Year,Place,StatVar,Quantity,Unit,ScalingFactor
2017,geoId/sch2400210,dcid:Count_Person_Upto5Years_Male,4441.0,,
2017,geoId/sch2400180,dcid:Count_Person_5To9Years_Male,1152.0,,
2017,geoId/sch2400300,dcid:Count_Person_5To9Years_Male,1020.0,,
2017,geoId/sch2400210,dcid:Count_Person_5To9Years_Male,5328.0,,
2017,geoId/sch2400180,dcid:Count_Person_10To14Years_Male,1103.0,,
2017,geoId/sch2400300,dcid:Count_Person_10To14Years_Male,906.0,,
2017,geoId/sch2400210,dcid:Count_Person_10To14Years_Male,5500.0,,
2017,geoId/sch2400180,dcid:Count_Person_15To19Years_Male,1026.0,,
2017,geoId/sch2400300,dcid:Count_Person_15To19Years_Male,898.0,,
2017,geoId/sch2400210,dcid:Count_Person_15To19Years_Male,6282.0,,
2017,geoId/sch2400180,dcid:Count_Person_20To24Years_Male,1022.0,,
2017,geoId/sch2400300,dcid:Count_Person_20To24Years_Male,931.0,,
2017,geoId/sch2400210,dcid:Count_Person_20To24Years_Male,5329.0,,
2017,geoId/sch2400180,dcid:Count_Person_25To29Years_Male,972.0,,
2017,geoId/sch2400300,dcid:Count_Person_25To29Years_Male,971.0,,
2017,geoId/sch2400210,dcid:Count_Person_25To29Years_Male,4770.0,,
2017,geoId/sch2400180,dcid:Count_Person_30To34Years_Male,949.0,,
2017,geoId/sch2400300,dcid:Count_Person_30To34Years_Male,888.0,,
2017,geoId/sch2400210,dcid:Count_Person_30To34Years_Male,4552.0,,
2017,geoId/sch2400180,dcid:Count_Person_35To39Years_Male,898.0,,
2017,geoId/sch2400300,dcid:Count_Person_35To39Years_Male,779.0,,
2017,geoId/sch2400210,dcid:Count_Person_35To39Years_Male,4180.0,,
2017,geoId/sch2400180,dcid:Count_Person_40To44Years_Male,1091.0,,
2017,geoId/sch2400300,dcid:Count_Person_40To44Years_Male,791.0,,
2017,geoId/sch2400210,dcid:Count_Person_40To44Years_Male,5152.0,,
2017,geoId/sch2400180,dcid:Count_Person_45To49Years_Male,1073.0,,
2017,geoId/sch2400300,dcid:Count_Person_45To49Years_Male,930.0,,
2017,geoId/sch2400210,dcid:Count_Person_45To49Years_Male,6543.0,,
2017,geoId/sch2400180,dcid:Count_Person_50To54Years_Male,1210.0,,
2017,geoId/sch2400300,dcid:Count_Person_50To54Years_Male,1168.0,,
2017,geoId/sch2400210,dcid:Count_Person_50To54Years_Male,7297.0,,
2017,geoId/sch2400180,dcid:Count_Person_55To59Years_Male,1376.0,,
2017,geoId/sch2400300,dcid:Count_Person_55To59Years_Male,1106.0,,
2017,geoId/sch2400210,dcid:Count_Person_55To59Years_Male,6822.0,,
2017,geoId/sch2400180,dcid:Count_Person_60To64Years_Male,827.0,,
2017,geoId/sch2400300,dcid:Count_Person_60To64Years_Male,1204.0,,
2017,geoId/sch2400210,dcid:Count_Person_60To64Years_Male,5059.0,,
2017,geoId/sch2400180,dcid:Count_Person_65To69Years_Male,711.0,,
2017,geoId/sch2400300,dcid:Count_Person_65To69Years_Male,1028.0,,
2017,geoId/sch2400210,dcid:Count_Person_65To69Years_Male,4267.0,,
2017,geoId/sch2400180,dcid:Count_Person_70To74Years_Male,675.0,,
2017,geoId/sch2400300,dcid:Count_Person_70To74Years_Male,685.0,,
2017,geoId/sch2400210,dcid:Count_Person_70To74Years_Male,3000.0,,
2017,geoId/sch2400180,dcid:Count_Person_75To79Years_Male,355.0,,
2017,geoId/sch2400300,dcid:Count_Person_75To79Years_Male,530.0,,
2017,geoId/sch2400210,dcid:Count_Person_75To79Years_Male,2087.0,,
2017,geoId/sch2400180,dcid:Count_Person_80To84Years_Male,282.0,,
2017,geoId/sch2400300,dcid:Count_Person_80To84Years_Male,360.0,,
2017,geoId/sch2400210,dcid:Count_Person_80To84Years_Male,1104.0,,
2017,geoId/sch2400180,dcid:Count_Person_85OrMoreYears_Male,218.0,,
2017,geoId/sch2400300,dcid:Count_Person_85OrMoreYears_Male,304.0,,
2017,geoId/sch2400210,dcid:Count_Person_85OrMoreYears_Male,1071.0,,
2017,geoId/sch2400180,dcid:Count_Person_Years5To14_Male,2255.0,,
2017,geoId/sch2400300,dcid:Count_Person_Years5To14_Male,1926.0,,
2017,geoId/sch2400210,dcid:Count_Person_Years5To14_Male,10828.0,,
2017,geoId/sch2400180,dcid:Count_Person_15To17Years_Male,618.0,,
2017,geoId/sch2400300,dcid:Count_Person_15To17Years_Male,688.0,,
2017,geoId/sch2400210,dcid:Count_Person_15To17Years_Male,3940.0,,
2017,geoId/sch2400180,dcid:Count_Person_18OrLessYears_Male,3904.0,,
2017,geoId/sch2400300,dcid:Count_Person_18OrLessYears_Male,3591.0,,
2017,geoId/sch2400210,dcid:Count_Person_18OrLessYears_Male,19209.0,,
2017,geoId/sch2400180,dcid:Count_Person_18To24Years_Male,1430.0,,
2017,geoId/sch2400300,dcid:Count_Person_18To24Years_Male,1141.0,,
2017,geoId/sch2400210,dcid:Count_Person_18To24Years_Male,7671.0,,
2017,geoId/sch2400180,dcid:Count_Person_15To44Years_Male,5958.0,,
2017,geoId/sch2400300,dcid:Count_Person_15To44Years_Male,5258.0,,
2017,geoId/sch2400210,dcid:Count_Person_15To44Years_Male,30265.0,,
2017,geoId/sch2400180,dcid:Count_Person_16OrMoreYears_Male,12507.0,,
2017,geoId/sch2400300,dcid:Count_Person_16OrMoreYears_Male,12342.0,,
2017,geoId/sch2400210,dcid:Count_Person_16OrMoreYears_Male,66192.0,,
2017,geoId/sch2400180,dcid:Count_Person_18OrMoreYears_Male,12067.0,,
2017,geoId/sch2400300,dcid:Count_Person_18OrMoreYears_Male,11885.0,,
2017,geoId/sch2400210,dcid:Count_Person_18OrMoreYears_Male,63575.0,,
2017,geoId/sch2400180,dcid:Count_Person_21OrMoreYears_Male,11418.0,,
2017,geoId/sch2400300,dcid:Count_Person_21OrMoreYears_Male,11525.0,,
2017,geoId/sch2400210,dcid:Count_Person_21OrMoreYears_Male,60162.0,,
2017,geoId/sch2400180,dcid:Count_Person_60OrMoreYears_Male,3068.0,,
2017,geoId/sch2400300,dcid:Count_Person_60OrMoreYears_Male,4111.0,,
2017,geoId/sch2400210,dcid:Count_Person_60OrMoreYears_Male,16588.0,,
2017,geoId/sch2400180,dcid:Count_Person_62OrMoreYears_Male,2683.0,,
2017,geoId/sch2400300,dcid:Count_Person_62OrMoreYears_Male,3550.0,,
2017,geoId/sch2400210,dcid:Count_Person_62OrMoreYears_Male,14399.0,,
2017,geoId/sch2400180,dcid:Count_Person_65OrMoreYears_Male,2241.0,,
2017,geoId/sch2400300,dcid:Count_Person_65OrMoreYears_Male,2907.0,,
2017,geoId/sch2400210,dcid:Count_Person_65OrMoreYears_Male,11529.0,,
2017,geoId/sch2400180,dcid:Count_Person_75OrMoreYears_Male,855.0,,
2017,geoId/sch2400300,dcid:Count_Person_75OrMoreYears_Male,1194.0,,
2017,geoId/sch2400210,dcid:Count_Person_75OrMoreYears_Male,4262.0,,
2017,geoId/sch2400180,dcid:Median_Age_Person_Male,39.1,Years,
2017,geoId/sch2400300,dcid:Median_Age_Person_Male,43.0,Years,
2017,geoId/sch2400210,dcid:Median_Age_Person_Male,41.0,Years,
2017,geoId/sch2400180,dcid:Count_Person_Female,16814.0,,
2017,geoId/sch2400300,dcid:Count_Person_Female,16910.0,,
2017,geoId/sch2400210,dcid:Count_Person_Female,84535.0,,
2017,geoId/sch2400180,dcid:Count_Person_Upto5Years_Female,979.0,,
2017,geoId/sch2400300,dcid:Count_Person_Upto5Years_Female,945.0,,
2017,geoId/sch2400210,dcid:Count_Person_Upto5Years_Female,4142.0,,
2017,geoId/sch2400180,dcid:Count_Person_5To9Years_Female,1018.0,,
2017,geoId/sch2400300,dcid:Count_Person_5To9Years_Female,894.0,,
2017,geoId/sch2400210,dcid:Count_Person_5To9Years_Female,4949.0,,
2017,geoId/sch2400180,dcid:Count_Person_10To14Years_Female,1288.0,,
2017,geoId/sch2400300,dcid:Count_Person_10To14Years_Female,928.0,,
2017,geoId/sch2400210,dcid:Count_Person_10To14Years_Female,5470.0,,
2017,geoId/sch2400180,dcid:Count_Person_15To19Years_Female,992.0,,
2017,geoId/sch2400300,dcid:Count_Person_15To19Years_Female,804.0,,
2017,geoId/sch2400210,dcid:Count_Person_15To19Years_Female,5841.0,,
2017,geoId/sch2400180,dcid:Count_Person_20To24Years_Female,958.0,,
2017,geoId/sch2400300,dcid:Count_Person_20To24Years_Female,952.0,,
2017,geoId/sch2400210,dcid:Count_Person_20To24Years_Female,4824.0,,
2017,geoId/sch2400180,dcid:Count_Person_25To29Years_Female,968.0,,
2017,geoId/sch2400300,dcid:Count_Person_25To29Years_Female,1019.0,,
2017,geoId/sch2400210,dcid:Count_Person_25To29Years_Female,4307.0,,
2017,geoId/sch2400180,dcid:Count_Person_30To34Years_Female,1001.0,,
2017,geoId/sch2400300,dcid:Count_Person_30To34Years_Female,959.0,,
2017,geoId/sch2400210,dcid:Count_Person_30To34Years_Female,4333.0,,
2017,geoId/sch2400180,dcid:Count_Person_35To39Years_Female,964.0,,
2017,geoId/sch2400300,dcid:Count_Person_35To39Years_Female,817.0,,
2017,geoId/sch2400210,dcid:Count_Person_35To39Years_Female,4293.0,,
2017,geoId/sch2400180,dcid:Count_Person_40To44Years_Female,1065.0,,
2017,geoId/sch2400300,dcid:Count_Person_40To44Years_Female,979.0,,
2017,geoId/sch2400210,dcid:Count_Person_40To44Years_Female,5590.0,,
2017,geoId/sch2400180,dcid:Count_Person_45To49Years_Female,1116.0,,
2017,geoId/sch2400300,dcid:Count_Person_45To49Years_Female,1119.0,,
2017,geoId/sch2400210,dcid:Count_Person_45To49Years_Female,6738.0,,
2017,geoId/sch2400180,dcid:Count_Person_50To54Years_Female,1311.0,,
2017,geoId/sch2400300,dcid:Count_Person_50To54Years_Female,1312.0,,
2017,geoId/sch2400210,dcid:Count_Person_50To54Years_Female,7557.0,,
2017,geoId/sch2400180,dcid:Count_Person_55To59Years_Female,1345.0,,
2017,geoId/sch2400300,dcid:Count_Person_55To59Years_Female,1400.0,,
2017,geoId/sch2400210,dcid:Count_Person_55To59Years_Female,6349.0,,
2017,geoId/sch2400180,dcid:Count_Person_60To64Years_Female,988.0,,
2017,geoId/sch2400300,dcid:Count_Person_60To64Years_Female,1183.0,,
2017,geoId/sch2400210,dcid:Count_Person_60To64Years_Female,5604.0,,
2017,geoId/sch2400180,dcid:Count_Person_65To69Years_Female,871.0,,
2017,geoId/sch2400300,dcid:Count_Person_65To69Years_Female,1090.0,,
2017,geoId/sch2400210,dcid:Count_Person_65To69Years_Female,4410.0,,
2017,geoId/sch2400180,dcid:Count_Person_70To74Years_Female,687.0,,
2017,geoId/sch2400300,dcid:Count_Person_70To74Years_Female,886.0,,
2017,geoId/sch2400210,dcid:Count_Person_70To74Years_Female,3693.0,,
2017,geoId/sch2400180,dcid:Count_Person_75To79Years_Female,450.0,,
2017,geoId/sch2400300,dcid:Count_Person_75To79Years_Female,751.0,,
2017,geoId/sch2400210,dcid:Count_Person_75To79Years_Female,2343.0,,
2017,geoId/sch2400180,dcid:Count_Person_80To84Years_Female,377.0,,
2017,geoId/sch2400300,dcid:Count_Person_80To84Years_Female,373.0,,
2017,geoId/sch2400210,dcid:Count_Person_80To84Years_Female,1841.0,,
2017,geoId/sch2400180,dcid:Count_Person_85OrMoreYears_Female,436.0,,
2017,geoId/sch2400300,dcid:Count_Person_85OrMoreYears_Female,499.0,,
2017,geoId/sch2400210,dcid:Count_Person_85OrMoreYears_Female,2251.0,,
2017,geoId/sch2400180,dcid:Count_Person_Years5To14_Female,2306.0,,
2017,geoId/sch2400300,dcid:Count_Person_Years5To14_Female,1822.0,,
2017,geoId/sch2400210,dcid:Count_Person_Years5To14_Female,10419.0,,
2017,geoId/sch2400180,dcid:Count_Person_15To17Years_Female,630.0,,
2017,geoId/sch2400300,dcid:Count_Person_15To17Years_Female,499.0,,
2017,geoId/sch2400210,dcid:Count_Person_15To17Years_Female,3569.0,,
2017,geoId/sch2400180,dcid:Count_Person_18OrLessYears_Female,3915.0,,
2017,geoId/sch2400300,dcid:Count_Person_18OrLessYears_Female,3266.0,,
2017,geoId/sch2400210,dcid:Count_Person_18OrLessYears_Female,18130.0,,
2017,geoId/sch2400180,dcid:Count_Person_18To24Years_Female,1320.0,,
2017,geoId/sch2400300,dcid:Count_Person_18To24Years_Female,1257.0,,
2017,geoId/sch2400210,dcid:Count_Person_18To24Years_Female,7096.0,,
2017,geoId/sch2400180,dcid:Count_Person_15To44Years_Female,5948.0,,
2017,geoId/sch2400300,dcid:Count_Person_15To44Years_Female,5530.0,,
2017,geoId/sch2400210,dcid:Count_Person_15To44Years_Female,29188.0,,
2017,geoId/sch2400180,dcid:Count_Person_16OrMoreYears_Female,13368.0,,
2017,geoId/sch2400300,dcid:Count_Person_16OrMoreYears_Female,13971.0,,
2017,geoId/sch2400210,dcid:Count_Person_16OrMoreYears_Female,68892.0,,
2017,geoId/sch2400180,dcid:Count_Person_18OrMoreYears_Female,12899.0,,
2017,geoId/sch2400300,dcid:Count_Person_18OrMoreYears_Female,13644.0,,
2017,geoId/sch2400210,dcid:Count_Person_18OrMoreYears_Female,66405.0,,
2017,geoId/sch2400180,dcid:Count_Person_21OrMoreYears_Female,12352.0,,
2017,geoId/sch2400300,dcid:Count_Person_21OrMoreYears_Female,13221.0,,
2017,geoId/sch2400210,dcid:Count_Person_21OrMoreYears_Female,62843.0,,
2017,geoId/sch2400180,dcid:Count_Person_60OrMoreYears_Female,3809.0,,
2017,geoId/sch2400300,dcid:Count_Person_60OrMoreYears_Female,4782.0,,
2017,geoId/sch2400210,dcid:Count_Person_60OrMoreYears_Female,20142.0,,
2017,geoId/sch2400180,dcid:Count_Person_62OrMoreYears_Female,3426.0,,
2017,geoId/sch2400300,dcid:Count_Person_62OrMoreYears_Female,4214.0,,
2017,geoId/sch2400210,dcid:Count_Person_62OrMoreYears_Female,17836.0,,
2017,geoId/sch2400180,dcid:Count_Person_65OrMoreYears_Female,2821.0,,
2017,geoId/sch2400300,dcid:Count_Person_65OrMoreYears_Female,3599.0,,
2017,geoId/sch2400210,dcid:Count_Person_65OrMoreYears_Female,14538.0,,
2017,geoId/sch2400180,dcid:Count_Person_75OrMoreYears_Female,1263.0,,
2017,geoId/sch2400300,dcid:Count_Person_75OrMoreYears_Female,1623.0,,
2017,geoId/sch2400210,dcid:Count_Person_75OrMoreYears_Female,6435.0,,
2017,geoId/sch2400180,dcid:Median_Age_Person_Female,40.8,Years,
2017,geoId/sch2400300,dcid:Median_Age_Person_Female,45.8,Years,
2017,geoId/sch2400210,dcid:Median_Age_Person_Female,43.5,Years,
2018,geoId/sch3702940,dcid:Count_Person,45109.0,,
2018,geoId/sch3702970,dcid:Count_Person,1054314.0,,
2018,geoId/sch3703000,dcid:Count_Person,15040.0,,
2018,geoId/sch3702940,dcid:Count_Person_Upto5Years,1972.0,,
2018,geoId/sch3702970,dcid:Count_Person_Upto5Years,71440.0,,
2018,geoId/sch3703000,dcid:Count_Person_Upto5Years,669.0,,
2018,geoId/sch3702940,dcid:Count_Person_5To9Years,3027.0,,
2018,geoId/sch3702970,dcid:Count_Person_5To9Years,72652.0,,
2018,geoId/sch3703000,dcid:Count_Person_5To9Years,747.0,,
2018,geoId/sch3702940,dcid:Count_Person_10To14Years,2581.0,,
2018,geoId/sch3702970,dcid:Count_Person_10To14Years,69029.0,,
2018,geoId/sch3703000,dcid:Count_Person_10To14Years,845.0,,
2018,geoId/sch3702940,dcid:Count_Person_15To19Years,2598.0,,
2018,geoId/sch3702970,dcid:Count_Person_15To19Years,66994.0,,
2018,geoId/sch3703000,dcid:Count_Person_15To19Years,934.0,,
2018,geoId/sch3702940,dcid:Count_Person_20To24Years,2340.0,,
2018,geoId/sch3702970,dcid:Count_Person_20To24Years,69800.0,,
2018,geoId/sch3703000,dcid:Count_Person_20To24Years,709.0,,
2018,geoId/sch3702940,dcid:Count_Person_25To29Years,2722.0,,
2018,geoId/sch3702970,dcid:Count_Person_25To29Years,90437.0,,
2018,geoId/sch3703000,dcid:Count_Person_25To29Years,783.0,,
2018,geoId/sch3702940,dcid:Count_Person_30To34Years,2386.0,,
2018,geoId/sch3702970,dcid:Count_Person_30To34Years,86965.0,,
2018,geoId/sch3703000,dcid:Count_Person_30To34Years,817.0,,
2018,geoId/sch3702940,dcid:Count_Person_35To39Years,2652.0,,
2018,geoId/sch3702970,dcid:Count_Person_35To39Years,81018.0,,
2018,geoId/sch3703000,dcid:Count_Person_35To39Years,675.0,,
2018,geoId/sch3702940,dcid:Count_Person_40To44Years,3029.0,,
2018,geoId/sch3702970,dcid:Count_Person_40To44Years,76075.0,,
2018,geoId/sch3703000,dcid:Count_Person_40To44Years,893.0,,
2018,geoId/sch3702940,dcid:Count_Person_45To49Years,3113.0,,
2018,geoId/sch3702970,dcid:Count_Person_45To49Years,74519.0,,
2018,geoId/sch3703000,dcid:Count_Person_45To49Years,978.0,,
2018,geoId/sch3702940,dcid:Count_Person_50To54Years,3210.0,,
2018,geoId/sch3702970,dcid:Count_Person_50To54Years,69084.0,,
2018,geoId/sch3703000,dcid:Count_Person_50To54Years,1036.0,,
2018,geoId/sch3702940,dcid:Count_Person_55To59Years,3650.0,,
2018,geoId/sch3702970,dcid:Count_Person_55To59Years,62587.0,,
2018,geoId/sch3703000,dcid:Count_Person_55To59Years,1108.0,,
2018,geoId/sch3702940,dcid:Count_Person_60To64Years,3034.0,,
2018,geoId/sch3702970,dcid:Count_Person_60To64Years,51497.0,,
2018,geoId/sch3703000,dcid:Count_Person_60To64Years,1237.0,,
2018,geoId/sch3702940,dcid:Count_Person_65To69Years,2966.0,,
2018,geoId/sch3702970,dcid:Count_Person_65To69Years,40656.0,,
2018,geoId/sch3703000,dcid:Count_Person_65To69Years,1165.0,,
2018,geoId/sch3702940,dcid:Count_Person_70To74Years,2190.0,,
2018,geoId/sch3702970,dcid:Count_Person_70To74Years,28313.0,,
2018,geoId/sch3703000,dcid:Count_Person_70To74Years,891.0,,
2018,geoId/sch3702940,dcid:Count_Person_75To79Years,1814.0,,
2018,geoId/sch3702970,dcid:Count_Person_75To79Years,18190.0,,
2018,geoId/sch3703000,dcid:Count_Person_75To79Years,634.0,,
2018,geoId/sch3702940,dcid:Count_Person_80To84Years,994.0,,
2018,geoId/sch3702970,dcid:Count_Person_80To84Years,12932.0,,
2018,geoId/sch3703000,dcid:Count_Person_80To84Years,332.0,,
2018,geoId/sch3702940,dcid:Count_Person_85OrMoreYears,831.0,,
2018,geoId/sch3702970,dcid:Count_Person_85OrMoreYears,12126.0,,
2018,geoId/sch3703000,dcid:Count_Person_85OrMoreYears,587.0,,
2018,geoId/sch3702940,dcid:Count_Person_Years5To14,5608.0,,
2018,geoId/sch3702970,dcid:Count_Person_Years5To14,141681.0,,
2018,geoId/sch3703000,dcid:Count_Person_Years5To14,1592.0,,
2018,geoId/sch3702940,dcid:Count_Person_15To17Years,1696.0,,
2018,geoId/sch3702970,dcid:Count_Person_15To17Years,40944.0,,
2018,geoId/sch3703000,dcid:Count_Person_15To17Years,507.0,,
2018,geoId/sch3702940,dcid:Count_Person_Upto18Years,9276.0,,
2018,geoId/sch3702970,dcid:Count_Person_Upto18Years,254065.0,,
2018,geoId/sch3703000,dcid:Count_Person_Upto18Years,2768.0,,
2018,geoId/sch3702940,dcid:Count_Person_18To24Years,3242.0,,
2018,geoId/sch3702970,dcid:Count_Person_18To24Years,95850.0,,
2018,geoId/sch3703000,dcid:Count_Person_18To24Years,1136.0,,
2018,geoId/sch3702940,dcid:Count_Person_15To44Years,15727.0,,
2018,geoId/sch3702970,dcid:Count_Person_15To44Years,471289.0,,
2018,geoId/sch3703000,dcid:Count_Person_15To44Years,4811.0,,
2018,geoId/sch3702940,dcid:Count_Person_16OrMoreYears,37058.0,,
2018,geoId/sch3702970,dcid:Count_Person_16OrMoreYears,827113.0,,
2018,geoId/sch3703000,dcid:Count_Person_16OrMoreYears,12634.0,,
2018,geoId/sch3702940,dcid:Count_Person_18OrMoreYears,35833.0,,
2018,geoId/sch3702970,dcid:Count_Person_18OrMoreYears,800249.0,,
2018,geoId/sch3703000,dcid:Count_Person_18OrMoreYears,12272.0,,
2018,geoId/sch3702940,dcid:Count_Person_21OrMoreYears,34367.0,,
2018,geoId/sch3702970,dcid:Count_Person_21OrMoreYears,762529.0,,
2018,geoId/sch3703000,dcid:Count_Person_21OrMoreYears,11655.0,,
2018,geoId/sch3702940,dcid:Count_Person_60OrMoreYears,11829.0,,
2018,geoId/sch3702970,dcid:Count_Person_60OrMoreYears,163714.0,,
2018,geoId/sch3703000,dcid:Count_Person_60OrMoreYears,4846.0,,
2018,geoId/sch3702940,dcid:Count_Person_62OrMoreYears,10632.0,,
2018,geoId/sch3702970,dcid:Count_Person_62OrMoreYears,141273.0,,
2018,geoId/sch3703000,dcid:Count_Person_62OrMoreYears,4351.0,,
2018,geoId/sch3702940,dcid:Count_Person_65OrMoreYears,8795.0,,
2018,geoId/sch3702970,dcid:Count_Person_65OrMoreYears,112217.0,,
2018,geoId/sch3703000,dcid:Count_Person_65OrMoreYears,3609.0,,
2018,geoId/sch3702940,dcid:Count_Person_75OrMoreYears,3639.0,,
2018,geoId/sch3702970,dcid:Count_Person_75OrMoreYears,43248.0,,
2018,geoId/sch3703000,dcid:Count_Person_75OrMoreYears,1553.0,,
2018,geoId/sch3702940,dcid:Median_Age_Person,43.6,Years,
2018,geoId/sch3702970,dcid:Median_Age_Person,35.0,Years,
2018,geoId/sch3703000,dcid:Median_Age_Person,47.1,Years,
2018,geoId/sch3702940,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,102.5,Percent,100.0
2018,geoId/sch3702970,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,92.5,Percent,100.0
2018,geoId/sch3703000,dcid:Count_Person_Male_AsAFractionOf_Count_Person_Female,96.9,Percent,100.0
2018,geoId/sch3702940,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,66.8,Percent,100.0
2018,geoId/sch3702970,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,53.2,Percent,100.0
2018,geoId/sch3703000,dcid:Count_Person_NotInLaborForce_AsAFractionOf_Count_Person_InLaborForce,73.6,Percent,100.0
2018,geoId/sch3702940,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,32.5,Percent,100.0
2018,geoId/sch3702970,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,16.3,Percent,100.0
2018,geoId/sch3703000,dcid:Count_Person_65OrMoreYears_NoIncome_AsAFractionOf_Count_Person_15To64Years_WithIncome,41.7,Percent,100.0
2018,geoId/sch3702940,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,34.3,Percent,100.0
2018,geoId/sch3702970,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,36.9,Percent,100.0
2018,geoId/sch3703000,dcid:Count_Person_15OrLessYears_AsAFractionOf_Count_Person_15To64Years_WithIncome,32.0,Percent,100.0
2018,geoId/sch3702940,dcid:Count_Person_Male,22833.0,,
2018,geoId/sch3702970,dcid:Count_Person_Male,506721.0,,
2018,geoId/sch3703000,dcid:Count_Person_Male,7400.0,,
2018,geoId/sch3702940,dcid:Count_Person_Upto5Years_Male,1056.0,,
2018,geoId/sch3702970,dcid:Count_Person_Upto5Years_Male,36386.0,,
2018,geoId/sch3703000,dcid:Count_Person_Upto5Years_Male,355.0,,
2018,geoId/sch3702940,dcid:Count_Person_5To9Years_Male,1809.0,,
2018,geoId/sch3702970,dcid:Count_Person_5To9Years_Male,36866.0,,
2018,geoId/sch3703000,dcid:Count_Person_5To9Years_Male,379.0,,
2018,geoId/sch3702940,dcid:Count_Person_10To14Years_Male,1462.0,,
2018,geoId/sch3702970,dcid:Count_Person_10To14Years_Male,34756.0,,
2018,geoId/sch3703000,dcid:Count_Person_10To14Years_Male,441.0,,
2018,geoId/sch3702940,dcid:Count_Person_15To19Years_Male,1370.0,,
2018,geoId/sch3702970,dcid:Count_Person_15To19Years_Male,33403.0,,
2018,geoId/sch3703000,dcid:Count_Person_15To19Years_Male,476.0,,
2018,geoId/sch3702940,dcid:Count_Person_20To24Years_Male,1230.0,,
2018,geoId/sch3702970,dcid:Count_Person_20To24Years_Male,34230.0,,
2018,geoId/sch3703000,dcid:Count_Person_20To24Years_Male,388.0,,
2018,geoId/sch3702940,dcid:Count_Person_25To29Years_Male,1459.0,,
2018,geoId/sch3702970,dcid:Count_Person_25To29Years_Male,43911.0,,
2018,geoId/sch3703000,dcid:Count_Person_25To29Years_Male,403.0,,
2018,geoId/sch3702940,dcid:Count_Person_30To34Years_Male,1276.0,,
2018,geoId/sch3702970,dcid:Count_Person_30To34Years_Male,42650.0,,
2018,geoId/sch3703000,dcid:Count_Person_30To34Years_Male,441.0,,
2018,geoId/sch3702940,dcid:Count_Person_35To39Years_Male,1297.0,,
2018,geoId/sch3702970,dcid:Count_Person_35To39Years_Male,38866.0,,
2018,geoId/sch3703000,dcid:Count_Person_35To39Years_Male,423.0,,
2018,geoId/sch3702940,dcid:Count_Person_40To44Years_Male,1636.0,,
2018,geoId/sch3702970,dcid:Count_Person_40To44Years_Male,36454.0,,
2018,geoId/sch3703000,dcid:Count_Person_40To44Years_Male,365.0,,
2018,geoId/sch3702940,dcid:Count_Person_45To49Years_Male,1507.0,,
2018,geoId/sch3702970,dcid:Count_Person_45To49Years_Male,35824.0,,
2018,geoId/sch3703000,dcid:Count_Person_45To49Years_Male,488.0,,
2018,geoId/sch3702940,dcid:Count_Person_50To54Years_Male,1565.0,,
2018,geoId/sch3702970,dcid:Count_Person_50To54Years_Male,33077.0,,
2018,geoId/sch3703000,dcid:Count_Person_50To54Years_Male,498.0,,
2018,geoId/sch3702940,dcid:Count_Person_55To59Years_Male,1910.0,,
2018,geoId/sch3702970,dcid:Count_Person_55To59Years_Male,29245.0,,
2018,geoId/sch3703000,dcid:Count_Person_55To59Years_Male,548.0,,
2018,geoId/sch3702940,dcid:Count_Person_60To64Years_Male,1282.0,,
2018,geoId/sch3702970,dcid:Count_Person_60To64Years_Male,24123.0,,
2018,geoId/sch3703000,dcid:Count_Person_60To64Years_Male,549.0,,
2018,geoId/sch3702940,dcid:Count_Person_65To69Years_Male,1358.0,,
2018,geoId/sch3702970,dcid:Count_Person_65To69Years_Male,17844.0,,
2018,geoId/sch3703000,dcid:Count_Person_65To69Years_Male,630.0,,
2018,geoId/sch3702940,dcid:Count_Person_70To74Years_Male,1103.0,,
2018,geoId/sch3702970,dcid:Count_Person_70To74Years_Male,12800.0,,
2018,geoId/sch3703000,dcid:Count_Person_70To74Years_Male,369.0,,
2018,geoId/sch3702940,dcid:Count_Person_75To79Years_Male,806.0,,
2018,geoId/sch3702970,dcid:Count_Person_75To79Years_Male,7463.0,,
2018,geoId/sch3703000,dcid:Count_Person_75To79Years_Male,298.0,,
2018,geoId/sch3702940,dcid:Count_Person_80To84Years_Male,339.0,,
2018,geoId/sch3702970,dcid:Count_Person_80To84Years_Male,4799.0,,
2018,geoId/sch3703000,dcid:Count_Person_80To84Years_Male,153.0,,
2018,geoId/sch3702940,dcid:Count_Person_85OrMoreYears_Male,368.0,,
2018,geoId/sch3702970,dcid:Count_Person_85OrMoreYears_Male,4024.0,,
2018,geoId/sch3703000,dcid:Count_Person_85OrMoreYears_Male,196.0,,
2018,geoId/sch3702940,dcid:Count_Person_Years5To14_Male,3271.0,,
2018,geoId/sch3702970,dcid:Count_Person_Years5To14_Male,71622.0,,
