ApplNo	ProductNo	MarketingStatusID	TECode
090879	004	1	AB
090881	001	1	AB
090881	002	1	AB
090881	003	1	AB
090881	004	1	AB
090886	001	1	AB
090886	002	1	AB
090886	003	1	AB
090886	004	1	AB
090886	005	1	AB
090887	001	1	AT
090888	001	1	AB
090888	002	1	AB
090888	003	1	AB
090889	001	1	AP
090891	001	1	AA
090892	001	1	AB
090893	001	1	AA
090894	001	1	AB
090895	001	1	AB
090895	002	1	AB
090895	003	1	AB
090896	001	1	AP
090898	001	1	AT
090899	001	1	AB
090899	002	1	AB
090899	003	1	AB
090901	001	1	AB
090901	002	1	AB
090902	001	1	AA
090903	001	1	AB
090906	001	1	AB
090906	002	1	AB
090906	003	1	AB
090906	004	1	AB
090912	001	1	AB
090912	002	1	AB
090912	003	1	AB
090913	001	1	AP
090918	001	1	AT
090919	001	1	AT
090920	001	1	AO
090920	002	1	AO
090923	001	1	AP
090926	001	1	AB
090931	001	1	AB
090934	001	1	AB
090935	001	1	AB
090935	002	1	AB
090935	003	1	AB
090935	004	1	AB
090935	005	1	AB
090935	006	1	AB
090935	007	1	AB
090935	008	1	AB
090935	009	1	AB
090937	001	1	AB1
090937	002	1	AB1
090937	003	1	AB1
090938	001	1	AB
090939	001	1	AB
090939	002	1	AB
090939	003	1	AB
090943	001	1	AB
090943	002	1	AB
090946	001	1	AB
090947	001	1	AB
090948	001	1	AB
090951	001	1	AT
090955	001	1	AB
090956	001	1	AA
090957	001	1	AB
090957	002	1	AB
090957	003	1	AB
090960	001	1	AB
090960	002	1	AB
090960	003	1	AB
090960	004	1	AB
090960	005	1	AB
090960	006	1	AB
090961	001	1	AB
090961	002	1	AB
090963	001	1	AP
090964	001	1	AB
090964	002	1	AB
090968	001	1	AA
090970	001	1	AB
090970	002	1	AB
090973	001	1	AB
090974	001	1	AB
090978	001	1	AB
090978	002	1	AB
090978	003	1	AB
090979	001	1	AB
090981	001	1	AP
090982	001	1	AT
090984	001	1	AB
090984	002	1	AB
090988	001	1	AA
090992	001	1	AA
090999	001	1	AB
090999	002	1	AB
090999	003	1	AB
091001	001	1	AB
091001	002	1	AB
091001	004	1	AB
091002	001	1	AB
091002	002	1	AB
091002	003	1	AB
091004	001	1	AA
091011	001	1	AB
091020	001	1	AB
091022	001	1	AB4
091022	002	1	AB4
091022	003	1	AB4
091022	004	1	AB4
091022	005	1	AB4
091022	006	1	AB4
091023	001	1	AB
091024	001	1	AB
091024	002	1	AB
091024	003	1	AB
091025	001	1	AB
091025	002	1	AB
091025	003	1	AB
091025	004	1	AB
091025	005	1	AB
091025	006	1	AB
091025	007	1	AB
091025	008	1	AB
091027	001	1	AB
091028	001	1	AB
091031	001	1	AP
091031	002	1	AP
091032	001	1	AP
091032	002	1	AP
091033	001	1	AO
091036	001	1	AB
091036	002	1	AB
091037	001	1	AB
091038	001	1	AB
091038	002	1	AB
091038	003	1	AB
091038	004	1	AB
091038	005	1	AB
091038	006	1	AB
091039	001	1	AP
091041	001	1	AP
091041	002	1	AP
091042	001	1	AA
091044	001	1	AB
091045	001	1	AP
091048	001	1	AP
091048	002	1	AP
091049	001	1	AP
091049	002	1	AP
091049	003	1	AP
091049	004	1	AP
091050	001	1	AB
091059	002	1	AB
091059	003	1	AB
091065	001	1	AP
091065	002	1	AP
091073	001	1	AB2
091083	001	1	AB
091083	002	1	AB
091089	001	1	AP
091090	001	1	AB
091091	001	1	AA
091093	001	1	AB
091093	002	1	AB
091095	001	1	AB
091095	002	1	AB
091095	003	1	AB
091099	001	1	AB
091099	002	1	AB
091099	003	1	AB
091099	004	1	AB
091101	001	1	AP
091102	001	1	AA
091103	001	1	AB
091103	002	1	AB
091103	003	1	AB
091105	001	1	AB
091106	001	1	AP
091108	001	1	AP
091108	002	1	AP
091108	003	1	AP
091113	001	1	AB
091113	002	1	AB
091113	003	1	AB
091114	001	1	AB
091114	002	1	AB
091114	003	1	AB
091115	001	1	AP
091115	002	1	AP
091117	001	1	AP
091118	001	1	AB
091118	003	1	AB
091118	004	1	AB
091118	005	1	AB
091118	006	1	AB
091118	007	1	AB
091118	008	1	AB
091120	001	1	AO
091123	001	1	AB
091123	002	1	AB
091123	003	1	AB
091124	001	1	AB
091124	002	1	AB
091124	003	1	AB
091128	001	1	AB
091128	002	1	AB
091129	001	1	AB
091129	002	1	AB
091129	003	1	AB
091133	001	1	AA
091133	002	1	AA
091134	001	1	AB
091134	002	1	AB
091134	003	1	AB
091136	001	1	AP
091136	002	1	AP
091137	002	1	AP
091144	001	1	AB
091145	001	1	AA
091151	001	1	AB
091151	002	1	AB
091151	003	1	AB
091155	001	1	AB
091155	002	1	AB
091156	001	1	AA
091157	001	1	AB
091157	002	1	AB
091157	003	1	AB
091157	004	1	AB
091157	005	1	AB
091157	006	1	AB
091157	007	1	AB
091157	008	1	AB
091158	001	1	AB
091159	001	1	AB
091159	002	1	AB
091159	003	1	AB
091161	001	1	AB
091163	001	1	AB
091163	002	1	AB
091163	003	1	AB
091164	001	1	AB
091166	001	1	AB
091166	002	1	AB
091166	003	1	AB
091168	001	1	AB
091169	001	1	AB
091169	002	1	AB
091169	003	1	AB
091170	001	1	AP
091174	001	1	AB
091174	002	1	AB
091178	001	1	AB
091179	001	1	AB
091179	002	1	AB
091179	003	1	AB
091181	001	1	AP
091182	001	1	AA
091182	002	1	AA
091184	001	1	AB
091184	002	1	AB
091184	003	1	AB
091186	001	1	AP
091188	001	1	AA
091189	001	1	AA
091191	001	1	AB
091193	001	1	AP
091193	002	1	AP
091193	003	1	AP
091195	001	1	AB
091195	002	1	AB
091195	003	1	AB
091198	001	1	AB
091198	002	1	AB
091199	001	1	AP
091200	001	1	AB
091200	002	1	AB
091200	003	1	AB
091204	001	1	AB
091205	001	1	AB
091209	001	1	AB2
091211	001	1	AB
091211	002	1	AB
091215	001	1	AB
091219	001	1	AB
091219	002	1	AB
091220	001	1	AB
091220	002	1	AB
091220	004	1	AB
091220	006	1	AB
091224	001	1	AB
091224	002	1	AB
091224	003	1	AB
091224	004	1	AB
091224	005	1	AB
091224	006	1	AB
091226	001	1	AB
091226	002	1	AB
091226	003	1	AB
091226	004	1	AB
091231	001	1	AB
091231	002	1	AB
091232	001	1	AB
091234	001	1	AB
091236	001	1	AB
091236	002	1	AB
091236	003	1	AB
091240	001	1	AB
091240	002	1	AB
091244	001	1	AO
091245	001	1	AP
091246	001	1	AP
091246	002	1	AP
091247	001	1	AB
091248	001	1	AB
091248	002	1	AB
091249	001	1	AB
091261	001	1	AB
091261	002	1	AB
091263	001	1	AA
091264	001	1	AB
091265	001	1	AB
091265	002	1	AB
091265	003	1	AB
091265	004	1	AB
091268	002	1	AP
091269	001	1	AB
091269	002	1	AB
091272	001	1	AB
091272	002	1	AB
091272	003	1	AB
091272	004	1	AB
091273	001	1	AB
091273	002	1	AB
091276	001	1	AB
091276	002	1	AB
091279	001	1	AB
091279	002	1	AB
091279	003	1	AB
091279	004	1	AB
091279	005	1	AB
091279	006	1	AB
091280	001	1	AP
091281	001	1	AB
091281	002	1	AB
091282	001	1	AB
091283	001	1	AB
091283	002	1	AB
091284	001	1	AP
091286	001	1	AA
091288	001	1	AA
091289	001	1	AB
091294	001	1	AB
091295	001	1	AA
091298	001	1	AB
091298	002	1	AB
091298	003	1	AB
091300	001	1	AB
091302	001	1	AB
091303	001	1	AB
091305	001	1	AB
091305	002	1	AB
091305	003	1	AB
091306	001	1	AT
091308	001	1	AB
091310	001	1	AA
091310	002	1	AA
091312	001	1	AB
091313	001	1	AB
091313	002	1	AB
091313	003	1	AB
091313	004	1	AB
091313	005	1	AB
091316	001	1	AP
091316	002	1	AP
091316	003	1	AP
091316	004	1	AP
091322	001	1	AB
091323	001	1	AB2
091325	001	1	AB1
091326	001	1	AB
091326	002	1	AB
091332	001	1	AB
091333	001	1	AP
091338	001	1	AB
091338	002	1	AB
091340	001	1	AT1
091342	001	1	AA
091343	001	1	AB
091343	002	1	AB
091343	003	1	AB
091345	001	1	AB
091346	001	1	AB
091347	001	1	AB
091347	002	1	AB
091347	003	1	AB
091347	004	1	AB
091348	001	1	AB
091351	001	1	AB
091351	002	1	AB
091351	003	1	AB
091352	001	1	AB
091352	002	1	AB
091352	003	1	AB
091356	001	1	AB
091356	002	1	AB
091358	001	1	AP
091358	002	1	AP
091360	001	1	AB
091360	002	1	AB
091363	001	1	AP
091365	001	1	AP
091365	002	1	AP
091367	001	1	AB
091367	002	1	AB
091367	003	1	AB
091367	004	1	AB
091368	001	1	AB
091368	002	1	AB
091368	003	1	AB
091369	001	1	AB
091369	002	1	AB
091370	001	1	AB
091370	002	1	AB
091370	003	1	AB
091374	001	1	AP
091375	001	1	AP
091375	002	1	AP
091375	003	1	AP
091382	001	1	AB
091382	002	1	AB
091382	003	1	AB
091383	001	1	AA
091384	001	1	AA
091387	001	1	AT
091388	001	1	AB
091388	002	1	AB
091388	003	1	AB
091388	004	1	AB
091388	005	1	AB
091388	006	1	AB
091388	007	1	AB
091390	001	1	AB
091390	002	1	AB
091390	003	1	AB
091390	004	1	AB
091392	001	1	AP
091393	001	1	AB
091393	002	1	AB
091393	003	1	AB
091393	004	1	AB
091393	005	1	AB
091394	001	1	AB
091395	001	1	AB
091395	002	1	AB
091395	003	1	AB
091395	004	1	AB
091395	005	1	AB
091397	001	1	AP
091397	002	1	AP
091397	003	1	AP
091398	001	1	AB
091399	001	1	AB
091399	002	1	AB
091404	001	1	AP
091404	002	1	AP
091406	001	1	AP
091407	001	1	AA
091408	001	1	AB
091409	001	1	AB
091412	001	1	AB
091412	002	1	AB
091412	003	1	AB
091413	001	1	AA
091413	002	1	AA
091414	001	1	AB
091414	002	1	AB
091415	001	1	AB
091415	002	1	AB
091415	003	1	AB
091415	004	1	AB
091416	001	1	AB
091416	002	1	AB
091416	003	1	AB
091417	001	1	AB
091418	001	1	AP
091422	001	1	AB
091422	002	1	AB
091424	001	1	AB
091424	002	1	AB
091424	003	1	AB
091424	004	1	AB
091425	001	1	AB1
091426	001	1	AB
091426	002	1	AB
091426	003	1	AB
091427	001	1	AB
091431	001	1	AB
091431	002	1	AB
091431	003	1	AB
091431	004	1	AB
091431	005	1	AB
091431	006	1	AB
091432	001	1	AB
091432	002	1	AB
091433	001	1	AB
091433	002	1	AB
091433	003	1	AB
091434	001	1	AB
091434	002	1	AB
091434	003	1	AB
091434	004	1	AB
091434	005	1	AB
091434	006	1	AB
091436	001	1	AP
091437	001	1	AB
091440	001	1	AB
091441	001	1	AB
091441	002	1	AB
091443	001	1	AB
091443	002	1	AB
091444	001	1	AB
091448	001	1	AB
091448	002	1	AB
091448	003	1	AB
091449	001	1	AT
091450	001	1	AB
091450	002	1	AB
091450	003	1	AB
091450	004	1	AB
091450	005	1	AB
091452	001	1	AB
091453	001	1	AB
091454	001	1	AB
091455	001	1	AB
091455	002	1	AB
091458	001	1	AP
091458	002	1	AP
091459	001	1	AB1
091459	002	1	AB1
091459	003	1	AB1
091464	001	1	AB
091464	002	1	AB
091465	001	1	AP
091467	001	1	AB
091471	001	1	AB
091476	001	1	AB
091476	002	1	AB
091479	001	1	AB
091480	001	1	AB
091480	002	1	AB
091480	003	1	AB
091482	001	1	AB
091482	002	1	AB
091483	001	1	AA
091485	001	1	AP
091488	001	1	AP
091489	001	1	AP
091490	001	1	AB
091490	002	1	AB
091490	003	1	AB
091490	004	1	AB
091490	005	1	AB
091491	001	1	AB
091491	002	1	AB
091491	003	1	AB
091491	004	1	AB
091493	001	1	AP
091495	001	1	AP
091496	001	1	AB
091497	001	1	AB
091497	002	1	AB
091497	003	1	AB
091498	001	1	AB
091502	001	1	AB
091502	002	1	AB
091502	003	1	AB
091509	001	1	AB
091513	001	1	AB
091514	001	1	AT
091516	001	1	AP
091517	001	1	AB
091517	002	1	AB
091517	003	1	AB
091520	001	1	AB2
091524	001	1	AB
091524	002	1	AB
091524	003	1	AB
091525	001	1	AP
091526	001	1	AP
091528	001	1	AA
091534	001	1	AP
091540	001	1	AP
091541	001	1	AB
091541	002	1	AB
091541	003	1	AB
091544	001	1	AB
091546	001	1	AP
091549	001	1	AB
091550	001	1	AT
091552	001	1	AB
091553	001	1	AB
091554	001	1	AP
091558	001	1	AB
091558	002	1	AB
091560	001	1	AB
091561	001	1	AB
091563	001	1	AB
091563	002	1	AB
091568	001	1	AB
091569	001	1	AB
091569	002	1	AB
091572	001	1	AB
091573	001	1	AB
091575	001	1	AB
091577	001	1	AB
091585	001	1	AB
091585	002	1	AB
091586	001	1	AA
091589	001	1	AN
091590	001	1	AB
091590	002	1	AB
091590	003	1	AB
091591	001	1	AB
091592	002	1	AB
091594	001	1	AP
091594	002	1	AP
091594	003	1	AP
091595	001	1	AB
091596	001	1	AP
091600	001	1	AB
091601	001	1	AA
091601	002	1	AA
091602	001	1	AP
091604	001	1	AB
091604	002	1	AB
091604	003	1	AB
091604	004	1	AB
091605	001	1	AB
091605	002	1	AB
091605	003	1	AB
091605	004	1	AB
091606	001	1	AB
091606	002	1	AB
091607	001	1	AB2
091607	002	1	AB2
091607	003	1	AB2
091608	001	1	AB
091609	001	1	AB2
091609	002	1	AB2
091609	003	1	AB2
091610	001	1	AB
091612	001	1	AB
091612	002	1	AB
091612	003	1	AB
091612	004	1	AB
091613	001	1	AP
091613	002	1	AP
091614	001	1	AP
091616	001	1	AB
091617	001	1	AB
091617	002	1	AB
091617	003	1	AB
091619	001	1	AB
091619	002	1	AB
091620	001	1	AP
091621	001	1	AA
091623	001	1	AP
091624	001	1	AB
091624	002	1	AB
091624	003	1	AB
091624	004	1	AB
091625	001	1	AB
091625	002	1	AB
091625	003	1	AB
091627	001	1	AP
091629	001	1	AB
091629	002	1	AB
091629	003	1	AB
091630	001	1	AA
091630	002	1	AA
091632	001	1	AB
091634	001	1	AB
091636	001	1	AB
091637	001	1	AP
091640	001	1	AB
091643	001	1	AB
091644	001	1	AP
091644	002	1	AP
091646	001	1	AP
091649	001	1	AB
091649	002	1	AB
091650	001	1	AB
091650	002	1	AB
091650	003	1	AB
091652	001	1	AB
091652	002	1	AB
091652	003	1	AB
091656	001	1	AB
091656	002	1	AB
091656	003	1	AB
091657	001	1	AP
091659	001	1	AP
091661	001	1	AB
091663	001	1	AB
091664	001	1	AB3
091664	002	1	AB3
091665	001	1	AP
091667	001	1	AB
091667	002	1	AB
091670	001	1	AA
091671	001	1	AB
091672	001	1	AB
091672	002	1	AB
091672	003	1	AB
091673	001	1	AB
091673	002	1	AB
091673	003	1	AB
091673	004	1	AB
091674	001	1	AB
091675	001	1	AA
091676	001	1	AP
091676	002	1	AP
091678	001	1	AA
091680	001	1	AB
091681	001	1	AB
091682	001	1	AP
091682	002	1	AP
091684	001	1	AP
091688	001	1	AB
091689	001	1	AB
091689	002	1	AB
091689	003	1	AB
091689	004	1	AB
091691	001	1	AT
091693	001	1	AB
091695	001	1	BX
091695	002	1	BX
091695	003	1	BX
091695	004	1	BX
125504	001	1	TBD
125511	001	1	TBD
125511	002	1	TBD
125511	003	1	TBD
125511	004	1	TBD
200022	001	1	AB
200022	002	1	AB
200043	001	1	AB
200043	002	1	AB
200043	003	1	AB
200043	004	1	AB
200043	005	1	AB
200044	001	1	AB
200044	002	1	AB
200044	003	1	AB
200065	001	1	AB
200068	001	1	AB
200104	001	1	AB
200104	002	1	AB
200104	003	1	AB
200104	004	1	AB
200104	005	1	AB
200104	006	1	AB
200104	007	1	AB
200104	008	1	AB
200104	009	1	AB
200122	001	1	AP
200142	001	1	AB
200154	001	1	AP
200154	002	1	AP
200155	001	1	AB
200155	002	1	AB
200158	001	1	AB
200158	002	1	AB
200159	001	1	AP
200160	001	1	AB
200161	001	1	AB
200166	001	1	AA
200166	002	1	AA
200169	001	1	AA
200170	002	1	AP
200171	001	1	AP
200173	001	1	AB
200174	001	1	AB
200175	001	1	AB
200175	002	1	AB
200175	003	1	AB
200175	004	1	AB
200175	005	1	AB
200177	001	1	AA
200179	001	1	AB
200181	001	1	AB
200183	001	1	AP
200185	001	1	AB
200185	002	1	AB
200197	001	1	AB
200219	001	1	AP
200220	001	1	AB
200220	002	1	AB
200221	001	1	AB
200221	002	1	AB
200221	003	1	AB
200221	004	1	AB
200222	001	1	AP
200243	001	1	AA
200245	001	1	AB1
200248	001	1	AB
200250	001	1	AB
200250	002	1	AB
200250	003	1	AB
200263	001	1	AB
200263	002	1	AB
200263	003	1	AB
200264	001	1	AB
200264	002	1	AB
200265	001	1	AB
200265	002	1	AB
200266	001	1	AB
200266	002	1	AB
200268	001	1	AB
200268	002	1	AB
200268	003	1	AB
200270	001	1	AB
200272	001	1	AA
200274	001	1	AB
200275	001	1	AB
200290	001	1	AB
200290	002	1	AB
200290	003	1	AB
200292	001	1	AB
200292	002	1	AB
200294	001	1	AA
200294	002	1	AA
200295	001	1	AB
200295	002	1	AB
200295	003	1	AB
200296	001	1	AB
200296	002	1	AB
200296	003	1	AB
200298	001	1	AB
200300	001	1	AP
200300	002	1	AP
200302	001	1	AB
200343	001	1	AA
200363	001	1	AB
200363	002	1	AB
200363	003	1	AB
200363	004	1	AB
200363	005	1	AB
200363	006	1	AB
200383	001	1	AB
200384	001	1	AB
200386	001	1	AA
200403	001	1	AP
200403	002	1	AP
200403	003	1	AP
200405	001	1	AB
200405	002	1	AB
200407	001	1	AB
200411	001	1	AB
200411	002	1	AB
200411	003	1	AB
200411	004	1	AB
200411	005	1	AB
200411	006	1	AB
200411	007	1	AB
200429	001	1	AB
200429	002	1	AB
200429	003	1	AB
200456	001	1	AB
200456	002	1	AB
200463	001	1	AB
200465	001	1	AB
200465	002	1	AB
200465	003	1	AB
200465	004	1	AB
200465	005	1	AB
200465	006	1	AB
200465	007	1	AB
200465	008	1	AB
200465	009	1	AB
200465	010	1	AB
200465	011	1	AB
200482	001	1	AB
200482	002	1	AB
200483	001	1	AB
200483	002	1	AB
200484	001	1	AB
200484	002	1	AB
200490	001	1	AB
200491	001	1	AB2
200491	002	1	AB2
200491	003	1	AB2
200492	001	1	AB
200493	001	1	AB
200494	001	1	AB
200495	001	1	AB
200495	002	1	AB
200502	001	1	AB
200502	002	1	AB
200503	001	1	AB1
200503	002	1	AB1
200503	003	1	AB1
200510	001	1	AP
200529	001	1	AB
200532	002	1	AB
200534	001	1	AB
200535	001	1	AA
200535	002	1	AA
200538	001	1	AB
200541	001	1	AB
200562	001	1	AB
200562	002	1	AB
200562	003	1	AB
200562	004	1	AB
200565	001	1	AB
200582	001	1	AP
200602	001	1	AA
200602	002	1	AA
200603	001	1	AB
200603	002	1	AB
200603	003	1	AB
200603	004	1	AB
200603	005	1	AB
200626	001	1	AB
200626	002	1	AB
200626	003	1	AB
200626	004	1	AB
200629	001	1	AB
200629	002	1	AB
200630	001	1	AB2
200644	001	1	AP
200645	001	1	AB
200648	001	1	AP
200651	001	1	AB
200651	002	1	AB
200652	001	1	AB
200652	002	1	AB
200672	001	1	AB
200672	002	1	AB
200672	003	1	AB
200672	004	1	AB
200672	005	1	AB
200673	001	1	AP
200673	002	1	AP
200674	001	1	AP
200674	002	1	AP
200674	003	1	AP
200675	001	1	AB
200690	001	1	AB2
200690	002	1	AB2
200691	001	1	AB
200694	001	1	AB
200694	002	1	AB
200694	003	1	AB
200694	004	1	AB
200734	001	1	AB
200735	001	1	AB
200737	001	1	AA
200737	002	1	AA
200737	003	1	AA
200737	004	1	AA
200739	001	1	AB
200739	002	1	AB
200739	003	1	AB
200739	004	1	AB
200742	001	1	AP
200744	001	1	AB
200744	002	1	AB
200750	001	1	AB
200750	002	1	AB
200751	001	1	AB
200751	003	1	AB
200751	004	1	AB
200751	005	1	AB
200752	001	1	AP
200752	002	1	AP
200753	001	1	AP
200753	002	1	AP
200753	003	1	AP
200770	001	1	AA
200770	002	1	AA
200770	003	1	AA
200771	001	1	AP
200771	002	1	AP
200790	001	1	AB
200795	001	1	AP
200795	002	1	AP
200795	003	1	AP
200797	001	1	AB
200797	002	1	AB
200797	003	1	AB
200797	004	1	AB
200797	005	1	AB
200810	001	1	AT
200812	001	1	AB
200812	002	1	AB
200812	003	1	AB
200812	004	1	AB
200812	005	1	AB
200812	006	1	AB
200815	001	1	AB
200815	002	1	AB
200815	003	1	AB
200816	001	1	AB
200816	002	1	AB
200822	001	1	AB
200822	002	1	AB
200822	003	1	AB
200822	004	1	AB
200822	005	1	AB
200822	006	1	AB
200822	007	1	AB
200823	001	1	AB
200823	002	1	AB
200825	001	1	AB
200828	001	1	AB
200828	002	1	AB
200828	003	1	AB
200828	004	1	AB
200830	001	1	AB
200831	001	1	AB
200833	001	1	AP
200833	002	1	AP
200834	001	1	AB
200834	002	1	AB
200834	003	1	AB
200837	001	1	AP
200837	002	1	AP
200839	001	1	AB
200839	002	1	AB
200839	003	1	AB
200855	001	1	AP
200856	001	1	AB
200856	002	1	AB
200856	003	1	AB
200856	004	1	AB
200875	001	1	AN
200880	001	1	AP
200881	001	1	AB
200881	002	1	AB
200881	003	1	AB
200881	004	1	AB
200882	002	1	AP
200884	001	1	AB
200884	002	1	AB
200886	001	1	AB1
200889	001	1	AB
200890	001	1	AT
200890	002	1	AT
200890	003	1	AT
200891	001	1	AB
200891	002	1	AB
200892	001	1	AB
200894	001	1	AA
200895	001	1	AB
200895	002	1	AB
200895	003	1	AB
200895	004	1	AB
200895	005	1	AB
200898	001	1	AB
200899	001	1	AB
200900	001	1	AB
200900	002	1	AB
200904	001	1	AP
200904	002	1	AP
200908	001	1	AB
200908	002	1	AB
200908	003	1	AB
200909	001	1	AB
200909	002	1	AB
200909	003	1	AB
200909	004	1	AB
200914	001	1	AP
200915	001	1	AP
200918	001	1	AP
200920	001	1	AB
200920	002	1	AB
200925	001	1	AT
200926	001	1	AP
200935	001	1	AB
200936	001	1	AB
200958	001	1	AA
200958	002	1	AA
200959	001	1	AB
200961	001	1	AB2
200963	001	1	AA
200980	001	1	AB2
200981	001	1	AB
200981	002	1	AB
200981	003	1	AB
200981	004	1	AB
200981	005	1	AB
201000	001	1	AB
201001	001	1	AB
201001	002	1	AB
201002	001	1	AP
201003	001	1	AB
201003	002	1	AB
201003	003	1	AB
201003	004	1	AB
201003	005	1	AB
201003	006	1	AB
201005	001	1	AB
201006	001	1	AT
201011	001	1	AA
201011	002	1	AA
201011	003	1	AA
201013	001	1	AA
201013	002	1	AA
201013	003	1	AA
201022	001	1	AB
201022	002	1	AB
201022	003	1	AB
201024	001	1	AP
201024	002	1	AP
201025	001	1	AP
201025	002	1	AP
201025	003	1	AP
201025	004	1	AP
201043	001	1	AB
201043	002	1	AB
201043	003	1	AB
201044	001	1	AP
201046	001	1	AB
201046	002	1	AB
201047	001	1	AB
201047	003	1	AB
201047	004	1	AB
201047	005	1	AB
201047	006	1	AB
201048	001	1	AP
201048	002	1	AP
201049	001	1	AB
201049	002	1	AB
201050	001	1	AB
201071	001	1	AB1
201071	002	1	AB1
201071	003	1	AB1
201072	001	1	AP
201088	001	1	AB1
201089	001	1	AB
201089	002	1	AB
201090	001	1	AB
201090	002	1	AB
201091	001	1	AB
201094	001	1	AT
201095	001	1	AB
201106	001	1	AB
201106	002	1	AB
201106	003	1	AB
201107	001	1	AA
201108	001	1	AB1
201109	001	1	AB
201109	002	1	AB
201109	003	1	AB
201109	004	1	AB
201109	005	1	AB
201109	006	1	AB
201146	001	1	AB
201146	002	1	AB
201150	001	1	AB
201152	001	1	AB
201152	002	1	AB
201157	001	1	AA
201166	001	1	AP
201168	001	1	AB
201168	002	1	AB
201170	001	1	AB
201170	002	1	AB
201170	003	1	AB
201171	001	1	AB
201171	002	1	AB
201171	003	1	AB
201172	001	1	AB
201172	002	1	AB
201187	001	1	AB
201187	002	1	AB
201189	001	1	AB
201189	002	1	AB
201189	003	1	AB
201190	001	1	AB
201190	002	1	AB
201190	003	1	AB
201190	004	1	AB
201190	005	1	AB
201190	006	1	AB
201191	001	1	AP
201192	001	1	AB
201192	002	1	AB
201192	003	1	AB
201193	001	1	AB
201194	001	1	AA
201195	003	1	AP
201195	004	1	AP
201195	005	1	AP
201209	001	1	AA
201212	001	1	AA
201231	001	1	AB
201231	002	1	AB
201231	003	1	AB
201270	001	1	AB
201272	001	1	AB
201272	002	1	AB
201272	003	1	AB
201273	001	1	AB
201276	001	1	AP
201278	001	1	AA
201278	002	1	AA
201278	003	1	AA
201291	001	1	AB
201293	001	1	AB
201293	002	1	AB
201293	003	1	AB
201293	004	1	AB
201333	001	1	AB
201333	002	1	AB
201333	003	1	AB
201355	001	1	AB
201356	001	1	AB
201356	002	1	AB
201356	003	1	AB
201365	001	1	AP
201367	001	1	AB
201374	001	1	AB
201374	002	1	AB
201374	003	1	AB
201374	004	1	AB
201374	005	1	AB
201374	006	1	AB
201379	001	1	AP
201382	001	1	AB
201382	002	1	AB
201382	003	1	AB
201382	004	1	AB
201384	001	1	AB1
201384	002	1	AB1
201384	003	1	AB1
201402	001	1	AB2
201404	001	1	AP
201406	001	1	AP
201406	002	1	AP
201407	001	1	AB
201408	001	1	AB
201408	002	1	AB
201408	003	1	AB
201408	004	1	AB
201422	001	1	AN
201445	001	1	AB
201447	001	1	AA
201447	002	1	AA
201447	003	1	AA
201447	004	1	AA
201450	001	1	AA
201451	001	1	AA
201451	002	1	AA
201463	001	1	AB
201463	002	1	AB
201463	003	1	AB
201464	001	1	AB
201464	002	1	AB
201466	001	1	AA
201466	002	1	AA
201483	001	1	AB1
201486	001	1	AB
201486	002	1	AB
201501	001	1	AB
201504	001	1	AB
201504	002	1	AB
201504	003	1	AB
201504	004	1	AB
201504	005	1	AB
201504	006	1	AB
201504	007	1	AB
201506	001	1	AB
201506	002	1	AB
201507	001	1	AB
201507	002	1	AB
201509	001	1	AB
201509	002	1	AB
201510	001	1	AB
201511	001	1	AT
201512	001	1	AB
201515	001	1	AB
201518	001	1	AB
201518	002	1	AB
201518	003	1	AB
201519	001	1	AB
201519	002	1	AB
201519	003	1	AB
201519	004	1	AB
201519	005	1	AB
201519	006	1	AB
201522	001	1	AB
201524	001	1	AB
201524	002	1	AB
201525	001	1	AP
201525	002	1	AP
201525	003	1	AP
201528	001	1	AB
201528	002	1	AB
201528	003	1	AB
201528	004	1	AB
201528	005	1	AB
201528	006	1	AB
201529	004	1	AP
201530	001	1	AP
201531	001	1	AB
201531	002	1	AB
201531	003	1	AB
201533	002	1	AP
201537	001	1	AP
201538	001	1	AP
201539	001	1	AP
201539	002	1	AP
201566	001	1	AB
201566	002	1	AB
201567	001	1	AB3
201567	002	1	AB3
201573	001	1	AB
201573	002	1	AB
201574	001	1	AA
201576	001	1	AB
201576	002	1	AB
201576	003	1	AB
201576	004	1	AB
201576	005	1	AB
201577	001	1	AP
201578	001	1	AB
201578	002	1	AB
201580	001	1	AP
201581	001	1	AB
201581	002	1	AB
201582	001	1	AB
201584	001	1	AB
201585	001	1	AB
201586	001	1	AB
201586	002	1	AB
201586	003	1	AB
201586	004	1	AB
201587	001	1	AB
201588	001	1	AP
201615	001	1	AB
201619	001	1	AB
201619	002	1	AB
201619	003	1	AB
201619	004	1	AB
201633	001	1	AB
201633	002	1	AB
201634	001	1	AB
201634	002	1	AB
201635	001	1	AB
201635	002	1	AB
201635	003	1	AB
201635	004	1	BC
201653	001	1	AB
201657	001	1	AP
201657	002	1	AP
201657	003	1	AP
201658	001	1	AB
201661	001	1	AB
201662	001	1	AB
201662	002	1	AB
201662	003	1	AB
201662	004	1	AB
201662	005	1	AB
201663	001	1	AB
201674	001	1	AA
201675	001	1	AB1
201675	002	1	AB1
201675	003	1	AB1
201675	004	1	AB1
201675	005	1	AB1
201676	003	1	AB
201677	001	1	AB
201677	002	1	AB
201677	003	1	AB
201677	004	1	AB
201678	001	1	AB
201679	001	1	AB
201680	001	1	AB
201680	002	1	AB
201682	001	1	AB
201682	002	1	AB
