country,year,statvar,measurement_method,Tonnes Co2e
HUN,2018,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,859216.0
HUN,2017,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,855103.0
HUN,2016,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,884349.0
HUN,2015,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,874432.0
HUN,2020,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,20776.0
HUN,2019,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,20776.0
HUN,2018,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,22960.0
HUN,2017,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,21672.0
HUN,2016,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,22792.0
HUN,2015,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,21952.0
HUN,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,67500.0
HUN,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,67500.0
HUN,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,67500.0
HUN,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,67100.0
HUN,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,67800.0
HUN,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,48500.0
HUN,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1358022.0
HUN,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1358022.0
HUN,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1358022.0
HUN,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1801161.0
HUN,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,1626134.0
HUN,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForRefrigerationAirConditioning,ClimateTraceEstimate,2164871.0
HUN,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,12365840.0
HUN,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,12365840.0
HUN,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,12365840.0
HUN,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,12671440.0
HUN,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,12496920.0
HUN,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,11902240.0
HUN,2017,Annual_Emissions_GreenhouseGas_BauxiteMining,ClimateTraceEstimate,83.0
HUN,2016,Annual_Emissions_GreenhouseGas_BauxiteMining,ClimateTraceEstimate,83.0
HUN,2015,Annual_Emissions_GreenhouseGas_BauxiteMining,ClimateTraceEstimate,39.0
HUN,2020,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,14595.0
HUN,2019,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,14893.0
HUN,2018,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,14492.0
HUN,2017,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,13765.0
HUN,2016,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,11946.0
HUN,2015,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,12614.0
HUN,2020,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,13642.0
HUN,2019,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,13920.0
HUN,2018,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,13920.0
HUN,2017,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,8700.0
HUN,2016,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,8700.0
HUN,2015,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,14210.0
HUN,2020,Annual_Emissions_GreenhouseGas_CementProduction,ClimateTraceEstimate,1058892.0
HUN,2019,Annual_Emissions_GreenhouseGas_CementProduction,ClimateTraceEstimate,1127665.0
HUN,2018,Annual_Emissions_GreenhouseGas_CementProduction,ClimateTraceEstimate,1067317.0
HUN,2017,Annual_Emissions_GreenhouseGas_CementProduction,ClimateTraceEstimate,1051136.0
HUN,2016,Annual_Emissions_GreenhouseGas_CementProduction,ClimateTraceEstimate,998575.0
HUN,2015,Annual_Emissions_GreenhouseGas_CementProduction,ClimateTraceEstimate,979779.0
HUN,2020,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,6841354.0
HUN,2019,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,6841354.0
HUN,2018,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,6841354.0
HUN,2017,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,7098767.0
HUN,2016,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,6086778.0
HUN,2015,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,6308842.0
HUN,2020,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,894695.0
HUN,2019,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,927913.0
HUN,2018,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,973180.0
HUN,2017,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,920169.0
HUN,2016,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,941164.0
HUN,2015,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,958086.0
HUN,2020,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,113445.0
HUN,2019,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,113445.0
HUN,2018,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,113418.0
HUN,2017,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,115690.0
HUN,2016,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,116787.0
HUN,2015,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,113424.0
HUN,2020,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,2145558.0
HUN,2019,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,2509019.0
HUN,2018,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,2389471.0
HUN,2017,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,2272175.0
HUN,2016,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,2137229.0
HUN,2015,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,2127230.0
HUN,2020,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,2863370.0
HUN,2019,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,2626796.0
HUN,2018,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,2626796.0
HUN,2017,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,2463640.0
HUN,2016,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,2528902.0
HUN,2015,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,2594164.0
HUN,2020,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,344080.0
HUN,2019,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,344080.0
HUN,2018,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,344080.0
HUN,2017,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,352840.0
HUN,2016,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,321360.0
HUN,2015,Annual_Emissions_GreenhouseGas_SolidFuelTransformation,ClimateTraceEstimate,334800.0
HUN,2020,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,9524000.0
HUN,2019,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,9357000.0
HUN,2018,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,9134000.0
HUN,2017,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,9437000.0
HUN,2016,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,9287000.0
HUN,2015,Annual_Emissions_GreenhouseGas_ElectricityGenerationFromThermalPowerPlant,ClimateTraceEstimate,9274000.0
HUN,2020,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,2198508.0
HUN,2019,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,2198508.0
HUN,2018,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,2198508.0
HUN,2017,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,2595676.0
HUN,2016,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,2645088.0
HUN,2015,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherEnergyUse,ClimateTraceEstimate,2557892.0
HUN,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,598935.0
HUN,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,1270842.0
HUN,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,1151006.0
HUN,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,1151006.0
HUN,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,1151006.0
HUN,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForAviation,ClimateTraceEstimate,1151006.0
HUN,2020,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherTransportation,ClimateTraceEstimate,130065.0
HUN,2019,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherTransportation,ClimateTraceEstimate,130065.0
HUN,2018,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherTransportation,ClimateTraceEstimate,130065.0
HUN,2017,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherTransportation,ClimateTraceEstimate,135067.0
HUN,2016,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherTransportation,ClimateTraceEstimate,93747.0
HUN,2015,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherTransportation,ClimateTraceEstimate,67434.0
HUN,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,141221.0
HUN,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,141221.0
HUN,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,141221.0
HUN,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,133208.0
HUN,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,126198.0
HUN,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForRailways,ClimateTraceEstimate,133208.0
HUN,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,13420698.0
HUN,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,13420698.0
HUN,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,13420698.0
HUN,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,12620286.0
HUN,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,12021067.0
HUN,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForRoadVehicles,ClimateTraceEstimate,11720476.0
HUN,2020,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,13916.0
HUN,2019,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,13916.0
HUN,2018,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,13916.0
HUN,2017,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,13860.0
HUN,2016,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,13160.0
HUN,2015,Annual_Emissions_GreenhouseGas_BiologicalTreatmentOfSolidWasteAndBiogenic,ClimateTraceEstimate,10332.0
HUN,2020,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,57120.0
HUN,2019,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,57120.0
HUN,2018,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,57120.0
HUN,2017,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,59524.0
HUN,2016,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,52720.0
HUN,2015,Annual_Emissions_GreenhouseGas_OpenBurningWaste,ClimateTraceEstimate,58776.0
HUN,2020,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,1148000.0
HUN,2019,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,1148000.0
HUN,2018,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,1148000.0
HUN,2017,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,1150800.0
HUN,2016,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,1153600.0
HUN,2015,Annual_Emissions_GreenhouseGas_SolidWasteDisposal,ClimateTraceEstimate,1464400.0
HUN,2020,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1265600.0
HUN,2019,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1265600.0
HUN,2018,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1265600.0
HUN,2017,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1243200.0
HUN,2016,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1220800.0
HUN,2015,Annual_Emissions_GreenhouseGas_WastewaterTreatmentAndDischarge,ClimateTraceEstimate,1209600.0
IDN,2020,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,576363.0
IDN,2019,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,3442502.0
IDN,2018,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,1557410.0
IDN,2017,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,665108.0
IDN,2016,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,790027.0
IDN,2015,Annual_Emissions_GreenhouseGas_CroplandFire,ClimateTraceEstimate,4979321.0
IDN,2020,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,30211622.0
IDN,2019,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,30211622.0
IDN,2018,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,28795147.0
IDN,2017,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,29360786.0
IDN,2016,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,28596305.0
IDN,2015,Annual_Emissions_GreenhouseGas_EntericFermentation,ClimateTraceEstimate,28152365.0
IDN,2020,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,374392501.0
IDN,2019,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,374392501.0
IDN,2018,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,375028792.0
IDN,2017,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,371012588.0
IDN,2016,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,366146924.0
IDN,2015,Annual_Emissions_GreenhouseGas_ManagedSoils,ClimateTraceEstimate,360600542.0
IDN,2020,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,9909944.0
IDN,2019,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,9909944.0
IDN,2018,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,9564458.0
IDN,2017,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,9416226.0
IDN,2016,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,7860227.0
IDN,2015,Annual_Emissions_GreenhouseGas_ManureManagement,ClimateTraceEstimate,7612031.0
IDN,2020,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,33269467.0
IDN,2019,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,33269467.0
IDN,2018,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,33269467.0
IDN,2017,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,33269467.0
IDN,2016,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,33269467.0
IDN,2015,Annual_Emissions_GreenhouseGas_RiceCultivation,ClimateTraceEstimate,33269467.0
IDN,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,949000.0
IDN,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,949000.0
IDN,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,949000.0
IDN,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,894000.0
IDN,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,863000.0
IDN,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForCooking,ClimateTraceEstimate,735000.0
IDN,2020,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,50835800.0
IDN,2019,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,50835800.0
IDN,2018,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,50835800.0
IDN,2017,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,48831040.0
IDN,2016,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,46041160.0
IDN,2015,Annual_Emissions_GreenhouseGas_FuelCombustionForResidentialCommercialOnsiteHeating,ClimateTraceEstimate,51981200.0
IDN,2020,Annual_Emissions_GreenhouseGas_BauxiteMining,ClimateTraceEstimate,96760.0
IDN,2019,Annual_Emissions_GreenhouseGas_BauxiteMining,ClimateTraceEstimate,78400.0
IDN,2018,Annual_Emissions_GreenhouseGas_BauxiteMining,ClimateTraceEstimate,53900.0
IDN,2017,Annual_Emissions_GreenhouseGas_BauxiteMining,ClimateTraceEstimate,122158.0
IDN,2016,Annual_Emissions_GreenhouseGas_BauxiteMining,ClimateTraceEstimate,6860.0
IDN,2015,Annual_Emissions_GreenhouseGas_BauxiteMining,ClimateTraceEstimate,2313.0
IDN,2020,Annual_Emissions_GreenhouseGas_CopperMining,ClimateTraceEstimate,1355239.0
IDN,2019,Annual_Emissions_GreenhouseGas_CopperMining,ClimateTraceEstimate,1043294.0
IDN,2018,Annual_Emissions_GreenhouseGas_CopperMining,ClimateTraceEstimate,894278.0
IDN,2017,Annual_Emissions_GreenhouseGas_CopperMining,ClimateTraceEstimate,798765.0
IDN,2016,Annual_Emissions_GreenhouseGas_CopperMining,ClimateTraceEstimate,787160.0
IDN,2015,Annual_Emissions_GreenhouseGas_CopperMining,ClimateTraceEstimate,635030.0
IDN,2020,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,101479.0
IDN,2019,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,99897.0
IDN,2018,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,97780.0
IDN,2017,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,98327.0
IDN,2016,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,93794.0
IDN,2015,Annual_Emissions_GreenhouseGas_RockQuarry,ClimateTraceEstimate,94037.0
IDN,2020,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,39192.0
IDN,2019,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,38399.0
IDN,2018,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,37389.0
IDN,2017,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,36972.0
IDN,2016,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,35521.0
IDN,2015,Annual_Emissions_GreenhouseGas_SandQuarry,ClimateTraceEstimate,35160.0
IDN,2020,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1410933.0
IDN,2019,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1497839.0
IDN,2018,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1504655.0
IDN,2017,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1346521.0
IDN,2016,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1173051.0
IDN,2015,Annual_Emissions_GreenhouseGas_AluminumProduction,ClimateTraceEstimate,1022756.0
IDN,2020,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,135491851.0
IDN,2019,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,135491851.0
IDN,2018,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,135491851.0
IDN,2017,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,123273782.0
IDN,2016,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,103546534.0
IDN,2015,Annual_Emissions_GreenhouseGas_ClimateTrace_OtherManufacturing,ClimateTraceEstimate,122197301.0
IDN,2020,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,423833.0
IDN,2019,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,422675.0
IDN,2018,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,422675.0
IDN,2017,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,422675.0
IDN,2016,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,423833.0
IDN,2015,Annual_Emissions_GreenhouseGas_PetrochemicalProduction,ClimateTraceEstimate,422675.0
IDN,2020,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,9226162.0
IDN,2019,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,9226162.0
IDN,2018,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,9169656.0
IDN,2017,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,8855534.0
IDN,2016,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,8181238.0
IDN,2015,Annual_Emissions_GreenhouseGas_PulpAndPaperManufacturing,ClimateTraceEstimate,8189446.0
IDN,2020,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,17871269.0
IDN,2019,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,17978222.0
IDN,2018,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,17502009.0
IDN,2017,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,16642855.0
IDN,2016,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,15654430.0
IDN,2015,Annual_Emissions_GreenhouseGas_SteelManufacturing,ClimateTraceEstimate,15581191.0
IDN,2020,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,11752845.0
IDN,2019,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,11391590.0
IDN,2018,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,10254154.0
IDN,2017,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,10332086.0
IDN,2016,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,9946530.0
IDN,2015,Annual_Emissions_GreenhouseGas_MaritimeShipping,ClimateTraceEstimate,9618397.0
IDN,2020,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,43760154.0
IDN,2019,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,59592222.0
IDN,2018,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,56983404.0
IDN,2017,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,58383098.0
IDN,2016,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,62235447.0
IDN,2015,Annual_Emissions_GreenhouseGas_OilAndGasProduction,ClimateTraceEstimate,59900457.0
IDN,2020,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,13186592.0
IDN,2019,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,13222180.0
IDN,2018,Annual_Emissions_GreenhouseGas_PetroleumRefining,ClimateTraceEstimate,13222180.0
