blockgroup_FIPS,total_distribution_power_line_length,cost_per_household_for_undergrounding_fire_prone_lines
geoId/060710036052,8206.957488370757,19634.39739074317
geoId/060710036092,6519.948660708698,27280.59574597188
geoId/060379107132,19380.66635566849,0.0
geoId/060379107051,27467.466893102475,0.0
geoId/060379107131,10080.868743661673,0.0
geoId/060710034042,5878.731844401057,20172.231251010846
geoId/060710034052,4163.737820927561,12422.578442979355
geoId/060650427391,27305.053745216166,0.0
geoId/060710019053,29994.696709245483,3789.169055008468
geoId/060710019054,25787.778402737138,0.0
geoId/060377030011,5007.571106898882,0.0
geoId/060377030012,22960.232216414082,0.0
geoId/060650408081,9264.0849958486,0.0
geoId/060650408082,5971.661271621426,0.0
geoId/060650408092,13606.414096044362,0.0
geoId/060650406092,68753.51893679354,0.0
geoId/060377030022,7297.745977752801,0.0
geoId/060710019052,8234.432786970192,0.0
geoId/060650432702,24792.63792494185,0.0
geoId/060375430005,4948.5357620471,0.0
geoId/060375431006,4753.135897434137,0.0
geoId/060710013122,24530.66930784169,0.0
geoId/060710013072,7811.342579443657,0.0
geoId/060710013081,8206.665757816476,0.0
geoId/060710013071,7138.644977517207,0.0
geoId/060710013121,6103.7933601160585,0.0
geoId/060710013111,23552.60882634874,0.0
geoId/060375430004,4323.653316615908,0.0
geoId/060710076041,13878.944988901585,0.0
geoId/060710093001,36093.54935562938,0.0
geoId/060710119003,21326.643214298478,0.0
geoId/060710119004,54436.95775400098,0.0
geoId/060710076042,13024.469628121466,20485.68969913691
geoId/060710076033,10032.786245794818,0.0
geoId/060710076031,6115.515073546339,0.0
geoId/060650424072,7574.566443897599,0.0
geoId/060650424081,6644.168110408366,6103.81554029152
geoId/060376506032,5906.8681007680225,0.0
geoId/060376213013,4359.470655480759,0.0
geoId/060376213012,4058.4654325977867,0.0
geoId/060376506031,9695.651571375749,0.0
geoId/060376505023,12179.59999311234,0.0
geoId/060710051006,8980.692891393459,5250.227876407857
geoId/060710045053,7942.735828198028,2787.0215478656864
geoId/060710061007,8802.61810294292,0.0
geoId/060710051001,8758.58355186163,0.0
geoId/060710061001,4915.491470166603,7394.512750900336
geoId/060710061002,4768.561226432174,0.0
geoId/060710045051,7863.782046811498,11736.521233788846
geoId/060710051002,5807.030830615912,0.0
geoId/060379104031,10072.946685861612,0.0
geoId/060710003012,5363.491481448372,0.0
geoId/060710003043,12590.026091191035,0.0
geoId/060379104021,5558.340795744506,0.0
geoId/060379102011,31928.70812233005,0.0
geoId/060710002081,12127.363120594437,0.0
geoId/060375715023,5900.778761393024,0.0
geoId/060375720023,6027.393108669128,0.0
geoId/060375721001,4350.730824714497,0.0
geoId/060375718002,3903.75378549359,0.0
geoId/060375718003,5051.157415674486,0.0
geoId/060375720022,5350.537211378561,0.0
geoId/060590320331,6884.0241118188815,3785.5992509451044
geoId/060590320332,6842.564344532528,11334.476327289141
geoId/060590320333,2710.4223054763283,2236.9469742201045
geoId/060590320473,2229.1604276989065,229.37312197615984
geoId/060376703242,7210.368357352081,0.0
geoId/060650406131,13438.540692934814,0.0
geoId/060650406133,21022.954704679225,0.0
geoId/060375430001,3395.218544624055,0.0
geoId/060375427004,1150.2194018894306,0.0
geoId/060376514022,8577.589981607987,0.0
geoId/060376513022,10983.08172366477,0.0
geoId/060376513021,5529.4595217414235,0.0
geoId/060650509002,4608.320673485825,0.0
geoId/060650422121,26427.210072734008,0.0
geoId/060650422122,19433.39032698083,0.0
geoId/060650425051,11576.444834091535,0.0
geoId/060374029042,12456.932253608735,0.0
geoId/060710004011,8613.059028030631,0.0
geoId/060710004012,11091.209344785071,0.0
geoId/060650424061,8757.54964410895,290.65642101021484
geoId/060650509001,122.56041124590443,0.0
geoId/060650422061,126.99915371776709,0.0
geoId/060650424051,12507.083210755,0.0
geoId/060372920003,25.868724439741555,0.0
geoId/060376502003,5028.314366961779,0.0
geoId/060710082001,9348.810987518846,708.0288474245364
geoId/060710081001,20584.915405311436,0.0
geoId/060710080026,33587.256111785886,0.0
geoId/060710083021,10525.245087473366,94951.00575214099
geoId/060710082002,14615.763792130923,31540.67241700697
geoId/060710082003,5115.79769457044,25065.883025594136
geoId/060710083022,6313.595246862638,36767.05178836907
geoId/060710082004,6488.0640278474075,110.036006721093
geoId/060710120012,26222.238933701734,0.0
geoId/060591101091,7192.567565049613,0.0
geoId/060377009012,8228.014930071566,0.0
geoId/060591101143,11536.10914650542,0.0
geoId/060591101141,6246.469712667325,0.0
geoId/060710079012,11114.397348369079,18939.827748381005
geoId/060710074044,11142.338646507063,21101.825632573324
geoId/060710111014,26360.56913723513,37508.0545969181
geoId/060830029225,2910.514879684075,0.0
geoId/061070040001,1931.4295612915432,0.0
geoId/061070039015,12787.501807970137,0.0
geoId/061070041014,5663.354790270029,0.0
geoId/060376019002,4688.358091710351,0.0
geoId/060376019001,4146.953776577113,0.0
geoId/060376007023,18118.86253016001,0.0
geoId/060376007042,5511.823953804962,0.0
geoId/060376006021,6795.830043176143,0.0
geoId/060376007031,8517.289221909052,0.0
geoId/060376007021,3753.5245671679972,0.0
geoId/060376007022,4049.8361775007643,0.0
geoId/060710045102,9236.678325721428,14008.129702270147
geoId/060376006011,3584.823525261182,0.0
geoId/060374072005,7528.763534439541,0.0
geoId/060374800121,6217.387896333832,0.0
geoId/061110047111,5568.354109141766,0.0
geoId/061110047103,6202.214574339094,0.0
geoId/061110047102,5120.405063915238,0.0
geoId/061110047112,4245.80379477075,0.0
geoId/061110045051,5071.028915493647,0.0
geoId/061110045041,4732.775041083164,0.0
geoId/061110042001,8470.577560720913,0.0
geoId/061110042003,5046.325037215855,0.0
geoId/061110045042,3792.043588291675,0.0
geoId/060374302001,24922.606371436425,5375.873457700773
geoId/060374310021,11441.586127518245,0.0
geoId/060650432163,12459.867351815772,0.0
geoId/060590992293,40725.15679165728,0.0
geoId/060374088003,7985.590006434424,0.0
geoId/060375359023,4537.240010013548,0.0
geoId/060590742001,3017.854812581927,0.0
geoId/060590745021,7044.348623756722,0.0
geoId/060590746025,2343.742468818798,0.0
geoId/060650402011,23349.30956987697,0.0
geoId/060650402032,5731.217048874085,0.0
geoId/060650402031,5846.1857827950535,0.0
geoId/060650403014,9255.826573814571,0.0
geoId/060650402021,10664.986304045618,0.0
geoId/060379201081,29110.63607374669,8967.180534621146
geoId/060650402041,5843.780221982852,0.0
geoId/061110044004,13396.310249782722,0.0
geoId/061110044002,3881.656824454729,0.0
geoId/061110044003,5395.694133918256,0.0
geoId/061110045061,2405.2550130397362,0.0
geoId/061110044001,7726.533312720492,0.0
geoId/061110045063,2279.14516101965,0.0
geoId/061110045032,4103.397200996496,0.0
geoId/060590017081,8030.521413502284,0.0
geoId/060590017082,9232.010973029814,0.0
geoId/060590017083,8558.738928229695,0.0
geoId/061110045031,2356.7180091417363,0.0
geoId/060590017073,6001.927017149047,0.0
geoId/061110047151,41088.245096062834,0.0
geoId/060590218304,11325.805734302678,2808.13554828722
geoId/060590218252,12985.051532511694,9166.911904928105
geoId/060590218262,13995.812596249329,18502.08110137157
geoId/060590218282,8206.251703607786,7394.891932862316
geoId/060590218272,8195.924569539522,3108.552172903823
geoId/060290054043,16567.08723984109,0.0
geoId/060290054041,19001.105650043766,0.0
geoId/060290054035,10036.190148395855,0.0
geoId/060590218271,17311.75878413879,19441.400102710646
geoId/060590219053,5335.479568653453,20761.702246249304
geoId/060590218072,2158.616770203348,2179.011791569854
geoId/060375732022,3500.113172867835,0.0
geoId/060710074045,5238.836650217573,26326.829135539818
geoId/060710074043,8526.012215268665,30445.19664398924
geoId/060710074092,7778.108741594102,11333.040680217015
geoId/060710074103,7326.802099473557,6818.1011783868935
geoId/060710074102,11005.53349822794,18498.26358959635
geoId/060710074101,3604.188560192749,13594.054772700569
geoId/060710074041,4999.141871801292,14921.402761760712
geoId/060710074091,7830.902374495728,22975.323624419903
geoId/060710074042,12183.939472153284,12777.604251654115
geoId/060710076032,8472.301215421587,20550.4150382987
geoId/060376214002,4304.849483295199,0.0
geoId/060376213261,4979.6492765893045,0.0
geoId/060375012002,7127.681790562687,0.0
geoId/060375010013,626.9688353242469,0.0
geoId/060375010012,2790.1186568663143,0.0
geoId/060375010011,4007.498707005564,0.0
geoId/060375009001,4707.342519364286,0.0
geoId/060375009002,2655.9295339200376,0.0
geoId/060375013005,3535.4965136921887,0.0
geoId/060375010021,5027.101515506231,0.0
geoId/060510001011,137551.67965754337,0.0
geoId/060659414003,20295.079959741317,0.0
geoId/060590756073,4594.426910123234,0.0
geoId/060290055012,46992.1332074512,0.0
geoId/060290055011,30390.76314896859,0.0
geoId/060379203304,14330.280325130278,6434.845368212879
geoId/060379203344,10604.087548169142,6554.955788299043
geoId/060590320471,4477.396274827863,2412.7013431106047
geoId/060590320472,5488.255507189912,5369.61965750686
geoId/060590320474,7505.275403250763,5577.682104600284
geoId/060590320491,25425.063573732998,7369.70116189152
geoId/060650434051,10253.481051538023,0.0
geoId/060650435031,22441.290449818727,0.0
geoId/060650435032,11015.795671888445,0.0
geoId/060650434053,8873.611624573747,0.0
geoId/060650451031,21499.70530470772,0.0
geoId/060590320492,11210.431490139264,56966.91633243747
geoId/060590524233,28210.98648303092,15568.253241938632
geoId/060590524231,10709.811832690404,0.0
geoId/060659409002,15538.413536828997,0.0
geoId/060590524284,10923.002249568859,10530.100173847166
geoId/060379010091,17827.19979898331,0.0
geoId/060379010093,14215.374200486604,0.0
geoId/060650432721,27083.896513002128,14427.825152421357
geoId/060379010092,6403.0253224110165,0.0
geoId/060376700031,3470.4462309494274,0.0
geoId/060376704061,15750.403321531565,22210.43748142641
geoId/060650481001,61566.02182301191,7140.128891088372
geoId/060650419101,37953.40259546882,5055.877275091444
geoId/060710087053,6889.835682434558,31117.423914053612
geoId/060710087052,14542.508379797593,53967.5545123775
geoId/060710087042,6709.50326063264,16655.386436707602
geoId/060710087054,9153.767465801213,39558.668859388155
geoId/060710087064,25315.83323304076,55739.62966245167
geoId/060710087063,24559.568236089977,8998.187471591958
geoId/060590992402,5881.688889448176,0.0
geoId/060650426173,6179.530179409413,0.0
geoId/060650426181,15752.06796510079,0.0
geoId/060710017032,4265.802437397279,0.0
geoId/060710017031,9430.06757145382,0.0
geoId/060378003322,7690.158770854621,8834.11595470868
geoId/060378003243,7497.406051093917,4198.536845381835
geoId/060378003323,2590.032596785451,4151.072204439219
geoId/060375520012,4716.156492820698,0.0
geoId/060375519003,4534.750742381008,0.0
geoId/060378003242,16178.334364404931,21076.647590555316
geoId/060710018042,11724.186103310083,0.0
geoId/060710017034,6081.234952952308,0.0
geoId/060650445211,95152.70962409867,80845.56932992971
geoId/060376021041,4518.67085433009,0.0
geoId/060376021051,2127.4108266199105,0.0
geoId/060376021052,6904.54367839547,0.0
geoId/060377009011,5140.797012270778,0.0
geoId/060377008021,6602.144008716945,0.0
geoId/060377008022,5636.767886501681,0.0
geoId/060372149022,260.09643079135685,0.0
geoId/060372148003,1379.7999003304767,0.0
geoId/060372148002,1005.055690855715,0.0
geoId/060372164021,372.86658417070936,0.0
geoId/060372170012,492.8311933819449,0.0
geoId/060372170013,396.8373334859819,0.0
geoId/060372164022,435.4084714824658,0.0
geoId/060650445171,41369.32888558628,0.0
geoId/060376021042,5081.906151141316,0.0
geoId/060379203321,10485.070759385362,42586.85331204147
geoId/060710013102,4393.263198809272,0.0
geoId/060710012004,2693.4290214488337,0.0
geoId/060590745014,2078.1956819695447,0.0
geoId/060375745001,7023.428612922636,0.0
geoId/060374037031,8836.05959656771,0.0
geoId/060375719004,5869.364790926498,0.0
geoId/060375719001,7649.040506687376,0.0
geoId/060375720021,5010.187659795746,0.0
geoId/060375720013,4313.556844720367,0.0
geoId/060374026004,5556.196836980861,0.0
geoId/060374088001,5214.101457117626,0.0
geoId/060374026005,6787.647277230865,0.0
geoId/060374023031,6682.5401764082435,0.0
geoId/060710020332,17771.100916771757,9145.02020947809
geoId/060710020311,12843.964614758484,22979.174955905924
geoId/060710008083,6045.050918510788,0.0
geoId/060710008084,8899.03818398042,0.0
geoId/060710009033,6082.397210602259,0.0
geoId/060710021012,5754.959984554925,0.0
geoId/060710021011,7873.8908024133,0.0
geoId/060375435012,6298.777771096471,0.0
geoId/060375438013,5620.308509756931,0.0
geoId/060375438021,10043.448766298232,0.0
geoId/060710009032,3991.535441018938,0.0
geoId/060710008081,9384.466024021558,0.0
geoId/060650422141,25599.95796280135,6132.540778880249
geoId/060650490003,14770.289267403181,8537.346449241717
geoId/060650511002,11802.776213119616,0.0
geoId/060650490002,14129.055213469832,583.258963123302
geoId/060650403012,8247.918188268273,0.0
geoId/060650403031,27909.283828539265,0.0
geoId/060375715024,2155.4236029327144,0.0
geoId/060375717032,2121.1984143064988,0.0
geoId/060375717013,5643.8975450696,0.0
geoId/060375717043,2599.894359537474,0.0
geoId/060375717012,5272.762506000635,0.0
geoId/060375706021,5042.431322321721,0.0
geoId/060375717042,1339.66243515512,0.0
geoId/060650403021,20883.66078560789,0.0
geoId/060650401021,11024.936725159056,0.0
geoId/060650435092,17134.29511876325,607.8004813307109
geoId/060710087034,21487.74691107945,20485.86752237055
geoId/060650438091,18029.00902287934,126869.17163246658
geoId/061070029034,3901.094781568304,0.0
geoId/060374806005,4452.571922977255,0.0
geoId/060374806002,3967.467895950409,0.0
geoId/060374807032,3394.864583322917,0.0
geoId/060374805001,5736.4911101048165,0.0
geoId/060650420072,68791.66945741879,35598.64027723493
geoId/060375312011,2040.12135925038,0.0
geoId/060375311021,4087.5427500743176,0.0
geoId/060375310002,2752.6246000742144,0.0
geoId/060375312022,4016.564597266609,0.0
geoId/060375313021,1744.6628991324717,0.0
geoId/060374805004,5941.76399086551,0.0
geoId/060374806003,4502.945102523129,0.0
geoId/060374806001,4496.978896981375,0.0
geoId/060374807041,6016.328885106834,0.0
geoId/060374806006,6192.628962747325,0.0
geoId/060374807031,2771.8706923120476,0.0
geoId/060590631011,10118.475880632202,0.0
geoId/060590639083,4935.813991308843,0.0
geoId/060590639032,6714.64040161347,0.0
geoId/060590639021,19100.245191400038,0.0
geoId/060650447021,14091.280442335046,0.0
geoId/060659410003,34734.153501073706,0.0
geoId/060374051013,1790.4264207335425,0.0
geoId/060374051012,6166.578244369652,0.0
geoId/060374050012,3749.2145525982537,0.0
geoId/060374049031,4508.768759489045,0.0
geoId/060374051011,4429.512199624009,0.0
geoId/060374050021,6674.658513822297,0.0
geoId/060374050011,8639.521460698157,0.0
geoId/060590626381,3533.746969528407,0.0
geoId/060590626332,10595.216857395368,0.0
geoId/060590011022,4614.859752434957,0.0
geoId/060590011012,4003.1950219618398,0.0
geoId/060590011021,4941.869476418493,0.0
geoId/060590011023,3879.949805786447,0.0
geoId/060590011031,8494.94974214333,0.0
geoId/060590011032,5904.018612480238,0.0
geoId/060590013014,4348.198032223728,0.0
geoId/060590013011,6824.175553340515,0.0
geoId/060590013012,7847.578777610673,0.0
geoId/060590013015,10703.272765049043,0.0
geoId/060379105021,14071.224724028967,0.0
geoId/060379106011,10962.512759148947,0.0
geoId/060379104042,13093.924390656579,0.0
geoId/060379105013,5337.598140724322,0.0
geoId/060379105012,5203.8697888213155,0.0
geoId/060590218151,42487.5140140757,16694.182930885836
geoId/060374033251,25952.447920130388,24931.50453772004
geoId/060374033241,16799.00313741001,66104.58326279995
geoId/060379105011,11087.569330010027,0.0
geoId/060375034012,8618.971653843484,0.0
geoId/060590011014,4660.947452534394,0.0
geoId/060376011001,2349.885199692116,0.0
geoId/060376020032,3142.460617711923,0.0
geoId/060376020031,3257.3595913803456,0.0
geoId/060376020041,3254.0487670110706,0.0
geoId/060376005022,5265.080924339751,0.0
geoId/060374034031,17547.903609637386,0.0
geoId/060374035001,17855.617516496917,16652.658498497967
geoId/060374063001,16662.927585370362,0.0
geoId/060374063002,31415.74075027378,1122.6453098373806
geoId/060375512024,5573.944177737836,0.0
geoId/060374036002,15236.944455091181,24540.435356463913
geoId/061110036123,11228.792023791855,0.0
geoId/061110036122,13267.563839160877,0.0
geoId/060379201151,8375.133844229504,8442.838455891842
geoId/060379201101,14903.32226452244,5877.573805557863
geoId/060590992371,9056.280590591563,0.0
geoId/060379200281,31729.76317498375,7709.113251000828
geoId/061110036091,11339.996959125063,0.0
geoId/061110076143,5091.071916969382,0.0
geoId/060374809022,1123.372264393562,0.0
geoId/060374808021,9946.979415108952,0.0
geoId/060374809021,2464.879939934698,0.0
geoId/060374819014,6918.2027189748205,0.0
geoId/060375717033,1469.2444425315214,0.0
geoId/060375717031,955.9935692829857,0.0
geoId/060379005081,30444.286185937275,0.0
geoId/060650451172,35269.440475250485,0.0
geoId/061110083032,11985.816344166382,8477.986445000957
geoId/060710029023,4880.456758131136,22162.374314471985
geoId/060710034013,4976.708268017791,8926.568204797672
geoId/060710032004,3725.8227515686403,0.0
geoId/060710034033,3267.797546589009,19646.63428012666
geoId/060374339011,6468.058041450852,0.0
geoId/060374340011,3398.875077545868,0.0
geoId/060374333021,12724.502484537725,0.0
geoId/060374036001,12107.866613541391,0.0
geoId/060379006062,10206.337091058886,0.0
geoId/060379006021,6508.333562980276,0.0
geoId/060379006022,21287.192276296697,0.0
geoId/060379006091,17877.44007647191,0.0
geoId/060510001013,40572.81413869958,0.0
geoId/060510001014,70984.8336534133,8332.944704704762
geoId/060379006081,9939.448555408355,0.0
geoId/060710020142,15285.161857187572,12943.114264779155
geoId/060710020132,15368.169776878449,7536.034033160765
geoId/060290061004,20523.291420161517,0.0
geoId/060290060033,17352.70834782946,0.0
geoId/060290060032,11064.946621294774,0.0
geoId/060290060063,36416.692240599135,0.0
geoId/060290060034,6639.091024971976,0.0
geoId/060290060031,13633.285836117771,0.0
geoId/060290061001,17591.317077155192,0.0
geoId/060290061002,9122.897468716908,0.0
geoId/060290060061,18531.234100616835,0.0
geoId/060290061003,30438.439501966368,0.0
geoId/060376213241,9412.428193878432,0.0
geoId/060376213262,3657.626203731244,0.0
geoId/060376212041,15075.045074610845,0.0
geoId/060590626211,16354.67463549788,0.0
geoId/060376214004,4974.320813414296,0.0
geoId/060710011012,5380.098186128972,0.0
geoId/060710010022,5416.367603643909,0.0
geoId/060710010021,3663.515453974851,0.0
geoId/060375343021,2467.123025172127,0.0
geoId/060375343022,1410.8577226054945,0.0
geoId/060375342011,2902.1193270156195,0.0
geoId/060375344062,2499.357431798047,0.0
geoId/060375338061,5032.866968298811,0.0
geoId/060375341013,4743.460520225793,0.0
geoId/060375341024,5880.565761698059,0.0
geoId/060710017021,7227.1040101751705,0.0
geoId/060650432422,20874.627516600507,0.0
geoId/060830029093,7576.614471662287,0.0
geoId/060830029322,47882.879977501536,1822.850945093429
geoId/060591101092,1869.9951497700915,0.0
geoId/060376206024,4021.412766640168,0.0
geoId/060376206013,3227.046020823169,0.0
geoId/060650408091,13224.651320304984,0.0
geoId/060650466021,24137.203134067924,0.0
geoId/060650408132,34027.298586618585,0.0
geoId/060650408131,44948.88454769255,15779.082563588638
geoId/060710084011,24747.502646780507,0.0
geoId/060710116002,42643.42672234821,0.0
geoId/060590639073,22198.762333012983,0.0
geoId/060650418051,9442.77882838562,4543.494776523032
geoId/060650418041,15428.612272045702,16759.711715040412
geoId/060650419062,5602.983993274577,3508.451245315484
geoId/060375412002,2763.248849752868,0.0
geoId/060830001022,2330.447331833413,0.0
geoId/060830002003,22466.223687156784,0.0
geoId/060830001024,9347.018214005764,0.0
geoId/060830004004,3479.2772095316304,0.0
geoId/060590631012,11073.665543878626,0.0
geoId/060590630104,6543.583455240279,0.0
geoId/061070026011,5424.866851967748,0.0
geoId/061070028001,17003.339131575416,0.0
geoId/061070025004,25824.080510871157,0.0
geoId/061070026024,4554.591615521386,0.0
geoId/061070026022,5113.93353404957,0.0
geoId/061070026023,8312.283481066368,0.0
geoId/060371374023,565.5156864094973,0.0
geoId/060371374021,1434.1266481494988,0.0
geoId/060374803041,3697.518261009383,0.0
geoId/060374809011,8507.323609568077,0.0
geoId/060374809012,12717.629960512118,0.0
geoId/060374810012,7764.0509506668,0.0
geoId/060374810011,8510.616301005117,0.0
geoId/060374803043,3687.215304758102,0.0
geoId/060374804003,6884.032394791236,0.0
geoId/060376014011,3114.540890913789,0.0
geoId/060379200354,3137.290660041317,19018.9712080572
geoId/060379200342,14849.901162370383,72599.09077528516
geoId/060379200341,32949.896037713064,30699.559927617593
geoId/060379200353,3961.9560267465386,28674.517063782812
geoId/060379200352,4264.0399304676175,13348.557995380967
geoId/060190064025,23624.75037777625,29692.470295607443
geoId/060379200401,18941.305799993403,10595.42577374091
geoId/060379200331,10067.50369754603,61022.14271611583
geoId/060379107153,13778.431082439309,0.0
geoId/060590014032,8888.276659879526,0.0
geoId/060650432502,3521.730968040405,0.0
geoId/060376033012,5864.952760324175,0.0
geoId/060376033013,7835.596391534594,0.0
geoId/060376030061,7366.792661624322,0.0
geoId/060376031012,4799.248597300569,0.0
geoId/060376031011,3182.7465757363066,0.0
geoId/060650414121,17715.089648732228,0.0
geoId/060650414111,8657.481739092469,0.0
geoId/060650414122,10145.057698046949,0.0
geoId/060650408152,13485.159199012263,0.0
geoId/060650414101,18299.861925903475,0.0
geoId/060650414102,5325.545389651351,0.0
geoId/060374084022,12980.171458952183,19547.175191873062
geoId/060374085051,9516.66755872342,0.0
geoId/060374085052,8563.475441462111,0.0
geoId/060374084021,6904.5748480595275,0.0
geoId/060373002003,3401.816190447741,0.0
geoId/060650432063,16198.11765887094,0.0
geoId/060650504004,9209.992517901097,0.0
geoId/060373005012,5388.628913668976,0.0
geoId/060374606003,7432.292910416295,0.0
geoId/060650432061,16358.673315895532,0.0
geoId/060373005011,10035.781433065884,0.0
geoId/060373002001,5706.406678008502,0.0
geoId/060374606004,4189.741471020629,0.0
geoId/060373006003,1695.0249830066596,0.0
geoId/060373002002,4777.817988486023,0.0
geoId/060590015052,9439.242358171066,0.0
geoId/060590015033,5797.861794479066,0.0
geoId/060375332031,1837.9916336130048,0.0
geoId/060590015042,8442.504680308291,0.0
geoId/060375331061,1671.5824356889182,0.0
geoId/060375331062,3163.699438760837,0.0
geoId/060375332021,2858.994418111277,0.0
geoId/060375315042,3264.244999013145,0.0
geoId/060375358031,2827.771308567933,0.0
geoId/060590628002,5985.574530770478,0.0
geoId/060590628003,9182.326817495914,0.0
geoId/060590628001,8308.660685912118,0.0
geoId/060379203313,6645.3688006321445,15115.146022759209
geoId/060379203362,5228.515150476309,0.0
geoId/060379203364,7748.346796968902,29000.180854244143
geoId/060379203141,9507.798909165243,7299.418620530301
geoId/060379203361,6978.731970202321,10256.738025502747
geoId/060379200373,3162.855318126091,834.653943886711
geoId/060379203342,9368.751212697092,4284.312764403512
geoId/060590629001,5411.49341976392,0.0
geoId/060379203363,1464.5179696470154,672.1386723659524
geoId/060590635004,2565.8384067595457,0.0
geoId/060379203312,4308.758318692783,5725.381213599022
geoId/060379203311,9149.431930249462,2036.1247139024222
geoId/060379203222,4771.953209163651,12407.472519314882
geoId/060590753011,8278.48114360458,0.0
geoId/060590744053,3699.141624472209,0.0
geoId/060590744052,7488.3192581651965,0.0
geoId/060590753031,3386.597450140971,0.0
geoId/060590753013,6290.6853847897,0.0
geoId/060590750042,3452.2611884370904,0.0
geoId/060590754011,9545.143999628615,0.0
geoId/060710073025,16987.43548409524,0.0
geoId/060710073026,9750.084109443089,3047.950789800581
geoId/061110074051,16539.241137595724,2824.6951357338457
geoId/060650448051,22341.6821708595,0.0
geoId/060375325003,6038.818778054043,0.0
geoId/060375326061,1905.7162973367274,0.0
geoId/060590756071,5010.275465836199,0.0
geoId/060590525242,3555.618214346329,0.0
geoId/061110018002,14715.950319032348,0.0
geoId/061110019004,6586.344315272252,0.0
geoId/061110018001,7978.025136843164,7729.264356588696
geoId/061110027002,10842.968484337272,0.0
geoId/060590320281,5723.99709459375,0.0
geoId/060590741072,14121.181641307927,0.0
geoId/060590740061,3400.5502129257216,0.0
geoId/060590740053,5341.260171023687,0.0
geoId/060590740054,4051.032158556429,0.0
geoId/060590741073,7495.680351677549,0.0
geoId/060590741071,5419.643974586939,0.0
geoId/060290055062,72389.95598806468,0.0
geoId/061070022041,14115.610751338472,0.0
geoId/061070023033,10164.762633302349,0.0
geoId/061070022031,15059.676779433808,0.0
geoId/061070022032,11263.864408997695,0.0
geoId/060374331012,16308.125101196116,0.0
geoId/060374322021,4874.595940409963,0.0
geoId/060374328021,2987.221109099119,0.0
geoId/060374328012,5901.988429953955,0.0
geoId/060374328011,5615.537115666109,0.0
geoId/060374329021,7672.8496881819865,0.0
geoId/060374329023,4839.566982684999,0.0
geoId/060374329022,1887.9008830310684,0.0
geoId/060374328022,2394.704291048772,0.0
geoId/060374328023,3818.358390568772,0.0
geoId/060374033184,8729.589669553563,0.0
geoId/060374025021,3312.2801074058752,0.0
geoId/060374331022,4007.628951461763,0.0
geoId/060376212042,4275.846613328884,0.0
geoId/060650496002,11984.204640714312,0.0
geoId/060650496003,25126.6942354617,0.0
geoId/060650505002,16380.388615958702,0.0
geoId/060650505001,9452.817798351647,0.0
geoId/060650505004,9989.655948347841,0.0
geoId/060379200321,34439.217610447755,22778.893788723213
geoId/060379200293,4590.730078926573,19945.364532129883
geoId/060379200291,10872.918543445396,9288.032538261088
geoId/060290033051,20478.82739324218,6757.4287013626845
geoId/060290033062,81906.99022101183,0.0
geoId/060290033053,9653.18304307789,0.0
geoId/060590632013,4192.40902824622,0.0
geoId/060590631032,3432.09829586641,0.0
geoId/060590630103,16009.60785149922,0.0
geoId/060590632023,2694.275833940385,0.0
geoId/060590633021,3588.0792293546,0.0
geoId/060710065002,10725.520779127106,0.0
geoId/060650425131,4111.080283954286,0.0
geoId/060376033022,7764.362324808887,0.0
geoId/060376033021,3226.568426852876,0.0
geoId/060590525151,6620.276136723317,0.0
geoId/060590525221,4678.376342717189,0.0
geoId/060650425132,5283.873266932335,0.0
geoId/060650425141,7265.575571084303,0.0
geoId/060650425152,6206.01858250472,0.0
geoId/060650425112,11386.556554490557,0.0
geoId/060590636034,7666.059310819489,0.0
geoId/060590995142,8306.997268177975,0.0
geoId/060590994161,4042.7007020247115,0.0
geoId/060590995143,6054.2221845988,0.0
geoId/060590994163,5436.48248986123,0.0
geoId/060590995083,3498.3518414779574,0.0
geoId/060590994162,4020.0734151666975,0.0
geoId/060590995082,4838.414501910779,0.0
geoId/060710013051,5453.654673168217,0.0
geoId/060375751032,3648.0347021834273,0.0
geoId/060375770005,6536.463987324897,0.0
geoId/060375750023,6238.9516642556555,0.0
geoId/060375751022,3201.904484609057,0.0
geoId/060591106061,3919.419195645608,0.0
geoId/060591106041,11007.92803025562,0.0
geoId/060650430072,21562.23414314452,3614.155313476835
geoId/060650419112,25337.87930400606,4820.927838247606
geoId/060650419113,42564.66149964317,2277.3038787956257
geoId/060650419102,30060.41791049667,9515.13855421512
geoId/060591106073,5048.015229107028,0.0
geoId/060591106042,6768.892888733363,0.0
geoId/060375532006,5026.403625646801,0.0
geoId/060375532002,3421.4755991491197,0.0
geoId/060375532005,4047.419422737104,0.0
geoId/060375540011,5688.222333880985,0.0
geoId/060379203381,33659.5495220798,8248.558808002734
geoId/060375708002,4016.4623324987238,0.0
geoId/060375708005,21097.79111519865,0.0
geoId/060375708003,7604.101614106289,0.0
geoId/060375708004,2905.635213160875,0.0
geoId/060375709023,4589.065547337407,0.0
geoId/060375709022,5559.272869810617,0.0
geoId/060375708001,2799.9955347309333,0.0
geoId/060650402022,2476.9354763796123,0.0
geoId/060650404052,21806.483673205497,0.0
geoId/060650403022,18507.369978169507,0.0
geoId/060375712007,5645.933896771868,0.0
geoId/060375712006,3260.088225575786,0.0
geoId/060375712004,3150.9192806491424,0.0
geoId/060375517001,12096.218741703446,0.0
geoId/060375512023,6399.605728768224,0.0
geoId/060375517002,4389.388039680509,0.0
