Date,StateCode,value,StatVar,unit
2014-03-01,country/IND,7277.1,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2014-03-01,country/IND,3674.63,Annual_Generation_Electricity_Coal,GigawattHour
2014-03-01,country/IND,5244.06,Annual_Generation_Electricity_NaturalGas,GigawattHour
2014-03-01,country/IND,34430.73,Annual_Generation_Electricity_Coal,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2014-03-01,country/IND,8616.89,Annual_Generation_Electricity_Coal,GigawattHour
2014-03-01,country/IND,304.24,Annual_Generation_Electricity_DieselOil,GigawattHour
2014-03-01,country/IND,696.97,Annual_Generation_Electricity_NaturalGas,GigawattHour
2014-03-01,country/IND,97.81,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2014-03-01,country/IND,1049.377,Annual_Generation_Electricity_Wind,GigawattHour
2014-03-01,country/IND,699.283,Annual_Generation_Electricity_Bagasse,GigawattHour
2014-03-01,country/IND,7.419,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2014-03-01,country/IND,65.043,Annual_Generation_Electricity_Solar,GigawattHour
2014-03-01,country/IND,0.51,Annual_Generation_Electricity_Solar,GigawattHour
2014-03-01,country/IND,5.64,Annual_Generation_Electricity_Wind,GigawattHour
2015-03-01,country/IND,21034.57,Annual_Generation_Electricity_Coal,GigawattHour
2015-03-01,country/IND,1862.49,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2015-03-01,country/IND,4761.77,Annual_Generation_Electricity_Coal,GigawattHour
2015-03-01,country/IND,2561.07,Annual_Generation_Electricity_NaturalGas,GigawattHour
2015-03-01,country/IND,15025.53,Annual_Generation_Electricity_Coal,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2015-03-01,country/IND,5749.99,Annual_Generation_Electricity_Coal,GigawattHour
2015-03-01,country/IND,80.81,Annual_Generation_Electricity_DieselOil,GigawattHour
2015-03-01,country/IND,361.32,Annual_Generation_Electricity_NaturalGas,GigawattHour
2015-03-01,country/IND,98.783,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2015-03-01,country/IND,1451.296,Annual_Generation_Electricity_Wind,GigawattHour
2015-03-01,country/IND,699.283,Annual_Generation_Electricity_Bagasse,GigawattHour
2015-03-01,country/IND,8.517,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2015-03-01,country/IND,119.814,Annual_Generation_Electricity_Solar,GigawattHour
2015-03-01,country/IND,5.17,Annual_Generation_Electricity_Solar,GigawattHour
2015-03-01,country/IND,5.25,Annual_Generation_Electricity_Wind,GigawattHour
2016-03-01,country/IND,24378.43,Annual_Generation_Electricity_Coal,GigawattHour
2016-03-01,country/IND,671.33,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2016-03-01,country/IND,13175.68,Annual_Generation_Electricity_Coal,GigawattHour
2016-03-01,country/IND,5535.51,Annual_Generation_Electricity_NaturalGas,GigawattHour
2016-03-01,country/IND,14469.64,Annual_Generation_Electricity_Coal,GigawattHour
2016-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2016-03-01,country/IND,6176.62,Annual_Generation_Electricity_Coal,GigawattHour
2016-03-01,country/IND,79.82,Annual_Generation_Electricity_DieselOil,GigawattHour
2016-03-01,country/IND,619.81,Annual_Generation_Electricity_NaturalGas,GigawattHour
2016-03-01,country/IND,699.283,Annual_Generation_Electricity_Bagasse,GigawattHour
2016-03-01,country/IND,103.098,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2016-03-01,country/IND,282.667,Annual_Generation_Electricity_Solar,GigawattHour
2016-03-01,country/IND,8.517,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2016-03-01,country/IND,2013.041,Annual_Generation_Electricity_Wind,GigawattHour
2016-03-01,country/IND,7.31,Annual_Generation_Electricity_Solar,GigawattHour
2016-03-01,country/IND,2.63,Annual_Generation_Electricity_Wind,GigawattHour
2017-03-01,country/IND,19597.52,Annual_Generation_Electricity_Coal,GigawattHour
2017-03-01,country/IND,21681.82,Annual_Generation_Electricity_Coal,GigawattHour
2017-03-01,country/IND,1279.99,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2017-03-01,country/IND,356.948,Annual_Generation_Electricity_Bagasse,GigawattHour
2017-03-01,country/IND,52.623,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2017-03-01,country/IND,1354.02,Annual_Generation_Electricity_Solar,GigawattHour
2017-03-01,country/IND,40.478,Annual_Generation_Electricity_RenewableEnergy,GigawattHour
2017-03-01,country/IND,211.93,Annual_Generation_Electricity_Wind,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2017-03-01,country/IND,3887.716,Annual_Generation_Electricity_Coal,GigawattHour
2017-03-01,country/IND,111.415,Annual_Generation_Electricity_DieselOil,GigawattHour
2017-03-01,country/IND,5.987,Annual_Generation_Electricity_NaturalGas,GigawattHour
2017-03-01,country/IND,6.096,Annual_Generation_Electricity_Solar,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2018-03-01,country/IND,18867.65,Annual_Generation_Electricity_Coal,GigawattHour
2018-03-01,country/IND,28444.57,Annual_Generation_Electricity_Coal,GigawattHour
2018-03-01,country/IND,1491.98,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2018-03-01,country/IND,289.5,Annual_Generation_Electricity_Bagasse,GigawattHour
2018-03-01,country/IND,51.27,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2018-03-01,country/IND,4029.43,Annual_Generation_Electricity_Solar,GigawattHour
2018-03-01,country/IND,82.43,Annual_Generation_Electricity_RenewableEnergy,GigawattHour
2018-03-01,country/IND,195.29,Annual_Generation_Electricity_Wind,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2018-03-01,country/IND,4156.718,Annual_Generation_Electricity_Coal,GigawattHour
2018-03-01,country/IND,118.559,Annual_Generation_Electricity_DieselOil,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2018-03-01,country/IND,5.54,Annual_Generation_Electricity_Solar,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2019-03-01,country/IND,18547.91,Annual_Generation_Electricity_Coal,GigawattHour
2019-03-01,country/IND,29670.51,Annual_Generation_Electricity_Coal,GigawattHour
2019-03-01,country/IND,1744.61,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2019-03-01,country/IND,318.444,Annual_Generation_Electricity_Bagasse,GigawattHour
2019-03-01,country/IND,51.173,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2019-03-01,country/IND,6312.258,Annual_Generation_Electricity_Solar,GigawattHour
2019-03-01,country/IND,89.285,Annual_Generation_Electricity_RenewableEnergy,GigawattHour
2019-03-01,country/IND,274.826,Annual_Generation_Electricity_Wind,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2019-03-01,country/IND,4867.556,Annual_Generation_Electricity_Coal,GigawattHour
2019-03-01,country/IND,90.309,Annual_Generation_Electricity_DieselOil,GigawattHour
2019-03-01,country/IND,0.341,Annual_Generation_Electricity_NaturalGas,GigawattHour
2019-03-01,country/IND,42.005,Annual_Generation_Electricity_Solar,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2020-03-01,country/IND,17126.05,Annual_Generation_Electricity_Coal,GigawattHour
2020-03-01,country/IND,30221.73,Annual_Generation_Electricity_Coal,GigawattHour
2020-03-01,country/IND,4507.04,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2020-03-01,country/IND,226.529,Annual_Generation_Electricity_Bagasse,GigawattHour
2020-03-01,country/IND,46.286,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2020-03-01,country/IND,6263.919,Annual_Generation_Electricity_Solar,GigawattHour
2020-03-01,country/IND,19.252,Annual_Generation_Electricity_RenewableEnergy,GigawattHour
2020-03-01,country/IND,238.246,Annual_Generation_Electricity_Wind,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2020-03-01,country/IND,4522.972,Annual_Generation_Electricity_Coal,GigawattHour
2020-03-01,country/IND,78.026,Annual_Generation_Electricity_DieselOil,GigawattHour
2020-03-01,country/IND,0.341,Annual_Generation_Electricity_NaturalGas,GigawattHour
2020-03-01,country/IND,71.475,Annual_Generation_Electricity_Solar,GigawattHour
2020-03-01,country/IND,1.278,Annual_Generation_Electricity_Wind,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2012-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2012-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2012-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2012-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2012-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2015-03-01,country/IND,16059.87,Annual_Generation_Electricity_Coal,GigawattHour
2015-03-01,country/IND,4400.92,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2015-03-01,country/IND,20441.18,Annual_Generation_Electricity_Coal,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2015-03-01,country/IND,3910.65,Annual_Generation_Electricity_Coal,GigawattHour
2015-03-01,country/IND,140.7,Annual_Generation_Electricity_DieselOil,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2015-03-01,country/IND,48.566,Annual_Generation_Electricity_Solar,GigawattHour
2015-03-01,country/IND,3.86,Annual_Generation_Electricity_Solar,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2016-03-01,country/IND,15102.14,Annual_Generation_Electricity_Coal,GigawattHour
2016-03-01,country/IND,1515.47,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2016-03-01,country/IND,20250.59,Annual_Generation_Electricity_Coal,GigawattHour
2016-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2016-03-01,country/IND,3481.95,Annual_Generation_Electricity_Coal,GigawattHour
2016-03-01,country/IND,104.04,Annual_Generation_Electricity_DieselOil,GigawattHour
2016-03-01,country/IND,5.07,Annual_Generation_Electricity_NaturalGas,GigawattHour
2016-03-01,country/IND,496.901,Annual_Generation_Electricity_Bagasse,GigawattHour
2016-03-01,country/IND,48.693,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2016-03-01,country/IND,418.533,Annual_Generation_Electricity_Solar,GigawattHour
2016-03-01,country/IND,79.795,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2016-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2016-03-01,country/IND,4.35,Annual_Generation_Electricity_Solar,GigawattHour
2016-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2017-03-01,country/IND,3120.6,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2017-03-01,country/IND,900.38,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2017-03-01,country/IND,309.42,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2017-03-01,country/IND,35.783,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_RenewableEnergy,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2017-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2018-03-01,country/IND,3164.69,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2018-03-01,country/IND,1293.97,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2018-03-01,country/IND,4429.33,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2018-03-01,country/IND,30.54,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_RenewableEnergy,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2018-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2019-03-01,country/IND,3050.55,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2019-03-01,country/IND,1713.12,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2019-03-01,country/IND,4258.4,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2019-03-01,country/IND,28.107,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_RenewableEnergy,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2019-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2020-03-01,country/IND,3186.75,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2020-03-01,country/IND,1799.06,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2020-03-01,country/IND,6041.55,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2020-03-01,country/IND,60.619,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_RenewableEnergy,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2020-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2006-03-01,country/IND,0.16,Annual_Generation_Electricity_DieselOil,GigawattHour
2006-03-01,country/IND,33.76,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2006-03-01,country/IND,352.05,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2006-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2006-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2006-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2006-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2007-03-01,country/IND,201.12,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2007-03-01,country/IND,0.15,Annual_Generation_Electricity_DieselOil,GigawattHour
2007-03-01,country/IND,35.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2007-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2007-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2007-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2007-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2008-03-01,country/IND,337.56,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2008-03-01,country/IND,0.18,Annual_Generation_Electricity_DieselOil,GigawattHour
2008-03-01,country/IND,48.33,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2008-03-01,country/IND,31.466,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2008-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2009-03-01,country/IND,0.14,Annual_Generation_Electricity_DieselOil,GigawattHour
2009-03-01,country/IND,46.22,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2009-03-01,country/IND,2219.51,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2009-03-01,country/IND,37.903,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2009-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2010-03-01,country/IND,0.09,Annual_Generation_Electricity_DieselOil,GigawattHour
2010-03-01,country/IND,41.25,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2010-03-01,country/IND,2926.84,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2010-03-01,country/IND,37.903,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2010-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2011-03-01,country/IND,2976.46,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2011-03-01,country/IND,41.926,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2011-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2012-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2012-03-01,country/IND,2920.6,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2012-03-01,country/IND,41.926,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2012-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2012-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2012-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2012-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2013-03-01,country/IND,2596.5,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2013-03-01,country/IND,41.926,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2013-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2014-03-01,country/IND,291.42,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2014-03-01,country/IND,2653.96,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2014-03-01,country/IND,41.926,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Solar,GigawattHour
2014-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2015-03-01,country/IND,430.86,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2015-03-01,country/IND,2914.43,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_Coal,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_DieselOil,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_NaturalGas,GigawattHour
2015-03-01,country/IND,41.926,Annual_Generation_Electricity_PumpedHydro,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_Wind,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_Bagasse,GigawattHour
2015-03-01,country/IND,0.0,Annual_Generation_Electricity_NonRenewableWaste,GigawattHour
