BA RUY BARBOSA,wikidataId/Q1807858,476
RUY BARBOSA RIO GRANDE DO NORTE,wikidataId/Q2309715,486
SABARA,wikidataId/Q1451808,198
SABAUDIA,wikidataId/Q1775808,149
SABINO,wikidataId/Q1760536,275
SABINOPOLIS,wikidataId/Q1755810,378
SABOEIRO,wikidataId/Q2021151,325
SACRAMENTO,wikidataId/Q22065210,638
RS SAGRADA FAMILIA,wikidataId/Q2007720,486
SAGRES SAO PAULO,wikidataId/Q1796404,721
SAIRE,wikidataId/Q257236,292
SALDANHA MARINHO,wikidataId/Q195200,289
SALES,wikidataId/Q584240,302
SALES OLIVEIRA,wikidataId/Q1649639,482
SALESOPOLIS,wikidataId/Q1645107,65
SALETE,wikidataId/Q1784692,296
PB SALGADINHO,wikidataId/Q2065031,487
PE SALGADINHO,wikidataId/Q2278378,301
SALGADO,wikidataId/Q2013090,296
SALGADO DE SAO FELIX,wikidataId/Q2009391,681
SALGADO FILHO,wikidataId/Q637930,402
SALGUEIRO,wikidataId/Q2102772,136
SALINAS,wikidataId/Q22065209,436
SALINAS DA MARGARIDA,wikidataId/Q1907408,578
SALINOPOLIS,wikidataId/Q1008198,337
SALITRE,wikidataId/Q2028051,282
SALMOURAO,wikidataId/Q1761702,198
SALOA,wikidataId/Q2065190,169
SP SALTINHO,wikidataId/Q605693,382
SALTINHO SANTA CATARINA,wikidataId/Q2011982,447
SALTO,wikidataId/Q1994826,497
SALTO DA DIVISA,wikidataId/Q1755556,221
SALTO DE PIRAPORA,wikidataId/Q1760043,461
SALTO DO CEU,wikidataId/Q2012470,263
SALTO DO ITARARE,wikidataId/Q580298,452
SALTO DO JACUI,wikidataId/Q194389,366
SALTO DO LONTRA,wikidataId/Q1803499,142
SALTO GRANDE,wikidataId/Q1760400,337
SALTO VELOSO,wikidataId/Q289981,486
SALVADOR,wikidataId/Q36947,304
SALVADOR DAS MISSÕES,wikidataId/Q1758176,603
SALVADOR DO SUL,wikidataId/Q519083,639
SALVATERRA,wikidataId/Q1921992,566
SAMBAIBA,wikidataId/Q2064949,377
SAMPAIO,wikidataId/Q1801137,193
SANANDUVA,wikidataId/Q1110228,235
SANCLERLANDIA,wikidataId/Q922031,487
SANDOLANDIA,wikidataId/Q1801094,293
SANDOVALINA,wikidataId/Q597804,370
SANGAO,wikidataId/Q945132,370
SANHARO,wikidataId/Q1991944,325
SANTA ADELIA,wikidataId/Q1760559,820
SANTA ALBERTINA,wikidataId/Q1648356,193
SANTA AMELIA,wikidataId/Q2007640,378
MG SANTA BARBARA,wikidataId/Q22065207,753
BA SANTA BARBARA,wikidataId/Q2027840,777
SANTA BARBARA D'OESTE,wikidataId/Q983747,260
SANTA BARBARA DE GOIAS,wikidataId/Q991113,198
SANTA BARBARA DO LESTE,wikidataId/Q1789488,282
SANTA BARBARA DO MONTE VERDE,wikidataId/Q1789425,565
SANTA BARBARA DO PARA,wikidataId/Q2009202,203
SANTA BARBARA DO SUL,wikidataId/Q194357,476
SANTA BARBARA DO TUGÚRIO,wikidataId/Q1754948,304
SANTA BRANCA,wikidataId/Q1759617,667
SANTA BRIGIDA,wikidataId/Q1808347,722
SANTA CARMEM,wikidataId/Q1805671,746
PB SANTA CECILIA,wikidataId/Q2102814,370
SC SANTA CECILIA,wikidataId/Q931280,271
SANTA CECILIA DO PAVAO,wikidataId/Q2005109,666
SANTA CECILIA DO SUL,wikidataId/Q2007657,195
SANTA CLARA D'OESTE,wikidataId/Q1649614,149
SANTA CLARA DO SUL,wikidataId/Q601869,195
PB SANTA CRUZ,wikidataId/Q2329762,673
RN SANTA CRUZ,wikidataId/Q1854793,884
PE SANTA CRUZ,wikidataId/Q2430789,667
SANTA CRUZ CABRALIA,wikidataId/Q993466,492
SANTA CRUZ DA BAIXA VERDE,wikidataId/Q2010927,674
SANTA CRUZ DA CONCEICAO,wikidataId/Q922039,378
SANTA CRUZ DA ESPERANCA,wikidataId/Q1760390,221
SANTA CRUZ DA VITORIA,wikidataId/Q1761901,353
SANTA CRUZ DAS PALMEIRAS,wikidataId/Q1648129,386
SANTA CRUZ DE GOIAS,wikidataId/Q988766,260
SANTA CRUZ DE MINAS,wikidataId/Q1752740,370
SANTA CRUZ DE SALINAS,wikidataId/Q1770708,461
SANTA CRUZ DO ARARI,wikidataId/Q640618,596
SANTA CRUZ DO CAPIBARIBE,wikidataId/Q2082237,667
SANTA CRUZ DO ESCALVADO,wikidataId/Q1124627,263
PR SANTA CRUZ DO MONTE CASTELO,wikidataId/Q2003729,452
SANTA CRUZ DO PIAUI,wikidataId/Q1937333,169
SANTA CRUZ DO RIO PARDO,wikidataId/Q1646321,325
SANTA CRUZ DO SUL,wikidataId/Q781510,390
SANTA CRUZ DO XINGU,wikidataId/Q2012489,398
SANTA CRUZ DOS MILAGRES,wikidataId/Q2077726,437
SANTA EFIGENIA DE MINAS,wikidataId/Q1789393,260
SANTA ERNESTINA,wikidataId/Q1760235,486
SANTA FE,wikidataId/Q1811171,351
SANTA FE DE GOIAS,wikidataId/Q988792,338
SANTA FE DE MINAS,wikidataId/Q1755784,487
SANTA FE DO ARAGUAIA,wikidataId/Q991120,149
SANTA FE DO SUL,wikidataId/Q1648142,200
PE SANTA FILOMENA,wikidataId/Q2088926,322
PI SANTA FILOMENA,wikidataId/Q2340263,410
SANTA FILOMENA DO MARANHAO,wikidataId/Q2065314,471
SANTA GERTRUDES,wikidataId/Q1222916,322
MA SANTA HELENA,wikidataId/Q2103762,296
PB SANTA HELENA,wikidataId/Q2329779,214
PR SANTA HELENA,wikidataId/Q2355851,354
SANTA HELENA DE GOIAS,wikidataId/Q1795206,578
SANTA HELENA DE MINAS,wikidataId/Q970778,302
SC SANTA HELENA,wikidataId/Q2020284,149
BA SANTA INES,wikidataId/Q512109,565
MA SANTA INES,wikidataId/Q2469099,149
SANTA INES PARAIBA,wikidataId/Q649347,821
PR SANTA INES,wikidataId/Q2283744,462
GO SANTA ISABEL,wikidataId/Q2077884,238
SP SANTA ISABEL,wikidataId/Q952830,970
SANTA ISABEL DO IVAI,wikidataId/Q2003762,839
SANTA ISABEL DO PARA,wikidataId/Q2008554,191
SANTA ISABEL DO RIO NEGRO,wikidataId/Q1754543,198
SANTA IZABEL DO OESTE,wikidataId/Q1803324,536
SANTA JULIANA,wikidataId/Q1789496,198
SANTA LEOPOLDINA ESPIRITO SANTO,wikidataId/Q678885,590
SP SANTA LUCIA,wikidataId/Q1948975,688
PR SANTA LUCIA,wikidataId/Q2077843,590
SANTA LUZ,wikidataId/Q1938964,394
BA SANTA LUZIA,wikidataId/Q1808500,271
PB SANTA LUZIA,wikidataId/Q2329720,191
SANTA LUZIA D'OESTE,wikidataId/Q1802100,603
SANTA LUZIA DO ITANHY,wikidataId/Q2089266,362
SANTA LUZIA DO NORTE,wikidataId/Q1816274,299
SANTA LUZIA DO PARA,wikidataId/Q2008573,631
SANTA LUZIA DO PARUA,wikidataId/Q2064642,165
SANTA LUZIA MARANHAO,wikidataId/Q1977528,205
SANTA LUZIA MINAS GERAIS,wikidataId/Q942235,296
SANTA MARGARIDA DO SUL,wikidataId/Q730999,492
SANTA MARGARIDA MINAS GERAIS,wikidataId/Q1789137,287
RS SANTA MARIA,wikidataId/Q740833,566
SANTA MARIA DA BOA VISTA,wikidataId/Q2010898,144
SANTA MARIA DA SERRA,wikidataId/Q1759992,255
SANTA MARIA DA VITORIA,wikidataId/Q1761852,263
SANTA MARIA DAS BARREIRAS,wikidataId/Q2009212,370
SANTA MARIA DE ITABIRA,wikidataId/Q1789237,486
SANTA MARIA DE JETIBA ESPIRITO SANTO,wikidataId/Q616486,571
SANTA MARIA DO CAMBUCA,wikidataId/Q2013573,370
SANTA MARIA DO HERVAL,wikidataId/Q379483,203
SANTA MARIA DO OESTE,wikidataId/Q1995037,452
SANTA MARIA DO PARA,wikidataId/Q1901157,385
SANTA MARIA DO SALTO,wikidataId/Q1749736,385
SANTA MARIA DO SUACUI,wikidataId/Q385048,382
SANTA MARIA DO TOCANTINS,wikidataId/Q522587,830
RJ SANTA MARIA MADALENA,wikidataId/Q2013108,195
SANTA MARIA RIO GRANDE DO NORTE,wikidataId/Q1954847,761
SANTA MARIANA,wikidataId/Q2065952,386
SANTA MERCEDES,wikidataId/Q1649817,372
SANTA MÔNICA,wikidataId/Q2003719,452
SANTA QUITERIA,wikidataId/Q2027609,65
SANTA QUITERIA DO MARANHAO,wikidataId/Q2013052,65
PB SANTA RITA,wikidataId/Q1937304,462
SANTA RITA D'OESTE,wikidataId/Q1649615,491
SANTA RITA DE CALDAS,wikidataId/Q1755160,378
SANTA RITA DE CASSIA,wikidataId/Q1795224,235
SANTA RITA DE IBITIPOCA,wikidataId/Q1789091,197
SANTA RITA DE JACUTINGA,wikidataId/Q1789193,385
SANTA RITA DE MINAS,wikidataId/Q1789077,177
SANTA RITA DO ARAGUAIA,wikidataId/Q961144,594
SANTA RITA DO ITUETO,wikidataId/Q375274,625
SANTA RITA DO NOVO DESTINO,wikidataId/Q1805741,203
SANTA RITA DO PARDO,wikidataId/Q1806537,206
SANTA RITA DO PASSA QUATRO,wikidataId/Q1649619,688
SANTA RITA DO SAPUCAI,wikidataId/Q1650861,667
SANTA RITA DO TOCANTINS,wikidataId/Q1801241,951
SANTA RITA DO TRIVELATO,wikidataId/Q2065385,673
SANTA RITA MARANHAO,wikidataId/Q1915115,277
SANTA ROSA,wikidataId/Q995326,581
SANTA ROSA DA SERRA,wikidataId/Q1789257,325
SANTA ROSA DE GOIAS,wikidataId/Q657646,170
SC SANTA ROSA DE LIMA,wikidataId/Q706547,390
SE SANTA ROSA DE LIMA,wikidataId/Q2083175,185
SANTA ROSA DE VITERBO,wikidataId/Q1097771,360
SANTA ROSA DO PIAUI,wikidataId/Q2065835,244
SANTA ROSA DO PURUS,wikidataId/Q1772719,451
SANTA ROSA DO SUL,wikidataId/Q1799409,617
SANTA ROSA DO TOCANTINS,wikidataId/Q1801204,370
SANTA SALETE,wikidataId/Q1649808,100
SANTA TERESA ESPIRITO SANTO,wikidataId/Q2039418,186
BA SANTA TERESINHA,wikidataId/Q1795259,561
SANTA TERESINHA PARAIBA,wikidataId/Q680275,688
SANTA TEREZA DE GOIAS,wikidataId/Q1806837,589
SANTA TEREZA DO OESTE,wikidataId/Q1803495,370
SANTA TEREZA DO TOCANTINS,wikidataId/Q1801050,487
RS SANTA TEREZA,wikidataId/Q1757691,325
SC SANTA TEREZINHA,wikidataId/Q2314224,462
MT SANTA TEREZINHA,wikidataId/Q2065041,194
SANTA TEREZINHA DE GOIAS,wikidataId/Q1806809,260
SANTA TEREZINHA DE ITAIPU,wikidataId/Q1802908,761
SANTA TEREZINHA DO PROGRESSO,wikidataId/Q1759023,100
SANTA TEREZINHA DO TOCANTINS,wikidataId/Q929170,801
SANTA TEREZINHA PERNAMBUCO,wikidataId/Q2456298,378
SANTA VITORIA,wikidataId/Q22065178,688
SANTA VITORIA DO PALMAR,wikidataId/Q984562,186
SANTALUZ,wikidataId/Q1793861,198
BA SANTANA,wikidataId/Q2018997,478
AP SANTANA,wikidataId/Q1994845,386
SANTANA DA BOA VISTA,wikidataId/Q1749815,761
SANTANA DA PONTE PENSA,wikidataId/Q587790,482
SANTANA DA VARGEM,wikidataId/Q22065194,195
SANTANA DE CATAGUASES,wikidataId/Q1789181,238
SANTANA DE MANGUEIRA,wikidataId/Q2010753,390
SANTANA DE PARNAIBA,wikidataId/Q526318,385
SANTANA DE PIRAPAMA,wikidataId/Q1789173,260
SANTANA DO ACARAÚ,wikidataId/Q2027584,149
SANTANA DO ARAGUAIA,wikidataId/Q2008589,561
SANTANA DO CARIRI,wikidataId/Q2068856,515
SANTANA DO DESERTO,wikidataId/Q1789205,992
SANTANA DO GARAMBEU,wikidataId/Q1755777,688
SANTANA DO IPANEMA,wikidataId/Q2021116,130
SANTANA DO ITARARE,wikidataId/Q2006435,491
SANTANA DO JACARE,wikidataId/Q678998,673
SANTANA DO LIVRAMENTO,wikidataId/Q917693,462
SANTANA DO MANHUACU,wikidataId/Q675814,341
SANTANA DO MARANHAO,wikidataId/Q2012500,277
SANTANA DO MATOS,wikidataId/Q1786881,100
SANTANA DO MUNDAÚ,wikidataId/Q1808118,254
SANTANA DO PARAISO,wikidataId/Q929590,206
SANTANA DO PIAUI,wikidataId/Q1938905,382
SANTANA DO RIACHO,wikidataId/Q1755714,1047
SANTANA DO SAO FRANCISCO,wikidataId/Q668375,130
SANTANA DO SERIDO,wikidataId/Q1786789,255
SANTANA DOS GARROTES,wikidataId/Q2009875,520
SANTANA DOS MONTES,wikidataId/Q1789163,461
SANTANOPOLIS,wikidataId/Q1795202,746
PA SANTAREM,wikidataId/Q659450,322
SANTIAGO,wikidataId/Q996716,149
SANTIAGO DO SUL,wikidataId/Q1758231,821
SANTO AFONSO,wikidataId/Q2012245,578
SANTO AMARO,wikidataId/Q739789,296
SANTO AMARO DA IMPERATRIZ,wikidataId/Q327210,491
SANTO AMARO DAS BROTAS,wikidataId/Q371369,353
SANTO AMARO DO MARANHAO,wikidataId/Q665255,220
SANTO ANASTACIO,wikidataId/Q1800625,100
SP SANTO ANDRE,wikidataId/Q191652,389
PB SANTO ANDRE,wikidataId/Q2078761,198
SANTO ANGELO,wikidataId/Q824031,120
SANTO ANTÔNIO,wikidataId/Q2008095,260
SANTO ANTÔNIO DA ALEGRIA,wikidataId/Q584881,331
SANTO ANTÔNIO DA BARRA,wikidataId/Q1805688,260
SANTO ANTÔNIO DA PATRULHA,wikidataId/Q984547,149
SANTO ANTÔNIO DA PLATINA,wikidataId/Q929328,578
SANTO ANTÔNIO DAS MISSÕES,wikidataId/Q1784305,378
SANTO ANTÔNIO DE GOIAS,wikidataId/Q986282,394
SANTO ANTÔNIO DE JESUS,wikidataId/Q1764163,461
SANTO ANTÔNIO DE LISBOA,wikidataId/Q659267,65
SANTO ANTÔNIO DE PADUA,wikidataId/Q1788412,188
SANTO ANTÔNIO DE POSSE,wikidataId/Q1760121,195
SANTO ANTÔNIO DO AMPARO,wikidataId/Q986277,584
SANTO ANTÔNIO DO ARACANGUA,wikidataId/Q1658515,378
SANTO ANTÔNIO DO AVENTUREIRO,wikidataId/Q522097,289
SANTO ANTÔNIO DO CAIUA,wikidataId/Q375907,518
SANTO ANTÔNIO DO DESCOBERTO,wikidataId/Q986751,195
SANTO ANTÔNIO DO GRAMA,wikidataId/Q1789248,330
SANTO ANTÔNIO DO ICA,wikidataId/Q970224,674
SANTO ANTÔNIO DO ITAMBE,wikidataId/Q1788666,130
SANTO ANTÔNIO DO JACINTO,wikidataId/Q1772714,875
SANTO ANTÔNIO DO JARDIM,wikidataId/Q1658504,198
SANTO ANTÔNIO DO LESTE,wikidataId/Q1966520,289
SANTO ANTÔNIO DO LEVERGER,wikidataId/Q962587,109
SANTO ANTÔNIO DO MONTE,wikidataId/Q956065,500
SANTO ANTÔNIO DO PALMA,wikidataId/Q1784920,320
SANTO ANTÔNIO DO PARAISO,wikidataId/Q2007649,403
SANTO ANTÔNIO DO PINHAL,wikidataId/Q1760210,487
SANTO ANTÔNIO DO PLANALTO,wikidataId/Q1749870,475
SANTO ANTÔNIO DO RETIRO,wikidataId/Q732719,366
SANTO ANTÔNIO DO RIO ABAIXO,wikidataId/Q1789213,393
SANTO ANTÔNIO DO SUDOESTE,wikidataId/Q1803373,278
SANTO ANTÔNIO DO TAUA,wikidataId/Q2009548,695
SANTO ANTÔNIO DOS LOPES,wikidataId/Q2066051,230
SANTO ANTÔNIO DOS MILAGRES,wikidataId/Q1984524,439
SANTO AUGUSTO,wikidataId/Q347700,304
RS SANTO CRISTO,wikidataId/Q988779,373
SANTO ESTEVAO,wikidataId/Q1794190,268
SANTO EXPEDITO,wikidataId/Q1798847,354
SANTO EXPEDITO DO SUL,wikidataId/Q1784442,241
SANTO HIPOLITO,wikidataId/Q1754904,260
SANTO INACIO,wikidataId/Q1775771,322
SANTO INACIO DO PIAUI,wikidataId/Q952549,542
SANTOPOLIS DO AGUAPEI,wikidataId/Q1760320,603
SANTOS,wikidataId/Q81882,901
SANTOS DUMONT MINAS GERAIS,wikidataId/Q1754760,354
SAO BENEDITO,wikidataId/Q2068831,287
SAO BENEDITO DO RIO PRETO,wikidataId/Q1806571,287
SAO BENEDITO DO SUL,wikidataId/Q2010993,295
SAO BENTINHO,wikidataId/Q2009398,421
MA SAO BENTO,wikidataId/Q2104116,161
PB SAO BENTO,wikidataId/Q767395,338
SAO BENTO ABADE,wikidataId/Q1755164,295
SAO BENTO DO NORTE,wikidataId/Q1786782,762
SAO BENTO DO SAPUCAI,wikidataId/Q1760047,402
SAO BENTO DO SUL,wikidataId/Q1765057,441
SAO BENTO DO TOCANTINS,wikidataId/Q1801161,603
SAO BENTO DO TRAIRI,wikidataId/Q1802608,295
SAO BENTO DO UNA,wikidataId/Q2078660,299
SAO BERNARDINO,wikidataId/Q1758962,536
SAO BERNARDO,wikidataId/Q2065297,566
SAO BERNARDO DO CAMPO,wikidataId/Q184403,590
SAO BONIFACIO,wikidataId/Q1784638,362
SAO BORJA,wikidataId/Q385327,295
SAO BRAS,wikidataId/Q22035039,301
SAO BRAS DO SUACUI,wikidataId/Q1788539,536
SAO BRAZ DO PIAUI,wikidataId/Q2078851,667
SAO CAETANO DE ODIVELAS,wikidataId/Q632789,385
SAO CAETANO DO SUL,wikidataId/Q967648,251
SAO CAETANO PERNAMBUCO,wikidataId/Q777635,458
SP SAO CARLOS,wikidataId/Q194338,100
SAO CARLOS DO IVAI,wikidataId/Q2003690,362
SAO CARLOS SANTA CATARINA,wikidataId/Q1815617,286
SAO CRISTOVAO,wikidataId/Q839003,361
SAO CRISTOVAO DO SUL,wikidataId/Q639952,422
SAO DESIDERIO,wikidataId/Q1761582,757
SE SAO DOMINGOS,wikidataId/Q1999718,402
PB SAO DOMINGOS,wikidataId/Q224967,472
GO SAO DOMINGOS,wikidataId/Q1025764,262
SC SAO DOMINGOS,wikidataId/Q617155,461
BA SAO DOMINGOS,wikidataId/Q2019014,370
SAO DOMINGOS DAS DORES,wikidataId/Q1754673,393
SAO DOMINGOS DO ARAGUAIA,wikidataId/Q1841455,272
SAO DOMINGOS DO AZEITAO,wikidataId/Q1977781,201
SAO DOMINGOS DO CAPIM,wikidataId/Q955985,263
SAO DOMINGOS DO CARIRI,wikidataId/Q377255,452
SAO DOMINGOS DO MARANHAO,wikidataId/Q2036695,762
SAO DOMINGOS DO NORTE ESPIRITO SANTO,wikidataId/Q1806625,753
SAO DOMINGOS DO PRATA,wikidataId/Q635947,162
SAO DOMINGOS DO SUL,wikidataId/Q1785981,304
SAO FELIPE,wikidataId/Q1794400,220
SAO FELIPE D'OESTE,wikidataId/Q1803269,536
SAO FELIX,wikidataId/Q1939306,100
SAO FELIX DE BALSAS,wikidataId/Q2065066,554
SAO FELIX DE MINAS,wikidataId/Q1788630,589
SAO FELIX DO ARAGUAIA,wikidataId/Q1835499,393
SAO FELIX DO CORIBE,wikidataId/Q1794977,295
SAO FELIX DO PIAUI,wikidataId/Q2078371,118
SAO FELIX DO TOCANTINS,wikidataId/Q1801186,525
SAO FELIX DO XINGU,wikidataId/Q1807317,354
SAO FERNANDO,wikidataId/Q1786710,451
SAO FIDELIS,wikidataId/Q1787793,289
SE SAO FRANCISCO,wikidataId/Q2331416,492
MG SAO FRANCISCO,wikidataId/Q22066968,590
SAO FRANCISCO DE ASSIS,wikidataId/Q1750146,149
SAO FRANCISCO DE ASSIS DO PIAUI,wikidataId/Q979443,354
SAO FRANCISCO DE GOIAS,wikidataId/Q775601,162
SAO FRANCISCO DE ITABAPOANA,wikidataId/Q1787681,476
RS SAO FRANCISCO DE PAULA,wikidataId/Q22035149,496
MG SAO FRANCISCO DE PAULA,wikidataId/Q2382290,322
SAO FRANCISCO DE SALES,wikidataId/Q643392,435
SAO FRANCISCO DO BREJAO,wikidataId/Q2012495,354
SAO FRANCISCO DO CONDE,wikidataId/Q1648073,354
SAO FRANCISCO DO GLORIA,wikidataId/Q1788549,497
SAO FRANCISCO DO GUAPORE,wikidataId/Q1802095,330
SAO FRANCISCO DO MARANHAO,wikidataId/Q2065076,378
SAO FRANCISCO DO OESTE,wikidataId/Q1802806,290
SAO FRANCISCO DO PARA,wikidataId/Q2008769,325
SAO FRANCISCO DO PIAUI,wikidataId/Q1899910,972
SAO FRANCISCO DO SUL,wikidataId/Q986536,120
SAO FRANCISCO PARAIBA,wikidataId/Q375711,328
SAO FRANCISCO SAO PAULO,wikidataId/Q1759712,547
RS SAO GABRIEL,wikidataId/Q929890,991
BA SAO GABRIEL,wikidataId/Q2019037,290
SAO GABRIEL DA CACHOEIRA,wikidataId/Q694840,195
SAO GABRIEL DA PALHA ESPIRITO SANTO,wikidataId/Q1798735,486
SAO GABRIEL DO OESTE,wikidataId/Q1805031,260
SAO GERALDO,wikidataId/Q1788508,205
SAO GERALDO DA PIEDADE,wikidataId/Q1754651,385
SAO GERALDO DO ARAGUAIA,wikidataId/Q2008501,127
SAO GERALDO DO BAIXIO,wikidataId/Q1788615,149
SAO GONCALO,wikidataId/Q83114,378
SAO GONCALO DO ABAETE,wikidataId/Q959440,451
RN SAO GONCALO DO AMARANTE,wikidataId/Q2088944,386
SAO GONCALO DO AMARANTE CEARA,wikidataId/Q1999934,362
SAO GONCALO DO GURGUEIA,wikidataId/Q1940505,566
SAO GONCALO DO PARA,wikidataId/Q1788460,753
SAO GONCALO DO PIAUI,wikidataId/Q2005540,283
SAO GONCALO DO RIO ABAIXO,wikidataId/Q1788395,390
SAO GONCALO DO RIO PRETO,wikidataId/Q1787350,386
SAO GONCALO DO SAPUCAI,wikidataId/Q952405,584
SAO GONCALO DOS CAMPOS,wikidataId/Q1793783,270
SAO GOTARDO,wikidataId/Q1788283,466
SAO JERÔNIMO,wikidataId/Q1639741,472
SAO JERÔNIMO DA SERRA,wikidataId/Q2005069,214
PR SAO JOAO,wikidataId/Q2101599,689
PE SAO JOAO,wikidataId/Q2355766,590
SAO JOAO BATISTA DO GLORIA,wikidataId/Q1787319,284
SAO JOAO BATISTA MARANHAO,wikidataId/Q1919029,186
SC SAO JOAO BATISTA,wikidataId/Q2023825,269
SAO JOAO D'ALIANCA,wikidataId/Q989515,535
SAO JOAO DA BALIZA,wikidataId/Q1646960,373
SAO JOAO DA BARRA,wikidataId/Q923201,675
SAO JOAO DA BOA VISTA,wikidataId/Q925419,566
SAO JOAO DA CANABRAVA,wikidataId/Q2064374,530
SAO JOAO DA FRONTEIRA,wikidataId/Q2064127,295
SAO JOAO DA LAGOA,wikidataId/Q785452,295
SAO JOAO DA MATA,wikidataId/Q1787264,471
SAO JOAO DA PARAÚNA,wikidataId/Q1794344,378
SAO JOAO DA PONTA,wikidataId/Q2008293,402
SAO JOAO DA PONTE,wikidataId/Q1787105,182
SAO JOAO DA SERRA,wikidataId/Q2099643,437
SAO JOAO DA URTIGA,wikidataId/Q1786488,694
SAO JOAO DA VARJOTA,wikidataId/Q1938932,494
SAO JOAO DAS DUAS PONTES,wikidataId/Q1750087,572
SAO JOAO DAS MISSÕES,wikidataId/Q1787226,149
SAO JOAO DE IRACEMA,wikidataId/Q967110,247
SAO JOAO DE MERITI,wikidataId/Q459690,278
SAO JOAO DE PIRABAS,wikidataId/Q2008440,952
SAO JOAO DEL REI,wikidataId/Q740965,65
SAO JOAO DO ARAGUAIA,wikidataId/Q2008417,590
SAO JOAO DO ARRAIAL,wikidataId/Q2064021,436
SAO JOAO DO CAIUA,wikidataId/Q2004153,260
SAO JOAO DO CARIRI,wikidataId/Q2008734,875
SAO JOAO DO CARÚ,wikidataId/Q742676,194
SAO JOAO DO ITAPERIÚ,wikidataId/Q1799384,395
SAO JOAO DO IVAI,wikidataId/Q1803358,206
SAO JOAO DO JAGUARIBE,wikidataId/Q2039779,476
SAO JOAO DO MANHUACU,wikidataId/Q1787194,493
SAO JOAO DO MANTENINHA,wikidataId/Q1787661,471
SAO JOAO DO OESTE,wikidataId/Q599623,295
SAO JOAO DO ORIENTE,wikidataId/Q733528,290
SAO JOAO DO PACUI,wikidataId/Q1787332,296
MA SAO JOAO DO PARAISO,wikidataId/Q2105216,374
MG SAO JOAO DO PARAISO,wikidataId/Q22065096,393
SAO JOAO DO PAU D'ALHO,wikidataId/Q1760232,286
SAO JOAO DO PIAUI,wikidataId/Q1937319,193
SAO JOAO DO POLESINE,wikidataId/Q1750271,569
SAO JOAO DO RIO DO PEIXE,wikidataId/Q728790,198
SAO JOAO DO SABUGI,wikidataId/Q1786769,370
SAO JOAO DO SOTER,wikidataId/Q1966884,189
SAO JOAO DO SUL,wikidataId/Q1799427,506
SAO JOAO DO TIGRE,wikidataId/Q2009071,390
SAO JOAO DO TRIUNFO,wikidataId/Q2006406,492
SAO JOAO DOS PATOS,wikidataId/Q2064621,320
SAO JOAO EVANGELISTA,wikidataId/Q22065095,286
SAO JOAO NEPOMUCENO,wikidataId/Q919616,132
SAO JOAQUIM,wikidataId/Q904782,65
SAO JOAQUIM DA BARRA,wikidataId/Q1759699,394
SAO JOAQUIM DE BICAS,wikidataId/Q666247,666
SAO JOAQUIM DO MONTE,wikidataId/Q2013565,401
SAO JORGE D'OESTE,wikidataId/Q1803364,477
SAO JORGE DO IVAI,wikidataId/Q1773332,325
SAO JORGE DO PATROCINIO,wikidataId/Q2004142,625
RS SAO JORGE,wikidataId/Q2006981,541
SAO JOSE DA BARRA,wikidataId/Q1780266,565
SAO JOSE DA BELA VISTA,wikidataId/Q1759853,389
SAO JOSE DA BOA VISTA,wikidataId/Q2006425,821
SAO JOSE DA COROA GRANDE,wikidataId/Q573729,501
SAO JOSE DA LAGOA TAPADA,wikidataId/Q2009321,378
SAO JOSE DA LAJE,wikidataId/Q1808170,173
SAO JOSE DA LAPA,wikidataId/Q1787340,230
SAO JOSE DA SAFIRA,wikidataId/Q1787414,198
SAO JOSE DA TAPERA,wikidataId/Q1808190,477
SAO JOSE DA VARGINHA,wikidataId/Q1755771,387
SAO JOSE DA VITORIA,wikidataId/Q1647816,149
SAO JOSE DAS MISSÕES,wikidataId/Q958481,325
SAO JOSE DAS PALMEIRAS,wikidataId/Q2004131,472
SAO JOSE DE CAIANA,wikidataId/Q2010404,462
SAO JOSE DE ESPINHARAS,wikidataId/Q2010579,524
SAO JOSE DE MIPIBU,wikidataId/Q734571,247
SAO JOSE DE PIRANHAS,wikidataId/Q2010773,149
SAO JOSE DE PRINCESA,wikidataId/Q1808707,287
SAO JOSE DE RIBAMAR,wikidataId/Q1006367,857
SAO JOSE DE UBA,wikidataId/Q1802262,193
SAO JOSE DO ALEGRE,wikidataId/Q1788432,253
SAO JOSE DO BARREIRO,wikidataId/Q1750230,186
SAO JOSE DO BELMONTE,wikidataId/Q2011317,149
SAO JOSE DO BONFIM,wikidataId/Q936607,477
SAO JOSE DO BREJO DO CRUZ,wikidataId/Q644127,378
SAO JOSE DO CALCADO ESPIRITO SANTO,wikidataId/Q1806727,260
SAO JOSE DO CAMPESTRE,wikidataId/Q1802815,389
SAO JOSE DO CEDRO,wikidataId/Q545508,253
SAO JOSE DO CERRITO,wikidataId/Q1764954,491
PI SAO JOSE DO DIVINO,wikidataId/Q2105469,197
MG SAO JOSE DO DIVINO,wikidataId/Q22065088,238
SAO JOSE DO EGITO,wikidataId/Q1911145,471
SAO JOSE DO GOIABAL,wikidataId/Q1787250,198
SAO JOSE DO HERVAL,wikidataId/Q1786387,566
SAO JOSE DO HORTENCIO,wikidataId/Q179219,571
SAO JOSE DO INHACORA,wikidataId/Q588156,195
SAO JOSE DO JACUIPE,wikidataId/Q1807737,477
SAO JOSE DO JACURI,wikidataId/Q1788487,325
SAO JOSE DO MANTIMENTO,wikidataId/Q1760621,578
