Date,GeoId,PopulationDensity
2012,dcid:nuts/ES3,"8,027.7"
2012,dcid:nuts/ES30,"8,027.7"
2012,dcid:nuts/ES300,"8,027.7"
2012,dcid:nuts/ES4,"215,322.4"
2012,dcid:nuts/ES41,"94,225.9"
2012,dcid:nuts/ES411,"8,049.9"
2012,dcid:nuts/ES412,"14,291.1"
2012,dcid:nuts/ES413,"15,580.8"
2012,dcid:nuts/ES414,"8,052.5"
2012,dcid:nuts/ES415,"12,350.0"
2012,dcid:nuts/ES416,"6,922.8"
2012,dcid:nuts/ES417,"10,307.2"
2012,dcid:nuts/ES418,"8,110.5"
2012,dcid:nuts/ES419,"10,561.3"
2012,dcid:nuts/ES42,"79,462.0"
2012,dcid:nuts/ES421,"14,925.8"
2012,dcid:nuts/ES422,"19,813.2"
2012,dcid:nuts/ES423,"17,141.1"
2012,dcid:nuts/ES424,"12,212.1"
2012,dcid:nuts/ES425,"15,369.7"
2012,dcid:nuts/ES43,"41,634.5"
2012,dcid:nuts/ES431,"21,766.3"
2012,dcid:nuts/ES432,"19,868.2"
2012,dcid:nuts/ES5,"60,359.5"
2012,dcid:nuts/ES51,"32,113.4"
2012,dcid:nuts/ES511,"7,728.2"
2012,dcid:nuts/ES512,"5,909.9"
2012,dcid:nuts/ES513,"12,172.5"
2012,dcid:nuts/ES514,"6,302.9"
2012,dcid:nuts/ES52,"23,254.5"
2012,dcid:nuts/ES521,"5,816.5"
2012,dcid:nuts/ES522,"6,631.9"
2012,dcid:nuts/ES523,"10,806.1"
2012,dcid:nuts/ES53,"4,991.7"
2012,dcid:nuts/ES531,655.8
2012,dcid:nuts/ES532,"3,640.2"
2012,dcid:nuts/ES533,695.7
2012,dcid:nuts/ES6,"98,943.8"
2012,dcid:nuts/ES61,"87,597.7"
2012,dcid:nuts/ES611,"8,774.9"
2012,dcid:nuts/ES612,"7,435.9"
2012,dcid:nuts/ES613,"13,771.3"
2012,dcid:nuts/ES614,"12,647.0"
2012,dcid:nuts/ES615,"10,128.0"
2012,dcid:nuts/ES616,"13,496.1"
2012,dcid:nuts/ES617,"7,308.5"
2012,dcid:nuts/ES618,"14,036.1"
2012,dcid:nuts/ES62,"11,313.2"
2012,dcid:nuts/ES620,"11,313.2"
2012,dcid:nuts/ES63,19.5
2012,dcid:nuts/ES630,19.5
2012,dcid:nuts/ES64,13.4
2012,dcid:nuts/ES640,13.4
2012,dcid:nuts/ES7,"7,447.0"
2012,dcid:nuts/ES70,"7,447.0"
2012,dcid:nuts/ES703,268.7
2012,dcid:nuts/ES704,"1,659.7"
2012,dcid:nuts/ES705,"1,560.1"
2012,dcid:nuts/ES706,369.8
2012,dcid:nuts/ES707,708.3
2012,dcid:nuts/ES708,845.9
2012,dcid:nuts/ES709,"2,034.4"
2012,dcid:nuts/FR,"632,833.6"
2012,dcid:nuts/FR1,"12,012.3"
2012,dcid:nuts/FR10,"12,012.3"
2012,dcid:nuts/FR101,105.4
2012,dcid:nuts/FR102,"5,915.3"
2012,dcid:nuts/FR103,"2,284.4"
2012,dcid:nuts/FR104,"1,804.4"
2012,dcid:nuts/FR105,175.6
2012,dcid:nuts/FR106,236.2
2012,dcid:nuts/FR107,245.0
2012,dcid:nuts/FR108,"1,245.9"
2012,dcid:nuts/FR2,"145,644.9"
2012,dcid:nuts/FR21,"25,605.8"
2012,dcid:nuts/FR211,"5,229.4"
2012,dcid:nuts/FR212,"6,004.2"
2012,dcid:nuts/FR213,"8,161.6"
2012,dcid:nuts/FR214,"6,210.6"
2012,dcid:nuts/FR22,"19,399.5"
2012,dcid:nuts/FR221,"7,369.1"
2012,dcid:nuts/FR222,"5,860.2"
2012,dcid:nuts/FR223,"6,170.1"
2012,dcid:nuts/FR23,"12,317.4"
2012,dcid:nuts/FR231,"6,039.9"
2012,dcid:nuts/FR232,"6,277.6"
2012,dcid:nuts/FR24,"39,150.9"
2012,dcid:nuts/FR241,"7,235.0"
2012,dcid:nuts/FR242,"5,880.0"
2012,dcid:nuts/FR243,"6,790.6"
2012,dcid:nuts/FR244,"6,126.7"
2012,dcid:nuts/FR245,"6,343.4"
2012,dcid:nuts/FR246,"6,775.2"
2012,dcid:nuts/FR25,"17,589.3"
2012,dcid:nuts/FR251,"5,547.9"
2012,dcid:nuts/FR252,"5,938.0"
2012,dcid:nuts/FR253,"6,103.4"
2012,dcid:nuts/FR26,"31,582.0"
2012,dcid:nuts/FR261,"8,763.2"
2012,dcid:nuts/FR262,"6,816.7"
2012,dcid:nuts/FR263,"8,574.7"
2012,dcid:nuts/FR264,"7,427.4"
2012,dcid:nuts/FR3,"12,414.1"
2012,dcid:nuts/FR30,"12,414.1"
2012,dcid:nuts/FR301,"5,742.7"
2012,dcid:nuts/FR302,"6,671.4"
2012,dcid:nuts/FR4,"48,029.9"
2012,dcid:nuts/FR41,"23,547.4"
2012,dcid:nuts/FR411,"5,245.9"
2012,dcid:nuts/FR412,"6,211.4"
2012,dcid:nuts/FR413,"6,216.3"
2012,dcid:nuts/FR414,"5,873.8"
2012,dcid:nuts/FR42,"8,280.2"
2012,dcid:nuts/FR421,"4,755.0"
2012,dcid:nuts/FR422,"3,525.2"
2012,dcid:nuts/FR43,"16,202.3"
2012,dcid:nuts/FR431,"5,233.6"
2012,dcid:nuts/FR432,"4,999.2"
2012,dcid:nuts/FR433,"5,360.1"
2012,dcid:nuts/FR434,609.4
2012,dcid:nuts/FR5,"85,099.2"
2012,dcid:nuts/FR51,"32,081.8"
2012,dcid:nuts/FR511,"6,815.4"
2012,dcid:nuts/FR512,"7,165.6"
2012,dcid:nuts/FR513,"5,175.2"
2012,dcid:nuts/FR514,"6,206.0"
2012,dcid:nuts/FR515,"6,719.6"
2012,dcid:nuts/FR52,"27,207.9"
2012,dcid:nuts/FR521,"6,877.6"
2012,dcid:nuts/FR522,"6,733.0"
2012,dcid:nuts/FR523,"6,774.7"
2012,dcid:nuts/FR524,"6,822.6"
2012,dcid:nuts/FR53,"25,809.5"
2012,dcid:nuts/FR531,"5,956.0"
2012,dcid:nuts/FR532,"6,863.8"
2012,dcid:nuts/FR533,"5,999.4"
2012,dcid:nuts/FR534,"6,990.4"
2012,dcid:nuts/FR6,"103,598.7"
2012,dcid:nuts/FR61,"41,308.4"
2012,dcid:nuts/FR611,"9,060.0"
2012,dcid:nuts/FR612,"10,000.1"
2012,dcid:nuts/FR613,"9,242.6"
2012,dcid:nuts/FR614,"5,360.9"
2012,dcid:nuts/FR615,"7,644.8"
2012,dcid:nuts/FR62,"45,347.9"
2012,dcid:nuts/FR621,"4,889.9"
2012,dcid:nuts/FR622,"8,735.1"
2012,dcid:nuts/FR623,"6,309.3"
2012,dcid:nuts/FR624,"6,256.8"
2012,dcid:nuts/FR625,"5,216.5"
2012,dcid:nuts/FR626,"4,464.0"
2012,dcid:nuts/FR627,"5,757.9"
2012,dcid:nuts/FR628,"3,718.3"
2012,dcid:nuts/FR63,"16,942.3"
2012,dcid:nuts/FR631,"5,856.8"
2012,dcid:nuts/FR632,"5,565.4"
2012,dcid:nuts/FR633,"5,520.1"
2012,dcid:nuts/FR7,"69,711.1"
2012,dcid:nuts/FR71,"43,698.2"
2012,dcid:nuts/FR711,"5,762.4"
2012,dcid:nuts/FR712,"5,528.6"
2012,dcid:nuts/FR713,"6,530.0"
2012,dcid:nuts/FR714,"7,431.4"
2012,dcid:nuts/FR715,"4,780.6"
2012,dcid:nuts/FR716,"3,249.1"
2012,dcid:nuts/FR717,"6,028.3"
2012,dcid:nuts/FR718,"4,387.8"
2012,dcid:nuts/FR72,"26,012.9"
2012,dcid:nuts/FR721,"7,340.1"
2012,dcid:nuts/FR722,"5,726.0"
2012,dcid:nuts/FR723,"4,977.1"
2012,dcid:nuts/FR724,"7,969.7"
2012,dcid:nuts/FR8,"67,455.2"
2012,dcid:nuts/FR81,"27,375.8"
2012,dcid:nuts/FR811,"6,139.0"
2012,dcid:nuts/FR812,"5,852.9"
2012,dcid:nuts/FR813,"6,101.0"
2012,dcid:nuts/FR814,"5,166.9"
2012,dcid:nuts/FR815,"4,116.0"
2012,dcid:nuts/FR82,"31,399.6"
2012,dcid:nuts/FR821,"6,925.2"
2012,dcid:nuts/FR822,"5,548.7"
2012,dcid:nuts/FR823,"4,298.6"
2012,dcid:nuts/FR824,"5,087.5"
2012,dcid:nuts/FR825,"5,972.5"
2012,dcid:nuts/FR826,"3,567.1"
2012,dcid:nuts/FR83,"8,679.8"
2012,dcid:nuts/FR831,"4,014.2"
2012,dcid:nuts/FR832,"4,665.6"
2012,dcid:nuts/FRA,:
2012,dcid:nuts/FRA1,:
2012,dcid:nuts/FRA10,:
2012,dcid:nuts/FRA2,"1,128.0"
2012,dcid:nuts/FRA20,"1,128.0"
2012,dcid:nuts/FRA3,"83,533.9"
2012,dcid:nuts/FRA30,"83,533.9"
2012,dcid:nuts/FRA4,"2,503.7"
2012,dcid:nuts/FRA40,"2,503.7"
2012,dcid:nuts/FRA5,:
2012,dcid:nuts/FRA50,:
2012,dcid:nuts/HR,"56,594.0"
2012,dcid:nuts/HR0,"56,594.0"
2012,dcid:nuts/HR03,"24,705.0"
2012,dcid:nuts/HR031,"3,588.0"
2012,dcid:nuts/HR032,"5,353.0"
2012,dcid:nuts/HR033,"3,646.0"
2012,dcid:nuts/HR034,"2,984.0"
2012,dcid:nuts/HR035,"4,540.0"
2012,dcid:nuts/HR036,"2,813.0"
2012,dcid:nuts/HR037,"1,781.0"
2012,dcid:nuts/HR04,"31,889.0"
2012,dcid:nuts/HR041,641.0
2012,dcid:nuts/HR042,"3,060.0"
2012,dcid:nuts/HR043,"1,229.0"
2012,dcid:nuts/HR044,"1,262.0"
2012,dcid:nuts/HR045,"1,748.0"
2012,dcid:nuts/HR046,729.0
2012,dcid:nuts/HR047,"2,640.0"
2012,dcid:nuts/HR048,"2,024.0"
2012,dcid:nuts/HR049,"1,823.0"
2012,dcid:nuts/HR04A,"2,030.0"
2012,dcid:nuts/HR04B,"4,155.0"
2012,dcid:nuts/HR04C,"2,454.0"
2012,dcid:nuts/HR04D,"3,626.0"
2012,dcid:nuts/HR04E,"4,468.0"
2012,dcid:nuts/IT,"301,336.0"
2012,dcid:nuts/ITC,"57,950.1"
2012,dcid:nuts/ITC1,"25,402.5"
2012,dcid:nuts/ITC11,"6,830.3"
2012,dcid:nuts/ITC12,"2,088.1"
2012,dcid:nuts/ITC13,917.3
2012,dcid:nuts/ITC14,"2,254.8"
2012,dcid:nuts/ITC15,"1,338.1"
2012,dcid:nuts/ITC16,"6,902.7"
2012,dcid:nuts/ITC17,"1,510.8"
2012,dcid:nuts/ITC18,"3,560.4"
2012,dcid:nuts/ITC2,"3,263.2"
2012,dcid:nuts/ITC20,"3,263.2"
2012,dcid:nuts/ITC3,"5,421.6"
2012,dcid:nuts/ITC31,"1,155.9"
2012,dcid:nuts/ITC32,"1,544.8"
2012,dcid:nuts/ITC33,"1,838.5"
2012,dcid:nuts/ITC34,882.4
2012,dcid:nuts/ITC4,"23,862.8"
2012,dcid:nuts/ITC41,"1,198.7"
2012,dcid:nuts/ITC42,"1,288.1"
2012,dcid:nuts/ITC43,816.2
2012,dcid:nuts/ITC44,"3,211.9"
2012,dcid:nuts/ITC46,"2,722.9"
2012,dcid:nuts/ITC47,"4,784.4"
2012,dcid:nuts/ITC48,"2,964.7"
2012,dcid:nuts/ITC49,782.2
2012,dcid:nuts/ITC4A,"1,770.6"
2012,dcid:nuts/ITC4B,"2,338.8"
2012,dcid:nuts/ITC4C,"1,578.9"
2012,dcid:nuts/ITC4D,405.5
2012,dcid:nuts/ITH,"62,309.6"
2012,dcid:nuts/ITH1,"7,399.9"
2012,dcid:nuts/ITH10,"7,399.9"
2012,dcid:nuts/ITH2,"6,206.9"
2012,dcid:nuts/ITH20,"6,206.9"
2012,dcid:nuts/ITH3,"18,398.9"
2012,dcid:nuts/ITH31,"3,121.0"
2012,dcid:nuts/ITH32,"2,725.1"
2012,dcid:nuts/ITH33,"3,678.0"
2012,dcid:nuts/ITH34,"2,476.7"
2012,dcid:nuts/ITH35,"2,466.5"
2012,dcid:nuts/ITH36,"2,141.6"
2012,dcid:nuts/ITH37,"1,790.0"
2012,dcid:nuts/ITH4,"7,858.4"
2012,dcid:nuts/ITH41,"2,276.3"
2012,dcid:nuts/ITH42,"4,904.3"
2012,dcid:nuts/ITH43,466.0
2012,dcid:nuts/ITH44,211.8
2012,dcid:nuts/ITH5,"22,445.5"
2012,dcid:nuts/ITH51,"2,589.5"
2012,dcid:nuts/ITH52,"3,449.3"
2012,dcid:nuts/ITH53,"2,292.9"
2012,dcid:nuts/ITH54,"2,682.9"
2012,dcid:nuts/ITH55,"3,702.4"
2012,dcid:nuts/ITH56,"2,631.8"
2012,dcid:nuts/ITH57,"1,858.5"
2012,dcid:nuts/ITH58,"2,376.8"
2012,dcid:nuts/ITH59,861.5
2012,dcid:nuts/ITI,"58,051.4"
2012,dcid:nuts/ITI1,"22,993.5"
2012,dcid:nuts/ITI11,"1,156.4"
2012,dcid:nuts/ITI12,"1,772.8"
2012,dcid:nuts/ITI13,965.0
2012,dcid:nuts/ITI14,"3,514.4"
2012,dcid:nuts/ITI15,365.3
2012,dcid:nuts/ITI16,"1,212.4"
2012,dcid:nuts/ITI17,"2,445.8"
2012,dcid:nuts/ITI18,"3,235.9"
2012,dcid:nuts/ITI19,"3,821.2"
2012,dcid:nuts/ITI1A,"4,504.3"
2012,dcid:nuts/ITI2,"8,456.0"
2012,dcid:nuts/ITI21,"6,334.1"
2012,dcid:nuts/ITI22,"2,122.0"
2012,dcid:nuts/ITI3,"9,365.9"
2012,dcid:nuts/ITI31,"2,564.2"
2012,dcid:nuts/ITI32,"1,940.2"
2012,dcid:nuts/ITI33,"2,773.8"
2012,dcid:nuts/ITI34,"1,228.2"
2012,dcid:nuts/ITI35,859.5
2012,dcid:nuts/ITI4,"17,236.0"
2012,dcid:nuts/ITI41,"3,611.5"
2012,dcid:nuts/ITI42,"2,749.2"
2012,dcid:nuts/ITI43,"5,381.0"
2012,dcid:nuts/ITI44,"2,250.4"
2012,dcid:nuts/ITI45,"3,243.9"
2012,dcid:nuts/ITF,"73,223.7"
2012,dcid:nuts/ITF1,"10,762.7"
2012,dcid:nuts/ITF11,"5,034.5"
2012,dcid:nuts/ITF12,"1,950.6"
2012,dcid:nuts/ITF13,"1,189.3"
2012,dcid:nuts/ITF14,"2,588.4"
2012,dcid:nuts/ITF2,"4,437.7"
2012,dcid:nuts/ITF21,"1,528.9"
2012,dcid:nuts/ITF22,"2,908.8"
2012,dcid:nuts/ITF3,"13,590.2"
2012,dcid:nuts/ITF31,"2,639.4"
2012,dcid:nuts/ITF32,"2,070.6"
2012,dcid:nuts/ITF33,"1,171.1"
2012,dcid:nuts/ITF34,"2,791.6"
2012,dcid:nuts/ITF35,"4,917.5"
2012,dcid:nuts/ITF4,"19,357.9"
2012,dcid:nuts/ITF43,"2,428.7"
2012,dcid:nuts/ITF44,"1,839.5"
2012,dcid:nuts/ITF45,"2,759.4"
2012,dcid:nuts/ITF46,"6,966.2"
2012,dcid:nuts/ITF47,"3,825.4"
2012,dcid:nuts/ITF48,"1,538.7"
2012,dcid:nuts/ITF5,"9,994.6"
2012,dcid:nuts/ITF51,"6,548.5"
2012,dcid:nuts/ITF52,"3,446.1"
2012,dcid:nuts/ITF6,"15,080.6"
2012,dcid:nuts/ITF61,"6,650.0"
2012,dcid:nuts/ITF62,"1,716.6"
2012,dcid:nuts/ITF63,"2,391.4"
2012,dcid:nuts/ITF64,"1,139.5"
2012,dcid:nuts/ITF65,"3,183.2"
2012,dcid:nuts/ITG,"49,801.3"
2012,dcid:nuts/ITG1,"25,711.4"
2012,dcid:nuts/ITG11,"2,461.7"
2012,dcid:nuts/ITG12,"4,992.2"
2012,dcid:nuts/ITG13,"3,247.3"
2012,dcid:nuts/ITG14,"3,044.9"
2012,dcid:nuts/ITG15,"2,128.5"
2012,dcid:nuts/ITG16,"2,561.9"
2012,dcid:nuts/ITG17,"3,552.2"
2012,dcid:nuts/ITG18,"1,614.0"
2012,dcid:nuts/ITG19,"2,108.8"
2012,dcid:nuts/ITG2,"24,089.9"
2012,dcid:nuts/ITG25,"4,282.1"
2012,dcid:nuts/ITG26,"3,933.8"
2012,dcid:nuts/ITG27,"4,570.0"
2012,dcid:nuts/ITG28,"3,040.0"
2012,dcid:nuts/ITG29,"3,398.6"
2012,dcid:nuts/ITG2A,"1,854.2"
2012,dcid:nuts/ITG2B,"1,516.2"
2012,dcid:nuts/ITG2C,"1,495.0"
2012,dcid:nuts/CY,"9,251.0"
2012,dcid:nuts/CY0,"9,251.0"
2012,dcid:nuts/CY00,"9,251.0"
2012,dcid:nuts/CY000,"9,251.0"
2012,dcid:nuts/LV,"64,562.0"
2012,dcid:nuts/LV0,"64,562.0"
2012,dcid:nuts/LV00,"64,562.0"
2012,dcid:nuts/LV003,"13,597.0"
2012,dcid:nuts/LV005,"14,550.0"
2012,dcid:nuts/LV006,304.0
2012,dcid:nuts/LV007,"10,133.0"
2012,dcid:nuts/LV008,"15,245.0"
2012,dcid:nuts/LV009,"10,733.0"
2012,dcid:nuts/LT,"65,300.0"
2012,dcid:nuts/LT0,"65,300.0"
2012,dcid:nuts/LT00,"65,300.0"
2012,dcid:nuts/LT001,"5,425.0"
2012,dcid:nuts/LT002,"8,089.0"
2012,dcid:nuts/LT003,"5,209.0"
2012,dcid:nuts/LT004,"4,463.0"
2012,dcid:nuts/LT005,"7,881.0"
2012,dcid:nuts/LT006,"8,540.0"
2012,dcid:nuts/LT007,"4,411.0"
2012,dcid:nuts/LT008,"4,350.0"
2012,dcid:nuts/LT009,"7,201.0"
2012,dcid:nuts/LT00A,"9,731.0"
2012,dcid:nuts/LU,"2,586.0"
2012,dcid:nuts/LU0,"2,586.0"
2012,dcid:nuts/LU00,"2,586.0"
2012,dcid:nuts/LU000,"2,586.0"
2012,dcid:nuts/HU,"93,023.7"
2012,dcid:nuts/HU1,"6,916.1"
2012,dcid:nuts/HU10,"6,916.1"
2012,dcid:nuts/HU101,525.1
2012,dcid:nuts/HU102,"6,391.1"
2012,dcid:nuts/HU2,"36,612.3"
2012,dcid:nuts/HU21,"11,115.7"
2012,dcid:nuts/HU211,"4,358.5"
2012,dcid:nuts/HU212,"2,264.4"
2012,dcid:nuts/HU213,"4,492.9"
2012,dcid:nuts/HU22,"11,328.0"
2012,dcid:nuts/HU221,"4,208.0"
2012,dcid:nuts/HU222,"3,336.1"
2012,dcid:nuts/HU223,"3,783.9"
2012,dcid:nuts/HU23,"14,168.6"
2012,dcid:nuts/HU231,"4,429.6"
2012,dcid:nuts/HU232,"6,035.9"
2012,dcid:nuts/HU233,"3,703.2"
2012,dcid:nuts/HU3,"49,495.2"
2012,dcid:nuts/HU31,"13,430.0"
2012,dcid:nuts/HU311,"7,247.4"
2012,dcid:nuts/HU312,"3,637.2"
2012,dcid:nuts/HU313,"2,545.5"
2012,dcid:nuts/HU32,"17,728.0"
2012,dcid:nuts/HU321,"6,210.5"
2012,dcid:nuts/HU322,"5,581.6"
2012,dcid:nuts/HU323,"5,935.9"
2012,dcid:nuts/HU33,"18,337.3"
2012,dcid:nuts/HU331,"8,444.8"
2012,dcid:nuts/HU332,"5,629.7"
2012,dcid:nuts/HU333,"4,262.7"
2012,dcid:nuts/MT,316.0
2012,dcid:nuts/MT0,316.0
2012,dcid:nuts/MT00,316.0
2012,dcid:nuts/MT001,247.0
2012,dcid:nuts/MT002,69.0
2012,dcid:nuts/NL,"41,540.4"
2012,dcid:nuts/NL1,"11,388.8"
2012,dcid:nuts/NL11,"2,959.6"
2012,dcid:nuts/NL111,907.0
2012,dcid:nuts/NL112,364.1
2012,dcid:nuts/NL113,"1,688.5"
2012,dcid:nuts/NL12,"5,748.8"
2012,dcid:nuts/NL121,"3,436.7"
2012,dcid:nuts/NL122,"1,146.8"
2012,dcid:nuts/NL123,"1,165.2"
2012,dcid:nuts/NL13,"2,680.4"
2012,dcid:nuts/NL131,"1,061.2"
2012,dcid:nuts/NL132,923.8
2012,dcid:nuts/NL133,695.4
2012,dcid:nuts/NL2,"10,969.2"
2012,dcid:nuts/NL21,"3,420.7"
2012,dcid:nuts/NL211,"1,492.0"
2012,dcid:nuts/NL212,425.0
2012,dcid:nuts/NL213,"1,503.8"
2012,dcid:nuts/NL22,"5,136.2"
2012,dcid:nuts/NL221,"1,860.4"
2012,dcid:nuts/NL224,755.9
2012,dcid:nuts/NL225,"1,561.0"
2012,dcid:nuts/NL226,958.9
2012,dcid:nuts/NL23,"2,412.3"
2012,dcid:nuts/NL230,"2,412.3"
2012,dcid:nuts/NL3,"11,892.0"
2012,dcid:nuts/NL31,"1,449.1"
2012,dcid:nuts/NL310,"1,449.1"
2012,dcid:nuts/NL32,"4,090.9"
2012,dcid:nuts/NL321,"2,141.7"
2012,dcid:nuts/NL322,301.1
2012,dcid:nuts/NL323,197.5
2012,dcid:nuts/NL324,152.1
2012,dcid:nuts/NL325,128.4
2012,dcid:nuts/NL326,896.8
2012,dcid:nuts/NL327,273.4
2012,dcid:nuts/NL33,"3,418.5"
2012,dcid:nuts/NL332,286.3
2012,dcid:nuts/NL333,164.0
2012,dcid:nuts/NL337,318.3
2012,dcid:nuts/NL338,461.3
2012,dcid:nuts/NL339,"1,675.8"
2012,dcid:nuts/NL33A,512.8
2012,dcid:nuts/NL34,"2,933.5"
2012,dcid:nuts/NL341,876.7
2012,dcid:nuts/NL342,"2,056.7"
2012,dcid:nuts/NL4,"7,290.4"
2012,dcid:nuts/NL41,"5,081.8"
2012,dcid:nuts/NL411,"1,303.0"
2012,dcid:nuts/NL412,933.2
2012,dcid:nuts/NL413,"1,388.0"
2012,dcid:nuts/NL414,"1,457.6"
2012,dcid:nuts/NL42,"2,208.6"
2012,dcid:nuts/NL421,854.1
2012,dcid:nuts/NL422,694.5
2012,dcid:nuts/NL423,660.0
2012,dcid:nuts/AT,"83,879.0"
2012,dcid:nuts/AT1,"23,563.0"
2012,dcid:nuts/AT11,"3,962.0"
2012,dcid:nuts/AT111,701.0
2012,dcid:nuts/AT112,"1,791.0"
2012,dcid:nuts/AT113,"1,470.0"
2012,dcid:nuts/AT12,"19,186.0"
2012,dcid:nuts/AT121,"3,355.0"
2012,dcid:nuts/AT122,"3,374.0"
2012,dcid:nuts/AT123,"1,231.0"
2012,dcid:nuts/AT124,"4,613.0"
2012,dcid:nuts/AT125,"2,413.0"
2012,dcid:nuts/AT126,"2,724.0"
2012,dcid:nuts/AT127,"1,476.0"
2012,dcid:nuts/AT13,415.0
2012,dcid:nuts/AT130,415.0
2012,dcid:nuts/AT2,"25,939.0"
2012,dcid:nuts/AT21,"9,538.0"
2012,dcid:nuts/AT211,"2,030.0"
2012,dcid:nuts/AT212,"4,132.0"
2012,dcid:nuts/AT213,"3,376.0"
2012,dcid:nuts/AT22,"16,401.0"
2012,dcid:nuts/AT221,"1,230.0"
2012,dcid:nuts/AT222,"3,268.0"
2012,dcid:nuts/AT223,"3,254.0"
2012,dcid:nuts/AT224,"3,363.0"
2012,dcid:nuts/AT225,"2,226.0"
2012,dcid:nuts/AT226,"3,060.0"
2012,dcid:nuts/AT3,"34,377.0"
2012,dcid:nuts/AT31,"11,980.0"
2012,dcid:nuts/AT311,"2,821.0"
2012,dcid:nuts/AT312,"1,744.0"
2012,dcid:nuts/AT313,"2,660.0"
2012,dcid:nuts/AT314,"2,238.0"
2012,dcid:nuts/AT315,"2,517.0"
2012,dcid:nuts/AT32,"7,156.0"
2012,dcid:nuts/AT321,"1,020.0"
2012,dcid:nuts/AT322,"4,397.0"
2012,dcid:nuts/AT323,"1,739.0"
2012,dcid:nuts/AT33,"12,640.0"
2012,dcid:nuts/AT331,"1,236.0"
2012,dcid:nuts/AT332,"2,094.0"
2012,dcid:nuts/AT333,"2,019.0"
2012,dcid:nuts/AT334,"3,318.0"
2012,dcid:nuts/AT335,"3,973.0"
2012,dcid:nuts/AT34,"2,601.0"
2012,dcid:nuts/AT341,"1,874.0"
2012,dcid:nuts/AT342,727.0
2012,dcid:nuts/PL,"312,679.0"
2012,dcid:nuts/PL1,"53,777.0"
2012,dcid:nuts/PL11,"18,219.0"
2012,dcid:nuts/PL113,293.0
2012,dcid:nuts/PL114,"2,206.0"
2012,dcid:nuts/PL115,"5,972.0"
2012,dcid:nuts/PL116,"5,666.0"
2012,dcid:nuts/PL117,"4,082.0"
2012,dcid:nuts/PL12,"35,558.0"
2012,dcid:nuts/PL127,517.0
2012,dcid:nuts/PL128,"5,763.0"
2012,dcid:nuts/PL129,"5,104.0"
2012,dcid:nuts/PL12A,"4,304.0"
2012,dcid:nuts/PL12B,"5,255.0"
2012,dcid:nuts/PL12C,"3,351.0"
2012,dcid:nuts/PL12D,"6,504.0"
2012,dcid:nuts/PL12E,"4,760.0"
2012,dcid:nuts/PL2,"27,516.0"
2012,dcid:nuts/PL21,"15,183.0"
2012,dcid:nuts/PL213,327.0
2012,dcid:nuts/PL214,"4,054.0"
2012,dcid:nuts/PL217,"2,605.0"
2012,dcid:nuts/PL218,"3,525.0"
2012,dcid:nuts/PL219,"2,632.0"
2012,dcid:nuts/PL21A,"2,040.0"
2012,dcid:nuts/PL22,"12,333.0"
2012,dcid:nuts/PL224,"3,049.0"
2012,dcid:nuts/PL225,"2,354.0"
2012,dcid:nuts/PL227,"1,353.0"
2012,dcid:nuts/PL228,"1,575.0"
2012,dcid:nuts/PL229,878.0
2012,dcid:nuts/PL22A,380.0
2012,dcid:nuts/PL22B,"1,800.0"
2012,dcid:nuts/PL22C,944.0
2012,dcid:nuts/PL3,"74,866.0"
2012,dcid:nuts/PL31,"25,122.0"
2012,dcid:nuts/PL311,"5,977.0"
2012,dcid:nuts/PL312,"9,291.0"
2012,dcid:nuts/PL314,"4,221.0"
2012,dcid:nuts/PL315,"5,633.0"
2012,dcid:nuts/PL32,"17,846.0"
2012,dcid:nuts/PL323,"5,538.0"
2012,dcid:nuts/PL324,"4,292.0"
2012,dcid:nuts/PL325,"3,552.0"
2012,dcid:nuts/PL326,"4,464.0"
2012,dcid:nuts/PL33,"11,711.0"
2012,dcid:nuts/PL331,"5,031.0"
2012,dcid:nuts/PL332,"6,680.0"
2012,dcid:nuts/PL34,"20,187.0"
2012,dcid:nuts/PL343,"5,132.0"
2012,dcid:nuts/PL344,"8,818.0"
2012,dcid:nuts/PL345,"6,237.0"
2012,dcid:nuts/PL4,"66,706.0"
2012,dcid:nuts/PL41,"29,826.0"
2012,dcid:nuts/PL411,"6,459.0"
2012,dcid:nuts/PL414,"6,397.0"
2012,dcid:nuts/PL415,262.0
2012,dcid:nuts/PL416,"5,784.0"
2012,dcid:nuts/PL417,"5,996.0"
2012,dcid:nuts/PL418,"4,928.0"
2012,dcid:nuts/PL42,"22,892.0"
2012,dcid:nuts/PL424,301.0
2012,dcid:nuts/PL426,"4,365.0"
2012,dcid:nuts/PL427,"10,339.0"
2012,dcid:nuts/PL428,"7,888.0"
2012,dcid:nuts/PL43,"13,988.0"
2012,dcid:nuts/PL431,"6,113.0"
2012,dcid:nuts/PL432,"7,875.0"
2012,dcid:nuts/PL5,"29,359.0"
2012,dcid:nuts/PL51,"19,947.0"
2012,dcid:nuts/PL514,293.0
2012,dcid:nuts/PL515,"5,571.0"
2012,dcid:nuts/PL516,"3,472.0"
2012,dcid:nuts/PL517,"4,179.0"
2012,dcid:nuts/PL518,"6,432.0"
2012,dcid:nuts/PL52,"9,412.0"
2012,dcid:nuts/PL523,"4,092.0"
2012,dcid:nuts/PL524,"5,320.0"
2012,dcid:nuts/PL6,"60,455.0"
2012,dcid:nuts/PL61,"17,972.0"
2012,dcid:nuts/PL613,"2,916.0"
2012,dcid:nuts/PL616,"4,054.0"
