model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Idaho,58,47,85
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Illinois,3657,2557,4487
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Indiana,1030,832,1188
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Iowa,139,113,188
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Oregon,121,95,164
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Pennsylvania,3245,2567,4044
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Rhode Island,132,66,287
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,South Carolina,269,221,342
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,South Dakota,203,97,306
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Tennessee,347,257,460
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Texas,1100,960,1424
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Utah,124,68,183
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Vermont,48,42,66
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Virginia,642,518,820
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Washington,1026,952,1345
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,West Virginia,19,19,30
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Wisconsin,347,279,438
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Wyoming,1,1,8
CU 30% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,US,74580,65047,83716
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Kansas,139,106,177
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Kentucky,186,167,249
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Louisiana,2229,1837,2552
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Maine,41,35,79
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Maryland,2128,1669,2700
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Massachusetts,6820,5185,8936
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Michigan,3899,3225,4862
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Minnesota,290,219,425
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Mississippi,179,156,218
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Missouri,555,367,751
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Montana,13,11,33
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Nebraska,15,6,27
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Nevada,253,202,414
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New Hampshire,165,117,247
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Alabama,261,208,336
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Alaska,15,15,18
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Arizona,392,274,549
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Arkansas,70,48,98
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,California,3748,3143,5693
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Colorado,805,654,948
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Connecticut,3550,2649,4346
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Delaware,619,452,939
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Florida,2544,2059,3429
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Georgia,1188,1048,1404
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Hawaii,17,12,37
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Idaho,59,48,95
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Illinois,4737,3127,5965
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Indiana,1173,925,1395
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Iowa,159,121,220
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Oregon,137,100,200
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Pennsylvania,4188,3264,5530
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Rhode Island,163,73,390
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,South Carolina,325,251,419
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,South Dakota,344,147,517
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Tennessee,407,292,579
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Texas,1266,1088,1667
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Utah,164,89,259
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Vermont,49,43,69
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Virginia,867,669,1127
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Washington,1231,1072,1723
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,West Virginia,19,19,30
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Wisconsin,384,304,499
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Wyoming,1,1,8
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,US,89492,78337,102639
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New Jersey,11042,8968,13906
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New Mexico,107,84,154
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New York,30269,24540,37332
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,North Carolina,279,233,381
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Ohio,1164,994,1432
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,North Dakota,9,9,15
CU 30% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Oklahoma,170,145,205
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Kansas,143,106,189
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Louisiana,2302,1863,2688
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Kentucky,190,173,274
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Maine,43,35,82
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Maryland,2539,1934,3268
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Massachusetts,8189,6211,11105
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Michigan,4000,3306,5108
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Alabama,275,216,364
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Alaska,15,15,20
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Arizona,431,293,632
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Arkansas,73,50,100
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,California,4499,3652,7170
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Colorado,862,679,1035
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Connecticut,3970,2872,5075
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Delaware,829,546,1299
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Florida,3036,2392,4307
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Georgia,1229,1066,1513
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Hawaii,17,12,37
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Idaho,59,48,98
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Illinois,5693,3493,7161
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Indiana,1278,972,1595
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Iowa,167,125,230
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Oregon,149,103,221
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Pennsylvania,5003,3857,6810
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Rhode Island,179,79,472
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,South Carolina,375,273,509
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,South Dakota,478,194,706
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Tennessee,452,305,663
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Texas,1395,1182,1927
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Utah,196,97,325
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Vermont,49,43,69
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Virginia,1060,780,1379
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Washington,1415,1170,2007
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,West Virginia,19,19,30
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Wisconsin,406,320,544
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Wyoming,1,1,8
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,US,101874,88132,117415
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Minnesota,366,256,550
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Mississippi,180,157,226
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Missouri,596,386,855
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Montana,13,11,34
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Nebraska,15,6,30
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Nevada,263,209,465
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,New Hampshire,193,135,299
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,New Jersey,12071,9613,15809
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,New Mexico,111,86,173
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,New York,33800,26914,42435
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,North Carolina,291,238,397
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,North Dakota,9,9,15
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Ohio,1442,1185,1831
CU 30% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Oklahoma,171,145,210
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Alabama,184,157,226
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Alaska,15,15,18
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Arizona,265,222,325
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Arkansas,50,42,62
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,California,2012,1792,2520
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Colorado,585,525,650
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Connecticut,2153,1748,2483
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Delaware,232,175,306
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Florida,1419,1162,1715
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Georgia,927,843,1026
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Hawaii,14,10,24
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Idaho,54,47,71
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Illinois,2426,1836,2808
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Indiana,815,703,894
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Iowa,103,88,131
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Kansas,113,98,130
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Kentucky,165,154,183
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Louisiana,1832,1604,1983
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Maine,37,33,51
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Maryland,1036,892,1227
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Massachusetts,3305,2683,3899
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Michigan,3191,2809,3644
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Minnesota,148,131,170
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Mississippi,163,155,181
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Missouri,347,267,430
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Montana,12,11,20
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Nebraska,12,6,19
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Nevada,214,182,265
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,New Hampshire,76,61,111
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,New Jersey,7469,6195,8672
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,New Mexico,81,65,103
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,New York,19217,16444,21285
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,North Carolina,219,195,259
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,North Dakota,9,9,9
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Ohio,664,593,733
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Oklahoma,154,140,172
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Oregon,98,84,115
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Pennsylvania,2137,1747,2531
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Rhode Island,83,41,157
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,South Carolina,200,170,235
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,South Dakota,77,35,126
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Tennessee,255,212,311
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Texas,855,752,1008
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Utah,74,43,108
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Vermont,45,41,55
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Virginia,396,338,472
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Washington,807,764,931
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,West Virginia,19,19,25
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Wisconsin,284,245,353
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,Wyoming,1,1,5
CU 20% contact reduction,2020-04-20,1 wk ahead cum death,2020-04-25,US,55212,49789,59874
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Alabama,230,192,301
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Alaska,15,15,18
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Arizona,337,257,458
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Montana,12,11,29
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Nebraska,14,6,24
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Nevada,240,194,345
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New Hampshire,125,91,182
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New Jersey,9650,7748,11514
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New Mexico,98,79,131
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,New York,25530,21450,30103
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Kansas,129,105,160
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Kentucky,179,163,220
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Louisiana,2101,1790,2353
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Arkansas,63,46,87
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,California,2921,2520,4161
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Colorado,722,605,813
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Connecticut,3000,2266,3533
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Delaware,429,313,642
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Maine,40,34,69
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Maryland,1654,1340,2040
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Massachusetts,5144,3962,6584
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Michigan,3666,3089,4469
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Minnesota,215,173,283
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Mississippi,174,155,206
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Missouri,476,328,611
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,North Carolina,259,222,338
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,North Dakota,9,9,10
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Ohio,919,790,1076
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Oklahoma,165,145,190
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Florida,1996,1623,2602
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Georgia,1100,986,1268
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Hawaii,17,11,33
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Idaho,58,47,85
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Illinois,3666,2578,4522
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Indiana,1035,834,1186
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Iowa,138,111,183
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Oregon,121,96,166
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Pennsylvania,3260,2559,4083
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Rhode Island,133,66,288
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,South Carolina,271,220,341
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,South Dakota,202,96,317
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Tennessee,347,256,461
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Texas,1103,963,1435
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Utah,124,66,179
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Vermont,48,42,66
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Virginia,644,521,827
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Washington,1030,953,1340
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,West Virginia,19,19,30
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Wisconsin,345,280,438
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,Wyoming,1,1,8
CU 20% contact reduction,2020-04-20,2 wk ahead cum death,2020-05-02,US,74865,65299,84065
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Kansas,139,107,182
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Kentucky,188,170,252
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Louisiana,2248,1842,2593
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Maine,41,35,79
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Maryland,2208,1723,2800
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Massachusetts,7002,5377,9196
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Michigan,3914,3242,4902
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Minnesota,301,223,438
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Mississippi,179,155,219
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Missouri,577,372,790
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Montana,13,11,33
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Nebraska,15,6,27
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Nevada,257,205,416
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New Hampshire,168,120,245
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Alabama,262,210,343
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Alaska,15,15,20
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Arizona,403,279,565
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Arkansas,71,49,97
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,California,3961,3306,6193
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Colorado,815,656,963
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Connecticut,3618,2666,4463
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Delaware,654,467,1015
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Florida,2703,2158,3710
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Georgia,1193,1048,1404
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Hawaii,17,12,37
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Idaho,59,49,95
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Illinois,4843,3144,6044
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Indiana,1198,939,1445
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Iowa,159,121,217
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Oregon,139,99,201
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Pennsylvania,4383,3423,5857
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Rhode Island,164,79,404
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,South Carolina,332,252,437
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,South Dakota,357,146,530
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Tennessee,410,289,590
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Texas,1297,1115,1761
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Utah,169,85,283
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Vermont,49,43,68
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Virginia,900,692,1164
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Washington,1282,1102,1804
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,West Virginia,19,19,30
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Wisconsin,391,307,512
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Wyoming,1,1,8
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,US,91988,80387,105894
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New Jersey,11258,9111,14449
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New Mexico,109,84,153
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,New York,31307,25258,38652
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,North Carolina,279,233,382
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Ohio,1205,1009,1508
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,North Dakota,9,9,14
CU 20% contact reduction,2020-04-20,3 wk ahead cum death,2020-05-09,Oklahoma,171,145,208
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Kansas,146,107,195
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Louisiana,2361,1877,2888
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Kentucky,195,177,302
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Maine,42,35,82
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Maryland,2837,2157,3714
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Massachusetts,8911,6681,12225
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Michigan,4070,3377,5339
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Alabama,284,224,422
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Alaska,15,15,20
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Arizona,452,305,708
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Arkansas,73,49,99
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,California,5239,4068,8999
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Colorado,891,696,1094
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Connecticut,4239,3072,5630
CU 20% contact reduction,2020-04-20,4 wk ahead cum death,2020-05-16,Delaware,974,645,1546
