Value,,Functional age groups,Sex,Locations,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0-2,,,,,,,,,,,,,,,,,,13-15,,,,,,,,,,,,,,,,,,16-19,,,,,,,,,,,,,,,,,,20-24,,,,,,,,,,,,,,,,,,25-34,,,,,,,,,,,,,,,,,,3-6,,,,,,,,,,,,,,,,,,35-44,,,,,,,,,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,65 and more,,,,,,,,,,,,,,,,,,7-12,,,,,,,,,,,,,,,,,,total,,,,,,,,,,,,,,,,,
1400000,MAZOWIECKIE,30226,31274,58008,53710,88234,84984,32058,33222,61715,56750,93773,89972,62284,64496,119723,110460,182007,174956,31135,33293,47357,48377,78492,81670,32745,35354,49417,50706,82162,86060,63880,68647,96774,99083,160654,167730,40537,41660,56754,56125,97291,97785,43312,44017,58676,58218,101988,102235,83849,85677,115430,114343,199279,200020,58820,51563,71497,85547,130317,137110,62433,57268,74155,83452,136588,140720,121253,108831,145652,168999,266905,277830,133198,120789,242266,270473,375464,391262,144689,131487,228692,254554,373381,386041,277887,252276,470958,525027,748845,777303,40070,44829,73483,75247,113553,120076,41901,46928,77874,79846,119775,126774,81971,91757,151357,155093,233328,246850,143542,150007,324045,325104,467587,475111,153578,158366,304664,311327,458242,469693,297120,308373,628709,636431,925829,944804,122294,128067,218274,227063,340568,355130,129207,135571,205576,214627,334783,350198,251501,263638,423850,441690,675351,705328,120112,121032,240340,223645,360452,344677,124871,125165,195029,182750,319900,307915,244983,246197,435369,406395,680352,652592,179072,185498,418736,420463,597808,605961,124990,131460,260921,259991,385911,391451,304062,316958,679657,680454,983719,997412,67445,71205,110934,110286,178379,181491,71211,74998,117309,116302,188520,191300,138656,146203,228243,226588,366899,372791,966451,979217,1861694,1896040,2828145,2875257,960995,973836,1634028,1668523,2595023,2642359,1927446,1953053,3495722,3564563,5423168,5517616
1600000,OPOLSKIE,6003,6098,6743,6101,12746,12199,6189,6387,7027,6351,13216,12738,12192,12485,13770,12452,25962,24937,5995,6133,6318,6470,12313,12603,6283,6476,6856,6807,13139,13283,12278,12609,13174,13277,25452,25886,8289,7888,8455,7905,16744,15793,8768,8436,8884,8353,17652,16789,17057,16324,17339,16258,34396,32582,12813,11132,12057,11340,24870,22472,13230,11848,12467,11427,25697,23275,26043,22980,24524,22767,50567,45747,33376,29805,34998,32638,68374,62443,34220,30575,36046,33371,70266,63946,67596,60380,71044,66009,138640,126389,7784,8572,8556,8736,16340,17308,8343,9143,9201,9293,17544,18436,16127,17715,17757,18029,33884,35744,35647,35601,42273,42108,77920,77709,35603,36213,42493,42611,78096,78824,71250,71814,84766,84719,156016,156533,32629,31607,34621,34481,67250,66088,33482,32968,33647,33575,67129,66543,66111,64575,68268,68056,134379,132631,32573,31606,40522,38246,73095,69852,34494,33332,35483,33287,69977,66619,67067,64938,76005,71533,143072,136471,45546,44665,65426,65259,110972,109924,31769,31396,42449,41988,74218,73384,77315,76061,107875,107247,185190,183308,12884,13289,13952,13796,26836,27085,13558,14058,14674,14473,28232,28531,26442,27347,28626,28269,55068,55616,233539,226396,273921,267080,507460,493476,225939,220832,249227,241536,475166,462368,459478,447228,523148,508616,982626,955844
1800000,PODKARPACKIE,18720,18993,12299,11727,31019,30720,19758,19964,12998,12528,32756,32492,38478,38957,25297,24255,63775,63212,19226,19813,11783,11686,31009,31499,20426,20997,12265,12227,32691,33224,39652,40810,24048,23913,63700,64723,26393,26475,16555,14702,42948,41177,28106,28077,17038,15312,45144,43389,54499,54552,33593,30014,88092,84566,39811,36005,21711,19820,61522,55825,41966,38888,22793,20846,64759,59734,81777,74893,44504,40666,126281,115559,93072,83165,62465,57968,155537,141133,100234,90858,64087,59680,164321,150538,193306,174023,126552,117648,319858,291671,23746,26175,15874,16326,39620,42501,24685,27371,16838,17413,41523,44784,48431,53546,32712,33739,81143,87285,93020,93172,72214,72158,165234,165330,98584,98163,73348,73270,171932,171433,191604,191335,145562,145428,337166,336763,81923,82600,54558,54848,136481,137448,85760,85725,52129,52873,137889,138598,167683,168325,106687,107721,274370,276046,74553,74792,67423,64264,141976,139056,78950,78910,56552,53451,135502,132361,153503,153702,123975,117715,277478,271417,115232,116242,98904,101462,214136,217704,79455,80936,66577,67686,146032,148622,194687,197178,165481,169148,360168,366326,40377,42060,25471,25460,65848,67520,42558,44277,26727,26801,69285,71078,82935,86337,52198,52261,135133,138598,626073,619492,459257,450421,1085330,1069913,620482,614166,421352,412087,1041834,1026253,1246555,1233658,880609,862508,2127164,2096166
2000000,PODLASKIE,6032,6435,11102,10022,17134,16457,6312,6786,11519,10505,17831,17291,12344,13221,22621,20527,34965,33748,6628,7150,9712,9479,16340,16629,7144,7546,9934,9852,17078,17398,13772,14696,19646,19331,33418,34027,8837,9275,13484,12065,22321,21340,9629,9938,13612,12330,23241,22268,18466,19213,27096,24395,45562,43608,14930,12105,17557,17215,32487,29320,15726,13634,18340,17618,34066,31252,30656,25739,35897,34833,66553,60572,31236,26964,52591,48994,83827,75958,36141,31399,54227,51246,90368,82645,67377,58363,106818,100240,174195,158603,8139,9179,13074,14006,21213,23185,8685,9739,13920,14836,22605,24575,16824,18918,26994,28842,43818,47760,31086,31209,56728,56739,87814,87948,34789,34405,57885,58350,92674,92755,65875,65614,114613,115089,180488,180703,29296,29495,47452,47139,76748,76634,33178,32566,44025,43875,77203,76441,62474,62061,91477,91014,153951,153075,27849,27960,56820,54549,84669,82509,32090,31903,47651,45395,79741,77298,59939,59863,104471,99944,164410,159807,50252,49296,76782,78933,127034,128229,34570,34682,48015,48972,82585,83654,84822,83978,124797,127905,209619,211883,13909,14609,20639,20803,34548,35412,14972,15657,21854,21736,36826,37393,28881,30266,42493,42539,71374,72805,228194,223677,375941,369944,604135,593621,233236,228255,340982,334715,574218,562970,461430,451932,716923,704659,1178353,1156591
2200000,POMORSKIE,15846,16313,23028,20415,38874,36728,16680,17226,24536,21761,41216,38987,32526,33539,47564,42176,80090,75715,15276,16340,19624,19955,34900,36295,16065,16929,21121,21247,37186,38176,31341,33269,40745,41202,72086,74471,19758,19687,25181,24269,44939,43956,20571,20582,26326,25227,46897,45809,40329,40269,51507,49496,91836,89765,27193,24450,34391,38450,61584,62900,28807,26216,35244,37061,64051,63277,56000,50666,69635,75511,125635,126177,64363,60146,104465,109238,168828,169384,67865,63086,103154,108173,171019,171259,132228,123232,207619,217411,339847,340643,20049,22990,29330,29138,49379,52128,21238,24252,30759,30604,51997,54856,41287,47242,60089,59742,101376,106984,65613,68654,125419,125190,191032,193844,68355,71619,124300,124443,192655,196062,133968,140273,249719,249633,383687,389906,52721,54404,91879,93884,144600,148288,56089,58157,89364,91606,145453,149763,108810,112561,181243,185490,290053,298051,51351,51592,104097,97827,155448,149419,53957,53557,89781,84539,143738,138096,105308,105149,193878,182366,299186,287515,58125,61459,175497,177707,233622,239166,45635,48380,117219,118298,162854,166678,103760,109839,292716,296005,396476,405844,34121,35376,45376,43734,79497,79110,36123,37435,48036,46640,84159,84075,70244,72811,93412,90374,163656,163185,424416,431411,778287,779807,1202703,1211218,431385,437439,709840,709599,1141225,1147038,855801,868850,1488127,1489406,2343928,2358256
2400000,ŚLĄSKIE,15211,15739,46736,42360,61947,58099,16185,16327,49144,44814,65329,61141,31396,32066,95880,87174,127276,119240,15519,16396,43933,43982,59452,60378,16115,16917,46154,46223,62269,63140,31634,33313,90087,90205,121721,123518,20274,20086,56457,53432,76731,73518,21541,21200,58521,55597,80062,76797,41815,41286,114978,109029,156793,150315,28729,25836,79058,74048,107787,99884,30059,28023,82392,76220,112451,104243,58788,53859,161450,150268,220238,204127,74131,65882,227175,212426,301306,278308,76778,69114,234766,219260,311544,288374,150909,134996,461941,431686,612850,566682,21025,22783,61859,62030,82884,84813,22001,24058,65180,65263,87181,89321,43026,46841,127039,127293,170065,174134,82528,83432,279993,277659,362521,361091,84351,85733,285048,284354,369399,370087,166879,169165,565041,562013,731920,731178,71505,72361,223863,223185,295368,295546,72181,73555,219132,219396,291313,292951,143686,145916,442995,442581,586681,588497,72528,72031,266422,250609,338950,322640,71684,70744,234545,219958,306229,290702,144212,142775,500967,470567,645179,613342,101871,103526,416292,414798,518163,518324,71884,73472,277664,273886,349548,347358,173755,176998,693956,688684,867711,865682,34655,36172,100576,98246,135231,134418,36213,37784,105757,103180,141970,140964,70868,73956,206333,201426,277201,275382,537976,534244,1802364,1752775,2340340,2287019,518992,516927,1658303,1608151,2177295,2125078,1056968,1051171,3460667,3360926,4517635,4412097
2600000,ŚWIĘTOKRZYSKIE,8796,8894,6570,5971,15366,14865,9285,9491,6830,6262,16115,15753,18081,18385,13400,12233,31481,30618,9688,10144,6736,6678,16424,16822,10003,10447,7200,7134,17203,17581,19691,20591,13936,13812,33627,34403,13500,13242,9245,8549,22745,21791,14154,13869,9741,9057,23895,22926,27654,27111,18986,17606,46640,44717,20465,17460,12795,11342,33260,28802,21346,19131,13367,11870,34713,31001,41811,36591,26162,23212,67973,59803,46923,41106,35587,30984,82510,72090,51694,45839,37433,32923,89127,78762,98617,86945,73020,63907,171637,150852,11993,12694,8768,8954,20761,21648,12442,13190,9162,9210,21604,22400,24435,25884,17930,18164,42365,44048,48935,48809,44210,43460,93145,92269,53870,53025,45653,44528,99523,97553,102805,101834,89863,87988,192668,189822,42204,42682,35194,35269,77398,77951,45303,45563,33708,33640,79011,79203,87507,88245,68902,68909,156409,157154,43775,43091,45938,43205,89713,86296,46692,45702,38163,35768,84855,81470,90467,88793,84101,78973,174568,167766,70756,71450,74666,75939,145422,147389,49374,50898,48423,49022,97797,99920,120130,122348,123089,124961,243219,247309,20648,20799,14905,14548,35553,35347,21963,22134,15858,15611,37821,37745,42611,42933,30763,30159,73374,73092,337683,330371,294614,284899,632297,615270,336126,329289,265538,255025,601664,584314,673809,659660,560152,539924,1233961,1199584
2800000,WARMIŃSKO-MAZURSKIE,7890,8309,11972,10551,19862,18860,8222,8795,12559,11039,20781,19834,16112,17104,24531,21590,40643,38694,9486,9792,11604,11469,21090,21261,9876,10329,12210,12033,22086,22362,19362,20121,23814,23502,43176,43623,12011,12231,15768,14095,27779,26326,12982,13273,16456,15006,29438,28279,24993,25504,32224,29101,57217,54605,19332,15210,20599,19291,39931,34501,20431,17120,21210,19469,41641,36589,39763,32330,41809,38760,81572,71090,41945,35532,57092,52767,99037,88299,47301,40152,58934,55200,106235,95352,89246,75684,116026,107967,205272,183651,11514,12082,14711,15356,26225,27438,12029,12669,15865,16149,27894,28818,23543,24751,30576,31505,54119,56256,42223,42410,68907,68215,111130,110625,47151,46955,69820,69506,116971,116461,89374,89365,138727,137721,228101,227086,36598,36861,53225,53542,89823,90403,40256,40205,50734,50974,90990,91179,76854,77066,103959,104516,180813,181582,37969,37431,66430,63175,104399,100606,41623,40721,55908,53053,97531,93774,79592,78152,122338,116228,201930,194380,46794,47909,95264,97729,142058,145638,33482,35044,60493,62141,93975,97185,80276,82953,155757,159870,236033,242823,20219,19953,25275,24512,45494,44465,21307,21109,27060,26258,48367,47367,41526,41062,52335,50770,93861,91832,285981,277720,440847,430702,726828,708422,294660,286372,401249,390828,695909,677200,580641,564092,842096,821530,1422737,1385622
3000000,WIELKOPOLSKIE,27559,27940,28839,25786,56398,53726,29077,29356,30390,27337,59467,56693,56636,57296,59229,53123,115865,110419,26361,27725,24978,25628,51339,53353,28120,29862,26641,27146,54761,57008,54481,57587,51619,52774,106100,110361,33700,33840,32559,31192,66259,65032,36290,36326,33823,32281,70113,68607,69990,70166,66382,63473,136372,133639,47605,42479,44019,49387,91624,91866,50612,46389,45859,48871,96471,95260,98217,88868,89878,98258,188095,187126,117920,110192,131416,132583,249336,242775,123927,115755,132737,134500,256664,250255,241847,225947,264153,267083,506000,493030,36040,39797,36244,36219,72284,76016,38361,42251,38391,38544,76752,80795,74401,82048,74635,74763,149036,156811,128888,133460,157776,155667,286664,289127,134699,139678,158374,156444,293073,296122,263587,273138,316150,312111,579737,585249,100811,105130,118780,120602,219591,225732,105814,110036,113535,114977,219349,225013,206625,215166,232315,235579,438940,450745,98192,97443,136900,130017,235092,227460,98547,97866,115557,109783,214104,207649,196739,195309,252457,239800,449196,435109,129563,134075,221470,225574,351033,359649,94659,98678,142405,144743,237064,243421,224222,232753,363875,370317,588097,603070,59333,61418,57646,55865,116979,117283,63262,65064,61054,59136,124316,124200,122595,126482,118700,115001,241295,241483,805972,813499,990627,988520,1796599,1802019,803368,811261,898766,893762,1702134,1705023,1609340,1624760,1889393,1882282,3498733,3507042
3200000,ZACHODNIOPOMORSKIE,7225,7173,15077,13705,22302,20878,7602,7760,16044,14393,23646,22153,14827,14933,31121,28098,45948,43031,8292,8965,15087,14724,23379,23689,9119,9283,15783,15560,24902,24843,17411,18248,30870,30284,48281,48532,10463,10645,19942,18072,30405,28717,11476,11687,20888,18980,32364,30667,21939,22332,40830,37052,62769,59384,16541,13492,27702,25721,44243,39213,17563,15165,28155,25820,45718,40985,34104,28657,55857,51541,89961,80198,37943,32573,75656,73490,113599,106063,41716,36194,77363,74796,119079,110990,79659,68767,153019,148286,232678,217053,10321,11214,20011,20380,30332,31594,10834,11519,20953,21401,31787,32920,21155,22733,40964,41781,62119,64514,41276,41341,96696,95518,137972,136859,44409,44373,98370,97291,142779,141664,85685,85714,195066,192809,280751,278523,33957,34801,71746,73183,105703,107984,36421,37121,70627,72277,107048,109398,70378,71922,142373,145460,212751,217382,36809,36010,89486,83196,126295,119206,39174,37969,77101,71992,116275,109961,75983,73979,166587,155188,242570,229167,43973,45532,141867,144021,185840,189553,32954,34703,94227,96008,127181,130711,76927,80235,236094,240029,313021,320264,18523,18097,33078,32207,51601,50304,18896,19008,34847,33713,53743,52721,37419,37105,67925,65920,105344,103025,265323,259843,606348,594217,871671,854060,270164,264782,554358,542231,824522,807013,535487,524625,1160706,1136448,1696193,1661073
