Value,,Functional age groups,Sex,Locations,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0-2,,,,,,,,,,,,,,,,,,13-15,,,,,,,,,,,,,,,,,,16-19,,,,,,,,,,,,,,,,,,20-24,,,,,,,,,,,,,,,,,,25-34,,,,,,,,,,,,,,,,,,3-6,,,,,,,,,,,,,,,,,,35-44,,,,,,,,,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,65 and more,,,,,,,,,,,,,,,,,,7-12,,,,,,,,,,,,,,,,,,total,,,,,,,,,,,,,,,,,
1400000,MAZOWIECKIE,29982,30267,56928,58299,86910,88566,31491,31834,60328,61588,91819,93422,61473,62101,117256,119887,178729,181988,30473,30603,42600,44531,73073,75134,31953,32067,44497,46386,76450,78453,62426,62670,87097,90917,149523,153587,42352,41422,56293,56246,98645,97668,45521,44365,58260,58304,103781,102669,87873,85787,114553,114550,202426,200337,64160,61229,75996,73642,140156,134871,67524,65027,78591,76128,146115,141155,131684,126256,154587,149770,286271,276026,136345,134738,265894,253629,402239,388367,148370,146439,251004,239603,399374,386042,284715,281177,516898,493232,801613,774409,40182,39860,72258,72182,112440,112042,42441,42134,76727,76709,119168,118843,82623,81994,148985,148891,231608,230885,140412,142289,308982,317937,449394,460226,151041,152718,291325,299253,442366,451971,291453,295007,600307,617190,891760,912197,118252,120106,204566,210222,322818,330328,125804,126987,191360,197640,317164,324627,244056,247093,395926,407862,639982,654955,121474,120818,261734,251359,383208,372177,127020,126194,210277,202734,337297,328928,248494,247012,472011,454093,720505,701105,172814,175697,392969,405918,565783,581615,116430,120604,243073,251904,359503,372508,289244,296301,636042,657822,925286,954123,66836,67272,106941,109710,173777,176982,70226,70814,112911,116004,183137,186818,137062,138086,219852,225714,356914,363800,963282,964301,1845161,1853675,2808443,2817976,957821,959183,1618353,1626253,2576174,2585436,1921103,1923484,3463514,3479928,5384617,5403412
1600000,OPOLSKIE,5944,6035,6579,6730,12523,12765,6307,6224,7073,7121,13380,13345,12251,12259,13652,13851,25903,26110,5990,5887,6032,6198,12022,12085,6346,6187,6400,6567,12746,12754,12336,12074,12432,12765,24768,24839,9269,8712,8752,8688,18021,17400,9861,9229,9295,9161,19156,18390,19130,17941,18047,17849,37177,35790,14184,13442,13193,12686,27377,26128,14263,13679,13747,13104,28010,26783,28447,27121,26940,25790,55387,52911,36051,34477,38132,36892,74183,71369,36663,35267,38970,37697,75633,72964,72714,69744,77102,74589,149816,144333,8127,7800,8620,8610,16747,16410,8549,8423,9148,9267,17697,17690,16676,16223,17768,17877,34444,34100,35047,35285,40743,41758,75790,77043,35365,35319,41029,42239,76394,77558,70412,70604,81772,83997,152184,154601,32992,32478,34426,34587,67418,67065,34488,33830,33264,33405,67752,67235,67480,66308,67690,67992,135170,134300,32619,32502,42314,41737,74933,74239,34418,34278,36521,36361,70939,70639,67037,66780,78835,78098,145872,144878,44606,44644,60896,63499,105502,108143,29987,30682,39163,40926,69150,71608,74593,75326,100059,104425,174652,179751,12842,12821,13751,13919,26593,26740,13557,13452,14546,14701,28103,28153,26399,26273,28297,28620,54696,54893,237671,234083,273438,275304,511109,509387,229804,226570,249156,250549,478960,477119,467475,460653,522594,525853,990069,986506
1800000,PODKARPACKIE,18215,18873,11933,12218,30148,31091,19007,19640,12753,12956,31760,32596,37222,38513,24686,25174,61908,63687,19760,19455,11185,11305,30945,30760,20864,20640,11804,11898,32668,32538,40624,40095,22989,23203,63613,63298,28453,27493,17342,16878,45795,44371,30288,29319,17728,17346,48016,46665,58741,56812,35070,34224,93811,91036,43213,41730,23361,22373,66574,64103,45440,43738,24186,23175,69626,66913,88653,85468,47547,45548,136200,131016,96527,95057,68124,65082,164651,160139,103859,102544,70050,66905,173909,169449,200386,197601,138174,131987,338560,329588,24584,24066,15937,15728,40521,39794,25754,25201,16932,16638,42686,41839,50338,49267,32869,32366,83207,81633,92022,93006,68697,70442,160719,163448,96779,98271,69678,71317,166457,169588,188801,191277,138375,141759,327176,333036,79800,81036,54201,53891,134001,134927,85332,85602,50796,51105,136128,136707,165132,166638,104997,104996,270129,271634,73868,74504,70708,68911,144576,143415,77980,78943,58925,57539,136905,136482,151848,153447,129633,126450,281481,279897,112390,114070,90321,94345,202711,208415,75104,77405,60447,63322,135551,140727,187494,191475,150768,157667,338262,349142,40715,40768,24970,25141,65685,65909,42941,42822,26165,26317,69106,69139,83656,83590,51135,51458,134791,135048,629547,630058,456779,456314,1086326,1086372,623348,624125,419464,418518,1042812,1042643,1252895,1254183,876243,874832,2129138,2129015
2000000,PODLASKIE,6149,6143,10500,11025,16649,17168,6407,6453,11090,11489,17497,17942,12556,12596,21590,22514,34146,35110,6981,6912,9127,9239,16108,16151,7488,7240,9371,9414,16859,16654,14469,14152,18498,18653,32967,32805,9376,9019,14236,13897,23612,22916,10154,9807,14490,14136,24644,23943,19530,18826,28726,28033,48256,46859,16684,15832,19480,18454,36164,34286,17592,16664,20318,19182,37910,35846,34276,32496,39798,37636,74074,70132,31601,31410,57231,55040,88832,86450,36852,36547,59159,56908,96011,93455,68453,67957,116390,111948,184843,179905,8294,8109,12747,12810,21041,20919,8932,8751,13779,13746,22711,22497,17226,16860,26526,26556,43752,43416,30662,30910,54917,55884,85579,86794,34117,34436,55211,56712,89328,91148,64779,65346,110128,112596,174907,177942,28692,29020,48286,47752,76978,76772,33390,33277,44099,44029,77489,77306,62082,62297,92385,91781,154467,154078,27358,27645,57647,57285,85005,84930,31659,31937,48846,48399,80505,80336,59017,59582,106493,105684,165510,165266,50258,50086,72018,74418,122276,124504,33618,33933,44087,45893,77705,79826,83876,84019,116105,120311,199981,204330,14104,14055,20794,20718,34898,34773,15029,15075,21718,21842,36747,36917,29133,29130,42512,42560,71645,71690,230159,229141,376983,376522,607142,605663,235238,234120,342168,341750,577406,575870,465397,463261,719151,718272,1184548,1181533
2200000,POMORSKIE,15109,15617,22967,23265,38076,38882,15900,16441,24152,24716,40052,41157,31009,32058,47119,47981,78128,80039,14595,14855,18483,18908,33078,33763,15300,15587,19616,20174,34916,35761,29895,30442,38099,39082,67994,69524,20627,20242,25764,25188,46391,45430,21305,20834,27054,26611,48359,47445,41932,41076,52818,51799,94750,92875,28392,27827,36860,35370,65252,63197,30326,29449,37880,36255,68206,65704,58718,57276,74740,71625,133458,128901,65987,65328,113294,108855,179281,174183,69539,68992,112084,107443,181623,176435,135526,134320,225378,216298,360904,350618,20328,19957,28839,28879,49167,48836,21501,21275,30296,30139,51797,51414,41829,41232,59135,59018,100964,100250,62564,64054,120165,123145,182729,187199,65192,66923,119929,122561,185121,189484,127756,130977,240094,245706,367850,376683,50890,51744,88594,89811,139484,141555,54471,55018,85588,87058,140059,142076,105361,106762,174182,176869,279543,283631,50648,51072,112167,108313,162815,159385,53414,53933,95779,92793,149193,146726,104062,105005,207946,201106,312008,306111,53720,55841,164391,169883,218111,225724,40914,43149,109187,113162,150101,156311,94634,98990,273578,283045,368212,382035,33436,33924,44480,45149,77916,79073,35256,35850,47268,47933,82524,83783,68692,69774,91748,93082,160440,162856,416296,420461,776004,776766,1192300,1197227,423118,427451,708833,708845,1131951,1136296,839414,847912,1484837,1485611,2324251,2333523
2400000,ŚLĄSKIE,15279,15398,47239,47510,62518,62908,16308,16451,49842,50236,66150,66687,31587,31849,97081,97746,128668,129595,14864,15104,41530,42394,56394,57498,15783,15806,43581,44440,59364,60246,30647,30910,85111,86834,115758,117744,21093,20668,59075,57392,80168,78060,22537,21958,61284,59657,83821,81615,43630,42626,120359,117049,163989,159675,31015,29834,87193,82993,118208,112827,32002,31032,90984,86607,122986,117639,63017,60866,178177,169600,241194,230466,78217,76141,249899,238164,328116,314305,80697,78928,258158,246251,338855,325179,158914,155069,508057,484415,666971,639484,21288,20955,64032,62900,85320,83855,22363,22034,67590,65869,89953,87903,43651,42989,131622,128769,175273,171758,80159,81607,272631,277507,352790,359114,82231,83352,277673,282407,359904,365759,162390,164959,550304,559914,712694,724873,70320,70705,223403,222972,293723,293677,71219,71668,217239,217350,288458,289018,141539,142373,440642,440322,582181,582695,72376,72474,283695,275216,356071,347690,71283,71502,246997,240947,318280,312449,143659,143976,530692,516163,674351,660139,97175,99471,392423,404379,489598,503850,67220,69467,259939,268741,327159,338208,164395,168938,652362,673120,816757,842058,33782,34390,98579,99906,132361,134296,34931,35831,103052,104951,137983,140782,68713,70221,201631,204857,270344,275078,535568,536747,1819699,1811333,2355267,2348080,516574,518029,1676339,1667456,2192913,2185485,1052142,1054776,3496038,3478789,4548180,4533565
2600000,ŚWIĘTOKRZYSKIE,9119,9005,6543,6588,15662,15593,9429,9490,6801,6883,16230,16373,18548,18495,13344,13471,31892,31966,10109,9970,6525,6598,16634,16568,10375,10101,6847,7007,17222,17108,20484,20071,13372,13605,33856,33676,14517,13946,9491,9302,24008,23248,15632,14839,10169,9899,25801,24738,30149,28785,19660,19201,49809,47986,23221,21924,13606,13157,36827,35081,23903,22680,14137,13742,38040,36422,47124,44604,27743,26899,74867,71503,49809,48645,38860,37234,88669,85879,54854,53541,40622,38882,95476,92423,104663,102186,79482,76116,184145,178302,12508,12178,8930,8830,21438,21008,13395,12877,9526,9303,22921,22180,25903,25055,18456,18133,44359,43188,48611,48984,42522,43457,91133,92441,53659,54021,43936,44785,97595,98806,102270,103005,86458,88242,188728,191247,41925,42071,34445,34630,76370,76701,45333,45294,32226,32750,77559,78044,87258,87365,66671,67380,153929,154745,45455,44767,48843,47277,94298,92044,49083,48056,40173,39071,89256,87127,94538,92823,89016,86348,183554,179171,70507,70873,68122,71148,138629,142021,47059,48356,43946,46072,91005,94428,117566,119229,112068,117220,229634,236449,21127,20918,14422,14703,35549,35621,21926,22058,15484,15634,37410,37692,43053,42976,29906,30337,72959,73313,346908,343281,292309,292924,639217,636205,344648,341313,263867,264028,608515,605341,691556,684594,556176,556952,1247732,1241546
2800000,WARMIŃSKO-MAZURSKIE,8574,8357,11398,11853,19972,20210,8838,8518,11954,12464,20792,20982,17412,16875,23352,24317,40764,41192,9546,9565,10806,10949,20352,20514,10061,9961,11678,11691,21739,21652,19607,19526,22484,22640,42091,42166,12705,12343,16910,16269,29615,28612,13769,13538,17157,16733,30926,30271,26474,25881,34067,33002,60541,58883,21572,20550,22471,21230,44043,41780,22620,21523,23059,21889,45679,43412,44192,42073,45530,43119,89722,85192,43491,42859,63105,60028,106596,102887,49205,48401,65266,61962,114471,110363,92696,91260,128371,121990,221067,213250,12254,11780,15309,14889,27563,26669,12958,12487,16531,16008,29489,28495,25212,24267,31840,30897,57052,55164,41391,42012,66658,68030,108049,110042,46097,46966,67622,69147,113719,116113,87488,88978,134280,137177,221768,226155,36225,36515,53155,52809,89380,89324,40469,40265,49613,49755,90082,90020,76694,76780,102768,102564,179462,179344,38035,38195,69896,68265,107931,106460,41711,41796,58687,57453,100398,99249,79746,79991,128583,125718,208329,205709,45206,46050,88014,91555,133220,137605,30745,32148,55294,57704,86039,89852,75951,78198,143308,149259,219259,227457,20544,20668,25095,25230,45639,45898,21507,21522,26744,27051,48251,48573,42051,42190,51839,52281,93890,94471,289543,288894,442817,441107,732360,730001,297980,297125,403605,401857,701585,698982,587523,586019,846422,842964,1433945,1428983
3000000,WIELKOPOLSKIE,26913,27543,28880,29289,55793,56832,28512,28898,30582,31041,59094,59939,55425,56441,59462,60330,114887,116771,25136,25668,23793,24196,48929,49864,26809,27334,24839,25565,51648,52899,51945,53002,48632,49761,100577,102763,34985,34364,33767,33090,68752,67454,37507,36634,35417,34385,72924,71019,72492,70998,69184,67475,141676,138473,50917,49074,47947,45791,98864,94865,54277,52309,49911,47682,104188,99991,105194,101383,97858,93473,203052,194856,121539,119919,145993,138615,267532,258534,127724,126095,146865,140012,274589,266107,249263,246014,292858,278627,542121,524641,35922,35593,37063,36436,72985,72029,38213,38235,39089,38304,77302,76539,74135,73828,76152,74740,150287,148568,123515,126459,152598,155768,276113,282227,129222,132215,153769,156269,282991,288484,252737,258674,306367,312037,559104,570711,96397,98156,116437,117138,212834,215294,101401,103214,109708,111350,211109,214564,197798,201370,226145,228488,423943,429858,98349,98554,147009,141951,245358,240505,99426,99192,122529,119153,221955,218345,197775,197746,269538,261104,467313,458850,122530,125871,207242,214388,329772,340259,86897,90751,132780,137510,219677,228261,209427,216622,340022,351898,549449,568520,57687,58674,56890,57509,114577,116183,61952,62892,60272,60883,122224,123775,119639,121566,117162,118392,236801,239958,793890,799875,997619,994171,1791509,1794046,791940,797769,905761,902154,1697701,1699923,1585830,1597644,1903380,1896325,3489210,3493969
3200000,ZACHODNIOPOMORSKIE,7596,7503,15375,15368,22971,22871,7854,7868,16021,16242,23875,24110,15450,15371,31396,31610,46846,46981,8117,8193,14251,14515,22368,22708,8895,8935,15051,15392,23946,24327,17012,17128,29302,29907,46314,47035,11177,10892,20909,20301,32086,31193,11986,11669,21841,21206,33827,32875,23163,22561,42750,41507,65913,64068,18201,17377,30571,29037,48772,46414,19391,18445,31087,29608,50478,48053,37592,35822,61658,58645,99250,94467,39267,38624,83185,79291,122452,117915,43053,42396,85355,81354,128408,123750,82320,81020,168540,160645,250860,241665,10716,10472,20338,19967,31054,30439,11191,10959,21333,21024,32524,31983,21907,21431,41671,40991,63578,62422,40078,40703,94214,95994,134292,136697,43194,44059,95700,97380,138894,141439,83272,84762,189914,193374,273186,278136,32969,33361,69990,70353,102959,103714,35776,35899,68024,68892,103800,104791,68745,69260,138014,139245,206759,208505,37550,37268,97039,93417,134589,130685,39949,39655,83325,80317,123274,119972,77499,76923,180364,173734,257863,250657,41206,42639,131968,136840,173174,179479,29326,31128,86763,90513,116089,121641,70532,73767,218731,227353,289263,301120,18613,18652,33001,33267,51614,51919,19214,19152,34873,34903,54087,54055,37827,37804,67874,68170,105701,105974,265490,265684,610841,608350,876331,874034,269829,270165,559373,556831,829202,826996,535319,535849,1170214,1165181,1705533,1701030
