srcStateName,srcDistrictName,Year,StateCode,StateName,DistrictCode,DistrictName,censusyear,CensusStateCode,CensusDistrictCode,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,JoinYear,NumberOfChildren,NumberOfParents,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFemaleMappingError%,TotalPopulationFemaleUrbanMappingError%,TotalPopulationFemaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,LandAreaMappingError%,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Tamilnadu,Tirunelveli,2019-20,33,TAMIL NADU,592,TIRUNELVELI,2011,33,592,1646483,916516,729967,811604,451490,360114,834879,465026,369853,431180,238702,192478,60658,299204,359862.1875,2019-20,2,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.53505308177833787692,1,0.60288022396625771512,1,0.46882795419921849912,1,0.53362982210673595842,1,0.60023877136445337843,1,0.46845438178393397925,1,0.53644395982576859144,1,0.60546712757716019244,1,0.46919226260852797751,1,0.52871268675017902512,1,0.60206673375858511720,1,0.45931221766967262210,1,0.573798870526804,1,0.542382807321975,1,0.547434960072335,1
Tamilnadu,Tirunelveli,2019-20,33,TAMIL NADU,733,TENKASI,2011,33,628,1430750,603713,827037,709308,300694,408614,721442,303019,418423,384348,157769,226579,45055,252443,297498.4375,2019-20,2,2,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.46494691822166212308,0.98496071860310781525,0.39711977603374228488,1.00000000000000000000,0.53117204580078150088,0.97426500471796466651,0.46637017789326404158,0.98508569579485783567,0.39976122863554662157,1.00000000000000000000,0.53154561821606602075,0.97439150310120590529,0.46355604017423140856,0.98483787432649556548,0.39453287242283980756,1.00000000000000000000,0.53080773739147202249,0.97414150350382976742,0.47128731324982097488,0.98336697804011267779,0.39793326624141488280,1.00000000000000000000,0.54068778233032737790,0.97210828899948515531,0.426201129473196,1,0.457617192678025,0.955816,0.452565039927665,0.962254925872294
Tamilnadu,Tiruppur,2019-20,33,TAMIL NADU,634,TIRUPPUR,2011,33,634,2475979,1521111,954868,1244635,766850,477785,1231344,754261,477083,711252,429023,282229,83253,380638,463891.5,2019-20,1,1,0.03815974816179733200,0.000000000000000000000000,0.09875347229109099600,0.03883934554097831800,0.000000000000000000000000,0.10097870058772107300,0.03747283827550322700,0.000000000000000000000000,0.09652509652509652500,0.03776975891941983400,0.000000000000000000000000,0.09499023613372082800,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tamilnadu,Tiruvannamalai,2019-20,33,TAMIL NADU,593,TIRUVANNAMALAI,2011,33,593,2464875,494945,1969930,1235889,246163,989726,1228986,248782,980204,588836,116147,472689,17432,538217,555648.8125,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tamilnadu,Vellore,2019-20,33,TAMIL NADU,731,Ranipet,2011,33,605,1199984,483764,716220,598046,240189,357857,601938,243575,358363,289242,114744,174498,17377,171963,189340.3125,2019-20,3,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.30484834735696769403,1,0.28423483845646294596,1,0.32055046134346367435,1,0.30486295476140956156,1,0.28438633320190815156,1,0.32034435561332413094,1,0.30483383578702580669,1,0.28408560765103802193,1,0.32075654087785736854,1,0.31125353902640858901,1,0.29228555053174552633,1,0.32512772355814915429,1,0.319487701828638,1,0.292341372762788,1,0.294638996461686,1
Tamilnadu,Vellore,2019-20,33,TAMIL NADU,732,Tirupathur,2011,33,605,1166972,434532,732440,585143,215354,369789,581829,219178,362651,269935,96699,173236,10851,189591,200442.046875,2019-20,3,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.29646185750131277070,1,0.25530864806840475280,1,0.32780986276061340599,1,0.29828545619894702929,1,0.25498142879300770673,1,0.33102557423187339372,1,0.29465022285040890936,1,0.25563097737345463028,1,0.32459456000171851603,1,0.29047726145267147397,1,0.24631981150098707253,1,0.32277634310031935548,1,0.199502851616652,1,0.322308904737873,1,0.311914788563456,1
Tamilnadu,Vellore,2019-20,33,TAMIL NADU,595,VELLORE,2011,33,595,1569375,783691,785684,778499,389044,389455,790876,394647,396229,370104,181132,188972,26162.2,226673,252835.60625,2019-20,3,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.39868979514171953527,1,0.46045651347513230125,1,0.35163967589592291966,1,0.39685158903964340915,1,0.46063223800508414172,1,0.34863007015480247534,1,0.40051594136256528395,1,0.46028341497550734780,1,0.35464889912042411543,1,0.39826919952091993703,1,0.46139463796726740113,1,0.35209593334153149024,1,0.48100944655471,1,0.385349722499339,1,0.393446214974859,1
Tamilnadu,Viluppuram,2019-20,33,TAMIL NADU,729,KALLAKURICHI,2011,33,607,1390502,197385,1193117,701821,98802,603019,688681,98583,590098,317617,46361,271256,6961,325916,332876.625,2019-20,2,1,0.72324135636087245800,0.000000000000000000000000,0.85094658282833608600,0.71431894987359398100,0.000000000000000000000000,0.83936617222700349300,0.73228198880826795900,0.000000000000000000000000,0.86271094623228257400,0.73128860724066929200,0.000000000000000000000000,0.86219722558986045500,0,0,0,0.40493881952568205374,1,0.38025344450266621459,1,0.40933501076757712189,1,0.40605617733096348959,1,0.38096890616324264298,1,0.41048507869084572238,1,0.40380645134810108398,1,0.37953908463718122459,1,0.40816639909692618741,1,0.39976211902858976860,1,0.38150607713893071979,1,0.40305857110167401195,1,0.34573358498063,1,0.464419742503604,1,0.461109567401081,1
Tamilnadu,Viluppuram,2019-20,33,TAMIL NADU,596,VILLUPURAM,2011,33,596,2043355,321703,1721652,1026563,160542,866021,1016792,161161,855631,476898,75160,401738,13173,375854,389026.90625,2019-20,2,1,0.72324135636087245800,0.000000000000000000000000,0.85094658282833608600,0.71431894987359398100,0.000000000000000000000000,0.83936617222700349300,0.73228198880826795900,0.000000000000000000000000,0.86271094623228257400,0.73128860724066929200,0.000000000000000000000000,0.86219722558986045500,0,0,0,0.59506118047431794626,1,0.61974655549733378541,1,0.59066498923242287811,1,0.59394382266903651041,1,0.61903109383675735702,1,0.58951492130915427762,1,0.59619354865189891602,1,0.62046091536281877541,1,0.59183360090307381259,1,0.60023788097141023140,1,0.61849392286106928021,1,0.59694142889832598805,1,0.65426641501937,1,0.535580257496396,1,0.538890432598919,1
Tamilnadu,Virudhunagar,2019-20,33,TAMIL NADU,597,VIRUDHUNAGAR,2011,33,597,1942288,980226,962062,967709,487349,480360,974579,492877,481702,537748,272746,265002,44670,388354,433024.46875,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Adilabad,2019-20,36,TELANGANA,501,ADILABAD,2011,36,501,708972,167746,541226,356407,84813,271594,352565,82933,269632,156683,36798,119885,4313,366286,370599,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Bhadradri Kothagudem,2019-20,36,TELANGANA,690,BHADRADRI KOTHAGUDEM,2011,36,690,1069261,339083,730178,532390,167583,364807,536871,171500,365371,279190,87785,191405,14991,619079,634070,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Hyderabad,2019-20,36,TELANGANA,507,HYDERABAD,2011,36,507,3943323,3943323,0,2018575,2018575,0,1924748,1924748,0,849051,849051,0,21699,0,21699,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0,0.000000000000000000000000,0.000000000000000000000000,0,0.000000000000000000000000,0.000000000000000000000000,0,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Jagitial,2019-20,36,TELANGANA,681,Jagitial,2011,36,681,985417,221336,764081,484079,110553,373526,501338,110783,390555,253619,52734,200885,8863,284728,293591,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Jangoan,2019-20,36,TELANGANA,689,JANGOAN,2011,36,689,534991,71357,463634,267875,36486,231389,267116,34871,232245,131395,16643,114752,3378,206411,209789,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Jayashankar Bhupalapally,2019-20,36,TELANGANA,720,Mulugu,2011,36,687,294671,11493,283178,146205,5776,140429,148466,5717,142749,78239,5717,142749,2061,165096,167157,2019-20,2,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.41419302422993559487,1,0.21330734966592427617,1,0.43065360411464305593,1,0.41277177211937787088,1,0.20938157036177771333,1,0.42995006383623632573,1,0.41560222936979153545,1,0.21742602875180649578,1,0.43134796048794785715,1,0.41260507746991382856,1,0.21742602875180649578,1,0.43134796048794785715,1,0.605464159811986,1,0.436674107851331,1,0.438180245360176,1
Telangana,Jayashankar Bhupalapally,2019-20,36,TELANGANA,687,JAYASHANKAR BHUPALAPALLY,2011,36,687,416763,42387,374376,207998,21810,186188,208765,20577,188188,111383,20577,188188,1343,212980,214323,2019-20,2,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.58580697577006440513,1,0.78669265033407572383,1,0.56934639588535694407,1,0.58722822788062212912,1,0.79061842963822228667,1,0.57004993616376367427,1,0.58439777063020846455,1,0.78257397124819350422,1,0.56865203951205214285,1,0.58739492253008617144,1,0.78257397124819350422,1,0.56865203951205214285,1,0.394535840188014,1,0.563325892148669,1,0.561819754639824,1
Telangana,Jogulamba Gadwal,2019-20,36,TELANGANA,695,JOGULAMBA GADWAL,2011,36,695,609990,63177,546813,309274,31935,277339,300716,31242,269474,132261,13178,119083,614,256473,257087,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Kamareddy,2019-20,36,TELANGANA,685,KAMAREDDY,2011,36,685,972625,123622,849003,478389,60901,417488,494236,62721,431515,222513,27106,195407,3373,353517,356890,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Karimnagar,2019-20,36,TELANGANA,508,KARIMNAGAR,2011,36,508,1005711,308984,696727,504620,155706,348914,501091,153278,347813,258485,74556,183929,5843,203853,209696,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Khammam,2019-20,36,TELANGANA,509,KHAMMAM,2011,36,509,1401639,316828,1084811,699124,156624,542500,702515,160204,542311,382929,83279,299650,6150,422888,429038,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Komaram Bheem Asifabad,2019-20,36,TELANGANA,699,KUMURAM BHEEM ASIFABAD,2011,36,699,515812,86984,428828,258197,43230,214967,257615,43754,213861,120420,19837,100583,3213,389932,393145,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Mahabubabad,2019-20,36,TELANGANA,688,MAHABUBABAD,2011,36,688,774549,76376,698173,388058,37528,350530,386491,38848,347643,195889,18336,177553,4560,258927,263487,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Mahabubnagar,2019-20,36,TELANGANA,512,MAHABUBNAGAR,2011,36,512,919903,266451,653452,462870,134199,328671,457033,132252,324781,189631,53816,135815,11282,265063,276345,2019-20,2,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.61872291540695073975,1,0.86453084493012722134,1,0.55444291151849608086,1,0.62121779463455289954,1,0.86638131391385187481,1,0.55687600071161714997,1,0.61621651502812548876,1,0.86266119616194955221,1,0.55200222989314528808,1,0.63103478110399723135,1,0.87179653329013445650,1,0.56879193225506537453,1,0.904876483798524,1,0.53364915169952,1,0.542739415555211,1
Telangana,Mahabubnagar,2019-20,36,TELANGANA,721,Narayanpet,2011,28,538,566874,41752,525122,282231,20697,261534,284643,21055,263588,110877,7914,102963,1186,231636,232822,2019-20,2,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,0.38127708459304926025,1,0.13546915506987277866,1,0.44555708848150391914,1,0.37878220536544710046,1,0.13361868608614812519,1,0.44312399928838285003,1,0.38378348497187451124,1,0.13733880383805044779,1,0.44799777010685471192,1,0.36896521889600276865,1,0.12820346670986554350,1,0.43120806774493462547,1,0.0951235162014758,1,0.46635084830048,1,0.457260584444789,1
Telangana,Mancherial,2019-20,36,TELANGANA,684,MANCHERIAL,2011,36,684,807037,353847,453190,408272,180298,227974,398765,173549,225216,206983,87236,119747,21520,347203,368723,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Medak,2019-20,36,TELANGANA,513,MEDAK,2011,36,513,767428,58854,708574,378654,28563,350091,388774,30291,358483,168677,12208,156469,3510,271706,275216,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Medchal-Malkajgiri,2019-20,36,TELANGANA,700,MEDCHAL MALKAJGIRI,2011,36,700,2440073,2230245,209828,1246666,1138115,108551,1193407,1092130,101277,593697,545506,48191,13024,57168,70192,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Nagarkurnool,2019-20,36,TELANGANA,694,NAGARKURNOOL,2011,36,694,861766,87830,773936,437986,44849,393137,423780,42981,380799,196261,19033,177228,6648,541580,548228,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Nalgonda,2019-20,36,TELANGANA,514,NALGONDA,2011,36,514,1618416,368303,1250113,818306,184877,633429,800110,183426,616684,401728,89543,312185,23030,673540,696570,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Nirmal,2019-20,36,TELANGANA,680,Nirmal,2011,36,680,709418,151682,557736,346721,75953,270768,362697,75729,286968,165763,32968,132795,6324,350986,357310,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Nizamabad,2019-20,36,TELANGANA,516,NIZAMABAD,2011,36,516,1571022,464750,1106272,768477,230903,537574,802545,233847,568698,369031,100590,268441,9725,402388,412113,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Peddapalli,2019-20,36,TELANGANA,682,PEDDAPALLI,2011,36,682,795332,304013,491319,399325,154273,245052,396007,149740,246267,209677,76325,133352,19545,195967,215512,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Rajanna Sircilla,2019-20,36,TELANGANA,683,RAJANNA SIRCILLA,2011,36,683,552037,116892,435145,274109,58318,215791,277928,58574,219354,138992,28986,110006,4139,186243,190382,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Ranga Reddy,2019-20,36,TELANGANA,518,RANGA REDDY,2011,36,518,2446265,1420152,1026113,1254184,728388,525796,1192081,691764,500317,563565,327920,235645,11406,442302,453708,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Sangareddy,2019-20,36,TELANGANA,691,SANGAREDDY,2011,36,691,1527628,529965,997663,777235,272395,504840,750393,257570,492823,329208,120239,208969,26513,415469,441982,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Siddipet,2019-20,36,TELANGANA,692,SIDDIPET,2011,36,692,1012065,139052,873013,504141,69266,434875,507924,69786,438138,238049,31612,206437,7111,354077,361188,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,Suryapet,2019-20,36,TELANGANA,696,SURYAPET,2011,36,696,1099560,171039,928521,550974,84783,466191,548586,86256,462330,285691,41327,244364,5590,338820,344410,2019-20,1,1,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
