"StatVar","ScalingFactors","MeasurementMethods","Units","NumPlaces","MinDate","observationPeriods"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_HispanicOrLatino_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Asian","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Male_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male_AsianOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male_HawaiianNativeOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_HispanicOrLatino","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_WhiteAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Male_WhiteAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Male_Black_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_HispanicOrLatino_Female","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Male_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male_WhiteAlone_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Male_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_WhiteAlone_AsAFractionOf_Count_Person_EducationalAttainment_9ThTo12ThGradeNoDiploma","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Male","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Asian_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Asian_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Male_Asian_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Male_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainment_9ThTo12ThGradeNoDiploma","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_HispanicOrLatino_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Male_WhiteAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Male_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_AsianOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_HispanicOrLatino_Male_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Male_Asian_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_HispanicOrLatino_Female","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_Asian_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Female_Black_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_HispanicOrLatino_Male_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Male_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male_Black_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_HispanicOrLatino_Female_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_HispanicOrLatino_Female","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Male_Asian_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Female_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female_Black_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female_WhiteAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_HawaiianNativeOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_Asian","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Female_Asian","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_WhiteAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_HispanicOrLatino_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Male_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Male_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_HawaiianNativeOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_WhiteAlone_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_AsianOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_Asian","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_HispanicOrLatino","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Female_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_AmericanIndianOrAlaskaNativeAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_HispanicOrLatino_Female","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Male_Black","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Male_WhiteAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Male_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_WhiteAlone_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Male_AsianOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_AsianOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_HispanicOrLatino_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male_WhiteAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Asian_AsAFractionOf_Count_Person_EducationalAttainment_9ThTo12ThGradeNoDiploma","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Female_HawaiianNativeOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_WhiteAlone_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_Female_HawaiianNativeOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainment9ThTo12ThGradeNoDiploma_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_HawaiianNativeOrPacificIslander","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Female_TwoOrMoreRaces_AsAFractionOf_Count_Person_EducationalAttainmentBachelorsDegree_Female","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_HawaiianNativeOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_HawaiianNativeOrPacificIslander_AsAFractionOf_Count_Person_EducationalAttainmentDoctorateDegree","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_Male_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Female_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentMastersDegree_Male_AmericanIndianOrAlaskaNativeAlone_AsAFractionOf_Count_Person_EducationalAttainmentMastersDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_WhiteAlone","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_Male_NonUSResident","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentDoctorateDegree_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Female_TwoOrMoreRaces","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentAssociatesDegree_Male_Asian_AsAFractionOf_Count_Person_EducationalAttainmentAssociatesDegree_Male","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentBachelorsDegree_Asian","[]","[]","[]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainment9ThTo12ThGradeNoDiploma_AsAFractionOf_Count_Person_EducationalAttainment_9ThTo12ThGradeNoDiploma","[100]","[]","[Percent]","1","2013","[]"
"Count_Person_BachelorOfScienceOrTechnologyOrEngineeringOrMathematics_EducationalAttainmentCollegeGraduate_AsAFractionOf_Count_Person_EducationalAttainmentCollegeGraduate","[100]","[]","[Percent]","1","2013","[]"
