Q6G8A9	Q6G8A9	LUKDV_STAAS
Q3URE9	Q3URE9	LIGO2_MOUSE
Q5VUG0	Q5VUG0	SMBT2_HUMAN
O15321	O15321	TM9S1_HUMAN
B2L3N7	B2L3N7	B2L3N7_PLAFA
A1A5D2	A1A5D2	A1A5D2_HUMAN
Q9Y5Z0	Q9Y5Z0	BACE2_HUMAN
G7NQW1	G7NQW1	G7NQW1_MACMU
Q810U4	Q810U4	NRCAM_MOUSE
P0DPI0	P0DPI0	BXA1_CLOBO
Q9VHS8	Q9VHS8	IF4A3_DROME
Q8WTT0	Q8WTT0	CLC4C_HUMAN
A0A2K5WP38	A0A2K5WP38	A0A2K5WP38_MACFA
Q9I5S9	Q9I5S9	Q9I5S9_PSEAE
Q91349	Q91349	Q91349_XENLA
Q02357	Q02357	ANK1_MOUSE
P01266	P01266	THYG_HUMAN
P01868	P01868	IGHG1_MOUSE
P05362	P05362	ICAM1_HUMAN
Q9IVZ8	Q9IVZ8	CAPSD_HEVCT
P02776	P02776	PLF4_HUMAN
P01552	P01552	ETXB_STAAU
P15328	P15328	FOLR1_HUMAN
P32004	P32004	L1CAM_HUMAN
Q9BZP6	Q9BZP6	CHIA_HUMAN
O00622	O00622	CCN1_HUMAN
P43427	P43427	GTR5_RAT
Q96IY4	Q96IY4	CBPB2_HUMAN
O14647	O14647	CHD2_HUMAN
Q6UY72	Q6UY72	Q6UY72_JUNIN
Q6Q794	Q6Q794	Q6Q794_9INFA
P11006	P11006	MAGA_XENLA
Q9R182	Q9R182	ANGL3_MOUSE
Q9H5Y7	Q9H5Y7	SLIK6_HUMAN
D3GU39	D3GU39	D3GU39_ECO44
Q7YT37	Q7YT37	Q7YT37_ANOST
P97492	P97492	RGS14_MOUSE
Q9Y2L8	Q9Y2L8	ZKSC5_HUMAN
Q07011	Q07011	TNR9_HUMAN
C7G0W1	C7G0W1	C7G0W1_CANLF
O60678	O60678	ANM3_HUMAN
O00391	O00391	QSOX1_HUMAN
P01871	P01871	IGHM_HUMAN
P20766	P20766	LAC1_RAT
Q02763	Q02763	TIE2_HUMAN
P01256	P01256	CALCA_RAT
Q05329	Q05329	DCE2_HUMAN
P12318	P12318	FCG2A_HUMAN
P42866	P42866	OPRM_MOUSE
Q9BXA5	Q9BXA5	SUCR1_HUMAN
Q6RVA2	Q6RVA2	Q6RVA2_WNV
Q9JPT2	Q9JPT2	Q9JPT2_NEIME
P84022	P84022	SMAD3_HUMAN
P07564	P07564	POLG_DEN2J
Q8K094	Q8K094	Q8K094_MOUSE
Q9NVP2	Q9NVP2	ASF1B_HUMAN
P11229	P11229	ACM1_HUMAN
P52793	P52793	EFNA1_MOUSE
Q99795	Q99795	GPA33_HUMAN
P43214	P43214	MPAP2_PHLPR
P04637	P04637	P53_HUMAN
Q47212	Q47212	Q47212_ECOLX
Q00387	Q00387	EP45_XENLA
P05067	P05067	A4_HUMAN
Q99VJ4	Q99VJ4	CLFA_STAAN
P42081	P42081	CD86_HUMAN
Q9NRC8	Q9NRC8	SIR7_HUMAN
P25918	P25918	CD19_MOUSE
Q9ET39	Q9ET39	SLAF6_MOUSE
Q6U7R4	Q6U7R4	TIMD4_MOUSE
P32890	P32890	ELBP_ECOLX
P05017	P05017	IGF1_MOUSE
P09544	P09544	WNT2_HUMAN
E7FET3	E7FET3	E7FET3_DANRE
E7CWP5	E7CWP5	E7CWP5_SIV
P06732	P06732	KCRM_HUMAN
Q28896	Q28896	CD52_CANLF
Q62226	Q62226	SHH_MOUSE
Q9UM47	Q9UM47	NOTC3_HUMAN
P06320	P06320	TVB7_MOUSE
Q9HB29	Q9HB29	ILRL2_HUMAN
Q8N371	Q8N371	KDM8_HUMAN
A0A2K5UV67	A0A2K5UV67	A0A2K5UV67_MACFA
Q9WCD9	Q9WCD9	HEMA_I30A0
O75015	O75015	FCG3B_HUMAN
P07306	P07306	ASGR1_HUMAN
P03462	P03462	HEMA_INBHK
Q6VMK1	Q6VMK1	Q6VMK1_9INFA
P23979	P23979	5HT3A_MOUSE
P21447	P21447	MDR1A_MOUSE
Q96FX8	Q96FX8	PERP_HUMAN
Q16671	Q16671	AMHR2_HUMAN
Q6ZMJ4	Q6ZMJ4	IL34_HUMAN
Q9WUT2	Q9WUT2	Q9WUT2_MOUSE
O00206	O00206	TLR4_HUMAN
P14780	P14780	MMP9_HUMAN
P19550	P19550	ENV_HV1S1
O43150	O43150	ASAP2_HUMAN
Q9SYW3	Q9SYW3	Q9SYW3_MALDO
P04062	P04062	GLCM_HUMAN
Q92913	Q92913	FGF13_HUMAN
Q7K4Y6	Q7K4Y6	DAT_DROME
P05556	P05556	ITB1_HUMAN
P60568	P60568	IL2_HUMAN
O95256	O95256	I18RA_HUMAN
P48357	P48357	LEPR_HUMAN
P14740	P14740	DPP4_RAT
P20151	P20151	KLK2_HUMAN
P17455	P17455	CAPSD_PAVCD
A0A0H2XFN4	A0A0H2XFN4	A0A0H2XFN4_STAA3
P23632	P23632	RLA2_TRYCR
Q09429	Q09429	ABCC8_RAT
Q06187	Q06187	BTK_HUMAN
Q83WB0	Q83WB0	Q83WB0_BACAN
P57082	P57082	TBX4_HUMAN
P37023	P37023	ACVL1_HUMAN
A0A2K5VLY1	A0A2K5VLY1	A0A2K5VLY1_MACFA
P02743	P02743	SAMP_HUMAN
O14793	O14793	GDF8_HUMAN
P35462	P35462	DRD3_HUMAN
O16114	O16114	O16114_DROME
Q86Z14	Q86Z14	KLOTB_HUMAN
Q9ULJ3	Q9ULJ3	ZBT21_HUMAN
Q9NZ45	Q9NZ45	CISD1_HUMAN
P05107	P05107	ITB2_HUMAN
C3W5S3	C3W5S3	C3W5S3_I09A0
Q76LX8	Q76LX8	ATS13_HUMAN
P61252	P61252	NKG2D_MACFA
Q8SY33	Q8SY33	GAWKY_DROME
P05121	P05121	PAI1_HUMAN
P05787	P05787	K2C8_HUMAN
C6XHV6	C6XHV6	C6XHV6_LIBAP
P01833	P01833	PIGR_HUMAN
P20871	P20871	ENV_HV1JR
P15529	P15529	MCP_HUMAN
Q61521	Q61521	EREG_MOUSE
Q57193	Q57193	Q57193_VIBCL
A0A2K5TZ77	A0A2K5TZ77	A0A2K5TZ77_MACFA
C6ZIH2	C6ZIH2	C6ZIH2_9HIV1
Q58026	Q58026	Y609_METJA
P04864	P04864	CAPSD_FPV
P69332	P69332	US28_HCMVA
Q9UKX5	Q9UKX5	ITA11_HUMAN
Q5ZKX9	Q5ZKX9	ERD22_CHICK
Q00496	Q00496	BXE_CLOBO
Q8BNE2	Q8BNE2	Q8BNE2_MOUSE
Q9BQG1	Q9BQG1	SYT3_HUMAN
Q01147	Q01147	CREB1_MOUSE
Q9H9D4	Q9H9D4	ZN408_HUMAN
P04756	P04756	ACHA_MOUSE
Q8K3T4	Q8K3T4	FFAR1_RAT
P18509	P18509	PACA_HUMAN
P05981	P05981	HEPS_HUMAN
Q61559	Q61559	FCGRN_MOUSE
P01374	P01374	TNFB_HUMAN
O76071	O76071	CIAO1_HUMAN
Q9H461	Q9H461	FZD8_HUMAN
A0A140AYW5	A0A140AYW5	A0A140AYW5_MERS
P01563	P01563	IFNA2_HUMAN
E3SH28	E3SH28	PRU01_PRUDU
Q15848	Q15848	ADIPO_HUMAN
Q9BV36	Q9BV36	MELPH_HUMAN
Q92544	Q92544	TM9S4_HUMAN
P08476	P08476	INHBA_HUMAN
Q9YK84	Q9YK84	Q9YK84_9HEPC
P10809	P10809	CH60_HUMAN
P02686	P02686	MBP_HUMAN
Q689G3	Q689G3	Q689G3_9FLAV
P16581	P16581	LYAM2_HUMAN
P05230	P05230	FGF1_HUMAN
P49411	P49411	EFTU_HUMAN
P15311	P15311	EZRI_HUMAN
C1JYS6	C1JYS6	C1JYS6_PAPHA
O43497	O43497	CAC1G_HUMAN
P14778	P14778	IL1R1_HUMAN
Q16665	Q16665	HIF1A_HUMAN
G7P5K3	G7P5K3	G7P5K3_MACFA
P03309	P03309	POLG_FMDVC
Q1K9Q1	Q1K9Q1	NRAM_I57A0
Q0VBD0	Q0VBD0	ITB8_MOUSE
P01562	P01562	IFNA1_HUMAN
Q9Y6K1	Q9Y6K1	DNM3A_HUMAN
Q45664	Q45664	Q45664_GEOSE
P34982	P34982	OR1D2_HUMAN
Q9VY45	Q9VY45	Q9VY45_DROME
O95274	O95274	LYPD3_HUMAN
P55075	P55075	FGF8_HUMAN
Q95J86	Q95J86	GDF8_MACFA
P05013	P05013	IFNA6_HUMAN
P25799	P25799	NFKB1_MOUSE
P57786	P57786	TAU_MACMU
Q9BX66	Q9BX66	SRBS1_HUMAN
Q6VVB1	Q6VVB1	NHLC1_HUMAN
Q99K10	Q99K10	NLGN1_MOUSE
P38507	P38507	SPA_STAAU
P10415	P10415	BCL2_HUMAN
Q9ICU1	Q9ICU1	Q9ICU1_9POTV
E1B792	E1B792	E1B792_BOVIN
Q6LBF1	Q6LBF1	Q6LBF1_BORBP
Q15KJ1	Q15KJ1	Q15KJ1_PIG
P10923	P10923	OSTP_MOUSE
G7PVX6	G7PVX6	G7PVX6_MACFA
Q6P9G9	Q6P9G9	ZN449_HUMAN
Q9UBS5	Q9UBS5	GABR1_HUMAN
Q38SD2	Q38SD2	LRRK1_HUMAN
P05881	P05881	ENV_HV1ZH
Q5F4T5	Q5F4T5	Q5F4T5_9CALI
Q9E100	Q9E100	Q9E100_9FLAV
Q9VV48	Q9VV48	Q9VV48_DROME
P01012	P01012	OVAL_CHICK
Q9H6W3	Q9H6W3	RIOX1_HUMAN
O14976	O14976	GAK_HUMAN
P16568	P16568	BICD_DROME
P70169	P70169	DOC2B_MOUSE
Q01344	Q01344	IL5RA_HUMAN
P04908	P04908	H2A1B_HUMAN
P10761	P10761	ZP3_MOUSE
A8W891	A8W891	A8W891_9INFA
Q14839	Q14839	CHD4_HUMAN
P52663	P52663	BLAN_ENTCL
O14807	O14807	RASM_HUMAN
Q9UKX2	Q9UKX2	MYH2_HUMAN
G7PAY1	G7PAY1	G7PAY1_MACFA
Q9PZT1	Q9PZT1	NS1_PAVHV
Q54H46	Q54H46	DRKA_DICDI
Q9BY76	Q9BY76	ANGL4_HUMAN
Q9UJQ4	Q9UJQ4	SALL4_HUMAN
P08796	P08796	CSA_DICDI
O54908	O54908	DKK1_MOUSE
Q9H293	Q9H293	IL25_HUMAN
Q9UNF0	Q9UNF0	PACN2_HUMAN
P27416	P27416	GH_SUHVK
Q6ZY27	Q6ZY27	Q6ZY27_FELCA
P03069	P03069	GCN4_YEAST
Q9Y3Q8	Q9Y3Q8	T22D4_HUMAN
W8GRF8	W8GRF8	W8GRF8_9VIRU
Q9P1W8	Q9P1W8	SIRPG_HUMAN
P27925	P27925	CREB1_BOVIN
P01317	P01317	INS_BOVIN
O88704	O88704	HCN1_MOUSE
O14944	O14944	EREG_HUMAN
Q9NPI1	Q9NPI1	BRD7_HUMAN
M1E1E4	M1E1E4	M1E1E4_9HIV1
P35670	P35670	ATP7B_HUMAN
Q6IWF5	Q6IWF5	Q6IWF5_TRYCR
Q86U86	Q86U86	PB1_HUMAN
Q9W1I0	Q9W1I0	Q9W1I0_DROME
P00004	P00004	CYC_HORSE
Q9V9V7	Q9V9V7	Q9V9V7_DROME
P02771	P02771	FETA_HUMAN
Q9H4B8	Q9H4B8	DPEP3_HUMAN
P05877	P05877	ENV_HV1MN
Q91WS0	Q91WS0	CISD1_MOUSE
Q9QP77	Q9QP77	NCAP_EBOSB
Q8BYM5	Q8BYM5	NLGN3_MOUSE
P49771	P49771	FLT3L_HUMAN
Q960Z4	Q960Z4	Q960Z4_DROME
Q54WZ3	Q54WZ3	VACC_DICDI
A0A0H2XFK0	A0A0H2XFK0	A0A0H2XFK0_STAA3
Q8IFM8	Q8IFM8	CYRPA_PLAF7
P54764	P54764	EPHA4_HUMAN
P03141	P03141	HBSAG_HBVA3
Q8ITD7	Q8ITD7	Q8ITD7_SCHMA
P08025	P08025	IGF1_RAT
O70507	O70507	HCN4_MOUSE
Q91C35	Q91C35	HBSAG_HBVA6
Q5G5V1	Q5G5V1	Q5G5V1_9HIV1
Q6GA86	Q6GA86	ISDB_STAAS
P03101	P03101	VL1_HPV16
E5G5X2	E5G5X2	E5G5X2_9GEMI
Q2YHF0	Q2YHF0	POLG_DEN4T
Q9H7E2	Q9H7E2	TDRD3_HUMAN
A2V9Z4	A2V9Z4	ALBU_MACFA
P62316	P62316	SMD2_HUMAN
O14625	O14625	CXL11_HUMAN
C0LT38	C0LT38	C0LT38_9INFB
C6KNH7	C6KNH7	C6KNH7_9INFA
P55209	P55209	NP1L1_HUMAN
Q8T4F9	Q8T4F9	Q8T4F9_DROME
P07299	P07299	CAPSD_PAVHU
P01112	P01112	RASH_HUMAN
P0AE72	P0AE72	MAZE_ECOLI
P08648	P08648	ITA5_HUMAN
P27824	P27824	CALX_HUMAN
P11942	P11942	CD3G_MOUSE
P19438	P19438	TNR1A_HUMAN
Q9NP84	Q9NP84	TNR12_HUMAN
B2YFS0	B2YFS0	B2YFS0_9HIV1
P07724	P07724	ALBU_MOUSE
P68363	P68363	TBA1B_HUMAN
Q92035	Q92035	ACES_BUNFA
O43570	O43570	CAH12_HUMAN
B7T089	B7T089	B7T089_PLAVI
Q8WZ42	Q8WZ42	TITIN_HUMAN
Q14995	Q14995	NR1D2_HUMAN
P27915	P27915	POLG_DEN3P
P06396	P06396	GELS_HUMAN
Q1K9M3	Q1K9M3	Q1K9M3_9INFA
Q60393	Q60393	BXG_CLOBO
Q9UJW2	Q9UJW2	TINAG_HUMAN
O18453	O18453	O18453_HETGL
P21980	P21980	TGM2_HUMAN
Q9VUY6	Q9VUY6	Q9VUY6_DROME
P42574	P42574	CASP3_HUMAN
Q3UWC2	Q3UWC2	Q3UWC2_MOUSE
O00144	O00144	FZD9_HUMAN
P25724	P25724	NANOS_DROME
P25816	P25816	PROF1_BETPN
Q9BTE3	Q9BTE3	MCMBP_HUMAN
P58400	P58400	NRX1B_HUMAN
Q08345	Q08345	DDR1_HUMAN
Q04245	Q04245	Q04245_9ALPH
Q808T3	Q808T3	Q808T3_9FLAV
Q9ICB7	Q9ICB7	Q9ICB7_WSSV
P51682	P51682	CCR5_MOUSE
O40815	O40815	O40815_I93A0
Q8IVI9	Q8IVI9	NOSTN_HUMAN
Q47644	Q47644	Q47644_ECOLX
O60885	O60885	BRD4_HUMAN
A7GBG3	A7GBG3	BXF_CLOBL
P15144	P15144	AMPN_HUMAN
Q9R0K7	Q9R0K7	AT2B2_MOUSE
