value,date,duration,statvar,unit
165.035,2018-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
165.342,2018-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
165.513,2018-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
165.838,2018-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
166.196,2018-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
166.379,2018-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
166.886,2018-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
167.512,2018-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
168.116,2019-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
168.701,2019-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
169.027,2019-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
169.585,2019-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
169.940,2019-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
170.475,2019-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
170.800,2019-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
171.209,2019-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
171.643,2019-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
171.965,2019-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
172.249,2019-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
172.735,2019-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
173.367,2020-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
173.748,2020-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
174.010,2020-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
174.254,2020-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
174.889,2020-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
175.713,2020-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
176.540,2020-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
177.063,2020-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
178.042,2020-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
178.532,2020-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SEFV_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
100.0,1999-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.8,2000-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.7,2000-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.9,2000-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
100.0,2000-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.8,2000-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.5,2000-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.2,2000-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.8,2000-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.6,2000-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.8,2000-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.5,2000-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
100.0,2000-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
100.0,2001-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.6,2001-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.3,2001-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.2,2001-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.9,2001-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.6,2001-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.2,2001-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.7,2001-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.7,2001-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.3,2001-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.5,2001-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.9,2001-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
99.1,2002-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
98.3,2002-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.9,2002-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.6,2002-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.2,2002-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.8,2002-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.4,2002-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.1,2002-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.5,2002-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.1,2002-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.7,2002-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.7,2002-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.1,2003-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.8,2003-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.8,2003-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.2,2003-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.0,2003-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.5,2003-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.1,2003-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.1,2003-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.8,2003-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.0,2003-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.6,2003-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.0,2003-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.0,2004-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.1,2004-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.8,2004-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.6,2004-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.4,2004-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.1,2004-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.3,2004-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.8,2004-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.0,2004-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.7,2004-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.0,2004-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.7,2004-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.2,2005-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.0,2005-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.5,2005-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.5,2005-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.3,2005-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.7,2005-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.4,2005-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.9,2005-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.6,2005-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.6,2005-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.1,2005-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.3,2005-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
97.0,2006-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.9,2006-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.6,2006-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.3,2006-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.8,2006-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.5,2006-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.2,2006-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.9,2006-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.9,2006-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.3,2006-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.5,2006-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.6,2006-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.881,2007-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.760,2007-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.658,2007-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.352,2007-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.971,2007-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.659,2007-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.473,2007-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.287,2007-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.223,2007-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.571,2007-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.237,2007-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.409,2007-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.317,2008-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.044,2008-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.497,2008-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.160,2008-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.899,2008-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.728,2008-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.563,2008-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
92.792,2008-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
92.206,2008-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
92.216,2008-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
92.169,2008-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
92.123,2008-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
92.792,2009-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.485,2009-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.761,2009-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.022,2009-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.231,2009-05,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.475,2009-06,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
94.541,2009-07,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.194,2009-08,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
93.770,2009-09,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.639,2009-10,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.506,2009-11,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.570,2009-12,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.486,2010-01,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.550,2010-02,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
96.338,2010-03,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
95.996,2010-04,P1M,dcs:ConsumerPriceIndex_BLSItem/SETA01_UrbanConsumer_BLSSeasonallyUnadjusted,dcs:IndexPointBasePeriodDecember1999Equals100
