observationAbout,observationDate,value,variableMeasured
dcid:geoId/42001,2016,22,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade2
dcid:geoId/42001,2016,31,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade3
dcid:geoId/42001,2016,23,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade4
dcid:geoId/42001,2016,25,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade5
dcid:geoId/42001,2016,30,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade6
dcid:geoId/42001,2016,22,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade7
dcid:geoId/42001,2016,18,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade8
dcid:geoId/42001,2016,23,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade9
dcid:geoId/42001,2016,19,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade10
dcid:geoId/42001,2016,34,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade11
dcid:geoId/42001,2016,22,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade12
dcid:geoId/42001,2016,0,dcid:Count_Student_HispanicOrLatino_HalfDay_PreKindergarten
dcid:geoId/42001,2016,0,dcid:Count_Student_HispanicOrLatino_FullDay_PreKindergarten
dcid:geoId/42001,2016,0,dcid:Count_Student_4Years_HispanicOrLatino_HalfDay_PreKindergartenFullDay
dcid:geoId/42001,2016,0,dcid:Count_Student_4Years_HispanicOrLatino_FullDay_PreKindergartenFullDay
dcid:geoId/42001,2016,0,dcid:Count_Student_5Years_HispanicOrLatino_HalfDay_Kindergarten
dcid:geoId/42001,2016,149,dcid:Count_Student_5Years_HispanicOrLatino_FullDay_Kindergarten
dcid:geoId/42001,2016,184,dcid:Count_Student_HispanicOrLatino_SchoolGrade1
dcid:geoId/42001,2016,137,dcid:Count_Student_HispanicOrLatino_SchoolGrade2
dcid:geoId/42001,2016,162,dcid:Count_Student_HispanicOrLatino_SchoolGrade3
dcid:geoId/42001,2016,179,dcid:Count_Student_HispanicOrLatino_SchoolGrade4
dcid:geoId/42001,2016,164,dcid:Count_Student_HispanicOrLatino_SchoolGrade5
dcid:geoId/42001,2016,160,dcid:Count_Student_HispanicOrLatino_SchoolGrade6
dcid:geoId/42001,2016,152,dcid:Count_Student_HispanicOrLatino_SchoolGrade7
dcid:geoId/42001,2016,141,dcid:Count_Student_HispanicOrLatino_SchoolGrade8
dcid:geoId/42001,2016,142,dcid:Count_Student_HispanicOrLatino_SchoolGrade9
dcid:geoId/42001,2016,142,dcid:Count_Student_HispanicOrLatino_SchoolGrade10
dcid:geoId/42001,2016,127,dcid:Count_Student_HispanicOrLatino_SchoolGrade11
dcid:geoId/42001,2016,110,dcid:Count_Student_HispanicOrLatino_SchoolGrade12
dcid:geoId/42001,2016,0,dcid:Count_Student_TwoOrMoreRaces_HalfDay_PreKindergarten
dcid:geoId/42001,2016,0,dcid:Count_Student_TwoOrMoreRaces_FullDay_PreKindergarten
dcid:geoId/42001,2016,0,dcid:Count_Student_4Years_TwoOrMoreRaces_HalfDay_PreKindergartenFullDay
dcid:geoId/42001,2016,0,dcid:Count_Student_4Years_TwoOrMoreRaces_FullDay_PreKindergartenFullDay
dcid:geoId/42001,2016,0,dcid:Count_Student_5Years_TwoOrMoreRaces_HalfDay_Kindergarten
dcid:geoId/42001,2016,36,dcid:Count_Student_5Years_TwoOrMoreRaces_FullDay_Kindergarten
dcid:geoId/42001,2016,17,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade1
dcid:geoId/42001,2016,27,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade2
dcid:geoId/42001,2016,27,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade3
dcid:geoId/42001,2016,29,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade4
dcid:geoId/42001,2016,34,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade5
dcid:geoId/42001,2016,17,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade6
dcid:geoId/42001,2016,14,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade7
dcid:geoId/42001,2016,21,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade8
dcid:geoId/42001,2016,19,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade9
dcid:geoId/42001,2016,15,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade11
dcid:geoId/42001,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_HalfDay_PreKindergarten
dcid:geoId/42001,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_FullDay_PreKindergarten
dcid:geoId/42001,2016,0,dcid:Count_Student_4Years_NativeHawaiianOrOtherPacificIslanderAlone_HalfDay_PreKindergartenFullDay
dcid:geoId/42001,2016,0,dcid:Count_Student_4Years_NativeHawaiianOrOtherPacificIslanderAlone_FullDay_PreKindergartenFullDay
dcid:geoId/42001,2016,0,dcid:Count_Student_5Years_NativeHawaiianOrOtherPacificIslanderAlone_HalfDay_Kindergarten
dcid:geoId/42001,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade2
dcid:geoId/42001,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade4
dcid:geoId/42001,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade6
dcid:geoId/42001,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade8
dcid:geoId/42001,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade9
dcid:geoId/42001,2016,0,dcid:Count_Student_WhiteAlone_HalfDay_PreKindergarten
dcid:geoId/42001,2016,0,dcid:Count_Student_WhiteAlone_FullDay_PreKindergarten
dcid:geoId/42001,2016,0,dcid:Count_Student_4Years_WhiteAlone_HalfDay_PreKindergartenFullDay
dcid:geoId/42001,2016,0,dcid:Count_Student_4Years_WhiteAlone_FullDay_PreKindergartenFullDay
dcid:geoId/42001,2016,0,dcid:Count_Student_5Years_WhiteAlone_HalfDay_Kindergarten
dcid:geoId/42001,2016,769,dcid:Count_Student_5Years_WhiteAlone_FullDay_Kindergarten
dcid:geoId/42001,2016,819,dcid:Count_Student_WhiteAlone_SchoolGrade1
dcid:geoId/42001,2016,782,dcid:Count_Student_WhiteAlone_SchoolGrade2
dcid:geoId/42001,2016,819,dcid:Count_Student_WhiteAlone_SchoolGrade3
dcid:geoId/42001,2016,866,dcid:Count_Student_WhiteAlone_SchoolGrade4
dcid:geoId/42001,2016,857,dcid:Count_Student_WhiteAlone_SchoolGrade5
dcid:geoId/42001,2016,824,dcid:Count_Student_WhiteAlone_SchoolGrade6
dcid:geoId/42001,2016,907,dcid:Count_Student_WhiteAlone_SchoolGrade7
dcid:geoId/42001,2016,872,dcid:Count_Student_WhiteAlone_SchoolGrade8
dcid:geoId/42001,2016,881,dcid:Count_Student_WhiteAlone_SchoolGrade9
dcid:geoId/42001,2016,939,dcid:Count_Student_WhiteAlone_SchoolGrade10
dcid:geoId/42001,2016,907,dcid:Count_Student_WhiteAlone_SchoolGrade11
dcid:geoId/42001,2016,905,dcid:Count_Student_WhiteAlone_SchoolGrade12
dcid:geoId/42003,2016,0,dcid:Count_Student_AmericanIndianOrAlaskaNative_HalfDay_PreKindergarten
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_AmericanIndianOrAlaskaNative_HalfDay_PreKindergartenFullDay
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_AmericanIndianOrAlaskaNative_FullDay_PreKindergartenFullDay
dcid:geoId/42003,2016,16,dcid:Count_Student_5Years_AmericanIndianOrAlaskaNative_FullDay_Kindergarten
dcid:geoId/42003,2016,17,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade1
dcid:geoId/42003,2016,18,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade2
dcid:geoId/42003,2016,16,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade3
dcid:geoId/42003,2016,16,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade4
dcid:geoId/42003,2016,19,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade5
dcid:geoId/42003,2016,18,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade6
dcid:geoId/42003,2016,12,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade7
dcid:geoId/42003,2016,16,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade8
dcid:geoId/42003,2016,16,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade9
dcid:geoId/42003,2016,14,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade10
dcid:geoId/42003,2016,14,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade11
dcid:geoId/42003,2016,13,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade12
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_Asian_HalfDay_PreKindergartenFullDay
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_Asian_FullDay_PreKindergartenFullDay
dcid:geoId/42003,2016,191,dcid:Count_Student_5Years_Asian_HalfDay_Kindergarten
dcid:geoId/42003,2016,350,dcid:Count_Student_5Years_Asian_FullDay_Kindergarten
dcid:geoId/42003,2016,557,dcid:Count_Student_Asian_SchoolGrade1
dcid:geoId/42003,2016,516,dcid:Count_Student_Asian_SchoolGrade2
dcid:geoId/42003,2016,512,dcid:Count_Student_Asian_SchoolGrade3
dcid:geoId/42003,2016,523,dcid:Count_Student_Asian_SchoolGrade4
dcid:geoId/42003,2016,484,dcid:Count_Student_Asian_SchoolGrade5
dcid:geoId/42003,2016,444,dcid:Count_Student_Asian_SchoolGrade6
dcid:geoId/42003,2016,477,dcid:Count_Student_Asian_SchoolGrade7
dcid:geoId/42003,2016,438,dcid:Count_Student_Asian_SchoolGrade8
dcid:geoId/42003,2016,454,dcid:Count_Student_Asian_SchoolGrade9
dcid:geoId/42003,2016,445,dcid:Count_Student_Asian_SchoolGrade10
dcid:geoId/42003,2016,427,dcid:Count_Student_Asian_SchoolGrade11
dcid:geoId/42003,2016,437,dcid:Count_Student_Asian_SchoolGrade12
dcid:geoId/42003,2016,19,dcid:Count_Student_BlackOrAfricanAmericanAlone_HalfDay_PreKindergarten
dcid:geoId/42003,2016,352,dcid:Count_Student_BlackOrAfricanAmericanAlone_FullDay_PreKindergarten
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_BlackOrAfricanAmericanAlone_HalfDay_PreKindergartenFullDay
dcid:geoId/42003,2016,37,dcid:Count_Student_5Years_BlackOrAfricanAmericanAlone_HalfDay_Kindergarten
dcid:geoId/42003,2016,2404,dcid:Count_Student_5Years_BlackOrAfricanAmericanAlone_FullDay_Kindergarten
dcid:geoId/42003,2016,2370,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade1
dcid:geoId/42003,2016,2437,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade2
dcid:geoId/42003,2016,2523,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade3
dcid:geoId/42003,2016,2366,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade5
dcid:geoId/42003,2016,2302,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade6
dcid:geoId/42003,2016,2243,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade7
dcid:geoId/42003,2016,2180,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade8
dcid:geoId/42003,2016,2521,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade9
dcid:geoId/42003,2016,2297,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade10
dcid:geoId/42003,2016,2180,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade11
dcid:geoId/42003,2016,2112,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade12
dcid:geoId/42003,2016,15,dcid:Count_Student_HispanicOrLatino_FullDay_PreKindergarten
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_HispanicOrLatino_HalfDay_PreKindergartenFullDay
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_HispanicOrLatino_FullDay_PreKindergartenFullDay
dcid:geoId/42003,2016,39,dcid:Count_Student_5Years_HispanicOrLatino_HalfDay_Kindergarten
dcid:geoId/42003,2016,223,dcid:Count_Student_5Years_HispanicOrLatino_FullDay_Kindergarten
dcid:geoId/42003,2016,239,dcid:Count_Student_HispanicOrLatino_SchoolGrade1
dcid:geoId/42003,2016,244,dcid:Count_Student_HispanicOrLatino_SchoolGrade2
dcid:geoId/42003,2016,254,dcid:Count_Student_HispanicOrLatino_SchoolGrade3
dcid:geoId/42003,2016,228,dcid:Count_Student_HispanicOrLatino_SchoolGrade5
dcid:geoId/42003,2016,199,dcid:Count_Student_HispanicOrLatino_SchoolGrade6
dcid:geoId/42003,2016,200,dcid:Count_Student_HispanicOrLatino_SchoolGrade7
dcid:geoId/42003,2016,198,dcid:Count_Student_HispanicOrLatino_SchoolGrade8
dcid:geoId/42003,2016,218,dcid:Count_Student_HispanicOrLatino_SchoolGrade9
dcid:geoId/42003,2016,222,dcid:Count_Student_HispanicOrLatino_SchoolGrade10
dcid:geoId/42003,2016,167,dcid:Count_Student_HispanicOrLatino_SchoolGrade11
dcid:geoId/42003,2016,156,dcid:Count_Student_HispanicOrLatino_SchoolGrade12
dcid:geoId/42003,2016,35,dcid:Count_Student_TwoOrMoreRaces_FullDay_PreKindergarten
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_TwoOrMoreRaces_HalfDay_PreKindergartenFullDay
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_TwoOrMoreRaces_FullDay_PreKindergartenFullDay
dcid:geoId/42003,2016,98,dcid:Count_Student_5Years_TwoOrMoreRaces_HalfDay_Kindergarten
dcid:geoId/42003,2016,615,dcid:Count_Student_5Years_TwoOrMoreRaces_FullDay_Kindergarten
dcid:geoId/42003,2016,692,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade2
dcid:geoId/42003,2016,705,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade3
dcid:geoId/42003,2016,641,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade4
dcid:geoId/42003,2016,580,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade5
dcid:geoId/42003,2016,476,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade6
dcid:geoId/42003,2016,480,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade7
dcid:geoId/42003,2016,416,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade8
dcid:geoId/42003,2016,427,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade9
dcid:geoId/42003,2016,376,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade10
dcid:geoId/42003,2016,321,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade11
dcid:geoId/42003,2016,228,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade12
dcid:geoId/42003,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_HalfDay_PreKindergarten
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_NativeHawaiianOrOtherPacificIslanderAlone_HalfDay_PreKindergartenFullDay
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_NativeHawaiianOrOtherPacificIslanderAlone_FullDay_PreKindergartenFullDay
dcid:geoId/42003,2016,10,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade1
dcid:geoId/42003,2016,10,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade7
dcid:geoId/42003,2016,12,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade8
dcid:geoId/42003,2016,12,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade9
dcid:geoId/42003,2016,11,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade10
dcid:geoId/42003,2016,72,dcid:Count_Student_WhiteAlone_HalfDay_PreKindergarten
dcid:geoId/42003,2016,149,dcid:Count_Student_WhiteAlone_FullDay_PreKindergarten
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_WhiteAlone_HalfDay_PreKindergartenFullDay
dcid:geoId/42003,2016,0,dcid:Count_Student_4Years_WhiteAlone_FullDay_PreKindergartenFullDay
dcid:geoId/42003,2016,2090,dcid:Count_Student_5Years_WhiteAlone_HalfDay_Kindergarten
dcid:geoId/42003,2016,4646,dcid:Count_Student_5Years_WhiteAlone_FullDay_Kindergarten
dcid:geoId/42003,2016,6916,dcid:Count_Student_WhiteAlone_SchoolGrade1
dcid:geoId/42003,2016,7017,dcid:Count_Student_WhiteAlone_SchoolGrade2
dcid:geoId/42003,2016,7275,dcid:Count_Student_WhiteAlone_SchoolGrade3
dcid:geoId/42003,2016,7242,dcid:Count_Student_WhiteAlone_SchoolGrade4
dcid:geoId/42003,2016,7396,dcid:Count_Student_WhiteAlone_SchoolGrade5
dcid:geoId/42003,2016,7376,dcid:Count_Student_WhiteAlone_SchoolGrade6
dcid:geoId/42003,2016,7724,dcid:Count_Student_WhiteAlone_SchoolGrade7
dcid:geoId/42003,2016,7756,dcid:Count_Student_WhiteAlone_SchoolGrade8
dcid:geoId/42003,2016,7941,dcid:Count_Student_WhiteAlone_SchoolGrade9
dcid:geoId/42003,2016,8119,dcid:Count_Student_WhiteAlone_SchoolGrade10
dcid:geoId/42003,2016,8206,dcid:Count_Student_WhiteAlone_SchoolGrade11
dcid:geoId/42003,2016,8265,dcid:Count_Student_WhiteAlone_SchoolGrade12
dcid:geoId/42005,2016,0,dcid:Count_Student_AmericanIndianOrAlaskaNative_HalfDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_AmericanIndianOrAlaskaNative_FullDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_AmericanIndianOrAlaskaNative_HalfDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_AmericanIndianOrAlaskaNative_FullDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_5Years_AmericanIndianOrAlaskaNative_HalfDay_Kindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_AmericanIndianOrAlaskaNative_SchoolGrade2
dcid:geoId/42005,2016,0,dcid:Count_Student_Asian_HalfDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_Asian_FullDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_Asian_HalfDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_Asian_FullDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_5Years_Asian_HalfDay_Kindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_BlackOrAfricanAmericanAlone_HalfDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_BlackOrAfricanAmericanAlone_FullDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_BlackOrAfricanAmericanAlone_HalfDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_BlackOrAfricanAmericanAlone_FullDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_5Years_BlackOrAfricanAmericanAlone_HalfDay_Kindergarten
dcid:geoId/42005,2016,14,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade1
dcid:geoId/42005,2016,12,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade4
dcid:geoId/42005,2016,10,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade6
dcid:geoId/42005,2016,10,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade7
dcid:geoId/42005,2016,10,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade8
dcid:geoId/42005,2016,10,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade9
dcid:geoId/42005,2016,15,dcid:Count_Student_BlackOrAfricanAmericanAlone_SchoolGrade12
dcid:geoId/42005,2016,0,dcid:Count_Student_HispanicOrLatino_HalfDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_HispanicOrLatino_FullDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_HispanicOrLatino_HalfDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_HispanicOrLatino_FullDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_5Years_HispanicOrLatino_HalfDay_Kindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_TwoOrMoreRaces_HalfDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_TwoOrMoreRaces_FullDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_TwoOrMoreRaces_HalfDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_TwoOrMoreRaces_FullDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_5Years_TwoOrMoreRaces_HalfDay_Kindergarten
dcid:geoId/42005,2016,10,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade3
dcid:geoId/42005,2016,10,dcid:Count_Student_TwoOrMoreRaces_SchoolGrade4
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_HalfDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_FullDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_NativeHawaiianOrOtherPacificIslanderAlone_HalfDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_NativeHawaiianOrOtherPacificIslanderAlone_FullDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_5Years_NativeHawaiianOrOtherPacificIslanderAlone_HalfDay_Kindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_5Years_NativeHawaiianOrOtherPacificIslanderAlone_FullDay_Kindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade1
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade2
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade3
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade4
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade6
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade7
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade9
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade10
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade11
dcid:geoId/42005,2016,0,dcid:Count_Student_NativeHawaiianOrOtherPacificIslanderAlone_SchoolGrade12
dcid:geoId/42005,2016,0,dcid:Count_Student_WhiteAlone_HalfDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_WhiteAlone_FullDay_PreKindergarten
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_WhiteAlone_HalfDay_PreKindergartenFullDay
dcid:geoId/42005,2016,0,dcid:Count_Student_4Years_WhiteAlone_FullDay_PreKindergartenFullDay
dcid:geoId/42005,2016,45,dcid:Count_Student_5Years_WhiteAlone_HalfDay_Kindergarten
dcid:geoId/42005,2016,610,dcid:Count_Student_5Years_WhiteAlone_FullDay_Kindergarten
dcid:geoId/42005,2016,662,dcid:Count_Student_WhiteAlone_SchoolGrade1
dcid:geoId/42005,2016,630,dcid:Count_Student_WhiteAlone_SchoolGrade2
dcid:geoId/42005,2016,661,dcid:Count_Student_WhiteAlone_SchoolGrade3
dcid:geoId/42005,2016,685,dcid:Count_Student_WhiteAlone_SchoolGrade4
dcid:geoId/42005,2016,702,dcid:Count_Student_WhiteAlone_SchoolGrade5
dcid:geoId/42005,2016,650,dcid:Count_Student_WhiteAlone_SchoolGrade6
dcid:geoId/42005,2016,699,dcid:Count_Student_WhiteAlone_SchoolGrade7
dcid:geoId/42005,2016,711,dcid:Count_Student_WhiteAlone_SchoolGrade8
dcid:geoId/42005,2016,704,dcid:Count_Student_WhiteAlone_SchoolGrade9
dcid:geoId/42005,2016,758,dcid:Count_Student_WhiteAlone_SchoolGrade10
