StateCode,StatVar,Date,unit,value
IN-MH,Annual_Generation_Coal_CokingCoal,2020-03-01,MetricTon,0.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2006-03-01,MetricTon,36119000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2007-03-01,MetricTon,36215000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2008-03-01,MetricTon,36403000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2009-03-01,MetricTon,38705000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2010-03-01,MetricTon,41005000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2011-03-01,MetricTon,39336000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2012-03-01,MetricTon,39159000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2013-03-01,MetricTon,39134000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2014-03-01,MetricTon,37223000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2015-03-01,MetricTon,38257000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2016-03-01,MetricTon,38351000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2017-03-01,MetricTon,40560000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2018-03-01,MetricTon,42219000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2019-03-01,MetricTon,49818000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2020-03-01,MetricTon,54746000.0
IN-MH,Annual_Generation_Coal_NonCokingCoal,2021-03-01,MetricTon,47435000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2006-03-01,MetricTon,9076740000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2007-03-01,MetricTon,9669530000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2008-03-01,MetricTon,9818090000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2009-03-01,MetricTon,10154740000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2010-03-01,MetricTon,10308090000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2011-03-01,MetricTon,10533410000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2012-03-01,MetricTon,10882090000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2013-03-01,MetricTon,10964040000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2014-03-01,MetricTon,10964040000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2015-03-01,MetricTon,11253240000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2016-03-01,MetricTon,11435700000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2017-03-01,MetricTon,12259160000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2018-03-01,MetricTon,12299240000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2019-03-01,MetricTon,12677160000.0
IN-MH,Annual_Reserves_Coal_NonCokingCoal,2020-03-01,MetricTon,12727700000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2006-03-01,MetricTon,5565000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2007-03-01,MetricTon,5787000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2008-03-01,MetricTon,6541000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2009-03-01,MetricTon,5489000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2010-03-01,MetricTon,5767000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2011-03-01,MetricTon,6974000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2012-03-01,MetricTon,7206000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2013-03-01,MetricTon,5640000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2014-03-01,MetricTon,5732000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2015-03-01,MetricTon,5732000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2016-03-01,MetricTon,3715000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2017-03-01,MetricTon,2310000.0
IN-ML,Annual_Generation_Coal_NonCokingCoal,2018-03-01,MetricTon,1529000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2006-03-01,MetricTon,459431000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2007-03-01,MetricTon,459430000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2008-03-01,MetricTon,459430000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2009-03-01,MetricTon,576480000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2010-03-01,MetricTon,576480000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2011-03-01,MetricTon,576480000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2012-03-01,MetricTon,479450000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2013-03-01,MetricTon,576480000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2014-03-01,MetricTon,576480000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2015-03-01,MetricTon,576480000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2016-03-01,MetricTon,576420000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2017-03-01,MetricTon,576480000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2018-03-01,MetricTon,576480000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2019-03-01,MetricTon,576480000.0
IN-ML,Annual_Reserves_Coal_HighSulphurCoal,2020-03-01,MetricTon,576480000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2006-03-01,MetricTon,932000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2007-03-01,MetricTon,775000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2008-03-01,MetricTon,676000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2009-03-01,MetricTon,730000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2010-03-01,MetricTon,545000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2011-03-01,MetricTon,403000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2012-03-01,MetricTon,319000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2013-03-01,MetricTon,330000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2014-03-01,MetricTon,249000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2015-03-01,MetricTon,310000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2016-03-01,MetricTon,209000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2017-03-01,MetricTon,130000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2018-03-01,MetricTon,180000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2019-03-01,MetricTon,188000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2020-03-01,MetricTon,178000.0
IN-MP,Annual_Generation_Coal_CokingCoal,2021-03-01,MetricTon,181000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2006-03-01,MetricTon,54647000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2007-03-01,MetricTon,58951000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2008-03-01,MetricTon,67165000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2009-03-01,MetricTon,70595000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2010-03-01,MetricTon,73529000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2011-03-01,MetricTon,70701000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2012-03-01,MetricTon,70804000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2013-03-01,MetricTon,75618000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2014-03-01,MetricTon,75341000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2015-03-01,MetricTon,87299000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2016-03-01,MetricTon,107505000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2017-03-01,MetricTon,104900000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2018-03-01,MetricTon,111947000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2019-03-01,MetricTon,118473000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2020-03-01,MetricTon,125548000.0
IN-MP,Annual_Generation_Coal_NonCokingCoal,2021-03-01,MetricTon,132350000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2006-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2007-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2008-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2009-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2010-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2011-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2012-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2013-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2014-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2015-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2016-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2017-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2018-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2019-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_MediumCokingCoal,2020-03-01,MetricTon,2187430000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2006-03-01,MetricTon,17570850000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2007-03-01,MetricTon,18158800000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2008-03-01,MetricTon,18372530000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2009-03-01,MetricTon,19442300000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2010-03-01,MetricTon,19800190000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2011-03-01,MetricTon,20938300000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2012-03-01,MetricTon,22188830000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2013-03-01,MetricTon,22873740000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2014-03-01,MetricTon,23485670000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2015-03-01,MetricTon,24348360000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2016-03-01,MetricTon,24719630000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2017-03-01,MetricTon,25485770000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2018-03-01,MetricTon,25799470000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2019-03-01,MetricTon,26605670000.0
IN-MP,Annual_Reserves_Coal_NonCokingCoal,2020-03-01,MetricTon,27097520000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2006-03-01,MetricTon,19940000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2007-03-01,MetricTon,19940000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2008-03-01,MetricTon,19940000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2009-03-01,MetricTon,21940000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2010-03-01,MetricTon,315410000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2011-03-01,MetricTon,315410000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2012-03-01,MetricTon,598880000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2013-03-01,MetricTon,315410000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2014-03-01,MetricTon,315410000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2015-03-01,MetricTon,315410000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2016-03-01,MetricTon,314700000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2017-03-01,MetricTon,410450000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2018-03-01,MetricTon,410450000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2019-03-01,MetricTon,446420000.0
IN-NL,Annual_Reserves_Coal_HighSulphurCoal,2020-03-01,MetricTon,446420000.0
IN-OR,Annual_Generation_Coal_CokingCoal,2020-03-01,MetricTon,0.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2006-03-01,MetricTon,70540000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2007-03-01,MetricTon,81160000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2008-03-01,MetricTon,89482000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2009-03-01,MetricTon,98402000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2010-03-01,MetricTon,106409000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2011-03-01,MetricTon,102565000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2012-03-01,MetricTon,105476000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2013-03-01,MetricTon,110132000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2014-03-01,MetricTon,112917000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2015-03-01,MetricTon,123627000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2016-03-01,MetricTon,138461000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2017-03-01,MetricTon,139360000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2018-03-01,MetricTon,143328000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2019-03-01,MetricTon,144312000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2020-03-01,MetricTon,143016000.0
IN-OR,Annual_Generation_Coal_NonCokingCoal,2021-03-01,MetricTon,154150000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2006-03-01,MetricTon,61999260000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2007-03-01,MetricTon,63233580000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2008-03-01,MetricTon,65263340000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2009-03-01,MetricTon,65226860000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2010-03-01,MetricTon,66307250000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2011-03-01,MetricTon,69158880000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2012-03-01,MetricTon,71447410000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2013-03-01,MetricTon,73710010000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2014-03-01,MetricTon,75072620000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2015-03-01,MetricTon,75799080000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2016-03-01,MetricTon,75895670000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2017-03-01,MetricTon,77284840000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2018-03-01,MetricTon,79294800000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2019-03-01,MetricTon,80840340000.0
IN-OR,Annual_Reserves_Coal_NonCokingCoal,2020-03-01,MetricTon,84652060000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2006-03-01,MetricTon,677000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2007-03-01,MetricTon,463000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2008-03-01,MetricTon,606000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2009-03-01,MetricTon,999000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2010-03-01,MetricTon,1207000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2011-03-01,MetricTon,1525000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2012-03-01,MetricTon,2963000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2013-03-01,MetricTon,5702000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2014-03-01,MetricTon,6068000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2015-03-01,MetricTon,9410000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2016-03-01,MetricTon,8268000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2017-03-01,MetricTon,8480000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2018-03-01,MetricTon,9294000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2019-03-01,MetricTon,8676000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2020-03-01,MetricTon,8223000.0
IN-RJ,Annual_Generation_Coal_LigniteCoal,2021-03-01,MetricTon,9056000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2007-03-01,MetricTon,73450000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2008-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2009-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2010-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2011-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2012-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2013-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2014-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2015-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2016-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2017-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2018-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2019-03-01,MetricTon,101230000.0
IN-SK,Annual_Reserves_Coal_NonCokingCoal,2020-03-01,MetricTon,101230000.0
IN-TG,Annual_Generation_Coal_CokingCoal,2020-03-01,MetricTon,0.0
IN-TG,Annual_Generation_Coal_NonCokingCoal,2015-03-01,MetricTon,52536000.0
IN-TG,Annual_Generation_Coal_NonCokingCoal,2016-03-01,MetricTon,70380000.0
IN-TG,Annual_Generation_Coal_NonCokingCoal,2017-03-01,MetricTon,61340000.0
IN-TG,Annual_Generation_Coal_NonCokingCoal,2018-03-01,MetricTon,62010000.0
IN-TG,Annual_Generation_Coal_NonCokingCoal,2019-03-01,MetricTon,65159999.99999999
IN-TG,Annual_Generation_Coal_NonCokingCoal,2020-03-01,MetricTon,65703000.0
IN-TG,Annual_Generation_Coal_NonCokingCoal,2021-03-01,MetricTon,52603000.0
IN-TG,Annual_Reserves_Coal_NonCokingCoal,2015-03-01,MetricTon,21211350000.0
IN-TG,Annual_Reserves_Coal_NonCokingCoal,2016-03-01,MetricTon,21414810000.0
IN-TG,Annual_Reserves_Coal_NonCokingCoal,2017-03-01,MetricTon,21464310000.0
IN-TG,Annual_Reserves_Coal_NonCokingCoal,2018-03-01,MetricTon,21698930000.0
IN-TG,Annual_Reserves_Coal_NonCokingCoal,2019-03-01,MetricTon,21838940000.0
IN-TG,Annual_Reserves_Coal_NonCokingCoal,2020-03-01,MetricTon,22225120000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2006-03-01,MetricTon,20551000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2007-03-01,MetricTon,21014000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2008-03-01,MetricTon,21586000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2009-03-01,MetricTon,21308000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2010-03-01,MetricTon,22338000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2011-03-01,MetricTon,23144000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2012-03-01,MetricTon,24472000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2013-03-01,MetricTon,26223000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2014-03-01,MetricTon,26609000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2015-03-01,MetricTon,26543000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2016-03-01,MetricTon,25451000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2017-03-01,MetricTon,26200000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2018-03-01,MetricTon,23569000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2019-03-01,MetricTon,23041000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2020-03-01,MetricTon,23516000.0
IN-TN,Annual_Generation_Coal_LigniteCoal,2021-03-01,MetricTon,18026000.0
IN-UP,Annual_Generation_Coal_CokingCoal,2020-03-01,MetricTon,0.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2006-03-01,MetricTon,15721000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2007-03-01,MetricTon,12228000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2008-03-01,MetricTon,11426000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2009-03-01,MetricTon,12029000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2010-03-01,MetricTon,13968000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2011-03-01,MetricTon,15526000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2012-03-01,MetricTon,16178000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2013-03-01,MetricTon,16090000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2014-03-01,MetricTon,14721000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2015-03-01,MetricTon,14957000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2016-03-01,MetricTon,12689000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2017-03-01,MetricTon,16059999.999999998
IN-UP,Annual_Generation_Coal_NonCokingCoal,2018-03-01,MetricTon,18309000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2019-03-01,MetricTon,20275000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2020-03-01,MetricTon,18030000.0
IN-UP,Annual_Generation_Coal_NonCokingCoal,2021-03-01,MetricTon,17016000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2006-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2007-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2008-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2009-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2010-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2011-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2012-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2013-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2014-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2015-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2016-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2017-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2018-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2019-03-01,MetricTon,1061800000.0
IN-UP,Annual_Reserves_Coal_NonCokingCoal,2020-03-01,MetricTon,1061800000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2006-03-01,MetricTon,134000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2007-03-01,MetricTon,67000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2008-03-01,MetricTon,54000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2009-03-01,MetricTon,56000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2010-03-01,MetricTon,52000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2011-03-01,MetricTon,36000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2012-03-01,MetricTon,44000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2013-03-01,MetricTon,30000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2014-03-01,MetricTon,1356000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2015-03-01,MetricTon,580000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2016-03-01,MetricTon,1995000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2017-03-01,MetricTon,1820000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2018-03-01,MetricTon,1018000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2019-03-01,MetricTon,1056000.0
IN-WB,Annual_Generation_Coal_CokingCoal,2020-03-01,MetricTon,145000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2006-03-01,MetricTon,24341000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2007-03-01,MetricTon,24871000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2008-03-01,MetricTon,22467000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2009-03-01,MetricTon,22849000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2010-03-01,MetricTon,23081000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2011-03-01,MetricTon,21623000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2012-03-01,MetricTon,24186000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2013-03-01,MetricTon,26437000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2014-03-01,MetricTon,26888000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2015-03-01,MetricTon,29434000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2016-03-01,MetricTon,23756000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2017-03-01,MetricTon,25850000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2018-03-01,MetricTon,28222000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2019-03-01,MetricTon,32080000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2020-03-01,MetricTon,33469000.0
IN-WB,Annual_Generation_Coal_NonCokingCoal,2021-03-01,MetricTon,34596000.0
IN-WB,Annual_Reserves_Coal_MediumCokingCoal,2006-03-01,MetricTon,228500000.0
IN-WB,Annual_Reserves_Coal_MediumCokingCoal,2007-03-01,MetricTon,228500000.0
IN-WB,Annual_Reserves_Coal_MediumCokingCoal,2008-03-01,MetricTon,228500000.0
IN-WB,Annual_Reserves_Coal_MediumCokingCoal,2009-03-01,MetricTon,228500000.0
IN-WB,Annual_Reserves_Coal_MediumCokingCoal,2010-03-01,MetricTon,228500000.0
IN-WB,Annual_Reserves_Coal_MediumCokingCoal,2011-03-01,MetricTon,228500000.0
IN-WB,Annual_Reserves_Coal_MediumCokingCoal,2012-03-01,MetricTon,228500000.0
IN-WB,Annual_Reserves_Coal_MediumCokingCoal,2013-03-01,MetricTon,550420000.0
