RESIDENT POPULATION OF STATES (by single year to 85+ and sex):
July 1, 1981 estimates
 Source: Population Distribution Branch and Population Estimates Branch
         U.S. Bureau of the Census
Release date:  June 4, 1996 

The July 1981 intercensal estimates in this file are consistent 
with and described in Current Population Reports, Series P25-1106.
---------------------------------------------------------------------------
File Layout

Field
Location         Length        Field

1-2              2             FIPS Code state
3-6              4             Blank
7-8              2             State postal abbreviation
9-10             3             Blank
11-12            2             Age  (85 = 85+)
42    PA 37      138772       67412       71360
42    PA 38      147924       71540       76384
42    PA 39      136106       65971       70135
42    PA 40      127142       61342       65800
42    PA 41      116768       56252       60516
42    PA 42      118531       57270       61261
42    PA 43      119296       57328       61968
42    PA 44      117112       56286       60826
42    PA 45      114109       54602       59507
42    PA 46      116411       55967       60444
42    PA 47      114489       55088       59401
42    PA 48      110498       53056       57442
42    PA 49      122517       58260       64257
42    PA 50      129347       60868       68479
42    PA 51      128566       61330       67236
42    PA 52      131749       62810       68939
42    PA 53      140337       67333       73004
42    PA 54      142178       67033       75145
42    PA 55      138807       64762       74045
42    PA 56      142010       66346       75664
42    PA 57      144742       67460       77282
42    PA 58      134147       62224       71923
42    PA 59      141198       65373       75825
42    PA 60      139393       64464       74929
42    PA 61      130630       59863       70767
42    PA 62      123071       56364       66707
42    PA 63      125561       57684       67877
42    PA 64      123289       55568       67721
42    PA 65      119260       53466       65794
42    PA 66      113212       50152       63060
42    PA 67      109453       48101       61352
42    PA 68      104662       45397       59265
42    PA 69       99737       42521       57216
42    PA 70       93260       39193       54067
42    PA 71       88482       36705       51777
42    PA 72       83693       34229       49464
42    PA 73       78320       31489       46831
42    PA 74       74146       29398       44748
42    PA 75       68464       26641       41823
42    PA 76       62958       23726       39232
42    PA 77       58307       21512       36795
42    PA 78       53124       19398       33726
42    PA 79       48403       17257       31146
42    PA 80       43159       14981       28178
42    PA 81       38670       13176       25494
42    PA 82       34770       11770       23000
42    PA 83       32122       10586       21536
42    PA 84       28861        9205       19656
42    PA 85      135735       39840       95895
44    RI  0       12344        6352        5992
44    RI  1       11726        5897        5829
44    RI  2       11543        5881        5662
44    RI  3       11469        5881        5588
44    RI  4       11385        5811        5574
44    RI  5       10781        5511        5270
44    RI  6       11145        5776        5369
44    RI  7       11399        5845        5554
44    RI  8       11434        5860        5574
44    RI  9       12775        6498        6277
44    RI 10       14503        7386        7117
44    RI 11       14306        7266        7040
44    RI 12       14063        7289        6774
44    RI 13       14501        7383        7118
44    RI 14       15114        7756        7358
44    RI 15       15703        7988        7715
44    RI 16       16509        8417        8092
44    RI 17       16894        8535        8359
44    RI 18       16940        8333        8607
44    RI 19       19426        9478        9948
44    RI 20       20805       10178       10627
44    RI 21       19763        9607       10156
44    RI 22       19225        9533        9692
44    RI 23       18246        9076        9170
44    RI 24       17602        8701        8901
44    RI 25       16794        8244        8550
44    RI 26       16316        8110        8206
44    RI 27       15874        7905        7969
44    RI 28       14602        7085        7517
44    RI 29       15214        7711        7503
44    RI 30       14804        7442        7362
44    RI 31       14038        6960        7078
44    RI 32       14404        7033        7371
44    RI 33       14222        7074        7148
44    RI 34       16035        7915        8120
44    RI 35       11380        5602        5778
44    RI 36       11209        5518        5691
44    RI 37       11417        5583        5834
44    RI 38       11906        5810        6096
44    RI 39       10685        5154        5531
44    RI 40        9723        4747        4976
44    RI 41        8873        4398        4475
44    RI 42        9004        4333        4671
44    RI 43        8925        4277        4648
44    RI 44        8750        4229        4521
44    RI 45        8558        4119        4439
44    RI 46        8560        4113        4447
44    RI 47        8619        4156        4463
44    RI 48        8352        3938        4414
44    RI 49        8981        4374        4607
44    RI 50        9703        4533        5170
44    RI 51        9692        4679        5013
44    RI 52       10006        4768        5238
44    RI 53       10646        5052        5594
44    RI 54       11030        5270        5760
44    RI 55       10747        5109        5638
44    RI 56       11125        5238        5887
44    RI 57       11266        5180        6086
44    RI 58       10571        4943        5628
44    RI 59       11125        5205        5920
44    RI 60       10888        5047        5841
44    RI 61       10195        4664        5531
44    RI 62        9752        4404        5348
44    RI 63        9980        4549        5431
44    RI 64        9691        4330        5361
44    RI 65        9134        4005        5129
44    RI 66        9006        3972        5034
44    RI 67        8543        3712        4831
44    RI 68        8329        3608        4721
44    RI 69        7896        3313        4583
44    RI 70        7530        3136        4394
44    RI 71        7177        2919        4258
44    RI 72        6763        2659        4104
44    RI 73        6497        2483        4014
44    RI 74        6088        2291        3797
44    RI 75        5635        2075        3560
44    RI 76        5409        1966        3443
44    RI 77        4915        1739        3176
44    RI 78        4457        1581        2876
44    RI 79        4136        1410        2726
44    RI 80        3767        1248        2519
44    RI 81        3350        1090        2260
44    RI 82        3058        1011        2047
44    RI 83        2952         946        2006
44    RI 84        2547         741        1806
44    RI 85       12555        3396        9159
45    SC  0       51488       26344       25144
45    SC  1       49294       25246       24048
45    SC  2       47960       24391       23569
45    SC  3       47863       24433       23430
45    SC  4       48423       24646       23777
45    SC  5       45685       23161       22524
45    SC  6       47398       24325       23073
45    SC  7       48214       24583       23631
45    SC  8       48448       24685       23763
45    SC  9       52576       26867       25709
45    SC 10       56691       29031       27660
45    SC 11       53805       27480       26325
45    SC 12       52657       26911       25746
45    SC 13       51718       26236       25482
45    SC 14       52845       26715       26130
45    SC 15       55068       27997       27071
45    SC 16       58477       29642       28835
45    SC 17       62065       32298       29767
45    SC 18       63465       32881       30584
45    SC 19       69246       36120       33126
45    SC 20       70164       36415       33749
45    SC 21       66883       34666       32217
45    SC 22       64834       33340       31494
45    SC 23       63293       32099       31194
45    SC 24       62516       31613       30903
45    SC 25       59341       29539       29802
45    SC 26       57957       29004       28953
45    SC 27       56994       28245       28749
45    SC 28       52972       26436       26536
45    SC 29       54944       27413       27531
45    SC 30       53015       26340       26675
45    SC 31       50494       25111       25383
45    SC 32       50743       25236       25507
45    SC 33       50022       24666       25356
45    SC 34       54751       27310       27441
45    SC 35       39809       19776       20033
45    SC 36       40157       19939       20218
45    SC 37       40059       19738       20321
45    SC 38       40529       19972       20557
45    SC 39       37929       18786       19143
45    SC 40       36116       17615       18501
45    SC 41       33525       16303       17222
45    SC 42       32308       15661       16647
45    SC 43       31983       15473       16510
45    SC 44       30880       15005       15875
45    SC 45       30309       14676       15633
45    SC 46       31560       15228       16332
45    SC 47       30838       14752       16086
45    SC 48       29143       13815       15328
45    SC 49       29846       14386       15460
45    SC 50       29812       14069       15743
45    SC 51       28958       13790       15168
45    SC 52       29587       13954       15633
45    SC 53       30590       14424       16166
45    SC 54       30147       14041       16106
45    SC 55       29303       13568       15735
45    SC 56       30467       14081       16386
45    SC 57       30731       14215       16516
45    SC 58       29012       13395       15617
45    SC 59       30076       13869       16207
45    SC 60       29386       13425       15961
45    SC 61       28373       13077       15296
45    SC 62       25884       11790       14094
45    SC 63       25279       11463       13816
45    SC 64       25113       11088       14025
45    SC 65       24496       10774       13722
45    SC 66       22916       10045       12871
45    SC 67       22650        9889       12761
45    SC 68       21169        9070       12099
45    SC 69       20923        8675       12248
45    SC 70       19549        8035       11514
45    SC 71       18487        7459       11028
45    SC 72       16574        6517       10057
45    SC 73       14471        5680        8791
45    SC 74       14224        5522        8702
45    SC 75       12765        4826        7939
45    SC 76       11811        4273        7538
45    SC 77       10685        3839        6846
45    SC 78        9301        3237        6064
45    SC 79        9201        3126        6075
45    SC 80        7479        2529        4950
45    SC 81        6095        1903        4192
45    SC 82        5527        1779        3748
45    SC 83        4941        1511        3430
45    SC 84        4538        1377        3161
45    SC 85       21415        5722       15693
46    SD  0       12866        6505        6361
46    SD  1       12508        6311        6197
46    SD  2       11823        6009        5814
46    SD  3       11290        5814        5476
46    SD  4       11203        5784        5419
46    SD  5       10628        5439        5189
46    SD  6       10444        5228        5216
46    SD  7       10183        5195        4988
46    SD  8        9715        4943        4772
46    SD  9       10357        5254        5103
46    SD 10       11268        5852        5416
46    SD 11       10809        5515        5294
46    SD 12       10497        5319        5178
46    SD 13       10316        5216        5100
46    SD 14       10563        5363        5200
46    SD 15       11222        5655        5567
46    SD 16       12149        6157        5992
46    SD 17       13140        6753        6387
46    SD 18       13273        6649        6624
46    SD 19       14026        6963        7063
46    SD 20       14493        7259        7234
46    SD 21       13964        7034        6930
46    SD 22       13358        6779        6579
46    SD 23       13101        6680        6421
46    SD 24       12665        6525        6140
46    SD 25       12243        6216        6027
46    SD 26       11880        6091        5789
46    SD 27       11620        5933        5687
46    SD 28       10721        5441        5280
46    SD 29       11143        5761        5382
46    SD 30       10664        5483        5181
46    SD 31        9960        5132        4828
46    SD 32        9591        4955        4636
46    SD 33        9173        4712        4461
46    SD 34        9779        5006        4773
46    SD 35        7047        3559        3488
46    SD 36        7022        3445        3577
46    SD 37        7230        3578        3652
46    SD 38        7334        3689        3645
46    SD 39        6815        3398        3417
46    SD 40        6562        3237        3325
46    SD 41        6187        3006        3181
46    SD 42        6194        3021        3173
46    SD 43        6131        3014        3117
46    SD 44        6069        3045        3024
46    SD 45        6052        2988        3064
46    SD 46        6129        3002        3127
46    SD 47        6158        3005        3153
46    SD 48        5773        2842        2931
46    SD 49        6395        3091        3304
46    SD 50        6513        3197        3316
46    SD 51        6309        3117        3192
46    SD 52        6536        3267        3269
46    SD 53        6698        3336        3362
46    SD 54        6768        3375        3393
46    SD 55        6577        3313        3264
46    SD 56        6549        3306        3243
46    SD 57        6815        3403        3412
46    SD 58        6311        3081        3230
46    SD 59        6734        3259        3475
46    SD 60        6658        3333        3325
46    SD 61        6281        3056        3225
46    SD 62        6019        2904        3115
46    SD 63        6152        2982        3170
46    SD 64        6138        2925        3213
46    SD 65        5847        2743        3104
46    SD 66        5803        2677        3126
46    SD 67        5531        2604        2927
46    SD 68        5349        2511        2838
46    SD 69        5330        2434        2896
46    SD 70        5119        2308        2811
46    SD 71        4878        2204        2674
46    SD 72        4694        2068        2626
46    SD 73        4463        1966        2497
46    SD 74        4208        1808        2400
46    SD 75        4003        1717        2286
46    SD 76        3841        1576        2265
46    SD 77        3657        1466        2191
46    SD 78        3408        1363        2045
46    SD 79        3102        1233        1869
46    SD 80        3038        1228        1810
46    SD 81        2697        1006        1691
46    SD 82        2509         956        1553
46    SD 83        2362         862        1500
46    SD 84        2064         755        1309
46    SD 85       10875        3549        7326
47    TN  0       67907       34872       33035
47    TN  1       67210       34479       32731
47    TN  2       66150       33900       32250
47    TN  3       65465       33520       31945
47    TN  4       65878       33881       31997
47    TN  5       62954       32129       30825
47    TN  6       65542       33760       31782
47    TN  7       66650       34146       32504
47    TN  8       66405       34025       32380
47    TN  9       72589       37152       35437
47    TN 10       79226       40755       38471
47    TN 11       75834       38671       37163
47    TN 12       73021       37465       35556
47    TN 13       71428       36513       34915
47    TN 14       73386       37593       35793
47    TN 15       76522       38944       37578
47    TN 16       81483       41742       39741
47    TN 17       84398       43366       41032
47    TN 18       83000       42540       40460
47    TN 19       88902       44904       43998
47    TN 20       90202       44967       45235
47    TN 21       86435       42531       43904
47    TN 22       84690       41996       42694
47    TN 23       84372       41705       42667
47    TN 24       85230       42064       43166
47    TN 25       82707       40767       41940
47    TN 26       81819       40211       41608
47    TN 27       80943       39595       41348
47    TN 28       73957       36139       37818
47    TN 29       77593       38341       39252
47    TN 30       75548       37103       38445
47    TN 31       72028       35371       36657
47    TN 32       73679       36284       37395
47    TN 33       72908       35943       36965
47    TN 34       80503       39145       41358
47    TN 35       57650       28250       29400
47    TN 36       58114       28538       29576
47    TN 37       59206       28819       30387
47    TN 38       60501       29558       30943
47    TN 39       57158       27785       29373
47    TN 40       54050       26183       27867
47    TN 41       50399       24630       25769
47    TN 42       50054       24389       25665
47    TN 43       49388       23690       25698
47    TN 44       47499       23002       24497
47    TN 45       47296       22614       24682
47    TN 46       47806       22872       24934
47    TN 47       46515       22343       24172
47    TN 48       43785       20989       22796
47    TN 49       46689       22260       24429
47    TN 50       46641       22242       24399
47    TN 51       46091       22101       23990
47    TN 52       45620       21623       23997
47    TN 53       47078       22534       24544
47    TN 54       46936       21846       25090
47    TN 55       45591       21139       24452
47    TN 56       46567       21851       24716
47    TN 57       47003       21742       25261
47    TN 58       43958       20190       23768
47    TN 59       46093       21214       24879
47    TN 60       44587       20522       24065
47    TN 61       42014       19290       22724
47    TN 62       39518       17992       21526
47    TN 63       39235       17925       21310
47    TN 64       38722       17373       21349
47    TN 65       37758       17001       20757
47    TN 66       36756       16223       20533
47    TN 67       36864       16196       20668
47    TN 68       34555       15058       19497
47    TN 69       34712       14881       19831
47    TN 70       32450       13833       18617
47    TN 71       31533       13269       18264
47    TN 72       29114       12065       17049
47    TN 73       26705       10879       15826
47    TN 74       26062       10511       15551
47    TN 75       23677        9292       14385
47    TN 76       21670        8366       13304
47    TN 77       20326        7544       12782
47    TN 78       18279        6642       11637
47    TN 79       17390        6560       10830
47    TN 80       14670        5273        9397
47    TN 81       12744        4509        8235
47    TN 82       11254        3991        7263
47    TN 83       10174        3454        6720
47    TN 84        9425        3082        6343
47    TN 85       43221       12883       30338
48    TX  0      278080      141753      136327
48    TX  1      255897      131031      124866
48    TX  2      240502      122861      117641
48    TX  3      233944      119604      114340
48    TX  4      236448      120948      115500
48    TX  5      227752      115959      111793
48    TX  6      229883      117481      112402
48    TX  7      229374      117380      111994
48    TX  8      226662      115721      110941
48    TX  9      244295      124376      119919
48    TX 10      265120      135560      129560
48    TX 11      253202      129366      123836
48    TX 12      243068      124206      118862
48    TX 13      235638      120294      115344
48    TX 14      237401      121187      116214
48    TX 15      242686      123408      119278
48    TX 16      256654      130891      125763
48    TX 17      267849      137487      130362
48    TX 18      270696      138684      132012
48    TX 19      289144      147718      141426
48    TX 20      296696      151346      145350
48    TX 21      287730      145902      141828
48    TX 22      284575      144131      140444
48    TX 23      290735      147222      143513
48    TX 24      300344      152625      147719
48    TX 25      292373      148213      144160
48    TX 26      286841      144762      142079
48    TX 27      281922      142231      139691
48    TX 28      261890      131937      129953
48    TX 29      269672      136309      133363
48    TX 30      258633      129330      129303
48    TX 31      242715      121246      121469
48    TX 32      240816      120570      120246
48    TX 33      232950      116437      116513
48    TX 34      255861      128388      127473
48    TX 35      186130       92522       93608
48    TX 36      188905       93851       95054
48    TX 37      189204       93953       95251
48    TX 38      185994       92814       93180
48    TX 39      174085       86359       87726
48    TX 40      166168       82201       83967
48    TX 41      152168       75067       77101
48    TX 42      149313       73299       76014
48    TX 43      149064       73524       75540
48    TX 44      143967       70677       73290
48    TX 45      140147       69069       71078
48    TX 46      143587       70285       73302
48    TX 47      140308       68688       71620
48    TX 48      130554       64336       66218
48    TX 49      138701       67894       70807
48    TX 50      140949       67965       72984
48    TX 51      139269       68119       71150
48    TX 52      137502       66703       70799
48    TX 53      138032       67006       71026
48    TX 54      137807       65497       72310
48    TX 55      133742       63504       70238
48    TX 56      135335       64564       70771
48    TX 57      134821       64476       70345
48    TX 58      125405       59429       65976
48    TX 59      130055       61365       68690
48    TX 60      125209       59471       65738
48    TX 61      118558       56307       62251
48    TX 62      107397       50340       57057
48    TX 63      106813       49973       56840
48    TX 64      103408       47462       55946
48    TX 65       98574       45017       53557
48    TX 66       97077       43930       53147
48    TX 67       97550       43812       53738
48    TX 68       92999       41013       51986
48    TX 69       90908       39498       51410
48    TX 70       84990       36885       48105
48    TX 71       80610       34562       46048
48    TX 72       77003       32512       44491
48    TX 73       70656       29832       40824
48    TX 74       69333       28518       40815
48    TX 75       63084       25546       37538
48    TX 76       59150       23193       35957
48    TX 77       54112       20840       33272
48    TX 78       48827       18615       30212
48    TX 79       45524       17090       28434
48    TX 80       39017       14110       24907
48    TX 81       35100       12270       22830
48    TX 82       30617       10582       20035
48    TX 83       27583        9328       18255
48    TX 84       25398        8321       17077
48    TX 85      117556       35329       82227
49    UT  0       41778       21466       20312
49    UT  1       41154       21060       20094
49    UT  2       40176       20515       19661
49    UT  3       39087       19983       19104
49    UT  4       38078       19569       18509
49    UT  5       34331       17412       16919
49    UT  6       32577       16727       15850
49    UT  7       30440       15566       14874
49    UT  8       28260       14472       13788
49    UT  9       28853       14622       14231
49    UT 10       30155       15475       14680
49    UT 11       27859       14260       13599
49    UT 12       26213       13344       12869
49    UT 13       25206       12913       12293
49    UT 14       25207       12867       12340
49    UT 15       24785       12570       12215
49    UT 16       25338       12823       12515
49    UT 17       25949       13328       12621
49    UT 18       26807       13442       13365
49    UT 19       30334       14014       16320
49    UT 20       30899       12968       17931
49    UT 21       28642       13596       15046
49    UT 22       30599       15617       14982
49    UT 23       32432       16704       15728
49    UT 24       33562       17415       16147
49    UT 25       31918       16364       15554
49    UT 26       30259       15503       14756
49    UT 27       29354       14975       14379
49    UT 28       26378       13440       12938
49    UT 29       26748       13426       13322
49    UT 30       25097       12586       12511
49    UT 31       22675       11528       11147
49    UT 32       22272       11237       11035
49    UT 33       21414       10780       10634
49    UT 34       22917       11645       11272
49    UT 35       16357        8174        8183
49    UT 36       16382        8096        8286
49    UT 37       16967        8542        8425
49    UT 38       16820        8481        8339
49    UT 39       15177        7541        7636
49    UT 40       14282        7112        7170
49    UT 41       13140        6613        6527
49    UT 42       13077        6473        6604
49    UT 43       12925        6376        6549
49    UT 44       12340        6088        6252
49    UT 45       12050        5950        6100
49    UT 46       12117        6024        6093
49    UT 47       11648        5776        5872
49    UT 48       10663        5321        5342
49    UT 49       11350        5552        5798
49    UT 50       11666        5705        5961
49    UT 51       11198        5580        5618
49    UT 52       11242        5589        5653
49    UT 53       11209        5513        5696
49    UT 54       11222        5555        5667
49    UT 55       10916        5291        5625
49    UT 56       10883        5271        5612
49    UT 57       11064        5364        5700
49    UT 58       10141        4900        5241
49    UT 59       10491        5090        5401
49    UT 60       10366        5021        5345
49    UT 61        9709        4639        5070
49    UT 62        9400        4590        4810
49    UT 63        9457        4509        4948
49    UT 64        9132        4287        4845
49    UT 65        8355        3949        4406
49    UT 66        8441        3848        4593
49    UT 67        7774        3585        4189
49    UT 68        7625        3497        4128
49    UT 69        7217        3240        3977
49    UT 70        7010        3205        3805
49    UT 71        6647        2957        3690
49    UT 72        6268        2794        3474
49    UT 73        5543        2382        3161
49    UT 74        5509        2296        3213
49    UT 75        5112        2154        2958
49    UT 76        4772        1999        2773
49    UT 77        4362        1720        2642
49    UT 78        4018        1581        2437
49    UT 79        3392        1357        2035
49    UT 80        3261        1247        2014
49    UT 81        2760        1082        1678
49    UT 82        2516         961        1555
49    UT 83        2231         805        1426
49    UT 84        2069         759        1310
49    UT 85        9443        3131        6312
50    VT  0        7926        4107        3819
50    VT  1        7501        3827        3674
50    VT  2        7325        3735        3590
50    VT  3        7163        3663        3500
50    VT  4        7289        3767        3522
50    VT  5        6934        3608        3326
50    VT  6        7062        3622        3440
50    VT  7        6934        3549        3385
50    VT  8        7113        3662        3451
50    VT  9        7884        4068        3816
50    VT 10        8855        4609        4246
50    VT 11        8618        4344        4274
50    VT 12        8429        4357        4072
50    VT 13        8241        4234        4007
50    VT 14        8449        4354        4095
50    VT 15        8776        4538        4238
50    VT 16        9222        4721        4501
50    VT 17        9515        4855        4660
50    VT 18        9504        4620        4884
50    VT 19       10828        5170        5658
50    VT 20       11582        5699        5883
50    VT 21       10716        5344        5372
50    VT 22       10459        5182        5277
50    VT 23        9699        4817        4882
50    VT 24        9188        4476        4712
50    VT 25        8966        4459        4507
50    VT 26        8897        4374        4523
50    VT 27        8956        4363        4593
50    VT 28        8491        4157        4334
50    VT 29        9135        4478        4657
50    VT 30        8979        4506        4473
50    VT 31        8516        4220        4296
50    VT 32        8824        4472        4352
50    VT 33        8825        4351        4474
50    VT 34        9655        4837        4818
50    VT 35        6855        3307        3548
50    VT 36        6862        3528        3334
50    VT 37        6816        3495        3321
50    VT 38        6995        3525        3470
50    VT 39        6308        3105        3203
50    VT 40        5864        2924        2940
50    VT 41        5254        2662        2592
50    VT 42        5123        2575        2548
50    VT 43        5067        2522        2545
50    VT 44        4851        2413        2438
50    VT 45        4691        2364        2327
50    VT 46        4804        2492        2312
50    VT 47        4682        2298        2384
50    VT 48        4347        2137        2210
50    VT 49        4755        2342        2413
50    VT 50        4938        2419        2519
50    VT 51        4739        2285        2454
50    VT 52        4757        2371        2386
50    VT 53        4996        2481        2515
50    VT 54        4782        2299        2483
50    VT 55        4622        2198        2424
50    VT 56        4699        2238        2461
50    VT 57        4790        2259        2531
50    VT 58        4474        2141        2333
50    VT 59        4603        2167        2436
50    VT 60        4639        2139        2500
50    VT 61        4243        2031        2212
50    VT 62        4058        1909        2149
50    VT 63        4291        2043        2248
50    VT 64        4127        1876        2251
50    VT 65        3942        1855        2087
50    VT 66        3840        1720        2120
50    VT 67        3678        1728        1950
50    VT 68        3628        1619        2009
50    VT 69        3538        1577        1961
50    VT 70        3318        1436        1882
50    VT 71        3324        1405        1919
50    VT 72        3187        1313        1874
50    VT 73        2881        1196        1685
50    VT 74        2818        1154        1664
50    VT 75        2592        1038        1554
50    VT 76        2369         902        1467
50    VT 77        2284         867        1417
50    VT 78        2150         812        1338
50    VT 79        1914         725        1189
50    VT 80        1812         604        1208
50    VT 81        1613         556        1057
50    VT 82        1498         514         984
50    VT 83        1342         466         876
50    VT 84        1203         377         826
50    VT 85        6186        1583        4603
51    VA  0       78513       40213       38300
51    VA  1       74927       38371       36556
51    VA  2       72940       37252       35688
51    VA  3       72325       36944       35381
51    VA  4       72138       37062       35076
51    VA  5       69058       35353       33705
51    VA  6       71795       36708       35087
51    VA  7       72191       36846       35345
51    VA  8       72832       37368       35464
51    VA  9       81242       41587       39655
51    VA 10       90055       46051       44004
51    VA 11       87153       44539       42614
51    VA 12       85263       43407       41856
51    VA 13       84294       42841       41453
51    VA 14       86188       43778       42410
51    VA 15       89319       45411       43908
51    VA 16       95122       48637       46485
51    VA 17      100328       51352       48976
51    VA 18      103293       53013       50280
51    VA 19      110686       57878       52808
51    VA 20      111837       58999       52838
51    VA 21      108566       57028       51538
51    VA 22      108153       56496       51657
51    VA 23      107670       54926       52744
51    VA 24      107760       54464       53296
51    VA 25      103662       52073       51589
51    VA 26      101316       50683       50633
51    VA 27      100579       50077       50502
51    VA 28       94689       46754       47935
51    VA 29       98262       48695       49567
51    VA 30       95238       47007       48231
51    VA 31       91458       45339       46119
51    VA 32       93637       46260       47377
51    VA 33       93443       46147       47296
51    VA 34      103675       51563       52112
51    VA 35       75097       37133       37964
51    VA 36       75739       37312       38427
51    VA 37       76853       38228       38625
51    VA 38       78785       39225       39560
51    VA 39       72558       36105       36453
51    VA 40       67891       33609       34282
51    VA 41       62222       31106       31116
51    VA 42       61430       30553       30877
51    VA 43       60430       30135       30295
51    VA 44       58053       28753       29300
51    VA 45       55701       27451       28250
51    VA 46       56003       27679       28324
51    VA 47       54686       26823       27863
51    VA 48       51918       25644       26274
51    VA 49       54438       26646       27792
51    VA 50       55222       27026       28196
51    VA 51       54252       26659       27593
51    VA 52       54374       26473       27901
51    VA 53       55567       26693       28874
51    VA 54       54912       26162       28750
51    VA 55       52824       25100       27724
51    VA 56       54000       25456       28544
51    VA 57       54954       26012       28942
51    VA 58       51183       24220       26963
51    VA 59       53570       25274       28296
51    VA 60       51573       24399       27174
51    VA 61       48021       22670       25351
51    VA 62       44619       20875       23744
51    VA 63       43576       20395       23181
51    VA 64       42083       19268       22815
51    VA 65       40223       18366       21857
51    VA 66       38515       17122       21393
51    VA 67       37522       16516       21006
51    VA 68       35252       15553       19699
51    VA 69       34314       14820       19494
51    VA 70       31711       13594       18117
51    VA 71       30257       12607       17650
51    VA 72       28431       11620       16811
51    VA 73       25535       10244       15291
51    VA 74       24696        9699       14997
51    VA 75       22067        8477       13590
51    VA 76       20334        7625       12709
51    VA 77       18856        6829       12027
51    VA 78       17319        6207       11112
51    VA 79       16481        5830       10651
51    VA 80       14236        4852        9384
51    VA 81       12332        4024        8308
51    VA 82       11050        3656        7394
51    VA 83        9964        3241        6723
51    VA 84        9020        2769        6251
51    VA 85       43850       12105       31745
53    WA  0       69254       35531       33723
53    WA  1       66065       33876       32189
53    WA  2       63564       32282       31282
53    WA  3       61873       31727       30146
53    WA  4       61850       31692       30158
53    WA  5       58424       29961       28463
53    WA  6       58275       30000       28275
53    WA  7       57162       29058       28104
53    WA  8       55537       28493       27044
53    WA  9       61151       31202       29949
53    WA 10       68931       35575       33356
53    WA 11       67667       34841       32826
53    WA 12       66090       33745       32345
53    WA 13       63898       32712       31186
53    WA 14       63754       32647       31107
53    WA 15       65112       33390       31722
53    WA 16       68242       34977       33265
53    WA 17       72557       37242       35315
53    WA 18       74023       38018       36005
53    WA 19       78115       40267       37848
53    WA 20       79947       41586       38361
53    WA 21       78056       40426       37630
53    WA 22       79027       40818       38209
53    WA 23       80777       41653       39124
53    WA 24       83515       42782       40733
53    WA 25       82410       41970       40440
53    WA 26       81381       41102       40279
53    WA 27       81659       41435       40224
53    WA 28       77860       39208       38652
53    WA 29       81220       41274       39946
53    WA 30       78477       39692       38785
53    WA 31       74242       37373       36869
53    WA 32       74675       37587       37088
53    WA 33       73704       37115       36589
53    WA 34       81437       41130       40307
53    WA 35       58141       29175       28966
53    WA 36       58320       29394       28926
53    WA 37       59160       29949       29211
53    WA 38       58858       30047       28811
53    WA 39       53410       27274       26136
53    WA 40       49562       25098       24464
53    WA 41       45123       22936       22187
53    WA 42       44571       22596       21975
53    WA 43       43931       22157       21774
53    WA 44       42228       21396       20832
53    WA 45       40055       20236       19819
53    WA 46       40012       20068       19944
53    WA 47       39614       20009       19605
53    WA 48       36478       18236       18242
53    WA 49       39119       19911       19208
53    WA 50       40249       19970       20279
53    WA 51       39639       19649       19990
53    WA 52       39432       19651       19781
53    WA 53       40141       19638       20503
53    WA 54       40066       19439       20627
53    WA 55       39299       18922       20377
53    WA 56       40475       19563       20912
53    WA 57       41538       19927       21611
53    WA 58       39112       18821       20291
53    WA 59       41731       20214       21517
53    WA 60       41143       19947       21196
53    WA 61       38279       18549       19730
53    WA 62       35983       17437       18546
53    WA 63       36275       17475       18800
53    WA 64       35391       16979       18412
53    WA 65       33742       16059       17683
53    WA 66       32296       15290       17006
53    WA 67       30794       14259       16535
53    WA 68       30011       13843       16168
53    WA 69       28735       13074       15661
53    WA 70       26752       12045       14707
53    WA 71       25236       11269       13967
53    WA 72       23384       10365       13019
53    WA 73       21491        9314       12177
53    WA 74       20440        8760       11680
53    WA 75       19206        7991       11215
53    WA 76       17572        7212       10360
53    WA 77       16141        6507        9634
53    WA 78       15136        5835        9301
53    WA 79       13122        5133        7989
53    WA 80       12230        4526        7704
53    WA 81       11259        4013        7246
53    WA 82        9891        3482        6409
53    WA 83        9145        3093        6052
53    WA 84        8422        2713        5709
53    WA 85       43460       12903       30557
54    WV  0       28495       14703       13792
54    WV  1       29015       14836       14179
54    WV  2       28823       14753       14070
54    WV  3       29112       14819       14293
54    WV  4       29544       15312       14232
54    WV  5       28340       14534       13806
54    WV  6       29231       15092       14139
54    WV  7       28848       14789       14059
54    WV  8       29162       14909       14253
54    WV  9       31499       16152       15347
54    WV 10       33397       17358       16039
54    WV 11       31750       16308       15442
54    WV 12       31317       16002       15315
54    WV 13       30803       15771       15032
54    WV 14       31044       16015       15029
54    WV 15       31913       16445       15468
54    WV 16       33888       17294       16594
54    WV 17       34543       17630       16913
54    WV 18       33409       16795       16614
54    WV 19       34957       17286       17671
54    WV 20       35369       17365       18004
54    WV 21       34026       16687       17339
54    WV 22       34292       17025       17267
54    WV 23       34479       17016       17463
54    WV 24       34229       16889       17340
54    WV 25       32577       16065       16512
54    WV 26       32130       15975       16155
54    WV 27       32081       15765       16316
54    WV 28       30517       15272       15245
54    WV 29       32442       16097       16345
54    WV 30       31599       15763       15836
54    WV 31       29875       14782       15093
54    WV 32       30364       15286       15078
54    WV 33       29570       14738       14832
54    WV 34       32098       16049       16049
54    WV 35       22432       11232       11200
54    WV 36       22131       11098       11033
54    WV 37       22293       11014       11279
