RESIDENT POPULATION OF STATES (by single year to 85+ and sex):
July 1, 1982 estimates
Source: Population Distribution Branch and Population Estimates Branch
         U.S. Bureau of the Census
Release date:  June 4, 1996 

The July 1982 intercensal estimates in this file are consistent
with and described in Current Population Reports, Series P25-1106.

--------------------------------------------------------------------------------
File Layout

Field
Location         Length        Field

1-2              2             FIPS Code state
3-6              4             Blank
7-8              2             State postal abbreviation
9-10             3             Blank
11-12            2             Age  (85 = 85+)
13-24            12            4/1/80 census both sexes population
25-36            12            4/1/80 census male population
37-48            12            4/1/80 census female population
------------------------------------------------------------------------


FIPS             7/1/82      7/1/82      7/1/82
Code    Age  Both sexes        Male      Female

42    PA 49      114987       54860       60127
42    PA 50      122021       57587       64434
42    PA 51      124389       59004       65385
42    PA 52      127584       61102       66482
42    PA 53      131795       63250       68545
42    PA 54      140973       66826       74147
42    PA 55      137396       64249       73147
42    PA 56      137103       64016       73087
42    PA 57      143287       66776       76511
42    PA 58      137116       63575       73541
42    PA 59      134829       62190       72639
42    PA 60      139715       64316       75399
42    PA 61      135157       62087       73070
42    PA 62      124152       57071       67081
42    PA 63      122366       56211       66155
42    PA 64      125685       56983       68702
42    PA 65      122236       54734       67502
42    PA 66      114036       50609       63427
42    PA 67      110893       48798       62095
42    PA 68      106390       46132       60258
42    PA 69      101771       43545       58226
42    PA 70       95585       40355       55230
42    PA 71       90096       37352       52744
42    PA 72       85103       34791       50312
42    PA 73       79857       32114       47743
42    PA 74       75796       30016       45780
42    PA 75       70536       27382       43154
42    PA 76       64808       24436       40372
42    PA 77       60075       22171       37904
42    PA 78       54669       19915       34754
42    PA 79       49749       17630       32119
42    PA 80       43949       15240       28709
42    PA 81       39429       13423       26006
42    PA 82       35468       11946       23522
42    PA 83       32618       10708       21910
42    PA 84       29223        9294       19929
42    PA 85      140784       40800       99984
44    RI  0       12575        6463        6112
44    RI  1       11894        5999        5895
44    RI  2       11693        5963        5730
44    RI  3       11724        6011        5713
44    RI  4       11575        5912        5663
44    RI  5       11396        5836        5560
44    RI  6       10778        5579        5199
44    RI  7       11330        5810        5520
44    RI  8       11021        5664        5357
44    RI  9       11823        6028        5795
44    RI 10       12969        6600        6369
44    RI 11       14269        7255        7014
44    RI 12       14209        7353        6856
44    RI 13       14097        7175        6922
44    RI 14       14537        7464        7073
44    RI 15       15178        7712        7466
44    RI 16       15633        7990        7643
44    RI 17       16494        8326        8168
44    RI 18       17217        8498        8719
44    RI 19       18051        8830        9221
44    RI 20       19540        9570        9970
44    RI 21       20605       10020       10585
44    RI 22       19376        9633        9743
44    RI 23       19063        9472        9591
44    RI 24       18369        9097        9272
44    RI 25       17512        8636        8876
44    RI 26       16682        8298        8384
44    RI 27       16383        8183        8200
44    RI 28       14819        7199        7620
44    RI 29       15318        7743        7575
44    RI 30       14867        7475        7392
44    RI 31       14210        7038        7172
44    RI 32       14106        6900        7206
44    RI 33       14160        7027        7133
44    RI 34       14535        7175        7360
44    RI 35       15777        7781        7996
44    RI 36       11175        5496        5679
44    RI 37       11158        5459        5699
44    RI 38       11001        5359        5642
44    RI 39       12414        6006        6408
44    RI 40       10593        5190        5403
44    RI 41        9306        4613        4693
44    RI 42        8848        4270        4578
44    RI 43        8948        4297        4651
44    RI 44        8990        4360        4630
44    RI 45        8533        4119        4414
44    RI 46        8576        4120        4456
44    RI 47        8561        4132        4429
44    RI 48        8062        3821        4241
44    RI 49        8699        4236        4463
44    RI 50        8914        4185        4729
44    RI 51        9316        4473        4843
44    RI 52        9610        4596        5014
44    RI 53        9968        4729        5239
44    RI 54       10699        5130        5569
44    RI 55       10679        5081        5598
44    RI 56       10547        4961        5586
44    RI 57       11190        5149        6041
44    RI 58       10699        5002        5697
44    RI 59       10541        4905        5636
44    RI 60       11017        5076        5941
44    RI 61       10544        4838        5706
44    RI 62        9656        4384        5272
44    RI 63        9627        4382        5245
44    RI 64       10021        4506        5515
44    RI 65        9446        4153        5293
44    RI 66        9110        4033        5077
44    RI 67        8548        3710        4838
44    RI 68        8342        3601        4741
44    RI 69        8057        3372        4685
44    RI 70        7701        3201        4500
44    RI 71        7353        2986        4367
44    RI 72        6923        2721        4202
44    RI 73        6633        2568        4065
44    RI 74        6228        2369        3859
44    RI 75        5763        2101        3662
44    RI 76        5513        1981        3532
44    RI 77        5040        1759        3281
44    RI 78        4572        1596        2976
44    RI 79        4225        1413        2812
44    RI 80        3821        1279        2542
44    RI 81        3409        1117        2292
44    RI 82        3118        1031        2087
44    RI 83        2978         953        2025
44    RI 84        2578         757        1821
44    RI 85       13141        3517        9624
45    SC  0       51276       26226       25050
45    SC  1       49850       25539       24311
45    SC  2       49294       25055       24239
45    SC  3       48652       24808       23844
45    SC  4       48367       24611       23756
45    SC  5       48343       24540       23803
45    SC  6       45662       23379       22283
45    SC  7       48022       24483       23539
45    SC  8       46455       23668       22787
45    SC  9       50182       25635       24547
45    SC 10       53470       27358       26112
45    SC 11       55854       28561       27293
45    SC 12       53575       27399       26176
45    SC 13       52878       26819       26059
45    SC 14       52078       26392       25686
45    SC 15       53067       26961       26106
45    SC 16       54923       27884       27039
45    SC 17       59137       30568       28569
45    SC 18       62637       32312       30325
45    SC 19       67299       34843       32456
45    SC 20       68697       35470       33227
45    SC 21       68254       35260       32994
45    SC 22       65544       33610       31934
45    SC 23       63918       32342       31576
45    SC 24       63259       32004       31255
45    SC 25       62100       30959       31141
45    SC 26       58340       29198       29142
45    SC 27       57700       28650       29050
45    SC 28       53754       26822       26932
45    SC 29       56116       27984       28132
45    SC 30       53681       26716       26965
45    SC 31       51275       25437       25838
45    SC 32       50479       25063       25416
45    SC 33       49960       24552       25408
45    SC 34       51272       25489       25783
45    SC 35       53772       26715       27057
45    SC 36       39115       19375       19740
45    SC 37       40193       19727       20466
45    SC 38       38771       19004       19767
45    SC 39       42510       21030       21480
45    SC 40       37698       18396       19302
45    SC 41       34899       16966       17933
45    SC 42       33568       16281       17287
45    SC 43       32488       15715       16773
45    SC 44       32277       15706       16571
45    SC 45       30311       14725       15586
45    SC 46       30780       14848       15932
45    SC 47       31927       15321       16606
45    SC 48       29069       13841       15228
45    SC 49       30514       14753       15761
45    SC 50       29817       14110       15707
45    SC 51       29019       13762       15257
45    SC 52       28891       13699       15192
45    SC 53       29933       14138       15795
45    SC 54       30891       14480       16411
45    SC 55       29233       13571       15662
45    SC 56       29154       13459       15695
45    SC 57       30923       14302       16621
45    SC 58       29467       13588       15879
45    SC 59       29426       13532       15894
45    SC 60       30013       13678       16335
45    SC 61       28716       13259       15457
45    SC 62       27418       12515       14903
45    SC 63       25991       11778       14213
45    SC 64       25636       11396       14240
45    SC 65       25437       11305       14132
45    SC 66       23392       10392       13000
45    SC 67       22919       10005       12914
45    SC 68       21472        9190       12282
45    SC 69       21546        9009       12537
45    SC 70       20258        8405       11853
45    SC 71       18886        7618       11268
45    SC 72       16930        6661       10269
45    SC 73       15408        6092        9316
45    SC 74       15107        5884        9223
45    SC 75       13327        5034        8293
45    SC 76       12292        4464        7828
45    SC 77       11171        4018        7153
45    SC 78        9759        3405        6354
45    SC 79        9573        3242        6331
45    SC 80        7814        2603        5211
45    SC 81        6395        1989        4406
45    SC 82        5776        1833        3943
45    SC 83        5160        1557        3603
45    SC 84        4720        1411        3309
45    SC 85       22486        5980       16506
46    SD  0       12801        6485        6316
46    SD  1       12348        6245        6103
46    SD  2       12375        6293        6082
46    SD  3       11906        6118        5788
46    SD  4       11248        5801        5447
46    SD  5       11101        5688        5413
46    SD  6       10508        5263        5245
46    SD  7       10495        5357        5138
46    SD  8        9748        4975        4773
46    SD  9        9965        5063        4902
46    SD 10       10393        5376        5017
46    SD 11       11096        5661        5435
46    SD 12       10741        5452        5289
46    SD 13       10500        5313        5187
46    SD 14       10303        5245        5058
46    SD 15       10622        5356        5266
46    SD 16       11129        5648        5481
46    SD 17       12072        6182        5890
46    SD 18       12781        6418        6363
46    SD 19       13636        6758        6878
46    SD 20       13729        6880        6849
46    SD 21       14012        7063        6949
46    SD 22       13627        6923        6704
46    SD 23       13156        6702        6454
46    SD 24       12937        6661        6276
46    SD 25       12411        6303        6108
46    SD 26       11857        6064        5793
46    SD 27       11740        6001        5739
46    SD 28       10903        5530        5373
46    SD 29       11156        5741        5415
46    SD 30       10825        5556        5269
46    SD 31       10234        5248        4986
46    SD 32        9837        5072        4765
46    SD 33        9406        4815        4591
46    SD 34        9314        4762        4552
46    SD 35        9535        4827        4708
46    SD 36        6888        3398        3490
46    SD 37        7005        3477        3528
46    SD 38        6949        3490        3459
46    SD 39        7630        3821        3809
46    SD 40        6742        3344        3398
46    SD 41        6317        3083        3234
46    SD 42        6149        3015        3134
46    SD 43        6207        3067        3140
46    SD 44        6152        3094        3058
46    SD 45        5964        2956        3008
46    SD 46        6085        2983        3102
46    SD 47        6176        3024        3152
46    SD 48        5765        2851        2914
46    SD 49        5989        2914        3075
46    SD 50        6354        3122        3232
46    SD 51        6266        3069        3197
46    SD 52        6271        3129        3142
46    SD 53        6589        3275        3314
46    SD 54        6721        3359        3362
46    SD 55        6577        3304        3273
46    SD 56        6468        3241        3227
46    SD 57        6672        3314        3358
46    SD 58        6455        3140        3315
46    SD 59        6402        3076        3326
46    SD 60        6721        3338        3383
46    SD 61        6474        3153        3321
46    SD 62        6013        2913        3100
46    SD 63        6013        2913        3100
46    SD 64        6180        2967        3213
46    SD 65        6004        2856        3148
46    SD 66        5852        2748        3104
46    SD 67        5522        2602        2920
46    SD 68        5356        2500        2856
46    SD 69        5333        2407        2926
46    SD 70        5146        2297        2849
46    SD 71        5024        2247        2777
46    SD 72        4825        2101        2724
46    SD 73        4484        1994        2490
46    SD 74        4239        1840        2399
46    SD 75        4050        1729        2321
46    SD 76        3883        1592        2291
46    SD 77        3701        1479        2222
46    SD 78        3447        1375        2072
46    SD 79        3130        1238        1892
46    SD 80        3058        1228        1830
46    SD 81        2732        1018        1714
46    SD 82        2533         959        1574
46    SD 83        2379         864        1515
46    SD 84        2079         753        1326
46    SD 85       11197        3618        7579
47    TN  0       66788       34285       32503
47    TN  1       65723       33732       31991
47    TN  2       67115       34379       32736
47    TN  3       67105       34326       32779
47    TN  4       66243       34028       32215
47    TN  5       65844       33650       32194
47    TN  6       62990       32399       30591
47    TN  7       66498       34106       32392
47    TN  8       64250       32975       31275
47    TN  9       68643       35155       33488
47    TN 10       73439       37734       35705
47    TN 11       77878       39757       38121
47    TN 12       75471       38770       36701
47    TN 13       73154       37377       35777
47    TN 14       71607       36742       34865
47    TN 15       73605       37448       36157
47    TN 16       76127       39052       37075
47    TN 17       81201       41641       39560
47    TN 18       82862       42569       40293
47    TN 19       85940       43468       42472
47    TN 20       87659       43731       43928
47    TN 21       88153       43421       44732
47    TN 22       85415       42358       43057
47    TN 23       84406       41679       42727
47    TN 24       85072       42021       43051
47    TN 25       85215       42074       43141
47    TN 26       81692       40149       41543
47    TN 27       81987       40202       41785
47    TN 28       76243       37288       38955
47    TN 29       78541       38746       39795
47    TN 30       76211       37483       38728
47    TN 31       73237       35920       37317
47    TN 32       71920       35410       36510
47    TN 33       72443       35590       36853
47    TN 34       74513       36191       38322
47    TN 35       78822       38654       40168
47    TN 36       56581       27729       28852
47    TN 37       58171       28294       29877
47    TN 38       57211       27870       29341
47    TN 39       63511       30951       32560
47    TN 40       56902       27606       29296
47    TN 41       51945       25365       26580
47    TN 42       50527       24645       25882
47    TN 43       50161       24112       26049
47    TN 44       49702       24116       25586
47    TN 45       46574       22353       24221
47    TN 46       47822       22912       24910
47    TN 47       48212       23207       25005
47    TN 48       43716       21038       22678
47    TN 49       45694       21874       23820
47    TN 50       46412       22183       24229
47    TN 51       45138       21540       23598
47    TN 52       45835       21852       23983
47    TN 53       45891       21976       23915
47    TN 54       47133       22083       25050
47    TN 55       45557       21193       24364
47    TN 56       45024       21093       23931
47    TN 57       47154       21800       25354
47    TN 58       44696       20548       24148
47    TN 59       44446       20391       24055
47    TN 60       45543       20907       24636
47    TN 61       43453       19996       23457
47    TN 62       40136       18347       21789
47    TN 63       39406       17983       21423
47    TN 64       39506       17819       21687
47    TN 65       38401       17235       21166
47    TN 66       36572       16155       20417
47    TN 67       36502       16019       20483
47    TN 68       34383       14924       19459
47    TN 69       34846       14831       20015
47    TN 70       32764       13870       18894
47    TN 71       31874       13523       18351
47    TN 72       29435       12283       17152
47    TN 73       27865       11344       16521
47    TN 74       27146       10925       16221
47    TN 75       24247        9512       14735
47    TN 76       22283        8596       13687
47    TN 77       20901        7763       13138
47    TN 78       18832        6861       11971
47    TN 79       17798        6669       11129
47    TN 80       15326        5417        9909
47    TN 81       13350        4643        8707
47    TN 82       11812        4102        7710
47    TN 83       10667        3552        7115
47    TN 84        9846        3165        6681
47    TN 85       45122       13430       31692
48    TX  0      290283      147981      142302
48    TX  1      274122      140424      133698
48    TX  2      261352      133522      127830
48    TX  3      248667      127067      121600
48    TX  4      241386      123359      118027
48    TX  5      241711      123212      118499
48    TX  6      233226      119067      114159
48    TX  7      238836      122333      116503
48    TX  8      227156      116149      111007
48    TX  9      241183      122872      118311
48    TX 10      255945      130750      125195
48    TX 11      268772      137493      131279
48    TX 12      259022      132534      126488
48    TX 13      250838      128002      122836
48    TX 14      243659      124556      119103
48    TX 15      246409      125209      121200
48    TX 16      248818      127065      121753
48    TX 17      265202      135756      129446
48    TX 18      272966      140009      132957
48    TX 19      291161      148434      142727
48    TX 20      295749      150566      145183
48    TX 21      300382      152246      148136
48    TX 22      295279      149507      145772
48    TX 23      295401      149417      145984
48    TX 24      305969      155535      150434
48    TX 25      312681      158689      153992
48    TX 26      302208      152438      149770
48    TX 27      300277      151691      148586
48    TX 28      279726      140907      138819
48    TX 29      290898      146892      144006
48    TX 30      276663      138698      137965
48    TX 31      261401      130527      130874
48    TX 32      250954      125774      125180
48    TX 33      244286      121933      122353
48    TX 34      246073      123393      122680
48    TX 35      258997      129047      129950
48    TX 36      188792       93753       95039
48    TX 37      194580       96572       98008
48    TX 38      188435       93713       94722
48    TX 39      200971       99796      101175
48    TX 40      178589       88349       90240
48    TX 41      164810       81226       83584
48    TX 42      156960       77096       79864
48    TX 43      154390       76167       78223
48    TX 44      154653       76048       78605
48    TX 45      145120       71596       73524
48    TX 46      145666       71248       74418
48    TX 47      149582       73323       76259
48    TX 48      135648       66977       68671
48    TX 49      140146       68759       71387
48    TX 50      142369       68797       73572
48    TX 51      140375       68223       72152
48    TX 52      142458       69404       73054
48    TX 53      142036       69036       73000
48    TX 54      142920       68362       74558
48    TX 55      137404       65422       71982
48    TX 56      136099       64834       71265
48    TX 57      140721       67211       73510
48    TX 58      131766       62433       69333
48    TX 59      130244       61280       68964
48    TX 60      132249       62501       69748
48    TX 61      125476       59620       65856
48    TX 62      116849       54908       61941
48    TX 63      110161       51469       58692
48    TX 64      110377       50879       59498
48    TX 65      100471       45919       54552
48    TX 66       96726       43963       52763
48    TX 67       96670       43358       53312
48    TX 68       92324       40600       51724
48    TX 69       91976       40148       51828
48    TX 70       86378       37659       48719
48    TX 71       82622       35159       47463
48    TX 72       78583       32905       45678
48    TX 73       72093       30395       41698
48    TX 74       70726       29054       41672
48    TX 75       64794       26221       38573
48    TX 76       60791       23878       36913
48    TX 77       55828       21539       34289
48    TX 78       50382       19204       31178
48    TX 79       46817       17501       29316
48    TX 80       40575       14714       25861
48    TX 81       36503       12830       23673
48    TX 82       32006       11103       20903
48    TX 83       28773        9775       18998
48    TX 84       26406        8687       17719
48    TX 85      122462       36178       86284
49    UT  0       41579       21373       20206
49    UT  1       40402       20691       19711
49    UT  2       41048       20952       20096
49    UT  3       40553       20718       19835
49    UT  4       39330       20191       19139
49    UT  5       37956       19306       18650
49    UT  6       34290       17590       16700
49    UT  7       32932       16869       16063
49    UT  8       29330       15037       14293
49    UT  9       29232       14835       14397
49    UT 10       29137       14942       14195
49    UT 11       29736       15244       14492
49    UT 12       27792       14172       13620
49    UT 13       26531       13586       12945
49    UT 14       25377       12974       12403
49    UT 15       25529       12938       12591
49    UT 16       24965       12665       12300
49    UT 17       25025       12821       12204
49    UT 18       26155       13155       13000
49    UT 19       28081       12972       15109
49    UT 20       30292       12770       17522
49    UT 21       30994       14717       16277
49    UT 22       29172       14921       14251
49    UT 23       31288       16118       15170
49    UT 24       33595       17445       16150
49    UT 25       34210       17560       16650
49    UT 26       32019       16361       15658
49    UT 27       30827       15718       15109
49    UT 28       27972       14224       13748
49    UT 29       28429       14255       14174
49    UT 30       26945       13537       13408
49    UT 31       24123       12221       11902
49    UT 32       22559       11387       11172
49    UT 33       21792       10943       10849
49    UT 34       21955       11125       10830
49    UT 35       22608       11324       11284
49    UT 36       16143        7986        8157
49    UT 37       16482        8289        8193
49    UT 38       16517        8301        8216
49    UT 39       17770        8838        8932
49    UT 40       15265        7607        7658
49    UT 41       13838        6954        6884
49    UT 42       13291        6589        6702
49    UT 43       13267        6547        6720
49    UT 44       13133        6491        6642
49    UT 45       12233        6046        6187
49    UT 46       12281        6094        6187
49    UT 47       12413        6160        6253
49    UT 48       11096        5543        5553
49    UT 49       11257        5514        5743
49    UT 50       11466        5613        5853
49    UT 51       11403        5645        5758
49    UT 52       11304        5634        5670
49    UT 53       11476        5644        5832
49    UT 54       11410        5665        5745
49    UT 55       11068        5373        5695
49    UT 56       10967        5300        5667
49    UT 57       11195        5423        5772
49    UT 58       10688        5165        5523
49    UT 59       10368        5005        5363
49    UT 60       10618        5113        5505
49    UT 61       10250        4910        5340
49    UT 62        9472        4631        4841
49    UT 63        9535        4543        4992
49    UT 64        9719        4594        5125
49    UT 65        8911        4223        4688
49    UT 66        8783        4035        4748
49    UT 67        7870        3655        4215
49    UT 68        7707        3560        4147
49    UT 69        7497        3395        4102
49    UT 70        7290        3352        3938
49    UT 71        6783        2971        3812
49    UT 72        6378        2791        3587
49    UT 73        5876        2553        3323
49    UT 74        5812        2449        3363
49    UT 75        5276        2227        3049
49    UT 76        4920        2060        2860
49    UT 77        4513        1786        2727
49    UT 78        4163        1638        2525
49    UT 79        3524        1401        2123
49    UT 80        3433        1312        2121
49    UT 81        2930        1141        1789
49    UT 82        2664        1010        1654
49    UT 83        2372         854        1518
49    UT 84        2187         795        1392
49    UT 85        9742        3240        6502
50    VT  0        8023        4155        3868
50    VT  1        7709        3933        3776
50    VT  2        7520        3836        3684
50    VT  3        7435        3804        3631
50    VT  4        7267        3751        3516
50    VT  5        7314        3803        3511
50    VT  6        6945        3560        3385
50    VT  7        7187        3678        3509
50    VT  8        6693        3447        3246
50    VT  9        7369        3807        3562
50    VT 10        8026        4165        3861
50    VT 11        8704        4396        4308
50    VT 12        8567        4423        4144
50    VT 13        8430        4333        4097
50    VT 14        8280        4273        4007
50    VT 15        8466        4373        4093
50    VT 16        8756        4487        4269
50    VT 17        9111        4646        4465
50    VT 18        9504        4649        4855
50    VT 19        9903        4766        5137
50    VT 20       10783        5324        5459
50    VT 21       11485        5725        5760
50    VT 22       10546        5238        5308
50    VT 23       10329        5122        5207
50    VT 24        9720        4747        4973
50    VT 25        9194        4577        4617
50    VT 26        8812        4327        4485
50    VT 27        8904        4347        4557
50    VT 28        8354        4087        4267
50    VT 29        8890        4356        4534
50    VT 30        8987        4511        4476
50    VT 31        8652        4279        4373
50    VT 32        8708        4402        4306
50    VT 33        8826        4347        4479
50    VT 34        9114        4549        4565
50    VT 35        9559        4630        4929
50    VT 36        6791        3465        3326
50    VT 37        6896        3518        3378
50    VT 38        6614        3316        3298
50    VT 39        7362        3629        3733
50    VT 40        6312        3150        3162
50    VT 41        5642        2855        2787
50    VT 42        5255        2647        2608
50    VT 43        5152        2569        2583
50    VT 44        5107        2546        2561
50    VT 45        4730        2383        2347
50    VT 46        4772        2468        2304
50    VT 47        4823        2376        2447
50    VT 48        4410        2178        2232
50    VT 49        4511        2228        2283
50    VT 50        4764        2340        2424
50    VT 51        4760        2292        2468
50    VT 52        4712        2358        2354
50    VT 53        4775        2371        2404
50    VT 54        5030        2435        2595
50    VT 55        4622        2208        2414
50    VT 56        4546        2172        2374
50    VT 57        4775        2253        2522
50    VT 58        4539        2177        2362
50    VT 59        4488        2111        2377
50    VT 60        4601        2118        2483
50    VT 61        4500        2154        2346
50    VT 62        4022        1906        2116
50    VT 63        4086        1947        2139
50    VT 64        4308        1975        2333
50    VT 65        4083        1914        2169
50    VT 66        3886        1748        2138
50    VT 67        3731        1760        1971
50    VT 68        3666        1653        2013
50    VT 69        3536        1557        1979
50    VT 70        3335        1423        1912
50    VT 71        3343        1427        1916
50    VT 72        3189        1327        1862
50    VT 73        2933        1199        1734
50    VT 74        2868        1152        1716
50    VT 75        2668        1078        1590
50    VT 76        2436         939        1497
50    VT 77        2346         901        1445
50    VT 78        2207         842        1365
50    VT 79        1969         748        1221
50    VT 80        1832         605        1227
50    VT 81        1636         556        1080
50    VT 82        1514         512        1002
50    VT 83        1352         461         891
50    VT 84        1212         376         836
50    VT 85        6388        1649        4739
51    VA  0       80025       40974       39051
51    VA  1       76033       38942       37091
51    VA  2       75002       38288       36714
51    VA  3       74113       37811       36302
51    VA  4       73286       37608       35678
51    VA  5       72273       37044       35229
51    VA  6       69440       35482       33958
51    VA  7       73246       37431       35815
51    VA  8       70056       35978       34078
51    VA  9       75926       38864       37062
51    VA 10       82926       42360       40566
51    VA 11       89072       45581       43491
51    VA 12       87220       44494       42726
51    VA 13       86203       43792       42411
51    VA 14       84962       43238       41724
51    VA 15       86923       44160       42763
51    VA 16       89691       45909       43782
51    VA 17       95999       48857       47142
51    VA 18      101955       52056       49899
51    VA 19      110512       57173       53339
51    VA 20      110118       57778       52340
51    VA 21      109391       57542       51849
51    VA 22      106557       55751       50806
51    VA 23      107149       54707       52442
51    VA 24      108590       55043       53547
51    VA 25      107942       54315       53627
51    VA 26      103220       51684       51536
51    VA 27      102163       50996       51167
51    VA 28       96976       47957       49019
51    VA 29      101866       50472       51394
51    VA 30       97444       48219       49225
51    VA 31       92970       46011       46959
51    VA 32       91894       45414       46480
51    VA 33       92653       45676       46977
51    VA 34       96112       47715       48397
51    VA 35      102292       50606       51686
51    VA 36       73947       36421       37526
51    VA 37       75897       37612       38285
51    VA 38       74490       36890       37600
51    VA 39       82425       40946       41479
51    VA 40       72146       35658       36488
51    VA 41       65329       32545       32784
51    VA 42       62256       30915       31341
51    VA 43       61573       30628       30945
51    VA 44       60733       30066       30667
51    VA 45       56750       28006       28744
51    VA 46       56209       27722       28487
51    VA 47       56353       27683       28670
51    VA 48       51294       25373       25921
51    VA 49       54018       26510       27508
51    VA 50       54166       26546       27620
51    VA 51       53200       26001       27199
51    VA 52       53809       26347       27462
51    VA 53       54344       26211       28133
51    VA 54       55742       26756       28986
51    VA 55       53005       25273       27732
51    VA 56       51897       24490       27407
51    VA 57       54268       25698       28570
51    VA 58       52086       24655       27431
51    VA 59       51306       24137       27169
51    VA 60       52846       24921       27925
51    VA 61       49846       23579       26267
51    VA 62       45614       21391       24223
51    VA 63       44267       20655       23612
51    VA 64       43550       20010       23540
51    VA 65       41637       18906       22731
51    VA 66       39117       17373       21744
51    VA 67       37929       16949       20980
51    VA 68       35837       16002       19835
51    VA 69       35170       14998       20172
51    VA 70       32692       13844       18848
51    VA 71       30898       13023       17875
51    VA 72       28893       11943       16950
51    VA 73       26658       10675       15983
51    VA 74       25777       10102       15675
51    VA 75       22778        8784       13994
51    VA 76       20994        7905       13089
51    VA 77       19470        7093       12377
51    VA 78       17844        6436       11408
51    VA 79       16884        5976       10908
51    VA 80       14817        5022        9795
51    VA 81       12863        4182        8681
51    VA 82       11530        3782        7748
51    VA 83       10380        3345        7035
51    VA 84        9372        2859        6513
51    VA 85       45667       12500       33167
53    WA  0       69995       35891       34104
53    WA  1       66933       34332       32601
53    WA  2       66038       33571       32467
53    WA  3       64489       33047       31442
53    WA  4       62557       32016       30541
53    WA  5       61959       31801       30158
53    WA  6       58499       30082       28417
53    WA  7       59229       30168       29061
53    WA  8       55168       28321       26847
53    WA  9       57608       29415       28193
53    WA 10       61943       31932       30011
53    WA 11       67873       34968       32905
53    WA 12       67343       34436       32907
53    WA 13       66334       33948       32386
53    WA 14       64051       32863       31188
53    WA 15       64158       32875       31283
53    WA 16       64794       33267       31527
53    WA 17       68392       34983       33409
53    WA 18       71245       36582       34663
53    WA 19       76850       39477       37373
53    WA 20       77118       40041       37077
53    WA 21       77944       40411       37533
53    WA 22       77209       39922       37287
53    WA 23       78876       40623       38253
53    WA 24       81967       42051       39916
53    WA 25       84110       42905       41205
53    WA 26       81976       41421       40555
53    WA 27       82303       41833       40470
53    WA 28       78943       39784       39159
53    WA 29       83959       42582       41377
53    WA 30       80723       40875       39848
53    WA 31       76847       38638       38209
53    WA 32       74773       37649       37124
53    WA 33       73831       37077       36754
53    WA 34       75923       38287       37636
53    WA 35       80448       40399       40049
53    WA 36       57336       28836       28500
53    WA 37       58465       29531       28934
53    WA 38       57310       29109       28201
53    WA 39       61797       31514       30283
53    WA 40       53179       26890       26289
53    WA 41       47753       24202       23551
53    WA 42       45173       22865       22308
53    WA 43       44689       22515       22174
53    WA 44       44317       22439       21878
53    WA 45       41309       20873       20436
53    WA 46       40343       20211       20132
53    WA 47       40457       20446       20011
53    WA 48       37218       18677       18541
53    WA 49       38079       19399       18680
53    WA 50       39004       19395       19609
53    WA 51       38834       19178       19656
53    WA 52       39395       19733       19662
53    WA 53       39454       19375       20079
53    WA 54       40423       19777       20646
53    WA 55       38868       18792       20076
53    WA 56       38651       18695       19956
53    WA 57       41067       19724       21343
53    WA 58       39478       19016       20462
53    WA 59       39456       19080       20376
53    WA 60       41285       19939       21346
53    WA 61       40131       19462       20669
53    WA 62       36637       17774       18863
53    WA 63       36068       17322       18746
53    WA 64       36461       17511       18950
53    WA 65       34875       16586       18289
53    WA 66       32805       15566       17239
53    WA 67       31392       14629       16763
53    WA 68       30664       14224       16440
53    WA 69       29105       13218       15887
53    WA 70       27223       12239       14984
53    WA 71       26272       11717       14555
53    WA 72       24311       10761       13550
53    WA 73       22353        9717       12636
53    WA 74       21275        9143       12132
53    WA 75       19885        8310       11575
53    WA 76       18217        7504       10713
53    WA 77       16753        6777        9976
53    WA 78       15681        6078        9603
53    WA 79       13612        5320        8292
53    WA 80       12608        4672        7936
53    WA 81       11597        4145        7452
53    WA 82       10224        3594        6630
53    WA 83        9422        3199        6223
53    WA 84        8610        2785        5825
53    WA 85       44616       13046       31570
54    WV  0       27464       14161       13303
54    WV  1       27502       14073       13429
54    WV  2       28932       14812       14120
54    WV  3       29121       14826       14295
54    WV  4       29307       15162       14145
54    WV  5       29374       15097       14277
54    WV  6       28141       14509       13632
54    WV  7       29460       15106       14354
54    WV  8       27667       14169       13498
54    WV  9       29954       15382       14572
54    WV 10       31701       16445       15256
54    WV 11       32836       16870       15966
54    WV 12       31496       16124       15372
54    WV 13       31345       16056       15289
54    WV 14       30761       15890       14871
54    WV 15       31052       15980       15072
54    WV 16       31764       16249       15515
54    WV 17       33630       17153       16477
54    WV 18       33570       16945       16625
54    WV 19       34119       16932       17187
54    WV 20       33910       16690       17220
54    WV 21       33840       16611       17229
54    WV 22       32994       16357       16637
54    WV 23       33551       16510       17041
54    WV 24       33858       16652       17206
54    WV 25       33447       16480       16967
54    WV 26       31546       15617       15929
54    WV 27       31654       15524       16130
54    WV 28       29876       14873       15003
54    WV 29       31950       15773       16177
54    WV 30       31523       15692       15831
54    WV 31       30229       14903       15326
54    WV 32       29632       14883       14749
54    WV 33       29706       14735       14971
54    WV 34       30111       14981       15130
54    WV 35       31307       15667       15640
54    WV 36       21918       10951       10967
54    WV 37       22031       10866       11165
54    WV 38       21487       10571       10916
54    WV 39       24174       12077       12097
54    WV 40       21772       10707       11065
54    WV 41       20005        9882       10123
54    WV 42       19385        9586        9799
