Count_Inpatient,Count_Inpatient_Deceased_AsFractionOf_Count_Inpatient,Count_Outpatient,Count_Outpatient_AYUSH,Count_SurgicalProcedure_Major,Count_SurgicalProcedure_Minor,Date,District,lgdCode
,,,,,,2009-03,Kolkata,315
,,,,,,2009-03,Malda,316
,,,,,,2009-03,Medinipur East,317
,,,,,,2009-03,Medinipur West,318
,,,,,,2009-03,Murshidabad,319
262610,1.9,2567753,,24903,,2009-03,Nadia,320
,,,,,,2009-03,North 24 Parganas,303
,,,,,,2009-03,Puruliya,321
,,342023,,1010,1026,2009-03,South 24 Parganas,304
,,,,,,2009-03,Uttar Dinajpur,311
7974,0.8,127842,265,106,220,2010-03,Nicobar,603
8639,2,375307,14266,29,54,2010-03,North and Middle Andaman,632
12010,4.4,433370,1469,147,495,2010-03,South Andaman,602
205620,1.6,475827,,52126,10,2010-03,Adilabad,501
101186,1.1,2510807,97375,126548,1753,2010-03,Anantapur,502
60261,0.5,3052155,,1551,22439,2010-03,Chittoor,503
137692,3.2,2800232,193238,4131,48914,2010-03,Cuddapah,504
106681,3,2260290,33432,5737,35619,2010-03,East Godavari,505
59332,0.9,2160644,47714,2541,13987,2010-03,Guntur,506
55138,5.8,1541446,,9144,29754,2010-03,Hyderabad,507
83073,1.1,1280947,79396,395,1045,2010-03,Karim Nagar,508
120482,0.3,2435817,25849,2198,9978,2010-03,Khammam,509
22627,0,1542531,45888,5363,3560,2010-03,Krishna,510
56106,5,1695549,100001,1408,3081,2010-03,Kurnool,511
28136,0.2,1696375,36375,320,1236,2010-03,Mahbubnagar,512
144221,3.3,2719648,103683,3307,15137,2010-03,Medak,513
90796,1.8,1265107,22006,3545,6820,2010-03,Nalgonda,514
17468,3,420386,1526,57,914,2010-03,Nizamabad,516
50675,2.2,1078888,17314,3908,22528,2010-03,Prakasam,517
13230,0.7,1243578,44726,416,3189,2010-03,Ranga Reddy,518
46853,3.7,857568,35048,40,655,2010-03,Srikakulam,519
28736,2.4,1518869,30448,3206,6906,2010-03,Vishakapatnam,520
80990,0.7,1965726,113862,4021,23891,2010-03,Vizianagaram,521
189331,0.8,681822,1620,6,110,2010-03,Warangal,686
23495,1.4,1333327,18731,1570,7434,2010-03,West Godavari,523
536,1.3,26245,169,,42,2010-03,Anjaw,628
4656,0.4,104303,5263,,,2010-03,Changlang,229
453,1.8,12007,2,,166,2010-03,Dibang Valley,230
181,1.1,11168,49,35,240,2010-03,East Kameng,231
4803,2.4,100106,,564,416,2010-03,East Siang,232
2158,0.2,22900,,,1220,2010-03,Kurung Kumey,233
3592,2.3,91520,10077,97,686,2010-03,Lohit,234
,,,,,,2010-03,Longding,666
2661,1.6,49872,902,22,83,2010-03,Lower Dibang Valley,235
1682,2.5,35744,2295,14,116,2010-03,Lower Subansiri,236
6375,2.5,89788,19,270,427,2010-03,Papum Pare,237
883,4.4,42018,1190,9,118,2010-03,Tawang,238
133,0,1700,1,,4,2010-03,Tirap,239
938,0.9,36354,76,27,430,2010-03,Upper Siang,240
5678,1.3,29833,687,51,161,2010-03,Upper Subansiri,241
520,0.8,29614,289,4,41,2010-03,West Kameng,242
2087,1.3,50808,1018,57,265,2010-03,West Siang,243
3134,0.2,173575,404,,18,2010-03,Baksa,616
7595,1.8,876079,16,296,909,2010-03,Barpeta,280
17268,0.5,628004,168,894,398,2010-03,Bongaigaon,281
58384,0,590086,,50,149,2010-03,Cachar,282
299,4.3,42118,,,,2010-03,Chirang,612
15372,1.6,417150,3676,339,178,2010-03,Darrang,283
15071,1.4,403970,,1473,,2010-03,Dhemaji,284
22198,2.6,1163282,1683,650,464,2010-03,Dhubri,285
5899,0,232091,354,81,177,2010-03,Dibrugarh,286
9246,2.1,153786,494,110,872,2010-03,Goalpara,287
31373,1.4,339794,550,619,393,2010-03,Golaghat,288
27159,0.7,246312,3339,61,16,2010-03,Hailakandi,289
20422,1.6,661465,4,3529,6082,2010-03,Jorhat,290
4076,0,565702,,519,446,2010-03,Kamrup M,618
,,,,,,2010-03,Kamrup R,291
13724,0.9,384347,3770,337,243,2010-03,Karbi Anglong,292
15255,2.6,256935,916,402,670,2010-03,Karimganj,293
10242,2.6,351358,415,797,70,2010-03,Kokrajhar,294
73556,0.4,627819,2064,1592,241,2010-03,Lakhimpur,295
4246,0,134814,,525,32,2010-03,Marigaon,296
,,,,,,2010-03,Nagaon,297
33389,0.4,705467,11584,546,435,2010-03,Nalbari,298
43419,0.5,699054,5,707,512,2010-03,Sibsagar,300
34083,1.7,659550,7191,326,412,2010-03,Sonitpur,301
18401,1.1,593243,455,1370,568,2010-03,Tinsukia,302
4734,21.4,507026,2670,,2,2010-03,Udalguri,617
34310,0,531891,6,432,1133,2010-03,Araria,188
2417,12,230310,398,242,2848,2010-03,Arwal,611
1601,0.7,605888,,4341,5168,2010-03,Banka,190
45459,0,775600,254,44,2249,2010-03,Begusarai,191
18,0,1023186,2678,800,712,2010-03,Bhagalpur,192
11237,1,500153,4,394,725,2010-03,Bhojpur,193
1569,0,133263,12,389,482,2010-03,Buxar,194
47622,0,1651877,128,1084,4008,2010-03,Darbhanga,195
1589,1.1,1233406,2223,5584,11336,2010-03,East Champaran,213
50300,0.1,470952,128,4421,3980,2010-03,Gaya,196
24660,0.4,730645,5,155,566,2010-03,Gopalganj,197
902,0.1,429877,,33,470,2010-03,Jamui,198
110,0,484225,24,50,11876,2010-03,Jehanabad,199
2615,5.4,577251,,71,7861,2010-03,Kaimur Bhabua,200
10299,2.4,513187,2,1500,1810,2010-03,Katihar,201
18170,0.2,693165,,,2744,2010-03,Khagaria,202
2663,0.7,443150,2,5266,7329,2010-03,Kishanganj,203
213,4.2,231122,800,452,712,2010-03,Lakhisarai,204
9911,5,424494,1,2352,5410,2010-03,Madhepura,205
78610,0,1190912,,1511,39636,2010-03,Madhubani,206
27530,1.5,677098,,3611,8482,2010-03,Munger,207
36049,0.1,1047858,445,925,2397,2010-03,Muzaffarpur,208
78918,0,1064761,2485,1618,4770,2010-03,Nalanda,209
896,0.9,40536,1527,408,671,2010-03,Nawada,210
21019,0.1,1208914,52,3366,2290,2010-03,Patna,212
63082,0.4,886454,13,14664,10760,2010-03,Purnia,214
38495,0.1,1042549,4892,8788,15099,2010-03,Rohtas,215
21033,0.2,927957,94,519,4517,2010-03,Saharsa,216
83000,0,1189089,28,1482,12041,2010-03,Samastipur,217
10607,0.3,911673,14,463,22738,2010-03,Saran,218
16543,0,376804,900,522,6626,2010-03,Sheikhpura,219
2099,1.4,243263,,1136,1534,2010-03,Sheohar,220
11716,0.1,618490,30,,803,2010-03,Sitamarhi,221
1810,38.2,1147282,245,2084,8645,2010-03,Siwan,222
32043,0,622454,,,5572,2010-03,Supaul,223
110136,0,1247726,3418,10349,29256,2010-03,Vaishali,224
56050,0.1,848908,317,1724,3590,2010-03,West Champaran,211
42015,3.2,1989019,130605,10054,15171,2010-03,Chandigarh,044
,,,,,,2010-03,Balod,646
,,,,,,2010-03,Baloda Bazar,644
142574,4.1,609054,,1158,846,2010-03,Bastar,374
,,,,,,2010-03,Bemetra,650
5320,0.1,122015,,,,2010-03,Dantewada,376
14530,1.3,291421,,747,1200,2010-03,Dhamtari,377
27425,0,224740,,183,532,2010-03,Durg,378
,,,,,,2010-03,Gariyaband,645
19180,0,840000,,,,2010-03,Janjgir Champa,379
9915,0,293235,,,,2010-03,Jashpur,380
36437,8.7,437137,,21,1567,2010-03,Kanker,381
,,,,,,2010-03,Kondagaon,643
8471,4.1,52455,,292,804,2010-03,Korba,383
7553,1.7,96860,46,221,203,2010-03,Koriya,384
31388,0,173251,,,,2010-03,Mahasamund,385
,,,,,,2010-03,Mungeli,647
643,28,9562,,,355,2010-03,Narayanpur,637
24971,0,167185,,48,204,2010-03,Raipur,387
44626,0,412665,,2059,6902,2010-03,Rajnandgaon,388
,,,,,,2010-03,Sukma,642
,,,,,,2010-03,Surajpur,648
63714,1,341291,,2313,1735,2010-03,Surguja,389
50879,0.6,618772,22359,1811,2739,2010-03,Dadra and Nagar Haveli,465
,,,,,,2010-03,Daman,463
,,,,,,2010-03,Diu,464
77677,5.2,1454884,73979,7290,7935,2010-03,Central,077
13842,4.1,870998,59919,2527,2342,2010-03,New Delhi,079
5231,0,803396,8937,2945,868,2010-03,North East,081
38901,1.7,5004505,25584,8977,17941,2010-03,North West,082
,,,,,,2010-03,Shahdara,671
,,,,,,2010-03,South East,670
27378,1.1,2911226,25524,5007,4328,2010-03,South West,084
28359,1.9,550800,7415,2426,2115,2010-03,North Goa,551
27058,1.6,232867,5797,1905,563,2010-03,South Goa,552
25142,0.1,1498809,2340,1886,2632,2010-03,Ahmedabad,438
66901,0.3,851497,913,1568,2396,2010-03,Amreli,439
8251,0,25440,60,,,2010-03,Anand,440
,,,,,,2010-03,Aravalli,672
16317,0.1,463030,3077,5320,475,2010-03,Banas Kantha,441
8299,4.3,550641,1772,7410,2325,2010-03,Bharuch,442
7969,0.7,653747,4453,934,3541,2010-03,Bhavnagar,443
,,,,,,2010-03,Botad,676
,,,,,,2010-03,Chhotaudepur,668
24708,0.4,726763,55,1308,679,2010-03,Dahod,445
,,,,,,2010-03,Devbhumi Dwarka,674
26362,1,632249,1336,1189,964,2010-03,Gandhinagar,446
,,,,,,2010-03,Gir Somnath,675
43707,0,630340,3020,6491,2605,2010-03,Jamnagar,447
48112,0.6,1023799,603,1712,2923,2010-03,Junagadh,448
27028,0.4,482089,26,244,1168,2010-03,Kachchh,449
47576,0.4,414832,1220,1891,1354,2010-03,Kheda,450
3961,31.1,1062088,12847,7148,5353,2010-03,Mahesana,451
,,,,,,2010-03,Mahisagar,669
,,,,,,2010-03,Morbi,673
41592,0.6,301303,5938,2769,1206,2010-03,Narmada,452
44607,0.4,843232,45,8404,4561,2010-03,Navsari,453
48463,0.8,687031,577,2911,3320,2010-03,Panch Mahals,454
28029,0.1,349843,45,1144,4320,2010-03,Patan,455
4840,0,186387,233,1051,4,2010-03,Porbandar,456
89789,0.1,1228841,2642,1857,6267,2010-03,Rajkot,457
54602,0.2,1014346,7953,2608,4285,2010-03,Sabar Kantha,458
61789,0.9,1250260,3005,4637,5017,2010-03,Surat,459
23063,10.6,671628,291,3881,17048,2010-03,Surendranagar,460
13100,0.2,472896,744,3001,1041,2010-03,Tapi,641
14537,0.4,102363,11,117,1751,2010-03,The Dangs,444
56569,0.7,1284885,3111,5986,6551,2010-03,Vadodara,461
41557,3.7,622921,2264,5913,3534,2010-03,Valsad,462
80910,1.6,797222,3129,3276,2636,2010-03,Ambala,058
18120,0,1053245,1858,22,537,2010-03,Bhiwani,059
77508,0.5,1217367,1960,4071,6520,2010-03,Faridabad,060
29595,0.3,395399,9762,3349,3294,2010-03,Fatehabad,061
32725,0.3,688271,28628,3008,2794,2010-03,Gurgaon,062
23283,0.8,709325,1728,897,1062,2010-03,Hisar,063
16560,0,474478,,568,1371,2010-03,Jhajjar,064
1060,0,149965,14618,1651,623,2010-03,Jind,065
15899,0.6,453887,13694,396,1295,2010-03,Kaithal,066
35529,1.7,536584,3761,2542,4413,2010-03,Karnal,067
20829,2.7,685344,5619,1466,1729,2010-03,Kurukshetra,068
30917,16.6,489732,,828,1817,2010-03,Mahendragarh,069
13597,0,329088,,604,701,2010-03,Mewat,604
15775,0.7,347487,8783,227,321,2010-03,Palwal,619
34338,0.5,518150,21281,3822,1952,2010-03,Panchkula,070
11689,1.1,172640,28,1007,2366,2010-03,Panipat,071
30186,0.1,519289,2390,1448,2834,2010-03,Rewari,072
23931,0,533641,,183,2176,2010-03,Rohtak,073
22302,1.5,471832,2540,1052,577,2010-03,Sirsa,074
31733,0.5,636603,7798,938,914,2010-03,Sonipat,075
58786,5.9,592212,,2596,2658,2010-03,Yamunanagar,076
12791,0.3,420048,10,,2466,2010-03,Bilaspur,375
13659,2.7,521512,6,2519,1435,2010-03,Chamba,016
18050,1.2,1272577,273,549,2878,2010-03,Kangra,018
3870,1.1,107343,,341,423,2010-03,Kinnaur,019
44791,0.4,584783,,672,3259,2010-03,Kullu,020
1126,1.6,85626,,7,212,2010-03,Lahul Spiti,021
10379,0.7,1198069,130,8888,1423,2010-03,Mandi,022
11153,1.1,272113,450,1146,663,2010-03,Shimla,023
4353,0.2,243559,,275,436,2010-03,Sirmaur,024
17304,1.1,431298,700,1176,1035,2010-03,Solan,025
17026,1.4,475851,,1259,1260,2010-03,Una,026
17931,0.4,415733,12613,1962,10817,2010-03,Anantnag,001
4415,10.5,609617,30753,1526,3597,2010-03,Badgam,002
4732,3.4,342696,13752,488,2498,2010-03,Bandipora,623
40177,1.3,1041940,11919,2330,7298,2010-03,Baramula,003
5297,1.9,499043,17452,1960,8528,2010-03,Doda,004
1288,1.2,347179,6455,979,1126,2010-03,Ganderbal,626
26596,0.3,896468,63279,2480,9611,2010-03,Jammu,005
3658,1.4,179001,2,399,2573,2010-03,Kargil,006
18824,0.7,696748,49681,1190,1724,2010-03,Kathua,007
1571,3.9,207806,193,903,6055,2010-03,Kishtwar,620
14463,0.4,288946,3044,181,5992,2010-03,Kulgam,622
26413,0.4,486047,13367,925,10553,2010-03,Kupwara,008
5594,1.9,260148,2598,978,2559,2010-03,Leh Ladakh,009
15684,3.1,252123,13170,2252,2560,2010-03,Poonch,010
9980,0.1,428925,15233,1490,2126,2010-03,Pulwama,011
50740,0.2,765201,29445,3053,22128,2010-03,Rajouri,012
12626,0.2,309548,14060,285,7040,2010-03,Ramban,621
9126,1.7,443302,309,2368,1686,2010-03,Reasi,627
11576,0.4,440612,28616,1157,5559,2010-03,Samba,624
816,5.5,160548,1346,516,5481,2010-03,Shopian,625
1517,0.3,340030,30957,2187,4089,2010-03,Srinagar,013
22652,0.1,553759,18575,3231,3016,2010-03,Udhampur,014
12833,0,376410,,,160,2010-03,Bokaro,322
10066,0,220415,,,,2010-03,Chatra,323
25793,0.7,318262,,24,1471,2010-03,Deoghar,324
2503,1.5,501789,,599,,2010-03,Dhanbad,325
10308,0.9,428697,,711,867,2010-03,Dumka,326
10002,0,181295,,,166,2010-03,Giridih,329
18295,0,338496,,,569,2010-03,Godda,330
11235,3.1,462589,,23,1706,2010-03,Gumla,331
16240,0.5,215732,,,143,2010-03,Hazaribagh,332
5906,0.1,238062,5,,,2010-03,Jamtara,333
2844,0.2,164272,,,,2010-03,Khunti,606
6027,0.1,148407,,,35,2010-03,Kodarma,334
4665,0.7,264963,71802,83,2969,2010-03,Latehar,335
5977,1.1,280839,15044,59,1753,2010-03,Lohardaga,336
20648,0,339848,8725,,1581,2010-03,Pakaur,337
,,190577,24730,807,,2010-03,Palamu,338
6346,0.3,627838,15199,,393,2010-03,Pashchimi Singhbhum,343
4554,1.6,888015,,1690,1853,2010-03,Purbi Singhbhum,327
3746,0,164422,,,5,2010-03,Ramgarh,607
4703,0,498886,,298,342,2010-03,Ranchi,339
21802,1.1,425325,2647,,,2010-03,Sahibganj,340
1220,2.8,72455,1,10,23,2010-03,Saraikela,341
4829,1.3,265255,5320,,614,2010-03,Simdega,342
98195,2.2,850710,3266,2413,1352,2010-03,Bagalkote,524
5622,2.4,409718,72,660,361,2010-03,Bangalore Rural,526
17615,2.8,595873,1489,1954,96,2010-03,Bangalore Urban,525
120674,1.3,1045790,44852,12671,6845,2010-03,Belgaum,527
33634,0.6,524598,8463,38,937,2010-03,Bellary,528
18656,0.3,700272,811,2129,672,2010-03,Bidar,529
75869,1.4,463658,3476,3019,494,2010-03,Bijapur,636
12238,0.7,364617,227,2642,232,2010-03,Chamrajnagar,531
15684,1.7,526120,217,764,3320,2010-03,Chikkaballapur,630
22952,0.8,527774,1659,1017,222,2010-03,Chikmagalur,532
10739,13.7,723567,323,656,106,2010-03,Chitradurga,533
10401,0.6,1050420,4796,87,743,2010-03,Dakshina Kannada,534
51858,2.5,690996,2142,3474,1122,2010-03,Davanagere,535
23971,2.2,233689,159,669,511,2010-03,Dharwad,536
68283,0.8,380756,143,250,185,2010-03,Gadag,537
41146,0.6,892764,573,4183,554,2010-03,Gulbarga,538
71931,4.9,1112245,3211,560,3820,2010-03,Hassan,539
60353,1.6,674250,4144,1299,1652,2010-03,Haveri,540
13994,3.4,436870,1998,1095,217,2010-03,Kodagu,541
21425,0.9,662300,332,1282,263,2010-03,Kolar,542
61723,0.5,878901,68969,392,1073,2010-03,Koppal,543
40574,0.9,870061,16142,3028,936,2010-03,Mandya,544
56081,22.8,1178284,8,1731,805,2010-03,Mysore,545
88114,1.4,690893,54348,5849,1106,2010-03,Raichur,546
4954,3.4,416620,63,67,251,2010-03,Ramanagar,631
89396,1.2,1148382,2593,5100,4788,2010-03,Shimoga,547
48789,1.9,757448,3442,6383,1538,2010-03,Tumkur,548
22952,2.2,885462,9345,1744,1094,2010-03,Udupi,549
55702,0.7,815726,3476,3624,1758,2010-03,Uttara Kannada,550
,,,,,,2010-03,Yadgir,635
75365,1,4486981,,2789,2363,2010-03,Alappuzha,554
241733,0.6,5264045,32,14463,8391,2010-03,Ernakulam,555
101959,1,3141102,81,7288,12115,2010-03,Idukki,556
83568,0.6,4716575,967,2478,839,2010-03,KOZHIKKODE,561
147227,0.6,3139043,,10384,8120,2010-03,Kannur,557
42786,0.9,1780087,112,1745,1506,2010-03,Kasaragod,558
91228,0.7,3380680,4,8113,5479,2010-03,Kollam,559
82501,0.8,3960164,312,10444,10017,2010-03,Kottayam,560
178077,1.2,6383881,75,16739,13727,2010-03,Malappuram,562
140960,1,3869490,,3683,16450,2010-03,Palakkad,563
87805,0.7,2593771,289,6853,5709,2010-03,Pathanamthitta,564
225952,0.4,6355689,,28113,6577,2010-03,Thiruvananthapuram,565
107230,0.7,4091758,3,12002,10720,2010-03,Thrissur,566
55468,1.1,1882448,3,3394,2061,2010-03,Wayanad,567
5519,3.5,327713,22612,157,2365,2010-03,Lakshadweep,553
,,,,,,2010-03,Agar Malwa,667
13305,0.2,163430,,2139,341,2010-03,Alirajpur,639
19740,8.7,207688,,263,222,2010-03,Anuppur,390
16866,3.2,132758,27,1138,3337,2010-03,Ashok Nagar,391
29018,13.5,204737,6747,1829,5857,2010-03,Balaghat,392
46300,3.7,286624,12,5224,1890,2010-03,Barwani,393
58413,1.8,428606,18911,1374,4388,2010-03,Betul,394
22632,1.1,316701,5879,637,1601,2010-03,Bhind,395
17183,0.3,722244,8996,3961,2364,2010-03,Bhopal,396
23764,0.9,343218,905,1138,1430,2010-03,Burhanpur,397
43954,1.7,538192,10536,1198,1278,2010-03,Chhatarpur,398
80515,0.6,1112970,13862,1345,1166,2010-03,Chhindwada,399
45376,1.3,238399,942,144,2830,2010-03,Damoh,400
5916,4.8,111824,8533,58,1148,2010-03,Datia,401
37228,3.2,180235,3410,45,3074,2010-03,Dewas,402
61951,1.6,293913,1200,218,7564,2010-03,Dhar,403
24205,1.2,240313,,,,2010-03,Dindori,404
45484,0,245326,,1066,2719,2010-03,Guna,406
11739,1.6,435238,14037,104,1567,2010-03,Gwalior,407
40770,0.4,429485,1451,704,1555,2010-03,Hoshangabad,409
108000,0.6,587864,24,9449,46785,2010-03,Indore,410
46531,0.2,434214,20949,1645,2230,2010-03,Jabalpur,411
19597,3.7,219993,1,5255,371,2010-03,Jhabua,412
43335,1.4,367221,27,1555,525,2010-03,Katni,413
37304,0.7,167990,,287,446,2010-03,Khandwa,405
70150,1,627493,4052,9694,3274,2010-03,Khargone,414
30859,5.4,215186,,1254,2402,2010-03,Mandla,415
40787,9.2,422457,364,3621,2026,2010-03,Mandsaur,416
10479,1,139450,762,8,22,2010-03,Morena,417
35746,0.2,262153,30,591,3704,2010-03,Narsinghpur,418
11280,0.6,161032,182,165,223,2010-03,Neemuch,419
42143,1,257889,1474,255,1995,2010-03,Panna,420
49395,0.9,323833,494,314,1501,2010-03,Raisen,421
38609,3.1,267974,3,337,494,2010-03,Rajgarh,422
22051,6.9,131201,1,196,1787,2010-03,Ratlam,423
27656,0.4,159605,35,999,3853,2010-03,Rewa,424
29860,5.1,280834,288,992,1818,2010-03,Sagar,425
52961,4.6,322386,5003,618,1710,2010-03,Satna,426
39322,0.7,355659,3928,462,1419,2010-03,Sehore,427
60105,1.2,431504,12584,878,2055,2010-03,Seoni,428
31663,1.3,165966,1409,4126,482,2010-03,Shahdol,429
60380,0.9,521357,23954,296,2012,2010-03,Shajapur,430
25342,0.6,172034,4099,62,3775,2010-03,Sheopur,431
46214,1.4,366784,13051,283,686,2010-03,Shivpuri,432
3068,14.6,45946,,18,139,2010-03,Sidhi,433
16521,0.5,75908,,,417,2010-03,Singroli,638
21025,3.9,230062,11,,13,2010-03,Tikamgarh,434
86037,1.5,556659,3489,2067,5819,2010-03,Ujjain,435
19258,1.5,153722,,279,6744,2010-03,Umaria,436
27873,0.5,266907,8,320,134,2010-03,Vidisha,437
,,261022,,560,659,2010-03,Ahmednagar,466
887,1,279820,8,1136,458,2010-03,Akola,467
288,108,349856,1397,5619,7643,2010-03,Amravati,468
,,325934,,202,493,2010-03,Aurangabad,189
,,203568,,1064,467,2010-03,Bhandara,471
,,,,,,2010-03,Bid,470
,,,,,,2010-03,Brihan Mumbai,482
6246,0,,,,,2010-03,Buldana,472
,,335578,,1803,1313,2010-03,Chandrapur,473
,,284283,4120,423,1103,2010-03,Dhule,474
,,158048,,772,544,2010-03,Gadchiroli,475
,,193907,,1417,837,2010-03,Gondiya,476
,,58116,,309,203,2010-03,Hingoli,477
,,771735,,,21,2010-03,Jalgaon,478
,,461838,63,898,658,2010-03,Jalna,479
,,821609,,2516,1683,2010-03,Kolhapur,480
,,223153,,158,535,2010-03,Latur,481
,,393272,24,1294,1679,2010-03,Nagpur,484
,,598725,,,,2010-03,Nanded,485
,,126412,,647,630,2010-03,Nandurbar,486
,,457595,,626,1049,2010-03,Nashik,487
,,169830,,1349,374,2010-03,Osmanabad,488
,,,,,,2010-03,Palghar,665
,,196457,,,,2010-03,Parbhani,489
,,1228192,11621,1872,1213,2010-03,Pune,490
,,,,,,2010-03,Raigarh,386
,,229881,,1187,1419,2010-03,Ratnagiri,492
334,0,212627,,323,563,2010-03,Sangli,493
,,276102,,1606,1234,2010-03,Satara,494
,,75268,,714,1390,2010-03,Sindhudurg,495
3115,3,666817,2,680,1278,2010-03,Solapur,496
,,617217,,828,6597,2010-03,Thane,497
,,169047,,881,1810,2010-03,Wardha,498
,,232825,10407,57,188,2010-03,Washim,499
,,269527,7,1689,3003,2010-03,Yavatmal,500
6942,0,130169,13359,,8,2010-03,Bishnupur,252
517,1,18718,5710,,162,2010-03,Chandel,253
7191,0.6,79648,966,412,784,2010-03,Churachandpur,254
6868,0.6,109941,6691,220,999,2010-03,Imphal East,255
14170,1.9,131932,9915,5349,2253,2010-03,Imphal West,256
3222,1.2,72455,5341,34,681,2010-03,Senapati,257
2313,0.2,24594,1220,,155,2010-03,Tamenglong,258
2928,0.1,105077,13280,,3534,2010-03,Thoubal,259
1739,4.2,39696,1318,149,1306,2010-03,Ukhrul,260
10800,1.9,122085,1117,11236,264,2010-03,East Garo Hills,273
,,,,,,2010-03,East Jaintia Hills,657
70898,2.3,990134,15955,8614,2211,2010-03,East Khasi Hills,274
,,,,,,2010-03,North Garo Hills,656
15930,0.4,234355,11874,19,138,2010-03,Ri Bhoi,276
2043,4.6,33702,1961,,11,2010-03,South Garo Hills,277
,,,,,,2010-03,South West Garo Hills,663
,,,,,,2010-03,South West Khasi Hills,658
20557,2.1,465049,18176,647,740,2010-03,West Garo Hills,278
12306,3.2,370072,13801,118,656,2010-03,West Jaintia Hills,275
11989,1.6,299103,33833,,10,2010-03,West Khasi Hills,279
28550,3.9,474184,19075,7380,13952,2010-03,Aizawl West,261
12034,1.7,72147,2704,411,2264,2010-03,Champhai,262
7107,1.9,56130,5147,199,4032,2010-03,Kolasib,263
6704,1.8,41087,212,98,547,2010-03,Lawngtlai,264
13990,2.1,126500,120,923,2385,2010-03,Lunglei,265
5406,1.7,45800,2564,3,1349,2010-03,Mamit,266
4688,3.7,26106,2494,1134,721,2010-03,Saiha,267
4528,2.4,39277,2256,42,960,2010-03,Serchhip,268
9562,0.2,161469,1637,213,499,2010-03,Dimapur,244
2663,0.6,7994,1,,33,2010-03,Kiphire,614
5513,14,81361,1526,38,39,2010-03,Kohima,245
848,0.4,9539,35,3,237,2010-03,Longleng,615
25248,0.5,67955,3888,373,1223,2010-03,Mokokchung,246
1495,0.3,11373,252,5,219,2010-03,Mon,247
830,3.9,24076,1093,,43,2010-03,Peren,613
1453,1.7,26526,317,58,1074,2010-03,Phek,248
1750,3.6,35909,2500,14,485,2010-03,Tuensang,249
2251,0.9,37240,1014,64,344,2010-03,Wokha,250
1172,2.1,17269,671,85,278,2010-03,Zunheboto,251
56708,0,742554,698,1438,56,2010-03,Anugul,344
96676,0.7,731745,36238,1419,3628,2010-03,Balangir,345
64250,1.5,983853,167579,1198,3409,2010-03,Baleshwar,346
32024,1.8,531382,42534,66,346,2010-03,Bargarh,347
8307,0,151005,,219,14,2010-03,Baudh,349
30952,0.4,821511,117963,378,3682,2010-03,Bhadrak,348
80337,0.2,416158,17801,,2152,2010-03,Cuttack,350
10459,1.2,149455,6061,861,158,2010-03,Deogarh,351
54585,0.9,786316,113870,824,2670,2010-03,Dhenkanal,352
19271,3.4,262087,17091,552,141,2010-03,Gajapati,353
77136,1,1474929,43776,753,4642,2010-03,Ganjam,354
41258,0.5,1151159,50182,961,5946,2010-03,Jagatsinghpur,355
54835,0.2,273496,2388,3415,119,2010-03,Jajapur,356
20865,0.1,290257,21948,63,721,2010-03,Jharsuguda,357
14618,0.5,272298,20152,93,2189,2010-03,Kalahandi,358
44433,1,507437,56646,2555,439,2010-03,Kandhamal,359
65250,0.4,657498,95826,7728,502,2010-03,Kendrapara,360
87962,0.4,275739,37050,3104,567,2010-03,Keonjhar,361
24615,6.7,249674,3710,174,656,2010-03,Khordha,362
38229,0,262105,573,308,586,2010-03,Koraput,363
139097,0.2,231580,2234,3626,98,2010-03,Malkangiri,364
87516,1.2,884339,134640,629,2073,2010-03,Mayurbhanj,365
49835,0.2,370191,10785,57,144,2010-03,Nabarangapur,366
42839,0.6,800711,57728,2309,3000,2010-03,Nayagarh,367
29680,1.7,418858,30825,471,13829,2010-03,Nuapada,368
87921,0.2,689545,43926,2104,515,2010-03,Puri,369
49445,1.3,371832,10668,1523,1847,2010-03,Rayagada,370
59208,8.1,398488,25115,4785,7394,2010-03,Sambalpur,371
39058,0.1,264032,27395,101,261,2010-03,Sonapur,372
58708,2,876460,41780,1003,926,2010-03,Sundargarh,373
3913,3.5,614724,6583,,1278,2010-03,Karaikal,598
15520,1,204044,5,1334,506,2010-03,Mahe,599
30914,0.3,2201169,49836,6542,21478,2010-03,Pondicherry,600
2674,1.2,191507,,219,158,2010-03,Yanam,601
25281,0.2,1282233,21984,13678,14987,2010-03,Amritsar,027
17164,0.8,364550,5973,2022,1464,2010-03,Barnala,605
37980,1,853072,11672,4834,10569,2010-03,Bathinda,028
12902,0.5,246809,3747,1877,3993,2010-03,Faridkot,029
7456,0.3,309897,19849,1250,3465,2010-03,Fatehgarh Sahib,030
,,,,,,2010-03,Fazilka,651
28062,0.8,643584,5249,3819,11383,2010-03,Firozpur,031
33413,0.8,1093864,36135,3429,10469,2010-03,Gurdaspur,032
46655,2.7,1508307,78615,7590,25941,2010-03,Hoshiarpur,033
54456,0.9,1061852,20260,2382,7814,2010-03,Jalandhar,034
29560,1.1,632571,15206,4049,12414,2010-03,Kapurthala,035
46071,1.8,1084757,28064,5260,19513,2010-03,Ludhiana,036
17079,0.5,436516,14768,2011,4710,2010-03,Mansa,037
15535,0.7,474942,24843,3719,11114,2010-03,Moga,038
9334,0.4,480140,9386,2595,2373,2010-03,Mohali SAS Nagar,608
14128,0.5,412136,44154,2913,5843,2010-03,Muktsar,039
