geo,time,Count_MortalityEvent,Count_BirthEvent_AsAFractionOfCount_Person,Count_MortalityEvent_AsAFractionOfCount_Person,IncrementalCount_Person,GrowthRate_Count_Person,Count_Person,Count_BirthEvent
dcid:nuts/SK031,2005,6630.0,0.0103,0.0096,-401.0,-0.0006,691101.0,7120.0
dcid:nuts/SK031,2006,6620.0,0.0101,0.0096,-522.0,-0.0008,690700.0,6980.0
dcid:nuts/SK031,2007,6666.0,0.010199999999999999,0.009699999999999999,-657.0,-0.001,690178.0,7021.0
dcid:nuts/SK031,2008,6800.0,0.0107,0.0099,-425.0,-0.0006,689521.0,7407.0
dcid:nuts/SK031,2009,6650.0,0.0112,0.009699999999999999,2.0,0.0,689096.0,7741.0
dcid:nuts/SK031,2010,6585.0,0.0111,0.0096,-803.0,-0.0012,689098.0,7619.0
dcid:nuts/SK031,2011,6345.0,0.011300000000000001,0.0092,1306.0,0.0019,688295.0,7801.0
dcid:nuts/SK031,2012,6469.0,0.0105,0.0094,520.0,0.0008,689601.0,7220.0
dcid:nuts/SK031,2013,6555.0,0.0101,0.0095,299.0,0.0004,690121.0,6953.0
dcid:nuts/SK031,2014,6327.0,0.0099,0.0092,29.0,0.0,690420.0,6840.0
dcid:nuts/SK031,2015,6691.0,0.0103,0.009699999999999999,-15.0,0.0,690449.0,7114.0
dcid:nuts/SK031,2016,6560.0,0.0106,0.0095,344.0,0.0005,690434.0,7326.0
dcid:nuts/SK031,2017,6694.0,0.0106,0.009699999999999999,245.0,0.0004,690778.0,7350.0
dcid:nuts/SK031,2018,6757.0,0.0109,0.009800000000000001,345.0,0.0005,691023.0,7529.0
dcid:nuts/SK031,2019,,,,,,691368.0,
dcid:nuts/SK032,2000,7300.0,,,,,,6347.0
dcid:nuts/SK032,2001,7200.0,,,,,,6000.0
dcid:nuts/SK032,2002,7100.0,0.0091,0.0107,-317.0,-0.0005,661343.0,6000.0
dcid:nuts/SK032,2003,7000.0,0.0092,0.0106,-199.0,-0.0003,661026.0,6100.0
dcid:nuts/SK032,2004,7060.0,0.009699999999999999,0.0107,385.0,0.0006,660827.0,6400.0
dcid:nuts/SK032,2005,7300.0,0.009699999999999999,0.011,-261.0,-0.0004,661212.0,6420.0
dcid:nuts/SK032,2006,7160.0,0.0094,0.0108,-186.0,-0.0003,660951.0,6220.0
dcid:nuts/SK032,2007,7230.0,0.0096,0.0109,-23.0,0.0,660765.0,6323.0
dcid:nuts/SK032,2008,7019.0,0.009699999999999999,0.0106,65.0,0.0001,660742.0,6381.0
dcid:nuts/SK032,2009,6987.0,0.0105,0.0106,381.0,0.0006,660807.0,6908.0
dcid:nuts/SK032,2010,7206.0,0.010199999999999999,0.0109,-197.0,-0.0003,661188.0,6729.0
dcid:nuts/SK032,2011,6884.0,0.0101,0.0104,-863.0,-0.0013,660991.0,6697.0
dcid:nuts/SK032,2012,7008.0,0.0092,0.0106,-1638.0,-0.0025,660128.0,6044.0
dcid:nuts/SK032,2013,6812.0,0.009300000000000001,0.0104,-1677.0,-0.0025,658490.0,6084.0
dcid:nuts/SK032,2014,6690.0,0.0092,0.010199999999999999,-1454.0,-0.0022,656813.0,6059.0
dcid:nuts/SK032,2015,7074.0,0.009,0.0108,-2335.0,-0.0036,655359.0,5907.0
dcid:nuts/SK032,2016,6840.0,0.0096,0.0105,-1515.0,-0.0023,653024.0,6242.0
dcid:nuts/SK032,2017,7019.0,0.009699999999999999,0.0108,-1721.0,-0.0026,651509.0,6288.0
dcid:nuts/SK032,2018,7011.0,0.0094,0.0108,-1914.0,-0.0029,649788.0,6086.0
dcid:nuts/SK032,2019,,,,,,647874.0,
dcid:nuts/SK04,2000,13891.0,0.0125,0.009,4559.0,0.0029,1549745.0,19370.0
dcid:nuts/SK04,2001,13800.0,0.011699999999999999,0.0089,3681.0,0.0024,1554304.0,18200.0
dcid:nuts/SK04,2002,13800.0,0.0116,0.0088,4638.0,0.003,1557985.0,18100.0
dcid:nuts/SK04,2003,14000.0,0.011699999999999999,0.0089,4649.0,0.003,1562623.0,18300.0
dcid:nuts/SK04,2004,13900.0,0.012,0.0089,4983.0,0.0032,1567272.0,18800.0
dcid:nuts/SK04,2005,14180.0,0.012,0.009,5063.0,0.0032,1572255.0,18860.0
dcid:nuts/SK04,2006,14200.0,0.011800000000000001,0.009,5004.0,0.0032,1577318.0,18630.0
dcid:nuts/SK04,2007,14421.0,0.011699999999999999,0.0091,4372.0,0.0028,1582322.0,18570.0
dcid:nuts/SK04,2008,14143.0,0.012199999999999999,0.0089,5275.0,0.0033,1586694.0,19446.0
dcid:nuts/SK04,2009,14121.0,0.0132,0.0088,7393.0,0.0046,1591969.0,21012.0
dcid:nuts/SK04,2010,14416.0,0.0128,0.009,5081.0,0.0032,1599362.0,20442.0
dcid:nuts/SK04,2011,14119.0,0.0127,0.0088,4354.0,0.0027,1604443.0,20387.0
dcid:nuts/SK04,2012,14312.0,0.0114,0.0089,2610.0,0.0016,1608797.0,18365.0
dcid:nuts/SK04,2013,14098.0,0.0111,0.0087,2265.0,0.0014,1611407.0,17932.0
dcid:nuts/SK04,2014,13840.0,0.011,0.0086,1870.0,0.0012,1613672.0,17838.0
dcid:nuts/SK04,2015,14670.0,0.011300000000000001,0.0091,1805.0,0.0011,1615542.0,18293.0
dcid:nuts/SK04,2016,13861.0,0.0116,0.0086,3066.0,0.0019,1617347.0,18755.0
dcid:nuts/SK04,2017,14359.0,0.0116,0.0089,2630.0,0.0016,1620413.0,18882.0
dcid:nuts/SK04,2018,14430.0,0.0115,0.0089,2393.0,0.0015,1623043.0,18743.0
dcid:nuts/SK04,2019,,,,,,1625436.0,
dcid:nuts/SK041,2000,6544.0,,,,,,10245.0
dcid:nuts/SK041,2001,6600.0,,,,,,9700.0
dcid:nuts/SK041,2002,6500.0,0.012,0.008199999999999999,2178.0,0.0027,791335.0,9500.0
dcid:nuts/SK041,2003,6700.0,0.011800000000000001,0.008400000000000001,2021.0,0.0025,793513.0,9400.0
dcid:nuts/SK041,2004,6480.0,0.012199999999999999,0.0081,2365.0,0.003,795534.0,9700.0
dcid:nuts/SK041,2005,6800.0,0.012199999999999999,0.0085,2329.0,0.0029,797899.0,9770.0
dcid:nuts/SK041,2006,6810.0,0.012,0.0085,2431.0,0.003,800228.0,9580.0
dcid:nuts/SK041,2007,6884.0,0.011800000000000001,0.0086,2031.0,0.0025,802659.0,9489.0
dcid:nuts/SK041,2008,6760.0,0.0124,0.008400000000000001,2591.0,0.0032,804690.0,10022.0
dcid:nuts/SK041,2009,6730.0,0.0134,0.0083,3654.0,0.0045,807281.0,10852.0
dcid:nuts/SK041,2010,6894.0,0.013,0.0085,2671.0,0.0033,810935.0,10567.0
dcid:nuts/SK041,2011,6747.0,0.0127,0.0083,2200.0,0.0027,813606.0,10368.0
dcid:nuts/SK041,2012,6863.0,0.011699999999999999,0.008400000000000001,1576.0,0.0019,815806.0,9554.0
dcid:nuts/SK041,2013,6772.0,0.0115,0.0083,1534.0,0.0019,817382.0,9412.0
dcid:nuts/SK041,2014,6723.0,0.0114,0.008199999999999999,1061.0,0.0013,818916.0,9352.0
dcid:nuts/SK041,2015,7196.0,0.011699999999999999,0.0088,720.0,0.0009,819977.0,9586.0
dcid:nuts/SK041,2016,6684.0,0.012,0.0081,1613.0,0.002,820697.0,9861.0
dcid:nuts/SK041,2017,6880.0,0.0121,0.008400000000000001,1516.0,0.0018,822310.0,9919.0
dcid:nuts/SK041,2018,7137.0,0.0119,0.0087,1196.0,0.0015,823826.0,9792.0
dcid:nuts/SK041,2019,,,,,,825022.0,
dcid:nuts/SK042,2000,7347.0,,,,,,9125.0
dcid:nuts/SK042,2001,7200.0,,,,,,8500.0
dcid:nuts/SK042,2002,7300.0,0.011300000000000001,0.0095,2460.0,0.0032,766650.0,8700.0
dcid:nuts/SK042,2003,7400.0,0.0116,0.0096,2628.0,0.0034,769110.0,8900.0
dcid:nuts/SK042,2004,7420.0,0.011800000000000001,0.0096,2618.0,0.0034,771738.0,9100.0
dcid:nuts/SK042,2005,7390.0,0.011699999999999999,0.0095,2734.0,0.0035,774356.0,9100.0
dcid:nuts/SK042,2006,7380.0,0.0116,0.0095,2573.0,0.0033,777090.0,9050.0
dcid:nuts/SK042,2007,7537.0,0.0116,0.009699999999999999,2341.0,0.003,779663.0,9081.0
dcid:nuts/SK042,2008,7383.0,0.012,0.0094,2684.0,0.0034,782004.0,9424.0
dcid:nuts/SK042,2009,7391.0,0.0129,0.0094,3739.0,0.0048,784688.0,10160.0
dcid:nuts/SK042,2010,7522.0,0.0125,0.0095,2410.0,0.0031,788427.0,9875.0
dcid:nuts/SK042,2011,7372.0,0.0127,0.009300000000000001,2154.0,0.0027,790837.0,10019.0
dcid:nuts/SK042,2012,7449.0,0.0112,0.0094,1034.0,0.0013,792991.0,8898.0
dcid:nuts/SK042,2013,7326.0,0.0107,0.0092,731.0,0.0009,794025.0,8520.0
dcid:nuts/SK042,2014,7117.0,0.0107,0.009,809.0,0.001,794756.0,8486.0
dcid:nuts/SK042,2015,7474.0,0.0109,0.0094,1085.0,0.0014,795565.0,8707.0
dcid:nuts/SK042,2016,7177.0,0.0112,0.009,1453.0,0.0018,796650.0,8894.0
dcid:nuts/SK042,2017,7479.0,0.0112,0.0094,1114.0,0.0014,798103.0,8963.0
dcid:nuts/SK042,2018,7293.0,0.0112,0.0091,1197.0,0.0015,799217.0,8951.0
dcid:nuts/SK042,2019,,,,,,800414.0,
dcid:nuts/TR,2000,466000.0,0.0211,0.0070999999999999995,-2159924.0,-0.032799999999999996,66889425.0,1389000.0
dcid:nuts/TR,2001,449000.0,0.020300000000000002,0.006900000000000001,873658.0,0.0134,64729502.0,1323000.0
dcid:nuts/TR,2002,433000.0,0.018600000000000002,0.0066,798687.0,0.0121,65603160.0,1230000.0
dcid:nuts/TR,2003,419000.0,0.018,0.0063,785405.0,0.011800000000000001,66401847.0,1199000.0
dcid:nuts/TR,2004,409000.0,0.0181,0.0060999999999999995,822965.0,0.012199999999999999,67187252.0,1222000.0
dcid:nuts/TR,2005,403000.0,0.0182,0.005900000000000001,850325.0,0.0124,68010217.0,1244000.0
dcid:nuts/TR,2006,398000.0,0.0181,0.0057,869421.0,0.0125,68860542.0,1255000.0
dcid:nuts/TR,2007,394000.0,0.0184,0.0056,856293.0,0.012199999999999999,69729963.0,1289000.0
dcid:nuts/TR,2008,392000.0,0.0182,0.0055,930844.0,0.013099999999999999,70586256.0,1294000.0
dcid:nuts/TR,2009,392000.0,0.0175,0.0054,1044212.0,0.0145,71517100.0,1263289.0
dcid:nuts/TR,2010,393000.0,0.0172,0.0054,1161676.0,0.0159,72561312.0,1256000.0
dcid:nuts/TR,2011,396000.0,0.0167,0.0053,1001281.0,0.0135,73722988.0,1241412.0
dcid:nuts/TR,2012,374855.0,0.017,0.0054,903115.0,0.012,74724269.0,1279864.0
dcid:nuts/TR,2013,372094.0,0.016800000000000002,0.004900000000000001,1040480.0,0.013699999999999999,75627384.0,1283062.0
dcid:nuts/TR,2014,390121.0,0.0173,0.0050999999999999995,1028040.0,0.013300000000000001,76667864.0,1337504.0
dcid:nuts/TR,2015,405218.0,0.0169,0.0052,1045149.0,0.0134,77695904.0,1325783.0
dcid:nuts/TR,2016,422135.0,0.0165,0.0053,1073818.0,0.0135,78741053.0,1309771.0
dcid:nuts/TR,2017,425781.0,0.0161,0.0053,995654.0,0.0124,79814871.0,1291055.0
dcid:nuts/TR,2018,426106.0,0.015300000000000001,0.0052,1193357.0,0.0147,80810525.0,1248847.0
dcid:nuts/TR,2019,,,,,,82003882.0,
dcid:nuts/TR1,2000,,,,,,,
dcid:nuts/TR1,2001,,,,215798.0,0.0193,11072049.0,
dcid:nuts/TR1,2002,,,,204590.0,0.018,11287847.0,
dcid:nuts/TR1,2003,,,,203893.0,0.0176,11492437.0,
dcid:nuts/TR1,2004,,,,212247.0,0.018,11696330.0,
dcid:nuts/TR1,2005,,,,218545.0,0.0182,11908577.0,
dcid:nuts/TR1,2006,,,,223647.0,0.0183,12127122.0,
dcid:nuts/TR1,2007,,,,223067.0,0.0179,12350769.0,217899.0
dcid:nuts/TR1,2008,,0.0174,,123328.0,0.009800000000000001,12573836.0,220464.0
dcid:nuts/TR1,2009,53723.0,0.016399999999999998,0.004200000000000001,217994.0,0.017,12697164.0,209945.0
dcid:nuts/TR1,2010,52775.0,0.016300000000000002,0.004,340527.0,0.026,12915158.0,213110.0
dcid:nuts/TR1,2011,53109.0,0.0158,0.004,368555.0,0.027399999999999997,13255685.0,211874.0
dcid:nuts/TR1,2012,54558.0,0.016300000000000002,0.004,230500.0,0.016800000000000002,13624240.0,224469.0
dcid:nuts/TR1,2013,54690.0,0.0162,0.0039,305727.0,0.0218,13854740.0,227162.0
dcid:nuts/TR1,2014,57908.0,0.016800000000000002,0.0040999999999999995,216551.0,0.0152,14160467.0,240350.0
dcid:nuts/TR1,2015,60089.0,0.0166,0.0040999999999999995,280416.0,0.0193,14377018.0,241121.0
dcid:nuts/TR1,2016,62464.0,0.0162,0.004200000000000001,146682.0,0.01,14657434.0,239144.0
dcid:nuts/TR1,2017,63273.0,0.0155,0.004200000000000001,225115.0,0.015099999999999999,14804116.0,231576.0
dcid:nuts/TR1,2018,62503.0,0.0147,0.004200000000000001,38493.0,0.0026,15029231.0,221509.0
dcid:nuts/TR1,2019,,,,,,15067724.0,
dcid:nuts/TR10,2000,,,,,,,
dcid:nuts/TR10,2001,,,,215798.0,0.0193,11072049.0,
dcid:nuts/TR10,2002,,,,204590.0,0.018,11287847.0,
dcid:nuts/TR10,2003,,,,203893.0,0.0176,11492437.0,
dcid:nuts/TR10,2004,,,,212247.0,0.018,11696330.0,
dcid:nuts/TR10,2005,,,,218545.0,0.0182,11908577.0,
dcid:nuts/TR10,2006,,,,223647.0,0.0183,12127122.0,
dcid:nuts/TR10,2007,,,,223067.0,0.0179,12350769.0,217899.0
dcid:nuts/TR10,2008,,0.0174,,123328.0,0.009800000000000001,12573836.0,220464.0
dcid:nuts/TR10,2009,53723.0,0.016399999999999998,0.004200000000000001,217994.0,0.017,12697164.0,209945.0
dcid:nuts/TR10,2010,52775.0,0.016300000000000002,0.004,340527.0,0.026,12915158.0,213110.0
dcid:nuts/TR10,2011,53109.0,0.0158,0.004,368555.0,0.027399999999999997,13255685.0,211874.0
dcid:nuts/TR10,2012,54558.0,0.016300000000000002,0.004,230500.0,0.016800000000000002,13624240.0,224469.0
dcid:nuts/TR10,2013,54690.0,0.0162,0.0039,305727.0,0.0218,13854740.0,227162.0
dcid:nuts/TR10,2014,57908.0,0.016800000000000002,0.0040999999999999995,216551.0,0.0152,14160467.0,240350.0
dcid:nuts/TR10,2015,60089.0,0.0166,0.0040999999999999995,280416.0,0.0193,14377018.0,241121.0
dcid:nuts/TR10,2016,62464.0,0.0162,0.004200000000000001,146682.0,0.01,14657434.0,239144.0
dcid:nuts/TR10,2017,63273.0,0.0155,0.004200000000000001,225115.0,0.015099999999999999,14804116.0,231576.0
dcid:nuts/TR10,2018,62503.0,0.0147,0.004200000000000001,38493.0,0.0026,15029231.0,221509.0
dcid:nuts/TR10,2019,,,,,,15067724.0,
dcid:nuts/TR100,2000,,,,,,,
dcid:nuts/TR100,2001,,,,215798.0,0.0193,11072049.0,
dcid:nuts/TR100,2002,,,,204590.0,0.018,11287847.0,
dcid:nuts/TR100,2003,,,,203893.0,0.0176,11492437.0,
dcid:nuts/TR100,2004,,,,212247.0,0.018,11696330.0,
dcid:nuts/TR100,2005,,,,218545.0,0.0182,11908577.0,
dcid:nuts/TR100,2006,,,,223647.0,0.0183,12127122.0,
dcid:nuts/TR100,2007,,,,223067.0,0.0179,12350769.0,217899.0
dcid:nuts/TR100,2008,,0.0174,,123328.0,0.009800000000000001,12573836.0,220464.0
dcid:nuts/TR100,2009,53723.0,0.016399999999999998,0.004200000000000001,217994.0,0.017,12697164.0,209945.0
dcid:nuts/TR100,2010,52775.0,0.016300000000000002,0.004,340527.0,0.026,12915158.0,213110.0
dcid:nuts/TR100,2011,53109.0,0.0158,0.004,368555.0,0.027399999999999997,13255685.0,211874.0
dcid:nuts/TR100,2012,54558.0,0.016300000000000002,0.004,230500.0,0.016800000000000002,13624240.0,224469.0
dcid:nuts/TR100,2013,54690.0,0.0162,0.0039,305727.0,0.0218,13854740.0,227162.0
dcid:nuts/TR100,2014,57908.0,0.016800000000000002,0.0040999999999999995,216551.0,0.0152,14160467.0,240350.0
dcid:nuts/TR100,2015,60089.0,0.0166,0.0040999999999999995,280416.0,0.0193,14377018.0,241121.0
dcid:nuts/TR100,2016,62464.0,0.0162,0.004200000000000001,146682.0,0.01,14657434.0,239144.0
dcid:nuts/TR100,2017,63273.0,0.0155,0.004200000000000001,225115.0,0.015099999999999999,14804116.0,231576.0
dcid:nuts/TR100,2018,62503.0,0.0147,0.004200000000000001,38493.0,0.0026,15029231.0,221509.0
dcid:nuts/TR100,2019,,,,,,15067724.0,
dcid:nuts/TR2,2000,,,,,,,
dcid:nuts/TR2,2001,,,,34185.0,0.012,2826688.0,
dcid:nuts/TR2,2002,,,,30814.0,0.0107,2860873.0,
dcid:nuts/TR2,2003,,,,30140.0,0.0104,2891687.0,
dcid:nuts/TR2,2004,,,,31664.0,0.0108,2921827.0,
dcid:nuts/TR2,2005,,,,32764.0,0.011,2953491.0,
dcid:nuts/TR2,2006,,,,33486.0,0.0112,2986255.0,
dcid:nuts/TR2,2007,,,,32814.0,0.0108,3019741.0,36310.0
dcid:nuts/TR2,2008,,0.011699999999999999,,54870.0,0.0178,3052555.0,35903.0
dcid:nuts/TR2,2009,22676.0,0.011699999999999999,0.0073,22347.0,0.0072,3107425.0,36341.0
dcid:nuts/TR2,2010,23001.0,0.0115,0.0073,34276.0,0.0109,3129772.0,36209.0
dcid:nuts/TR2,2011,23161.0,0.0116,0.0073,46099.0,0.0145,3164048.0,36868.0
dcid:nuts/TR2,2012,23466.0,0.0119,0.0073,37522.0,0.0116,3210147.0,38276.0
dcid:nuts/TR2,2013,23211.0,0.011800000000000001,0.0070999999999999995,31036.0,0.0095,3247669.0,38557.0
dcid:nuts/TR2,2014,24845.0,0.012,0.0075,72877.0,0.022,3278705.0,39879.0
dcid:nuts/TR2,2015,26129.0,0.0119,0.0078,35867.0,0.0106,3351582.0,40183.0
dcid:nuts/TR2,2016,26399.0,0.011800000000000001,0.0077,54780.0,0.016,3387449.0,40380.0
dcid:nuts/TR2,2017,27212.0,0.011699999999999999,0.0078,61380.0,0.0177,3442229.0,40759.0
dcid:nuts/TR2,2018,27435.0,0.0114,0.0078,65943.0,0.018600000000000002,3503609.0,40426.0
dcid:nuts/TR2,2019,,,,,,3569552.0,
dcid:nuts/TR21,2000,,,,,,,
dcid:nuts/TR21,2001,,,,22919.0,0.0175,1300013.0,
dcid:nuts/TR21,2002,,,,21543.0,0.0162,1322932.0,
dcid:nuts/TR21,2003,,,,21404.0,0.0158,1344475.0,
dcid:nuts/TR21,2004,,,,22314.0,0.0162,1365879.0,
dcid:nuts/TR21,2005,,,,22996.0,0.016399999999999998,1388193.0,
dcid:nuts/TR21,2006,,,,23527.0,0.0165,1411189.0,
dcid:nuts/TR21,2007,,,,23398.0,0.0162,1434716.0,18387.0
dcid:nuts/TR21,2008,,0.0124,,44244.0,0.0299,1458114.0,18321.0
dcid:nuts/TR21,2009,9962.0,0.0123,0.0066,9594.0,0.0064,1502358.0,18613.0
dcid:nuts/TR21,2010,10136.0,0.012199999999999999,0.0067,9376.0,0.0062,1511952.0,18547.0
dcid:nuts/TR21,2011,10167.0,0.0123,0.0066,48060.0,0.031100000000000003,1521328.0,19004.0
dcid:nuts/TR21,2012,10440.0,0.0127,0.0066,23859.0,0.015099999999999999,1569388.0,20023.0
dcid:nuts/TR21,2013,10218.0,0.0127,0.0064,20369.0,0.0127,1593247.0,20291.0
dcid:nuts/TR21,2014,11052.0,0.0129,0.0068,37119.0,0.022699999999999998,1613616.0,21056.0
dcid:nuts/TR21,2015,11551.0,0.0132,0.006900000000000001,36685.0,0.022,1650735.0,22006.0
dcid:nuts/TR21,2016,11512.0,0.0129,0.0067,38840.0,0.0228,1687420.0,22067.0
dcid:nuts/TR21,2017,11951.0,0.0128,0.0068,42108.0,0.0241,1726260.0,22430.0
dcid:nuts/TR21,2018,12240.0,0.0125,0.006900000000000001,33947.0,0.019,1768368.0,22363.0
dcid:nuts/TR21,2019,,,,,,1802315.0,
dcid:nuts/TR211,2000,,,,,,,
dcid:nuts/TR211,2001,,,,20315.0,0.0343,581859.0,
dcid:nuts/TR211,2002,,,,19944.0,0.032600000000000004,602174.0,
dcid:nuts/TR211,2003,,,,20120.0,0.0318,622118.0,
dcid:nuts/TR211,2004,,,,20820.0,0.0319,642238.0,
dcid:nuts/TR211,2005,,,,21370.0,0.0317,663058.0,
dcid:nuts/TR211,2006,,,,21887.0,0.0315,684428.0,
dcid:nuts/TR211,2007,,,,22081.0,0.0308,706315.0,10558.0
dcid:nuts/TR211,2008,,0.0143,,42376.0,0.0565,728396.0,10709.0
dcid:nuts/TR211,2009,4468.0,0.0143,0.0058,12538.0,0.0161,770772.0,11137.0
dcid:nuts/TR211,2010,4365.0,0.014199999999999999,0.0055,14799.0,0.018699999999999998,783310.0,11202.0
dcid:nuts/TR211,2011,4388.0,0.0144,0.0054,31764.0,0.039,798109.0,11681.0
dcid:nuts/TR211,2012,4684.0,0.0147,0.0056,22448.0,0.026699999999999998,829873.0,12332.0
dcid:nuts/TR211,2013,4525.0,0.0147,0.0052,22154.0,0.0257,852321.0,12693.0
dcid:nuts/TR211,2014,4981.0,0.0149,0.0056,32257.0,0.0362,874475.0,13314.0
dcid:nuts/TR211,2015,5069.0,0.015300000000000001,0.0055,31178.0,0.0338,906732.0,14077.0
dcid:nuts/TR211,2016,5309.0,0.015099999999999999,0.0056,34965.0,0.0366,937910.0,14427.0
dcid:nuts/TR211,2017,5452.0,0.0149,0.0055,32588.0,0.0329,972875.0,14770.0
dcid:nuts/TR211,2018,5743.0,0.0147,0.0056,24464.0,0.024,1005463.0,14916.0
dcid:nuts/TR211,2019,,,,,,1029927.0,
dcid:nuts/TR212,2000,,,,,,,
dcid:nuts/TR212,2001,,,,968.0,0.0025,393584.0,
dcid:nuts/TR212,2002,,,,406.0,0.001,394552.0,
dcid:nuts/TR212,2003,,,,222.0,0.0006,394958.0,
dcid:nuts/TR212,2004,,,,324.0,0.0008,395180.0,
dcid:nuts/TR212,2005,,,,386.0,0.001,395504.0,
dcid:nuts/TR212,2006,,,,380.0,0.001,395890.0,
dcid:nuts/TR212,2007,,,,192.0,0.0005,396270.0,4529.0
dcid:nuts/TR212,2008,,0.0115,,-1818.0,-0.0046,396462.0,4535.0
dcid:nuts/TR212,2009,2960.0,0.0104,0.0075,819.0,0.0021000000000000003,394644.0,4098.0
dcid:nuts/TR212,2010,3137.0,0.0101,0.008,-5035.0,-0.0128,395463.0,3964.0
dcid:nuts/TR212,2011,3108.0,0.0103,0.0079,8888.0,0.0225,390428.0,4079.0
dcid:nuts/TR212,2012,3202.0,0.0106,0.008,392.0,0.001,399316.0,4226.0
dcid:nuts/TR212,2013,2988.0,0.0104,0.0075,-1126.0,-0.0028,399708.0,4151.0
dcid:nuts/TR212,2014,3261.0,0.0101,0.008199999999999999,1698.0,0.0043,398582.0,4044.0
dcid:nuts/TR212,2015,3541.0,0.0105,0.0088,2257.0,0.0056,400280.0,4234.0
dcid:nuts/TR212,2016,3415.0,0.0101,0.0085,-836.0,-0.0021000000000000003,402537.0,4065.0
dcid:nuts/TR212,2017,3558.0,0.009800000000000001,0.0088,5154.0,0.0127,401701.0,3959.0
dcid:nuts/TR212,2018,3509.0,0.0095,0.0086,4673.0,0.0114,406855.0,3885.0
dcid:nuts/TR212,2019,,,,,,411528.0,
dcid:nuts/TR213,2000,,,,,,,
dcid:nuts/TR213,2001,,,,1636.0,0.005,324570.0,
dcid:nuts/TR213,2002,,,,1193.0,0.0037,326206.0,
dcid:nuts/TR213,2003,,,,1062.0,0.0032,327399.0,
dcid:nuts/TR213,2004,,,,1170.0,0.0036,328461.0,
dcid:nuts/TR213,2005,,,,1240.0,0.0038,329631.0,
dcid:nuts/TR213,2006,,,,1260.0,0.0038,330871.0,
dcid:nuts/TR213,2007,,,,1125.0,0.0034,332131.0,3300.0
dcid:nuts/TR213,2008,,0.0092,,3686.0,0.011,333256.0,3077.0
dcid:nuts/TR213,2009,2534.0,0.0101,0.0076,-3763.0,-0.0112,336942.0,3378.0
dcid:nuts/TR213,2010,2634.0,0.010199999999999999,0.0079,-388.0,-0.0012,333179.0,3381.0
dcid:nuts/TR213,2011,2671.0,0.0096,0.0079,7408.0,0.022,332791.0,3244.0
dcid:nuts/TR213,2012,2554.0,0.010199999999999999,0.0075,1019.0,0.003,340199.0,3465.0
dcid:nuts/TR213,2013,2705.0,0.0101,0.0079,-659.0,-0.0019,341218.0,3447.0
dcid:nuts/TR213,2014,2810.0,0.0108,0.008199999999999999,3164.0,0.0092,340559.0,3698.0
dcid:nuts/TR213,2015,2941.0,0.0107,0.0085,3250.0,0.0094,343723.0,3695.0
dcid:nuts/TR213,2016,2788.0,0.010199999999999999,0.008,4711.0,0.0135,346973.0,3575.0
dcid:nuts/TR213,2017,2941.0,0.0105,0.0083,4366.0,0.0123,351684.0,3701.0
dcid:nuts/TR213,2018,2988.0,0.0099,0.0083,4810.0,0.0134,356050.0,3562.0
dcid:nuts/TR213,2019,,,,,,360860.0,
dcid:nuts/TR22,2000,,,,,,,
dcid:nuts/TR22,2001,,,,11266.0,0.0074,1526675.0,
dcid:nuts/TR22,2002,,,,9271.0,0.006,1537941.0,
dcid:nuts/TR22,2003,,,,8736.0,0.0056,1547212.0,
dcid:nuts/TR22,2004,,,,9350.0,0.006,1555948.0,
dcid:nuts/TR22,2005,,,,9768.0,0.0062,1565298.0,
dcid:nuts/TR22,2006,,,,9959.0,0.0063,1575066.0,
dcid:nuts/TR22,2007,,,,9416.0,0.005900000000000001,1585025.0,17923.0
dcid:nuts/TR22,2008,,0.011,,10626.0,0.0066,1594441.0,17582.0
dcid:nuts/TR22,2009,12714.0,0.011,0.0079,12753.0,0.0079,1605067.0,17728.0
dcid:nuts/TR22,2010,12865.0,0.0108,0.0079,24900.0,0.015300000000000001,1617820.0,17662.0
dcid:nuts/TR22,2011,12994.0,0.0109,0.0079,-1961.0,-0.0012,1642720.0,17864.0
dcid:nuts/TR22,2012,13026.0,0.0111,0.0079,13663.0,0.0083,1640759.0,18253.0
dcid:nuts/TR22,2013,12993.0,0.011,0.0078,10667.0,0.0064,1654422.0,18266.0
dcid:nuts/TR22,2014,13793.0,0.0112,0.008199999999999999,35758.0,0.0212,1665089.0,18823.0
dcid:nuts/TR22,2015,14578.0,0.0107,0.0086,-818.0,-0.0005,1700847.0,18177.0
dcid:nuts/TR22,2016,14887.0,0.0107,0.0087,15940.0,0.009300000000000001,1700029.0,18313.0
dcid:nuts/TR22,2017,15261.0,0.0106,0.0088,19272.0,0.0112,1715969.0,18329.0
dcid:nuts/TR22,2018,15195.0,0.0103,0.0087,31996.0,0.0183,1735241.0,18063.0
dcid:nuts/TR22,2019,,,,,,1767237.0,
dcid:nuts/TR221,2000,,,,,,,
dcid:nuts/TR221,2001,,,,7957.0,0.0074,1070366.0,
dcid:nuts/TR221,2002,,,,6559.0,0.0060999999999999995,1078323.0,
dcid:nuts/TR221,2003,,,,6185.0,0.0057,1084882.0,
dcid:nuts/TR221,2004,,,,6618.0,0.006,1091067.0,
dcid:nuts/TR221,2005,,,,6912.0,0.0063,1097685.0,
dcid:nuts/TR221,2006,,,,7048.0,0.0064,1104597.0,
dcid:nuts/TR221,2007,,,,6668.0,0.006,1111645.0,13189.0
