DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2014,2.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2015,2.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2016,2.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2017,2.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2018,2.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2019,2.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2020,3.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2021,3.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2022,2.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2023,3.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2024,3.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LT,2025,2.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2009,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2011,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2012,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2013,1.0,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2014,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2015,,bu,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2016,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2017,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2018,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2019,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2020,0.8,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2021,0.9,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2022,1.1,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2023,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2024,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LU,2025,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2009,3.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2010,3.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2011,3.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2012,4.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2013,3.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2014,2.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2015,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2016,2.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2017,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2018,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2019,2.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2020,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2021,2.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2022,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2023,2.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2024,2.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,LV,2025,2.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,ME,2011,1.8,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,ME,2012,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,ME,2013,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,ME,2014,2.0,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,ME,2015,2.2,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,ME,2016,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,ME,2017,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,ME,2018,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,ME,2019,2.5,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,ME,2020,2.2,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2009,4.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2010,4.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2011,4.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2012,4.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2013,4.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2014,3.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2015,3.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2016,2.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2017,2.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2018,2.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2019,2.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2020,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2021,2.3,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2022,1.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2023,1.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2024,1.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MK,2025,1.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2009,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2012,0.7,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2013,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2014,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2015,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2016,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2017,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2018,0.8,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2020,1.0,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2022,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,MT,2024,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2009,1.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2010,1.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2011,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2012,2.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2013,2.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2014,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2015,3.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2016,3.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2017,2.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2018,2.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2019,1.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2020,1.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2021,1.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2022,1.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2023,1.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2024,1.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NL,2025,1.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2009,0.3,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2010,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2011,0.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2012,0.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2013,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2014,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2015,0.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2016,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2017,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2018,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2019,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2020,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2021,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2022,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2023,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2024,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,NO,2025,,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2009,0.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2010,1.1,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2011,1.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2012,1.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2013,1.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2014,1.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2015,1.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2016,0.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2017,0.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2018,0.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2019,0.4,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2020,0.4,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2021,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2022,0.4,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2023,0.4,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2024,0.4,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PL,2025,0.4,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2009,1.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2010,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2011,2.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2012,2.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2013,3.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2014,3.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2015,3.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2016,2.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2017,2.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2018,2.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2019,2.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2020,1.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2021,1.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2022,2.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2023,2.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2024,2.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,PT,2025,2.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2009,0.5,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2010,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2011,0.4,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2012,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2013,0.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2014,0.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2015,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2016,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2017,0.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2018,0.5,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2019,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2020,0.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2021,0.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2022,0.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2023,0.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2024,0.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RO,2025,1.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2010,1.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2011,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2012,2.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2013,2.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2014,1.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2015,1.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2016,1.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2017,1.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2018,1.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2019,1.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2020,1.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2021,1.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2022,1.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2023,1.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2024,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,RS,2025,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2005,1.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2006,1.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2007,1.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2008,1.5,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2009,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2010,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2011,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2012,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2013,1.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2014,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2015,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2016,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2017,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2018,1.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2019,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2020,2.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2021,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2022,2.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2023,2.6,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2024,2.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SE,2025,2.7,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2009,0.4,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2010,0.5,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2011,0.5,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2012,0.8,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2013,1.0,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2014,1.2,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2015,1.3,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2016,1.0,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2017,1.2,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2018,1.1,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2019,1.1,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2020,1.1,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2021,1.2,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2022,1.1,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2023,1.2,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2024,1.0,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SI,2025,1.2,u,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2009,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2010,2.4,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2011,2.1,b,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2012,3.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2013,3.1,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2014,3.3,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2015,3.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2016,3.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2017,2.2,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2018,2.0,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2019,1.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2020,1.8,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2021,1.9,,
ESTAT:UNE_RT_A(1.0),29/04/26 23:00:00,A,Y55-74,PC_POP,F,SK,2022,1.6,,
