"NumPlaces","ScalingFactors","Units","StatVar","MeasurementMethods","MinDate","observationPeriods"
"6","[]","[KilowattHour]","Annual_Consumption_Electricity_GasWorks_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"55","[]","[MetricTon]","Annual_Imports_Fuel_AnthraciteCoal","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Receipts_Fuel_LigniteCoal","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_SubbituminousCoal_NonEnergyUse","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_ElectricityGeneration_IndustrialWaste_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Consumption_Fuel_BrownCoal_NonEnergyUse","[]","2020","[P1Y]"
"16","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerCombinedHeatPowerPlants_CokeOvenGas_FuelTransformation","[]","2020","[P1Y]"
"5","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_OtherRecoveredGases_FuelTransformation","[]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_AnthraciteCoal","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_OtherLiquidBiofuels","[]","2020","[P1Y]"
"15","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerCombinedHeatPowerPlants_BrownCoal_FuelTransformation","[]","2020","[P1Y]"
"29","[]","[Terajoule]","Annual_Consumption_Fuel_EnergyIndustry_BlastFurnaceGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"50","[]","[KilowattHour]","Annual_Generation_Electricity_Bagasse_ThermalElectricity","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_ConstructionIndustry_CokeOvenCoke","[]","2020","[P1Y]"
"5","[]","[Terajoule]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_MunicipalWaste","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_OtherLiquidBiofuels","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_BrownCoalBriquettes","[]","2020","[P1Y]"
"25","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_PetroleumCoke","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_AviationGasoline","[]","2020","[P1Y]"
"61","[]","[Terajoule]","Annual_Consumption_Fuel_RoadTransport_NaturalGas","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[Terajoule]","Annual_Loss_Fuel_BioGas","[]","2020","[P1Y]"
"41","[]","[Terajoule]","Annual_Generation_Fuel_IndustrialWaste","[, UNStatsEstimate]","2020","[P1Y]"
"55","[]","[MetricTon]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_DieselOil","[]","2020","[P1Y]"
"164","[]","[MetricTon]","Annual_Consumption_Fuel_OtherManufacturingIndustry_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"89","[]","[Terajoule]","Annual_Imports_Fuel_NaturalGas","[, UNStatsEstimate]","2020","[P1Y]"
"50","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_BioDiesel","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[KilowattHour]","Annual_Generation_Electricity_Geothermal_MainActivityProducerCombinedHeatPowerPlants","[]","2020","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Fuel_Industry_BlastFurnaceGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_BioDiesel","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_DomesticNavigationTransport_OtherOilProducts","[, UNStatsEstimate]","2020","[P1Y]"
"52","[]","[MetricTon]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_DieselOil","[]","2020","[P1Y]"
"66","[]","[MetricTon]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_DieselOil","[]","2020","[P1Y]"
"66","[]","[Terajoule]","Annual_Consumption_Fuel_IronSteel_NaturalGas","[, UNStatsEstimate]","2020","[P1Y]"
"58","[]","[KilowattHour]","Annual_Generation_Electricity_ConventionalHydroelectric_AutoProducer","[, UNStatsEstimate]","2020","[P1Y]"
"28","[]","[Terajoule]","Annual_Consumption_Energy_Agriculture_Heat","[]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_OtherTransport_OtherOilProducts","[, UNStatsEstimate]","2020","[P1Y]"
"48","[]","[MetricTon]","Annual_Imports_Fuel_WhiteSpirit","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Energy_NonMetallicMineralsIndustry_SolarThermal","[]","2020","[P1Y]"
"27","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_MotorGasoline","[]","2020","[P1Y]"
"57","[]","[Terajoule]","Annual_Loss_Fuel_NaturalGas","[, UNStatsEstimate]","2020","[P1Y]"
"61","[]","[Terajoule]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_NaturalGas","[]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_BriquettingPlants_HardCoal_FuelTransformation","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_OtherTransport_BioDiesel","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_WhiteSpirit","[]","2021","[P1Y]"
"33","[]","[Terajoule]","Annual_Consumption_Energy_TextileAndLeatherIndustry_Heat","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_BrownCoalBriquettes","[]","2020","[P1Y]"
"5","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_AnimalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_LiquifiedPetroleumGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"26","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"34","[]","[Terajoule]","OpeningStocks_Stocks_Fuel_NaturalGas","[]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Consumption_Fuel_UnspecifiedSector_MunicipalWaste","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_CrudeOil","[]","2020","[P1Y]"
"1","[]","[Terajoule]","AnnualChange_Stocks_Fuel_BioGas","[]","2022","[P1Y]"
"6","[]","[Terajoule]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_MunicipalWaste","[]","2020","[P1Y]"
"5","[]","[Terajoule]","Annual_Consumption_Fuel_OtherManufacturingIndustry_AnimalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_BioDiesel_FuelTransformation","[]","2021","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_OtherBituminousCoal","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_RefineryGas","[]","2022","[P1Y]"
"52","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_PeatProducts","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_WhiteSpirit","[]","2021","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_DomesticAviationTransport_FuelOil","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_KeroseneJetFuel_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"4","[]","[Terajoule]","Annual_Consumption_Fuel_IronSteel_BioGas","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Imports_Fuel_GasCoke","[UNStatsEstimate]","2020","[P1Y]"
"3","[]","[Terajoule]","Annual_Consumption_Energy_IronSteel_SolarThermal","[]","2020","[P1Y]"
"79","[]","[Terajoule]","Annual_Generation_Fuel_BioGas","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_MunicipalWaste_FuelTransformation","[]","2020","[P1Y]"
"24","[]","[MetricTon]","Annual_Consumption_Fuel_UnspecifiedSector_Charcoal","[, UNStatsEstimate]","2020","[P1Y]"
"219","[]","[KilowattHour]","Annual_Loss_Electricity","[, UNStatsEstimate]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_OtherOilProducts","[, UNStatsEstimate]","2020","[P1Y]"
"81","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerHeatPowerPlants_OtherOilProducts_FuelTransformation","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_PatentFuel","[, UNStatsEstimate]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_Kerosene_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"150","[]","[KilowattHour]","Annual_Generation_Electricity_ConventionalHydroelectric_MainActivityProducer","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_KeroseneJetFuel","[]","2021","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Energy_PaperPulpPrintIndustry_SolarThermal","[]","2020","[P1Y]"
"20","[]","[Terajoule]","Annual_Receipts_Fuel_NaturalGas","[]","2020","[P1Y]"
"10","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerHeatPowerPlants_IndustrialWaste_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"203","[]","[KilowattHour]","Annual_Consumption_Electricity_Manufacturing","[, UNStatsEstimate]","2020","[P1Y]"
"67","[]","[MetricTon]","Annual_Consumption_Fuel_UnspecifiedSector_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_OtherOilProducts","[, UNStatsEstimate]","2020","[P1Y]"
"28","[]","[Megawatt]","Annual_Capacity_Electricity_OtherFuel","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_CokingCoal_NonEnergyUse","[]","2020","[P1Y]"
"9","[]","[Terajoule]","Annual_Consumption_Energy_MainActivityProducerHeatPowerPlants_Geothermal_FuelTransformation","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Exports_Fuel_PeatProducts","[]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_MotorGasoline_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_MotorGasoline_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"19","[]","[MetricTon]","Annual_Consumption_Fuel_DieselOil_NonEnergyUse","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_BlastFurnaces_Charcoal_FuelTransformation","[]","2021","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_KeroseneJetFuel","[]","2020","[P1Y]"
"9","[]","[KilowattHour]","Annual_Consumption_Electricity_BlastFurnaces_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"86","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_DieselOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_SubbituminousCoal","[]","2020","[P1Y]"
"29","[]","[Terajoule]","Annual_Consumption_Fuel_FuelTransformationIndustry_BlastFurnaceGas_FuelTransformation","[]","2020","[P1Y]"
"27","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_OtherOilProducts_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"190","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_DieselOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"11","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_AnthraciteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_CoalTar","[]","2021","[P1Y]"
"11","[]","[Terajoule]","Annual_Consumption_Energy_CoalMines_Heat_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"52","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_Bagasse_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_BituminousCoal","[]","2020","[P1Y]"
"19","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_Kerosene","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_WhiteSpirit_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"12","[]","[MetricTon]","Annual_Consumption_Fuel_FuelOil_NonEnergyUse","[]","2020","[P1Y]"
"24","[]","[Terajoule]","Annual_Loss_Fuel_NaturalGas_FuelLossDuringExtraction","[, UNStatsEstimate]","2020","[P1Y]"
"32","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_Bagasse","[, UNStatsEstimate]","2020","[P1Y]"
"24","[]","[Terajoule]","Annual_Consumption_Fuel_Manufacturing_BlackLiquor","[, UNStatsEstimate]","2020","[P1Y]"
"27","[]","[Terajoule]","Annual_Generation_Fuel_BlackLiquor","[, UNStatsEstimate]","2020","[P1Y]"
"18","[]","[MetricTon]","Annual_Consumption_Fuel_CoalTar_NonEnergyUse","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_CokingCoal_FuelTransformation","[]","2020","[P1Y]"
"76","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_MotorGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_Charcoal","[]","2020","[P1Y]"
"28","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_HardCoal","[]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Imports_Fuel_BrownCoalBriquettes","[, UNStatsEstimate]","2020","[P1Y]"
"58","[]","[MetricTon]","AnnualChange_Stocks_Fuel_OtherOilProducts","[, UNStatsEstimate]","2020","[P1Y]"
"10","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_CokeOvenGas_FuelTransformation","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Energy_BlastFurnaces_Heat_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_CokeOvens_NaturalGas_FuelTransformation","[]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_BituminousCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_Charcoal","[, UNStatsEstimate]","2020","[P1Y]"
"9","[]","[Terajoule]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_VegetalWaste","[, UNStatsEstimate]","2020","[P1Y]"
"220","[]","[KilowattHour]","Annual_Generation_Electricity_MainActivityProducer","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_OtherRecoveredGases","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Receipts_Fuel_BlastFurnaceGas","[]","2020","[P1Y]"
"9","[]","[Terajoule]","Annual_Consumption_Fuel_GasToLiquidPlants_NaturalGas_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"11","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerElectricityPowerPlants_OtherOilProducts_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_PetroleumCoke","[]","2020","[P1Y]"
"10","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_OtherOilProducts","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_PipelineTransport_Kerosene","[]","2022","[P1Y]"
"42","[]","[Terajoule]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_NaturalGas_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_Agriculture_CrudeOil","[, UNStatsEstimate]","2021","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MainActivityProducerCombinedHeatPowerPlants_CokingCoal_FuelTransformation","[]","2022","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_NonMetallicMineralsIndustry_OtherLiquidBiofuels","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Loss_Fuel_BituminousCoal","[]","2021","[P1Y]"
"2","[]","[MetricTon]","AnnualChange_Stocks_Fuel_OtherLiquidBiofuels","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_BlastFurnaces_AnthraciteCoal_FuelTransformation","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherIndustry_NaturalGasLiquids","[, UNStatsEstimate]","2021","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_MiningAndQuarryingIndustry_Lubricants","[]","2020","[P1Y]"
"32","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_CokingCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Receipts_Fuel_SubbituminousCoal","[]","2020","[P1Y]"
"92","[]","[MetricTon]","Annual_Consumption_Fuel_OtherOilProducts_NonEnergyUse","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_PetroleumCoke_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"19","[]","[MetricTon]","Annual_Consumption_Fuel_NonFerrousMetalsIndustry_CokeOvenCoke","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_FoodAndTobaccoIndustry_Ethane","[]","2022","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_OtherOilProducts","[]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_BrownCoal","[]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_BriquettingPlants_BrownCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_BrownCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"58","[]","[KilowattHour]","Annual_Generation_Electricity_CombustibleFuel_MainActivityProducerCombinedHeatPowerPlants","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_PeatProducts_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"18","[]","[Terajoule]","Annual_Consumption_Energy_ElectricityGeneration_Heat_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_PatentFuel","[]","2023","[P1Y]"
"58","[]","[Terajoule]","Annual_Generation_Energy_Heat","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_BlastFurnaces_NaturalGas_FuelTransformation","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_ParaffinWaxes","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_PaperPulpPrintIndustry_CokingCoal","[]","2023","[P1Y]"
"30","[]","[Terajoule]","Annual_Consumption_Fuel_FuelTransformationIndustry_CokeOvenGas_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"118","[]","[MetricTon]","AnnualChange_Stocks_Fuel_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_BioJetKerosene","[]","2021","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_TransportIndustry_SubbituminousCoal","[]","2020","[P1Y]"
"29","[]","[MetricTon]","Annual_Receipts_Fuel_OtherHydrocarbons","[, UNStatsEstimate]","2020","[P1Y]"
"5","[]","[Terajoule]","Annual_Consumption_Fuel_Households_GasworksGas","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_UnspecifiedSector_AnimalWaste","[, UNStatsEstimate]","2021","[P1Y]"
"7","[]","[Terajoule]","Annual_Consumption_Energy_OilGasExtraction_Heat_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_Manufacturing_CrudeOil","[, UNStatsEstimate]","2020","[P1Y]"
"19","[]","[Terajoule]","Annual_Generation_Energy_BrownCoal","[, UNStatsEstimate]","2020","[P1Y]"
"31","[]","[KilowattHour]","Annual_Generation_Fuel_Nuclear","[, UNStatsEstimate]","2020","[P1Y]"
"6","[]","[Terajoule]","Annual_Consumption_Fuel_OtherIndustry_MunicipalWaste","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Consumption_Fuel_ElectricityGeneration_CrudeOil_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"54","[]","[MetricTon]","Annual_Consumption_Fuel_Naphtha_NonEnergyUse","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_TextileAndLeatherIndustry_BituminousCoal","[]","2020","[P1Y]"
"136","[]","[KilowattHour]","Annual_Generation_Electricity_FuelOil_ThermalElectricity","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Consumption_Fuel_CoalMines_CokeOvenGas_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Consumption_Fuel_Households_SubbituminousCoal","[]","2020","[P1Y]"
"9","[]","[MetricTon]","Annual_Exports_Fuel_PatentFuel","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_TransportEquipmentIndustry_Naphtha","[]","2020","[P1Y]"
"15","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_BioGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"26","[]","[MetricTon]","Annual_Exports_Fuel_AnthraciteCoal","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_CoalLiquefactionPlants_HardCoal_FuelTransformation","[]","2020","[P1Y]"
"55","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_MotorGasoline","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[MetricTon]","Annual_Consumption_Fuel_WoodAndWoodProductsIndustry_BrownCoal","[]","2020","[P1Y]"
"8","[]","[MetricTon]","Annual_Consumption_Fuel_EnergyIndustry_BituminousCoal_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"145","[]","[MetricTon]","Annual_Consumption_Fuel_FuelTransformationIndustry_FuelOil_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"36","[]","[Terajoule]","Annual_Consumption_Energy_OtherIndustry_Heat","[, UNStatsEstimate]","2020","[P1Y]"
"33","[]","[MetricTon]","Annual_Exports_Fuel_ParaffinWaxes","[, UNStatsEstimate]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_PetrochemicalPlants_Kerosene_FuelTransformation","[]","2020","[P1Y]"
"4","[]","[MetricTon]","Annual_Receipts_Fuel_OtherBituminousCoal","[]","2020","[P1Y]"
"5","[]","[MetricTon]","Annual_Exports_Fuel_BrownCoalBriquettes","[]","2020","[P1Y]"
"2","[]","[Terajoule]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_GasworksGas_FuelTransformation","[]","2020","[P1Y]"
"56","[]","[MetricTon]","AnnualChange_Stocks_Fuel_BituminousCoal","[, UNStatsEstimate]","2020","[P1Y]"
"17","[]","[MetricTon]","Annual_Consumption_Fuel_AutoProducerElectricityPowerPlants_OtherBituminousCoal_FuelTransformation","[, UNStatsEstimate]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Consumption_Fuel_Peat","[, UNStatsEstimate]","2020","[P1Y]"
"14","[]","[MetricTon]","Annual_Consumption_Fuel_CommerceAndPublicServices_BioDiesel","[]","2020","[P1Y]"
"2","[]","[MetricTon]","Annual_Consumption_Fuel_ChemicalPetrochemicalIndustry_Peat","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_CoalProducts","[]","2020","[P1Y]"
"3","[]","[MetricTon]","Annual_Generation_Fuel_OtherOilProducts_PetroleumPlants","[]","2020","[P1Y]"
"43","[]","[MetricTon]","Annual_Exports_Fuel_OtherBituminousCoal","[]","2020","[P1Y]"
"177","[]","[MetricTon]","Annual_Consumption_Fuel_OtherSector_Charcoal","[, UNStatsEstimate]","2020","[P1Y]"
"17","[]","[MetricTon]","Annual_Loss_Fuel_DieselOil","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_OilRefineries_OtherLiquidBiofuels_EnergyIndustryOwnUse","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Loss_Fuel_CoalTar","[]","2024","[P1Y]"
"3","[]","[MetricTon]","Annual_Consumption_Fuel_InternationalMarineBunkers_BioDiesel","[]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_GasWorks_MotorGasoline_FuelTransformation","[]","2022","[P1Y]"
"163","[]","[MetricTon]","Annual_Generation_Fuel_Lubricants","[, UNStatsEstimate]","2020","[P1Y]"
"1","[]","[MetricTon]","Annual_Consumption_Fuel_CokeOvens_AnthraciteCoal_FuelTransformation","[]","2020","[P1Y]"
"16","[]","[MetricTon]","Annual_Consumption_Fuel_SubbituminousCoal","[]","2020","[P1Y]"
"1","[]","[Terajoule]","Annual_Loss_Fuel_IndustrialWaste","[]","2021","[P1Y]"
"8","[]","[Terajoule]","Annual_Consumption_Fuel_GasworksGas","[, UNStatsEstimate]","2020","[P1Y]"
"57","[]","[Terajoule]","Annual_Consumption_Energy_ElectricityGeneration_Heat_EnergyIndustryOwnUse","[, UNStatsEstimate]","2020","[P1Y]"
"7","[]","[MetricTon]","AnnualChange_Stocks_Fuel_Peat","[]","2020","[P1Y]"
