IND_ID,INDICATOR_NAME,YEAR,COUNTRY,iso3,DISAGGR_1,VALUE
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Belize,BLZ,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Belize,BLZ,0-4 years,20.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Benin,BEN,0-4 years,43.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Benin,BEN,0-4 years,55.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Benin,BEN,0-4 years,63.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Benin,BEN,0-4 years,79.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Benin,BEN,0-4 years,93.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Benin,BEN,0-4 years,86.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Benin,BEN,0-4 years,76.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Benin,BEN,0-4 years,70.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Benin,BEN,0-4 years,78.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Benin,BEN,0-4 years,72.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Bermuda,BMU,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Bermuda,BMU,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Bermuda,BMU,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Bermuda,BMU,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Bermuda,BMU,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Bermuda,BMU,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Bermuda,BMU,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Bhutan,BTN,0-4 years,6.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Bhutan,BTN,0-4 years,35.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Bhutan,BTN,0-4 years,33.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Bhutan,BTN,0-4 years,67.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Bhutan,BTN,0-4 years,25.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Bhutan,BTN,0-4 years,29.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Bhutan,BTN,0-4 years,59.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Bhutan,BTN,0-4 years,89.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Bolivia (Plurinational State of),BOL,0-4 years,98.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Bolivia (Plurinational State of),BOL,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Bolivia (Plurinational State of),BOL,0-4 years,97.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Bolivia (Plurinational State of),BOL,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Bolivia (Plurinational State of),BOL,0-4 years,93.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Bolivia (Plurinational State of),BOL,0-4 years,79.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Bolivia (Plurinational State of),BOL,0-4 years,66.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Bolivia (Plurinational State of),BOL,0-4 years,67.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Bolivia (Plurinational State of),BOL,0-4 years,63.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Bolivia (Plurinational State of),BOL,0-4 years,62.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Bosnia and Herzegovina,BIH,0-4 years,65.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Bosnia and Herzegovina,BIH,0-4 years,41.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Botswana,BWA,0-4 years,71.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Botswana,BWA,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Botswana,BWA,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Botswana,BWA,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Brazil,BRA,0-4 years,56.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Brazil,BRA,0-4 years,60.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Brazil,BRA,0-4 years,60.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Brazil,BRA,0-4 years,68.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Brazil,BRA,0-4 years,68.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Brazil,BRA,0-4 years,83.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Brunei Darussalam,BRN,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Brunei Darussalam,BRN,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Brunei Darussalam,BRN,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Brunei Darussalam,BRN,0-4 years,4.6
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Brunei Darussalam,BRN,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Brunei Darussalam,BRN,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Brunei Darussalam,BRN,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Brunei Darussalam,BRN,0-4 years,0.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Brunei Darussalam,BRN,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Bulgaria,BGR,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Burkina Faso,BFA,0-4 years,22.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Burkina Faso,BFA,0-4 years,21.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Venezuela (Bolivarian Republic of),VEN,0-4 years,94.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Venezuela (Bolivarian Republic of),VEN,0-4 years,96.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Venezuela (Bolivarian Republic of),VEN,0-4 years,47.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Venezuela (Bolivarian Republic of),VEN,0-4 years,55.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Venezuela (Bolivarian Republic of),VEN,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Venezuela (Bolivarian Republic of),VEN,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Venezuela (Bolivarian Republic of),VEN,0-4 years,100.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Viet Nam,VNM,0-4 years,12.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Viet Nam,VNM,0-4 years,20.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Viet Nam,VNM,0-4 years,27.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Viet Nam,VNM,0-4 years,24.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Viet Nam,VNM,0-4 years,22.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Viet Nam,VNM,0-4 years,5.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Viet Nam,VNM,0-4 years,14.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Viet Nam,VNM,0-4 years,8.1
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Viet Nam,VNM,0-4 years,5.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Viet Nam,VNM,0-4 years,4.8
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Yemen,YEM,0-4 years,5.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Zambia,ZMB,0-4 years,3.4
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Zambia,ZMB,0-4 years,4.9
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Zambia,ZMB,0-4 years,14.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Zambia,ZMB,0-4 years,29.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Zambia,ZMB,0-4 years,36.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Zambia,ZMB,0-4 years,34.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Zambia,ZMB,0-4 years,50.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Zambia,ZMB,0-4 years,39.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Zimbabwe,ZWE,0-4 years,31.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Zimbabwe,ZWE,0-4 years,68.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2017,Zimbabwe,ZWE,0-4 years,24.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2018,Zimbabwe,ZWE,0-4 years,30.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2019,Zimbabwe,ZWE,0-4 years,47.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2020,Zimbabwe,ZWE,0-4 years,42.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2021,Zimbabwe,ZWE,0-4 years,51.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2022,Zimbabwe,ZWE,0-4 years,37.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2023,Zimbabwe,ZWE,0-4 years,34.0
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2024,Zimbabwe,ZWE,0-4 years,8.2
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2015,Afghanistan,AFG,All ages,8.7
45274BDF5556F8,Percentage of household contacts (or all close contacts) of all ages who were started on TB preventive treatment out of those eligible,2016,Afghanistan,AFG,All ages,12.0
