place_name,dcid
Barranquilla Colombia,wikidataId/Q62823
Bello Colombia,wikidataId/Q816024
Bucaramanga Colombia,wikidataId/Q243766
Cali Colombia,wikidataId/Q51103
Cartagena Colombia,wikidataId/Q657461
Cartago Colombia,wikidataId/Q2004074
Caucasia Colombia,wikidataId/Q511705
Chía Colombia,wikidataId/Q1093102
Ciénaga (Magdalena) Colombia,wikidataId/Q1092797
Cúcuta Colombia,wikidataId/Q216847
Dosquebradas Colombia,wikidataId/Q1093584
Duitama Colombia,wikidataId/Q1011125
Envigado Colombia,wikidataId/Q1447266
Facatativá Colombia,wikidataId/Q1947594
Florencia Colombia,wikidataId/Q849859
Floridablanca Colombia,wikidataId/Q1006661
Fusagasugá Colombia,wikidataId/Q2077525
Girardot Colombia,wikidataId/Q186193
Girón Colombia,wikidataId/Q1093497
Gudalajara de Buga Colombia,wikidataId/Q23730817
Ibagué Colombia,wikidataId/Q222755
Ipiales Colombia,wikidataId/Q1010094
Itagüí Colombia,wikidataId/Q1527934
Jamundí Colombia,wikidataId/Q1681497
Lorica Colombia,wikidataId/Q23687835
Magangué Colombia,wikidataId/Q1011196
Maicao Colombia,wikidataId/Q1937427
Malambo Colombia,wikidataId/Q568597
Manizales Colombia,wikidataId/Q235190
Medellín Colombia,wikidataId/Q48278
Montería Colombia,wikidataId/Q852725
Neiva Colombia,wikidataId/Q638260
Ocaña Colombia,wikidataId/Q2283773
Palmira Colombia,wikidataId/Q989858
Pasto Colombia,wikidataId/Q320015
Pereira Colombia,wikidataId/Q51111
Piedecuesta Colombia,wikidataId/Q2075634
Pitalito Colombia,wikidataId/Q1014922
Popayán Colombia,wikidataId/Q335135
Quibdo Colombia,wikidataId/Q816420
Riohacha Colombia,wikidataId/Q826566
BOGOTÁ D.C. Colombia,wikidataId/Q2841
Santa Marta Colombia,wikidataId/Q209016
Sincelejo Colombia,wikidataId/Q1043513
Sogamoso Colombia,wikidataId/Q989996
Soledad Colombia,wikidataId/Q767071
Tierralta Colombia,wikidataId/Q2434756
Tuluá Colombia,wikidataId/Q1002577
Tunja Colombia,wikidataId/Q236744
Turbo Colombia,wikidataId/Q727559
Uribia Colombia,wikidataId/Q2215403
Valledupar Colombia,wikidataId/Q376903
Villavicencio Colombia,wikidataId/Q749224
Yopal Colombia,wikidataId/Q13591
Zipaquirá Colombia,wikidataId/Q205429
Yumbo Colombia,wikidataId/Q735378
MORONI Comoros,wikidataId/Q3901
BRAZZAVILLE Congo,wikidataId/Q31896818
Pointe-Noire Congo,wikidataId/Q7208306
RAROTONGA Cook Islands,
Alajuelita Costa Rica,wikidataId/Q200703
Cartago Costa Rica,wikidataId/Q30617
Goicoechea Costa Rica,wikidataId/Q2406129
La Unión Costa Rica,
Limón Costa Rica,wikidataId/Q30620
Pavas Costa Rica,wikidataId/Q1751684
Pérez Zeledón Costa Rica,wikidataId/Q196254
San Carlos Costa Rica,wikidataId/Q931244
SAN JOSÉ Costa Rica,wikidataId/Q3070
Pococí Costa Rica,wikidataId/Q1852750
Abidjan Côte d'Ivoire,wikidataId/Q1515
Abengourou Côte d'Ivoire,wikidataId/Q1044225
Anyama Côte d'Ivoire,wikidataId/Q613795
Bouake Côte d'Ivoire,wikidataId/Q271000
Daloa Côte d'Ivoire,wikidataId/Q860304
Divo Côte d'Ivoire,wikidataId/Q1530295
Gagnoa Côte d'Ivoire,wikidataId/Q18592055
Korhogo Côte d'Ivoire,wikidataId/Q985627
Man Côte d'Ivoire,wikidataId/Q1191011
San Pédro Côte d'Ivoire,wikidataId/Q609831
Osijek Croatia,wikidataId/Q1640
Rijeka Croatia,wikidataId/Q1647
Split Croatia,wikidataId/Q1663
Camagüey Cuba,wikidataId/Q115329
Ciego de Ávila Cuba,wikidataId/Q115465
Cienfuegos Cuba,wikidataId/Q190005
Guantánamo Cuba,wikidataId/Q185156
Holguín Cuba,wikidataId/Q244154
LA HABANA Cuba,wikidataId/Q1563
Las Tunas Cuba,wikidataId/Q115527
Matanzas Cuba,wikidataId/Q272471
Pinar del Río Cuba,wikidataId/Q244139
Sancti Spíritus Cuba,wikidataId/Q845720
Santa Clara Cuba,wikidataId/Q211590
Santiago de Cuba Cuba,wikidataId/Q117040
Brno Czechia,wikidataId/Q14960
Hradec Králové Czechia,wikidataId/Q180139
Liberec Czechia,wikidataId/Q146351
Olomouc Czechia,wikidataId/Q81137
Ústí nad Labem Czechia,wikidataId/Q156974
Ostrava Czechia,wikidataId/Q8385
Plzen Czechia,wikidataId/Q43453
PRAHA Czechia,nuts/CZ01
Anju Democratic People's Republic of Korea,wikidataId/Q196236
Chongjin Democratic People's Republic of Korea,wikidataId/Q109336
Haeju Democratic People's Republic of Korea,wikidataId/Q714865
Hamhung Democratic People's Republic of Korea,wikidataId/Q109356
Huichon Democratic People's Republic of Korea,wikidataId/Q698719
Hyesan Democratic People's Republic of Korea,wikidataId/Q489829
Kaechon Democratic People's Republic of Korea,wikidataId/Q716127
Kaesong Democratic People's Republic of Korea,wikidataId/Q109079
Kanggye Democratic People's Republic of Korea,wikidataId/Q489825
Kim Chaek Democratic People's Republic of Korea,wikidataId/Q714873
Kusong Democratic People's Republic of Korea,wikidataId/Q431845
Nampho Democratic People's Republic of Korea,wikidataId/Q109386
Phyongsong Democratic People's Republic of Korea,wikidataId/Q514136
PYONGYANG Democratic People's Republic of Korea,wikidataId/Q18808
Rason Democratic People's Republic of Korea,wikidataId/Q221734
Sariwon Democratic People's Republic of Korea,wikidataId/Q505807
Sinuiju Democratic People's Republic of Korea,wikidataId/Q156243
Sinpho Democratic People's Republic of Korea,wikidataId/Q511352
Sunchon Democratic People's Republic of Korea,wikidataId/Q715946
Wonsan Democratic People's Republic of Korea,wikidataId/Q109374
Tanchon Democratic People's Republic of Korea,wikidataId/Q513537
Tokchon Democratic People's Republic of Korea,wikidataId/Q715931
Århus Denmark,wikidataId/Q25319
Frederiksberg Denmark,wikidataId/Q30096
KOBENHAVN Denmark,wikidataId/Q1748
Odense Denmark,wikidataId/Q25331
Vejle Denmark,wikidataId/Q27116
DJIBOUTI Djibouti,wikidataId/Q3604
ROSEAU Dominica,wikidataId/Q36281
Bajos de Haina Dominican Republic,wikidataId/Q2438383
Baní Dominican Republic,wikidataId/Q1902349
Boca Chica Dominican Republic,wikidataId/Q888935
Higüey Dominican Republic,wikidataId/Q1020261
La Romana Dominican Republic,wikidataId/Q40508
Moca Dominican Republic,wikidataId/Q1241374
La Vega Dominican Republic,wikidataId/Q538953
Los Alcarrizos Dominican Republic,wikidataId/Q2560011
Puerto Plata Dominican Republic,wikidataId/Q988413
San Cristóbal Dominican Republic,wikidataId/Q373759
San Francisco de Macoris Dominican Republic,wikidataId/Q681999
Santiago de los Caballeros Dominican Republic,wikidataId/Q42763
Santo Domingo East Dominican Republic,wikidataId/Q2713354
Santo Domingo North Dominican Republic,wikidataId/Q3949487
Calderon (Carapungo) Ecuador,wikidataId/Q842364
Cuenca Ecuador,wikidataId/Q54886
Durán Ecuador,wikidataId/Q1120810
Esmeraldas Ecuador,wikidataId/Q149955
Guayaquil Ecuador,wikidataId/Q1991935
Ibarra Ecuador,wikidataId/Q946384
Loja Ecuador,wikidataId/Q944697
Machala Ecuador,wikidataId/Q215080
Manta Ecuador,wikidataId/Q990738
Milagro Ecuador,wikidataId/Q773238
Portoviejo Ecuador,wikidataId/Q990716
Quevedo Ecuador,wikidataId/Q773225
QUITO Ecuador,wikidataId/Q2900
Riobamba Ecuador,wikidataId/Q478675
Santa Elena Ecuador,wikidataId/Q135864
Babahoyo Ecuador,wikidataId/Q797568
Santo Domingo de los Colorados Ecuador,wikidataId/Q1015654
Alexandria Egypt,wikidataId/Q87
CAIRO Egypt,wikidataId/Q85
Port Said Egypt,wikidataId/Q134509
Suez Egypt,wikidataId/Q134514
6th of October City Egypt,wikidataId/Q335708
Abo Keber Egypt,wikidataId/Q335716
Akhmim Egypt,wikidataId/Q340572
Assyût Egypt,wikidataId/Q29962
Aswan Egypt,wikidataId/Q29888
Banha Egypt,wikidataId/Q336966
Beni-Suef Egypt,wikidataId/Q394080
Bilbes Egypt,wikidataId/Q393495
Damietta Egypt,wikidataId/Q189383
Damanhûr Egypt,wikidataId/Q328153
El-Aresh Egypt,wikidataId/Q238452
El-Khosos Egypt,
Desok Egypt,wikidataId/Q395863
El-Hwamdia Egypt,wikidataId/Q337458
El-Mahalla El-Kubra Egypt,wikidataId/Q312723
Faiyûm Egypt,wikidataId/Q203299
Gerga Egypt,wikidataId/Q749187
Giza Egypt,wikidataId/Q81788
Ismailia Egypt,wikidataId/Q217156
Kafr-El-Dwar Egypt,wikidataId/Q335769
Kaluop Egypt,wikidataId/Q336724
Kena Egypt,wikidataId/Q336661
Luxer Egypt,wikidataId/Q130514
Malawe Egypt,wikidataId/Q393498
Mansûra Egypt,wikidataId/Q223587
Menia Egypt,wikidataId/Q310117
Met Ghamr Egypt,wikidataId/Q337123
Ramadan Egypt,
Shebin-El-Kom Egypt,wikidataId/Q31350
Shubra-El-Khema Egypt,wikidataId/Q269960
Sohag Egypt,wikidataId/Q388108
Tanta Egypt,wikidataId/Q271771
Zagazig Egypt,wikidataId/Q140304
Al Orizah Egypt,
Imbaba Egypt,
Ahuachapán El Salvador,wikidataId/Q186935
Apopa El Salvador,wikidataId/Q619646
Ciudad Delgado El Salvador,wikidataId/Q723792
Cuscatancingo El Salvador,wikidataId/Q1003783
Ilopango El Salvador,wikidataId/Q1659066
Mejicanos El Salvador,wikidataId/Q723411
Santa Tecla El Salvador,wikidataId/Q723246
San Martin El Salvador,wikidataId/Q2302179
San Miguel El Salvador,wikidataId/Q672458
Santa Ana El Salvador,wikidataId/Q739664
Sonsonate El Salvador,wikidataId/Q1014248
Soyapango El Salvador,wikidataId/Q956031
MALABO Equatorial Guinea,wikidataId/Q3818
Bata Equatorial Guinea,wikidataId/Q320792
Ebibeyín Equatorial Guinea,wikidataId/Q911358
ASMARA Eritrea,wikidataId/Q3642
TALLINN Estonia,wikidataId/Q1770
Tartu Estonia,wikidataId/Q13972
MBABANE Eswatini,wikidataId/Q3904
ADDIS ABABA Ethiopia,wikidataId/Q3624
STANLEY Falkland Islands (Malvinas),wikidataId/Q12245
TÓRSHAVN Faroe Islands,wikidataId/Q10704
SUVA Fiji,wikidataId/Q38807
Espoo Finland,wikidataId/Q47034
HELSINKI Finland,wikidataId/Q1757
Jyvaskyla Finland,wikidataId/Q134620
Kuopio Finland,wikidataId/Q162279
Lahti Finland,wikidataId/Q28911
Oulu Finland,wikidataId/Q47048
Tampere Finland,wikidataId/Q40840
Turku Finland,wikidataId/Q38511
Vantaa Finland,wikidataId/Q127623
Aix-en-Provence France,wikidataId/Q47465
Amiens France,wikidataId/Q41604
Angers France,wikidataId/Q38380
Argenteuil France,wikidataId/Q181946
Besançon France,wikidataId/Q37776
Bordeaux France,wikidataId/Q1479
Boulogne-Billancourt France,wikidataId/Q172455
Brest France,wikidataId/Q12193
Caen France,wikidataId/Q41185
Clermont-Ferrand France,wikidataId/Q42168
Dijon France,wikidataId/Q7003
Grenoble France,wikidataId/Q1289
Le Havre France,wikidataId/Q42810
Le Mans France,wikidataId/Q1476
Lille France,wikidataId/Q648
Limoges France,wikidataId/Q45656
Lyon France,wikidataId/Q456
Marseille France,wikidataId/Q23482
Metz France,wikidataId/Q22690
Montpellier France,wikidataId/Q6441
Montreuil France,wikidataId/Q193370
Mulhouse France,wikidataId/Q79815
Nancy France,wikidataId/Q40898
Nantes France,wikidataId/Q12191
Nice France,wikidataId/Q33959
Nîmes France,wikidataId/Q42807
Orléans France,wikidataId/Q6548
PARIS France,nuts/FR101
Perpignan France,wikidataId/Q6730
Reims France,wikidataId/Q41876
Rennes France,wikidataId/Q647
Rouen France,wikidataId/Q30974
Saint-Denis France,wikidataId/Q160506
Saint-Étienne France,wikidataId/Q42716
Strasbourg France,wikidataId/Q6602
Toulon France,wikidataId/Q44160
Toulouse France,wikidataId/Q7880
Tours France,wikidataId/Q288
Villeurbanne France,wikidataId/Q582
Saint-Denis (La Réunion) France,wikidataId/Q47045
Saint-Paul (La Réunion) France,wikidataId/Q316887
CAYENNE French Guiana,wikidataId/Q44401
PAPEETE French Polynesia,wikidataId/Q130800
LIBREVILLE Gabon,wikidataId/Q3825
Franceville Gabon,wikidataId/Q459369
Port-Gentil Gabon,wikidataId/Q501715
BANJU Gambia,
Batumi Georgia,wikidataId/Q25475
Kutaisi Georgia,wikidataId/Q172415
Rustavi Georgia,wikidataId/Q182521
TBILISI Georgia,wikidataId/Q994
Aachen Germany,nuts/DEA21
Augsburg Germany,nuts/DE271
Bergisch Gladbach Germany,wikidataId/Q3117
BERLIN Germany,nuts/DE3
Bielefeld Germany,nuts/DEA41
Bochum Germany,nuts/DEA51
Bonn Germany,nuts/DEA22
Bottrop Germany,nuts/DEA31
Braunschweig Germany,nuts/DE911
Bremen Germany,nuts/DE501
Bremerhaven Germany,nuts/DE502
Chemnitz Germany,nuts/DED41
Cottbus Germany,nuts/DE402
Darmstadt Germany,nuts/DE711
Dortmund Germany,nuts/DEA52
Dresden Germany,nuts/DED21
Duisburg Germany,nuts/DEA12
Düsseldorf Germany,nuts/DEA11
Erfurt Germany,nuts/DEG01
Erlangen Germany,nuts/DE252
Essen Germany,nuts/DEA13
Frankfurt am Main Germany,nuts/DE712
Freiburg im Breisgau Germany,nuts/DE131
Fürth Germany,nuts/DE253
Gelsenkirchen Germany,nuts/DEA32
Göttingen Germany,wikidataId/Q3033
Gütersloh Germany,wikidataId/Q3771
Hagen Germany,nuts/DEA53
Halle (Saale) Germany,nuts/DEE02
Hamburg Germany,nuts/DE6
Hamm Germany,nuts/DEA54
Hannover Germany,nuts/DE921
Heidelberg Germany,nuts/DE125
Heilbronn Germany,nuts/DE117
Herne Germany,nuts/DEA55
Hildesheim Germany,wikidataId/Q3185
Ingolstadt Germany,nuts/DE211
Jena Germany,nuts/DEG03
Karlsruhe Germany,nuts/DE122
Kassel Germany,nuts/DE731
Kiel Germany,nuts/DEF02
Koblenz Germany,nuts/DEB11
Köln Germany,nuts/DEA23
Krefeld Germany,nuts/DEA14
Leipzig Germany,nuts/DED51
Leverkusen Germany,nuts/DEA24
Lübeck Germany,nuts/DEF03
Ludwigshafen am Rhein Germany,nuts/DEB34
Magdeburg Germany,nuts/DEE03
Mainz Germany,nuts/DEB35
Mannheim Germany,nuts/DE126
Moers Germany,wikidataId/Q3132
Mönchengladbach Germany,nuts/DEA15
Mülheim an der Ruhr Germany,nuts/DEA16
München Germany,nuts/DE212
Münster (Westf.) Germany,nuts/DEA33
Neuss Germany,wikidataId/Q2948
Nürnberg Germany,nuts/DE254
Oberhausen Germany,nuts/DEA17
Offenbach am Main Germany,nuts/DE713
Oldenburg (Oldenburg) Germany,nuts/DE943
Osnabrück Germany,nuts/DE944
Paderborn Germany,wikidataId/Q2971
Pforzheim Germany,nuts/DE129
Potsdam Germany,nuts/DE404
Recklinghausen Germany,wikidataId/Q3050
Regensburg Germany,nuts/DE232
Remscheid Germany,nuts/DEA18
Reutlingen Germany,wikidataId/Q3085
Rostock Germany,nuts/DE803
Saarbrücken Germany,wikidataId/Q1724
Salzgitter Germany,nuts/DE912
Siegen Germany,wikidataId/Q3167
Solingen Germany,nuts/DEA19
Stuttgart Germany,nuts/DE111
Trier Germany,nuts/DEB21
Ulm Germany,nuts/DE144
Wiesbaden Germany,nuts/DE714
Wolfsburg Germany,nuts/DE913
Wuppertal Germany,nuts/DEA1A
Würzburg Germany,nuts/DE263
Gera Germany,nuts/DEG02
Kaiserslautern Germany,nuts/DEB32
Schwerin Germany,nuts/DE804
Witten Germany,wikidataId/Q3764
Zwickau Germany,nuts/DED13
Ashiaman Ghana,wikidataId/Q724730
Koforidua Ghana,wikidataId/Q406358
Kumasi Ghana,wikidataId/Q182059
Madina Ghana,wikidataId/Q1316141
Obuasi Ghana,wikidataId/Q1020901
Takoradi Ghana,wikidataId/Q2022168
Tamale Ghana,wikidataId/Q217040
Tema Ghana,wikidataId/Q726143
GIBRALTAR Gibraltar,
ATHINAI Greece,wikidataId/Q1524
Calithèa Greece,wikidataId/Q21622408
Iraclion Greece,wikidataId/Q160544
Larissa Greece,wikidataId/Q178405
Patrai Greece,wikidataId/Q133123
Pésterion Greece,
Pireas Greece,wikidataId/Q58976
Thessaloniki Greece,wikidataId/Q17151
NUUK (GODTHAB) Greenland,wikidataId/Q226
ST. GEORGE'S Grenada,wikidataId/Q41547
BASSE-TERRE Guadeloupe,wikidataId/Q167024
Pointe-à-Pitre Guadeloupe,wikidataId/Q335322
AGANA Guam,wikidataId/Q30988
CUIDAD DE GUATEMALA Guatemala,wikidataId/Q1555
Mixco Guatemala,wikidataId/Q948953
Quetzaltenango Guatemala,wikidataId/Q334577
Villa Nueva Guatemala,wikidataId/Q1018584
ST. PETER PORT Guernsey,wikidataId/Q174262
CONAKRY Guinea,wikidataId/Q3733
Coyah Guinea,wikidataId/Q1021470
Kankan Guinea,wikidataId/Q874317
Kindia Guinea,wikidataId/Q997057
Nzérékoré Guinea,wikidataId/Q1002799
Labé Guinea,wikidataId/Q1020384
BISSAU Guinea-Bissau,wikidataId/Q3739
GEORGETOWN Guyana,wikidataId/Q10717
VATICAN CITY Holy See,
Catacamas Honduras,wikidataId/Q772672
Choloma Honduras,wikidataId/Q998218
Choluteca Honduras,wikidataId/Q1773148
Comayagua Honduras,wikidataId/Q679169
Danlí Honduras,wikidataId/Q1958679
El Progreso Honduras,wikidataId/Q2277161
Juticalpa Honduras,wikidataId/Q773764
La Ceiba Honduras,wikidataId/Q916536
Olanchito Honduras,wikidataId/Q2720977
San Pedro Sula Honduras,wikidataId/Q274584
TEGUCIGALPA Honduras,wikidataId/Q3238
BUDAPEST Hungary,nuts/HU101
Debrecen Hungary,wikidataId/Q79880
Györ Hungary,wikidataId/Q134494
Kecskemét Hungary,wikidataId/Q171357
Miskolc Hungary,wikidataId/Q102397
Nyiregyhaza Hungary,wikidataId/Q171223
Pécs Hungary,wikidataId/Q45779
Szeged Hungary,wikidataId/Q81581
Székesfehérvar Hungary,wikidataId/Q130212
REYKJAVIK Iceland,wikidataId/Q1764
Abohar India,wikidataId/Q490878
Achalpur India,wikidataId/Q490886
Adityapur India,wikidataId/Q490645
Adoni India,wikidataId/Q490906
Agartala India,wikidataId/Q170454
Agra India,wikidataId/Q606343
Ahmadabad India,wikidataId/Q401686
Aizawl India,wikidataId/Q1947322
Ajmer India,wikidataId/Q413037
Akola India,wikidataId/Q520510
Alandur India,wikidataId/Q584845
Allahabad India,wikidataId/Q162442
Ambala Sadar India,wikidataId/Q585909
Ambarnath India,wikidataId/Q584008
Ambattur India,wikidataId/Q456737
Amravati India,wikidataId/Q1771774
Amritsar India,wikidataId/Q202822
Arrah India,wikidataId/Q588587
Asansol India,wikidataId/Q202139
Ashoknagar Kalyangarh India,wikidataId/Q583568
Aurangabad (Maharashtra) India,wikidataId/Q200713
Avadi India,wikidataId/Q584494
Azamgarh India,wikidataId/Q793553
Bahadurgarh India,wikidataId/Q633471
Baharampur India,wikidataId/Q633530
Baidyabati India,wikidataId/Q625394
Baleshwar Town India,wikidataId/Q641098
Bally (Municipality) India,wikidataId/Q601897
Balurghat India,wikidataId/Q633291
Bansberia India,wikidataId/Q622607
Baranagar India,wikidataId/Q712504
Barasat India,wikidataId/Q685315
Barddhaman India,wikidataId/Q709267
Baripada Town India,
Barrackpur India,wikidataId/Q709298
Barshi India,wikidataId/Q708645
Basirhat India,wikidataId/Q712515
Batala India,wikidataId/Q709254
Beawar India,wikidataId/Q757855
Begusarai India,wikidataId/Q49157
Belgaum India,wikidataId/Q270176
Bellary India,
Bettiah India,wikidataId/Q759222
Bhadravati India,wikidataId/Q2284099
Bhadreswar India,wikidataId/Q2453308
Bhalswa Jahangir Pur India,wikidataId/Q2317250
Bhatpara India,wikidataId/Q854914
Bhavnagar India,wikidataId/Q854963
Bhilai Nagar India,wikidataId/Q242144
Bhiwandi India,wikidataId/Q645725
Bhopal India,wikidataId/Q1797245
Bhubaneswar Town India,wikidataId/Q171771
Bhuj India,wikidataId/Q798382
Bhusawal India,wikidataId/Q796650
Bid India,wikidataId/Q814033
Bidhan Nagar India,wikidataId/Q796739
Bijapur India,wikidataId/Q3636023
Bikaner India,wikidataId/Q778996
Bokaro Steel City India,wikidataId/Q861827
Botad India,wikidataId/Q858162
Brahmapur India,wikidataId/Q860210
Bulandshahar India,wikidataId/Q861248
Burhanpur India,wikidataId/Q2125592
Champdani India,wikidataId/Q857746
Chandannagar India,wikidataId/Q695591
Chandausi India,wikidataId/Q858672
Chandigarh India,wikidataId/Q43433
Chapra India,wikidataId/Q1755440
Chennai India,wikidataId/Q15116
Chhatarpur India,wikidataId/Q2449785
Chikmagalur India,
Churu India,wikidataId/Q1090006
Coimbatore India,wikidataId/Q15136
Cuttack India,wikidataId/Q2022256
Dabgram India,wikidataId/Q5207471
Dallo Pura India,wikidataId/Q5211501
Darjiling India,wikidataId/Q169997
Davanagere India,wikidataId/Q519486
Dehri India,wikidataId/Q1190622
Delhi Cantonment India,wikidataId/Q1192604
Deoghar India,wikidataId/Q2030017
Deoli India,wikidataId/Q3299159
Dharmavaram India,wikidataId/Q1948238
Dimapur India,wikidataId/Q634262
Dinapur Nizamat India,wikidataId/Q1022305
Dohad India,wikidataId/Q1262380
Dum Dum India,wikidataId/Q649955
Durgapur India,wikidataId/Q5088
Eluru India,wikidataId/Q1003496
English Bazar India,wikidataId/Q1525057
Faizabad India,wikidataId/Q842411
Faridabad India,wikidataId/Q2086173
Farrukhabad-cum-Fatehgarh India,wikidataId/Q4549
Gadag-Betigeri India,wikidataId/Q522115
Gandhidham India,wikidataId/Q41543
Gangawati India,wikidataId/Q1656906
Ghaziabad India,wikidataId/Q1773444
Ghazipur India,wikidataId/Q1287993
Giridih India,wikidataId/Q2302065
Godhra India,wikidataId/Q1708114
Gondiya India,wikidataId/Q1707857
Gudivada India,wikidataId/Q2350125
Gulbarga India,wikidataId/Q37112
Guntakal India,wikidataId/Q586397
Gurgaon India,wikidataId/Q238508
Guwahati India,wikidataId/Q199605
Gwalior India,wikidataId/Q2085310
Habra India,wikidataId/Q1708439
Hajipur India,wikidataId/Q1949403
Haldia India,wikidataId/Q12460009
Haldwani-cum-Kathgodam India,wikidataId/Q1707839
Halisahar India,wikidataId/Q1707695
Haora India,wikidataId/Q205697
Hapur India,wikidataId/Q5653340
Hardwar India,wikidataId/Q273030
Hazaribag India,wikidataId/Q1024667
Hindupur India,wikidataId/Q760056
Hospet India,wikidataId/Q33414
Hubli-Dharwad India,wikidataId/Q33412
Hugli-Chinsurah India,wikidataId/Q20099772
Ichalkaranji India,wikidataId/Q583818
Imphal India,wikidataId/Q208097
Indore India,wikidataId/Q742938
Jabalpur India,wikidataId/Q632093
Jagadhri India,wikidataId/Q2016879
Jagdalpur India,wikidataId/Q1006363
Jaipur India,wikidataId/Q1134781
Jalandhar India,wikidataId/Q1817425
Jammu India,wikidataId/Q1947371
Jamnagar India,wikidataId/Q2982118
Jamshedpur India,wikidataId/Q200054
Jamuria India,wikidataId/Q2286850
Jetpur Navagadh India,wikidataId/Q968713
Jhansi India,wikidataId/Q1937885
Jhunjhunun India,wikidataId/Q1006350
Jodhpur India,wikidataId/Q1434965
Jorhat India,wikidataId/Q42611
Kakinada India,wikidataId/Q59018
Kalol India,wikidataId/Q2558704
Kalyan Dombivali India,wikidataId/Q581999
Kamarhati India,wikidataId/Q68953
Kancheepuram India,wikidataId/Q212332
Kanchrapara India,wikidataId/Q2088474
Kanhangad India,wikidataId/Q720627
Kanpur India,wikidataId/Q66568
Karaikkudi India,wikidataId/Q1023693
Karawal Nagar India,wikidataId/Q143676
Khandwa India,wikidataId/Q1648551
Khanna India,wikidataId/Q1101873
Kharagpur India,wikidataId/Q588477
Khardaha India,wikidataId/Q2120110
Khargone India,wikidataId/Q2273900
Kirari Suleman Nagar India,wikidataId/Q620508
Kishangarh India,wikidataId/Q927794
Kochi India,wikidataId/Q1800
Kolkata (Calcutta) India,wikidataId/Q1348
Kota India,wikidataId/Q999432
Krishnanagar India,wikidataId/Q1006338
Kulti India,wikidataId/Q256409
Kumbakonam India,wikidataId/Q913399
Loni India,wikidataId/Q61436
Lucknow India,wikidataId/Q1773416
Ludhiana India,wikidataId/Q172482
Machilipatnam India,wikidataId/Q845662
Madanapalle India,wikidataId/Q1017723
Madhyamgram India,wikidataId/Q2230683
Madurai India,wikidataId/Q15184
Mahbubnagar India,wikidataId/Q2768192
Mahesana India,wikidataId/Q2019694
Maheshtala India,wikidataId/Q1807947
Mainpuri India,wikidataId/Q1816657
Malappuram India,wikidataId/Q1030918
Malegaon India,wikidataId/Q580965
Malerkotla India,wikidataId/Q1470987
Mangalore India,wikidataId/Q127041
Mango India,
Maunath Bhanjan India,wikidataId/Q493091
Medinipur India,wikidataId/Q12447537
Meerut India,wikidataId/Q1764627
Mira Bhayandar India,wikidataId/Q1006343
Mirzapur-cum-Vindhyachal India,wikidataId/Q956371
Modinagar India,wikidataId/Q2451005
Morvi India,wikidataId/Q2087713
Motihari India,wikidataId/Q1774606
Mughalsarai India,wikidataId/Q967663
Murwara (Katni) India,wikidataId/Q172581
Mysore India,wikidataId/Q10086
Nabadwip India,wikidataId/Q1006330
Nadiad India,wikidataId/Q219039
Nagercoil India,wikidataId/Q847606
Nagpur India,wikidataId/Q1797367
Naihati India,wikidataId/Q68593
Nanded Waghala India,wikidataId/Q855122
Nandyal India,wikidataId/Q1772751
Nangloi Jat India,wikidataId/Q375592
Nashik India,wikidataId/Q1797269
Navi Mumbai (New Bombay) India,wikidataId/Q61445
Nellore India,wikidataId/Q61434
Neyveli India,wikidataId/Q2326755
Noida India,wikidataId/Q278204
North Barrackpur India,wikidataId/Q2318208
North Dum Dum India,wikidataId/Q36752
Ongole India,wikidataId/Q1920249
Orai India,wikidataId/Q640646
Ozhukarai India,wikidataId/Q277708
Palanpur India,wikidataId/Q949907
Pallavaram India,wikidataId/Q1752584
Panchkula India,wikidataId/Q1898143
Panihati India,wikidataId/Q1801463
Panvel India,wikidataId/Q297511
Pathankot India,wikidataId/Q172269
Patna India,wikidataId/Q100077
Pimpri Chinchwad India,wikidataId/Q119219
Porbandar India,wikidataId/Q1772815
Port Blair India,wikidataId/Q203476
Proddatur India,wikidataId/Q2349966
Pune India,wikidataId/Q1797336
Raiganj India,wikidataId/Q2304045
Rajahmundry India,wikidataId/Q1639492
Rajapalayam India,wikidataId/Q2237707
Rajarhat Gopalpur India,wikidataId/Q247261
Rajkot India,wikidataId/Q1815245
Rajpur Sonarpur India,wikidataId/Q261988
Ramagundam India,wikidataId/Q1780338
Ranchi India,wikidataId/Q1947380
Raniganj India,wikidataId/Q2287252
Raurkela Town India,wikidataId/Q1012706
Raurkela Industrial Township India,wikidataId/Q10811310
Rishra India,wikidataId/Q2453443
Robertson Pet India,wikidataId/Q2557879
Rohtak India,wikidataId/Q967388
Roorkee India,wikidataId/Q1020718
S.A.S. Nagar India,wikidataId/Q1949069
Sambhal India,wikidataId/Q3000436
Sangli-Miraj Kupwad India,wikidataId/Q882357
Santipur India,wikidataId/Q2035284
Sasaram India,wikidataId/Q1949410
Sawai Madhopur India,wikidataId/Q1507166
Secunderabad India,wikidataId/Q1003502
Serampore India,wikidataId/Q1815367
Shillong India,wikidataId/Q207752
Shimla India,wikidataId/Q1921404
Shimoga India,wikidataId/Q281796
Silchar India,wikidataId/Q944769
Siliguri India,wikidataId/Q5087
Solapur India,wikidataId/Q1797263
South Dum Dum India,wikidataId/Q41538
Srinagar India,wikidataId/Q1506029
Sultan Pur Majra India,wikidataId/Q2558725
Surat India,wikidataId/Q1797317
Surendranagar Dudhrej India,wikidataId/Q304278
