Date,GeoId,Count_Person_PerArea
2002,nuts/DE21M,110.3
2002,nuts/DE21N,133.6
2002,nuts/DE22,115.1
2002,nuts/DE221,910.1
2002,nuts/DE222,727.3
2002,nuts/DE223,656.1
2002,nuts/DE224,135.6
2002,nuts/DE225,83.8
2002,nuts/DE226,104.5
2002,nuts/DE227,107.7
2002,nuts/DE228,122.7
2002,nuts/DE229,84.8
2002,nuts/DE22A,93.1
2002,nuts/DE22B,80.2
2002,nuts/DE22C,104.3
2002,nuts/DE23,112.2
2002,nuts/DE231,885.9
2002,nuts/DE232,1580.2
2002,nuts/DE233,627.1
2002,nuts/DE234,86.9
2002,nuts/DE235,87.0
2002,nuts/DE236,95.0
2002,nuts/DE237,70.8
2002,nuts/DE238,128.3
2002,nuts/DE239,98.2
2002,nuts/DE23A,73.4
2002,nuts/DE24,154.0
2002,nuts/DE241,1271.2
2002,nuts/DE242,1113.2
2002,nuts/DE243,884.3
2002,nuts/DE244,868.7
2002,nuts/DE245,122.9
2002,nuts/DE246,85.8
2002,nuts/DE247,156.2
2002,nuts/DE248,175.9
2002,nuts/DE249,121.5
2002,nuts/DE24A,115.5
2002,nuts/DE24B,119.2
2002,nuts/DE24C,136.4
2002,nuts/DE24D,139.9
2002,nuts/DE25,234.8
2002,nuts/DE251,405.1
2002,nuts/DE252,1328.1
2002,nuts/DE253,1760.4
2002,nuts/DE254,2641.7
2002,nuts/DE255,945.5
2002,nuts/DE256,93.2
2002,nuts/DE257,230.4
2002,nuts/DE258,369.6
2002,nuts/DE259,210.9
2002,nuts/DE25A,78.4
2002,nuts/DE25B,139.8
2002,nuts/DE25C,98.1
2002,nuts/DE26,157.4
2002,nuts/DE261,1095.1
2002,nuts/DE262,1532.9
2002,nuts/DE263,1493.4
2002,nuts/DE264,249.9
2002,nuts/DE265,96.3
2002,nuts/DE266,84.9
2002,nuts/DE267,92.4
2002,nuts/DE268,130.4
2002,nuts/DE269,183.7
2002,nuts/DE26A,100.1
2002,nuts/DE26B,138.9
2002,nuts/DE26C,164.8
2002,nuts/DE27,177.3
2002,nuts/DE271,1761.4
2002,nuts/DE272,1060.9
2002,nuts/DE273,972.8
2002,nuts/DE274,585.9
2002,nuts/DE275,160.2
2002,nuts/DE276,223.4
2002,nuts/DE277,119.6
2002,nuts/DE278,160.5
2002,nuts/DE279,313.7
2002,nuts/DE27A,241.3
2002,nuts/DE27B,95.2
2002,nuts/DE27C,109.9
2002,nuts/DE27D,102.4
2002,nuts/DE27E,97.3
2002,nuts/DE3,3802.0
2002,nuts/DE30,3802.0
2002,nuts/DE300,3802.0
2002,nuts/DE4,87.8
2002,nuts/DE40,87.8
2002,nuts/DE401,335.3
2002,nuts/DE402,670.3
2002,nuts/DE403,469.7
2002,nuts/DE404,761.2
2002,nuts/DE405,115.1
2002,nuts/DE406,70.6
2002,nuts/DE407,67.8
2002,nuts/DE408,88.6
2002,nuts/DE409,89.4
2002,nuts/DE40A,108.4
2002,nuts/DE40B,115.5
2002,nuts/DE40C,86.9
2002,nuts/DE40D,44.4
2002,nuts/DE40E,77.5
2002,nuts/DE40F,44.0
2002,nuts/DE40G,87.9
2002,nuts/DE40H,76.7
2002,nuts/DE40I,48.1
2002,nuts/DE5,1634.9
2002,nuts/DE50,1634.9
2002,nuts/DE501,1659.7
2002,nuts/DE502,1530.7
2002,nuts/DE6,2287.7
2002,nuts/DE60,2287.7
2002,nuts/DE600,2287.7
2002,nuts/DE7,288.2
2002,nuts/DE71,504.3
2002,nuts/DE711,1134.8
2002,nuts/DE712,2587.1
2002,nuts/DE713,2646.6
2002,nuts/DE714,1330.6
2002,nuts/DE715,368.4
2002,nuts/DE716,439.0
2002,nuts/DE717,554.6
2002,nuts/DE718,470.7
2002,nuts/DE719,292.5
2002,nuts/DE71A,999.6
2002,nuts/DE71B,160.8
2002,nuts/DE71C,945.9
2002,nuts/DE71D,228.4
2002,nuts/DE71E,269.8
2002,nuts/DE72,198.0
2002,nuts/DE721,298.2
2002,nuts/DE722,246.5
2002,nuts/DE723,238.0
2002,nuts/DE724,200.9
2002,nuts/DE725,81.0
2002,nuts/DE73,152.6
2002,nuts/DE731,1821.2
2002,nuts/DE732,158.4
2002,nuts/DE733,118.1
2002,nuts/DE734,190.1
2002,nuts/DE735,125.6
2002,nuts/DE736,92.2
2002,nuts/DE737,110.2
2002,nuts/DE8,75.6
2002,nuts/DE80,75.6
2002,nuts/DE803,1097.4
2002,nuts/DE804,762.1
2002,nuts/DE80K,67.1
2002,nuts/DE80L,78.8
2002,nuts/DE80M,79.1
2002,nuts/DE80O,50.2
2002,nuts/DE9,167.3
2002,nuts/DE91,205.7
2002,nuts/DE911,1277.9
2002,nuts/DE912,496.8
2002,nuts/DE913,598.5
2002,nuts/DE914,110.9
2002,nuts/DE916,160.7
2002,nuts/DE917,147.4
2002,nuts/DE918,118.2
2002,nuts/DE91A,249.6
2002,nuts/DE91B,175.8
2002,nuts/DE92,239.4
2002,nuts/DE922,107.3
2002,nuts/DE923,203.6
2002,nuts/DE925,243.0
2002,nuts/DE926,116.4
2002,nuts/DE927,90.2
2002,nuts/DE928,246.7
2002,nuts/DE929,490.8
2002,nuts/DE93,108.8
2002,nuts/DE931,117.9
2002,nuts/DE932,99.5
2002,nuts/DE933,189.8
2002,nuts/DE934,42.5
2002,nuts/DE935,128.7
2002,nuts/DE936,171.7
2002,nuts/DE937,78.9
2002,nuts/DE938,75.6
2002,nuts/DE939,152.8
2002,nuts/DE93A,67.1
2002,nuts/DE93B,169.5
2002,nuts/DE94,163.6
2002,nuts/DE941,1221.7
2002,nuts/DE942,456.2
2002,nuts/DE943,1521.7
2002,nuts/DE944,1372.1
2002,nuts/DE945,821.1
2002,nuts/DE946,154.6
2002,nuts/DE947,146.6
2002,nuts/DE948,106.9
2002,nuts/DE949,106.1
2002,nuts/DE94A,167.1
2002,nuts/DE94B,134.3
2002,nuts/DE94C,150.4
2002,nuts/DE94D,115.8
2002,nuts/DE94E,168.0
2002,nuts/DE94F,158.6
2002,nuts/DE94G,114.8
2002,nuts/DE94H,87.6
2002,nuts/DEA,530.0
2002,nuts/DEA1,992.8
2002,nuts/DEA11,2632.8
2002,nuts/DEA12,2192.0
2002,nuts/DEA13,2798.5
2002,nuts/DEA14,1738.0
2002,nuts/DEA15,1543.3
2002,nuts/DEA16,1887.7
2002,nuts/DEA17,2872.6
2002,nuts/DEA18,1588.9
2002,nuts/DEA19,1843.3
2002,nuts/DEA1A,2162.8
2002,nuts/DEA1B,245.9
2002,nuts/DEA1C,1250.0
2002,nuts/DEA1D,773.8
2002,nuts/DEA1E,538.7
2002,nuts/DEA1F,457.7
2002,nuts/DEA2,586.7
2002,nuts/DEA22,2177.2
2002,nuts/DEA23,2390.0
2002,nuts/DEA24,2036.1
2002,nuts/DEA26,289.0
2002,nuts/DEA27,652.5
2002,nuts/DEA28,153.0
2002,nuts/DEA29,403.6
2002,nuts/DEA2A,315.6
2002,nuts/DEA2B,633.7
2002,nuts/DEA2C,507.9
2002,nuts/DEA3,379.8
2002,nuts/DEA31,1200.4
2002,nuts/DEA32,2631.0
2002,nuts/DEA33,885.2
2002,nuts/DEA34,256.5
2002,nuts/DEA35,196.1
2002,nuts/DEA36,861.7
2002,nuts/DEA37,244.9
2002,nuts/DEA38,214.7
2002,nuts/DEA4,317.0
2002,nuts/DEA41,1257.3
2002,nuts/DEA42,360.7
2002,nuts/DEA43,568.1
2002,nuts/DEA44,129.6
2002,nuts/DEA45,292.9
2002,nuts/DEA46,280.7
2002,nuts/DEA47,236.0
2002,nuts/DEA5,475.1
2002,nuts/DEA51,2677.7
2002,nuts/DEA52,2105.0
2002,nuts/DEA53,1257.1
2002,nuts/DEA54,814.1
2002,nuts/DEA55,3381.3
2002,nuts/DEA56,855.3
2002,nuts/DEA57,143.5
2002,nuts/DEA58,431.2
2002,nuts/DEA59,199.7
2002,nuts/DEA5A,261.2
2002,nuts/DEA5B,232.3
2002,nuts/DEA5C,792.5
2002,nuts/DEB,204.2
2002,nuts/DEB1,189.1
2002,nuts/DEB11,1026.7
2002,nuts/DEB12,165.8
2002,nuts/DEB13,214.2
2002,nuts/DEB14,182.9
2002,nuts/DEB15,116.0
2002,nuts/DEB17,260.3
2002,nuts/DEB18,295.7
2002,nuts/DEB1A,165.7
2002,nuts/DEB1B,205.2
2002,nuts/DEB2,104.3
2002,nuts/DEB21,854.8
2002,nuts/DEB22,96.9
2002,nuts/DEB23,59.2
2002,nuts/DEB24,70.6
2002,nuts/DEB25,127.0
2002,nuts/DEB3,293.9
2002,nuts/DEB31,1090.7
2002,nuts/DEB32,713.1
2002,nuts/DEB33,497.3
2002,nuts/DEB34,2091.5
2002,nuts/DEB35,1899.3
2002,nuts/DEB36,459.9
2002,nuts/DEB37,726.6
2002,nuts/DEB38,1175.6
2002,nuts/DEB39,743.8
2002,nuts/DEB3A,507.0
2002,nuts/DEB3B,213.7
2002,nuts/DEB3C,226.2
2002,nuts/DEB3D,122.1
2002,nuts/DEB3E,268.8
2002,nuts/DEB3F,172.2
2002,nuts/DEB3G,136.6
2002,nuts/DEB3H,171.9
2002,nuts/DEB3I,484.6
2002,nuts/DEB3J,324.9
2002,nuts/DEB3K,110.3
2002,nuts/DEC,414.9
2002,nuts/DEC0,414.9
2002,nuts/DEC01,851.3
2002,nuts/DEC02,191.5
2002,nuts/DEC03,587.9
2002,nuts/DEC04,461.2
2002,nuts/DEC05,374.0
2002,nuts/DEC06,199.9
2002,nuts/DED,237.1
2002,nuts/DED2,213.0
2002,nuts/DED21,1460.3
2002,nuts/DED41,1151.0
2002,nuts/DED51,1659.6
2002,nuts/DEE,125.4
2002,nuts/DEE0,125.4
2002,nuts/DEE02,1786.8
2002,nuts/DEE03,1139.5
2002,nuts/DEE04,43.6
2002,nuts/DEE0D,56.8
2002,nuts/DEF,178.3
2002,nuts/DEF0,178.3
2002,nuts/DEF01,1498.3
2002,nuts/DEF02,1966.0
2002,nuts/DEF03,996.5
2002,nuts/DEF04,1112.1
2002,nuts/DEF05,96.2
2002,nuts/DEF06,144.7
2002,nuts/DEF07,80.8
2002,nuts/DEF08,146.6
2002,nuts/DEF09,443.9
2002,nuts/DEF0A,123.8
2002,nuts/DEF0B,124.5
2002,nuts/DEF0C,96.0
2002,nuts/DEF0D,188.5
2002,nuts/DEF0E,129.5
2002,nuts/DEF0F,287.9
2002,nuts/DEG,148.5
2002,nuts/DEG0,148.5
2002,nuts/DEG01,743.3
2002,nuts/DEG02,717.5
2002,nuts/DEG03,882.8
2002,nuts/DEG04,449.5
2002,nuts/DEG05,757.0
2002,nuts/DEG06,120.2
2002,nuts/DEG07,136.7
2002,nuts/DEG09,120.8
2002,nuts/DEG0A,89.3
2002,nuts/DEG0B,117.2
2002,nuts/DEG0C,157.1
2002,nuts/DEG0D,99.4
2002,nuts/DEG0E,77.9
2002,nuts/DEG0F,143.2
2002,nuts/DEG0G,112.8
2002,nuts/DEG0H,154.3
2002,nuts/DEG0I,126.0
2002,nuts/DEG0J,114.1
2002,nuts/DEG0K,84.6
2002,nuts/DEG0L,144.4
2002,nuts/DEG0M,196.2
2002,nuts/DEG0N,426.4
2002,nuts/DEG0P,109.7
2002,country/DNK,124.7
2002,nuts/DK0,124.7
2002,country/EST,31.8
2002,nuts/EE0,31.8
2002,nuts/EE00,31.8
2002,nuts/EE001,123.1
2002,nuts/EE004,14.8
2002,nuts/EE006,16.0
2002,nuts/EE007,52.5
2002,nuts/EE008,23.1
2002,EFTA,27.2
2002,country/GRC,83.3
2002,nuts/EL3,1026.2
2002,nuts/EL30,1026.2
2002,nuts/EL301,4237.3
2002,nuts/EL302,7464.6
2002,nuts/EL303,13378.0
2002,nuts/EL304,7882.9
2002,nuts/EL305,268.8
2002,nuts/EL306,151.8
2002,nuts/EL307,592.1
2002,nuts/EL4,63.5
2002,nuts/EL41,52.2
2002,nuts/EL411,48.4
2002,nuts/EL412,54.5
2002,nuts/EL413,58.9
2002,nuts/EL42,59.9
2002,nuts/EL421,72.3
2002,nuts/EL422,46.8
2002,nuts/EL43,71.0
2002,nuts/EL431,110.5
2002,nuts/EL432,41.1
2002,nuts/EL433,52.8
2002,nuts/EL434,61.3
2002,nuts/EL5,60.0
2002,nuts/EL51,42.0
2002,nuts/EL511,34.1
2002,nuts/EL512,59.5
2002,nuts/EL513,42.3
2002,nuts/EL514,27.8
2002,nuts/EL515,66.3
2002,nuts/EL52,98.3
2002,nuts/EL521,81.9
2002,nuts/EL522,307.6
2002,nuts/EL523,32.2
2002,nuts/EL524,56.8
2002,nuts/EL525,78.6
2002,nuts/EL526,46.8
2002,nuts/EL527,32.1
2002,nuts/EL53,31.1
2002,nuts/EL531,32.6
2002,nuts/EL532,30.1
2002,nuts/EL533,27.2
2002,nuts/EL54,37.7
2002,nuts/EL541,50.9
2002,nuts/EL542,28.0
2002,nuts/EL543,33.7
2002,nuts/EL6,48.2
2002,nuts/EL61,53.2
2002,nuts/EL611,42.4
2002,nuts/EL612,53.5
2002,nuts/EL613,77.0
2002,nuts/EL62,90.4
2002,nuts/EL621,98.5
2002,nuts/EL622,167.6
2002,nuts/EL623,41.7
2002,nuts/EL624,67.0
2002,nuts/EL63,63.7
2002,nuts/EL631,41.9
2002,nuts/EL632,97.9
2002,nuts/EL633,64.5
2002,nuts/EL64,36.3
2002,nuts/EL641,40.6
2002,nuts/EL642,52.4
2002,nuts/EL643,11.0
2002,nuts/EL644,36.8
2002,nuts/EL645,19.7
2002,nuts/EL65,38.3
2002,nuts/EL651,29.2
2002,nuts/EL652,64.1
2002,nuts/EL653,38.4
2002,country/ESP,81.9
2002,nuts/ES1,94.6
2002,nuts/ES11,91.3
2002,nuts/ES111,138.2
2002,nuts/ES112,36.2
2002,nuts/ES113,46.4
2002,nuts/ES114,202.1
2002,nuts/ES12,100.2
2002,nuts/ES120,100.2
2002,nuts/ES13,101.3
2002,nuts/ES130,101.3
2002,nuts/ES2,58.9
2002,nuts/ES21,288.6
2002,nuts/ES211,95.1
2002,nuts/ES212,340.8
2002,nuts/ES213,506.9
2002,nuts/ES22,54.2
2002,nuts/ES220,54.2
2002,nuts/ES23,55.8
2002,nuts/ES230,55.8
2002,nuts/ES24,25.5
2002,nuts/ES241,13.3
2002,nuts/ES242,9.2
2002,nuts/ES243,50.5
2002,nuts/ES3,692.4
2002,nuts/ES30,692.4
2002,nuts/ES300,692.4
2002,nuts/ES4,24.6
2002,nuts/ES41,26.1
2002,nuts/ES411,20.3
2002,nuts/ES412,24.5
2002,nuts/ES413,31.3
2002,nuts/ES414,21.5
2002,nuts/ES415,28.0
2002,nuts/ES416,21.5
2002,nuts/ES417,8.8
2002,nuts/ES418,61.8
2002,nuts/ES419,18.7
2002,nuts/ES42,22.4
2002,nuts/ES421,24.7
2002,nuts/ES422,24.3
2002,nuts/ES423,11.7
2002,nuts/ES424,14.7
2002,nuts/ES425,35.8
2002,nuts/ES43,25.4
2002,nuts/ES431,30.1
2002,nuts/ES432,20.3
2002,nuts/ES5,192.0
2002,nuts/ES51,201.4
2002,nuts/ES511,633.4
2002,nuts/ES512,98.3
2002,nuts/ES513,30.2
2002,nuts/ES514,99.1
2002,nuts/ES52,183.0
2002,nuts/ES521,259.6
2002,nuts/ES522,74.7
2002,nuts/ES523,208.3
2002,nuts/ES53,173.1
2002,nuts/ES531,149.3
2002,nuts/ES532,190.3
2002,nuts/ES533,105.8
2002,nuts/ES6,89.0
2002,nuts/ES61,84.9
2002,nuts/ES611,63.0
2002,nuts/ES612,151.2
2002,nuts/ES613,55.5
2002,nuts/ES614,65.4
2002,nuts/ES615,46.0
2002,nuts/ES616,47.8
2002,nuts/ES617,180.7
2002,nuts/ES618,124.0
2002,nuts/ES62,108.2
2002,nuts/ES620,108.2
2002,nuts/ES63,3736.2
2002,nuts/ES630,3736.2
2002,nuts/ES64,5049.4
2002,nuts/ES640,5049.4
2002,nuts/ES7,232.3
2002,nuts/ES70,232.3
2002,nuts/ES703,33.2
2002,nuts/ES704,38.1
2002,nuts/ES705,475.5
2002,nuts/ES706,50.8
2002,nuts/ES707,111.9
2002,nuts/ES708,119.4
2002,nuts/ES709,352.3
2002,nuts/EU27_2007,112.8
2002,nuts/EU27_2020,104.6
2002,nuts/EU28,112.4
2002,country/FIN,17.1
2002,nuts/FI1,17.1
2002,nuts/FI19,22.7
2002,nuts/FI193,15.7
2002,nuts/FI194,14.4
2002,nuts/FI195,22.5
2002,nuts/FI196,29.1
2002,nuts/FI197,37.3
2002,nuts/FI1B,155.2
2002,nuts/FI1B1,155.2
2002,nuts/FI1C,35.9
2002,nuts/FI1C1,42.4
2002,nuts/FI1C2,31.8
2002,nuts/FI1C3,38.6
2002,nuts/FI1C4,36.5
2002,nuts/FI1C5,24.2
2002,nuts/FI1D,6.4
2002,nuts/FI1D1,11.7
2002,nuts/FI1D2,15.0
2002,nuts/FI1D3,9.6
2002,nuts/FI1D5,13.4
2002,nuts/FI1D7,2.0
2002,nuts/FI1D8,4.2
2002,nuts/FI1D9,10.2
2002,nuts/FI2,17.1
2002,nuts/FI20,17.1
2002,nuts/FI200,17.1
2002,country/FRA,97.4
2002,nuts/FR1,934.7
2002,nuts/FR10,934.7
2002,nuts/FR101,20398.4
2002,nuts/FR102,208.2
2002,nuts/FR103,601.5
2002,nuts/FR104,645.7
2002,nuts/FR105,8432.6
2002,nuts/FR106,6075.6
2002,nuts/FR107,5148.8
2002,nuts/FR108,906.5
2002,nuts/FRB,63.3
2002,nuts/FRB0,63.3
2002,nuts/FRB01,43.5
2002,nuts/FRB02,70.4
2002,nuts/FRB03,34.2
2002,nuts/FRB04,92.5
2002,nuts/FRB05,50.4
2002,nuts/FRB06,93.1
2002,nuts/FRC,57.6
2002,nuts/FRC1,51.3
2002,nuts/FRC11,58.4
2002,nuts/FRC12,32.8
2002,nuts/FRC13,63.8
2002,nuts/FRC14,45.3
2002,nuts/FRC2,70.0
2002,nuts/FRC21,96.9
2002,nuts/FRC22,50.9
2002,nuts/FRC23,43.4
2002,nuts/FRC24,228.6
2002,nuts/FRD,108.2
2002,nuts/FRD1,81.9
2002,nuts/FRD11,118.9
2002,nuts/FRD12,82.1
2002,nuts/FRD13,48.0
2002,nuts/FRD2,145.8
2002,nuts/FRD21,91.7
2002,nuts/FRD22,197.8
2002,nuts/FRE,184.9
2002,nuts/FRE1,322.8
2002,nuts/FRE11,445.6
2002,nuts/FRE12,217.1
2002,nuts/FRE2,96.7
2002,nuts/FRE21,72.8
2002,nuts/FRE22,133.0
2002,nuts/FRE23,90.8
2002,nuts/FRF,94.7
2002,nuts/FRF1,214.2
2002,nuts/FRF11,221.3
2002,nuts/FRF12,204.7
2002,nuts/FRF2,52.4
2002,nuts/FRF21,55.1
2002,nuts/FRF22,49.3
2002,nuts/FRF23,69.3
2002,nuts/FRF24,30.8
2002,nuts/FRF3,98.7
2002,nuts/FRF31,137.2
2002,nuts/FRF32,31.1
2002,nuts/FRF33,165.8
2002,nuts/FRF34,64.8
2002,nuts/FRG,103.8
2002,nuts/FRG0,103.8
2002,nuts/FRG01,173.4
2002,nuts/FRG02,104.6
2002,nuts/FRG03,56.4
2002,nuts/FRG04,87.2
2002,nuts/FRG05,84.3
2002,nuts/FRH,110.1
2002,nuts/FRH0,110.1
2002,nuts/FRH01,80.8
2002,nuts/FRH02,128.8
2002,nuts/FRH03,133.5
2002,nuts/FRH04,97.9
2002,nuts/FRI,64.3
2002,nuts/FRI1,72.8
2002,nuts/FRI11,43.7
2002,nuts/FRI12,133.8
2002,nuts/FRI13,37.2
2002,nuts/FRI14,58.4
2002,nuts/FRI15,80.8
2002,nuts/FRI2,42.5
2002,nuts/FRI21,40.3
2002,nuts/FRI22,22.3
2002,nuts/FRI23,65.2
2002,nuts/FRI3,65.1
2002,nuts/FRI31,57.7
2002,nuts/FRI32,84.0
2002,nuts/FRI33,58.7
2002,nuts/FRI34,58.4
2002,nuts/FRJ,69.6
2002,nuts/FRJ1,87.9
2002,nuts/FRJ11,52.8
2002,nuts/FRJ12,111.3
2002,nuts/FRJ13,154.9
2002,nuts/FRJ14,14.5
2002,nuts/FRJ15,99.8
2002,nuts/FRJ2,58.6
2002,nuts/FRJ21,28.9
2002,nuts/FRJ22,30.7
2002,nuts/FRJ23,176.3
2002,nuts/FRJ24,28.2
2002,nuts/FRJ25,31.6
2002,nuts/FRJ26,50.4
2002,nuts/FRJ27,61.4
2002,nuts/FRJ28,58.0
2002,nuts/FRK,102.5
2002,nuts/FRK1,50.8
2002,nuts/FRK11,46.9
2002,nuts/FRK12,26.2
2002,nuts/FRK13,43.0
2002,nuts/FRK14,77.0
2002,nuts/FRK2,133.3
2002,nuts/FRK21,93.6
2002,nuts/FRK22,53.4
2002,nuts/FRK23,69.3
2002,nuts/FRK24,152.0
2002,nuts/FRK25,153.8
2002,nuts/FRK26,499.1
2002,nuts/FRK27,64.3
2002,nuts/FRK28,151.0
2002,nuts/FRL,148.2
2002,nuts/FRL0,148.2
2002,nuts/FRL01,21.2
2002,nuts/FRL02,22.7
2002,nuts/FRL03,241.9
2002,nuts/FRL04,370.3
2002,nuts/FRL05,157.4
2002,nuts/FRL06,144.6
2002,nuts/FRM,31.9
2002,nuts/FRM0,31.9
2002,nuts/FRM01,31.6
2002,nuts/FRM02,32.1
2002,nuts/FRY2,346.2
2002,nuts/FRY20,346.2
2002,nuts/FRY3,2.2
2002,nuts/FRY30,2.2
2002,nuts/FRY4,297.7
2002,nuts/FRY40,297.7
2002,country/HRV,76.1
2002,nuts/HR0,76.1
2002,nuts/HR03,55.7
2002,nuts/HR031,82.6
2002,nuts/HR032,10.3
2002,nuts/HR033,43.0
2002,nuts/HR034,36.8
2002,nuts/HR035,97.1
2002,nuts/HR036,70.8
2002,nuts/HR037,66.2
2002,nuts/HR04,92.0
2002,nuts/HR041,1207.3
2002,nuts/HR042,97.4
2002,nuts/HR043,112.6
2002,nuts/HR044,142.9
2002,nuts/HR045,69.8
2002,nuts/HR046,156.4
2002,nuts/HR047,48.9
2002,nuts/HR048,45.3
2002,nuts/HR049,45.7
2002,nuts/HR04A,81.2
2002,nuts/HR04B,76.7
2002,nuts/HR04C,77.5
2002,nuts/HR04D,38.4
2002,nuts/HR04E,42.4
2002,country/HUN,109.2
2002,nuts/HU1,408.6
2002,nuts/HU11,3294.2
2002,nuts/HU110,3294.2
2002,nuts/HU12,171.6
2002,nuts/HU120,171.6
2002,nuts/HU2,85.0
2002,nuts/HU21,99.4
2002,nuts/HU211,98.3
2002,nuts/HU212,139.7
2002,nuts/HU213,80.7
2002,nuts/HU22,89.5
2002,nuts/HU221,106.9
2002,nuts/HU222,80.3
2002,nuts/HU223,78.9
2002,nuts/HU23,70.0
2002,nuts/HU231,91.5
2002,nuts/HU232,55.7
2002,nuts/HU233,67.4
2002,nuts/HU3,85.2
2002,nuts/HU31,96.3
2002,nuts/HU311,103.0
2002,nuts/HU312,89.6
2002,nuts/HU313,86.5
2002,nuts/HU32,87.8
2002,nuts/HU321,88.9
2002,nuts/HU322,74.8
2002,nuts/HU323,98.9
2002,nuts/HU33,74.7
2002,nuts/HU331,64.5
2002,nuts/HU332,70.6
2002,nuts/HU333,100.3
2002,country/IRL,57.5
2002,nuts/IE0,57.5
2002,country/ISL,2.9
2002,nuts/IS0,2.9
2002,nuts/IS00,2.9
2002,nuts/IS001,181.9
2002,nuts/IS002,1.1
2002,country/ITA,193.3
2002,nuts/ITC,266.0
2002,nuts/ITC1,169.6
2002,nuts/ITC11,322.1
2002,nuts/ITC12,86.6
2002,nuts/ITC13,208.6
2002,nuts/ITC14,74.4
2002,nuts/ITC15,267.4
2002,nuts/ITC16,81.8
2002,nuts/ITC17,139.1
2002,nuts/ITC18,120.3
2002,nuts/ITC2,37.0
2002,nuts/ITC20,37.0
2002,nuts/ITC3,294.1
2002,nuts/ITC31,179.6
2002,nuts/ITC32,179.4
2002,nuts/ITC33,483.8
2002,nuts/ITC34,250.0
2002,nuts/ITC4,397.1
2002,nuts/ITC41,732.6
2002,nuts/ITC42,454.4
2002,nuts/ITC43,419.3
2002,nuts/ITC44,56.0
2002,nuts/ITC46,368.9
2002,nuts/ITC47,249.3
2002,nuts/ITC48,173.3
2002,nuts/ITC49,268.4
2002,nuts/ITC4A,198.4
2002,nuts/ITC4B,170.2
2002,nuts/ITC4C,1858.5
2002,nuts/ITC4D,1900.0
2002,nuts/ITF,192.9
2002,nuts/ITF1,118.8
2002,nuts/ITF11,59.3
2002,nuts/ITF12,150.1
2002,nuts/ITF13,254.0
2002,nuts/ITF14,150.3
2002,nuts/ITF2,73.2
2002,nuts/ITF21,59.6
2002,nuts/ITF22,80.4
2002,nuts/ITF3,425.6
2002,nuts/ITF31,327.4
2002,nuts/ITF32,140.8
2002,nuts/ITF33,2632.1
2002,nuts/ITF34,155.6
2002,nuts/ITF35,221.9
2002,nuts/ITF4,209.5
2002,nuts/ITF43,239.9
2002,nuts/ITF44,218.6
2002,nuts/ITF45,285.8
2002,nuts/ITF46,93.0
2002,nuts/ITF47,318.8
2002,nuts/ITF48,249.3
2002,nuts/ITF5,61.3
2002,nuts/ITF51,61.5
2002,nuts/ITF52,61.1
2002,nuts/ITF6,135.8
2002,nuts/ITF61,112.7
2002,nuts/ITF62,101.8
2002,nuts/ITF63,156.9
2002,nuts/ITF64,150.7
2002,nuts/ITF65,181.2
2002,nuts/ITG,133.7
2002,nuts/ITG1,195.3
2002,nuts/ITG11,173.8
2002,nuts/ITG12,249.6
2002,nuts/ITG13,208.6
2002,nuts/ITG14,148.5
2002,nuts/ITG15,129.9
2002,nuts/ITG16,69.9
2002,nuts/ITG17,300.5
2002,nuts/ITG18,183.8
2002,nuts/ITG19,189.3
2002,nuts/ITG2,68.2
2002,nuts/ITG25,75.3
2002,nuts/ITG26,41.6
2002,nuts/ITG27,118.8
2002,nuts/ITG28,55.1
2002,nuts/ITG29,40.8
2002,nuts/ITG2A,31.4
2002,nuts/ITG2B,69.3
2002,nuts/ITG2C,88.0
2002,nuts/ITH,171.6
2002,nuts/ITH1,63.1
2002,nuts/ITH10,63.1
2002,nuts/ITH2,78.0
2002,nuts/ITH20,78.0
2002,nuts/ITH3,258.7
2002,nuts/ITH31,286.8
2002,nuts/ITH32,297.8
2002,nuts/ITH33,58.4
2002,nuts/ITH34,332.3
2002,nuts/ITH35,372.3
2002,nuts/ITH36,405.5
2002,nuts/ITH37,141.7
2002,nuts/ITH4,157.0
2002,nuts/ITH41,133.1
2002,nuts/ITH42,110.0
2002,nuts/ITH43,301.2
2002,nuts/ITH44,1142.6
2002,nuts/ITH5,178.9
2002,nuts/ITH51,105.9
2002,nuts/ITH52,118.5
2002,nuts/ITH53,204.4
2002,nuts/ITH54,243.5
2002,nuts/ITH55,252.0
2002,nuts/ITH56,134.8
2002,nuts/ITH57,194.8
2002,nuts/ITH58,154.1
2002,nuts/ITH59,338.1
2002,nuts/ITI,188.0
2002,nuts/ITI1,154.6
2002,nuts/ITI11,175.2
2002,nuts/ITI12,215.5
2002,nuts/ITI13,283.0
2002,nuts/ITI14,269.0
2002,nuts/ITI15,636.3
2002,nuts/ITI16,271.9
2002,nuts/ITI17,160.5
2002,nuts/ITI18,101.1
2002,nuts/ITI19,66.8
2002,nuts/ITI1A,47.6
2002,nuts/ITI2,100.4
2002,nuts/ITI21,98.8
2002,nuts/ITI22,104.9
2002,nuts/ITI3,155.7
2002,nuts/ITI31,130.7
2002,nuts/ITI32,235.9
2002,nuts/ITI33,109.9
2002,nuts/ITI34,165.8
2002,nuts/ITI35,193.9
2002,nuts/ITI4,303.3
2002,nuts/ITI41,83.9
2002,nuts/ITI42,54.3
2002,nuts/ITI43,702.0
2002,nuts/ITI44,222.0
2002,nuts/ITI45,150.7
