State,District,Subdistt,Town/Village,Ward,EB,Level,Name,census_location_id
27,525,00000,000000,0000,000000,DISTRICT,Osmanabad,COI2011-27-525-00000-000000-0000-000000
27,526,00000,000000,0000,000000,DISTRICT,Solapur,COI2011-27-526-00000-000000-0000-000000
27,527,00000,000000,0000,000000,DISTRICT,Satara,COI2011-27-527-00000-000000-0000-000000
27,528,00000,000000,0000,000000,DISTRICT,Ratnagiri,COI2011-27-528-00000-000000-0000-000000
27,529,00000,000000,0000,000000,DISTRICT,Sindhudurg,COI2011-27-529-00000-000000-0000-000000
27,530,00000,000000,0000,000000,DISTRICT,Kolhapur,COI2011-27-530-00000-000000-0000-000000
27,531,00000,000000,0000,000000,DISTRICT,Sangli,COI2011-27-531-00000-000000-0000-000000
28,000,00000,000000,0000,000000,STATE,ANDHRA PRADESH,COI2011-28-000-00000-000000-0000-000000
28,532,00000,000000,0000,000000,DISTRICT,Adilabad,COI2011-28-532-00000-000000-0000-000000
28,533,00000,000000,0000,000000,DISTRICT,Nizamabad,COI2011-28-533-00000-000000-0000-000000
28,534,00000,000000,0000,000000,DISTRICT,Karimnagar,COI2011-28-534-00000-000000-0000-000000
28,535,00000,000000,0000,000000,DISTRICT,Medak,COI2011-28-535-00000-000000-0000-000000
28,536,00000,000000,0000,000000,DISTRICT,Hyderabad,COI2011-28-536-00000-000000-0000-000000
28,537,00000,000000,0000,000000,DISTRICT,Rangareddy,COI2011-28-537-00000-000000-0000-000000
28,538,00000,000000,0000,000000,DISTRICT,Mahbubnagar,COI2011-28-538-00000-000000-0000-000000
28,539,00000,000000,0000,000000,DISTRICT,Nalgonda,COI2011-28-539-00000-000000-0000-000000
28,540,00000,000000,0000,000000,DISTRICT,Warangal,COI2011-28-540-00000-000000-0000-000000
28,541,00000,000000,0000,000000,DISTRICT,Khammam,COI2011-28-541-00000-000000-0000-000000
28,542,00000,000000,0000,000000,DISTRICT,Srikakulam,COI2011-28-542-00000-000000-0000-000000
28,543,00000,000000,0000,000000,DISTRICT,Vizianagaram,COI2011-28-543-00000-000000-0000-000000
28,544,00000,000000,0000,000000,DISTRICT,Visakhapatnam,COI2011-28-544-00000-000000-0000-000000
28,545,00000,000000,0000,000000,DISTRICT,East Godavari,COI2011-28-545-00000-000000-0000-000000
28,546,00000,000000,0000,000000,DISTRICT,West Godavari,COI2011-28-546-00000-000000-0000-000000
28,547,00000,000000,0000,000000,DISTRICT,Krishna,COI2011-28-547-00000-000000-0000-000000
28,548,00000,000000,0000,000000,DISTRICT,Guntur,COI2011-28-548-00000-000000-0000-000000
28,549,00000,000000,0000,000000,DISTRICT,Prakasam,COI2011-28-549-00000-000000-0000-000000
28,550,00000,000000,0000,000000,DISTRICT,Sri Potti Sriramulu Nellore,COI2011-28-550-00000-000000-0000-000000
28,551,00000,000000,0000,000000,DISTRICT,Y.S.R.,COI2011-28-551-00000-000000-0000-000000
28,552,00000,000000,0000,000000,DISTRICT,Kurnool,COI2011-28-552-00000-000000-0000-000000
28,553,00000,000000,0000,000000,DISTRICT,Anantapur,COI2011-28-553-00000-000000-0000-000000
28,554,00000,000000,0000,000000,DISTRICT,Chittoor,COI2011-28-554-00000-000000-0000-000000
29,000,00000,000000,0000,000000,STATE,KARNATAKA,COI2011-29-000-00000-000000-0000-000000
29,555,00000,000000,0000,000000,DISTRICT,Belgaum,COI2011-29-555-00000-000000-0000-000000
29,556,00000,000000,0000,000000,DISTRICT,Bagalkot ,COI2011-29-556-00000-000000-0000-000000
29,557,00000,000000,0000,000000,DISTRICT,Bijapur,COI2011-29-557-00000-000000-0000-000000
29,558,00000,000000,0000,000000,DISTRICT,Bidar,COI2011-29-558-00000-000000-0000-000000
29,559,00000,000000,0000,000000,DISTRICT,Raichur,COI2011-29-559-00000-000000-0000-000000
29,560,00000,000000,0000,000000,DISTRICT,Koppal,COI2011-29-560-00000-000000-0000-000000
29,561,00000,000000,0000,000000,DISTRICT,Gadag,COI2011-29-561-00000-000000-0000-000000
29,562,00000,000000,0000,000000,DISTRICT,Dharwad,COI2011-29-562-00000-000000-0000-000000
29,563,00000,000000,0000,000000,DISTRICT,Uttara Kannada,COI2011-29-563-00000-000000-0000-000000
29,564,00000,000000,0000,000000,DISTRICT,Haveri,COI2011-29-564-00000-000000-0000-000000
29,565,00000,000000,0000,000000,DISTRICT,Bellary,COI2011-29-565-00000-000000-0000-000000
29,566,00000,000000,0000,000000,DISTRICT,Chitradurga,COI2011-29-566-00000-000000-0000-000000
29,567,00000,000000,0000,000000,DISTRICT,Davanagere,COI2011-29-567-00000-000000-0000-000000
29,568,00000,000000,0000,000000,DISTRICT,Shimoga,COI2011-29-568-00000-000000-0000-000000
29,569,00000,000000,0000,000000,DISTRICT,Udupi,COI2011-29-569-00000-000000-0000-000000
29,570,00000,000000,0000,000000,DISTRICT,Chikmagalur,COI2011-29-570-00000-000000-0000-000000
29,571,00000,000000,0000,000000,DISTRICT,Tumkur,COI2011-29-571-00000-000000-0000-000000
29,572,00000,000000,0000,000000,DISTRICT,Bangalore,COI2011-29-572-00000-000000-0000-000000
29,573,00000,000000,0000,000000,DISTRICT,Mandya,COI2011-29-573-00000-000000-0000-000000
29,574,00000,000000,0000,000000,DISTRICT,Hassan,COI2011-29-574-00000-000000-0000-000000
29,575,00000,000000,0000,000000,DISTRICT,Dakshina Kannada,COI2011-29-575-00000-000000-0000-000000
29,576,00000,000000,0000,000000,DISTRICT,Kodagu,COI2011-29-576-00000-000000-0000-000000
29,577,00000,000000,0000,000000,DISTRICT,Mysore,COI2011-29-577-00000-000000-0000-000000
29,578,00000,000000,0000,000000,DISTRICT,Chamarajanagar,COI2011-29-578-00000-000000-0000-000000
29,579,00000,000000,0000,000000,DISTRICT,Gulbarga,COI2011-29-579-00000-000000-0000-000000
29,580,00000,000000,0000,000000,DISTRICT,Yadgir,COI2011-29-580-00000-000000-0000-000000
29,581,00000,000000,0000,000000,DISTRICT,Kolar,COI2011-29-581-00000-000000-0000-000000
29,582,00000,000000,0000,000000,DISTRICT,Chikkaballapura,COI2011-29-582-00000-000000-0000-000000
29,583,00000,000000,0000,000000,DISTRICT,Bangalore Rural,COI2011-29-583-00000-000000-0000-000000
29,584,00000,000000,0000,000000,DISTRICT,Ramanagara,COI2011-29-584-00000-000000-0000-000000
30,000,00000,000000,0000,000000,STATE,GOA,COI2011-30-000-00000-000000-0000-000000
30,585,00000,000000,0000,000000,DISTRICT,North Goa,COI2011-30-585-00000-000000-0000-000000
30,586,00000,000000,0000,000000,DISTRICT,South Goa,COI2011-30-586-00000-000000-0000-000000
31,000,00000,000000,0000,000000,STATE,LAKSHADWEEP,COI2011-31-000-00000-000000-0000-000000
31,587,00000,000000,0000,000000,DISTRICT,Lakshadweep,COI2011-31-587-00000-000000-0000-000000
32,000,00000,000000,0000,000000,STATE,KERALA,COI2011-32-000-00000-000000-0000-000000
32,588,00000,000000,0000,000000,DISTRICT,Kasaragod,COI2011-32-588-00000-000000-0000-000000
32,589,00000,000000,0000,000000,DISTRICT,Kannur,COI2011-32-589-00000-000000-0000-000000
32,590,00000,000000,0000,000000,DISTRICT,Wayanad,COI2011-32-590-00000-000000-0000-000000
32,591,00000,000000,0000,000000,DISTRICT,Kozhikode,COI2011-32-591-00000-000000-0000-000000
32,592,00000,000000,0000,000000,DISTRICT,Malappuram,COI2011-32-592-00000-000000-0000-000000
32,593,00000,000000,0000,000000,DISTRICT,Palakkad,COI2011-32-593-00000-000000-0000-000000
32,594,00000,000000,0000,000000,DISTRICT,Thrissur,COI2011-32-594-00000-000000-0000-000000
32,595,00000,000000,0000,000000,DISTRICT,Ernakulam,COI2011-32-595-00000-000000-0000-000000
32,596,00000,000000,0000,000000,DISTRICT,Idukki ,COI2011-32-596-00000-000000-0000-000000
32,597,00000,000000,0000,000000,DISTRICT,Kottayam,COI2011-32-597-00000-000000-0000-000000
32,598,00000,000000,0000,000000,DISTRICT,Alappuzha,COI2011-32-598-00000-000000-0000-000000
32,599,00000,000000,0000,000000,DISTRICT,Pathanamthitta,COI2011-32-599-00000-000000-0000-000000
32,600,00000,000000,0000,000000,DISTRICT,Kollam,COI2011-32-600-00000-000000-0000-000000
32,601,00000,000000,0000,000000,DISTRICT,Thiruvananthapuram,COI2011-32-601-00000-000000-0000-000000
33,000,00000,000000,0000,000000,STATE,TAMIL NADU,COI2011-33-000-00000-000000-0000-000000
33,602,00000,000000,0000,000000,DISTRICT,Thiruvallur,COI2011-33-602-00000-000000-0000-000000
33,603,00000,000000,0000,000000,DISTRICT,Chennai,COI2011-33-603-00000-000000-0000-000000
33,604,00000,000000,0000,000000,DISTRICT,Kancheepuram,COI2011-33-604-00000-000000-0000-000000
33,605,00000,000000,0000,000000,DISTRICT,Vellore,COI2011-33-605-00000-000000-0000-000000
33,606,00000,000000,0000,000000,DISTRICT,Tiruvannamalai,COI2011-33-606-00000-000000-0000-000000
33,607,00000,000000,0000,000000,DISTRICT,Viluppuram,COI2011-33-607-00000-000000-0000-000000
33,608,00000,000000,0000,000000,DISTRICT,Salem,COI2011-33-608-00000-000000-0000-000000
33,609,00000,000000,0000,000000,DISTRICT,Namakkal   ,COI2011-33-609-00000-000000-0000-000000
33,610,00000,000000,0000,000000,DISTRICT,Erode,COI2011-33-610-00000-000000-0000-000000
33,611,00000,000000,0000,000000,DISTRICT,The Nilgiris,COI2011-33-611-00000-000000-0000-000000
33,612,00000,000000,0000,000000,DISTRICT,Dindigul,COI2011-33-612-00000-000000-0000-000000
33,613,00000,000000,0000,000000,DISTRICT,Karur ,COI2011-33-613-00000-000000-0000-000000
33,614,00000,000000,0000,000000,DISTRICT,Tiruchirappalli,COI2011-33-614-00000-000000-0000-000000
33,615,00000,000000,0000,000000,DISTRICT,Perambalur  ,COI2011-33-615-00000-000000-0000-000000
33,616,00000,000000,0000,000000,DISTRICT,Ariyalur  ,COI2011-33-616-00000-000000-0000-000000
33,617,00000,000000,0000,000000,DISTRICT,Cuddalore,COI2011-33-617-00000-000000-0000-000000
33,618,00000,000000,0000,000000,DISTRICT,Nagapattinam  ,COI2011-33-618-00000-000000-0000-000000
33,619,00000,000000,0000,000000,DISTRICT,Thiruvarur,COI2011-33-619-00000-000000-0000-000000
33,620,00000,000000,0000,000000,DISTRICT,Thanjavur,COI2011-33-620-00000-000000-0000-000000
33,621,00000,000000,0000,000000,DISTRICT,Pudukkottai,COI2011-33-621-00000-000000-0000-000000
33,622,00000,000000,0000,000000,DISTRICT,Sivaganga,COI2011-33-622-00000-000000-0000-000000
33,623,00000,000000,0000,000000,DISTRICT,Madurai,COI2011-33-623-00000-000000-0000-000000
33,624,00000,000000,0000,000000,DISTRICT,Theni  ,COI2011-33-624-00000-000000-0000-000000
33,625,00000,000000,0000,000000,DISTRICT,Virudhunagar,COI2011-33-625-00000-000000-0000-000000
33,626,00000,000000,0000,000000,DISTRICT,Ramanathapuram,COI2011-33-626-00000-000000-0000-000000
33,627,00000,000000,0000,000000,DISTRICT,Thoothukkudi,COI2011-33-627-00000-000000-0000-000000
33,628,00000,000000,0000,000000,DISTRICT,Tirunelveli ,COI2011-33-628-00000-000000-0000-000000
33,629,00000,000000,0000,000000,DISTRICT,Kanniyakumari,COI2011-33-629-00000-000000-0000-000000
33,630,00000,000000,0000,000000,DISTRICT,Dharmapuri,COI2011-33-630-00000-000000-0000-000000
33,631,00000,000000,0000,000000,DISTRICT,Krishnagiri,COI2011-33-631-00000-000000-0000-000000
33,632,00000,000000,0000,000000,DISTRICT,Coimbatore,COI2011-33-632-00000-000000-0000-000000
33,633,00000,000000,0000,000000,DISTRICT,Tiruppur,COI2011-33-633-00000-000000-0000-000000
34,000,00000,000000,0000,000000,STATE,PUDUCHERRY,COI2011-34-000-00000-000000-0000-000000
34,634,00000,000000,0000,000000,DISTRICT,Yanam,COI2011-34-634-00000-000000-0000-000000
34,635,00000,000000,0000,000000,DISTRICT,Puducherry,COI2011-34-635-00000-000000-0000-000000
34,636,00000,000000,0000,000000,DISTRICT,Mahe,COI2011-34-636-00000-000000-0000-000000
34,637,00000,000000,0000,000000,DISTRICT,Karaikal,COI2011-34-637-00000-000000-0000-000000
35,000,00000,000000,0000,000000,STATE,ANDAMAN & NICOBAR ISLANDS,COI2011-35-000-00000-000000-0000-000000
35,638,00000,000000,0000,000000,DISTRICT,Nicobars,COI2011-35-638-00000-000000-0000-000000
35,639,00000,000000,0000,000000,DISTRICT,North  & Middle Andaman,COI2011-35-639-00000-000000-0000-000000
35,640,00000,000000,0000,000000,DISTRICT,South Andaman,COI2011-35-640-00000-000000-0000-000000
