place_name,dcid
NJ-255230,geoId/sch3416350
NJ-255310,geoId/sch3416560
NJ-255420,geoId/sch3416890
NJ-255640,geoId/sch3417490
NJ-270450,geoId/sch3401950
NJ-270460,geoId/sch3401980
NJ-270630,geoId/sch3402520
NJ-270785,geoId/sch3400004
NJ-270820,geoId/sch3403060
NJ-271090,geoId/sch3403870
NJ-271110,geoId/sch3403930
NJ-271190,geoId/sch3404170
NJ-271530,geoId/sch3405250
NJ-271990,geoId/sch3406660
NJ-272000,geoId/sch3406690
NJ-272010,geoId/sch3406720
NJ-272380,geoId/sch3407800
NJ-272460,geoId/sch3408040
NJ-272650,geoId/sch3408580
NJ-272870,geoId/sch3409240
NJ-273090,geoId/sch3409900
NJ-273100,geoId/sch3409930
NJ-273240,geoId/sch3410350
NJ-273340,geoId/sch3410650
NJ-273364,geoId/sch3480260
NJ-273365,geoId/sch3410720
NJ-273370,geoId/sch3410740
NJ-273380,geoId/sch3410770
NJ-273385,geoId/sch3410810
NJ-273410,geoId/sch3410860
NJ-273450,geoId/sch3410980
NJ-273460,geoId/sch3411010
NJ-273520,geoId/sch3411190
NJ-273950,geoId/sch3412480
NJ-274000,geoId/sch3412660
NJ-274080,geoId/sch3412900
NJ-274330,geoId/sch3413650
NJ-274440,geoId/sch3413980
NJ-274480,geoId/sch3414100
NJ-274490,geoId/sch3414130
NJ-274560,geoId/sch3414340
NJ-275520,geoId/sch3417130
NJ-275660,geoId/sch3417550
NJ-275770,geoId/sch3417880
NJ-290185,geoId/sch3416470
NJ-290210,geoId/sch3401230
NJ-290230,geoId/sch3401290
NJ-290320,geoId/sch3401560
NJ-290530,geoId/sch3402220
NJ-290770,geoId/sch3402910
NJ-291150,geoId/sch3404050
NJ-292350,geoId/sch3407710
NJ-292360,geoId/sch3407740
NJ-292480,geoId/sch3408100
NJ-292500,geoId/sch3408160
NJ-292520,geoId/sch3408220
NJ-292550,geoId/sch3408310
NJ-292690,geoId/sch3408700
NJ-292760,geoId/sch3408910
NJ-292940,geoId/sch3409450
NJ-293790,geoId/sch3411980
NJ-293800,geoId/sch3412030
NJ-293820,geoId/sch3412090
NJ-294105,geoId/sch3413000
NJ-294190,geoId/sch3413230
NJ-294210,geoId/sch3413290
NJ-294220,geoId/sch3413320
NJ-294710,geoId/sch3414790
NJ-294950,geoId/sch3415480
NJ-295020,geoId/sch3415690
NJ-295190,geoId/sch3416230
NJ-295220,geoId/sch3416320
NJ-310420,geoId/sch3401860
NJ-310900,geoId/sch3403300
NJ-311920,geoId/sch3406450
NJ-312100,geoId/sch3406990
NJ-312510,geoId/sch3408190
NJ-312700,geoId/sch3408730
NJ-313640,geoId/sch3411550
NJ-313970,geoId/sch3412540
NJ-313975,geoId/sch3480364
NJ-313980,geoId/sch3412600
NJ-313990,geoId/sch3412570
NJ-313995,geoId/sch3412630
NJ-314010,geoId/sch3412690
NJ-314230,geoId/sch3413350
NJ-314270,geoId/sch3413470
NJ-314400,geoId/sch3413860
NJ-315200,geoId/sch3416260
NJ-315440,geoId/sch3416950
NJ-315570,geoId/sch3417280
NJ-315650,geoId/sch3417520
NJ-315690,geoId/sch3417640
NJ-330060,geoId/sch3400810
NJ-331350,geoId/sch3404680
NJ-332800,geoId/sch3409030
NJ-332950,geoId/sch3409480
NJ-333860,geoId/sch3412210
NJ-334070,geoId/sch3412840
NJ-334075,geoId/sch3409120
NJ-334150,geoId/sch3413110
NJ-334280,geoId/sch3413500
NJ-334630,geoId/sch3414550
NJ-334635,geoId/sch3480361
NJ-334640,geoId/sch3414580
NJ-335320,geoId/sch3416590
NJ-335910,geoId/sch3418330
NJ-350240,geoId/sch3401320
NJ-350350,geoId/sch3401650
NJ-350490,geoId/sch3402100
NJ-350510,geoId/sch3402160
NJ-350555,geoId/sch3402280
NJ-351610,geoId/sch3405490
NJ-351810,geoId/sch3406120
NJ-352170,geoId/sch3407230
NJ-353000,geoId/sch3409630
NJ-353320,geoId/sch3410590
NJ-353670,geoId/sch3411640
NJ-354805,geoId/sch3480280
NJ-354810,geoId/sch3415060
NJ-354815,geoId/sch3400009
NJ-354820,geoId/sch3415090
NJ-354850,geoId/sch3415180
NJ-355470,geoId/sch3416980
NJ-355540,geoId/sch3417190
NJ-355550,geoId/sch3417220
NJ-370090,geoId/sch3400900
NJ-370640,geoId/sch3402550
NJ-371560,geoId/sch3405340
NJ-371570,geoId/sch3405400
NJ-371630,geoId/sch3405550
NJ-371800,geoId/sch3406090
NJ-371930,geoId/sch3406480
NJ-371980,geoId/sch3406630
NJ-372030,geoId/sch3406780
NJ-372165,geoId/sch3407140
NJ-372240,geoId/sch3407440
NJ-372465,geoId/sch3408060
NJ-372490,geoId/sch3408130
NJ-372615,geoId/sch3408500
NJ-373300,geoId/sch3410530
NJ-373590,geoId/sch3411400
NJ-373840,geoId/sch3412150
NJ-374650,geoId/sch3414610
NJ-374960,geoId/sch3415510
NJ-375030,geoId/sch3415720
NJ-375040,geoId/sch3415750
NJ-375100,geoId/sch3415960
NJ-375105,geoId/sch3480320
NJ-375110,geoId/sch3415930
NJ-375360,geoId/sch3416710
NJ-375435,geoId/sch3416870
NJ-390310,geoId/sch3401530
NJ-390850,geoId/sch3403150
NJ-390980,geoId/sch3403570
NJ-391320,geoId/sch3404590
NJ-391710,geoId/sch3405790
NJ-392190,geoId/sch3407290
NJ-392420,geoId/sch3407920
NJ-392660,geoId/sch3408610
NJ-393395,geoId/sch3400005
NJ-393470,geoId/sch3411040
NJ-393560,geoId/sch3411310
NJ-394160,geoId/sch3413140
NJ-394290,geoId/sch3413530
NJ-394540,geoId/sch3414280
NJ-394550,geoId/sch3414310
NJ-394670,geoId/sch3414670
NJ-395000,geoId/sch3415630
NJ-395090,geoId/sch3415900
NJ-395245,geoId/sch3416400
NJ-395260,geoId/sch3418040
NJ-395290,geoId/sch3416500
NJ-395730,geoId/sch3417760
NJ-395810,geoId/sch3418030
NJ-410030,geoId/sch3400720
NJ-410070,geoId/sch3400840
NJ-410280,geoId/sch3401440
NJ-410400,geoId/sch3401800
NJ-411620,geoId/sch3405520
NJ-411670,geoId/sch3405670
NJ-411785,geoId/sch3400008
NJ-411840,geoId/sch3406210
NJ-411870,geoId/sch3406300
NJ-412040,geoId/sch3406810
NJ-412250,geoId/sch3407470
NJ-412470,geoId/sch3408070
NJ-412790,geoId/sch3409000
NJ-412970,geoId/sch3409540
NJ-413675,geoId/sch3409550
NJ-413890,geoId/sch3412300
NJ-414100,geoId/sch3412960
NJ-414200,geoId/sch3413260
NJ-415460,geoId/sch3417920
NJ-415465,geoId/sch3416970
NJ-415480,geoId/sch3417010
NJ-415530,geoId/sch3417160
NJ-415780,geoId/sch3417910
NJ-806010,geoId/sch3400048
NJ-806013,geoId/sch3400715
NJ-806017,geoId/sch3400717
NJ-806018,geoId/sch3400090
NJ-806020,geoId/sch3400719
NJ-806021,geoId/sch3400718
NJ-806022,geoId/sch3400724
NJ-806025,geoId/sch3400723
NJ-806026,geoId/sch3400731
NJ-806028,geoId/sch3400729
NJ-806029,geoId/sch3400730
NJ-806030,geoId/sch3400727
NJ-806032,geoId/sch3400741
NJ-806033,geoId/sch3400740
NJ-806036,geoId/sch3400734
NJ-806041,geoId/sch3400735
NJ-806053,geoId/sch3400751
NJ-806057,geoId/sch3400754
NJ-806058,geoId/sch3400755
NJ-806060,geoId/sch3400771
NJ-806064,geoId/sch3400756
NJ-806068,geoId/sch3400753
NJ-806069,geoId/sch3400749
NJ-806076,geoId/sch3400744
NJ-806079,geoId/sch3400748
NJ-806080,geoId/sch3400745
NJ-806081,geoId/sch3400746
NJ-806082,geoId/sch3400759
NJ-806086,geoId/sch3400763
NJ-806089,geoId/sch3400766
NJ-806093,geoId/sch3400767
NJ-806094,geoId/sch3400764
NJ-806096,geoId/sch3400765
NJ-806099,geoId/sch3400773
NJ-806100,geoId/sch3400782
NJ-806101,geoId/sch3400779
NJ-806102,geoId/sch3400786
NJ-806103,geoId/sch3400781
NJ-806104,geoId/sch3400783
NJ-806105,geoId/sch3400787
NJ-806106,geoId/sch3400784
NJ-806107,geoId/sch3400785
NJ-806109,geoId/sch3400788
NJ-806110,geoId/sch3400792
NJ-806183,geoId/sch3400770
NJ-806230,geoId/sch3400052
NJ-806232,geoId/sch3400079
NJ-806240,geoId/sch3400080
NJ-806320,geoId/sch3400020
NJ-806410,geoId/sch3400021
NJ-806420,geoId/sch3400029
NJ-806430,geoId/sch3400014
NJ-806635,geoId/sch3400047
NJ-806665,geoId/sch3400064
NJ-806720,geoId/sch3400032
NJ-806740,geoId/sch3400076
NJ-806810,geoId/sch3400041
NJ-806910,geoId/sch3400033
NJ-806915,geoId/sch3400034
NJ-807109,geoId/sch3400078
NJ-807115,geoId/sch3400035
NJ-807210,geoId/sch3400022
NJ-807290,geoId/sch3400023
NJ-807320,geoId/sch3400024
NJ-807325,geoId/sch3400070
NJ-807410,geoId/sch3400019
NJ-807500,geoId/sch3400042
NJ-807503,geoId/sch3400087
NJ-807540,geoId/sch3400043
NJ-807600,geoId/sch3400061
NJ-807720,geoId/sch3400049
NJ-807727,geoId/sch3400082
NJ-807730,geoId/sch3400025
NJ-807735,geoId/sch3400026
NJ-807830,geoId/sch3400036
NJ-807850,geoId/sch3400055
NJ-807890,geoId/sch3400015
NJ-807891,geoId/sch3400791
NJ-807892,geoId/sch3400793
NJ-807893,geoId/sch3400789
NJ-807895,geoId/sch3400794
NJ-807896,geoId/sch3400795
NJ-807897,geoId/sch3400805
NJ-808010,geoId/sch3400083
NJ-808050,geoId/sch3400051
NJ-808060,geoId/sch3400073
NJ-808065,geoId/sch3400084
NJ-808140,geoId/sch3400046
NJ-StateState,geoId/34
NJ-192305,geoId/sch3480360
NJ-415450,geoId/sch3480362
NJ-806067,geoId/sch3400752
NJ-806182,geoId/sch3400775
NJ-806184,geoId/sch3400774
NJ-807100,geoId/sch3400077
NJ-806059,geoId/sch3400758
NJ-806063,geoId/sch3400768
NJ-806090,geoId/sch3400757
NJ-806091,geoId/sch3400760
