Detail Data For Vidyut Pravah Data Having Year : ALL
.
State,YearValue,MonthValue,DayValue,Shrotage_MW,MaxDemand_MW,FileName,DateInFile
TRIPURA,2021,3,18,5.000,255.000,NICSI_18-Mar-2021.csv,19/03/2021 07:33:00
ALL INDIA,2021,3,18,1767.000,175056.000,NICSI_18-Mar-2021.csv,19/03/2021 07:33:00
PUNJAB,2021,3,19,0.000,6208.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
HARYANA,2021,3,19,0.000,6648.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
RAJASTHAN,2021,3,19,0.000,11687.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
DELHI,2021,3,19,0.000,3705.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
UP,2021,3,19,0.000,18506.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
UTTARAKHAND,2021,3,19,0.000,1922.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
HP,2021,3,19,0.000,1671.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
J&K,2021,3,19,400.000,2661.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
CHANDIGARH,2021,3,19,0.000,181.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
CHHATTISGARH,2021,3,19,0.000,4568.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
GUJARAT,2021,3,19,0.000,17981.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
MP,2021,3,19,0.000,10473.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
MAHARASHTRA,2021,3,19,0.000,24041.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
GOA,2021,3,19,0.000,554.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
DD,2021,3,19,0.000,352.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
DNH,2021,3,19,0.000,861.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
ESSAR STEEL,2021,3,19,0.000,802.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
ANDHRA PRADESH,2021,3,19,0.000,10691.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
TELANGANA,2021,3,19,0.000,10691.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
KARNATAKA,2021,3,19,0.000,14004.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
KERALA,2021,3,19,0.000,4256.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
TAMIL NADU,2021,3,19,0.000,16097.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
PUDUCHERRY,2021,3,19,0.000,413.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
BIHAR,2021,3,19,0.000,5081.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
DVC,2021,3,19,0.000,3275.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
JHARKHAND,2021,3,19,0.000,1354.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
ODISHA,2021,3,19,0.000,5175.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
WEST BENGAL,2021,3,19,0.000,8318.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
SIKKIM,2021,3,19,0.000,86.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
ARUNACHAL PRADESH,2021,3,19,0.000,131.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
ASSAM,2021,3,19,26.000,1705.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
MANIPUR,2021,3,19,3.000,202.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
MEGHALAYA,2021,3,19,0.000,345.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
MIZORAM,2021,3,19,4.000,101.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
NAGALAND,2021,3,19,5.000,150.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
TRIPURA,2021,3,19,3.000,252.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
ALL INDIA,2021,3,19,1481.000,173138.000,NICSI_19-Mar-2021.csv,20/03/2021 07:42:00
PUNJAB,2021,3,20,0.000,7109.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
HARYANA,2021,3,20,0.000,6435.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
RAJASTHAN,2021,3,20,0.000,11745.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
DELHI,2021,3,20,0.000,3423.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
UP,2021,3,20,0.000,18593.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
UTTARAKHAND,2021,3,20,0.000,1914.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
HP,2021,3,20,0.000,1646.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
J&K,2021,3,20,400.000,2555.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
CHANDIGARH,2021,3,20,0.000,181.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
CHHATTISGARH,2021,3,20,0.000,4521.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
GUJARAT,2021,3,20,0.000,18080.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
MP,2021,3,20,0.000,10073.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
MAHARASHTRA,2021,3,20,0.000,23893.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
GOA,2021,3,20,0.000,472.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
DD,2021,3,20,0.000,346.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
DNH,2021,3,20,0.000,869.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
ESSAR STEEL,2021,3,20,0.000,823.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
ANDHRA PRADESH,2021,3,20,0.000,10715.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
TELANGANA,2021,3,20,0.000,10715.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
KARNATAKA,2021,3,20,0.000,14001.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
KERALA,2021,3,20,0.000,3934.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
TAMIL NADU,2021,3,20,0.000,15950.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
PUDUCHERRY,2021,3,20,0.000,401.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
BIHAR,2021,3,20,0.000,5231.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
DVC,2021,3,20,0.000,3487.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
JHARKHAND,2021,3,20,0.000,1442.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
ODISHA,2021,3,20,0.000,5042.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
WEST BENGAL,2021,3,20,0.000,9053.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
SIKKIM,2021,3,20,0.000,80.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
ARUNACHAL PRADESH,2021,3,20,0.000,128.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
ASSAM,2021,3,20,24.000,1673.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
MANIPUR,2021,3,20,3.000,202.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
MEGHALAYA,2021,3,20,90.000,342.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
MIZORAM,2021,3,20,4.000,111.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
NAGALAND,2021,3,20,4.000,143.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
TRIPURA,2021,3,20,5.000,276.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
ALL INDIA,2021,3,20,1296.000,173312.000,NICSI_20-Mar-2021.csv,21/03/2021 08:51:00
PUNJAB,2021,3,21,0.000,7506.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
HARYANA,2021,3,21,0.000,5810.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
RAJASTHAN,2021,3,21,0.000,11560.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
DELHI,2021,3,21,0.000,3295.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
UP,2021,3,21,0.000,18033.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
UTTARAKHAND,2021,3,21,0.000,1806.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
HP,2021,3,21,0.000,1501.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
J&K,2021,3,21,400.000,2480.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
CHANDIGARH,2021,3,21,0.000,163.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
CHHATTISGARH,2021,3,21,0.000,4498.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
GUJARAT,2021,3,21,0.000,17312.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
MP,2021,3,21,0.000,10416.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
MAHARASHTRA,2021,3,21,0.000,22056.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
GOA,2021,3,21,0.000,484.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
DD,2021,3,21,0.000,321.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
DNH,2021,3,21,0.000,855.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
ESSAR STEEL,2021,3,21,0.000,845.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
ANDHRA PRADESH,2021,3,21,0.000,10915.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
TELANGANA,2021,3,21,0.000,10915.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
KARNATAKA,2021,3,21,0.000,12940.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
KERALA,2021,3,21,0.000,3716.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
TAMIL NADU,2021,3,21,0.000,14363.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
PUDUCHERRY,2021,3,21,0.000,356.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
BIHAR,2021,3,21,0.000,4965.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
DVC,2021,3,21,0.000,3278.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
JHARKHAND,2021,3,21,0.000,1479.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
ODISHA,2021,3,21,0.000,5170.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
WEST BENGAL,2021,3,21,0.000,8132.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
SIKKIM,2021,3,21,0.000,76.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
ARUNACHAL PRADESH,2021,3,21,0.000,120.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
ASSAM,2021,3,21,80.000,1533.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
MANIPUR,2021,3,21,3.000,189.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
MEGHALAYA,2021,3,21,95.000,290.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
MIZORAM,2021,3,21,4.000,95.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
NAGALAND,2021,3,21,4.000,134.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
TRIPURA,2021,3,21,5.000,330.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
ALL INDIA,2021,3,21,861.000,164214.000,NICSI_21-Mar-2021.csv,22/03/2021 08:31:00
PUNJAB,2021,3,22,0.000,5686.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
HARYANA,2021,3,22,0.000,5883.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
RAJASTHAN,2021,3,22,0.000,10883.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
DELHI,2021,3,22,0.000,3596.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
UP,2021,3,22,0.000,17549.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
UTTARAKHAND,2021,3,22,0.000,1885.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
HP,2021,3,22,0.000,1589.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
J&K,2021,3,22,400.000,2486.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
CHANDIGARH,2021,3,22,0.000,185.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
CHHATTISGARH,2021,3,22,0.000,4604.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
GUJARAT,2021,3,22,0.000,18475.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
MP,2021,3,22,0.000,10835.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
MAHARASHTRA,2021,3,22,0.000,23471.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
GOA,2021,3,22,0.000,555.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
DD,2021,3,22,0.000,341.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
DNH,2021,3,22,0.000,840.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
ESSAR STEEL,2021,3,22,0.000,821.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
ANDHRA PRADESH,2021,3,22,0.000,11008.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
TELANGANA,2021,3,22,0.000,11008.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
KARNATAKA,2021,3,22,0.000,13805.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
KERALA,2021,3,22,0.000,4063.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
TAMIL NADU,2021,3,22,0.000,16146.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
PUDUCHERRY,2021,3,22,0.000,398.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
BIHAR,2021,3,22,0.000,5354.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
DVC,2021,3,22,0.000,3238.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
JHARKHAND,2021,3,22,0.000,1480.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
ODISHA,2021,3,22,0.000,5198.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
WEST BENGAL,2021,3,22,0.000,8518.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
SIKKIM,2021,3,22,0.000,85.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
ARUNACHAL PRADESH,2021,3,22,0.000,210.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
ASSAM,2021,3,22,20.000,1678.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
MANIPUR,2021,3,22,1.000,205.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
MEGHALAYA,2021,3,22,86.000,257.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
MIZORAM,2021,3,22,1.000,111.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
NAGALAND,2021,3,22,1.000,138.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
TRIPURA,2021,3,22,0.000,275.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
ALL INDIA,2021,3,22,532.000,170974.000,NICSI_22-Mar-2021.csv,23/03/2021 08:51:00
PUNJAB,2021,3,23,0.000,5370.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
HARYANA,2021,3,23,0.000,5419.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
RAJASTHAN,2021,3,23,0.000,9832.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
DELHI,2021,3,23,0.000,3591.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
UP,2021,3,23,0.000,15087.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
UTTARAKHAND,2021,3,23,0.000,1865.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
HP,2021,3,23,0.000,1618.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
J&K,2021,3,23,400.000,2496.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
CHANDIGARH,2021,3,23,0.000,181.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
CHHATTISGARH,2021,3,23,0.000,4558.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
GUJARAT,2021,3,23,0.000,18185.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
MP,2021,3,23,0.000,10670.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
MAHARASHTRA,2021,3,23,0.000,22777.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
GOA,2021,3,23,0.000,557.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
DD,2021,3,23,0.000,341.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
DNH,2021,3,23,0.000,863.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
ESSAR STEEL,2021,3,23,0.000,808.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
ANDHRA PRADESH,2021,3,23,0.000,11047.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
TELANGANA,2021,3,23,0.000,11047.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
KARNATAKA,2021,3,23,0.000,14076.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
KERALA,2021,3,23,0.000,4110.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
TAMIL NADU,2021,3,23,0.000,16147.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
PUDUCHERRY,2021,3,23,0.000,402.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
BIHAR,2021,3,23,0.000,5485.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
DVC,2021,3,23,0.000,3270.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
JHARKHAND,2021,3,23,0.000,1556.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
ODISHA,2021,3,23,0.000,5136.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
WEST BENGAL,2021,3,23,0.000,8504.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
SIKKIM,2021,3,23,0.000,94.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
ARUNACHAL PRADESH,2021,3,23,0.000,128.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
ASSAM,2021,3,23,10.000,1718.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
MANIPUR,2021,3,23,1.000,206.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
MEGHALAYA,2021,3,23,0.000,336.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
MIZORAM,2021,3,23,1.000,116.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
NAGALAND,2021,3,23,1.000,147.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
TRIPURA,2021,3,23,0.000,278.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
ALL INDIA,2021,3,23,421.000,169456.000,NICSI_23-Mar-2021.csv,24/03/2021 08:27:00
PUNJAB,2021,3,24,0.000,5791.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
HARYANA,2021,3,24,0.000,6097.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
RAJASTHAN,2021,3,24,0.000,9944.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
DELHI,2021,3,24,0.000,3583.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
UP,2021,3,24,320.000,17013.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
UTTARAKHAND,2021,3,24,0.000,1940.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
HP,2021,3,24,10.000,1700.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
J&K,2021,3,24,400.000,2442.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
CHANDIGARH,2021,3,24,0.000,178.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
CHHATTISGARH,2021,3,24,0.000,4531.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
GUJARAT,2021,3,24,0.000,17904.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
MP,2021,3,24,0.000,10487.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
MAHARASHTRA,2021,3,24,0.000,23782.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
GOA,2021,3,24,0.000,571.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
DD,2021,3,24,0.000,348.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
DNH,2021,3,24,0.000,853.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
ESSAR STEEL,2021,3,24,0.000,807.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
ANDHRA PRADESH,2021,3,24,0.000,10915.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
TELANGANA,2021,3,24,0.000,10915.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
KARNATAKA,2021,3,24,0.000,14179.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
KERALA,2021,3,24,0.000,4184.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
TAMIL NADU,2021,3,24,0.000,16003.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
PUDUCHERRY,2021,3,24,0.000,407.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
BIHAR,2021,3,24,0.000,5299.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
DVC,2021,3,24,0.000,3170.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
JHARKHAND,2021,3,24,0.000,1407.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
ODISHA,2021,3,24,0.000,4978.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
WEST BENGAL,2021,3,24,0.000,8740.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
SIKKIM,2021,3,24,0.000,99.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
ARUNACHAL PRADESH,2021,3,24,0.000,133.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
ASSAM,2021,3,24,16.000,1736.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
MANIPUR,2021,3,24,3.000,180.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
MEGHALAYA,2021,3,24,0.000,338.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
MIZORAM,2021,3,24,1.000,108.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
NAGALAND,2021,3,24,2.000,129.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
TRIPURA,2021,3,24,2.000,281.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
ALL INDIA,2021,3,24,1450.000,173794.000,NICSI_24-Mar-2021.csv,25/03/2021 08:15:00
PUNJAB,2021,3,25,0.000,5848.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
HARYANA,2021,3,25,0.000,5875.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
RAJASTHAN,2021,3,25,0.000,10624.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
DELHI,2021,3,25,0.000,3496.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
UP,2021,3,25,0.000,17901.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
UTTARAKHAND,2021,3,25,0.000,1900.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
HP,2021,3,25,0.000,1624.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
J&K,2021,3,25,400.000,2795.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
CHANDIGARH,2021,3,25,0.000,171.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
CHHATTISGARH,2021,3,25,45.000,4623.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
GUJARAT,2021,3,25,0.000,17904.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
MP,2021,3,25,0.000,10948.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
MAHARASHTRA,2021,3,25,0.000,24283.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
GOA,2021,3,25,0.000,582.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
DD,2021,3,25,0.000,346.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
DNH,2021,3,25,0.000,860.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
ESSAR STEEL,2021,3,25,0.000,803.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
ANDHRA PRADESH,2021,3,25,0.000,10715.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
TELANGANA,2021,3,25,0.000,10715.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
KARNATAKA,2021,3,25,0.000,13981.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
KERALA,2021,3,25,0.000,4137.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
TAMIL NADU,2021,3,25,0.000,16023.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
PUDUCHERRY,2021,3,25,0.000,406.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
BIHAR,2021,3,25,0.000,5344.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
DVC,2021,3,25,0.000,3305.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
JHARKHAND,2021,3,25,0.000,1546.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
ODISHA,2021,3,25,0.000,5223.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
WEST BENGAL,2021,3,25,0.000,8623.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
SIKKIM,2021,3,25,0.000,78.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
ARUNACHAL PRADESH,2021,3,25,0.000,127.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
ASSAM,2021,3,25,12.000,1693.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
MANIPUR,2021,3,25,4.000,201.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
MEGHALAYA,2021,3,25,0.000,346.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
MIZORAM,2021,3,25,3.000,103.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
NAGALAND,2021,3,25,2.000,142.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
TRIPURA,2021,3,25,1.000,264.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
ALL INDIA,2021,3,25,493.000,174258.000,NICSI_25-Mar-2021.csv,26/03/2021 11:39:00
PUNJAB,2021,3,26,0.000,5966.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
HARYANA,2021,3,26,0.000,5939.000,NICSI_26-Mar-2021.csv,27/03/2021 09:09:00
