Detail Data For Electricity Generation by Source Having Year : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
UtilityCaptive,State,Sector,EnergySource,EnergySourceType,YearValue,Generation_GWh,PLF_Percent
UTILITY,MAHARASHTRA,CENTRAL,NUCLEAR,NON-RENEWABLE,2007,6498.870,60.910
UTILITY,MAHARASHTRA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2007,1627.360,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,DIESEL,NON-RENEWABLE,2007,1329.620,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2007,1935.580,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,HYDRO,NON-RENEWABLE,2007,18.440,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,COAL,NON-RENEWABLE,2007,1405.960,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,RENEWABLES,RENEWABLE,2007,1691.500,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,WIND,RENEWABLE,2007,10.730,0.000
UTILITY,MAHARASHTRA,STATE,NATURAL GAS,NON-RENEWABLE,2008,3755.490,76.090
UTILITY,MAHARASHTRA,STATE,COAL,NON-RENEWABLE,2008,43927.560,76.090
UTILITY,MAHARASHTRA,STATE,HYDRO,NON-RENEWABLE,2008,4627.470,0.000
UTILITY,MAHARASHTRA,PRIVATE,COAL,NON-RENEWABLE,2008,13111.560,90.460
UTILITY,MAHARASHTRA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2008,1336.750,90.460
UTILITY,MAHARASHTRA,PRIVATE,HYDRO,NON-RENEWABLE,2008,1608.650,0.000
UTILITY,MAHARASHTRA,CENTRAL,NUCLEAR,NON-RENEWABLE,2008,7339.430,59.680
UTILITY,MAHARASHTRA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2008,4849.240,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,DIESEL,NON-RENEWABLE,2008,766.150,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2008,1865.090,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,HYDRO,NON-RENEWABLE,2008,18.440,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,COAL,NON-RENEWABLE,2008,2713.090,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2008,349.915,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WIND,RENEWABLE,2008,2309.435,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2008,320.623,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WASTE,RENEWABLE,2008,0.024,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SOLAR,RENEWABLE,2008,0.000,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,WIND,RENEWABLE,2008,14.160,0.000
UTILITY,MAHARASHTRA,STATE,COAL,NON-RENEWABLE,2009,42056.830,70.600
UTILITY,MAHARASHTRA,STATE,NATURAL GAS,NON-RENEWABLE,2009,4431.770,0.000
UTILITY,MAHARASHTRA,STATE,HYDRO,NON-RENEWABLE,2009,3989.300,0.000
UTILITY,MAHARASHTRA,PRIVATE,COAL,NON-RENEWABLE,2009,13264.190,91.680
UTILITY,MAHARASHTRA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2009,1003.700,91.680
UTILITY,MAHARASHTRA,PRIVATE,HYDRO,NON-RENEWABLE,2009,1215.060,0.000
UTILITY,MAHARASHTRA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2009,5208.530,0.000
UTILITY,MAHARASHTRA,CENTRAL,NUCLEAR,NON-RENEWABLE,2009,6298.040,51.350
CAPTIVE,MAHARASHTRA,CAPTIVE,DIESEL,NON-RENEWABLE,2009,1577.110,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2009,998.460,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,HYDRO,NON-RENEWABLE,2009,0.000,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,COAL,NON-RENEWABLE,2009,2044.510,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2009,349.915,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WIND,RENEWABLE,2009,2550.125,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2009,521.715,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WASTE,RENEWABLE,2009,0.024,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SOLAR,RENEWABLE,2009,0.000,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,WIND,RENEWABLE,2009,13.470,0.000
UTILITY,MAHARASHTRA,STATE,COAL,NON-RENEWABLE,2010,41718.440,69.710
UTILITY,MAHARASHTRA,STATE,NATURAL GAS,NON-RENEWABLE,2010,5109.340,69.710
UTILITY,MAHARASHTRA,STATE,HYDRO,NON-RENEWABLE,2010,4205.010,0.000
UTILITY,MAHARASHTRA,PRIVATE,COAL,NON-RENEWABLE,2010,13234.240,79.510
UTILITY,MAHARASHTRA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2010,1414.610,79.510
UTILITY,MAHARASHTRA,PRIVATE,HYDRO,NON-RENEWABLE,2010,1535.310,0.000
UTILITY,MAHARASHTRA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2010,8290.550,0.000
UTILITY,MAHARASHTRA,CENTRAL,NUCLEAR,NON-RENEWABLE,2010,7990.890,65.160
CAPTIVE,MAHARASHTRA,CAPTIVE,DIESEL,NON-RENEWABLE,2010,1188.150,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2010,2155.240,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,HYDRO,NON-RENEWABLE,2010,0.000,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,COAL,NON-RENEWABLE,2010,1751.100,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2010,406.211,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WIND,RENEWABLE,2010,2732.746,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2010,614.527,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WASTE,RENEWABLE,2010,0.136,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SOLAR,RENEWABLE,2010,0.000,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,WIND,RENEWABLE,2010,6.100,0.000
UTILITY,MAHARASHTRA,STATE,COAL,NON-RENEWABLE,2011,37455.810,59.030
UTILITY,MAHARASHTRA,STATE,NATURAL GAS,NON-RENEWABLE,2011,5587.390,59.030
UTILITY,MAHARASHTRA,STATE,HYDRO,NON-RENEWABLE,2011,4461.210,0.000
UTILITY,MAHARASHTRA,PRIVATE,COAL,NON-RENEWABLE,2011,15350.340,73.400
UTILITY,MAHARASHTRA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2011,1568.790,73.400
UTILITY,MAHARASHTRA,PRIVATE,HYDRO,NON-RENEWABLE,2011,1367.030,0.000
UTILITY,MAHARASHTRA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2011,11876.850,0.000
UTILITY,MAHARASHTRA,CENTRAL,NUCLEAR,NON-RENEWABLE,2011,9116.950,74.340
CAPTIVE,MAHARASHTRA,CAPTIVE,DIESEL,NON-RENEWABLE,2011,775.390,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2011,2390.550,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,HYDRO,NON-RENEWABLE,2011,0.060,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,COAL,NON-RENEWABLE,2011,2717.430,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2011,455.554,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WIND,RENEWABLE,2011,3047.089,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2011,1133.429,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WASTE,RENEWABLE,2011,0.137,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SOLAR,RENEWABLE,2011,6.623,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,WIND,RENEWABLE,2011,10.120,0.000
UTILITY,MAHARASHTRA,STATE,COAL,NON-RENEWABLE,2012,37675.990,59.210
UTILITY,MAHARASHTRA,STATE,NATURAL GAS,NON-RENEWABLE,2012,4668.780,59.210
UTILITY,MAHARASHTRA,STATE,HYDRO,NON-RENEWABLE,2012,4590.680,0.000
UTILITY,MAHARASHTRA,PRIVATE,COAL,NON-RENEWABLE,2012,21807.100,73.980
UTILITY,MAHARASHTRA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2012,1567.900,73.980
UTILITY,MAHARASHTRA,PRIVATE,HYDRO,NON-RENEWABLE,2012,1647.760,0.000
UTILITY,MAHARASHTRA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2012,11619.080,0.000
UTILITY,MAHARASHTRA,CENTRAL,NUCLEAR,NON-RENEWABLE,2012,9814.450,79.810
UTILITY,MAHARASHTRA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2012,465.819,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WIND,RENEWABLE,2012,3594.954,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2012,1697.893,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WASTE,RENEWABLE,2012,0.137,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SOLAR,RENEWABLE,2012,33.117,0.000
UTILITY,MAHARASHTRA,STATE,COAL,NON-RENEWABLE,2013,39248.190,58.100
UTILITY,MAHARASHTRA,STATE,NATURAL GAS,NON-RENEWABLE,2013,3741.070,0.000
UTILITY,MAHARASHTRA,STATE,HYDRO,NON-RENEWABLE,2013,4011.460,0.000
UTILITY,MAHARASHTRA,PRIVATE,COAL,NON-RENEWABLE,2013,27026.580,68.860
UTILITY,MAHARASHTRA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2013,1596.580,0.000
UTILITY,MAHARASHTRA,PRIVATE,HYDRO,NON-RENEWABLE,2013,1546.010,0.000
UTILITY,MAHARASHTRA,CENTRAL,COAL,NON-RENEWABLE,2013,13.350,0.000
UTILITY,MAHARASHTRA,CENTRAL,NUCLEAR,NON-RENEWABLE,2013,9824.310,80.110
UTILITY,MAHARASHTRA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2013,5127.360,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,DIESEL,NON-RENEWABLE,2013,310.960,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2013,1615.320,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,HYDRO,NON-RENEWABLE,2013,19.700,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,COAL,NON-RENEWABLE,2013,3738.320,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2013,496.609,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WIND,RENEWABLE,2013,3974.467,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2013,2128.765,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WASTE,RENEWABLE,2013,0.232,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SOLAR,RENEWABLE,2013,165.585,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,WIND,RENEWABLE,2013,107.550,0.000
UTILITY,MAHARASHTRA,STATE,COAL,NON-RENEWABLE,2014,37018.410,51.700
UTILITY,MAHARASHTRA,STATE,NATURAL GAS,NON-RENEWABLE,2014,3271.880,0.000
UTILITY,MAHARASHTRA,STATE,HYDRO,NON-RENEWABLE,2014,4567.310,0.000
UTILITY,MAHARASHTRA,PRIVATE,COAL,NON-RENEWABLE,2014,34668.220,54.430
UTILITY,MAHARASHTRA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2014,1274.780,0.000
UTILITY,MAHARASHTRA,PRIVATE,HYDRO,NON-RENEWABLE,2014,1687.720,0.000
UTILITY,MAHARASHTRA,CENTRAL,COAL,NON-RENEWABLE,2014,820.790,16.810
UTILITY,MAHARASHTRA,CENTRAL,NUCLEAR,NON-RENEWABLE,2014,9884.540,80.600
UTILITY,MAHARASHTRA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2014,1506.290,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,HYDRO,NON-RENEWABLE,2014,25.560,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,COAL,NON-RENEWABLE,2014,4073.510,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,DIESEL,NON-RENEWABLE,2014,263.340,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2014,1948.510,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2014,542.151,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WIND,RENEWABLE,2014,5393.023,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2014,2644.855,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WASTE,RENEWABLE,2014,0.304,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SOLAR,RENEWABLE,2014,412.720,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,SOLAR,RENEWABLE,2014,0.080,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,WIND,RENEWABLE,2014,135.340,0.000
UTILITY,MAHARASHTRA,STATE,COAL,NON-RENEWABLE,2015,40707.460,55.320
UTILITY,MAHARASHTRA,STATE,NATURAL GAS,NON-RENEWABLE,2015,3567.160,0.000
UTILITY,MAHARASHTRA,STATE,HYDRO,NON-RENEWABLE,2015,3780.980,0.000
UTILITY,MAHARASHTRA,PRIVATE,COAL,NON-RENEWABLE,2015,44017.410,50.030
UTILITY,MAHARASHTRA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2015,1148.500,0.000
UTILITY,MAHARASHTRA,PRIVATE,HYDRO,NON-RENEWABLE,2015,1506.900,0.000
UTILITY,MAHARASHTRA,CENTRAL,COAL,NON-RENEWABLE,2015,2310.910,26.380
UTILITY,MAHARASHTRA,CENTRAL,NUCLEAR,NON-RENEWABLE,2015,10269.890,83.740
UTILITY,MAHARASHTRA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2015,0.000,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,HYDRO,NON-RENEWABLE,2015,22.210,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,COAL,NON-RENEWABLE,2015,3429.190,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,DIESEL,NON-RENEWABLE,2015,790.060,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2015,1974.580,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2015,555.397,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WIND,RENEWABLE,2015,5847.571,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2015,2906.416,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WASTE,RENEWABLE,2015,0.304,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SOLAR,RENEWABLE,2015,597.347,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,SOLAR,RENEWABLE,2015,0.030,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,WIND,RENEWABLE,2015,135.280,0.000
UTILITY,MAHARASHTRA,STATE,COAL,NON-RENEWABLE,2016,40807.690,53.420
UTILITY,MAHARASHTRA,STATE,NATURAL GAS,NON-RENEWABLE,2016,2886.500,0.000
UTILITY,MAHARASHTRA,STATE,HYDRO,NON-RENEWABLE,2016,3519.330,0.000
UTILITY,MAHARASHTRA,PRIVATE,COAL,NON-RENEWABLE,2016,54171.660,54.910
UTILITY,MAHARASHTRA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2016,1179.740,0.000
UTILITY,MAHARASHTRA,PRIVATE,HYDRO,NON-RENEWABLE,2016,1181.040,0.000
UTILITY,MAHARASHTRA,CENTRAL,COAL,NON-RENEWABLE,2016,1875.660,21.310
UTILITY,MAHARASHTRA,CENTRAL,NUCLEAR,NON-RENEWABLE,2016,10389.140,84.480
UTILITY,MAHARASHTRA,CENTRAL,NATURAL GAS,NON-RENEWABLE,2016,1233.670,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,HYDRO,NON-RENEWABLE,2016,22.210,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,COAL,NON-RENEWABLE,2016,4330.080,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,DIESEL,NON-RENEWABLE,2016,1022.330,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2016,1708.060,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2016,3433.418,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2016,562.765,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,SOLAR,RENEWABLE,2016,638.760,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WASTE,RENEWABLE,2016,0.304,0.000
UTILITY,MAHARASHTRA,UTILITY-RE,WIND,RENEWABLE,2016,6121.338,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,SOLAR,RENEWABLE,2016,0.030,0.000
CAPTIVE,MAHARASHTRA,CAPTIVE,WIND,RENEWABLE,2016,135.980,0.000
UTILITY,ODISHA,CENTRAL,COAL,NON-RENEWABLE,2017,26607.010,87.780
UTILITY,ODISHA,PRIVATE,COAL,NON-RENEWABLE,2017,20885.300,35.310
UTILITY,ODISHA,STATE,COAL,NON-RENEWABLE,2017,3235.670,87.940
UTILITY,ODISHA,STATE,HYDRO,NON-RENEWABLE,2017,5113.200,0.000
UTILITY,ODISHA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2017,57.846,0.000
UTILITY,ODISHA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2017,239.047,0.000
UTILITY,ODISHA,UTILITY-RE,SOLAR,RENEWABLE,2017,224.320,0.000
UTILITY,ODISHA,UTILITY-RE,RENEWABLES,RENEWABLE,2017,0.000,0.000
UTILITY,ODISHA,UTILITY-RE,WIND,RENEWABLE,2017,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,HYDRO,NON-RENEWABLE,2017,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,COAL,NON-RENEWABLE,2017,31717.502,0.000
CAPTIVE,ODISHA,CAPTIVE,DIESEL,NON-RENEWABLE,2017,486.721,0.000
CAPTIVE,ODISHA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2017,22.733,0.000
CAPTIVE,ODISHA,CAPTIVE,SOLAR,RENEWABLE,2017,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,WIND,RENEWABLE,2017,0.000,0.000
UTILITY,ODISHA,CENTRAL,COAL,NON-RENEWABLE,2018,26757.700,88.280
UTILITY,ODISHA,PRIVATE,COAL,NON-RENEWABLE,2018,10891.810,32.720
UTILITY,ODISHA,STATE,COAL,NON-RENEWABLE,2018,2840.330,77.200
UTILITY,ODISHA,STATE,HYDRO,NON-RENEWABLE,2018,6022.990,0.000
UTILITY,ODISHA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2018,47.220,0.000
UTILITY,ODISHA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2018,265.570,0.000
UTILITY,ODISHA,UTILITY-RE,SOLAR,RENEWABLE,2018,218.950,0.000
UTILITY,ODISHA,UTILITY-RE,RENEWABLES,RENEWABLE,2018,0.000,0.000
UTILITY,ODISHA,UTILITY-RE,WIND,RENEWABLE,2018,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,HYDRO,NON-RENEWABLE,2018,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,COAL,NON-RENEWABLE,2018,32111.618,0.000
CAPTIVE,ODISHA,CAPTIVE,DIESEL,NON-RENEWABLE,2018,204.573,0.000
CAPTIVE,ODISHA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2018,1264.679,0.000
CAPTIVE,ODISHA,CAPTIVE,SOLAR,RENEWABLE,2018,4.392,0.000
CAPTIVE,ODISHA,CAPTIVE,WIND,RENEWABLE,2018,4.804,0.000
UTILITY,ODISHA,CENTRAL,COAL,NON-RENEWABLE,2019,24849.140,81.980
UTILITY,ODISHA,PRIVATE,COAL,NON-RENEWABLE,2019,12112.320,35.240
UTILITY,ODISHA,STATE,COAL,NON-RENEWABLE,2019,3085.460,83.860
UTILITY,ODISHA,STATE,HYDRO,NON-RENEWABLE,2019,6777.450,0.000
UTILITY,ODISHA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2019,66.075,0.000
UTILITY,ODISHA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2019,266.100,0.000
UTILITY,ODISHA,UTILITY-RE,SOLAR,RENEWABLE,2019,263.030,0.000
UTILITY,ODISHA,UTILITY-RE,RENEWABLES,RENEWABLE,2019,0.000,0.000
UTILITY,ODISHA,UTILITY-RE,WIND,RENEWABLE,2019,58.229,0.000
CAPTIVE,ODISHA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,COAL,NON-RENEWABLE,2019,57009.805,0.000
CAPTIVE,ODISHA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,15.122,0.000
CAPTIVE,ODISHA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,1359.460,0.000
CAPTIVE,ODISHA,CAPTIVE,SOLAR,RENEWABLE,2019,23.306,0.000
CAPTIVE,ODISHA,CAPTIVE,WIND,RENEWABLE,2019,0.000,0.000
UTILITY,ODISHA,CENTRAL,COAL,NON-RENEWABLE,2020,23060.590,74.490
UTILITY,ODISHA,PRIVATE,COAL,NON-RENEWABLE,2020,11968.820,34.900
UTILITY,ODISHA,STATE,COAL,NON-RENEWABLE,2020,6495.790,56.570
UTILITY,ODISHA,STATE,HYDRO,NON-RENEWABLE,2020,6728.770,0.000
UTILITY,ODISHA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2020,66.595,0.000
UTILITY,ODISHA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2020,299.654,0.000
UTILITY,ODISHA,UTILITY-RE,SOLAR,RENEWABLE,2020,362.289,0.000
UTILITY,ODISHA,UTILITY-RE,RENEWABLES,RENEWABLE,2020,0.000,0.000
UTILITY,ODISHA,UTILITY-RE,WIND,RENEWABLE,2020,54.650,0.000
CAPTIVE,ODISHA,CAPTIVE,HYDRO,NON-RENEWABLE,2020,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,COAL,NON-RENEWABLE,2020,58555.154,0.000
CAPTIVE,ODISHA,CAPTIVE,DIESEL,NON-RENEWABLE,2020,50.107,0.000
CAPTIVE,ODISHA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2020,1532.570,0.000
CAPTIVE,ODISHA,CAPTIVE,SOLAR,RENEWABLE,2020,35.720,0.000
CAPTIVE,ODISHA,CAPTIVE,WIND,RENEWABLE,2020,0.000,0.000
UTILITY,ODISHA,STATE,COAL,NON-RENEWABLE,2006,3094.780,0.000
UTILITY,ODISHA,STATE,HYDRO,NON-RENEWABLE,2006,5027.580,0.000
UTILITY,ODISHA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2006,913.800,0.000
UTILITY,ODISHA,CENTRAL,COAL,NON-RENEWABLE,2006,24714.860,0.000
CAPTIVE,ODISHA,CAPTIVE,DIESEL,NON-RENEWABLE,2006,64.030,0.000
CAPTIVE,ODISHA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2006,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,HYDRO,NON-RENEWABLE,2006,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,COAL,NON-RENEWABLE,2006,10410.710,0.000
UTILITY,ODISHA,STATE,COAL,NON-RENEWABLE,2007,3317.760,90.180
UTILITY,ODISHA,STATE,HYDRO,NON-RENEWABLE,2007,7203.520,0.000
UTILITY,ODISHA,PRIVATE,NATURAL GAS,NON-RENEWABLE,2007,977.400,0.000
UTILITY,ODISHA,CENTRAL,COAL,NON-RENEWABLE,2007,27204.470,89.500
CAPTIVE,ODISHA,CAPTIVE,DIESEL,NON-RENEWABLE,2007,67.170,0.000
CAPTIVE,ODISHA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2007,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,HYDRO,NON-RENEWABLE,2007,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,COAL,NON-RENEWABLE,2007,11028.980,0.000
UTILITY,ODISHA,STATE,COAL,NON-RENEWABLE,2008,3046.960,82.590
UTILITY,ODISHA,STATE,HYDRO,NON-RENEWABLE,2008,7874.840,0.000
UTILITY,ODISHA,PRIVATE,COAL,NON-RENEWABLE,2008,612.810,0.000
UTILITY,ODISHA,CENTRAL,COAL,NON-RENEWABLE,2008,28247.330,92.670
CAPTIVE,ODISHA,CAPTIVE,DIESEL,NON-RENEWABLE,2008,67.800,0.000
CAPTIVE,ODISHA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2008,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,HYDRO,NON-RENEWABLE,2008,0.000,0.000
CAPTIVE,ODISHA,CAPTIVE,COAL,NON-RENEWABLE,2008,11606.060,0.000
UTILITY,ODISHA,UTILITY-RE,SMALL HYDRO,RENEWABLE,2008,131.559,0.000
UTILITY,ODISHA,UTILITY-RE,WIND,RENEWABLE,2008,3.952,0.000
UTILITY,ODISHA,UTILITY-RE,BIOMASS-BAGASSE,RENEWABLE,2008,0.000,0.000
UTILITY,ODISHA,UTILITY-RE,WASTE,RENEWABLE,2008,0.000,0.000
UTILITY,ODISHA,UTILITY-RE,SOLAR,RENEWABLE,2008,0.000,0.000
UTILITY,ODISHA,STATE,COAL,NON-RENEWABLE,2009,3190.670,86.720
UTILITY,ODISHA,STATE,HYDRO,NON-RENEWABLE,2009,5714.330,0.000
UTILITY,ODISHA,PRIVATE,COAL,NON-RENEWABLE,2009,480.760,0.000
UTILITY,ODISHA,CENTRAL,COAL,NON-RENEWABLE,2009,26291.420,86.490
CAPTIVE,ODISHA,CAPTIVE,DIESEL,NON-RENEWABLE,2009,67.400,0.000
