Detail Data For Electricity Monthly - Capacity by Sector & Energy Source Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,Sector,EnergySource,YearValue,MonthValue,Capacity_MW_M
NR,HARYANA,PRIVATE,RENEWABLES,2021,2,618.890
NR,HARYANA,CENTRAL,RENEWABLES,2021,2,5.000
NR,HIMACHAL PRADESH,STATE,COAL,2019,4,0.000
NR,HIMACHAL PRADESH,STATE,THERMAL,2019,4,0.000
NR,HIMACHAL PRADESH,STATE,NATURAL GAS,2019,4,0.000
NR,HIMACHAL PRADESH,STATE,DIESEL,2019,4,0.000
NR,HIMACHAL PRADESH,STATE,NUCLEAR,2019,4,0.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2019,4,694.600
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2019,4,256.610
NR,HIMACHAL PRADESH,PRIVATE,COAL,2019,4,0.000
NR,HIMACHAL PRADESH,PRIVATE,THERMAL,2019,4,0.000
NR,HIMACHAL PRADESH,PRIVATE,NATURAL GAS,2019,4,0.000
NR,HIMACHAL PRADESH,PRIVATE,DIESEL,2019,4,0.000
NR,HIMACHAL PRADESH,PRIVATE,NUCLEAR,2019,4,0.000
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2019,4,992.000
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2019,4,626.680
NR,HIMACHAL PRADESH,CENTRAL,COAL,2019,4,183.400
NR,HIMACHAL PRADESH,CENTRAL,THERMAL,2019,4,0.000
NR,HIMACHAL PRADESH,CENTRAL,NATURAL GAS,2019,4,62.010
NR,HIMACHAL PRADESH,CENTRAL,DIESEL,2019,4,0.000
NR,HIMACHAL PRADESH,CENTRAL,NUCLEAR,2019,4,28.950
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2019,4,1223.880
NR,HIMACHAL PRADESH,CENTRAL,RENEWABLES,2019,4,0.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2019,5,694.600
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2019,5,256.610
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2019,5,992.000
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2019,5,626.680
NR,HIMACHAL PRADESH,CENTRAL,COAL,2019,5,183.400
NR,HIMACHAL PRADESH,CENTRAL,NATURAL GAS,2019,5,62.010
NR,HIMACHAL PRADESH,CENTRAL,NUCLEAR,2019,5,28.950
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2019,5,1223.880
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2019,6,4483.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2019,6,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2019,6,3542.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2019,6,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2019,6,639.030
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2019,7,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2019,7,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2019,7,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2019,7,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2019,7,640.480
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2019,8,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2019,8,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2019,8,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2019,8,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2019,8,640.990
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2019,9,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2019,9,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2019,9,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2019,9,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2019,9,649.360
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2019,10,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2019,10,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2019,10,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2019,10,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2019,10,686.730
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2019,11,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2019,11,688.630
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2019,11,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2019,11,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2019,11,777.000
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2019,12,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2019,12,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2019,12,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2019,12,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2019,12,689.670
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,1,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,1,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,1,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,1,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,1,695.030
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,2,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,2,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,2,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,2,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,2,695.030
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,3,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,3,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,3,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,3,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,3,695.030
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,4,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,4,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,4,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,4,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,4,696.000
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,5,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,5,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,5,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,5,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,5,696.000
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,6,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,6,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,6,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,6,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,6,702.240
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,7,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,7,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,7,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,7,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,7,703.740
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,8,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,8,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,8,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,8,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,8,704.240
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,9,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,9,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,9,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,9,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,9,705.210
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,10,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,10,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,10,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,10,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,10,706.460
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,11,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,11,706.730
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,11,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,11,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,11,777.000
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2020,12,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2020,12,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2020,12,777.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2020,12,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2020,12,706.830
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2021,1,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2021,1,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2021,1,888.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2021,1,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2021,1,706.830
NR,HIMACHAL PRADESH,CENTRAL,HYDRO,2021,2,7248.020
NR,HIMACHAL PRADESH,PRIVATE,HYDRO,2021,2,1784.000
NR,HIMACHAL PRADESH,STATE,HYDRO,2021,2,888.000
NR,HIMACHAL PRADESH,STATE,RENEWABLES,2021,2,256.610
NR,HIMACHAL PRADESH,PRIVATE,RENEWABLES,2021,2,731.430
SR,KARNATAKA,STATE,COAL,2019,4,5020.000
SR,KARNATAKA,STATE,THERMAL,2019,4,0.000
SR,KARNATAKA,STATE,NATURAL GAS,2019,4,0.000
SR,KARNATAKA,STATE,DIESEL,2019,4,127.920
SR,KARNATAKA,STATE,NUCLEAR,2019,4,0.000
SR,KARNATAKA,STATE,HYDRO,2019,4,3586.600
SR,KARNATAKA,STATE,RENEWABLES,2019,4,193.890
SR,KARNATAKA,PRIVATE,COAL,2019,4,1958.500
SR,KARNATAKA,PRIVATE,THERMAL,2019,4,0.000
SR,KARNATAKA,PRIVATE,NATURAL GAS,2019,4,0.000
SR,KARNATAKA,PRIVATE,DIESEL,2019,4,25.200
SR,KARNATAKA,PRIVATE,NUCLEAR,2019,4,0.000
SR,KARNATAKA,PRIVATE,HYDRO,2019,4,0.000
SR,KARNATAKA,PRIVATE,RENEWABLES,2019,4,13635.910
SR,KARNATAKA,CENTRAL,COAL,2019,4,2427.800
SR,KARNATAKA,CENTRAL,THERMAL,2019,4,401.400
SR,KARNATAKA,CENTRAL,NATURAL GAS,2019,4,0.000
SR,KARNATAKA,CENTRAL,DIESEL,2019,4,0.000
SR,KARNATAKA,CENTRAL,NUCLEAR,2019,4,698.000
SR,KARNATAKA,CENTRAL,HYDRO,2019,4,0.000
SR,KARNATAKA,CENTRAL,RENEWABLES,2019,4,0.000
SR,KARNATAKA,STATE,COAL,2019,5,5020.000
SR,KARNATAKA,STATE,DIESEL,2019,5,127.920
SR,KARNATAKA,STATE,HYDRO,2019,5,3586.600
SR,KARNATAKA,STATE,RENEWABLES,2019,5,193.890
SR,KARNATAKA,PRIVATE,COAL,2019,5,1958.500
SR,KARNATAKA,PRIVATE,DIESEL,2019,5,25.200
SR,KARNATAKA,PRIVATE,RENEWABLES,2019,5,13697.200
SR,KARNATAKA,CENTRAL,COAL,2019,5,2427.800
SR,KARNATAKA,CENTRAL,THERMAL,2019,5,401.400
SR,KARNATAKA,CENTRAL,NUCLEAR,2019,5,698.000
SR,KARNATAKA,CENTRAL,NUCLEAR,2019,6,880.000
SR,KARNATAKA,CENTRAL,COAL,2019,6,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2019,6,25.200
SR,KARNATAKA,PRIVATE,COAL,2019,6,2060.000
SR,KARNATAKA,STATE,DIESEL,2019,6,127.920
SR,KARNATAKA,STATE,HYDRO,2019,6,3644.200
SR,KARNATAKA,STATE,COAL,2019,6,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2019,6,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2019,6,13733.855
SR,KARNATAKA,CENTRAL,NUCLEAR,2019,7,880.000
SR,KARNATAKA,CENTRAL,COAL,2019,7,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2019,7,25.200
SR,KARNATAKA,PRIVATE,COAL,2019,7,2060.000
SR,KARNATAKA,STATE,DIESEL,2019,7,127.920
SR,KARNATAKA,STATE,HYDRO,2019,7,3644.200
SR,KARNATAKA,STATE,COAL,2019,7,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2019,7,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2019,7,13899.515
SR,KARNATAKA,CENTRAL,NUCLEAR,2019,8,880.000
SR,KARNATAKA,CENTRAL,COAL,2019,8,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2019,8,25.200
SR,KARNATAKA,PRIVATE,COAL,2019,8,2060.000
SR,KARNATAKA,STATE,HYDRO,2019,8,3644.200
SR,KARNATAKA,STATE,COAL,2019,8,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2019,8,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2019,8,14008.715
SR,KARNATAKA,CENTRAL,NUCLEAR,2019,9,880.000
SR,KARNATAKA,CENTRAL,COAL,2019,9,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2019,9,25.200
SR,KARNATAKA,PRIVATE,COAL,2019,9,2060.000
SR,KARNATAKA,STATE,HYDRO,2019,9,3644.200
SR,KARNATAKA,STATE,COAL,2019,9,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2019,9,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2019,9,14087.865
SR,KARNATAKA,CENTRAL,NUCLEAR,2019,10,880.000
SR,KARNATAKA,CENTRAL,COAL,2019,10,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2019,10,25.200
SR,KARNATAKA,PRIVATE,COAL,2019,10,2060.000
SR,KARNATAKA,STATE,HYDRO,2019,10,3644.200
SR,KARNATAKA,STATE,COAL,2019,10,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2019,10,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2019,10,14141.465
SR,KARNATAKA,STATE,RENEWABLES,2019,11,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2019,11,14817.975
SR,KARNATAKA,CENTRAL,NUCLEAR,2019,11,880.000
SR,KARNATAKA,CENTRAL,COAL,2019,11,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2019,11,25.200
SR,KARNATAKA,PRIVATE,COAL,2019,11,2060.000
SR,KARNATAKA,STATE,HYDRO,2019,11,3644.200
SR,KARNATAKA,STATE,COAL,2019,11,5020.000
SR,KARNATAKA,CENTRAL,NUCLEAR,2019,12,880.000
SR,KARNATAKA,CENTRAL,COAL,2019,12,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2019,12,25.200
SR,KARNATAKA,PRIVATE,COAL,2019,12,2060.000
SR,KARNATAKA,STATE,HYDRO,2019,12,3644.200
SR,KARNATAKA,STATE,COAL,2019,12,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2019,12,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2019,12,14997.975
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,1,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,1,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,1,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,1,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,1,3644.200
SR,KARNATAKA,STATE,COAL,2020,1,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,1,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,1,14999.475
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,2,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,2,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,2,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,2,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,2,3644.200
SR,KARNATAKA,STATE,COAL,2020,2,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,2,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,2,15038.175
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,3,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,3,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,3,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,3,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,3,3644.200
SR,KARNATAKA,STATE,COAL,2020,3,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,3,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,3,15038.175
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,4,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,4,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,4,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,4,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,4,3644.200
SR,KARNATAKA,STATE,COAL,2020,4,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,4,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,4,15043.175
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,5,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,5,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,5,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,5,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,5,3644.200
SR,KARNATAKA,STATE,COAL,2020,5,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,5,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,5,15047.375
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,6,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,6,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,6,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,6,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,6,3644.200
SR,KARNATAKA,STATE,COAL,2020,6,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,6,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,6,15047.375
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,7,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,7,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,7,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,7,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,7,3644.200
SR,KARNATAKA,STATE,COAL,2020,7,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,7,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,7,15067.375
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,8,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,8,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,8,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,8,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,8,3644.200
SR,KARNATAKA,STATE,COAL,2020,8,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,8,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,8,15067.875
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,9,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,9,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,9,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,9,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,9,3644.200
SR,KARNATAKA,STATE,COAL,2020,9,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,9,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,9,15067.875
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,10,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,10,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,10,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,10,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,10,3644.200
SR,KARNATAKA,STATE,COAL,2020,10,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,10,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,10,15067.875
SR,KARNATAKA,STATE,RENEWABLES,2020,11,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,11,15121.815
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,11,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,11,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,11,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,11,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,11,3644.200
SR,KARNATAKA,STATE,COAL,2020,11,5020.000
SR,KARNATAKA,CENTRAL,NUCLEAR,2020,12,880.000
SR,KARNATAKA,CENTRAL,COAL,2020,12,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2020,12,25.200
SR,KARNATAKA,PRIVATE,COAL,2020,12,2060.000
SR,KARNATAKA,STATE,HYDRO,2020,12,3644.200
SR,KARNATAKA,STATE,COAL,2020,12,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2020,12,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2020,12,15172.815
SR,KARNATAKA,CENTRAL,NUCLEAR,2021,1,880.000
SR,KARNATAKA,CENTRAL,COAL,2021,1,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2021,1,25.200
SR,KARNATAKA,PRIVATE,COAL,2021,1,2060.000
SR,KARNATAKA,STATE,HYDRO,2021,1,3644.200
SR,KARNATAKA,STATE,COAL,2021,1,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2021,1,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2021,1,15194.095
SR,KARNATAKA,CENTRAL,NUCLEAR,2021,2,880.000
SR,KARNATAKA,CENTRAL,COAL,2021,2,2400.000
SR,KARNATAKA,PRIVATE,DIESEL,2021,2,25.200
SR,KARNATAKA,PRIVATE,COAL,2021,2,2060.000
SR,KARNATAKA,STATE,HYDRO,2021,2,3644.200
SR,KARNATAKA,STATE,COAL,2021,2,5020.000
SR,KARNATAKA,STATE,RENEWABLES,2021,2,193.885
SR,KARNATAKA,PRIVATE,RENEWABLES,2021,2,15234.595
NR,PUNJAB,STATE,COAL,2019,4,1760.000
NR,PUNJAB,STATE,THERMAL,2019,4,0.000
NR,PUNJAB,STATE,NATURAL GAS,2019,4,150.000
NR,PUNJAB,STATE,DIESEL,2019,4,0.000
NR,PUNJAB,STATE,NUCLEAR,2019,4,0.000
NR,PUNJAB,STATE,HYDRO,2019,4,2597.700
NR,PUNJAB,STATE,RENEWABLES,2019,4,127.800
NR,PUNJAB,PRIVATE,COAL,2019,4,5115.500
NR,PUNJAB,PRIVATE,THERMAL,2019,4,0.000
NR,PUNJAB,PRIVATE,NATURAL GAS,2019,4,0.000
NR,PUNJAB,PRIVATE,DIESEL,2019,4,0.000
NR,PUNJAB,PRIVATE,NUCLEAR,2019,4,0.000
NR,PUNJAB,PRIVATE,HYDRO,2019,4,288.000
NR,PUNJAB,PRIVATE,RENEWABLES,2019,4,1154.620
NR,PUNJAB,CENTRAL,COAL,2019,4,854.580
NR,PUNJAB,CENTRAL,THERMAL,2019,4,0.000
NR,PUNJAB,CENTRAL,NATURAL GAS,2019,4,264.010
NR,PUNJAB,CENTRAL,DIESEL,2019,4,0.000
NR,PUNJAB,CENTRAL,NUCLEAR,2019,4,196.810
NR,PUNJAB,CENTRAL,HYDRO,2019,4,923.420
NR,PUNJAB,CENTRAL,RENEWABLES,2019,4,0.000
NR,PUNJAB,STATE,COAL,2019,5,1760.000
NR,PUNJAB,STATE,NATURAL GAS,2019,5,150.000
NR,PUNJAB,STATE,HYDRO,2019,5,2597.700
NR,PUNJAB,STATE,RENEWABLES,2019,5,127.800
NR,PUNJAB,PRIVATE,COAL,2019,5,5115.500
NR,PUNJAB,PRIVATE,HYDRO,2019,5,288.000
NR,PUNJAB,PRIVATE,RENEWABLES,2019,5,1154.620
NR,PUNJAB,CENTRAL,COAL,2019,5,854.580
NR,PUNJAB,CENTRAL,NATURAL GAS,2019,5,264.010
NR,PUNJAB,CENTRAL,NUCLEAR,2019,5,196.810
NR,PUNJAB,CENTRAL,HYDRO,2019,5,923.420
NR,PUNJAB,PRIVATE,COAL,2019,6,3920.000
NR,PUNJAB,STATE,HYDRO,2019,6,1096.300
NR,PUNJAB,STATE,COAL,2019,6,1760.000
NR,PUNJAB,STATE,RENEWABLES,2019,6,127.800
NR,PUNJAB,PRIVATE,RENEWABLES,2019,6,1154.620
NR,PUNJAB,CENTRAL,HYDRO,2019,7,155.300
NR,PUNJAB,PRIVATE,COAL,2019,7,3920.000
NR,PUNJAB,STATE,HYDRO,2019,7,941.000
NR,PUNJAB,STATE,COAL,2019,7,1760.000
NR,PUNJAB,STATE,RENEWABLES,2019,7,127.800
NR,PUNJAB,PRIVATE,RENEWABLES,2019,7,1196.100
NR,PUNJAB,CENTRAL,HYDRO,2019,8,155.300
NR,PUNJAB,PRIVATE,COAL,2019,8,3920.000
NR,PUNJAB,STATE,HYDRO,2019,8,941.000
NR,PUNJAB,STATE,COAL,2019,8,1760.000
NR,PUNJAB,STATE,RENEWABLES,2019,8,127.800
NR,PUNJAB,PRIVATE,RENEWABLES,2019,8,1197.600
NR,PUNJAB,CENTRAL,HYDRO,2019,9,155.300
NR,PUNJAB,PRIVATE,COAL,2019,9,3920.000
NR,PUNJAB,STATE,HYDRO,2019,9,941.000
NR,PUNJAB,STATE,COAL,2019,9,1760.000
NR,PUNJAB,STATE,RENEWABLES,2019,9,127.800
NR,PUNJAB,PRIVATE,RENEWABLES,2019,9,1320.700
NR,PUNJAB,CENTRAL,HYDRO,2019,10,155.300
NR,PUNJAB,PRIVATE,COAL,2019,10,3920.000
