Detail Data For Electricity Tariff - Generation & Rate by Power Station Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
Region,State,Sector,EnergySource,Company,UtilityPowerStation,YearValue,NetGeneration_MKWh,SaleRate_PaisePerKWh
ER,ODISHA,STATE,HYDRO,ODISHA HPCL,HIRAKUD HEP,2019,351.640,151.010
ER,ODISHA,STATE,HYDRO,ODISHA HPCL,CHIPLIMA HEP,2019,154.890,55.190
ER,ODISHA,STATE,HYDRO,ODISHA HPCL,RENGALI  HPS.,2019,724.650,122.820
ER,ODISHA,STATE,HYDRO,ODISHA HPCL,UPPER  INDRAVATI  HPS.,2019,2098.390,80.360
ER,ODISHA,STATE,HYDRO,ODISHA HPCL,UPPER KOLAB  HPS.,2019,903.090,58.320
ER,ODISHA,STATE,COAL,ODISHA PGCL.,IB TPS UNITS 1&2,2019,2738.980,222.680
ER,ODISHA,STATE,HYDRO,APGENCO,MUCHKUND ,2019,297.770,529.000
ER,ODISHA,CENTRAL,COAL,NTPC LTD.,TALCHER TPS,2019,3215.000,318.000
ER,ODISHA,CENTRAL,COAL,NTPC LTD.,TALCHER KANIHA I ,2019,6440.000,270.000
ER,ODISHA,CENTRAL,COAL,NTPC LTD.,TALCHER KANIHA II ,2019,13349.000,244.000
ER,ODISHA,PRIVATE,WASTE GAS,TATA POWER COM. LTD.,KALINGANAGAR-IEL,2019,524.720,170.000
ER,ODISHA,PRIVATE,WASTE GAS,TATA POWER COM. LTD.,KALINGANAGAR-IEL,2019,527.690,170.000
SR,ANDHRA PRADESH,CENTRAL,THERMAL,NTPC LTD.,RAMAGUNDEM STPSI - II,2014,14880.820,271.000
SR,ANDHRA PRADESH,CENTRAL,THERMAL,NTPC LTD.,RAMAGUNDEM STPSIII,2014,3857.280,365.000
SR,ANDHRA PRADESH,CENTRAL,THERMAL,NTPC LTD.,SIMHADRI I,2014,7176.560,341.000
SR,ANDHRA PRADESH,CENTRAL,THERMAL,NTPC LTD.,SIMHADRI II,2014,6829.100,408.000
SR,ANDHRA PRADESH,STATE,THERMAL,ANDHRA PRADESH GPCL.,APGAS POWER CORPORN.,2014,38.330,302.600
SR,ANDHRA PRADESH,STATE,THERMAL,ANDHRA PRADESH GPCL.,APGAS POWER CORPORN.,2014,63.370,328.300
SR,ANDHRA PRADESH,STATE,THERMAL,APGENCO,DR. NTTPS(VIJAYAWADA TPS),2014,8142.060,356.000
SR,ANDHRA PRADESH,STATE,THERMAL,APGENCO,DR. NTTPS- IV (VIJAYAWADA TPS- 4),2014,3599.410,356.000
SR,ANDHRA PRADESH,STATE,THERMAL,APGENCO,RAYALASEEMA THERMAL POWER,2014,2307.950,356.000
SR,ANDHRA PRADESH,STATE,THERMAL,APGENCO,RAYALASEEMA THERMAL POWER,2014,2756.200,356.000
SR,ANDHRA PRADESH,STATE,THERMAL,APGENCO,RAYALASEEMA THERMAL POWER,2014,1283.000,356.000
SR,ANDHRA PRADESH,STATE,THERMAL,APGENCO,KOTHAGUDEM THERMAL POWER,2014,3804.200,356.000
SR,ANDHRA PRADESH,STATE,THERMAL,APGENCO,KOTHAGUDEM THERMAL POWER,2014,3238.540,356.000
SR,ANDHRA PRADESH,STATE,THERMAL,APGENCO,KOTHAGUDEM THERMAL POWER,2014,3240.710,356.000
SR,ANDHRA PRADESH,STATE,THERMAL,APGENCO,RAMAGUNDEM THERMAL POWER,2014,400.720,356.000
SR,ANDHRA PRADESH,STATE,THERMAL,APGENCO,KAKATHIYA TPP (KTPP),2014,2938.270,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,SRISAILAM (O-M0,2014,1471.910,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,SRISAILAM LEBT BANK HES(SLBHES),2014,1325.210,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,NAGARJUNASAGAR,2014,1640.420,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,UPPER SILERU,2014,451.420,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,LOWER SILERU,2014,1247.630,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,DONKARAYI,2014,115.330,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,PENNA AHOBILAM (PABRHES)),2014,4.780,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,POCHAMPAD,2014,83.420,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,SINGUR,2014,4.290,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,NIZAMSAGAR,2014,12.560,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,PEDDAPALLI MINI HYDELS,2014,4.590,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,CHETTIPETA,2014,2.650,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,MUCHKUND,2014,310.720,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,TUNGABHADRA HES - HAMPI PH (AP,2014,153.060,356.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,PRIYADARSHINI JURALA,2014,266.450,356.000
SR,ANDHRA PRADESH,PRIVATE,THERMAL,GMR BMCC POWER PLANT,GMR BARGE MOUNTED CCP PLANT/ GMR,2014,0.400,449.000
SR,ANDHRA PRADESH,PRIVATE,THERMAL,GVK INDUSTRIS LIMITED.,JEGURUPADU CCPP- PH-I,2014,958.560,362.000
SR,ANDHRA PRADESH,PRIVATE,THERMAL,GVK INDUSTRIS LIMITED.,JEGURUPADU CCPP- PH-II,2014,542.240,456.000
SR,ANDHRA PRADESH,PRIVATE,THERMAL,GVK GAUTAMI,GVK GAUTAMI POWER LIMITED.,2014,0.000,0.000
SR,ANDHRA PRADESH,PRIVATE,THERMAL,LANCO KONDAPALLI POWER,LANCO KONDAPALLI POWER LTD. PH-I,2014,1399.630,0.000
SR,ANDHRA PRADESH,PRIVATE,THERMAL,LANCO KONDAPALLI POWER,LANCO KONDAPALLI POWER LTD. PH-II,2014,0.000,0.000
SR,ANDHRA PRADESH,PRIVATE,THERMAL,SIMHAPURI ENERGY LTD.,SIMHAPURI ENERGY LTD. PH-I,2014,2204.000,554.000
SR,ANDHRA PRADESH,PRIVATE,THERMAL,RELIANCE INFRAS. LTD.,RINFRA-SPS,2014,466.300,536.000
SR,ANDHRA PRADESH,PRIVATE,THERMAL,KONASEEMA GAS,KONASEEMA GAS POWER LTD.,2014,0.000,314.000
SR,ANDHRA PRADESH,PRIVATE,THERMAL,SPECTRUM PG LTD.,SPECTRUM POWER GENERATION LTD.,2014,1065.430,364.260
SR,ANDHRA PRADESH,PRIVATE,THERMAL,GMR VEMAGIRI PGL,GMR VEMAGIRI POWER GENERATION,2014,171.970,1182.000
SR,ANDHRA PRADESH,CENTRAL,COAL,NTPC LTD.,SIMHADRI I,2017,6883.820,368.000
SR,ANDHRA PRADESH,CENTRAL,COAL,NTPC LTD.,SIMHADRI II,2017,6636.570,434.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,DR. NTTPS (VIJAYAWADA TPS),2017,7218.110,465.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,DR. NTTPS - IV  (VIJAYAWADA TPS - 4),2017,3361.420,465.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,RAYALASEEMA T P P-I  ,2017,2373.580,465.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,RAYALASEEMA T P P-II  ,2017,2399.260,465.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,RAYALASEEMA T P P-III  ,2017,1245.000,465.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,SRISAILAM (SRBHES),2017,621.090,465.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,UPPER SILERU ,2017,330.000,465.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,LOWER SILERU ,2017,810.660,465.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,DONKARAI ,2017,60.070,465.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,PENNA AHOBILAM (PABRHES)),2017,12.620,465.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,CHETTIPETA ,2017,2.140,465.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,NAGARJUNASAGAR RCPH,2017,6.060,465.000
SR,ANDHRA PRADESH,PRIVATE,COAL,SIMHAPURI ENERGY LTD.,SIMHAPURI ENERGY LTD.,2017,1439.000,391.000
SR,ANDHRA PRADESH,PRIVATE,DIESEL,GVK INDUSTRIS LIMITED.,JEGURUPADU CCPP & PH-II,2017,71.110,455.000
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,LANCO KONDAPALLI POWER LTD.,LANCO KPL,2017,850.600,257.760
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,LANCO KONDAPALLI POWER LTD.,LANCO KPL STG. -II,2017,129.790,463.300
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,LANCO KONDAPALLI POWER LTD.,LANCO KPL STG. -IIIA,2017,857.100,463.300
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,LANCO KONDAPALLI POWER LTD.,LANCO KPL STG. -III B,2017,436.390,463.300
SR,ANDHRA PRADESH,PRIVATE,COAL,HINDUJA NATIONAL PCL ,HINDUJA NATIONAL PCL ,2017,3030.000,382.000
SR,ANDHRA PRADESH,STATE,COAL,APPDCL,SRI DAMODARAM STPS ,2017,8081.080,363.000
SR,ANDHRA PRADESH,PRIVATE,COAL,MEENAKSHI ENERGY PVT. LTD. ,MEENAKSHI ENERGY LTD. PH-I,2017,1211.640,499.400
SR,ANDHRA PRADESH,PRIVATE,NAPHTHA,SPECTRUM PG LTD.,SPECTRUM POWER GENERATION LTD. ,2017,92568.120,349.520
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,GMR VEMAGIRI PGL,GMR VEMAGIRI POWER GENERATION LTD. ,2017,301.170,464.500
SR,ANDHRA PRADESH,CENTRAL,COAL,NTPC LTD.,SIMHADRI I,2018,5762.320,377.000
SR,ANDHRA PRADESH,CENTRAL,COAL,NTPC LTD.,SIMHADRI II,2018,6011.380,438.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,DR. NTTPS (VIJAYAWADA TPS),2018,6953.140,458.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,DR. NTTPS - IV  (VIJAYAWADA TPS - 4),2018,2854.220,458.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,RAYALASEEMA T P P-I  ,2018,2433.270,458.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,RAYALASEEMA T P P-II  ,2018,2589.630,458.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,RAYALASEEMA T P P-III  ,2018,1063.150,458.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,SRISAILAM (SRBHES),2018,558.920,458.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,UPPER SILERU ,2018,471.670,458.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,LOWER SILERU ,2018,1087.390,458.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,DONKARAI ,2018,118.170,458.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,PENNA AHOBILAM (PABRHES)),2018,3.680,458.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,CHETTIPETA ,2018,2.250,458.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,NSTPHES,2018,40.260,458.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,NAGARJUNASAGAR RCPH,2018,56.540,458.000
SR,ANDHRA PRADESH,PRIVATE,COAL,HINDUJA NATIONAL PCL ,HINDUJA NATIONAL PCL ,2018,3283.800,382.000
SR,ANDHRA PRADESH,STATE,COAL,APPDCL,SRI DAMODARAM STPS *,2018,4482.950,363.000
SR,ANDHRA PRADESH,PRIVATE,COAL,MEENAKSHI ENERGY PVT. LTD. ,MEENAKSHI ENERGY LTD. PH-I,2018,518.720,379.000
SR,ANDHRA PRADESH,PRIVATE,NAPHTHA,SPECTRUM PG LTD.,SPECTRUM POWER GENERATION LTD. ,2018,56162.790,332.500
SR,ANDHRA PRADESH,CENTRAL,COAL,NTPC LTD.,SIMHADRI STPS I,2019,5991.000,389.000
SR,ANDHRA PRADESH,CENTRAL,COAL,NTPC LTD.,SIMHADRI STPS II,2019,5603.000,447.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,DR. NTTPS (VIJAYAWADA TPS),2019,6911.880,529.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,DR. NTTPS - IV  (VIJAYAWADA TPS - 4),2019,2955.720,529.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,RAYALASEEMA T P P-I  ,2019,2065.360,529.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,RAYALASEEMA T P P-II  ,2019,1956.790,529.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,RAYALASEEMA T P P-III  ,2019,921.010,529.000
SR,ANDHRA PRADESH,STATE,COAL,APGENCO,RAYALASEEMA T P P-IV,2019,1005.210,529.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,SRISAILAM (SRBHES),2019,536.380,529.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,UPPER SILERU ,2019,426.420,529.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,LOWER SILERU ,2019,1075.530,529.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,DONKARAI ,2019,76.250,529.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,PENNA AHOBILAM (PABRHES)),2019,1.190,529.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,CHETTIPETA ,2019,2.290,529.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,NSTPHES,2019,48.400,529.000
SR,ANDHRA PRADESH,STATE,HYDRO,APGENCO,NAGARJUNASAGAR RCPH,2019,99.970,529.000
SR,ANDHRA PRADESH,PRIVATE,NATURAL GAS,LANCO KONDAPALLI POWER LTD.,LANCO KPL MODULE 1,2019,1630.340,329.000
SR,ANDHRA PRADESH,PRIVATE,COAL,HINDUJA NATIONAL PCL ,HINDUJA NATIONAL PCL ,2019,881.720,382.000
SR,ANDHRA PRADESH,STATE,COAL,APPDCL,SRI DAMODARAM STPS *,2019,6469.540,463.000
SR,ANDHRA PRADESH,PRIVATE,COAL,MEENAKSHI ENERGY PVT. LTD. ,MEENAKSHI ENERGY LTD. PH-I,2019,36.590,379.000
SR,TELANGANA,CENTRAL,COAL,NTPC LTD.,RAMAGUNDEM STPS I & II,2017,15029.190,294.000
SR,TELANGANA,CENTRAL,COAL,NTPC LTD.,RAMAGUNDEM STPS III,2017,3412.910,318.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KOTHAGUDEM STA.(KTPS O&M),2017,3522.320,426.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KOTHAGUDEM T P  S (KTPS-V),2017,2881.310,325.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KOTHAGUDEM T P S (KTPS-VI),2017,3192.720,465.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,RAMAGUNDEM T P S  B,2017,400.730,443.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KAKATHIYA  TPP (KTPP)-I,2017,3083.170,460.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KAKATHIYA  TPP (KTPP)-II,2017,3089.630,513.000
SR,TELANGANA,STATE,HYDRO,TSPGENCO ,PRIYADARSHINI JURALA ,2017,208.730,583.000
SR,TELANGANA,STATE,HYDRO,TSPGENCO ,POCHAMPAD-I ,2017,54.550,298.000
SR,TELANGANA,STATE,HYDRO,TSPGENCO ,POCHAMPAD-II,2017,19.320,407.000
SR,TELANGANA,STATE,HYDRO,TSPGENCO ,NIZAMSAGAR ,2017,11.260,534.000
SR,TELANGANA,CENTRAL,COAL,NTPC LTD.,RAMAGUNDEM STPS I & II,2018,15026.030,309.000
SR,TELANGANA,CENTRAL,COAL,NTPC LTD.,RAMAGUNDEM STPS III,2018,3841.590,311.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KOTHAGUDEM STA.(KTPS O&M),2018,3441.560,424.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KOTHAGUDEM T P  S (KTPS-V),2018,3220.300,338.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KOTHAGUDEM T P S (KTPS-VI),2018,3356.600,431.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,RAMAGUNDEM T P S  B,2018,418.570,412.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KAKATHIYA  TPP (KTPP)-I,2018,3298.830,414.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KAKATHIYA  TPP (KTPP)-II,2018,3707.800,426.000
SR,TELANGANA,STATE,COAL,SINGARENI COLLIERIES COMPANY LTD,SINGARENI TPP,2019,8208.210,424.400
SR,TELANGANA,CENTRAL,COAL,NTPC LTD.,RAMAGUNDEM STPS I & II,2019,14000.000,328.000
SR,TELANGANA,CENTRAL,COAL,NTPC LTD.,RAMAGUNDEM STPS III,2019,3307.000,327.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KOTHAGUDEM T P  S (KTPS-V),2019,3411.180,365.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KOTHAGUDEM T P S (KTPS-VI),2019,3555.760,454.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KTPS VII,2019,1570.030,398.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KAKATHIYA  TPP (KTPP)-I,2019,3680.680,476.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KAKATHIYA  TPP (KTPP)-II,2019,3640.570,463.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,KTPS O&M,2019,3186.300,460.000
SR,TELANGANA,STATE,COAL,TSPGENCO ,RTS B,2019,369.550,438.000
SR,TELANGANA,STATE,HYDRO,TSPGENCO ,NAGARJUNASAGAR POWER HOUSE & NSLCPH,2019,385.080,686.000
SR,TELANGANA,STATE,HYDRO,TSPGENCO ,SLBHES,2019,977.210,419.000
SR,TELANGANA,STATE,HYDRO,TSPGENCO ,PJHES,2019,161.510,679.000
ER,SIKKIM,CENTRAL,HYDRO,NHPC LTD.,RANGIT HPS,2014,347.000,290.400
ER,SIKKIM,STATE,HYDRO,GOVT. OF SIKKIM EPDEPTT.,J P H ?,2014,0.990,341.000
ER,SIKKIM,STATE,HYDRO,GOVT. OF SIKKIM EPDEPTT.,RIMBI - I ?,2014,0.030,341.000
ER,SIKKIM,STATE,HYDRO,GOVT. OF SIKKIM EPDEPTT.,MEYONGCHU ?,2014,4.400,341.000
ER,SIKKIM,STATE,HYDRO,GOVT. OF SIKKIM EPDEPTT.,RIMBI - II ?,2014,0.010,341.000
ER,SIKKIM,STATE,HYDRO,GOVT. OF SIKKIM EPDEPTT.,KALEZ ?,2014,0.590,341.000
ER,SIKKIM,STATE,HYDRO,GOVT. OF SIKKIM EPDEPTT.,RABOMCHU ?,2014,0.740,341.000
ER,SIKKIM,STATE,THERMAL,GOVT. OF SIKKIM EPDEPTT.,D P H (GANGTOK DG) ?,2014,0.050,341.000
ER,SIKKIM,PRIVATE,HYDRO,GOVT. OF SIKKIM EPDEPTT.,LACHUNG HEP,2014,3.750,300.000
ER,SIKKIM,PRIVATE,HYDRO,GOVT. OF SIKKIM EPDEPTT.,MANGLAY HEP,2014,3.840,300.000
ER,SIKKIM,PRIVATE,HYDRO,GOVT. OF SIKKIM EPDEPTT.,RONGLI HEP,2014,5.090,400.000
ER,SIKKIM,STATE,HYDRO,GOVT. OF SIKKIM & E&PDEPTT.  ,J  P  H ,2017,0.380,611.000
ER,SIKKIM,STATE,HYDRO,GOVT. OF SIKKIM & E&PDEPTT.  ,MEYONG CHU ,2017,10.860,611.000
ER,SIKKIM,PRIVATE,HYDRO,GATI INFRA. PVT. LTD.,CHUZACHEN HEP ,2017,494.740,202.300
ER,SIKKIM,CENTRAL,HYDRO,NHPC LTD.,RANGIT HPS,2017,347.000,354.000
ER,SIKKIM,CENTRAL,HYDRO,NHPC LTD.,TEESTA V HPS,2017,2773.000,232.000
ER,SIKKIM,PRIVATE,HYDRO,GATI INFRA. PVT. LTD.,CHUZACHEN HEP ,2018,442.460,306.000
ER,SIKKIM,CENTRAL,HYDRO,NHPC LTD.,RANGIT HPS,2018,346.200,365.960
ER,SIKKIM,CENTRAL,HYDRO,NHPC LTD.,TEESTA V HPS,2018,2819.000,231.920
ER,SIKKIM,PRIVATE,HYDRO,GATI INFRA. PVT. LTD.,CHUZACHEN HEP ,2019,374.750,362.000
ER,SIKKIM,CENTRAL,HYDRO,NHPC LTD.,RANGIT HPS,2019,349.000,380.000
ER,SIKKIM,CENTRAL,HYDRO,NHPC LTD.,TEESTA V HPS,2019,2701.000,233.000
NER,ASSAM,CENTRAL,THERMAL,NEEPCO,ASSAM GAS BASED P PRO.,2014,1726.420,342.210
NER,ASSAM,CENTRAL,HYDRO,NEEPCO,KOPILI + KOPILI II +KHANDONG,2014,973.170,95.050
NER,ASSAM,STATE,HYDRO,ASSAM POWER GENCO,KARBI LANGPI HPS.,2014,420.400,142.500
NER,ASSAM,STATE,THERMAL,ASSAM POWER GENCO,LAKWA TPS,2014,817.470,364.770
NER,ASSAM,STATE,THERMAL,ASSAM POWER GENCO,NAMRUP TPS,2014,494.980,379.670
NER,ASSAM,CENTRAL,COAL,NTPC LTD.,BONGAINGAON TPS ,2017,1536.630,586.000
NER,ASSAM,CENTRAL,NATURAL GAS,NEEPCO,ASSAM GAS BASED POWER PLANT  ,2017,1531.110,323.100
NER,ASSAM,CENTRAL,HYDRO,NEEPCO,KOPILI H.E.P.,2017,981.860,114.910
NER,ASSAM,CENTRAL,HYDRO,NEEPCO,KHANDONG H.E.P.,2017,195.820,202.370
NER,ASSAM,CENTRAL,HYDRO,NEEPCO,KOPILI ST.- II  H.E.P. ,2017,103.100,179.680
NER,ASSAM,STATE,HYDRO,ASSAM POWER GENCO,KARBI LANGPI  HPS.,2017,395.140,173.370
NER,ASSAM,STATE,NATURAL GAS,ASSAM POWER GENCO,LAKWA TPS ,2017,823.270,368.100
NER,ASSAM,STATE,NATURAL GAS,ASSAM POWER GENCO,NAMRUP TPS ,2017,333.180,482.900
NER,ASSAM,STATE,HYDRO,ASSAM POWER GENCO,MYNTRIANG SHEP ST. II ,2017,5.670,357.760
NER,ASSAM,CENTRAL,COAL,NTPC LTD.,BONGAINGAON TPS ,2018,1679.260,577.000
NER,ASSAM,CENTRAL,NATURAL GAS,NEEPCO,ASSAM GAS BASED POWER PLANT  ,2018,1598.510,336.400
NER,ASSAM,CENTRAL,HYDRO,NEEPCO,KOPILI H.E.P.,2018,1058.290,115.000
NER,ASSAM,CENTRAL,HYDRO,NEEPCO,KHANDONG H.E.P.,2018,260.750,175.600
NER,ASSAM,CENTRAL,HYDRO,NEEPCO,KOPILI ST.- II  H.E.P. ,2018,113.540,142.700
NER,ASSAM,STATE,HYDRO,ASSAM POWER GENCO,KARBI LANGPI  HPS.,2018,487.610,274.000
NER,ASSAM,STATE,NATURAL GAS,ASSAM POWER GENCO,LAKWA TPS ,2018,609.910,377.000
NER,ASSAM,STATE,NATURAL GAS,ASSAM POWER GENCO,NAMRUP TPS ,2018,306.400,408.000
NER,ASSAM,STATE,HYDRO,ASSAM POWER GENCO,MYNTRIANG SHEP ST. II ,2018,10.630,214.000
NER,ASSAM,CENTRAL,COAL,NTPC LTD.,BONGAINGAON TPS ,2019,2259.000,550.000
NER,ASSAM,STATE,HYDRO,ASSAM POWER GENCO,KARBI LANGPI  HPS.,2019,367.440,300.000
NER,ASSAM,STATE,NATURAL GAS,ASSAM POWER GENCO,LAKWA TPS ,2019,423.490,476.000
NER,ASSAM,STATE,NATURAL GAS,ASSAM POWER GENCO,NAMRUP TPS ,2019,293.170,398.000
NER,ASSAM,STATE,NATURAL GAS,ASSAM POWER GENCO,LRPP,2019,417.030,244.000
NER,ASSAM,STATE,HYDRO,ASSAM POWER GENCO,MYNTRIANG SHEP ST. II ,2019,8.640,219.000
NER,ARUNACHAL PRADESH,CENTRAL,HYDRO,NEEPCO,RANGANADI HPS.,2014,980.910,243.760
NER,ARUNACHAL PRADESH,CENTRAL,HYDRO,NEEPCO,RANGANADI  H.E.P.,2017,1240.930,229.450
NER,ARUNACHAL PRADESH,STATE,HYDRO,GOVT OF ARUNACHAL PRADESH,HYDRO POWER (122 STNS.) & ITANAGAR ,2017,62172.700,246.000
NER,ARUNACHAL PRADESH,CENTRAL,HYDRO,NEEPCO,RANGANADI  H.E.P.,2018,1416.720,221.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR. LTD,UMIAM ST. I,2014,68.540,97.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR. LTD,UMIAM ST. II,2014,41.230,137.800
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR. LTD,UMIAM ST. III,2014,133.200,135.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR. LTD,UMIAM ST. IV,2014,174.510,91.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR. LTD,UMTRU,2014,20.910,90.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR. LTD,SONAPANI,2014,5.390,114.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR. LTD,LESHKA,2014,412.280,283.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR.  LTD ,UMIAM ST. II,2017,49.900,160.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR.  LTD ,UMIAM ST. III,2017,64.760,370.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR.  LTD ,UMIAM ST. IV,2017,164.940,146.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR.  LTD ,UMIAM ST. I,2017,95.560,150.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR.  LTD ,SONAPANI  ,2017,7.580,80.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA ENE. COR.  LTD ,MLHEP,2017,440.700,448.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,UMIAM ST. II,2018,63.530,174.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,UMIAM ST. III,2018,131.240,174.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,UMIAM ST. IV,2018,216.070,174.000
NER,MEGHALAYA,STATE,HYDRO,MEGHALAYA POWER GEN. COR.  LTD ,UMIAM ST. I,2018,127.420,174.000
