"MinDate","Units","NumObservations","MinValue","ScalingFactors","MaxDate","observationPeriods","StatVar","MaxValue","NumPlaces","NumObservationsDates","MeasurementMethods"
"2008","[Ton]","7","8.6316E-8","[]","2014","[P1Y]","Annual_Amount_Emissions_Arsenic_SCC_6_MACTSourceCategories","0.046","3","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","7","1.64E-7","[]","2014","[P1Y]","Annual_Amount_Emissions_Manganese_SCC_6_MACTSourceCategories","0.00148","3","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4","4.35E-9","[]","2014","[P1Y]","Annual_Amount_Emissions_Selenium_SCC_6_MACTSourceCategories","6.499999999999999E-7","2","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","168","0.0","[]","2014","[P1Y]","Annual_Amount_Emissions_Chlorine_SCC_22_MobileSources","35.09083919162823","58","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4714","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Naphthalene_SCC_3_IndustrialProcesses","175.137456891","1345","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16107","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_VolatileOrganicCompound_SCC_28_MiscellaneousAreaSources","418786.76747002255","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2017","[Ton]","1097","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_NitrousOxide_SCC_1_ExternalCombustion","3965.0","603","2","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15598","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Ammonia_SCC_28_MiscellaneousAreaSources","116671.462364","3146","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4682","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chlorine_SCC_23_IndustrialProcesses","8.18086","2437","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","45","0.0","[]","2008","[P1Y]","Annual_Amount_Emissions_Oxo_Oxochromiooxy_Chromium_SCC_24_SolventUtilization","0.0066197999999999995","45","1","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","11","0.0","[]","2014","[P1Y]","Annual_Amount_Emissions_Naphthalene_SCC_6_MACTSourceCategories","0.3804165","7","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16119","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_SCC_23_IndustrialProcesses","541445.6458165001","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3087","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_SulfurDioxide_SCC_4_PetroleumAndSolventEvaporation","2643.3358007451397","930","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2014","[Ton]","3362","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Sulfane_SCC_24_SolventUtilization","120.93338599999998","3141","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3","2.1579999999999998E-9","[]","2014","[P1Y]","Annual_Amount_Emissions_Pyrene_SCC_6_MACTSourceCategories","2.0525424E-6","1","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16124","8.416777199999999E-6","[]","2020","[P1Y]","Annual_Amount_Emissions_Pyrene_SCC_22_MobileSources","39.01391384483082","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","429","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_OxidesOfNitrogen_SCC_24_SolventUtilization","39.54","233","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2017","[Ton]","270","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_NitrousOxide_SCC_4_PetroleumAndSolventEvaporation","16.46","150","2","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","172","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Cobalt_SCC_26_WasteDisposalTreatmentAndRecovery","0.004987464","58","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15934","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Toluene_SCC_26_WasteDisposalTreatmentAndRecovery","625.07813","3229","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","6808","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Selenium_SCC_28_MiscellaneousAreaSources","0.1045388672","3225","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4617","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Mercury_SCC_23_IndustrialProcesses","0.02564388","2356","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","364","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_Lead_SCC_24_SolventUtilization","0.4215765","205","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","657","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Oxo_Oxochromiooxy_Chromium_SCC_5_WasteDisposal","0.44","230","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16119","2.927832301E-5","[]","2020","[P1Y]","Annual_Amount_Emissions_SCC_28_MiscellaneousAreaSources","2.0433584913671963E7","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","166","0.0","[]","2014","[P1Y]","Annual_Amount_Emissions_Phosphorus_SCC_28_MiscellaneousAreaSources","42.05018620999999","57","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","130","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Fluorane_SCC_2_InternalCombustionEngines","7.8553356","65","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","8939","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Cadmium_SCC_1_ExternalCombustion","1.3021086","2108","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2014","[Ton]","4","0.075","[]","2017","[P1Y]","Annual_Amount_Emissions_Sulfane_SCC_6_MACTSourceCategories","450.817","3","2","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","360","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Selenium_SCC_5_WasteDisposal","2.460001846","134","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","2929","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Benzene_SCC_5_WasteDisposal","40.839349999999996","808","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16033","1.48838117647E-6","[]","2020","[P1Y]","Annual_Amount_Emissions_Benzene_SCC_21_StationarySourceFuelCombustion","632.412750418","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","8956","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Arsenic_SCC_1_ExternalCombustion","9.640052087699999","2106","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15640","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_OxidesOfNitrogen_SCC_26_WasteDisposalTreatmentAndRecovery","2346.98","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15715","0.0667394","[]","2020","[P1Y]","Annual_Amount_Emissions_Acetaldehyde_SCC_27_NaturalSources","17406.82","3227","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4671","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Phosphorus_SCC_23_IndustrialProcesses","1.31540564","2356","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3906","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Lead_SCC_2_InternalCombustionEngines","4.0522","1263","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","10563","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_VolatileOrganicCompound_SCC_2_InternalCombustionEngines","10030.52364614","2383","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","243","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Arsenic_SCC_26_WasteDisposalTreatmentAndRecovery","0.0071856","123","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","2663","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Formaldehyde_SCC_4_PetroleumAndSolventEvaporation","86.1","796","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16114","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_PM10_SCC_28_MiscellaneousAreaSources","176187.6838414737","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","8836","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Manganese_SCC_1_ExternalCombustion","55.316","2099","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4911","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Ammonia_SCC_2_InternalCombustionEngines","3131.232","1284","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","244","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Oxo_Oxochromiooxy_Chromium_SCC_26_WasteDisposalTreatmentAndRecovery","0.014130864","124","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","10303","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_PM10_SCC_1_ExternalCombustion","36446.92845","2325","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","291","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chloroform_SCC_4_PetroleumAndSolventEvaporation","10.701999999999998","112","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","11866","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chlorane_SCC_21_StationarySourceFuelCombustion","239.63206","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4300","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_PM10_SCC_5_WasteDisposal","3216.666","1094","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","884","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Acetaldehyde_SCC_5_WasteDisposal","10.434000000000001","252","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","44","0.0","[]","2008","[P1Y]","Annual_Amount_Emissions_Cadmium_SCC_24_SolventUtilization","NaN","44","1","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","11681","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Acetaldehyde_SCC_28_MiscellaneousAreaSources","13090.51137454632","3227","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","8","0.062","[]","2017","[P1Y]","Annual_Amount_Emissions_Chloroform_SCC_6_MACTSourceCategories","301.7861","3","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","32","9.999999999999999E-11","[]","2020","[P1Y]","Annual_Amount_Emissions_Asbestos_SCC_4_PetroleumAndSolventEvaporation","1.119","17","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","976","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Cadmium_SCC_5_WasteDisposal","0.5422","321","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15104","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chloroform_SCC_26_WasteDisposalTreatmentAndRecovery","17.38","3229","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16124","3.9998989880000145E-4","[]","2020","[P1Y]","Annual_Amount_Emissions_Ammonia_SCC_22_MobileSources","12353.181400137486","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","532","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_Ammonia_SCC_24_SolventUtilization","51.526","239","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","6149","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Manganese_SCC_3_IndustrialProcesses","239.9472","1662","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15715","0.28353629999999996","[]","2020","[P1Y]","Annual_Amount_Emissions_Methanol_SCC_27_NaturalSources","111181.4","3227","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16068","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_CarbonMonoxide_SCC_23_IndustrialProcesses","43517.831426","3230","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15789","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Oxo_Oxochromiooxy_Chromium_SCC_28_MiscellaneousAreaSources","1.9007539616000002","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","76","0.0","[]","2011","[P1Y]","Annual_Amount_Emissions_Cyanide_SCC_23_IndustrialProcesses","0.26139999999999997","60","2","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","10398","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_OxidesOfNitrogen_SCC_1_ExternalCombustion","119371.00946","2342","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","401","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Fluorane_SCC_4_PetroleumAndSolventEvaporation","31.2001006","157","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16124","3.55054E-4","[]","2020","[P1Y]","Annual_Amount_Emissions_Toluene_SCC_22_MobileSources","13234.713678387816","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","11","0.0","[]","2014","[P1Y]","Annual_Amount_Emissions_Acetaldehyde_SCC_6_MACTSourceCategories","9.2394","8","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","11707","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Benzene_SCC_28_MiscellaneousAreaSources","3508.9595898027","3227","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16033","2.2957909860138E-9","[]","2020","[P1Y]","Annual_Amount_Emissions_Pyrene_SCC_21_StationarySourceFuelCombustion","27.160999413992002","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","244","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chromium_6_SCC_26_WasteDisposalTreatmentAndRecovery","0.0072795360000000005","124","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15619","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_SulfurDioxide_SCC_26_WasteDisposalTreatmentAndRecovery","1165.60196","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","8553","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Benzene_SCC_1_ExternalCombustion","142.54595834068002","2040","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16124","4.991305179677665","[]","2020","[P1Y]","Annual_Amount_Emissions_OxidesOfNitrogen_SCC_22_MobileSources","338061.80479153275","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","9418","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Formaldehyde_SCC_2_InternalCombustionEngines","4432.4802440262","2256","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","278","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Sulfane_SCC_1_ExternalCombustion","151.478","129","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16033","8.2425795E-9","[]","2020","[P1Y]","Annual_Amount_Emissions_Cadmium_SCC_21_StationarySourceFuelCombustion","0.6264730815140098","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2017","[Ton]","368","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Methane_SCC_4_PetroleumAndSolventEvaporation","4098.0","228","2","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","189","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_PM2.5_SCC_6_MACTSourceCategories","100.52000000000001","98","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16038","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_VolatileOrganicCompound_SCC_21_StationarySourceFuelCombustion","12687.123451","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15715","0.02076313","[]","2020","[P1Y]","Annual_Amount_Emissions_OxidesOfNitrogen_SCC_27_NaturalSources","18420.42","3227","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","13787","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Hexane_SCC_21_StationarySourceFuelCombustion","161.9822","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","63","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Pyrene_SCC_5_WasteDisposal","0.04663200000000001","30","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15639","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_PM2.5_SCC_26_WasteDisposalTreatmentAndRecovery","6151.56","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3703","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Methanol_SCC_4_PetroleumAndSolventEvaporation","1411.9336","1084","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16124","0.3350458","[]","2020","[P1Y]","Annual_Amount_Emissions_PM10_SCC_22_MobileSources","142863.34163868416","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","167","0.0","[]","2014","[P1Y]","Annual_Amount_Emissions_Chlorine_SCC_28_MiscellaneousAreaSources","369.0369612","58","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16118","0.081347088551997","[]","2020","[P1Y]","Annual_Amount_Emissions_SCC_25_StorageAndTransport","39296.3144047352","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16032","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_VolatileOrganicCompound_SCC_26_WasteDisposalTreatmentAndRecovery","12025.490954","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16124","0.008239066","[]","2020","[P1Y]","Annual_Amount_Emissions_Acetaldehyde_SCC_22_MobileSources","2254.327249565413","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","2326","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chlorine_SCC_3_IndustrialProcesses","7454.235000000001","668","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","621","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Chlorane_SCC_2_InternalCombustionEngines","1074.764409","236","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2017","[Ton]","263","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_CarbonDioxide_SCC_5_WasteDisposal","230395.08","169","2","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","5436","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Methanol_SCC_3_IndustrialProcesses","6009.5","1453","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","61","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Phenol_SCC_25_StorageAndTransport","0.766752","59","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","10294","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_VolatileOrganicCompound_SCC_1_ExternalCombustion","4721.068128","2326","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_Hexane_SCC_6_MACTSourceCategories","9.68286","9","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","235","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_CarbonMonoxide_SCC_25_StorageAndTransport","4037.6","225","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","8656","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Cobalt_SCC_1_ExternalCombustion","7.4197999999999995","2047","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","11","0.0","[]","2014","[P1Y]","Annual_Amount_Emissions_Benzene_SCC_6_MACTSourceCategories","1.012","9","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","473","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_Fluorane_SCC_24_SolventUtilization","2.4341555940000004","175","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","231","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_PM10_SCC_25_StorageAndTransport","6.0","224","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","10523","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_PM10_SCC_2_InternalCombustionEngines","3106.5653679534425","2379","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16012","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Selenium_SCC_21_StationarySourceFuelCombustion","3.1299407366197594","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15789","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Lead_SCC_28_MiscellaneousAreaSources","1.1610173499999998","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","11686","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_PM10_SCC_3_IndustrialProcesses","28333.127063932392","2602","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","45","0.0","[]","2008","[P1Y]","Annual_Amount_Emissions_Chromium_6_SCC_24_SolventUtilization","0.0034102","45","1","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","61","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Acetaldehyde_SCC_25_StorageAndTransport","100.1928","59","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","552","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Phosphorus_SCC_21_StationarySourceFuelCombustion","1.3820126","205","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","8929","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Toluene_SCC_2_InternalCombustionEngines","73.01740453402","2211","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15622","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Lead_SCC_22_MobileSources","68.9566","3243","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","9041","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Lead_SCC_1_ExternalCombustion","7.706131","2139","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3874","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Phenol_SCC_3_IndustrialProcesses","1028.040043891","1085","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3422","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Cadmium_SCC_2_InternalCombustionEngines","3.46400004","1048","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16086","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Acetaldehyde_SCC_23_IndustrialProcesses","604.6682992","3229","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","51","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_CarbonMonoxide_SCC_6_MACTSourceCategories","326.6","29","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16118","0.0029808799","[]","2020","[P1Y]","Annual_Amount_Emissions_Hexane_SCC_25_StorageAndTransport","505.901806","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16033","3.5828033E-8","[]","2020","[P1Y]","Annual_Amount_Emissions_Manganese_SCC_21_StationarySourceFuelCombustion","11.7003691366","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","14878","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Formaldehyde_SCC_24_SolventUtilization","8.260494000000001","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","24","0.0","[]","2014","[P1Y]","Annual_Amount_Emissions_Formaldehyde_SCC_6_MACTSourceCategories","11.3626","14","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","8995","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Naphthalene_SCC_2_InternalCombustionEngines","25.408498654","2241","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16012","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Arsenic_SCC_21_StationarySourceFuelCombustion","0.8346508630985833","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16033","6.198635661899999E-7","[]","2020","[P1Y]","Annual_Amount_Emissions_Naphthalene_SCC_21_StationarySourceFuelCombustion","71.139849235","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","170","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Sulfane_SCC_2_InternalCombustionEngines","1045.23325261","93","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","172","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Selenium_SCC_26_WasteDisposalTreatmentAndRecovery","0.0071856","58","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","1138","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Cobalt_SCC_22_MobileSources","0.41213159400000005","455","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","4830","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Mercury_SCC_3_IndustrialProcesses","4.73823","1344","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","580","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Hexane_SCC_26_WasteDisposalTreatmentAndRecovery","272.40934000000004","286","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","15975","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Naphthalene_SCC_26_WasteDisposalTreatmentAndRecovery","214.8556073","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3692","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_CarbonMonoxide_SCC_4_PetroleumAndSolventEvaporation","6040.12705","1058","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","3","0.0","[]","2014","[P1Y]","Annual_Amount_Emissions_Cyanide_SCC_6_MACTSourceCategories","1.044","2","3","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","189","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_PM10_SCC_6_MACTSourceCategories","100.52000000000001","98","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","47","0.0","[]","2017","[P1Y]","Annual_Amount_Emissions_SulfurDioxide_SCC_6_MACTSourceCategories","2086.4","26","4","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","1380","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_Oxo_Oxochromiooxy_Chromium_SCC_4_PetroleumAndSolventEvaporation","3.2834339999999997","486","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16116","0.006127984365","[]","2020","[P1Y]","Annual_Amount_Emissions_Toluene_SCC_24_SolventUtilization","13815.459869","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
"2008","[Ton]","16038","0.0","[]","2020","[P1Y]","Annual_Amount_Emissions_PM2.5_SCC_21_StationarySourceFuelCombustion","12226.885544521","3231","5","[dcAggregate/EPA_NationalEmissionInventory]"
