Detail Data For Saubhagya Monthly Data Having Year : ALL
.
State,District,YearValue,MonthValue,Electrified_Households
GUJARAT,KACHCHH,2018,11,0
GUJARAT,KACHCHH,2018,12,0
GUJARAT,KACHCHH,2019,1,0
GUJARAT,KACHCHH,2019,2,0
GUJARAT,KACHCHH,2019,3,0
GUJARAT,BANASKANTHA,2017,10,0
GUJARAT,BANASKANTHA,2017,11,0
GUJARAT,BANASKANTHA,2017,12,0
GUJARAT,BANASKANTHA,2018,1,0
GUJARAT,BANASKANTHA,2018,2,173
GUJARAT,BANASKANTHA,2018,3,0
GUJARAT,BANASKANTHA,2018,4,0
GUJARAT,BANASKANTHA,2018,5,0
GUJARAT,BANASKANTHA,2018,6,0
GUJARAT,BANASKANTHA,2018,7,0
GUJARAT,BANASKANTHA,2018,8,1276
GUJARAT,BANASKANTHA,2018,9,0
GUJARAT,BANASKANTHA,2018,10,0
GUJARAT,BANASKANTHA,2018,11,0
GUJARAT,BANASKANTHA,2018,12,0
GUJARAT,BANASKANTHA,2019,1,0
GUJARAT,BANASKANTHA,2019,2,0
GUJARAT,BANASKANTHA,2019,3,0
GUJARAT,PATAN,2017,10,105
GUJARAT,PATAN,2017,11,208
GUJARAT,PATAN,2017,12,0
GUJARAT,PATAN,2018,1,0
GUJARAT,PATAN,2018,2,0
GUJARAT,PATAN,2018,3,0
GUJARAT,PATAN,2018,4,0
GUJARAT,PATAN,2018,5,0
GUJARAT,PATAN,2018,6,0
GUJARAT,PATAN,2018,7,0
GUJARAT,PATAN,2018,8,500
GUJARAT,PATAN,2018,9,713
GUJARAT,PATAN,2018,10,0
GUJARAT,PATAN,2018,11,0
GUJARAT,PATAN,2018,12,0
GUJARAT,PATAN,2019,1,0
GUJARAT,PATAN,2019,2,0
GUJARAT,PATAN,2019,3,0
GUJARAT,MAHESANA,2017,10,0
GUJARAT,MAHESANA,2017,11,103
GUJARAT,MAHESANA,2017,12,0
GUJARAT,MAHESANA,2018,1,0
GUJARAT,MAHESANA,2018,2,0
GUJARAT,MAHESANA,2018,3,0
GUJARAT,MAHESANA,2018,4,0
GUJARAT,MAHESANA,2018,5,0
GUJARAT,MAHESANA,2018,6,1336
GUJARAT,MAHESANA,2018,7,3280
GUJARAT,MAHESANA,2018,8,0
GUJARAT,MAHESANA,2018,9,0
GUJARAT,MAHESANA,2018,10,0
GUJARAT,MAHESANA,2018,11,0
GUJARAT,MAHESANA,2018,12,0
GUJARAT,MAHESANA,2019,1,0
GUJARAT,MAHESANA,2019,2,0
GUJARAT,MAHESANA,2019,3,0
GUJARAT,SABARKANTHA,2017,10,0
GUJARAT,SABARKANTHA,2017,11,0
GUJARAT,SABARKANTHA,2017,12,0
GUJARAT,SABARKANTHA,2018,1,0
GUJARAT,SABARKANTHA,2018,2,0
GUJARAT,SABARKANTHA,2018,3,0
GUJARAT,SABARKANTHA,2018,4,0
GUJARAT,SABARKANTHA,2018,5,0
GUJARAT,SABARKANTHA,2018,6,0
GUJARAT,SABARKANTHA,2018,7,1749
GUJARAT,SABARKANTHA,2018,8,0
GUJARAT,SABARKANTHA,2018,9,0
GUJARAT,SABARKANTHA,2018,10,0
GUJARAT,SABARKANTHA,2018,11,0
GUJARAT,SABARKANTHA,2018,12,0
GUJARAT,SABARKANTHA,2019,1,0
GUJARAT,SABARKANTHA,2019,2,0
GUJARAT,SABARKANTHA,2019,3,0
GUJARAT,GANDHINAGAR,2017,10,0
GUJARAT,GANDHINAGAR,2017,11,0
GUJARAT,GANDHINAGAR,2017,12,0
GUJARAT,GANDHINAGAR,2018,1,0
GUJARAT,GANDHINAGAR,2018,2,0
GUJARAT,GANDHINAGAR,2018,3,0
GUJARAT,GANDHINAGAR,2018,4,0
GUJARAT,GANDHINAGAR,2018,5,0
GUJARAT,GANDHINAGAR,2018,6,1075
GUJARAT,GANDHINAGAR,2018,7,1384
GUJARAT,GANDHINAGAR,2018,8,0
GUJARAT,GANDHINAGAR,2018,9,0
GUJARAT,GANDHINAGAR,2018,10,0
GUJARAT,GANDHINAGAR,2018,11,0
GUJARAT,GANDHINAGAR,2018,12,0
GUJARAT,GANDHINAGAR,2019,1,0
GUJARAT,GANDHINAGAR,2019,2,0
GUJARAT,GANDHINAGAR,2019,3,0
GUJARAT,AHMEDABAD,2017,10,0
GUJARAT,AHMEDABAD,2017,11,198
GUJARAT,AHMEDABAD,2017,12,0
GUJARAT,AHMEDABAD,2018,1,0
GUJARAT,AHMEDABAD,2018,2,0
GUJARAT,AHMEDABAD,2018,3,0
GUJARAT,AHMEDABAD,2018,4,0
GUJARAT,AHMEDABAD,2018,5,0
GUJARAT,AHMEDABAD,2018,6,0
GUJARAT,AHMEDABAD,2018,7,1066
GUJARAT,AHMEDABAD,2018,8,329
GUJARAT,AHMEDABAD,2018,9,0
GUJARAT,AHMEDABAD,2018,10,0
GUJARAT,AHMEDABAD,2018,11,0
GUJARAT,AHMEDABAD,2018,12,0
GUJARAT,AHMEDABAD,2019,1,0
GUJARAT,AHMEDABAD,2019,2,0
GUJARAT,AHMEDABAD,2019,3,0
GUJARAT,SURENDRANAGAR,2017,10,57
GUJARAT,SURENDRANAGAR,2017,11,49
GUJARAT,SURENDRANAGAR,2017,12,167
GUJARAT,SURENDRANAGAR,2018,1,228
GUJARAT,SURENDRANAGAR,2018,2,0
GUJARAT,SURENDRANAGAR,2018,3,0
GUJARAT,SURENDRANAGAR,2018,4,0
GUJARAT,SURENDRANAGAR,2018,5,101
GUJARAT,SURENDRANAGAR,2018,6,0
GUJARAT,SURENDRANAGAR,2018,7,0
GUJARAT,SURENDRANAGAR,2018,8,0
GUJARAT,SURENDRANAGAR,2018,9,0
GUJARAT,SURENDRANAGAR,2018,10,0
GUJARAT,SURENDRANAGAR,2018,11,0
GUJARAT,SURENDRANAGAR,2018,12,0
GUJARAT,SURENDRANAGAR,2019,1,0
GUJARAT,SURENDRANAGAR,2019,2,0
GUJARAT,SURENDRANAGAR,2019,3,0
GUJARAT,RAJKOT,2017,10,285
GUJARAT,RAJKOT,2017,11,0
GUJARAT,RAJKOT,2017,12,110
GUJARAT,RAJKOT,2018,1,482
GUJARAT,RAJKOT,2018,2,0
GUJARAT,RAJKOT,2018,3,0
GUJARAT,RAJKOT,2018,4,481
GUJARAT,RAJKOT,2018,5,0
GUJARAT,RAJKOT,2018,6,0
GUJARAT,RAJKOT,2018,7,0
GUJARAT,RAJKOT,2018,8,0
GUJARAT,RAJKOT,2018,9,0
GUJARAT,RAJKOT,2018,10,0
GUJARAT,RAJKOT,2018,11,0
GUJARAT,RAJKOT,2018,12,0
GUJARAT,RAJKOT,2019,1,0
GUJARAT,RAJKOT,2019,2,0
GUJARAT,RAJKOT,2019,3,0
GUJARAT,JAMNAGAR,2017,10,99
GUJARAT,JAMNAGAR,2017,11,0
GUJARAT,JAMNAGAR,2017,12,0
GUJARAT,JAMNAGAR,2018,1,128
GUJARAT,JAMNAGAR,2018,2,358
GUJARAT,JAMNAGAR,2018,3,0
GUJARAT,JAMNAGAR,2018,4,208
GUJARAT,JAMNAGAR,2018,5,0
GUJARAT,JAMNAGAR,2018,6,0
GUJARAT,JAMNAGAR,2018,7,0
GUJARAT,JAMNAGAR,2018,8,0
GUJARAT,JAMNAGAR,2018,9,0
GUJARAT,JAMNAGAR,2018,10,0
GUJARAT,JAMNAGAR,2018,11,0
GUJARAT,JAMNAGAR,2018,12,0
GUJARAT,JAMNAGAR,2019,1,0
GUJARAT,JAMNAGAR,2019,2,0
GUJARAT,JAMNAGAR,2019,3,0
GUJARAT,PORBANDAR,2017,10,60
GUJARAT,PORBANDAR,2017,11,1
GUJARAT,PORBANDAR,2017,12,39
GUJARAT,PORBANDAR,2018,1,22
GUJARAT,PORBANDAR,2018,2,0
GUJARAT,PORBANDAR,2018,3,0
GUJARAT,PORBANDAR,2018,4,0
GUJARAT,PORBANDAR,2018,5,0
GUJARAT,PORBANDAR,2018,6,0
GUJARAT,PORBANDAR,2018,7,0
GUJARAT,PORBANDAR,2018,8,0
GUJARAT,PORBANDAR,2018,9,0
GUJARAT,PORBANDAR,2018,10,0
GUJARAT,PORBANDAR,2018,11,0
GUJARAT,PORBANDAR,2018,12,0
GUJARAT,PORBANDAR,2019,1,0
GUJARAT,PORBANDAR,2019,2,0
GUJARAT,PORBANDAR,2019,3,0
GUJARAT,JUNAGADH,2017,10,340
GUJARAT,JUNAGADH,2017,11,54
GUJARAT,JUNAGADH,2017,12,151
GUJARAT,JUNAGADH,2018,1,127
GUJARAT,JUNAGADH,2018,2,184
GUJARAT,JUNAGADH,2018,3,0
GUJARAT,JUNAGADH,2018,4,0
GUJARAT,JUNAGADH,2018,5,95
GUJARAT,JUNAGADH,2018,6,58
GUJARAT,JUNAGADH,2018,7,0
GUJARAT,JUNAGADH,2018,8,0
GUJARAT,JUNAGADH,2018,9,0
GUJARAT,JUNAGADH,2018,10,0
GUJARAT,JUNAGADH,2018,11,0
GUJARAT,JUNAGADH,2018,12,0
GUJARAT,JUNAGADH,2019,1,0
GUJARAT,JUNAGADH,2019,2,0
GUJARAT,JUNAGADH,2019,3,0
GUJARAT,AMRELI,2017,10,253
GUJARAT,AMRELI,2017,11,539
GUJARAT,AMRELI,2017,12,0
GUJARAT,AMRELI,2018,1,118
GUJARAT,AMRELI,2018,2,179
GUJARAT,AMRELI,2018,3,0
GUJARAT,AMRELI,2018,4,126
GUJARAT,AMRELI,2018,5,0
GUJARAT,AMRELI,2018,6,0
GUJARAT,AMRELI,2018,7,0
GUJARAT,AMRELI,2018,8,0
GUJARAT,AMRELI,2018,9,0
GUJARAT,AMRELI,2018,10,0
GUJARAT,AMRELI,2018,11,0
GUJARAT,AMRELI,2018,12,0
GUJARAT,AMRELI,2019,1,0
GUJARAT,AMRELI,2019,2,0
GUJARAT,AMRELI,2019,3,0
GUJARAT,BHAVNAGAR,2017,10,0
GUJARAT,BHAVNAGAR,2017,11,55
GUJARAT,BHAVNAGAR,2017,12,80
GUJARAT,BHAVNAGAR,2018,1,106
GUJARAT,BHAVNAGAR,2018,2,0
GUJARAT,BHAVNAGAR,2018,3,0
GUJARAT,BHAVNAGAR,2018,4,223
GUJARAT,BHAVNAGAR,2018,5,0
GUJARAT,BHAVNAGAR,2018,6,0
GUJARAT,BHAVNAGAR,2018,7,0
GUJARAT,BHAVNAGAR,2018,8,0
GUJARAT,BHAVNAGAR,2018,9,0
GUJARAT,BHAVNAGAR,2018,10,0
GUJARAT,BHAVNAGAR,2018,11,0
GUJARAT,BHAVNAGAR,2018,12,0
GUJARAT,BHAVNAGAR,2019,1,0
GUJARAT,BHAVNAGAR,2019,2,0
GUJARAT,BHAVNAGAR,2019,3,0
GUJARAT,ANAND,2017,10,1319
GUJARAT,ANAND,2017,11,0
GUJARAT,ANAND,2017,12,0
GUJARAT,ANAND,2018,1,0
GUJARAT,ANAND,2018,2,0
GUJARAT,ANAND,2018,3,0
GUJARAT,ANAND,2018,4,0
GUJARAT,ANAND,2018,5,0
GUJARAT,ANAND,2018,6,0
GUJARAT,ANAND,2018,7,0
GUJARAT,ANAND,2018,8,0
GUJARAT,ANAND,2018,9,0
GUJARAT,ANAND,2018,10,0
GUJARAT,ANAND,2018,11,0
GUJARAT,ANAND,2018,12,0
GUJARAT,ANAND,2019,1,0
GUJARAT,ANAND,2019,2,0
GUJARAT,ANAND,2019,3,0
GUJARAT,KHEDA,2017,10,119
GUJARAT,KHEDA,2017,11,182
GUJARAT,KHEDA,2017,12,408
GUJARAT,KHEDA,2018,1,0
GUJARAT,KHEDA,2018,2,0
GUJARAT,KHEDA,2018,3,0
GUJARAT,KHEDA,2018,4,0
GUJARAT,KHEDA,2018,5,0
GUJARAT,KHEDA,2018,6,0
GUJARAT,KHEDA,2018,7,0
GUJARAT,KHEDA,2018,8,0
GUJARAT,KHEDA,2018,9,0
GUJARAT,KHEDA,2018,10,0
GUJARAT,KHEDA,2018,11,0
GUJARAT,KHEDA,2018,12,0
GUJARAT,KHEDA,2019,1,0
GUJARAT,KHEDA,2019,2,0
GUJARAT,KHEDA,2019,3,0
GUJARAT,PANCHMAHALS,2017,10,30
GUJARAT,PANCHMAHALS,2017,11,120
GUJARAT,PANCHMAHALS,2017,12,174
GUJARAT,PANCHMAHALS,2018,1,0
GUJARAT,PANCHMAHALS,2018,2,230
GUJARAT,PANCHMAHALS,2018,3,0
GUJARAT,PANCHMAHALS,2018,4,0
GUJARAT,PANCHMAHALS,2018,5,0
GUJARAT,PANCHMAHALS,2018,6,0
GUJARAT,PANCHMAHALS,2018,7,0
GUJARAT,PANCHMAHALS,2018,8,0
GUJARAT,PANCHMAHALS,2018,9,0
GUJARAT,PANCHMAHALS,2018,10,0
GUJARAT,PANCHMAHALS,2018,11,0
GUJARAT,PANCHMAHALS,2018,12,0
GUJARAT,PANCHMAHALS,2019,1,0
GUJARAT,PANCHMAHALS,2019,2,0
GUJARAT,PANCHMAHALS,2019,3,0
GUJARAT,DAHOD,2017,10,119
GUJARAT,DAHOD,2017,11,122
GUJARAT,DAHOD,2017,12,0
GUJARAT,DAHOD,2018,1,0
GUJARAT,DAHOD,2018,2,54
GUJARAT,DAHOD,2018,3,0
GUJARAT,DAHOD,2018,4,0
GUJARAT,DAHOD,2018,5,0
GUJARAT,DAHOD,2018,6,0
GUJARAT,DAHOD,2018,7,0
GUJARAT,DAHOD,2018,8,0
GUJARAT,DAHOD,2018,9,0
GUJARAT,DAHOD,2018,10,0
GUJARAT,DAHOD,2018,11,0
GUJARAT,DAHOD,2018,12,0
GUJARAT,DAHOD,2019,1,0
GUJARAT,DAHOD,2019,2,0
GUJARAT,DAHOD,2019,3,0
GUJARAT,VADODARA,2017,10,0
GUJARAT,VADODARA,2017,11,4883
GUJARAT,VADODARA,2017,12,1102
GUJARAT,VADODARA,2018,1,11
GUJARAT,VADODARA,2018,2,0
GUJARAT,VADODARA,2018,3,0
GUJARAT,VADODARA,2018,4,0
GUJARAT,VADODARA,2018,5,0
GUJARAT,VADODARA,2018,6,0
GUJARAT,VADODARA,2018,7,0
GUJARAT,VADODARA,2018,8,524
GUJARAT,VADODARA,2018,9,0
GUJARAT,VADODARA,2018,10,0
GUJARAT,VADODARA,2018,11,0
GUJARAT,VADODARA,2018,12,0
GUJARAT,VADODARA,2019,1,0
GUJARAT,VADODARA,2019,2,0
GUJARAT,VADODARA,2019,3,0
GUJARAT,NARMADA,2017,10,0
GUJARAT,NARMADA,2017,11,346
GUJARAT,NARMADA,2017,12,0
GUJARAT,NARMADA,2018,1,0
GUJARAT,NARMADA,2018,2,0
GUJARAT,NARMADA,2018,3,0
GUJARAT,NARMADA,2018,4,0
GUJARAT,NARMADA,2018,5,0
GUJARAT,NARMADA,2018,6,0
GUJARAT,NARMADA,2018,7,0
GUJARAT,NARMADA,2018,8,0
GUJARAT,NARMADA,2018,9,0
GUJARAT,NARMADA,2018,10,0
GUJARAT,NARMADA,2018,11,0
GUJARAT,NARMADA,2018,12,0
GUJARAT,NARMADA,2019,1,0
GUJARAT,NARMADA,2019,2,0
GUJARAT,NARMADA,2019,3,0
GUJARAT,BHARUCH,2017,10,0
GUJARAT,BHARUCH,2017,11,847
GUJARAT,BHARUCH,2017,12,257
GUJARAT,BHARUCH,2018,1,0
GUJARAT,BHARUCH,2018,2,0
GUJARAT,BHARUCH,2018,3,0
GUJARAT,BHARUCH,2018,4,0
GUJARAT,BHARUCH,2018,5,0
GUJARAT,BHARUCH,2018,6,0
GUJARAT,BHARUCH,2018,7,0
GUJARAT,BHARUCH,2018,8,0
GUJARAT,BHARUCH,2018,9,0
GUJARAT,BHARUCH,2018,10,0
GUJARAT,BHARUCH,2018,11,0
GUJARAT,BHARUCH,2018,12,0
GUJARAT,BHARUCH,2019,1,0
GUJARAT,BHARUCH,2019,2,0
GUJARAT,BHARUCH,2019,3,0
GUJARAT,SURAT,2017,10,0
GUJARAT,SURAT,2017,11,0
GUJARAT,SURAT,2017,12,0
GUJARAT,SURAT,2018,1,0
GUJARAT,SURAT,2018,2,0
GUJARAT,SURAT,2018,3,0
GUJARAT,SURAT,2018,4,0
GUJARAT,SURAT,2018,5,2985
GUJARAT,SURAT,2018,6,0
GUJARAT,SURAT,2018,7,0
GUJARAT,SURAT,2018,8,6154
GUJARAT,SURAT,2018,9,581
GUJARAT,SURAT,2018,10,0
GUJARAT,SURAT,2018,11,0
GUJARAT,SURAT,2018,12,0
GUJARAT,SURAT,2019,1,0
GUJARAT,SURAT,2019,2,0
GUJARAT,SURAT,2019,3,0
GUJARAT,TAPI,2017,10,0
GUJARAT,TAPI,2017,11,0
GUJARAT,TAPI,2017,12,0
GUJARAT,TAPI,2018,1,0
GUJARAT,TAPI,2018,2,0
GUJARAT,TAPI,2018,3,0
GUJARAT,TAPI,2018,4,627
GUJARAT,TAPI,2018,5,698
GUJARAT,TAPI,2018,6,0
GUJARAT,TAPI,2018,7,0
GUJARAT,TAPI,2018,8,0
GUJARAT,TAPI,2018,9,0
GUJARAT,TAPI,2018,10,0
GUJARAT,TAPI,2018,11,0
GUJARAT,TAPI,2018,12,0
GUJARAT,TAPI,2019,1,0
GUJARAT,TAPI,2019,2,0
GUJARAT,TAPI,2019,3,0
HARYANA,PANCHKULA,2017,10,48
HARYANA,PANCHKULA,2017,11,0
HARYANA,PANCHKULA,2017,12,0
HARYANA,PANCHKULA,2018,1,0
HARYANA,PANCHKULA,2018,2,0
HARYANA,PANCHKULA,2018,3,0
HARYANA,PANCHKULA,2018,4,0
HARYANA,PANCHKULA,2018,5,0
HARYANA,PANCHKULA,2018,6,0
HARYANA,PANCHKULA,2018,7,0
HARYANA,PANCHKULA,2018,8,0
HARYANA,PANCHKULA,2018,9,0
HARYANA,PANCHKULA,2018,10,0
HARYANA,PANCHKULA,2018,11,0
HARYANA,PANCHKULA,2018,12,0
HARYANA,PANCHKULA,2019,1,0
HARYANA,PANCHKULA,2019,2,0
HARYANA,PANCHKULA,2019,3,0
HARYANA,AMBALA,2017,10,0
HARYANA,AMBALA,2017,11,0
HARYANA,AMBALA,2017,12,0
HARYANA,AMBALA,2018,1,0
HARYANA,AMBALA,2018,2,0
HARYANA,AMBALA,2018,3,0
HARYANA,AMBALA,2018,4,110
HARYANA,AMBALA,2018,5,0
HARYANA,AMBALA,2018,6,0
HARYANA,AMBALA,2018,7,0
HARYANA,AMBALA,2018,8,0
HARYANA,AMBALA,2018,9,0
HARYANA,AMBALA,2018,10,0
HARYANA,AMBALA,2018,11,0
HARYANA,AMBALA,2018,12,0
HARYANA,AMBALA,2019,1,0
HARYANA,AMBALA,2019,2,0
HARYANA,AMBALA,2019,3,0
HARYANA,YAMUNANAGAR,2017,10,0
HARYANA,YAMUNANAGAR,2017,11,0
HARYANA,YAMUNANAGAR,2017,12,0
HARYANA,YAMUNANAGAR,2018,1,0
HARYANA,YAMUNANAGAR,2018,2,0
HARYANA,YAMUNANAGAR,2018,3,0
HARYANA,YAMUNANAGAR,2018,4,58
HARYANA,YAMUNANAGAR,2018,5,25
HARYANA,YAMUNANAGAR,2018,6,0
HARYANA,YAMUNANAGAR,2018,7,0
HARYANA,YAMUNANAGAR,2018,8,0
HARYANA,YAMUNANAGAR,2018,9,0
HARYANA,YAMUNANAGAR,2018,10,0
HARYANA,YAMUNANAGAR,2018,11,0
HARYANA,YAMUNANAGAR,2018,12,0
HARYANA,YAMUNANAGAR,2019,1,0
HARYANA,YAMUNANAGAR,2019,2,0
HARYANA,YAMUNANAGAR,2019,3,0
HARYANA,KURUKSHETRA,2017,10,148
HARYANA,KURUKSHETRA,2017,11,146
HARYANA,KURUKSHETRA,2017,12,0
HARYANA,KURUKSHETRA,2018,1,0
HARYANA,KURUKSHETRA,2018,2,0
HARYANA,KURUKSHETRA,2018,3,0
HARYANA,KURUKSHETRA,2018,4,84
HARYANA,KURUKSHETRA,2018,5,18
HARYANA,KURUKSHETRA,2018,6,0
HARYANA,KURUKSHETRA,2018,7,0
HARYANA,KURUKSHETRA,2018,8,0
HARYANA,KURUKSHETRA,2018,9,0
HARYANA,KURUKSHETRA,2018,10,0
HARYANA,KURUKSHETRA,2018,11,0
HARYANA,KURUKSHETRA,2018,12,0
HARYANA,KURUKSHETRA,2019,1,0
HARYANA,KURUKSHETRA,2019,2,0
HARYANA,KURUKSHETRA,2019,3,0
HARYANA,KAITHAL,2017,10,0
HARYANA,KAITHAL,2017,11,0
HARYANA,KAITHAL,2017,12,0
HARYANA,KAITHAL,2018,1,0
HARYANA,KAITHAL,2018,2,0
HARYANA,KAITHAL,2018,3,0
HARYANA,KAITHAL,2018,4,165
HARYANA,KAITHAL,2018,5,286
HARYANA,KAITHAL,2018,6,0
HARYANA,KAITHAL,2018,7,0
HARYANA,KAITHAL,2018,8,0
HARYANA,KAITHAL,2018,9,0
HARYANA,KAITHAL,2018,10,0
HARYANA,KAITHAL,2018,11,0
HARYANA,KAITHAL,2018,12,0
HARYANA,KAITHAL,2019,1,0
HARYANA,KAITHAL,2019,2,0
HARYANA,KAITHAL,2019,3,0
HARYANA,KARNAL,2017,10,0
HARYANA,KARNAL,2017,11,0
HARYANA,KARNAL,2017,12,0
HARYANA,KARNAL,2018,1,0
HARYANA,KARNAL,2018,2,0
HARYANA,KARNAL,2018,3,0
HARYANA,KARNAL,2018,4,692
HARYANA,KARNAL,2018,5,45
HARYANA,KARNAL,2018,6,0
HARYANA,KARNAL,2018,7,0
HARYANA,KARNAL,2018,8,0
HARYANA,KARNAL,2018,9,0
HARYANA,KARNAL,2018,10,0
HARYANA,KARNAL,2018,11,0
HARYANA,KARNAL,2018,12,0
HARYANA,KARNAL,2019,1,0
HARYANA,KARNAL,2019,2,0
HARYANA,KARNAL,2019,3,0
HARYANA,PANIPAT,2017,10,0
HARYANA,PANIPAT,2017,11,0
HARYANA,PANIPAT,2017,12,0
HARYANA,PANIPAT,2018,1,0
HARYANA,PANIPAT,2018,2,0
HARYANA,PANIPAT,2018,3,0
HARYANA,PANIPAT,2018,4,227
HARYANA,PANIPAT,2018,5,27
HARYANA,PANIPAT,2018,6,0
HARYANA,PANIPAT,2018,7,0
HARYANA,PANIPAT,2018,8,0
HARYANA,PANIPAT,2018,9,0
HARYANA,PANIPAT,2018,10,0
HARYANA,PANIPAT,2018,11,0
HARYANA,PANIPAT,2018,12,0
HARYANA,PANIPAT,2019,1,0
HARYANA,PANIPAT,2019,2,0
HARYANA,PANIPAT,2019,3,0
HARYANA,SONIPAT,2017,10,196
HARYANA,SONIPAT,2017,11,305
HARYANA,SONIPAT,2017,12,0
HARYANA,SONIPAT,2018,1,0
HARYANA,SONIPAT,2018,2,0
HARYANA,SONIPAT,2018,3,0
HARYANA,SONIPAT,2018,4,181
HARYANA,SONIPAT,2018,5,0
HARYANA,SONIPAT,2018,6,0
HARYANA,SONIPAT,2018,7,0
HARYANA,SONIPAT,2018,8,0
HARYANA,SONIPAT,2018,9,0
HARYANA,SONIPAT,2018,10,0
HARYANA,SONIPAT,2018,11,0
HARYANA,SONIPAT,2018,12,0
HARYANA,SONIPAT,2019,1,0
HARYANA,SONIPAT,2019,2,0
HARYANA,SONIPAT,2019,3,0
HARYANA,JIND,2017,10,0
HARYANA,JIND,2017,11,200
HARYANA,JIND,2017,12,0
HARYANA,JIND,2018,1,0
HARYANA,JIND,2018,2,0
HARYANA,JIND,2018,3,0
HARYANA,JIND,2018,4,86
HARYANA,JIND,2018,5,5
HARYANA,JIND,2018,6,0
HARYANA,JIND,2018,7,0
HARYANA,JIND,2018,8,0
HARYANA,JIND,2018,9,0
HARYANA,JIND,2018,10,0
HARYANA,JIND,2018,11,0
HARYANA,JIND,2018,12,0
HARYANA,JIND,2019,1,0
HARYANA,JIND,2019,2,0
HARYANA,JIND,2019,3,0
HARYANA,FATEHABAD,2017,10,294
HARYANA,FATEHABAD,2017,11,212
HARYANA,FATEHABAD,2017,12,0
HARYANA,FATEHABAD,2018,1,0
HARYANA,FATEHABAD,2018,2,0
HARYANA,FATEHABAD,2018,3,0
HARYANA,FATEHABAD,2018,4,0
HARYANA,FATEHABAD,2018,5,0
HARYANA,FATEHABAD,2018,6,0
HARYANA,FATEHABAD,2018,7,0
HARYANA,FATEHABAD,2018,8,0
HARYANA,FATEHABAD,2018,9,0
HARYANA,FATEHABAD,2018,10,0
HARYANA,FATEHABAD,2018,11,0
HARYANA,FATEHABAD,2018,12,0
HARYANA,FATEHABAD,2019,1,0
HARYANA,FATEHABAD,2019,2,0
HARYANA,FATEHABAD,2019,3,0
HARYANA,SIRSA,2017,10,836
HARYANA,SIRSA,2017,11,0
HARYANA,SIRSA,2017,12,0
HARYANA,SIRSA,2018,1,0
HARYANA,SIRSA,2018,2,0
HARYANA,SIRSA,2018,3,0
HARYANA,SIRSA,2018,4,0
HARYANA,SIRSA,2018,5,7
HARYANA,SIRSA,2018,6,0
HARYANA,SIRSA,2018,7,0
HARYANA,SIRSA,2018,8,0
HARYANA,SIRSA,2018,9,0
HARYANA,SIRSA,2018,10,0
HARYANA,SIRSA,2018,11,0
HARYANA,SIRSA,2018,12,0
HARYANA,SIRSA,2019,1,0
HARYANA,SIRSA,2019,2,0
HARYANA,SIRSA,2019,3,0
HARYANA,HISAR,2017,10,0
HARYANA,HISAR,2017,11,0
HARYANA,HISAR,2017,12,0
HARYANA,HISAR,2018,1,0
HARYANA,HISAR,2018,2,0
HARYANA,HISAR,2018,3,0
HARYANA,HISAR,2018,4,90
HARYANA,HISAR,2018,5,44
HARYANA,HISAR,2018,6,0
HARYANA,HISAR,2018,7,0
HARYANA,HISAR,2018,8,0
HARYANA,HISAR,2018,9,0
HARYANA,HISAR,2018,10,0
HARYANA,HISAR,2018,11,0
HARYANA,HISAR,2018,12,0
HARYANA,HISAR,2019,1,0
HARYANA,HISAR,2019,2,0
HARYANA,HISAR,2019,3,0
HARYANA,BHIWANI,2017,10,579
HARYANA,BHIWANI,2017,11,0
HARYANA,BHIWANI,2017,12,0
HARYANA,BHIWANI,2018,1,0
HARYANA,BHIWANI,2018,2,0
HARYANA,BHIWANI,2018,3,0
HARYANA,BHIWANI,2018,4,0
HARYANA,BHIWANI,2018,5,0
HARYANA,BHIWANI,2018,6,0
HARYANA,BHIWANI,2018,7,0
HARYANA,BHIWANI,2018,8,0
HARYANA,BHIWANI,2018,9,0
HARYANA,BHIWANI,2018,10,0
HARYANA,BHIWANI,2018,11,0
HARYANA,BHIWANI,2018,12,0
HARYANA,BHIWANI,2019,1,0
HARYANA,BHIWANI,2019,2,0
HARYANA,BHIWANI,2019,3,0
HARYANA,ROHTAK,2017,10,94
HARYANA,ROHTAK,2017,11,0
HARYANA,ROHTAK,2017,12,0
HARYANA,ROHTAK,2018,1,0
HARYANA,ROHTAK,2018,2,0
HARYANA,ROHTAK,2018,3,0
HARYANA,ROHTAK,2018,4,44
HARYANA,ROHTAK,2018,5,0
HARYANA,ROHTAK,2018,6,0
HARYANA,ROHTAK,2018,7,0
HARYANA,ROHTAK,2018,8,0
HARYANA,ROHTAK,2018,9,0
HARYANA,ROHTAK,2018,10,0
HARYANA,ROHTAK,2018,11,0
HARYANA,ROHTAK,2018,12,0
HARYANA,ROHTAK,2019,1,0
HARYANA,ROHTAK,2019,2,0
HARYANA,ROHTAK,2019,3,0
HARYANA,JHAJJAR,2017,10,64
HARYANA,JHAJJAR,2017,11,0
HARYANA,JHAJJAR,2017,12,0
HARYANA,JHAJJAR,2018,1,0
HARYANA,JHAJJAR,2018,2,0
HARYANA,JHAJJAR,2018,3,0
HARYANA,JHAJJAR,2018,4,0
HARYANA,JHAJJAR,2018,5,0
HARYANA,JHAJJAR,2018,6,0
HARYANA,JHAJJAR,2018,7,0
HARYANA,JHAJJAR,2018,8,0
HARYANA,JHAJJAR,2018,9,0
HARYANA,JHAJJAR,2018,10,0
