statvar,dcid
LocalCurrency_ExchangeRate_Currency_USD_SBD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SBD
LocalCurrency_ExchangeRate_Currency_USD_SCR,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SCR
LocalCurrency_ExchangeRate_Currency_USD_SDD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SDD
LocalCurrency_ExchangeRate_Currency_USD_SDG,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SDG
LocalCurrency_ExchangeRate_Currency_USD_SDP,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SDP
LocalCurrency_ExchangeRate_Currency_USD_SEK,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SEK
LocalCurrency_ExchangeRate_Currency_USD_SGD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SGD
LocalCurrency_ExchangeRate_Currency_USD_SIB,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SIB
LocalCurrency_ExchangeRate_Currency_USD_SIT,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SIT
LocalCurrency_ExchangeRate_Currency_USD_SKK,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SKK
LocalCurrency_ExchangeRate_Currency_USD_SLE,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SLE
LocalCurrency_ExchangeRate_Currency_USD_SLL,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SLL
LocalCurrency_ExchangeRate_Currency_USD_SOS,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SOS
LocalCurrency_ExchangeRate_Currency_USD_SRD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SRD
LocalCurrency_ExchangeRate_Currency_USD_SRG,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SRG
LocalCurrency_ExchangeRate_Currency_USD_SSP,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SSP
LocalCurrency_ExchangeRate_Currency_USD_STD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_STD
LocalCurrency_ExchangeRate_Currency_USD_STE,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_STE
LocalCurrency_ExchangeRate_Currency_USD_STN,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_STN
LocalCurrency_ExchangeRate_Currency_USD_SUR,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SUR
LocalCurrency_ExchangeRate_Currency_USD_SVC,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SVC
LocalCurrency_ExchangeRate_Currency_USD_SYP,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SYP
LocalCurrency_ExchangeRate_Currency_USD_SZL,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SZL
LocalCurrency_ExchangeRate_Currency_USD_THB,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_THB
LocalCurrency_ExchangeRate_Currency_USD_TJR,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TJR
LocalCurrency_ExchangeRate_Currency_USD_TJS,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TJS
LocalCurrency_ExchangeRate_Currency_USD_TMM,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TMM
LocalCurrency_ExchangeRate_Currency_USD_TMT,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TMT
LocalCurrency_ExchangeRate_Currency_USD_TND,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TND
LocalCurrency_ExchangeRate_Currency_USD_TOP,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TOP
LocalCurrency_ExchangeRate_Currency_USD_TPE,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TPE
LocalCurrency_ExchangeRate_Currency_USD_TRL,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TRL
LocalCurrency_ExchangeRate_Currency_USD_TRY,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TRY
LocalCurrency_ExchangeRate_Currency_USD_TTD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TTD
LocalCurrency_ExchangeRate_Currency_USD_TVD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TVD
LocalCurrency_ExchangeRate_Currency_USD_TWD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TWD
LocalCurrency_ExchangeRate_Currency_USD_TZS,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_TZS
LocalCurrency_ExchangeRate_Currency_USD_UAH,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UAH
LocalCurrency_ExchangeRate_Currency_USD_UAK,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UAK
LocalCurrency_ExchangeRate_Currency_USD_UGS,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UGS
LocalCurrency_ExchangeRate_Currency_USD_UGX,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UGX
LocalCurrency_ExchangeRate_Currency_USD_USD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrencyUSD
LocalCurrency_ExchangeRate_Currency_USD_UYF,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UYF
LocalCurrency_ExchangeRate_Currency_USD_UYN,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UYN
LocalCurrency_ExchangeRate_Currency_USD_UYP,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UYP
LocalCurrency_ExchangeRate_Currency_USD_UYU,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UYU
LocalCurrency_ExchangeRate_Currency_USD_UZC,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UZC
LocalCurrency_ExchangeRate_Currency_USD_UZS,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_UZS
LocalCurrency_ExchangeRate_Currency_USD_VDN,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VDN
LocalCurrency_ExchangeRate_Currency_USD_VEB,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VEB
LocalCurrency_ExchangeRate_Currency_USD_VED,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VED
LocalCurrency_ExchangeRate_Currency_USD_VEF,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VEF
LocalCurrency_ExchangeRate_Currency_USD_VES,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VES
LocalCurrency_ExchangeRate_Currency_USD_VND,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VND
LocalCurrency_ExchangeRate_Currency_USD_VNN,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VNN
LocalCurrency_ExchangeRate_Currency_USD_VUV,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_VUV
LocalCurrency_ExchangeRate_Currency_USD_WST,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_WST
LocalCurrency_ExchangeRate_Currency_USD_XAF,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XAF
LocalCurrency_ExchangeRate_Currency_USD_XCD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XCD
LocalCurrency_ExchangeRate_Currency_USD_XMCF,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XMCF
LocalCurrency_ExchangeRate_Currency_USD_XOF,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XOF
LocalCurrency_ExchangeRate_Currency_USD_XPF,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XPF
LocalCurrency_ExchangeRate_Currency_USD_XPGR,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XPGR
LocalCurrency_ExchangeRate_Currency_USD_XSS,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_XSS
LocalCurrency_ExchangeRate_Currency_USD_YDD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_YDD
LocalCurrency_ExchangeRate_Currency_USD_YER,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_YER
LocalCurrency_ExchangeRate_Currency_USD_YUD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_YUD
LocalCurrency_ExchangeRate_Currency_USD_YUF,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_YUF
LocalCurrency_ExchangeRate_Currency_USD_YUM,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_YUM
LocalCurrency_ExchangeRate_Currency_USD_YUN,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_YUN
LocalCurrency_ExchangeRate_Currency_USD_YUR,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_YUR
LocalCurrency_ExchangeRate_Currency_USD_ZAR,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZAR
LocalCurrency_ExchangeRate_Currency_USD_ZMK,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZMK
LocalCurrency_ExchangeRate_Currency_USD_ZMW,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZMW
LocalCurrency_ExchangeRate_Currency_USD_ZRN,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZRN
LocalCurrency_ExchangeRate_Currency_USD_ZRZ,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZRZ
LocalCurrency_ExchangeRate_Currency_USD_ZWC,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZWC
LocalCurrency_ExchangeRate_Currency_USD_ZWD,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZWD
LocalCurrency_ExchangeRate_Currency_USD_ZWL,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZWL
LocalCurrency_ExchangeRate_Currency_USD_ZWN,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZWN
LocalCurrency_ExchangeRate_Currency_USD_ZWR,LocalCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ZWR
StandardizedCurrency_ExchangeRate_Currency_USD_AED,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_AED
StandardizedCurrency_ExchangeRate_Currency_USD_AFN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_AFN
StandardizedCurrency_ExchangeRate_Currency_USD_ALL,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ALL
StandardizedCurrency_ExchangeRate_Currency_USD_AMD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_AMD
StandardizedCurrency_ExchangeRate_Currency_USD_ANG,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ANG
StandardizedCurrency_ExchangeRate_Currency_USD_AOA,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_AOA
StandardizedCurrency_ExchangeRate_Currency_USD_ARS,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ARS
StandardizedCurrency_ExchangeRate_Currency_USD_AUD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_AUD
StandardizedCurrency_ExchangeRate_Currency_USD_AWG,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_AWG
StandardizedCurrency_ExchangeRate_Currency_USD_AZN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_AZN
StandardizedCurrency_ExchangeRate_Currency_USD_BAM,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BAM
StandardizedCurrency_ExchangeRate_Currency_USD_BBD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BBD
StandardizedCurrency_ExchangeRate_Currency_USD_BDT,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BDT
StandardizedCurrency_ExchangeRate_Currency_USD_BGN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BGN
StandardizedCurrency_ExchangeRate_Currency_USD_BHD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BHD
StandardizedCurrency_ExchangeRate_Currency_USD_BIF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BIF
StandardizedCurrency_ExchangeRate_Currency_USD_BMD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BMD
StandardizedCurrency_ExchangeRate_Currency_USD_BND,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BND
StandardizedCurrency_ExchangeRate_Currency_USD_BOB,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BOB
StandardizedCurrency_ExchangeRate_Currency_USD_BRL,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BRL
StandardizedCurrency_ExchangeRate_Currency_USD_BSD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BSD
StandardizedCurrency_ExchangeRate_Currency_USD_BTN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BTN
StandardizedCurrency_ExchangeRate_Currency_USD_BWP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BWP
StandardizedCurrency_ExchangeRate_Currency_USD_BYN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BYN
StandardizedCurrency_ExchangeRate_Currency_USD_BZD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_BZD
StandardizedCurrency_ExchangeRate_Currency_USD_CAD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CAD
StandardizedCurrency_ExchangeRate_Currency_USD_CDF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CDF
StandardizedCurrency_ExchangeRate_Currency_USD_CHF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CHF
StandardizedCurrency_ExchangeRate_Currency_USD_CLP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CLP
StandardizedCurrency_ExchangeRate_Currency_USD_CNY,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CNY
StandardizedCurrency_ExchangeRate_Currency_USD_COP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_COP
StandardizedCurrency_ExchangeRate_Currency_USD_CRC,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CRC
StandardizedCurrency_ExchangeRate_Currency_USD_CSK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CSK
StandardizedCurrency_ExchangeRate_Currency_USD_CUP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CUP
StandardizedCurrency_ExchangeRate_Currency_USD_CUX,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CUX
StandardizedCurrency_ExchangeRate_Currency_USD_CVE,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CVE
StandardizedCurrency_ExchangeRate_Currency_USD_CZK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_CZK
StandardizedCurrency_ExchangeRate_Currency_USD_DJF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_DJF
StandardizedCurrency_ExchangeRate_Currency_USD_DKK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_DKK
StandardizedCurrency_ExchangeRate_Currency_USD_DOP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_DOP
StandardizedCurrency_ExchangeRate_Currency_USD_DZD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_DZD
StandardizedCurrency_ExchangeRate_Currency_USD_EGP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_EGP
StandardizedCurrency_ExchangeRate_Currency_USD_ERN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ERN
StandardizedCurrency_ExchangeRate_Currency_USD_EUR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_EUR
StandardizedCurrency_ExchangeRate_Currency_USD_ETB,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ETB
StandardizedCurrency_ExchangeRate_Currency_USD_FJD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_FJD
StandardizedCurrency_ExchangeRate_Currency_USD_GBP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_GBP
StandardizedCurrency_ExchangeRate_Currency_USD_GEL,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_GEL
StandardizedCurrency_ExchangeRate_Currency_USD_GHS,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_GHS
StandardizedCurrency_ExchangeRate_Currency_USD_GIP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_GIP
StandardizedCurrency_ExchangeRate_Currency_USD_GMD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_GMD
StandardizedCurrency_ExchangeRate_Currency_USD_GNF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_GNF
StandardizedCurrency_ExchangeRate_Currency_USD_GTQ,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_GTQ
StandardizedCurrency_ExchangeRate_Currency_USD_GYD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_GYD
StandardizedCurrency_ExchangeRate_Currency_USD_HKD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_HKD
StandardizedCurrency_ExchangeRate_Currency_USD_HNL,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_HNL
StandardizedCurrency_ExchangeRate_Currency_USD_HRK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_HRK
StandardizedCurrency_ExchangeRate_Currency_USD_HTG,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_HTG
StandardizedCurrency_ExchangeRate_Currency_USD_HUF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_HUF
StandardizedCurrency_ExchangeRate_Currency_USD_IDR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_IDR
StandardizedCurrency_ExchangeRate_Currency_USD_ILS,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ILS
StandardizedCurrency_ExchangeRate_Currency_USD_INR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_INR
StandardizedCurrency_ExchangeRate_Currency_USD_IQD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_IQD
StandardizedCurrency_ExchangeRate_Currency_USD_IRR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_IRR
StandardizedCurrency_ExchangeRate_Currency_USD_ISK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_ISK
StandardizedCurrency_ExchangeRate_Currency_USD_JMD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_JMD
StandardizedCurrency_ExchangeRate_Currency_USD_JOD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_JOD
StandardizedCurrency_ExchangeRate_Currency_USD_JPY,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_JPY
StandardizedCurrency_ExchangeRate_Currency_USD_KES,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_KES
StandardizedCurrency_ExchangeRate_Currency_USD_KGS,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_KGS
StandardizedCurrency_ExchangeRate_Currency_USD_KHR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_KHR
StandardizedCurrency_ExchangeRate_Currency_USD_KMF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_KMF
StandardizedCurrency_ExchangeRate_Currency_USD_KPW,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_KPW
StandardizedCurrency_ExchangeRate_Currency_USD_KRW,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_KRW
StandardizedCurrency_ExchangeRate_Currency_USD_KWD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_KWD
StandardizedCurrency_ExchangeRate_Currency_USD_KYD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_KYD
StandardizedCurrency_ExchangeRate_Currency_USD_KZT,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_KZT
StandardizedCurrency_ExchangeRate_Currency_USD_LAK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_LAK
StandardizedCurrency_ExchangeRate_Currency_USD_LBP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_LBP
StandardizedCurrency_ExchangeRate_Currency_USD_LKR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_LKR
StandardizedCurrency_ExchangeRate_Currency_USD_LRD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_LRD
StandardizedCurrency_ExchangeRate_Currency_USD_LSL,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_LSL
StandardizedCurrency_ExchangeRate_Currency_USD_LYD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_LYD
StandardizedCurrency_ExchangeRate_Currency_USD_MAD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MAD
StandardizedCurrency_ExchangeRate_Currency_USD_MDL,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MDL
StandardizedCurrency_ExchangeRate_Currency_USD_MGA,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MGA
StandardizedCurrency_ExchangeRate_Currency_USD_MKD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MKD
StandardizedCurrency_ExchangeRate_Currency_USD_MMK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MMK
StandardizedCurrency_ExchangeRate_Currency_USD_MNT,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MNT
StandardizedCurrency_ExchangeRate_Currency_USD_MOP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MOP
StandardizedCurrency_ExchangeRate_Currency_USD_MRU,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MRU
StandardizedCurrency_ExchangeRate_Currency_USD_MUR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MUR
StandardizedCurrency_ExchangeRate_Currency_USD_MVR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MVR
StandardizedCurrency_ExchangeRate_Currency_USD_MWK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MWK
StandardizedCurrency_ExchangeRate_Currency_USD_MXN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MXN
StandardizedCurrency_ExchangeRate_Currency_USD_MYR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MYR
StandardizedCurrency_ExchangeRate_Currency_USD_MZN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_MZN
StandardizedCurrency_ExchangeRate_Currency_USD_NAD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_NAD
StandardizedCurrency_ExchangeRate_Currency_USD_NGN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_NGN
StandardizedCurrency_ExchangeRate_Currency_USD_NIO,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_NIO
StandardizedCurrency_ExchangeRate_Currency_USD_NOK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_NOK
StandardizedCurrency_ExchangeRate_Currency_USD_NPR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_NPR
StandardizedCurrency_ExchangeRate_Currency_USD_NZD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_NZD
StandardizedCurrency_ExchangeRate_Currency_USD_OMR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_OMR
StandardizedCurrency_ExchangeRate_Currency_USD_PAB,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_PAB
StandardizedCurrency_ExchangeRate_Currency_USD_PEN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_PEN
StandardizedCurrency_ExchangeRate_Currency_USD_PGK,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_PGK
StandardizedCurrency_ExchangeRate_Currency_USD_PHP,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_PHP
StandardizedCurrency_ExchangeRate_Currency_USD_PKR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_PKR
StandardizedCurrency_ExchangeRate_Currency_USD_PLN,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_PLN
StandardizedCurrency_ExchangeRate_Currency_USD_PYG,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_PYG
StandardizedCurrency_ExchangeRate_Currency_USD_QAR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_QAR
StandardizedCurrency_ExchangeRate_Currency_USD_RON,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_RON
StandardizedCurrency_ExchangeRate_Currency_USD_RSD,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_RSD
StandardizedCurrency_ExchangeRate_Currency_USD_RUB,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_RUB
StandardizedCurrency_ExchangeRate_Currency_USD_RWF,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_RWF
StandardizedCurrency_ExchangeRate_Currency_USD_SAR,StandardizedCurrency_ExchangeRate_Currency_FromCurrency_USD_ToCurrency_SAR
