seriesCode,concept_role,concept_id,code_id,code_description,code_sdmx
SE_NAP_ACHI,dimension,Education level,ISCED11_35,Upper secondary vocational education,ISCED11_35
SE_NAP_ACHI,dimension,Education level,ISCED11_4,Post-secondary non-tertiary education,ISCED11_4
SE_NAP_ACHI,dimension,Education level,ISCED11_44,Post-secondary non-tertiary general education,ISCED11_44
SE_NAP_ACHI,dimension,Education level,ISCED11_45,Post-secondary non-tertiary vocational education,ISCED11_45
SE_NAP_ACHI,dimension,Education level,ISCED11_5,Short-cycle tertiary education,ISCED11_5
SE_NAP_ACHI,dimension,Education level,ISCED11_54,Short-cycle tertiary general education,ISCED11_54
SE_NAP_ACHI,dimension,Education level,ISCED11_55,Short-cycle tertiary vocational education,ISCED11_55
SE_NAP_ACHI,dimension,Education level,ISCED11_6,Bachelor’s or equivalent level,ISCED11_6
SE_NAP_ACHI,dimension,Education level,ISCED11_7,Master’s or equivalent level,ISCED11_7
SE_NAP_ACHI,dimension,Education level,ISCED11_8,Doctoral or equivalent level,ISCED11_8
SE_NAP_ACHI,dimension,Education level,ISCED11_9,Not elsewhere classified   ,ISCED11_9
SE_NAP_ACHI,dimension,Education level,ISCED11_99,Not elsewhere classified ,ISCED11_99
SE_NAP_ACHI,dimension,Education level,ISCED11A_0,Less than primary education,ISCED11A_0
SE_NAP_ACHI,dimension,Education level,ISCED11A_01,Never attended an education programme / No schooling,ISCED11A_01
SE_NAP_ACHI,dimension,Education level,ISCED11A_02,Some early childhood education,ISCED11A_02
SE_NAP_ACHI,dimension,Education level,ISCED11A_03,Some primary education,ISCED11A_03
SE_NAP_ACHI,dimension,Education level,ISCED11A_1,"Primary education, sufficient for level completion",ISCED11A_1
SE_NAP_ACHI,dimension,Education level,ISCED11A_2,"Lower secondary education, sufficient for level completion",ISCED11A_2
SE_NAP_ACHI,dimension,Education level,ISCED11A_3,"Upper secondary education, sufficient for level completion",ISCED11A_3
SE_NAP_ACHI,dimension,Education level,ISCED11A_4,"Post-secondary non-tertiary education, sufficient for level completion",ISCED11A_4
SE_NAP_ACHI,dimension,Education level,ISCED11A_5,"Short-cycle tertiary education, sufficient for level completion",ISCED11A_5
SE_NAP_ACHI,dimension,Education level,ISCED11A_6,"Bachelor’s or equivalent level, sufficient for level completion",ISCED11A_6
SE_NAP_ACHI,dimension,Education level,ISCED11A_7,"Master’s or equivalent level, sufficient for level completion",ISCED11A_7
SE_NAP_ACHI,dimension,Education level,ISCED11A_8,"Doctoral or equivalent level, sufficient for level completion",ISCED11A_8
SE_NAP_ACHI,dimension,Education level,AGGA_01_02,No primary schooling,AGGA_01_02
SE_NAP_ACHI,dimension,Education level,AGG_02T8,Pre-primary to tertiary education,AGG_02T8
SE_NAP_ACHI,dimension,Education level,AGG_1_2,Primary and lower secondary education (basic education),AGG_1_2
SE_NAP_ACHI,dimension,Education level,AGG_1T3,Primary and secondary education,AGG_1T3
SE_NAP_ACHI,dimension,Education level,AGG_5T8,Tertiary education,AGG_5T8
SE_NAP_ACHI,dimension,Education level,AGG_3_4,Secondary and post-secondary non-tertiary education (intermediate),AGG_3_4
SE_NAP_ACHI,dimension,Education level,ISCED11_25_35_45,Vocational secondary education,ISCED11_25_35_45
SE_NAP_ACHI,dimension,Education level,ISCED97_0,Pre-primary education,ISCED97_0
SE_NAP_ACHI,dimension,Education level,ISCED97_1,Primary education or first stage of basic education,ISCED97_1
SE_NAP_ACHI,dimension,Education level,ISCED97_2,Lower secondary or second stage of basic education,ISCED97_2
SE_NAP_ACHI,dimension,Education level,ISCED97_3,Upper secondary education,ISCED97_3
SE_NAP_ACHI,dimension,Education level,ISCED97_4,Post-secondary non-tertiary education,ISCED97_4
SE_NAP_ACHI,dimension,Education level,ISCED97_5,First stage of tertiary education (not leading directly to an advanced research qualification),ISCED97_5
SE_NAP_ACHI,dimension,Education level,ISCED97_5A,First stage of tertiary education (theoretically based/research preparatory),ISCED97_5A
SE_NAP_ACHI,dimension,Education level,ISCED97_5B,First stage of tertiary education (practical/technical/occupationally specific),ISCED97_5B
SE_NAP_ACHI,dimension,Education level,ISCED97_6,Second stage of tertiary education (leading to an advanced research qualification),ISCED97_6
SE_NAP_ACHI,dimension,Education level,GRAD23,Grades 2/3,ISCED11A_0_G23
SE_NAP_ACHI,dimension,Education level,LOWSEC,Lower secondary,ISCED11_2
SE_NAP_ACHI,dimension,Education level,PRIMAR,Primary,ISCED11_1
SE_NAP_ACHI,dimension,Education level,PREPRI,Pre-primary,ISCED11_02
SE_NAP_ACHI,dimension,Education level,SECOND,Secondary,AGG_2_3
SE_NAP_ACHI,dimension,Education level,UPPSEC,Upper secondary,ISCED11_3
SE_NAP_ACHI,dimension,Education level,_T,Total or not breakdown,_T
SE_NAP_ACHI,dimension,Reporting Type,N,National,N
SE_NAP_ACHI,dimension,Reporting Type,G,Global,G
SE_NAP_ACHI,dimension,Reporting Type,R,Regional,R
SE_NAP_ACHI,dimension,Type of skill,_T,No breakdown,_T
SE_NAP_ACHI,dimension,Type of skill,SKILL_MATH,Skill: Minimum proficiency in mathematics,SKILL_MATH
SE_NAP_ACHI,dimension,Type of skill,SKILL_READ,Skill: Minimum proficiency in reading,SKILL_READ
SE_NAP_ACHI,dimension,Type of skill,CMFL,Copying or moving a file or folder,SKILL_ICTCMFL
SE_NAP_ACHI,dimension,Type of skill,ARSP,Using basic arithmetic formula in a spreadsheet,SKILL_ICTSSHT
SE_NAP_ACHI,dimension,Type of skill,COPA,Using copy and paste tools to duplicate or move information within a document,SKILL_ICTCPT
SE_NAP_ACHI,dimension,Type of skill,EMAIL,Sending e-mails with attached files,SKILL_ICTATCH
SE_NAP_ACHI,dimension,Type of skill,EPRS,Creating electronic presentations with presentation software,SKILL_ICTPST
SE_NAP_ACHI,dimension,Type of skill,INST,Connecting and installing new devices,SKILL_ICTCDV
SE_NAP_ACHI,dimension,Type of skill,PCPR,Writing a computer program using a specialized programming language,SKILL_ICTPRGM
SE_NAP_ACHI,dimension,Type of skill,SOFT,"Finding, downloading, installing and configuring software",SKILL_ICTSFWR
SE_NAP_ACHI,dimension,Type of skill,TRAF,Transferring files between a computer and other devices,SKILL_ICTTRFF
SE_NAP_ACHI,dimension,Type of skill,LITE,Literacy,SKILL_LTRCY
SE_NAP_ACHI,dimension,Type of skill,NUME,Numeracy,SKILL_NMRCY
SE_NAP_ACHI,dimension,Nature,C,Country data,C
SE_NAP_ACHI,dimension,Nature,CA,Country adjusted data,CA
SE_NAP_ACHI,dimension,Nature,E,Estimated data,E
SE_NAP_ACHI,dimension,Nature,G,Global monitoring data,G
SE_NAP_ACHI,dimension,Nature,M,Modeled data,M
SE_NAP_ACHI,dimension,Nature,N,Non-relevant,N
SE_NAP_ACHI,dimension,Nature,NA,Data nature not available,_X
SE_NAP_ACHI,dimension,Units,Ratio,Ratio,RO
SE_LGP_ACHI,dimension,Education level,ISCED11_0,Early childhood education,ISCED11_0
SE_LGP_ACHI,dimension,Education level,ISCED11_01,Early childhood educational development ,ISCED11_01
SE_LGP_ACHI,dimension,Education level,ISCED11_10,Primary education,ISCED11_10
SE_LGP_ACHI,dimension,Education level,ISCED11_24,Lower secondary general education,ISCED11_24
SE_LGP_ACHI,dimension,Education level,ISCED11_25,Lower secondary vocational education,ISCED11_25
SE_LGP_ACHI,dimension,Education level,ISCED11_34,Upper secondary general education,ISCED11_34
SE_LGP_ACHI,dimension,Education level,ISCED11_35,Upper secondary vocational education,ISCED11_35
SE_LGP_ACHI,dimension,Education level,ISCED11_4,Post-secondary non-tertiary education,ISCED11_4
SE_LGP_ACHI,dimension,Education level,ISCED11_44,Post-secondary non-tertiary general education,ISCED11_44
SE_LGP_ACHI,dimension,Education level,ISCED11_45,Post-secondary non-tertiary vocational education,ISCED11_45
SE_LGP_ACHI,dimension,Education level,ISCED11_5,Short-cycle tertiary education,ISCED11_5
SE_LGP_ACHI,dimension,Education level,ISCED11_54,Short-cycle tertiary general education,ISCED11_54
SE_LGP_ACHI,dimension,Education level,ISCED11_55,Short-cycle tertiary vocational education,ISCED11_55
SE_LGP_ACHI,dimension,Education level,ISCED11_6,Bachelor’s or equivalent level,ISCED11_6
SE_LGP_ACHI,dimension,Education level,ISCED11_7,Master’s or equivalent level,ISCED11_7
SE_LGP_ACHI,dimension,Education level,ISCED11_8,Doctoral or equivalent level,ISCED11_8
SE_LGP_ACHI,dimension,Education level,ISCED11_9,Not elsewhere classified   ,ISCED11_9
SE_LGP_ACHI,dimension,Education level,ISCED11_99,Not elsewhere classified ,ISCED11_99
SE_LGP_ACHI,dimension,Education level,ISCED11A_0,Less than primary education,ISCED11A_0
SE_LGP_ACHI,dimension,Education level,ISCED11A_01,Never attended an education programme / No schooling,ISCED11A_01
SE_LGP_ACHI,dimension,Education level,ISCED11A_02,Some early childhood education,ISCED11A_02
SE_LGP_ACHI,dimension,Education level,ISCED11A_03,Some primary education,ISCED11A_03
SE_LGP_ACHI,dimension,Education level,ISCED11A_1,"Primary education, sufficient for level completion",ISCED11A_1
SE_LGP_ACHI,dimension,Education level,ISCED11A_2,"Lower secondary education, sufficient for level completion",ISCED11A_2
SE_LGP_ACHI,dimension,Education level,ISCED11A_3,"Upper secondary education, sufficient for level completion",ISCED11A_3
SE_LGP_ACHI,dimension,Education level,ISCED11A_4,"Post-secondary non-tertiary education, sufficient for level completion",ISCED11A_4
SE_LGP_ACHI,dimension,Education level,ISCED11A_5,"Short-cycle tertiary education, sufficient for level completion",ISCED11A_5
SE_LGP_ACHI,dimension,Education level,ISCED11A_6,"Bachelor’s or equivalent level, sufficient for level completion",ISCED11A_6
SE_LGP_ACHI,dimension,Education level,ISCED11A_7,"Master’s or equivalent level, sufficient for level completion",ISCED11A_7
SE_LGP_ACHI,dimension,Education level,ISCED11A_8,"Doctoral or equivalent level, sufficient for level completion",ISCED11A_8
SE_LGP_ACHI,dimension,Education level,AGGA_01_02,No primary schooling,AGGA_01_02
SE_LGP_ACHI,dimension,Education level,AGG_02T8,Pre-primary to tertiary education,AGG_02T8
SE_LGP_ACHI,dimension,Education level,AGG_1_2,Primary and lower secondary education (basic education),AGG_1_2
SE_LGP_ACHI,dimension,Education level,AGG_1T3,Primary and secondary education,AGG_1T3
SE_LGP_ACHI,dimension,Education level,AGG_5T8,Tertiary education,AGG_5T8
SE_LGP_ACHI,dimension,Education level,AGG_3_4,Secondary and post-secondary non-tertiary education (intermediate),AGG_3_4
SE_LGP_ACHI,dimension,Education level,ISCED11_25_35_45,Vocational secondary education,ISCED11_25_35_45
SE_LGP_ACHI,dimension,Education level,ISCED97_0,Pre-primary education,ISCED97_0
SE_LGP_ACHI,dimension,Education level,ISCED97_1,Primary education or first stage of basic education,ISCED97_1
SE_LGP_ACHI,dimension,Education level,ISCED97_2,Lower secondary or second stage of basic education,ISCED97_2
SE_LGP_ACHI,dimension,Education level,ISCED97_3,Upper secondary education,ISCED97_3
SE_LGP_ACHI,dimension,Education level,ISCED97_4,Post-secondary non-tertiary education,ISCED97_4
SE_LGP_ACHI,dimension,Education level,ISCED97_5,First stage of tertiary education (not leading directly to an advanced research qualification),ISCED97_5
SE_LGP_ACHI,dimension,Education level,ISCED97_5A,First stage of tertiary education (theoretically based/research preparatory),ISCED97_5A
SE_LGP_ACHI,dimension,Education level,ISCED97_5B,First stage of tertiary education (practical/technical/occupationally specific),ISCED97_5B
SE_LGP_ACHI,dimension,Education level,ISCED97_6,Second stage of tertiary education (leading to an advanced research qualification),ISCED97_6
SE_LGP_ACHI,dimension,Education level,GRAD23,Grades 2/3,ISCED11A_0_G23
SE_LGP_ACHI,dimension,Education level,LOWSEC,Lower secondary,ISCED11_2
SE_LGP_ACHI,dimension,Education level,PRIMAR,Primary,ISCED11_1
SE_LGP_ACHI,dimension,Education level,PREPRI,Pre-primary,ISCED11_02
SE_LGP_ACHI,dimension,Education level,SECOND,Secondary,AGG_2_3
SE_LGP_ACHI,dimension,Education level,UPPSEC,Upper secondary,ISCED11_3
SE_LGP_ACHI,dimension,Education level,_T,Total or not breakdown,_T
SE_LGP_ACHI,dimension,Reporting Type,N,National,N
SE_LGP_ACHI,dimension,Reporting Type,G,Global,G
SE_LGP_ACHI,dimension,Reporting Type,R,Regional,R
SE_LGP_ACHI,dimension,Type of skill,_T,No breakdown,_T
SE_LGP_ACHI,dimension,Type of skill,SKILL_MATH,Skill: Minimum proficiency in mathematics,SKILL_MATH
SE_LGP_ACHI,dimension,Type of skill,SKILL_READ,Skill: Minimum proficiency in reading,SKILL_READ
SE_LGP_ACHI,dimension,Type of skill,CMFL,Copying or moving a file or folder,SKILL_ICTCMFL
SE_LGP_ACHI,dimension,Type of skill,ARSP,Using basic arithmetic formula in a spreadsheet,SKILL_ICTSSHT
SE_LGP_ACHI,dimension,Type of skill,COPA,Using copy and paste tools to duplicate or move information within a document,SKILL_ICTCPT
SE_LGP_ACHI,dimension,Type of skill,EMAIL,Sending e-mails with attached files,SKILL_ICTATCH
SE_LGP_ACHI,dimension,Type of skill,EPRS,Creating electronic presentations with presentation software,SKILL_ICTPST
SE_LGP_ACHI,dimension,Type of skill,INST,Connecting and installing new devices,SKILL_ICTCDV
SE_LGP_ACHI,dimension,Type of skill,PCPR,Writing a computer program using a specialized programming language,SKILL_ICTPRGM
SE_LGP_ACHI,dimension,Type of skill,SOFT,"Finding, downloading, installing and configuring software",SKILL_ICTSFWR
SE_LGP_ACHI,dimension,Type of skill,TRAF,Transferring files between a computer and other devices,SKILL_ICTTRFF
SE_LGP_ACHI,dimension,Type of skill,LITE,Literacy,SKILL_LTRCY
SE_LGP_ACHI,dimension,Type of skill,NUME,Numeracy,SKILL_NMRCY
SE_LGP_ACHI,dimension,Nature,C,Country data,C
SE_LGP_ACHI,dimension,Nature,CA,Country adjusted data,CA
SE_LGP_ACHI,dimension,Nature,E,Estimated data,E
SE_LGP_ACHI,dimension,Nature,G,Global monitoring data,G
SE_LGP_ACHI,dimension,Nature,M,Modeled data,M
SE_LGP_ACHI,dimension,Nature,N,Non-relevant,N
SE_LGP_ACHI,dimension,Nature,NA,Data nature not available,_X
SE_LGP_ACHI,dimension,Units,Ratio,Ratio,RO
SE_TOT_GPI,dimension,Education level,ISCED11_0,Early childhood education,ISCED11_0
SE_TOT_GPI,dimension,Education level,ISCED11_01,Early childhood educational development ,ISCED11_01
SE_TOT_GPI,dimension,Education level,ISCED11_10,Primary education,ISCED11_10
SE_TOT_GPI,dimension,Education level,ISCED11_24,Lower secondary general education,ISCED11_24
SE_TOT_GPI,dimension,Education level,ISCED11_25,Lower secondary vocational education,ISCED11_25
SE_TOT_GPI,dimension,Education level,ISCED11_34,Upper secondary general education,ISCED11_34
SE_TOT_GPI,dimension,Education level,ISCED11_35,Upper secondary vocational education,ISCED11_35
