YEAR	STATEID	STATE	REGION	CUSGT1M	CUSGT1F	CUSLT1M	CUSLT1F	CUSUNSM	CUSUNSF	CUSTOTM	CUSTOTF	CUSGT1T	CUSLT1T	CUSUNST	CUSTOTT	CNOPRIVM	CNOPRIVF	CWPRIVM	CWPRIVF	JURGT1M	JURGT1F	JURLT1M	JURLT1F	JURUNSM	JURUNSF	JURTOTM	JURTOTF	PVINM	PVINF	PVOTHM	PVOTHF	PVINCLM	PVINCLF	LFM	LFF	LFINCLM	LFINCLF	LFCROWDM	LFCROWDF	LFCRSTM	LFCRSTF	LFCRINCM	LFCRINCF	FEDM	FEDF	OTHSTM	OTHSTF	FACINCLM	FACINCLF	FACROWDM	FACROWDF	WHITEM	WHITEF	BLACKM	BLACKF	HISPM	HISPF	AIANM	AIANF	ASIANM	ASIANF	NHPIM	NHPIF	APIM	APIF	TWORACEM	TWORACEF	ADDRACEM	ADDRACEF	UNKRACEM	UNKRACEF	TOTRACEM	TOTRACEF	NOTHISPM	NOTHISPF	UNKHISPM	UNKHISPF	TOTHCATM	TOTHCATF	COMMITM	COMMITF	PARNEWM	PARNEWF	PARNOM	PARNOF	ADCRNEWM	ADCRNEWF	ADCRNOM	ADCRNOF	ADTRANSM	ADTRANSF	ADAWOLM	ADAWOLF	ADESCAPM	ADESCAPF	ADAWESM	ADAWESF	ADRETM	ADRETF	ADOTHM	ADOTHF	ADTOTM	ADTOTF	RLUNEXPM	RLUNEXPF	RLUNCOMM	RLUNCOMF	RLUNOTHM	RLUNOTHF	RLCOPROM	RLCOPROF	RLCOSUPM	RLCOSUPF	RLCODPM	RLCODPF	RLCOOTHM	RLCOOTHF	RLDEATHM	RLDEATHF	RLAWOLM	RLAWOLF	RLESCAPM	RLESCAPF	RLAWESM	RLAWESF	RLTRANM	RLTRANF	RLBONDM	RLBONDF	RLOTHM	RLOTHF	RLTOTM	RLTOTF	FLOJANM	FLOJANF	FLOADMM	FLOADMF	FLORLM	FLORLF	FLODECM	FLODECF	CAPRATEM	CAPRATEF	CAPOPM	CAPOPF	CAPDESM	CAPDESF	CAPRATET	CAPOPT	CAPDEST	HIVTEST	HIVINC	HIVCUR	HIVREL	HIVRAN	HIVCERT	HIVHIGH	HIVREQ	HIVORD	HIVCLIN	HIVINCID	HIVOTH	HIVNOCUS	HIVCUSME	ADHIVTST	CONSTYPE	HIVEXTST	HIVASYMM	HIVASYMF	HIVASYMT	HIVLESSM	HIVLESSF	HIVLESST	AIDSCONM	AIDSCONF	AIDSCONT	HIVATOTM	HIVATOTF	HIVATOTT	CUSLT18M	CUSLT18F	CUSCTZNM	CUSCTZNF	CITZTOT	NCITZTOT	UNKCITZTOT	CITZTOTM	CITZTOTF	CITZGT1M	CITZGT1F	CITZLE1M	CITZLE1F	CITZUNSM	CITZUNSF	NCITZTOTM	NCITZTOTF	NCITZGT1M	NCITZGT1F	NCITZLE1M	NCITZLE1F	NCITZUNSM	NCITZUNSF	NCITZSELF	NCITZDOCS	NCITZVERIF	UNCITZTOTM	UNCITZTOTF	CITZPOP	DTHEXECM	DTHEXECF	DTHILLNM	DTHILLNF	DTHAIDSM	DTHAIDSF	DTHSUICM	DTHSUICF	DTHACCM	DTHACCF	DTHHOMIM	DTHHOMIF	DTHHOMOM	DTHHOMOF	DTHPERSM	DTHPERSF	DTHOTHM	DTHOTHF	DTHTOTM	DTHTOTF	HANDLEM	HANDLEF
1998	11	DC	3	6390	226	103	26	228	35	6721	287	-1	-1	-1	-1	-1	-1	-1	-1	7785	359	1316	-9	369	-9	9470	359	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	81	12	9229	345	3	0	0	0	0	0	-9	-9	-1	-1	-1	-1	-9	-9	160	2	9470	359	9307	357	160	2	9470	359	2961	138	2074	47	-9	-9	-9	-9	110	54	1849	29	-2	-2	-2	-2	308	39	0	0	4	0	7306	307	3779	115	0	0	-9	-9	-9	-9	168	1	2305	127	622	61	-1	-1	-2	-2	-2	-2	268	1	1829	138	-9	-9	-9	-9	8991	443	8946	407	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	7973	7289	-9	1	2	2	2	2	1	2	1	-1	2	2	2	-1	-1	-1	-1	-1	-9	-9	185	-9	-9	28	-9	-9	55	235	33	268	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-8	-8	15	-9	-9	-9	2	-9	0	0	-1	-1	-1	-1	3	0	-9	-9	-1	-1	-9	-9
1998	12	FL	3	63672	3521	26	5	-8	-8	63698	3526	-1	-1	-1	-1	-1	-1	-1	-1	63672	3521	26	5	-8	-8	63698	3526	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	27117	1515	35265	1878	5700	184	6	12	8	0	-9	-9	-1	-1	-1	-1	-9	-9	1302	121	63698	3526	57414	3299	584	43	63698	3526	20164	1773	8	0	117	1	509	24	1638	65	45	4	-2	-2	-2	-2	157	10	15	0	904	90	23557	1967	11727	1237	87	23	379	51	3625	273	-8	-8	154	6	4413	203	-1	-1	-2	-2	-2	-2	133	11	93	4	1	0	242	36	21047	1858	61162	3412	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	77370	70785	52407	1	2	2	2	2	1	2	1	-1	1	1	2	-1	-1	-1	-1	-1	-9	-9	1681	-9	-9	-9	-9	-9	780	2207	254	2461	-1	-1	3606	145	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	122	8	58	3	4	2	1	0	-1	-1	-1	-1	5	0	0	0	-1	-1	-9	-9
1998	13	GA	3	36349	2409	439	65	-8	-8	36788	2474	-1	-1	-1	-1	-1	-1	-1	-1	36349	2409	439	65	-8	-8	36788	2474	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	12109	946	24508	1514	315	21	71	6	44	3	-9	-9	-1	-1	-1	-1	-9	-9	56	5	36788	2474	0	0	36473	2453	36788	2474	10100	1229	2891	218	842	127	-9	-9	-9	-9	10	1	-2	-2	-2	-2	50	1	1	1	0	0	13894	1577	3074	247	93	17	0	0	37	5	-8	-8	6431	764	1086	279	-1	-1	-2	-2	-2	-2	46	1	377	52	-9	-9	0	0	11238	1369	33586	2201	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	-9	39320	-9	1	1	2	2	2	1	2	1	-1	1	2	2	-1	-1	-1	-1	-1	-9	-9	-9	-9	-9	-9	-9	-9	-9	765	105	870	-1	-1	426	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	68	2	15	0	3	2	2	0	-1	-1	-1	-1	1	0	4	0	-1	-1	-9	-9
1998	15	HI	4	2040	286	166	16	991	70	3197	372	-1	-1	-1	-1	-1	-1	-1	-1	3311	359	192	19	991	52	4494	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	934	105	204	16	136	6	52	2	722	50	1901	191	-1	-1	-1	-1	-9	-9	681	66	4494	430	4271	417	87	7	4494	430	1657	346	31	12	361	39	265	86	495	119	-9	-9	-2	-2	-2	-2	26	0	-9	-9	44	0	2879	602	171	31	0	0	3	0	947	239	-9	-9	727	125	4	0	-1	-1	-2	-2	-2	-2	25	2	7	0	103	22	651	191	2648	611	3080	368	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	-9	3122	2197	1	2	2	2	2	1	2	1	-1	1	2	2	-1	-1	-1	-1	-1	17	1	18	0	0	0	2	0	2	19	1	20	-1	-1	133	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-8	-8	7	1	1	0	1	0	0	0	-1	-1	-1	-1	1	0	0	0	-1	-1	-9	-9
1998	16	ID	4	3178	281	-8	-8	-8	-8	3178	281	-1	-1	-1	-1	-1	-1	-1	-1	3762	321	-8	-8	-8	-8	3762	321	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	3039	288	53	4	467	45	124	25	23	0	-9	-9	-1	-1	-1	-1	-9	-9	523	4	3762	321	2641	190	654	86	3762	321	1211	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-2	-2	-2	-2	-9	-9	-9	-9	1031	259	2242	379	323	8	-9	-9	-9	-9	901	238	-8	-8	899	89	-9	-9	-1	-1	-2	-2	-2	-2	12	5	0	0	0	0	0	0	2145	341	3648	263	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	3167	3991	3167	1	1	2	2	2	2	2	2	-1	2	2	2	-1	-1	-1	-1	-1	8	0	8	-9	-9	-9	5	0	5	13	0	13	-1	-1	188	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	0	1	0	0	1	0	0	-1	-1	-1	-1	1	0	0	0	-1	-1	-9	-9
1998	17	IL	2	40405	2646	-9	-9	0	0	40405	2646	-1	-1	-1	-1	-1	-1	-1	-1	40405	2646	-9	-9	0	0	40405	2646	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	9735	636	26374	1846	4170	146	58	14	67	4	-9	-9	-1	-1	-1	-1	-9	-9	4171	146	40405	2646	36234	2500	1	0	40405	2646	17559	2096	-9	-9	-9	-9	4498	336	1891	77	-9	-9	-2	-2	-2	-2	769	123	10	3	0	0	24727	2635	1329	36	0	1	38	5	-8	-8	20372	2258	31	1	0	0	-1	-1	-2	-2	-2	-2	781	113	-9	-9	10	1	24	0	22680	2419	38358	2430	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	32062	32062	27342	1	2	2	2	2	1	1	1	-1	1	1	1	-1	-1	-1	-1	-1	386	44	430	32	2	34	214	16	230	632	62	694	-1	-1	473	-9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	59	4	14	0	12	0	3	0	-1	-1	-1	-1	4	0	2	0	-1	-1	-9	-9
1998	18	IN	2	16288	1136	159	13	8	1	16455	1150	-1	-1	-1	-1	-1	-1	-1	-1	17832	1184	159	13	8	1	17999	1198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	10302	714	7629	480	441	19	44	4	24	0	0	0	-1	-1	-1	-1	-9	-9	0	0	17999	1198	17558	1179	0	0	17999	1198	8543	952	282	27	675	68	-9	-9	-9	-9	2	0	-2	-2	-2	-2	17	0	-9	-9	0	0	9519	1047	0	0	0	0	545	69	3829	461	3925	388	0	0	0	0	-1	-1	-2	-2	-2	-2	15	2	0	0	-9	-9	0	0	8360	920	16673	1057	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	13983	17119	-9	1	2	2	2	2	1	1	1	-1	1	2	2	-1	-1	-1	-1	-1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-1	-1	97	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	45	0	-9	0	-9	0	-9	0	-1	-1	-1	-1	-9	0	-9	0	-1	-1	-9	-9
1998	19	IA	2	6903	491	-8	-8	-8	-8	6903	491	-1	-1	-1	-1	-1	-1	-1	-1	6903	491	-8	-8	-8	-8	6903	491	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	4753	364	1671	99	302	8	108	17	59	0	-9	-9	-1	-1	-1	-1	-9	-9	312	11	6903	491	6590	480	11	3	6903	491	2942	370	197	33	160	24	105	23	112	6	92	9	-2	-2	-2	-2	503	115	36	5	63	3	4210	588	610	31	0	0	90	17	556	138	-8	-8	1494	235	848	95	-1	-1	-2	-2	-2	-2	3	0	0	100	49	7	60	2	3717	625	6410	528	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	5701	5701	5701	1	1	2	2	2	2	2	2	-1	2	2	2	-1	-1	-1	-1	-1	8	6	14	0	0	0	4	0	4	12	6	18	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-8	-8	6	0	0	0	1	0	0	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-9	-9
1998	20	KS	2	7655	525	-8	-8	-8	-8	7655	525	-1	-1	-1	-1	-1	-1	-1	-1	7660	523	-8	-8	-8	-8	7660	523	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	4539	314	2851	199	561	25	146	8	68	0	-9	-9	-1	-1	-1	-1	-9	-9	56	2	7660	523	7043	496	56	2	7660	523	2514	372	208	13	1178	107	11	1	71	6	-9	-9	-2	-2	-2	-2	8	0	-9	-9	28	0	4018	499	281	20	0	0	0	0	53	6	-8	-8	3269	422	156	4	-1	-1	-2	-2	-2	-2	6	0	-9	-9	7	0	0	0	3793	452	7435	476	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	8189	-9	-9	1	2	2	2	2	1	1	2	-1	1	1	2	-1	-1	-1	-1	-1	-9	-9	35	-9	-9	-9	-9	-9	3	-9	-9	38	-1	-1	137	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	19	0	0	0	1	0	1	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-9	-9
1998	21	KY	3	10544	670	-8	-8	-8	-8	10544	670	-1	-1	-1	-1	-1	-1	-1	-1	13941	1046	-8	-8	-8	-8	13941	1046	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	8736	637	5166	408	85	4	7	0	7	0	-9	-9	-1	-1	-1	-1	-9	-9	25	1	13941	1046	13856	1042	0	0	13941	1046	5445	726	113	4	922	75	21	4	506	55	0	0	-2	-2	-2	-2	84	4	-8	-8	29	1	7120	869	3288	341	0	0	-9	-9	942	186	-8	-8	2283	328	-9	-9	-1	-1	-2	-2	-2	-2	86	7	3	1	-9	-9	96	11	6727	875	13548	1052	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	11428	11180	7421	1	2	2	2	2	1	1	1	-1	1	1	2	-1	-1	-1	-1	-1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	128	-1	-1	42	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	29	1	0	0	0	0	0	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-9	-9
1998	22	LA	3	18035	940	-8	-8	-8	-8	18035	940	-1	-1	-1	-1	-1	-1	-1	-1	30048	2180	-8	-8	-8	-8	30048	2180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	6854	705	23149	1472	-9	-9	6	0	1	0	-9	-9	-1	-1	-1	-1	-9	-9	38	3	30048	2180	-9	-9	30048	2180	30048	2180	6666	701	84	6	518	58	1021	78	6274	814	33	1	-2	-2	-2	-2	95	2	392	48	256	32	15339	1740	505	60	0	0	100	6	40	3	10938	1220	853	125	0	0	-1	-1	-2	-2	-2	-2	101	2	68	8	-9	-9	6	1	12688	1428	27397	1868	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	19016	18975	-9	1	2	2	2	2	1	2	1	-1	1	1	2	-1	-1	-1	-1	-1	-9	-9	-9	-9	-9	-9	-9	-9	-9	411	25	436	-1	-1	241	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-9	-9	-9	-9	-9	-9	-9	0	-1	-1	-1	-1	-9	0	77	3	-1	-1	-9	-9
1998	23	ME	1	1519	60	43	7	-8	-8	1562	67	-1	-1	-1	-1	-1	-1	-1	-1	1578	63	43	7	-8	-8	1621	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	1433	92	56	1	4	0	12	1	5	1	-9	-9	-1	-1	-1	-1	-9	-9	172	8	1678	103	1510	95	164	8	1678	103	431	18	0	0	0	0	149	11	130	13	5	20	-2	-2	-2	-2	8	0	9	1	0	0	732	63	200	12	2	0	15	0	299	12	0	0	3	0	37	1	-1	-1	-2	-2	-2	-2	6	0	12	0	4	0	1	0	581	25	1484	58	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	1460	1629	1460	1	2	2	2	2	1	2	1	-1	1	2	2	-1	-1	-1	-1	-1	-9	-9	-9	-9	-9	-9	-9	-9	11	-9	-9	11	-1	-1	8	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-8	-8	1	0	0	0	1	0	0	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-9	-9
1998	24	MD	3	20202	1012	907	111	-8	-8	21109	1123	-1	-1	-1	-1	-1	-1	-1	-1	20511	1029	921	111	-8	-8	21432	1140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	4706	333	16690	805	-9	-9	4	1	7	1	-9	-9	-1	-1	-1	-1	-9	-9	25	0	21432	1140	-9	-9	-9	-9	21432	1140	6882	670	962	90	2176	176	0	0	3	1	4	5	-2	-2	-2	-2	101	1	-9	-9	7	0	10135	943	676	24	1	0	461	63	-8	-8	5509	336	2879	473	8	0	-1	-1	-2	-2	-2	-2	115	3	14	2	-9	-9	16	0	9722	904	20098	990	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	-9	22688	-9	1	2	2	2	1	1	2	2	-1	1	1	2	-1	-1	-1	-1	-1	379	50	429	38	15	53	188	16	204	605	81	686	-1	-1	446	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	23	2	11	0	1	1	2	0	-1	-1	-1	-1	0	0	5	0	-1	-1	-9	-9
1998	25	MA	1	9632	405	116	195	516	118	10264	718	-1	-1	-1	-1	-1	-1	-1	-1	10317	427	87	196	649	123	11053	746	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	4930	395	3223	161	2545	185	30	2	135	4	0	0	-1	-1	-1	-1	-9	-9	2735	184	11053	746	8318	561	190	0	11053	746	1920	234	-9	-9	556	34	76	16	-9	-9	371	4	-2	-2	-2	-2	13	3	-9	-9	0	0	2936	291	1679	172	0	0	60	12	-9	-9	-9	-9	858	95	0	0	-1	-1	-2	-2	-2	-2	13	3	391	23	0	0	0	0	3025	305	10406	441	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	-9	-9	9162	1	2	2	2	2	1	2	1	-1	2	2	2	-1	-1	-1	-1	-1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	395	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-8	-8	20	0	3	0	1	0	0	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-9	-9
1998	26	MI	2	43827	2052	-8	-8	-8	-8	43827	2052	-1	-1	-1	-1	-1	-1	-1	-1	43827	2052	-8	-8	-8	-8	43827	2052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	18226	841	24186	1150	1024	40	222	13	62	2	-9	-9	-1	-1	-1	-1	-9	-9	1131	46	43827	2052	42801	2012	2	0	43827	2052	7401	623	1280	64	2891	218	0	0	0	0	10	0	-2	-2	-2	-2	944	123	0	0	817	64	13343	1092	1104	69	1	0	0	0	-8	-8	-8	-8	9624	876	0	0	-1	-1	-2	-2	-2	-2	1116	133	10	0	90	15	192	1	12231	1096	42715	2056	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	-9	44804	-9	1	1	2	2	2	1	2	1	-1	1	2	1	-1	-1	-1	-1	-1	332	12	344	-9	-9	-9	174	28	202	506	40	546	-1	-1	451	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-8	-8	78	2	3	0	7	0	5	0	-1	-1	-1	-1	1	0	0	0	-1	-1	-9	-9
1998	27	MN	2	5192	273	-8	-8	12	3	5204	276	-1	-1	-1	-1	-1	-1	-1	-1	5272	285	-8	-8	12	3	5284	288	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	2481	138	1981	107	374	11	349	27	-9	-9	-9	-9	-1	-1	-1	-1	-9	-9	473	16	5284	288	4908	275	2	2	5284	288	2730	271	0	0	0	0	134	5	1099	68	-9	-9	-2	-2	-2	-2	-9	-9	-9	-9	0	0	3963	344	456	27	-9	-9	19	2	-8	-8	2552	186	10	0	696	100	-1	-1	-2	-2	-2	-2	-9	-9	-9	-9	-9	-9	0	0	3741	315	5050	256	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	5567	5724	5724	1	2	2	2	2	1	1	1	-1	1	1	2	-1	-1	-1	-1	-1	24	0	24	0	0	0	2	0	2	26	0	26	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-8	-8	6	0	1	0	1	0	0	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-9	-9
1998	28	MS	3	8787	860	241	55	0	0	9028	915	-1	-1	-1	-1	-1	-1	-1	-1	14753	1102	712	111	-8	-8	15465	1213	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	3740	410	11643	799	57	0	15	3	10	1	-9	-9	-1	-1	-1	-1	-9	-9	57	0	15465	1213	15408	1213	0	0	15465	1213	4823	478	27	1	106	11	271	36	2	0	0	0	-2	-2	-2	-2	41	3	-9	-9	734	137	6004	666	1529	124	0	0	442	75	992	117	-8	-8	965	119	0	0	-1	-1	-2	-2	-2	-2	64	9	0	0	-9	-9	5	1	4043	448	12792	884	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	-9	13916	14649	1	1	2	2	2	2	2	2	-1	2	2	2	-1	-1	-1	-1	-1	119	15	134	-9	-9	-9	38	0	38	157	15	172	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	41	3	2	0	2	0	1	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-9	-9
1998	29	MO	2	23147	1892	22	1	2	0	23171	1893	-1	-1	-1	-1	-1	-1	-1	-1	23142	1894	22	0	2	0	23166	1894	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	12543	1074	10450	793	301	20	71	8	26	4	-9	-9	-1	-1	-1	-1	-9	-9	4	1	23094	1880	22739	1736	54	124	23094	1880	6807	1015	627	28	574	98	714	101	1634	189	0	0	-2	-2	-2	-2	671	89	14	1	962	136	12003	1657	945	68	0	0	23	0	3142	505	0	0	4321	507	1884	277	-1	-1	-2	-2	-2	-2	546	76	16	0	19	1	0	2	10934	1440	22001	1663	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	-9	26302	-9	1	1	2	1	2	1	2	1	-1	1	1	1	-1	-1	-1	-1	-1	-9	-9	-9	-9	-9	-9	-9	-9	-9	219	16	235	-1	-1	289	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	0	29	2	0	0	5	2	1	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-9	-9
1998	30	MT	4	2131	209	-9	-9	-8	-8	2131	209	-1	-1	-1	-1	-1	-1	-1	-1	2486	248	-9	-9	-8	-8	2486	248	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	1941	167	48	1	58	9	434	69	0	1	0	0	-1	-1	-1	-1	-9	-9	63	10	2486	248	2423	238	5	1	2486	248	577	61	2	3	121	18	-9	-9	399	73	1	1	-2	-2	-2	-2	32	1	-9	-9	0	0	1132	157	196	20	0	0	0	0	188	17	0	0	577	57	0	0	-1	-1	-2	-2	-2	-2	17	3	10	0	1	3	0	0	996	100	2350	191	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	-9	1748	1244	1	2	2	2	2	1	2	1	-1	1	2	2	-1	-1	-1	-1	-1	10	0	10	0	0	0	0	0	0	10	0	10	-1	-1	11	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	5	0	0	0	1	0	0	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-9	-9
1998	31	NE	2	3275	228	68	19	21	1	3364	248	-1	-1	-1	-1	-1	-1	-1	-1	3357	231	70	18	-8	-8	3427	249	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9	-9	-1	-1	-9	-9	-1	-1	-1	-1	-1	-1	-9	-9	2366	154	908	71	377	13	134	21	18	2	-9	-9	-1	-1	-1	-1	-9	-9	1	1	3427	249	3049	236	1	0	3427	249	1309	153	-9	-9	284	25	0	0	0	0	0	0	-2	-2	-2	-2	19	1	-9	-9	0	0	1612	179	742	67	0	0	0	0	-8	-8	-8	-8	612	90	0	0	-1	-1	-2	-2	-2	-2	14	2	0	0	-9	-9	0	0	1373	159	3118	211	-1	-1	-1	-1	-1	-1	-2	-2	-2	-2	-2	-2	-9	2963	2371	1	1	2	2	2	1	2	2	-1	1	1	2	-1	-1	-1	-1	-1	20	0	20	0	0	0	3	0	3	23	0	23	-1	-1	148	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	5	0	0	0	0	0	0	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-9	-9
