"MeasurementMethods","Units","StatVar","MinDate","NumPlaces","observationPeriods","ScalingFactors"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWorldBankMIGA","1971","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEntenteCouncil","1972","13","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySEN","2011","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCZE","1992","28","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGBR","1970","99","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFRA","1970","111","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryNOR","1970","50","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderLatinAmerConfofSavingCreditCoop","1989","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBHR","1970","33","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalFundforAgriculturalDev","1978","119","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBHS","1970","36","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderCorporacionAndinadeFomento","1970","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKNA","2012","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMEX","1973","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderUNDevelopmentProgramme","1972","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryAUS","1970","37","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryAUT","1970","73","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountrySRB","1970","19","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryLKA","2018","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBIH","2005","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHUN","1970","37","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryHTI","1990","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEconomicCommunityofWestAfricanStates","1973","25","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEastAfricanCommunity","1971","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicInvestmentBank","1979","34","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryLUX","1976","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanSocialFund","1970","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPRT","1972","25","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryDEU","1970","120","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryURY","1982","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMCO","1989","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNDevelopmentProgramme","1972","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderArabFundforTechAssisttoAfricanCountries","1987","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCYM","1974","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEuropeanEconomicCommunity","1977","50","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBIH","2005","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryHUN","1970","53","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCYP","1989","17","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryFIN","1972","46","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryRWA","1985","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryVCT","2002","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHND","1981","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryUSA","1970","94","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryNZL","1970","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryURY","1983","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryBMU","1970","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryVCT","2002","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKOR","1975","59","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderEurasianDevelopmentBank","2010","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPRK","1985","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderEuropeanInvestmentBank","1970","121","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryZMB","1970","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryRUS","1991","36","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAC","1981","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryECU","1978","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMAR","1977","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryVEN","1974","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabFundforEconomicSocialDevelopment","1972","20","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySAU","1970","97","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryJPN","1970","110","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryDNK","1970","84","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTZA","1970","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderWestAfricanMonetaryUnion","1973","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKOR","1975","77","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalBankforEconomicCooperation","1988","13","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryFRA","1970","124","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBGR","1970","41","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanDevelopmentFund","1970","77","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderOrgofArabPetroleumExportingCountries","1974","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderArabAfricanInternationalBank","1974","22","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderUNHighCommissionerforRefugees","1974","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMAC","1981","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMAC","1985","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEUROFIMA","1970","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryKGZ","1998","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderArabFundforTechAssisttoAfricanCountries","1987","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderNewDevelopmentBank","2017","10","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGHA","1970","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderArabMonetaryFund","1978","23","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryVEN","1970","33","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderWestAfricanDevelopmentBank","1977","17","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryMLI","2011","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderInternationalFinanceCorporation","1970","35","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountrySLV","1983","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryNLD","1970","80","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCentralBankofWestAfricanStates","1980","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderWorldBankIBRD","1970","102","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryIDN","1970","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryPOL","1970","38","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCAN","1970","93","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderInternationalBankforEconomicCooperation","1988","13","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBLR","1994","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderWestAfricanMonetaryUnion","1982","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryTCD","2011","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderBondholders","1970","102","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryARE","1988","20","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryARG","1970","32","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderECOTradeandDevBank","2009","9","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMCO","1986","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountrySWE","1970","68","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Multilateral_LongTermExternalDebt_LenderAsianInfrastructureInvestmentBank","2016","39","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryHRV","2000","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGIB","2004","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUSA","1970","111","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderNordicDevelopmentFund","1983","51","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMAR","1970","21","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryDZA","1970","36","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryMAR","1981","15","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderOrgofArabPetroleumExportingCountries","1974","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBMU","1970","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMUS","2000","17","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBMU","1970","18","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_Concessional_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGBR","1970","61","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryCUB","1970","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderInternationalCoffeeOrganization","1971","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryUSA","1970","122","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBEL","1970","88","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryFRA","1970","97","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBEN","2011","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryKAZ","1998","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryHUN","1972","17","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySRB","1970","49","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryIND","1970","90","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryMEX","1970","20","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryURY","1977","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryBLZ","2003","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryUKR","1997","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountrySGP","1980","16","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMDA","1993","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTUN","1972","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTUR","1973","17","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderInternationalCoffeeOrganization","1971","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryEGY","1970","28","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBDI","2001","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryDNK","1970","37","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryMCO","1986","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryBOL","1971","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryGAB","1974","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderUNHighCommissionerforRefugees","1974","6","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateNonGuaranteed_LongTermExternalDebt_LenderBondholders","1989","62","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryLCA","2009","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryDEU","1970","120","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryNGA","1972","14","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_WorldBankOtherPrivate_LongTermExternalDebt_LenderCountryTTO","1988","8","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PrivateCreditor_PubliclyGuaranteed_CommercialBank_LongTermExternalDebt_LenderCountryBGR","1987","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderEuropeanInvestmentBank","1970","121","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryHND","1981","7","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderCountryLBY","1970","55","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryCMR","1995","12","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_PubliclyGuaranteed_LongTermExternalDebt_LenderCountryGMB","1990","5","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_LongTermExternalDebt_LenderWorldTradeOrganization","2010","11","[P1Y]","[]"
"[]","[USDollar]","AmountOutstanding_Debt_OfficialCreditor_PubliclyGuaranteed_Bilateral_LongTermExternalDebt_LenderCountryNZL","1970","16","[P1Y]","[]"
