fips,l80_1,l80_2,l80_3,l80_4,l80_5,l80_6,l80_7,l80_8,l150_1,l150_2,l150_3,l150_4,l150_5,l150_6,l150_7,l150_8,year
dcs:geoId/05069,25550.0,29200.0,32850.0,36500.0,39400.0,42350.0,45250.0,48200.0,47906.25,54750.0,61593.75,68437.5,73875.0,79406.25,84843.75,90375.0,2006
dcs:geoId/05071,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05073,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05075,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05077,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05079,25550.0,29200.0,32850.0,36500.0,39400.0,42350.0,45250.0,48200.0,47906.25,54750.0,61593.75,68437.5,73875.0,79406.25,84843.75,90375.0,2006
dcs:geoId/05081,22900.0,26200.0,29450.0,32700.0,35350.0,37950.0,40550.0,43200.0,42937.5,49125.0,55218.75,61312.5,66281.25,71156.25,76031.25,81000.0,2006
dcs:geoId/05083,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05085,30850.0,35300.0,39700.0,44100.0,47650.0,51150.0,54700.0,58200.0,57843.75,66187.5,74437.5,82687.5,89343.75,95906.25,102562.5,109125.0,2006
dcs:geoId/05087,29100.0,33300.0,37450.0,41600.0,44950.0,48250.0,51600.0,54900.0,54562.5,62437.5,70218.75,78000.0,84281.25,90468.75,96750.0,102937.5,2006
dcs:geoId/05089,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05091,26100.0,29850.0,33550.0,37300.0,40300.0,43250.0,46250.0,49250.0,48937.5,55968.75,62906.25,69937.5,75562.5,81093.75,86718.75,92343.75,2006
dcs:geoId/05093,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05095,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05097,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05099,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05101,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05103,22500.0,25750.0,28950.0,32150.0,34750.0,37300.0,39900.0,42450.0,42187.5,48281.25,54281.25,60281.25,65156.25,69937.5,74812.5,79593.75,2006
dcs:geoId/05105,30850.0,35300.0,39700.0,44100.0,47650.0,51150.0,54700.0,58200.0,57843.75,66187.5,74437.5,82687.5,89343.75,95906.25,102562.5,109125.0,2006
dcs:geoId/05107,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05109,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05111,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05113,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05115,24850.0,28400.0,31950.0,35500.0,38350.0,41200.0,44050.0,46900.0,46593.75,53250.0,59906.25,66562.5,71906.25,77250.0,82593.75,87937.5,2006
dcs:geoId/05117,23450.0,26800.0,30150.0,33500.0,36200.0,38900.0,41550.0,44250.0,43968.75,50250.0,56531.25,62812.5,67875.0,72937.5,77906.25,82968.75,2006
dcs:geoId/05119,30850.0,35300.0,39700.0,44100.0,47650.0,51150.0,54700.0,58200.0,57843.75,66187.5,74437.5,82687.5,89343.75,95906.25,102562.5,109125.0,2006
dcs:geoId/05121,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05123,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05125,30850.0,35300.0,39700.0,44100.0,47650.0,51150.0,54700.0,58200.0,57843.75,66187.5,74437.5,82687.5,89343.75,95906.25,102562.5,109125.0,2006
dcs:geoId/05127,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05129,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05131,25300.0,28950.0,32550.0,36150.0,39050.0,41950.0,44850.0,47750.0,47437.5,54281.25,61031.25,67781.25,73218.75,78656.25,84093.75,89531.25,2006
dcs:geoId/05133,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05135,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05137,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05139,24200.0,27650.0,31100.0,34550.0,37300.0,40100.0,42850.0,45600.0,45375.0,51843.75,58312.5,64781.25,69937.5,75187.5,80343.75,85500.0,2006
dcs:geoId/05141,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05143,29100.0,33300.0,37450.0,41600.0,44950.0,48250.0,51600.0,54900.0,54562.5,62437.5,70218.75,78000.0,84281.25,90468.75,96750.0,102937.5,2006
dcs:geoId/05145,25150.0,28750.0,32350.0,35900.0,38800.0,41650.0,44550.0,47400.0,47156.25,53906.25,60656.25,67312.5,72750.0,78093.75,83531.25,88875.0,2006
dcs:geoId/05147,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/05149,22400.0,25600.0,28800.0,32000.0,34550.0,37100.0,39700.0,42250.0,42000.0,48000.0,54000.0,60000.0,64781.25,69562.5,74437.5,79218.75,2006
dcs:geoId/06001,46350.0,53000.0,59600.0,66250.0,71550.0,76850.0,82150.0,87450.0,86906.25,99375.0,111750.0,124218.75,134156.25,144093.75,154031.25,163968.75,2006
dcs:geoId/06003,36200.0,41350.0,46550.0,51700.0,55850.0,59950.0,64100.0,68250.0,67875.0,77531.25,87281.25,96937.5,104718.75,112406.25,120187.5,127968.75,2006
dcs:geoId/06005,35100.0,40100.0,45150.0,50150.0,54150.0,58150.0,62200.0,66200.0,65812.5,75187.5,84656.25,94031.25,101531.25,109031.25,116625.0,124125.0,2006
dcs:geoId/06007,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06009,32550.0,37200.0,41850.0,46500.0,50200.0,53950.0,57650.0,61400.0,61031.25,69750.0,78468.75,87187.5,94125.0,101156.25,108093.75,115125.0,2006
dcs:geoId/06011,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06013,46350.0,53000.0,59600.0,66250.0,71550.0,76850.0,82150.0,87450.0,86906.25,99375.0,111750.0,124218.75,134156.25,144093.75,154031.25,163968.75,2006
dcs:geoId/06015,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06017,36600.0,41850.0,47050.0,52300.0,56500.0,60650.0,64850.0,69050.0,68625.0,78468.75,88218.75,98062.5,105937.5,113718.75,121593.75,129468.75,2006
dcs:geoId/06019,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06021,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06023,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06025,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06027,30600.0,34950.0,39350.0,43700.0,47200.0,50700.0,54200.0,57700.0,57375.0,65531.25,73781.25,81937.5,88500.0,95062.5,101625.0,108187.5,2006
dcs:geoId/06029,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06031,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06033,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06035,29400.0,33600.0,37800.0,42000.0,45350.0,48700.0,52100.0,55450.0,55125.0,63000.0,70875.0,78750.0,85031.25,91312.5,97687.5,103968.75,2006
dcs:geoId/06037,38800.0,44350.0,49900.0,55450.0,59900.0,64300.0,68750.0,73200.0,72750.0,83156.25,93562.5,103968.75,112312.5,120562.5,128906.25,137250.0,2006
dcs:geoId/06039,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06041,63350.0,72400.0,81450.0,90500.0,97700.0,104950.0,112200.0,119450.0,118781.25,135750.0,152718.75,169687.5,183187.5,196781.25,210375.0,223968.75,2006
dcs:geoId/06043,28750.0,32850.0,36950.0,41050.0,44350.0,47600.0,50900.0,54200.0,53906.25,61593.75,69281.25,76968.75,83156.25,89250.0,95437.5,101625.0,2006
dcs:geoId/06045,28650.0,32700.0,36800.0,40900.0,44150.0,47450.0,50700.0,54000.0,53718.75,61312.5,69000.0,76687.5,82781.25,88968.75,95062.5,101250.0,2006
dcs:geoId/06047,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06049,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06051,34800.0,39750.0,44750.0,49700.0,53700.0,57650.0,61650.0,65600.0,65250.0,74531.25,83906.25,93187.5,100687.5,108093.75,115593.75,123000.0,2006
dcs:geoId/06053,34900.0,39900.0,44850.0,49850.0,53850.0,57850.0,61800.0,65800.0,65437.5,74812.5,84093.75,93468.75,100968.75,108468.75,115875.0,123375.0,2006
dcs:geoId/06055,41700.0,47700.0,53650.0,59600.0,64350.0,69150.0,73900.0,78650.0,78187.5,89437.5,100593.75,111750.0,120656.25,129656.25,138562.5,147468.75,2006
dcs:geoId/06057,35950.0,41100.0,46200.0,51350.0,55450.0,59550.0,63650.0,67800.0,67406.25,77062.5,86625.0,96281.25,103968.75,111656.25,119343.75,127125.0,2006
dcs:geoId/06059,45450.0,51900.0,58400.0,64900.0,70100.0,75300.0,80500.0,85650.0,85218.75,97312.5,109500.0,121687.5,131437.5,141187.5,150937.5,160593.75,2006
dcs:geoId/06061,36600.0,41850.0,47050.0,52300.0,56500.0,60650.0,64850.0,69050.0,68625.0,78468.75,88218.75,98062.5,105937.5,113718.75,121593.75,129468.75,2006
dcs:geoId/06063,31300.0,35750.0,40250.0,44700.0,48300.0,51850.0,55450.0,59000.0,58687.5,67031.25,75468.75,83812.5,90562.5,97218.75,103968.75,110625.0,2006
dcs:geoId/06065,32200.0,36800.0,41400.0,46000.0,49700.0,53350.0,57050.0,60700.0,60375.0,69000.0,77625.0,86250.0,93187.5,100031.25,106968.75,113812.5,2006
dcs:geoId/06067,36600.0,41850.0,47050.0,52300.0,56500.0,60650.0,64850.0,69050.0,68625.0,78468.75,88218.75,98062.5,105937.5,113718.75,121593.75,129468.75,2006
dcs:geoId/06069,41500.0,47450.0,53350.0,59300.0,64050.0,68800.0,73550.0,78300.0,77812.5,88968.75,100031.25,111187.5,120093.75,129000.0,137906.25,146812.5,2006
dcs:geoId/06071,32200.0,36800.0,41400.0,46000.0,49700.0,53350.0,57050.0,60700.0,60375.0,69000.0,77625.0,86250.0,93187.5,100031.25,106968.75,113812.5,2006
dcs:geoId/06073,38650.0,44150.0,49700.0,55200.0,59600.0,64050.0,68450.0,72850.0,72468.75,82781.25,93187.5,103500.0,111750.0,120093.75,128343.75,136593.75,2006
dcs:geoId/06075,63350.0,72400.0,81450.0,90500.0,97700.0,104950.0,112200.0,119450.0,118781.25,135750.0,152718.75,169687.5,183187.5,196781.25,210375.0,223968.75,2006
dcs:geoId/06077,32000.0,36550.0,41150.0,45700.0,49350.0,53000.0,56650.0,60300.0,60000.0,68531.25,77156.25,85687.5,92531.25,99375.0,106218.75,113062.5,2006
dcs:geoId/06079,35750.0,40850.0,45950.0,51050.0,55150.0,59200.0,63300.0,67400.0,67031.25,76593.75,86156.25,95718.75,103406.25,111000.0,118687.5,126375.0,2006
dcs:geoId/06081,63350.0,72400.0,81450.0,90500.0,97700.0,104950.0,112200.0,119450.0,118781.25,135750.0,152718.75,169687.5,183187.5,196781.25,210375.0,223968.75,2006
dcs:geoId/06083,36850.0,42100.0,47400.0,52650.0,56850.0,61050.0,65300.0,69500.0,69093.75,78937.5,88875.0,98718.75,106593.75,114468.75,122437.5,130312.5,2006
dcs:geoId/06085,59400.0,67900.0,76400.0,84900.0,91650.0,98450.0,105250.0,112050.0,111375.0,127312.5,143250.0,159187.5,171843.75,184593.75,197343.75,210093.75,2006
dcs:geoId/06087,43950.0,50250.0,56500.0,62800.0,67800.0,72850.0,77850.0,82900.0,82406.25,94218.75,105937.5,117750.0,127125.0,136593.75,145968.75,155437.5,2006
dcs:geoId/06089,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06091,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06093,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06095,41450.0,47350.0,53300.0,59200.0,63950.0,68650.0,73400.0,78150.0,77718.75,88781.25,99937.5,111000.0,119906.25,128718.75,137625.0,146531.25,2006
dcs:geoId/06097,41700.0,47700.0,53650.0,59600.0,64350.0,69150.0,73900.0,78650.0,78187.5,89437.5,100593.75,111750.0,120656.25,129656.25,138562.5,147468.75,2006
dcs:geoId/06099,30450.0,34800.0,39150.0,43500.0,47000.0,50450.0,53950.0,57400.0,57093.75,65250.0,73406.25,81562.5,88125.0,94593.75,101156.25,107625.0,2006
dcs:geoId/06101,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06103,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06105,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06107,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/06109,30350.0,34700.0,39000.0,43350.0,46800.0,50300.0,53750.0,57200.0,56906.25,65062.5,73125.0,81281.25,87750.0,94312.5,100781.25,107250.0,2006
dcs:geoId/06111,45150.0,51600.0,58050.0,64500.0,69650.0,74800.0,79950.0,85100.0,84656.25,96750.0,108843.75,120937.5,130593.75,140250.0,149906.25,159562.5,2006
dcs:geoId/06113,34650.0,39600.0,44550.0,49500.0,53450.0,57400.0,61400.0,65350.0,64968.75,74250.0,83531.25,92812.5,100218.75,107625.0,115125.0,122531.25,2006
dcs:geoId/06115,28450.0,32500.0,36600.0,40650.0,43900.0,47150.0,50400.0,53650.0,53343.75,60937.5,68625.0,76218.75,82312.5,88406.25,94500.0,100593.75,2006
dcs:geoId/08001,40150.0,45900.0,51600.0,57350.0,61950.0,66550.0,71150.0,75700.0,75281.25,86062.5,96750.0,107531.25,116156.25,124781.25,133406.25,141937.5,2006
dcs:geoId/08003,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08005,40150.0,45900.0,51600.0,57350.0,61950.0,66550.0,71150.0,75700.0,75281.25,86062.5,96750.0,107531.25,116156.25,124781.25,133406.25,141937.5,2006
dcs:geoId/08007,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08009,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08011,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08013,41700.0,47700.0,53650.0,59600.0,64350.0,69150.0,73900.0,78650.0,78187.5,89437.5,100593.75,111750.0,120656.25,129656.25,138562.5,147468.75,2006
dcs:geoId/08014,40150.0,45900.0,51600.0,57350.0,61950.0,66550.0,71150.0,75700.0,75281.25,86062.5,96750.0,107531.25,116156.25,124781.25,133406.25,141937.5,2006
dcs:geoId/08015,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08017,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08019,40150.0,45900.0,51600.0,57350.0,61950.0,66550.0,71150.0,75700.0,75281.25,86062.5,96750.0,107531.25,116156.25,124781.25,133406.25,141937.5,2006
dcs:geoId/08021,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08023,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08025,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08027,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08029,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08031,40150.0,45900.0,51600.0,57350.0,61950.0,66550.0,71150.0,75700.0,75281.25,86062.5,96750.0,107531.25,116156.25,124781.25,133406.25,141937.5,2006
dcs:geoId/08033,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08035,40150.0,45900.0,51600.0,57350.0,61950.0,66550.0,71150.0,75700.0,75281.25,86062.5,96750.0,107531.25,116156.25,124781.25,133406.25,141937.5,2006
dcs:geoId/08037,41700.0,47700.0,53650.0,59600.0,64350.0,69150.0,73900.0,78650.0,78187.5,89437.5,100593.75,111750.0,120656.25,129656.25,138562.5,147468.75,2006
dcs:geoId/08039,40150.0,45900.0,51600.0,57350.0,61950.0,66550.0,71150.0,75700.0,75281.25,86062.5,96750.0,107531.25,116156.25,124781.25,133406.25,141937.5,2006
dcs:geoId/08041,35500.0,40600.0,45650.0,50700.0,54800.0,58850.0,62900.0,66950.0,66562.5,76125.0,85593.75,95062.5,102750.0,110343.75,117937.5,125531.25,2006
dcs:geoId/08043,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08045,35400.0,40450.0,45500.0,50550.0,54600.0,58650.0,62700.0,66750.0,66375.0,75843.75,85312.5,94781.25,102375.0,109968.75,117562.5,125156.25,2006
dcs:geoId/08047,40150.0,45900.0,51600.0,57350.0,61950.0,66550.0,71150.0,75700.0,75281.25,86062.5,96750.0,107531.25,116156.25,124781.25,133406.25,141937.5,2006
dcs:geoId/08049,36450.0,41700.0,46900.0,52100.0,56250.0,60450.0,64600.0,68750.0,68343.75,78187.5,87937.5,97687.5,105468.75,113343.75,121125.0,128906.25,2006
dcs:geoId/08051,34350.0,39250.0,44150.0,49050.0,52950.0,56900.0,60800.0,64750.0,64406.25,73593.75,82781.25,91968.75,99281.25,106687.5,114000.0,121406.25,2006
dcs:geoId/08053,30400.0,34750.0,39100.0,43450.0,46950.0,50400.0,53900.0,57350.0,57000.0,65156.25,73312.5,81468.75,88031.25,94500.0,101062.5,107531.25,2006
dcs:geoId/08055,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08057,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08059,40150.0,45900.0,51600.0,57350.0,61950.0,66550.0,71150.0,75700.0,75281.25,86062.5,96750.0,107531.25,116156.25,124781.25,133406.25,141937.5,2006
dcs:geoId/08061,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08063,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08065,30400.0,34750.0,39100.0,43450.0,46950.0,50400.0,53900.0,57350.0,57000.0,65156.25,73312.5,81468.75,88031.25,94500.0,101062.5,107531.25,2006
dcs:geoId/08067,33250.0,38000.0,42750.0,47500.0,51300.0,55100.0,58900.0,62750.0,62343.75,71250.0,80156.25,89062.5,96187.5,103312.5,110437.5,117656.25,2006
dcs:geoId/08069,38750.0,44300.0,49800.0,55350.0,59800.0,64200.0,68650.0,73100.0,72656.25,83062.5,93375.0,103781.25,112125.0,120375.0,128718.75,137062.5,2006
dcs:geoId/08071,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08073,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08075,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08077,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08079,30400.0,34750.0,39100.0,43450.0,46950.0,50400.0,53900.0,57350.0,57000.0,65156.25,73312.5,81468.75,88031.25,94500.0,101062.5,107531.25,2006
dcs:geoId/08081,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08083,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08085,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08087,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08089,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
dcs:geoId/08091,33800.0,38600.0,43450.0,48250.0,52100.0,55950.0,59850.0,63700.0,63375.0,72375.0,81468.75,90468.75,97687.5,104906.25,112218.75,119437.5,2006
dcs:geoId/08093,40150.0,45900.0,51600.0,57350.0,61950.0,66550.0,71150.0,75700.0,75281.25,86062.5,96750.0,107531.25,116156.25,124781.25,133406.25,141937.5,2006
dcs:geoId/08095,30200.0,34500.0,38800.0,43100.0,46550.0,50000.0,53450.0,56900.0,56625.0,64687.5,72750.0,80812.5,87281.25,93750.0,100218.75,106687.5,2006
