Date,GeoId,COVID19CumulativeCases,COVID19CumulativeDeaths
2020-02-23,geoId/000015,0,0
2020-02-24,geoId/000015,0,0
2020-02-25,geoId/000015,0,0
2020-02-26,geoId/000015,0,0
2020-02-27,geoId/000015,0,0
2020-02-28,geoId/000015,0,0
2020-02-29,geoId/000015,0,0
2020-03-01,geoId/000015,0,0
2020-03-02,geoId/000015,0,0
2020-03-03,geoId/000015,0,0
2020-03-04,geoId/000015,0,0
2020-03-05,geoId/000015,0,0
2020-03-06,geoId/000015,1,0
2020-03-07,geoId/000015,1,0
2020-03-08,geoId/000015,2,0
2020-03-09,geoId/000015,2,0
2020-03-10,geoId/000015,2,0
2020-03-11,geoId/000015,2,0
2020-03-12,geoId/000015,2,0
2020-03-13,geoId/000015,2,0
2020-03-14,geoId/000015,4,0
2020-03-15,geoId/000015,7,0
2020-03-16,geoId/000015,10,0
2020-03-17,geoId/000015,14,0
2020-03-18,geoId/000015,16,0
2020-03-19,geoId/000015,26,0
2020-03-20,geoId/000015,37,0
2020-03-21,geoId/000015,48,0
2020-03-22,geoId/000015,56,0
2020-03-23,geoId/000015,77,0
2020-03-24,geoId/000015,90,0
2020-03-25,geoId/000015,95,0
2020-03-26,geoId/000015,106,0
2020-03-27,geoId/000015,120,0
2020-03-28,geoId/000015,151,0
2020-03-29,geoId/000015,175,0
2020-03-30,geoId/000015,204,0
2020-03-31,geoId/000015,224,1
2020-04-01,geoId/000015,258,1
2020-04-02,geoId/000015,283,2
2020-04-03,geoId/000015,317,3
2020-04-04,geoId/000015,349,3
2020-04-05,geoId/000015,369,4
2020-04-06,geoId/000015,385,5
2020-04-07,geoId/000015,408,5
2020-04-08,geoId/000015,433,5
2020-04-09,geoId/000015,440,6
2020-04-10,geoId/000015,463,8
2020-04-11,geoId/000015,484,8
2020-04-12,geoId/000015,497,9
2020-04-13,geoId/000015,502,9
2020-04-14,geoId/000015,511,9
2020-04-15,geoId/000015,524,9
2020-04-16,geoId/000015,535,9
2020-04-17,geoId/000015,547,9
2020-04-18,geoId/000015,568,9
2020-04-19,geoId/000015,574,10
2020-04-20,geoId/000015,578,10
2020-04-21,geoId/000015,580,12
2020-04-22,geoId/000015,586,12
2020-04-23,geoId/000015,590,12
2020-04-24,geoId/000015,595,13
2020-04-25,geoId/000015,597,14
2020-04-26,geoId/000015,599,14
2020-04-27,geoId/000015,600,16
2020-04-28,geoId/000015,602,16
2020-04-29,geoId/000015,605,16
2020-04-30,geoId/000015,609,16
2020-05-01,geoId/000015,610,16
2020-05-02,geoId/000015,611,16
2020-05-03,geoId/000015,611,17
2020-05-04,geoId/000015,612,17
2020-05-05,geoId/000015,615,17
2020-05-06,geoId/000015,616,17
2020-05-07,geoId/000015,619,17
2020-05-08,geoId/000015,619,17
2020-05-09,geoId/000015,620,17
2020-05-10,geoId/000015,621,17
2020-05-11,geoId/000015,623,17
2020-05-12,geoId/000015,624,17
2020-05-13,geoId/000015,627,17
2020-05-14,geoId/000015,627,17
2020-05-15,geoId/000015,628,17
2020-05-16,geoId/000015,629,17
2020-05-17,geoId/000015,630,17
2020-05-18,geoId/000015,630,17
2020-05-19,geoId/000015,631,17
2020-05-20,geoId/000015,633,17
2020-05-21,geoId/000015,637,17
2020-05-22,geoId/000015,632,17
2020-05-23,geoId/000015,633,17
2020-05-24,geoId/000015,633,17
2020-05-25,geoId/000015,633,17
2020-05-26,geoId/000015,633,17
2020-05-27,geoId/000015,634,17
2020-05-28,geoId/000015,637,17
2020-05-29,geoId/000015,639,17
2020-05-30,geoId/000015,641,17
2020-05-31,geoId/000015,642,17
2020-06-01,geoId/000015,642,17
2020-01-21,geoId/000016,0,0
2020-01-22,geoId/000016,0,0
2020-01-23,geoId/000016,0,0
2020-01-24,geoId/000016,0,0
2020-01-25,geoId/000016,0,0
2020-01-26,geoId/000016,0,0
2020-01-27,geoId/000016,0,0
2020-01-28,geoId/000016,0,0
2020-01-29,geoId/000016,0,0
2020-01-30,geoId/000016,0,0
2020-01-31,geoId/000016,0,0
2020-02-01,geoId/000016,0,0
2020-02-02,geoId/000016,0,0
2020-02-03,geoId/000016,0,0
2020-02-04,geoId/000016,0,0
2020-02-05,geoId/000016,0,0
2020-02-06,geoId/000016,0,0
2020-02-07,geoId/000016,0,0
2020-02-08,geoId/000016,0,0
2020-02-09,geoId/000016,0,0
2020-02-10,geoId/000016,0,0
2020-02-11,geoId/000016,0,0
2020-02-12,geoId/000016,0,0
2020-02-13,geoId/000016,0,0
2020-02-14,geoId/000016,0,0
2020-02-15,geoId/000016,0,0
2020-02-16,geoId/000016,0,0
2020-02-17,geoId/000016,0,0
2020-02-18,geoId/000016,0,0
2020-02-19,geoId/000016,0,0
2020-02-20,geoId/000016,0,0
2020-02-21,geoId/000016,0,0
2020-02-22,geoId/000016,0,0
2020-02-23,geoId/000016,0,0
2020-02-24,geoId/000016,0,0
2020-02-25,geoId/000016,0,0
2020-02-26,geoId/000016,0,0
2020-02-27,geoId/000016,0,0
2020-02-28,geoId/000016,0,0
2020-02-29,geoId/000016,0,0
2020-03-01,geoId/000016,0,0
2020-03-02,geoId/000016,0,0
2020-03-03,geoId/000016,0,0
2020-03-04,geoId/000016,0,0
2020-03-05,geoId/000016,0,0
2020-03-06,geoId/000016,0,0
2020-03-07,geoId/000016,0,0
2020-03-08,geoId/000016,0,0
2020-03-09,geoId/000016,0,0
2020-03-10,geoId/000016,0,0
2020-03-11,geoId/000016,0,0
2020-03-12,geoId/000016,0,0
2020-03-13,geoId/000016,1,0
2020-03-14,geoId/000016,5,0
2020-03-15,geoId/000016,5,0
2020-03-16,geoId/000016,5,0
2020-03-17,geoId/000016,9,0
2020-03-18,geoId/000016,11,0
2020-03-19,geoId/000016,23,0
2020-03-20,geoId/000016,31,0
2020-03-21,geoId/000016,42,0
2020-03-22,geoId/000016,47,0
2020-03-23,geoId/000016,50,0
2020-03-24,geoId/000016,73,0
2020-03-25,geoId/000016,123,0
2020-03-26,geoId/000016,189,3
2020-03-27,geoId/000016,231,4
2020-03-28,geoId/000016,261,5
2020-03-29,geoId/000016,310,6
2020-03-30,geoId/000016,415,7
2020-03-31,geoId/000016,526,9
2020-04-01,geoId/000016,669,9
2020-04-02,geoId/000016,890,9
2020-04-03,geoId/000016,1012,10
2020-04-04,geoId/000016,1076,10
2020-04-05,geoId/000016,1100,10
2020-04-06,geoId/000016,1170,13
2020-04-07,geoId/000016,1210,15
2020-04-08,geoId/000016,1232,19
2020-04-09,geoId/000016,1366,24
2020-04-10,geoId/000016,1425,25
2020-04-11,geoId/000016,1438,27
2020-04-12,geoId/000016,1457,27
2020-04-13,geoId/000016,1499,33
2020-04-14,geoId/000016,1538,39
2020-04-15,geoId/000016,1587,41
2020-04-16,geoId/000016,1609,41
2020-04-17,geoId/000016,1655,43
2020-04-18,geoId/000016,1668,44
2020-04-19,geoId/000016,1672,45
2020-04-20,geoId/000016,1736,48
2020-04-21,geoId/000016,1766,51
2020-04-22,geoId/000016,1802,54
2020-04-23,geoId/000016,1836,54
2020-04-24,geoId/000016,1870,54
2020-04-25,geoId/000016,1887,56
2020-04-26,geoId/000016,1897,56
2020-04-27,geoId/000016,1917,58
2020-04-28,geoId/000016,1952,60
2020-04-29,geoId/000016,1984,60
2020-04-30,geoId/000016,2016,63
2020-05-01,geoId/000016,2035,63
2020-05-02,geoId/000016,2061,64
2020-05-03,geoId/000016,2059,64
2020-05-04,geoId/000016,2106,64
2020-05-05,geoId/000016,2127,66
2020-05-06,geoId/000016,2158,67
2020-05-07,geoId/000016,2178,67
2020-05-08,geoId/000016,2205,67
2020-05-09,geoId/000016,2230,67
2020-05-10,geoId/000016,2232,67
2020-05-11,geoId/000016,2261,69
2020-05-12,geoId/000016,2294,69
2020-05-13,geoId/000016,2325,69
2020-05-14,geoId/000016,2352,72
2020-05-15,geoId/000016,2389,73
2020-05-16,geoId/000016,2419,73
2020-05-17,geoId/000016,2421,73
2020-05-18,geoId/000016,2455,74
2020-05-19,geoId/000016,2476,77
2020-05-20,geoId/000016,2506,77
2020-05-21,geoId/000016,2534,77
2020-05-22,geoId/000016,2595,79
2020-05-23,geoId/000016,2626,79
2020-05-24,geoId/000016,2650,79
2020-05-25,geoId/000016,2664,79
2020-05-26,geoId/000016,2699,81
2020-05-27,geoId/000016,2731,82
2020-05-28,geoId/000016,2770,82
2020-05-29,geoId/000016,2804,82
2020-05-30,geoId/000016,2840,82
2020-05-31,geoId/000016,2855,82
2020-06-01,geoId/000016,2908,83
2020-01-21,geoId/000017,0,0
2020-01-22,geoId/000017,0,0
2020-01-23,geoId/000017,0,0
2020-01-24,geoId/000017,1,0
2020-01-25,geoId/000017,1,0
2020-01-26,geoId/000017,1,0
2020-01-27,geoId/000017,1,0
2020-01-28,geoId/000017,1,0
2020-01-29,geoId/000017,1,0
2020-01-30,geoId/000017,2,0
2020-01-31,geoId/000017,2,0
2020-02-01,geoId/000017,2,0
2020-02-02,geoId/000017,2,0
2020-02-03,geoId/000017,2,0
2020-02-04,geoId/000017,2,0
2020-02-05,geoId/000017,2,0
2020-02-06,geoId/000017,2,0
2020-02-07,geoId/000017,2,0
2020-02-08,geoId/000017,2,0
2020-02-09,geoId/000017,2,0
2020-02-10,geoId/000017,2,0
2020-02-11,geoId/000017,2,0
2020-02-12,geoId/000017,2,0
2020-02-13,geoId/000017,2,0
2020-02-14,geoId/000017,2,0
2020-02-15,geoId/000017,2,0
2020-02-16,geoId/000017,2,0
2020-02-17,geoId/000017,2,0
2020-02-18,geoId/000017,2,0
2020-02-19,geoId/000017,2,0
2020-02-20,geoId/000017,2,0
2020-02-21,geoId/000017,2,0
2020-02-22,geoId/000017,2,0
2020-02-23,geoId/000017,2,0
2020-02-24,geoId/000017,2,0
2020-02-25,geoId/000017,2,0
2020-02-26,geoId/000017,2,0
2020-02-27,geoId/000017,2,0
2020-02-28,geoId/000017,2,0
2020-02-29,geoId/000017,3,0
2020-03-01,geoId/000017,3,0
2020-03-02,geoId/000017,4,0
2020-03-03,geoId/000017,4,0
2020-03-04,geoId/000017,4,0
2020-03-05,geoId/000017,5,0
2020-03-06,geoId/000017,6,0
2020-03-07,geoId/000017,6,0
2020-03-08,geoId/000017,7,0
2020-03-09,geoId/000017,11,0
2020-03-10,geoId/000017,19,0
2020-03-11,geoId/000017,25,0
2020-03-12,geoId/000017,32,0
2020-03-13,geoId/000017,46,0
2020-03-14,geoId/000017,66,0
2020-03-15,geoId/000017,94,0
2020-03-16,geoId/000017,104,0
2020-03-17,geoId/000017,159,1
2020-03-18,geoId/000017,286,1
2020-03-19,geoId/000017,420,4
2020-03-20,geoId/000017,583,5
2020-03-21,geoId/000017,751,6
2020-03-22,geoId/000017,1047,9
2020-03-23,geoId/000017,1285,12
2020-03-24,geoId/000017,1535,16
2020-03-25,geoId/000017,1874,21
2020-03-26,geoId/000017,2538,26
2020-03-27,geoId/000017,3029,37
2020-03-28,geoId/000017,3547,50
2020-03-29,geoId/000017,4613,70
2020-03-30,geoId/000017,5070,84
2020-03-31,geoId/000017,5992,107
2020-04-01,geoId/000017,6978,146
2020-04-02,geoId/000017,7695,165
2020-04-03,geoId/000017,8904,211
2020-04-04,geoId/000017,10357,248
2020-04-05,geoId/000017,11276,282
2020-04-06,geoId/000017,12262,309
2020-04-07,geoId/000017,13549,384
2020-04-08,geoId/000017,15078,464
2020-04-09,geoId/000017,16422,534
2020-04-10,geoId/000017,17887,607
2020-04-11,geoId/000017,19180,682
2020-04-12,geoId/000017,20852,727
2020-04-13,geoId/000017,22025,800
2020-04-14,geoId/000017,23247,878
2020-04-15,geoId/000017,24593,958
2020-04-16,geoId/000017,25734,1081
2020-04-17,geoId/000017,27575,1142
2020-04-18,geoId/000017,29160,1272
2020-04-19,geoId/000017,30357,1302
2020-04-20,geoId/000017,31508,1359
2020-04-21,geoId/000017,33059,1479
2020-04-22,geoId/000017,35108,1577
2020-04-23,geoId/000017,36935,1696
2020-04-24,geoId/000017,39658,1804
2020-04-25,geoId/000017,41777,1884
2020-04-26,geoId/000017,43903,1943
2020-04-27,geoId/000017,45883,1992
2020-04-28,geoId/000017,48102,2132
2020-04-29,geoId/000017,50355,2221
2020-04-30,geoId/000017,52918,2361
2020-05-01,geoId/000017,56055,2464
2020-05-02,geoId/000017,58505,2576
2020-05-03,geoId/000017,61499,2632
2020-05-04,geoId/000017,63840,2673
2020-05-05,geoId/000017,65889,2843
2020-05-06,geoId/000017,68164,2977
2020-05-07,geoId/000017,70802,3139
2020-05-08,geoId/000017,73688,3262
2020-05-09,geoId/000017,76008,3362
2020-05-10,geoId/000017,77662,3426
2020-05-11,geoId/000017,79123,3480
2020-05-12,geoId/000017,83168,3617
2020-05-13,geoId/000017,84874,3815
2020-05-14,geoId/000017,88081,3945
2020-05-15,geoId/000017,90528,4075
2020-05-16,geoId/000017,92669,4149
2020-05-17,geoId/000017,94360,4198
2020-05-18,geoId/000017,96778,4257
2020-05-19,geoId/000017,98298,4399
2020-05-20,geoId/000017,100713,4547
2020-05-21,geoId/000017,102995,4634
2020-05-22,geoId/000017,105710,4740
2020-05-23,geoId/000017,108100,4817
2020-05-24,geoId/000017,110541,4884
2020-05-25,geoId/000017,112248,4912
2020-05-26,geoId/000017,113486,4960
2020-05-27,geoId/000017,114612,5118
2020-05-28,geoId/000017,116128,5225
2020-05-29,geoId/000017,117794,5308
2020-05-30,geoId/000017,119290,5368
2020-05-31,geoId/000017,120588,5426
2020-06-01,geoId/000017,121666,5458
2020-01-21,geoId/000018,0,0
2020-01-22,geoId/000018,0,0
2020-01-23,geoId/000018,0,0
2020-01-24,geoId/000018,0,0
2020-01-25,geoId/000018,0,0
2020-01-26,geoId/000018,0,0
2020-01-27,geoId/000018,0,0
2020-01-28,geoId/000018,0,0
2020-01-29,geoId/000018,0,0
2020-01-30,geoId/000018,0,0
2020-01-31,geoId/000018,0,0
2020-02-01,geoId/000018,0,0
2020-02-02,geoId/000018,0,0
2020-02-03,geoId/000018,0,0
2020-02-04,geoId/000018,0,0
2020-02-05,geoId/000018,0,0
2020-02-06,geoId/000018,0,0
2020-02-07,geoId/000018,0,0
2020-02-08,geoId/000018,0,0
2020-02-09,geoId/000018,0,0
2020-02-10,geoId/000018,0,0
2020-02-11,geoId/000018,0,0
2020-02-12,geoId/000018,0,0
2020-02-13,geoId/000018,0,0
2020-02-14,geoId/000018,0,0
2020-02-15,geoId/000018,0,0
2020-02-16,geoId/000018,0,0
2020-02-17,geoId/000018,0,0
2020-02-18,geoId/000018,0,0
2020-02-19,geoId/000018,0,0
2020-02-20,geoId/000018,0,0
2020-02-21,geoId/000018,0,0
2020-02-22,geoId/000018,0,0
2020-02-23,geoId/000018,0,0
2020-02-24,geoId/000018,0,0
2020-02-25,geoId/000018,0,0
2020-02-26,geoId/000018,0,0
2020-02-27,geoId/000018,0,0
2020-02-28,geoId/000018,0,0
2020-02-29,geoId/000018,0,0
2020-03-01,geoId/000018,0,0
2020-03-02,geoId/000018,0,0
2020-03-03,geoId/000018,0,0
2020-03-04,geoId/000018,0,0
2020-03-05,geoId/000018,0,0
2020-03-06,geoId/000018,1,0
2020-03-07,geoId/000018,1,0
2020-03-08,geoId/000018,2,0
2020-03-09,geoId/000018,4,0
2020-03-10,geoId/000018,6,0
2020-03-11,geoId/000018,11,0
2020-03-12,geoId/000018,12,0
2020-03-13,geoId/000018,12,0
2020-03-14,geoId/000018,15,0
2020-03-15,geoId/000018,19,0
2020-03-16,geoId/000018,24,1
2020-03-17,geoId/000018,30,2
2020-03-18,geoId/000018,39,2
2020-03-19,geoId/000018,56,2
2020-03-20,geoId/000018,81,5
2020-03-21,geoId/000018,128,6
2020-03-22,geoId/000018,204,9
2020-03-23,geoId/000018,264,12
2020-03-24,geoId/000018,371,17
2020-03-25,geoId/000018,484,19
2020-03-26,geoId/000018,661,23
2020-03-27,geoId/000018,988,32
2020-03-28,geoId/000018,1239,38
2020-03-29,geoId/000018,1522,40
2020-03-30,geoId/000018,1797,44
2020-03-31,geoId/000018,2170,61
2020-04-01,geoId/000018,2578,79
2020-04-02,geoId/000018,3056,94
2020-04-03,geoId/000018,3455,118
2020-04-04,geoId/000018,3975,136
2020-04-05,geoId/000018,4437,151
2020-04-06,geoId/000018,4986,171
2020-04-07,geoId/000018,5542,208
2020-04-08,geoId/000018,5986,246
2020-04-09,geoId/000018,6400,295
2020-04-10,geoId/000018,6960,353
2020-04-11,geoId/000018,7494,389
2020-04-12,geoId/000018,7990,405
2020-04-13,geoId/000018,8300,414
2020-04-14,geoId/000018,8598,458
2020-04-15,geoId/000018,9030,511
2020-04-16,geoId/000018,9619,554
2020-04-17,geoId/000018,10234,599
2020-04-18,geoId/000018,10729,633
2020-04-19,geoId/000018,11300,652
2020-04-20,geoId/000018,11783,666
2020-04-21,geoId/000018,12198,731
2020-04-22,geoId/000018,12551,764
2020-04-23,geoId/000018,13184,811
2020-04-24,geoId/000018,13837,851
2020-04-25,geoId/000018,14556,897
2020-04-26,geoId/000018,15175,928
2020-04-27,geoId/000018,16137,932
2020-04-28,geoId/000018,16783,992
2020-04-29,geoId/000018,17409,1065
2020-04-30,geoId/000018,18099,1114
2020-05-01,geoId/000018,18941,1175
2020-05-02,geoId/000018,19629,1229
2020-05-03,geoId/000018,20267,1246
2020-05-04,geoId/000018,20855,1264
2020-05-05,geoId/000018,21423,1326
2020-05-06,geoId/000018,22286,1377
2020-05-07,geoId/000018,22942,1414
2020-05-08,geoId/000018,23620,1447
2020-05-09,geoId/000018,24239,1490
2020-05-10,geoId/000018,24633,1508
2020-05-11,geoId/000018,25134,1540
2020-05-12,geoId/000018,25676,1578
2020-05-13,geoId/000018,26044,1619
2020-05-14,geoId/000018,26627,1646
2020-05-15,geoId/000018,27281,1691
2020-05-16,geoId/000018,27919,1741
2020-05-17,geoId/000018,28419,1751
2020-05-18,geoId/000018,28897,1765
2020-05-19,geoId/000018,29402,1824
2020-05-20,geoId/000018,29986,1864
2020-05-21,geoId/000018,30673,1913
2020-05-22,geoId/000018,31165,1941
2020-05-23,geoId/000018,31674,1964
2020-05-24,geoId/000018,32151,1976
2020-05-25,geoId/000018,32489,1984
2020-05-26,geoId/000018,32856,2004
2020-05-27,geoId/000018,33242,2030
2020-05-28,geoId/000018,33885,2068
2020-05-29,geoId/000018,34399,2110
2020-05-30,geoId/000018,35064,2125
2020-05-31,geoId/000018,35429,2134
2020-06-01,geoId/000018,35684,2142
2020-01-21,geoId/000019,0,0
2020-01-22,geoId/000019,0,0
2020-01-23,geoId/000019,0,0
2020-01-24,geoId/000019,0,0
2020-01-25,geoId/000019,0,0
2020-01-26,geoId/000019,0,0
2020-01-27,geoId/000019,0,0
2020-01-28,geoId/000019,0,0
2020-01-29,geoId/000019,0,0
2020-01-30,geoId/000019,0,0
2020-01-31,geoId/000019,0,0
2020-02-01,geoId/000019,0,0
2020-02-02,geoId/000019,0,0
2020-02-03,geoId/000019,0,0
2020-02-04,geoId/000019,0,0
2020-02-05,geoId/000019,0,0
2020-02-06,geoId/000019,0,0
2020-02-07,geoId/000019,0,0
2020-02-08,geoId/000019,0,0
2020-02-09,geoId/000019,0,0
2020-02-10,geoId/000019,0,0
2020-02-11,geoId/000019,0,0
2020-02-12,geoId/000019,0,0
2020-02-13,geoId/000019,0,0
2020-02-14,geoId/000019,0,0
2020-02-15,geoId/000019,0,0
2020-02-16,geoId/000019,0,0
2020-02-17,geoId/000019,0,0
2020-02-18,geoId/000019,0,0
2020-02-19,geoId/000019,0,0
2020-02-20,geoId/000019,0,0
2020-02-21,geoId/000019,0,0
2020-02-22,geoId/000019,0,0
2020-02-23,geoId/000019,0,0
2020-02-24,geoId/000019,0,0
2020-02-25,geoId/000019,0,0
2020-02-26,geoId/000019,0,0
2020-02-27,geoId/000019,0,0
2020-02-28,geoId/000019,0,0
2020-02-29,geoId/000019,0,0
2020-03-01,geoId/000019,0,0
2020-03-02,geoId/000019,0,0
2020-03-03,geoId/000019,0,0
2020-03-04,geoId/000019,0,0
2020-03-05,geoId/000019,0,0
2020-03-06,geoId/000019,0,0
2020-03-07,geoId/000019,0,0
2020-03-08,geoId/000019,3,0
2020-03-09,geoId/000019,8,0
2020-03-10,geoId/000019,13,0
2020-03-11,geoId/000019,14,0
2020-03-12,geoId/000019,16,0
2020-03-13,geoId/000019,17,0
2020-03-14,geoId/000019,18,0
2020-03-15,geoId/000019,22,0
2020-03-16,geoId/000019,22,0
2020-03-17,geoId/000019,29,0
2020-03-18,geoId/000019,38,0
2020-03-19,geoId/000019,44,0
2020-03-20,geoId/000019,45,0
2020-03-21,geoId/000019,68,0
2020-03-22,geoId/000019,90,0
2020-03-23,geoId/000019,105,0
2020-03-24,geoId/000019,124,1
2020-03-25,geoId/000019,145,1
2020-03-26,geoId/000019,179,1
2020-03-27,geoId/000019,235,3
2020-03-28,geoId/000019,298,3
2020-03-29,geoId/000019,336,4
2020-03-30,geoId/000019,424,6
2020-03-31,geoId/000019,498,7
2020-04-01,geoId/000019,549,9
2020-04-02,geoId/000019,614,11
2020-04-03,geoId/000019,699,11
2020-04-04,geoId/000019,786,11
2020-04-05,geoId/000019,868,22
2020-04-06,geoId/000019,946,25
2020-04-07,geoId/000019,1048,26
2020-04-08,geoId/000019,1145,27
2020-04-09,geoId/000019,1270,27
2020-04-10,geoId/000019,1388,31
2020-04-11,geoId/000019,1510,34
2020-04-12,geoId/000019,1587,41
2020-04-13,geoId/000019,1710,44
2020-04-14,geoId/000019,1899,44
2020-04-15,geoId/000019,1995,53
2020-04-16,geoId/000019,2141,60
2020-04-17,geoId/000019,2332,64
2020-04-18,geoId/000019,2513,74
2020-04-19,geoId/000019,2915,75
2020-04-20,geoId/000019,3175,79
2020-04-21,geoId/000019,3641,83
2020-04-22,geoId/000019,3764,90
2020-04-23,geoId/000019,3939,96
2020-04-24,geoId/000019,4459,107
2020-04-25,geoId/000019,5109,112
2020-04-26,geoId/000019,5490,118
2020-04-27,geoId/000019,5868,127
2020-04-28,geoId/000019,6376,136
2020-04-29,geoId/000019,6843,148
2020-04-30,geoId/000019,7145,162
2020-05-01,geoId/000019,7883,170
2020-05-02,geoId/000019,8641,175
2020-05-03,geoId/000019,9169,184
2020-05-04,geoId/000019,9703,188
2020-05-05,geoId/000019,10111,207
2020-05-06,geoId/000019,10404,219
2020-05-07,geoId/000019,11059,231
2020-05-08,geoId/000019,11457,243
2020-05-09,geoId/000019,11671,252
2020-05-10,geoId/000019,11959,265
2020-05-11,geoId/000019,12373,271
2020-05-12,geoId/000019,12912,289
2020-05-13,geoId/000019,13289,306
2020-05-14,geoId/000019,13675,318
2020-05-15,geoId/000019,14049,336
2020-05-16,geoId/000019,14328,346
2020-05-17,geoId/000019,14651,351
2020-05-18,geoId/000019,14955,355
2020-05-19,geoId/000019,15296,367
2020-05-20,geoId/000019,15868,400
2020-05-21,geoId/000019,16170,414
2020-05-22,geoId/000019,16510,441
2020-05-23,geoId/000019,16898,446
2020-05-24,geoId/000019,17434,456
2020-05-25,geoId/000019,17628,460
2020-05-26,geoId/000019,17999,480
2020-05-27,geoId/000019,18446,496
2020-05-28,geoId/000019,18672,510
2020-05-29,geoId/000019,19019,525
2020-05-30,geoId/000019,19336,531
2020-05-31,geoId/000019,19621,537
2020-06-01,geoId/000019,19789,558
2020-01-21,geoId/000020,0,0
2020-01-22,geoId/000020,0,0
2020-01-23,geoId/000020,0,0
2020-01-24,geoId/000020,0,0
2020-01-25,geoId/000020,0,0
2020-01-26,geoId/000020,0,0
2020-01-27,geoId/000020,0,0
2020-01-28,geoId/000020,0,0
2020-01-29,geoId/000020,0,0
2020-01-30,geoId/000020,0,0
2020-01-31,geoId/000020,0,0
2020-02-01,geoId/000020,0,0
2020-02-02,geoId/000020,0,0
2020-02-03,geoId/000020,0,0
2020-02-04,geoId/000020,0,0
2020-02-05,geoId/000020,0,0
2020-02-06,geoId/000020,0,0
2020-02-07,geoId/000020,0,0
2020-02-08,geoId/000020,0,0
2020-02-09,geoId/000020,0,0
2020-02-10,geoId/000020,0,0
2020-02-11,geoId/000020,0,0
2020-02-12,geoId/000020,0,0
2020-02-13,geoId/000020,0,0
2020-02-14,geoId/000020,0,0
2020-02-15,geoId/000020,0,0
2020-02-16,geoId/000020,0,0
2020-02-17,geoId/000020,0,0
2020-02-18,geoId/000020,0,0
2020-02-19,geoId/000020,0,0
2020-02-20,geoId/000020,0,0
2020-02-21,geoId/000020,0,0
2020-02-22,geoId/000020,0,0
2020-02-23,geoId/000020,0,0
2020-02-24,geoId/000020,0,0
2020-02-25,geoId/000020,0,0
2020-02-26,geoId/000020,0,0
2020-02-27,geoId/000020,0,0
2020-02-28,geoId/000020,0,0
2020-02-29,geoId/000020,0,0
2020-03-01,geoId/000020,0,0
2020-03-02,geoId/000020,0,0
2020-03-03,geoId/000020,0,0
2020-03-04,geoId/000020,0,0
2020-03-05,geoId/000020,0,0
2020-03-06,geoId/000020,0,0
2020-03-07,geoId/000020,1,0
2020-03-08,geoId/000020,1,0
2020-03-09,geoId/000020,1,0
2020-03-10,geoId/000020,1,0
2020-03-11,geoId/000020,1,0
2020-03-12,geoId/000020,5,1
2020-03-13,geoId/000020,6,1
2020-03-14,geoId/000020,8,1
2020-03-15,geoId/000020,9,1
2020-03-16,geoId/000020,11,1
2020-03-17,geoId/000020,17,1
2020-03-18,geoId/000020,22,1
2020-03-19,geoId/000020,35,1
2020-03-20,geoId/000020,49,1
2020-03-21,geoId/000020,57,2
2020-03-22,geoId/000020,66,2
2020-03-23,geoId/000020,82,2
2020-03-24,geoId/000020,99,3
2020-03-25,geoId/000020,132,3
2020-03-26,geoId/000020,171,3
2020-03-27,geoId/000020,212,4
2020-03-28,geoId/000020,271,6
2020-03-29,geoId/000020,332,7
2020-03-30,geoId/000020,373,9
2020-03-31,geoId/000020,434,10
2020-04-01,geoId/000020,488,11
2020-04-02,geoId/000020,554,14
2020-04-03,geoId/000020,624,19
2020-04-04,geoId/000020,702,21
2020-04-05,geoId/000020,767,23
2020-04-06,geoId/000020,854,25
2020-04-07,geoId/000020,905,30
2020-04-08,geoId/000020,1055,38
2020-04-09,geoId/000020,1116,42
2020-04-10,geoId/000020,1180,50
2020-04-11,geoId/000020,1282,55
2020-04-12,geoId/000020,1337,56
2020-04-13,geoId/000020,1382,63
2020-04-14,geoId/000020,1438,69
2020-04-15,geoId/000020,1501,76
2020-04-16,geoId/000020,1593,80
2020-04-17,geoId/000020,1730,84
2020-04-18,geoId/000020,1818,86
2020-04-19,geoId/000020,1896,94
2020-04-20,geoId/000020,2029,101
2020-04-21,geoId/000020,2113,107
2020-04-22,geoId/000020,2290,111
2020-04-23,geoId/000020,2625,112
2020-04-24,geoId/000020,2841,117
2020-04-25,geoId/000020,3090,119
2020-04-26,geoId/000020,3197,120
2020-04-27,geoId/000020,3406,126
2020-04-28,geoId/000020,3601,127
2020-04-29,geoId/000020,3811,132
2020-04-30,geoId/000020,4305,133
2020-05-01,geoId/000020,4510,136
2020-05-02,geoId/000020,4863,140
2020-05-03,geoId/000020,5177,142
2020-05-04,geoId/000020,5385,154
2020-05-05,geoId/000020,5627,160
2020-05-06,geoId/000020,5893,163
2020-05-07,geoId/000020,6240,164
2020-05-08,geoId/000020,6751,167
2020-05-09,geoId/000020,6923,172
2020-05-10,geoId/000020,7045,172
2020-05-11,geoId/000020,7161,174
2020-05-12,geoId/000020,7352,178
2020-05-13,geoId/000020,7552,179
2020-05-14,geoId/000020,7668,181
2020-05-15,geoId/000020,8006,187
2020-05-16,geoId/000020,8059,189
2020-05-17,geoId/000020,8066,189
2020-05-18,geoId/000020,8439,190
2020-05-19,geoId/000020,8488,193
2020-05-20,geoId/000020,8661,197
2020-05-21,geoId/000020,8771,199
