Count_BirthEvent_LiveBirth,Count_BirthEvent_LiveBirth_AsFractionOf_Count_ChildDeliveryEvent,Count_BirthEvent_StillBirth,Count_ChildVaccinationEvent_MMR,Count_Death_Infant,Count_Infant_VaccineAdministered_BCG,Count_Infant_VaccineAdministered_DPTDose1,Count_Infant_VaccineAdministered_DPTDose2,Count_Infant_VaccineAdministered_DPTDose3,Count_Infant_VaccineAdministered_OPV,Count_Infant_VaccineSideEffect_Adverse_Deaths,Count_Infant_VaccineSideEffect_Adverse_Others,Date,District,lgdCode
67112.0,117.2,819.0,85028.0,8.0,97695.0,95062.0,92451.0,89974.0,45994.0,,0.0,2015-03,Gorakhpur,148
28358.0,131.4,155.0,31066.0,,23407.0,30809.0,30372.0,31045.0,21499.0,,0.0,2015-03,Hamirpur,17
25429.0,250.1,299.0,27568.0,1.0,30316.0,28895.0,26714.0,25667.0,17974.0,,378.0,2015-03,Hapur,661
84493.0,101.5,1251.0,103446.0,81.0,105796.0,103171.0,100372.0,101283.0,67735.0,,15.0,2015-03,Hardoi,150
41462.0,97.5,294.0,38910.0,,42755.0,40361.0,39250.0,38792.0,27673.0,,1.0,2015-03,Hathras,163
26312.0,98.1,435.0,36540.0,6.0,37006.0,37747.0,37422.0,37927.0,27036.0,,0.0,2015-03,Jalaun,151
92419.0,101.0,561.0,115778.0,,119546.0,119917.0,114854.0,118229.0,57750.0,,0.0,2015-03,Jaunpur,152
37065.0,132.9,379.0,43564.0,,45455.0,45728.0,44639.0,44540.0,28550.0,,9.0,2015-03,Jhansi,153
29015.0,99.1,256.0,34172.0,3.0,39179.0,39022.0,34281.0,32578.0,23002.0,,0.0,2015-03,Jyotiba Phule Nagar,
23479.0,101.2,277.0,34050.0,,38640.0,37710.0,34660.0,33858.0,15674.0,,0.0,2015-03,Kannauj,155
24821.0,100.3,218.0,30981.0,130.0,33271.0,32755.0,30690.0,29827.0,21398.0,,0.0,2015-03,Kanpur Dehat,156
83537.0,221.4,704.0,112264.0,,120924.0,117437.0,114086.0,113412.0,58844.0,,169.0,2015-03,Kanpur Nagar,157
22563.0,104.5,403.0,31104.0,8.0,35588.0,35807.0,32325.0,31014.0,18915.0,,0.0,2015-03,Kashi Ram Nagar,
40186.0,108.9,466.0,58921.0,8.0,55540.0,67260.0,63376.0,61329.0,30875.0,,23.0,2015-03,Kaushambi,158
65974.0,131.7,1093.0,96944.0,6.0,100169.0,99826.0,94325.0,90311.0,35582.0,,53.0,2015-03,Kushinagar,160
75743.0,99.0,821.0,87263.0,,101187.0,93434.0,88468.0,90582.0,46756.0,,32.0,2015-03,Lakhimpur Kheri,
27785.0,99.0,282.0,29326.0,102.0,29979.0,32171.0,29101.0,29841.0,23241.0,,0.0,2015-03,Lalitpur,161
65994.0,124.2,2767.0,100323.0,273.0,127899.0,115222.0,107461.0,110696.0,88107.0,,44.0,2015-03,Lucknow,162
45256.0,99.9,503.0,60826.0,18.0,64330.0,64156.0,61306.0,58802.0,29513.0,,19.0,2015-03,Maharajganj,164
14961.0,99.4,94.0,19578.0,1.0,15144.0,20023.0,19439.0,19607.0,11196.0,,0.0,2015-03,Mahoba,165
35341.0,99.6,289.0,47241.0,,45969.0,50666.0,49236.0,48599.0,27754.0,,33.0,2015-03,Mainpuri,166
34112.0,96.3,132.0,48913.0,,53824.0,51969.0,50418.0,48256.0,26444.0,,14.0,2015-03,Mathura,167
41669.0,135.1,783.0,60044.0,,58289.0,65130.0,61647.0,59935.0,24229.0,,4.0,2015-03,Maunathbhanjan,
72714.0,98.8,710.0,82818.0,42.0,86505.0,90660.0,84576.0,83532.0,36337.0,,22.0,2015-03,Meerut,169
50950.0,99.5,863.0,56436.0,12.0,63962.0,63228.0,60771.0,62218.0,32684.0,,0.0,2015-03,Mirzapur,170
51697.0,99.0,680.0,50122.0,96.0,58618.0,54815.0,51375.0,51605.0,38657.0,,0.0,2015-03,Moradabad,171
68428.0,99.4,1132.0,59125.0,55.0,70400.0,66365.0,62257.0,59135.0,53830.0,,568.0,2015-03,Muzaffarnagar,172
47622.0,101.0,623.0,46414.0,,45923.0,43766.0,41530.0,41622.0,28426.0,,0.0,2015-03,Pilibhit,173
57034.0,111.2,1172.0,56566.0,14.0,64807.0,67815.0,62301.0,59779.0,38810.0,,80.0,2015-03,Pratapgarh,629
34201.0,102.5,1562.0,45648.0,1.0,47786.0,48653.0,47994.0,48688.0,30612.0,,0.0,2015-03,Rae Bareli,175
33470.0,92.8,396.0,46056.0,,50848.0,48352.0,44647.0,43650.0,26789.0,,2.0,2015-03,Rampur,176
63581.0,98.1,1289.0,94802.0,4.0,88970.0,98500.0,96451.0,94992.0,48589.0,,0.0,2015-03,Saharanpur,177
45435.0,106.0,543.0,46877.0,,37196.0,51547.0,44137.0,42857.0,22352.0,,0.0,2015-03,Sambhal,659
40383.0,99.0,612.0,38585.0,6.0,44107.0,42861.0,40060.0,38178.0,23036.0,,3.0,2015-03,Sant Kabir Nagar,178
28543.0,97.7,387.0,31287.0,40.0,36284.0,37185.0,34429.0,32749.0,14167.0,,0.0,2015-03,Sant Ravidas Nagar,
49184.0,94.0,679.0,59814.0,,68730.0,66369.0,60666.0,61208.0,34479.0,,32.0,2015-03,Shahjahanpur,180
44879.0,223.1,330.0,27221.0,3.0,31080.0,28480.0,25984.0,26135.0,19584.0,,0.0,2015-03,Shamli,660
25783.0,96.5,913.0,28927.0,11.0,32100.0,29714.0,27324.0,25238.0,16940.0,,58.0,2015-03,Shrawasti,181
59338.0,99.2,464.0,54290.0,3.0,61753.0,66387.0,62563.0,58928.0,31587.0,,2.0,2015-03,Siddharth Nagar,182
96882.0,97.4,1372.0,107914.0,,126080.0,127866.0,121297.0,118946.0,68028.0,,63.0,2015-03,Sitapur,183
39647.0,99.7,775.0,40237.0,20.0,44163.0,44757.0,43347.0,43328.0,15216.0,,6.0,2015-03,Sonbhadra,184
37405.0,149.9,402.0,39812.0,12.0,48272.0,47801.0,48387.0,45070.0,23447.0,,63.0,2015-03,Sultanpur,185
43112.0,99.9,934.0,69589.0,3.0,72302.0,74340.0,71629.0,72998.0,43529.0,,0.0,2015-03,Unnav,186
70820.0,100.2,307.0,94975.0,,94201.0,89276.0,88751.0,89516.0,46738.0,,117.0,2015-03,Varanasi,187
8480.0,98.7,157.0,9689.0,15.0,9911.0,7376.0,8304.0,8995.0,7789.0,,48.0,2015-03,Almora,45
3581.0,99.8,12.0,4340.0,2.0,4101.0,3250.0,3633.0,3929.0,1316.0,,147.0,2015-03,Bageshwar,46
5690.0,99.8,85.0,7193.0,16.0,6779.0,5232.0,5635.0,6237.0,5107.0,,0.0,2015-03,Chamoli,47
3265.0,98.6,67.0,4116.0,21.0,4315.0,3227.0,3505.0,3798.0,729.0,,1.0,2015-03,Champawat,48
26206.0,98.8,539.0,30184.0,218.0,30210.0,23061.0,26079.0,28441.0,19825.0,,10.0,2015-03,Dehradun,49
10522.0,99.5,184.0,10190.0,25.0,11361.0,7737.0,8552.0,9249.0,8450.0,,1.0,2015-03,Garhwal,328
31712.0,99.2,422.0,35162.0,159.0,38719.0,29239.0,33287.0,35767.0,20043.0,,5113.0,2015-03,Hardwar,50
16546.0,99.6,262.0,15624.0,18.0,16161.0,12918.0,14079.0,15380.0,11733.0,,1.0,2015-03,Nainital,51
7696.0,98.5,113.0,7827.0,28.0,7936.0,5821.0,6273.0,6953.0,7070.0,,0.0,2015-03,Pithoragarh,53
2781.0,100.0,30.0,4036.0,8.0,3441.0,3394.0,3662.0,3828.0,3371.0,,56.0,2015-03,Rudraprayag,54
6709.0,98.9,108.0,10120.0,19.0,9078.0,7877.0,9004.0,9886.0,4556.0,,1118.0,2015-03,Tehri Garhwal,55
28978.0,98.9,375.0,32983.0,8.0,36109.0,25149.0,27765.0,31587.0,19808.0,,16.0,2015-03,Udham Singh Nagar,56
4679.0,98.1,112.0,5358.0,9.0,5511.0,4173.0,4722.0,5245.0,3564.0,,21.0,2015-03,Uttarkashi,57
53316.0,99.2,871.0,57427.0,936.0,56214.0,45420.0,50700.0,56444.0,50344.0,,196.0,2015-03,Bankura,305
139860.0,98.3,2773.0,120374.0,2006.0,140983.0,107281.0,114864.0,119391.0,102598.0,,1832.0,2015-03,Bardhaman,
58172.0,98.4,916.0,59377.0,1423.0,65968.0,51669.0,57015.0,59516.0,42951.0,,820.0,2015-03,Birbhum,307
24263.0,98.8,386.0,27003.0,232.0,25099.0,23017.0,25549.0,27257.0,21729.0,,1132.0,2015-03,Dakshin Dinajpur,
29465.0,98.3,561.0,31277.0,233.0,38314.0,23798.0,26180.0,27475.0,35326.0,,308.0,2015-03,Darjeeling,309
48947.0,99.5,461.0,65209.0,651.0,61594.0,54996.0,60631.0,65185.0,45594.0,,863.0,2015-03,Haora,408
59638.0,99.0,779.0,77561.0,453.0,77611.0,65661.0,71979.0,78384.0,62714.0,,346.0,2015-03,Hooghly,312
53099.0,98.3,997.0,59262.0,524.0,62552.0,47671.0,54483.0,59245.0,50662.0,,90.0,2015-03,Jalpaiguri,314
49315.0,98.9,877.0,47223.0,654.0,50543.0,40893.0,46599.0,50293.0,37964.0,,309.0,2015-03,Koch Bihar,
86923.0,98.9,2333.0,45248.0,3883.0,96428.0,38384.0,39825.0,42051.0,86191.0,,176.0,2015-03,Kolkata,315
92070.0,98.6,1832.0,93014.0,1029.0,96604.0,76825.0,85650.0,88717.0,60250.0,,4002.0,2015-03,Malda,316
74512.0,99.6,664.0,80645.0,578.0,83690.0,66150.0,73077.0,79407.0,63033.0,,43.0,2015-03,Medinipur East,317
76040.0,98.9,1085.0,94211.0,1056.0,92433.0,78345.0,86239.0,93558.0,79035.0,,800.0,2015-03,Medinipur West,318
151098.0,96.5,2860.0,160394.0,1944.0,161060.0,132144.0,150500.0,159535.0,134426.0,,712.0,2015-03,Murshidabad,319
65261.0,98.9,916.0,74285.0,933.0,72420.0,61763.0,69260.0,74584.0,56723.0,,1018.0,2015-03,Nadia,320
71734.0,99.3,1057.0,116595.0,199.0,108788.0,105391.0,113837.0,119836.0,85930.0,,10.0,2015-03,North 24 Parganas,
54975.0,98.8,1139.0,56094.0,990.0,56437.0,47465.0,52780.0,57029.0,48145.0,,853.0,2015-03,Puruliya,321
126309.0,99.5,1145.0,144553.0,700.0,131297.0,122488.0,136011.0,143661.0,83842.0,,4208.0,2015-03,South 24 Parganas,
63360.0,97.9,1348.0,66171.0,763.0,68268.0,56036.0,62731.0,66412.0,41315.0,,556.0,2015-03,Uttar Dinajpur,
,,,,,,,,,,,,2016-03,Indicators.1,
,,,,,,,,,,,,2016-03,,
522.0,112.5,20.0,601.0,8.0,487.0,572.0,575.0,613.0,463.0,,12.0,2016-03,Nicobar,603
889.0,123.5,29.0,2190.0,9.0,875.0,1025.0,1039.0,1116.0,721.0,,25.0,2016-03,North and Middle Andaman,632
3281.0,107.7,90.0,3118.0,45.0,3299.0,2261.0,2362.0,2503.0,3220.0,,95.0,2016-03,South Andaman,602
72863.0,104.3,711.0,81002.0,303.0,87372.0,11973.0,18016.0,24011.0,72439.0,,130.0,2016-03,Anantapur,502
67110.0,102.9,601.0,68879.0,78.0,63174.0,10306.0,14882.0,19643.0,63186.0,,13.0,2016-03,Chittoor,503
49582.0,98.5,1033.0,54662.0,86.0,63473.0,6875.0,10649.0,15522.0,54319.0,,106.0,2016-03,Cuddapah,
79274.0,104.1,506.0,81503.0,674.0,82482.0,18601.0,23549.0,28924.0,83472.0,,34.0,2016-03,East Godavari,505
78205.0,97.5,1194.0,78639.0,150.0,76339.0,63119.0,63080.0,62013.0,69719.0,,3.0,2016-03,Guntur,506
69347.0,99.6,400.0,70069.0,368.0,69361.0,7577.0,12766.0,18484.0,57504.0,,0.0,2016-03,Krishna,510
81911.0,113.8,1712.0,75622.0,941.0,78308.0,13467.0,18716.0,25625.0,63615.0,,1091.0,2016-03,Kurnool,511
41223.0,99.9,309.0,44641.0,245.0,42304.0,10354.0,12247.0,14872.0,40814.0,,0.0,2016-03,Nellore,595
71560.0,128.1,663.0,55921.0,162.0,55055.0,12267.0,15182.0,19650.0,49558.0,,5.0,2016-03,Prakasam,517
38041.0,103.1,338.0,42861.0,227.0,49285.0,7356.0,10659.0,14441.0,45398.0,,8.0,2016-03,Srikakulam,519
62106.0,112.2,704.0,64612.0,411.0,66628.0,8604.0,13482.0,18706.0,50659.0,,20.0,2016-03,Vishakapatnam,520
35389.0,101.5,335.0,43776.0,61.0,41370.0,5698.0,8535.0,11738.0,19238.0,,0.0,2016-03,Vizianagaram,521
58961.0,98.4,198.0,56971.0,230.0,58984.0,8362.0,11756.0,16100.0,53685.0,,0.0,2016-03,West Godavari,523
117.0,98.3,2.0,253.0,,204.0,253.0,243.0,236.0,70.0,,0.0,2016-03,Anjaw,628
1335.0,99.3,12.0,2367.0,1.0,2631.0,2220.0,2262.0,2249.0,1199.0,,0.0,2016-03,Changlang,229
81.0,105.2,0.0,93.0,,82.0,80.0,95.0,85.0,71.0,,0.0,2016-03,Dibang Valley,230
785.0,105.2,14.0,1277.0,8.0,1215.0,1618.0,1712.0,1987.0,1087.0,,88.0,2016-03,East Kameng,231
1655.0,98.1,32.0,1441.0,10.0,1974.0,1301.0,1404.0,1435.0,1449.0,,0.0,2016-03,East Siang,232
566.0,100.2,1.0,845.0,,1055.0,904.0,798.0,874.0,297.0,,0.0,2016-03,Kurung Kumey,233
1570.0,100.5,16.0,2021.0,,2585.0,1761.0,1871.0,1949.0,1542.0,,5.0,2016-03,Lohit,234
422.0,94.0,7.0,392.0,,554.0,456.0,456.0,440.0,240.0,,0.0,2016-03,Longding,666
606.0,103.4,16.0,753.0,7.0,853.0,640.0,645.0,660.0,634.0,,10.0,2016-03,Lower Dibang Valley,235
486.0,80.2,11.0,828.0,3.0,713.0,689.0,737.0,743.0,576.0,,0.0,2016-03,Lower Subansiri,236
4604.0,103.6,77.0,3269.0,30.0,4222.0,3119.0,3121.0,2866.0,4931.0,,0.0,2016-03,Papum Pare,237
426.0,100.0,7.0,651.0,3.0,683.0,489.0,559.0,625.0,269.0,,1.0,2016-03,Tawang,238
520.0,98.3,9.0,616.0,,816.0,629.0,664.0,668.0,255.0,,0.0,2016-03,Tirap,239
386.0,105.8,16.0,545.0,,507.0,426.0,437.0,492.0,450.0,,0.0,2016-03,Upper Siang,240
990.0,99.1,16.0,1082.0,4.0,1154.0,901.0,942.0,1039.0,682.0,,0.0,2016-03,Upper Subansiri,241
977.0,95.3,22.0,1209.0,,1295.0,1331.0,1323.0,1191.0,932.0,,0.0,2016-03,West Kameng,242
1249.0,98.8,16.0,1405.0,,1519.0,1056.0,1187.0,1246.0,206.0,,0.0,2016-03,West Siang,243
10530.0,98.3,190.0,14924.0,128.0,13186.0,244.0,1165.0,2719.0,3599.0,,661.0,2016-03,Baksa,616
35965.0,98.2,968.0,36395.0,614.0,36016.0,576.0,2433.0,5345.0,12400.0,,47.0,2016-03,Barpeta,280
15402.0,98.9,299.0,14316.0,319.0,16333.0,669.0,2096.0,3620.0,3384.0,,4.0,2016-03,Bongaigaon,281
40703.0,99.4,1154.0,37481.0,340.0,40824.0,2415.0,4591.0,7886.0,16954.0,,0.0,2016-03,Cachar,282
7747.0,99.5,72.0,8871.0,67.0,9128.0,152.0,726.0,1749.0,2675.0,,0.0,2016-03,Chirang,612
17365.0,98.3,316.0,19791.0,93.0,16338.0,186.0,1006.0,2516.0,9562.0,,1064.0,2016-03,Darrang,283
17019.0,98.6,340.0,13778.0,236.0,15078.0,13.0,257.0,1186.0,6956.0,,102.0,2016-03,Dhemaji,284
47516.0,97.5,1079.0,45888.0,136.0,50970.0,610.0,5699.0,9742.0,13339.0,,0.0,2016-03,Dhubri,285
24989.0,98.5,534.0,21267.0,82.0,23087.0,96.0,551.0,2159.0,15810.0,,0.0,2016-03,Dibrugarh,286
4149.0,99.7,68.0,3874.0,77.0,4448.0,68.0,202.0,592.0,2712.0,,548.0,2016-03,Dima Hasao,299
23908.0,99.1,449.0,23368.0,327.0,24191.0,351.0,1797.0,4220.0,8501.0,,0.0,2016-03,Goalpara,287
15961.0,98.2,308.0,16846.0,129.0,16512.0,179.0,692.0,1960.0,9187.0,,0.0,2016-03,Golaghat,288
14158.0,97.7,446.0,16107.0,297.0,17257.0,81.0,781.0,2392.0,6662.0,,0.0,2016-03,Hailakandi,289
18012.0,97.8,293.0,18230.0,11.0,17258.0,209.0,556.0,1757.0,13462.0,,22.0,2016-03,Jorhat,290
35566.0,97.2,1048.0,23515.0,216.0,31515.0,3238.0,3418.0,4609.0,23975.0,,105.0,2016-03,Kamrup M,291
21716.0,97.9,228.0,30427.0,52.0,26383.0,6.0,857.0,3299.0,9410.0,,9.0,2016-03,Kamrup R,291
18704.0,98.9,419.0,19229.0,83.0,19466.0,444.0,1421.0,2953.0,6578.0,,15.0,2016-03,Karbi Anglong,292
28549.0,98.2,811.0,27486.0,302.0,28734.0,461.0,3253.0,5611.0,10124.0,,5.0,2016-03,Karimganj,293
17408.0,99.7,259.0,16344.0,22.0,18694.0,979.0,2420.0,3952.0,5525.0,,35.0,2016-03,Kokrajhar,294
18963.0,98.3,328.0,20247.0,243.0,19696.0,8.0,207.0,1505.0,11990.0,,0.0,2016-03,Lakhimpur,295
19796.0,99.3,237.0,22237.0,239.0,22228.0,141.0,745.0,2123.0,12124.0,,0.0,2016-03,Marigaon,296
63719.0,97.9,1628.0,59242.0,107.0,53461.0,477.0,3868.0,9113.0,37603.0,,14.0,2016-03,Nagaon,297
13750.0,99.7,151.0,14595.0,96.0,14778.0,1152.0,1310.0,2338.0,10155.0,,281.0,2016-03,Nalbari,298
15344.0,98.5,304.0,18044.0,83.0,16968.0,1.0,467.0,1819.0,9818.0,,0.0,2016-03,Sibsagar,300
35558.0,98.9,834.0,34834.0,161.0,33548.0,360.0,1492.0,4250.0,20349.0,,13.0,2016-03,Sonitpur,301
24077.0,99.2,355.0,23502.0,208.0,25855.0,475.0,1153.0,3063.0,9878.0,,0.0,2016-03,Tinsukia,302
10793.0,99.2,216.0,13985.0,165.0,13025.0,280.0,982.0,2342.0,5293.0,,917.0,2016-03,Udalguri,617
81392.0,100.0,1188.0,81731.0,6.0,96780.0,130.0,3357.0,9138.0,63147.0,,374.0,2016-03,Araria,188
12605.0,99.4,155.0,15034.0,3.0,15038.0,15.0,275.0,860.0,11465.0,,0.0,2016-03,Arwal,611
51678.0,99.7,578.0,59478.0,28.0,59816.0,88.0,1238.0,3312.0,45901.0,,25.0,2016-03,Aurangabad,189
40150.0,97.3,747.0,52671.0,117.0,49643.0,45.0,1049.0,3714.0,35851.0,,28.0,2016-03,Banka,190
71703.0,108.5,762.0,76067.0,,76253.0,113.0,2655.0,6214.0,64658.0,,0.0,2016-03,Begusarai,191
61718.0,92.2,1174.0,76067.0,694.0,79303.0,230.0,1620.0,5778.0,54102.0,,40.0,2016-03,Bhagalpur,192
41401.0,89.2,711.0,51104.0,40.0,57283.0,140.0,1637.0,4793.0,42042.0,,0.0,2016-03,Bhojpur,193
25739.0,99.3,281.0,37717.0,3.0,38557.0,90.0,1312.0,3687.0,24421.0,,46.0,2016-03,Buxar,194
83694.0,96.9,1044.0,97905.0,1.0,108688.0,370.0,5257.0,11648.0,54501.0,,0.0,2016-03,Darbhanga,195
92958.0,91.6,808.0,127182.0,59.0,148587.0,5.0,6768.0,17183.0,80437.0,,72.0,2016-03,East Champaran,
77631.0,98.6,1212.0,104821.0,18.0,105840.0,1044.0,4108.0,9839.0,63024.0,,23.0,2016-03,Gaya,196
44720.0,94.1,612.0,60573.0,28.0,63054.0,138.0,2442.0,5853.0,45168.0,,115.0,2016-03,Gopalganj,197
41072.0,98.7,524.0,41016.0,35.0,42019.0,620.0,2015.0,4290.0,28007.0,,30.0,2016-03,Jamui,198
16881.0,91.8,296.0,25972.0,,26237.0,43.0,302.0,1067.0,20971.0,,37.0,2016-03,Jehanabad,199
27976.0,99.5,318.0,34750.0,,37288.0,271.0,1349.0,3419.0,21791.0,,0.0,2016-03,Kaimur Bhabua,200
73053.0,93.5,1315.0,84697.0,10.0,96143.0,982.0,4663.0,10900.0,59417.0,,309.0,2016-03,Katihar,201
43146.0,99.4,480.0,53241.0,1.0,50657.0,25.0,1162.0,4273.0,38361.0,,0.0,2016-03,Khagaria,202
38065.0,98.5,831.0,48534.0,27.0,49300.0,511.0,2520.0,5799.0,26237.0,,161.0,2016-03,Kishanganj,203
23761.0,96.9,326.0,24598.0,5.0,27482.0,31.0,264.0,884.0,21873.0,,1554.0,2016-03,Lakhisarai,204
55155.0,98.9,620.0,58610.0,2.0,63364.0,60.0,1795.0,5740.0,46996.0,,7.0,2016-03,Madhepura,205
81596.0,99.3,1055.0,104986.0,22.0,113475.0,200.0,3152.0,9283.0,55746.0,,0.0,2016-03,Madhubani,206
23076.0,89.5,467.0,23583.0,1.0,29688.0,43.0,555.0,1986.0,21805.0,,0.0,2016-03,Munger,207
82832.0,97.4,1237.0,99648.0,34.0,109891.0,845.0,4086.0,10821.0,73153.0,,63.0,2016-03,Muzaffarpur,208
50094.0,98.7,866.0,68678.0,26.0,66098.0,186.0,1574.0,4853.0,45441.0,,4621.0,2016-03,Nalanda,209
37986.0,98.5,682.0,52481.0,2.0,55726.0,166.0,2152.0,17167.0,33663.0,,8.0,2016-03,Nawada,210
67839.0,92.5,1264.0,124265.0,188.0,123318.0,5625.0,8288.0,14027.0,84030.0,,9328.0,2016-03,Patna,212
90499.0,78.3,1529.0,96034.0,56.0,103260.0,54.0,1602.0,6612.0,82587.0,,36.0,2016-03,Purnia,214
32488.0,83.9,439.0,68418.0,1.0,64538.0,261.0,1652.0,4537.0,43574.0,,52.0,2016-03,Rohtas,215
45512.0,83.8,811.0,53236.0,5.0,58223.0,198.0,1804.0,5702.0,43758.0,,3.0,2016-03,Saharsa,216
99679.0,99.4,1129.0,108762.0,293.0,118048.0,165.0,2369.0,9662.0,96919.0,,53.0,2016-03,Samastipur,217
72120.0,98.1,810.0,92523.0,16.0,96793.0,208.0,3256.0,9808.0,59988.0,,33.0,2016-03,Saran,218
15291.0,96.4,233.0,15084.0,7.0,17813.0,2.0,363.0,977.0,13328.0,,143.0,2016-03,Sheikhpura,219
12773.0,97.3,183.0,18237.0,53.0,20200.0,36.0,548.0,1748.0,16146.0,,1.0,2016-03,Sheohar,220
55597.0,98.3,882.0,88981.0,26.0,96289.0,98.0,2875.0,7973.0,54203.0,,0.0,2016-03,Sitamarhi,221
52622.0,97.2,724.0,81146.0,190.0,77569.0,112.0,1476.0,4877.0,52107.0,,10409.0,2016-03,Siwan,222
54518.0,98.3,741.0,58284.0,7.0,66156.0,291.0,2202.0,6814.0,48906.0,,24.0,2016-03,Supaul,223
67173.0,99.5,641.0,81519.0,32.0,86970.0,120.0,2350.0,7425.0,71322.0,,2.0,2016-03,Vaishali,224
88560.0,99.1,981.0,101314.0,5.0,116987.0,635.0,4503.0,10597.0,91446.0,,23.0,2016-03,West Champaran,
28032.0,98.5,906.0,16367.0,1012.0,27681.0,4908.0,6421.0,7793.0,26898.0,,27.0,2016-03,Chandigarh,44
10573.0,99.1,215.0,12831.0,103.0,13142.0,71.0,1008.0,2103.0,12421.0,,21.0,2016-03,Balod,646
26992.0,98.8,502.0,28729.0,166.0,28499.0,816.0,3528.0,6280.0,20882.0,,65.0,2016-03,Baloda Bazar,644
17493.0,110.8,398.0,18192.0,126.0,19262.0,1925.0,3539.0,4964.0,9877.0,,16.0,2016-03,Balrampur,649
17818.0,96.7,672.0,18660.0,140.0,17403.0,2190.0,5306.0,6201.0,15945.0,,97.0,2016-03,Bastar,374
13784.0,98.7,269.0,16553.0,66.0,16425.0,487.0,2325.0,3592.0,10928.0,,3.0,2016-03,Bemetra,650
5370.0,98.1,101.0,4984.0,57.0,5935.0,920.0,1306.0,1683.0,2449.0,,61.0,2016-03,Bijapur,636
41251.0,99.4,739.0,52700.0,282.0,54725.0,1799.0,6715.0,10793.0,31276.0,,30.0,2016-03,Bilaspur,375
5786.0,98.9,148.0,6266.0,172.0,6779.0,242.0,722.0,1183.0,5027.0,,0.0,2016-03,Dantewada,376
14538.0,98.4,280.0,14078.0,235.0,15169.0,1325.0,2418.0,3580.0,16037.0,,26.0,2016-03,Dhamtari,377
31883.0,98.6,620.0,31697.0,46.0,31850.0,2865.0,4556.0,6478.0,29662.0,,0.0,2016-03,Durg,378
8466.0,97.8,251.0,10928.0,194.0,11482.0,291.0,1212.0,2047.0,8190.0,,195.0,2016-03,Gariyaband,645
25284.0,97.9,541.0,35546.0,95.0,36472.0,806.0,3790.0,6487.0,23301.0,,34.0,2016-03,Janjgir Champa,379
15781.0,99.6,412.0,16392.0,193.0,16434.0,306.0,1696.0,3023.0,10076.0,,426.0,2016-03,Jashpur,380
11570.0,97.5,353.0,12878.0,269.0,12158.0,465.0,1415.0,2298.0,11832.0,,13.0,2016-03,Kanker,381
17887.0,98.1,487.0,17091.0,116.0,19803.0,100.0,1477.0,2904.0,15262.0,,0.0,2016-03,Kawardha,498
10549.0,96.7,420.0,11696.0,212.0,11872.0,448.0,1381.0,2408.0,7036.0,,88.0,2016-03,Kondagaon,643
22318.0,98.6,481.0,29925.0,119.0,30380.0,351.0,2642.0,4399.0,28434.0,,5.0,2016-03,Korba,383
13537.0,97.6,427.0,12189.0,217.0,12934.0,184.0,1267.0,1994.0,8437.0,,150.0,2016-03,Koriya,
18869.0,97.8,511.0,18788.0,341.0,21369.0,1016.0,2595.0,3956.0,19801.0,,12.0,2016-03,Mahasamund,385
16384.0,99.4,289.0,18875.0,30.0,19027.0,883.0,2787.0,4240.0,8007.0,,0.0,2016-03,Mungeli,647
3104.0,97.3,100.0,2851.0,96.0,3036.0,45.0,176.0,300.0,1776.0,,671.0,2016-03,Narayanpur,637
26371.0,98.1,767.0,27754.0,760.0,26830.0,772.0,2659.0,4757.0,24440.0,,255.0,2016-03,Raigarh,386
40486.0,98.8,807.0,57569.0,132.0,54516.0,163.0,4291.0,7719.0,47908.0,,604.0,2016-03,Raipur,387
29071.0,97.5,827.0,29492.0,425.0,31266.0,1477.0,3722.0,6120.0,23048.0,,1117.0,2016-03,Rajnandgaon,388
4183.0,99.5,145.0,4022.0,122.0,4485.0,425.0,609.0,910.0,3083.0,,2842.0,2016-03,Sukma,642
14221.0,105.1,320.0,18773.0,184.0,19176.0,3214.0,4921.0,6592.0,11059.0,,5.0,2016-03,Surajpur,648
19806.0,99.3,458.0,21211.0,101.0,22878.0,1350.0,2857.0,4158.0,18883.0,,59.0,2016-03,Surguja,389
9092.0,99.3,174.0,7992.0,176.0,10262.0,2498.0,3207.0,3963.0,9082.0,,10.0,2016-03,Dadra and Nagar Haveli,465
2917.0,99.5,34.0,3111.0,52.0,2722.0,865.0,1156.0,1417.0,2660.0,,2.0,2016-03,Daman,463
697.0,100.4,5.0,814.0,1.0,786.0,267.0,326.0,403.0,836.0,,58.0,2016-03,Diu,464
45021.0,99.2,964.0,31218.0,521.0,43142.0,3072.0,2904.0,2961.0,37249.0,,10.0,2016-03,Central,77
12446.0,100.3,114.0,21887.0,612.0,15616.0,1149.0,1396.0,1530.0,11801.0,,1.0,2016-03,East,78
43395.0,98.5,1189.0,16524.0,1115.0,48283.0,672.0,988.0,1131.0,39529.0,,0.0,2016-03,New Delhi,79
11622.0,99.2,148.0,30056.0,80.0,19285.0,1707.0,1752.0,1346.0,10021.0,,0.0,2016-03,North,80
7793.0,99.6,49.0,29287.0,42.0,14218.0,1260.0,1774.0,1872.0,7111.0,,1.0,2016-03,North East,81
39914.0,99.4,644.0,42959.0,508.0,44667.0,3895.0,3668.0,3719.0,36271.0,,3.0,2016-03,North West,82
37214.0,97.9,1052.0,25605.0,25.0,37685.0,1689.0,1556.0,1645.0,33246.0,,8.0,2016-03,Shahdara,671
