StateCode,StatVar,Date,unit,value
IN,Monthly_Imports_Fuel_FuelOil,2019-04-01,MetricTon,34840.0
IN,Monthly_Imports_Fuel_FuelOil,2019-05-01,MetricTon,77330.0
IN,Monthly_Imports_Fuel_FuelOil,2019-06-01,MetricTon,283957.0
IN,Monthly_Imports_Fuel_FuelOil,2019-07-01,MetricTon,126983.0
IN,Monthly_Imports_Fuel_FuelOil,2019-08-01,MetricTon,285029.0
IN,Monthly_Imports_Fuel_FuelOil,2019-09-01,MetricTon,369964.0
IN,Monthly_Imports_Fuel_FuelOil,2019-10-01,MetricTon,325244.0
IN,Monthly_Imports_Fuel_FuelOil,2019-11-01,MetricTon,257267.0
IN,Monthly_Imports_Fuel_FuelOil,2019-12-01,MetricTon,625012.0
IN,Monthly_Imports_Fuel_FuelOil,2020-01-01,MetricTon,709740.0
IN,Monthly_Imports_Fuel_FuelOil,2020-02-01,MetricTon,400378.0
IN,Monthly_Imports_Fuel_FuelOil,2020-03-01,MetricTon,880861.0
IN,Monthly_Imports_Fuel_FuelOil,2020-04-01,MetricTon,411290.0
IN,Monthly_Imports_Fuel_FuelOil,2020-05-01,MetricTon,491950.0
IN,Monthly_Imports_Fuel_FuelOil,2020-06-01,MetricTon,588590.0
IN,Monthly_Imports_Fuel_FuelOil,2020-07-01,MetricTon,1221690.0
IN,Monthly_Imports_Fuel_FuelOil,2020-08-01,MetricTon,538060.0
IN,Monthly_Imports_Fuel_FuelOil,2020-09-01,MetricTon,275869.0
IN,Monthly_Imports_Fuel_FuelOil,2020-10-01,MetricTon,219349.0
IN,Monthly_Imports_Fuel_FuelOil,2020-11-01,MetricTon,256399.99999999997
IN,Monthly_Imports_Fuel_FuelOil,2020-12-01,MetricTon,509350.0
IN,Monthly_Imports_Fuel_FuelOil,2021-01-01,MetricTon,403510.0
IN,Monthly_Imports_Fuel_FuelOil,2021-02-01,MetricTon,844016.0
IN,Monthly_Imports_Fuel_FuelOil,2021-03-01,MetricTon,1130280.0
IN,Monthly_Imports_Fuel_FuelOil,2021-04-01,MetricTon,809937.0
IN,Monthly_Imports_Fuel_FuelOil,2021-05-01,MetricTon,640444.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2019-04-01,MetricTon,64910.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2019-05-01,MetricTon,17590.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2019-06-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2019-07-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2019-08-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2019-09-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2019-10-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2019-11-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2019-12-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-01-01,MetricTon,1161.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-02-01,MetricTon,1161.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-03-01,MetricTon,1161.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-04-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-05-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-06-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-07-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-08-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-09-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-10-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-11-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2020-12-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2021-01-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2021-02-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2021-03-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2021-04-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_GasolineJetFuel,2021-05-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2019-04-01,MetricTon,1262390.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2019-05-01,MetricTon,1040660.0000000001
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2019-06-01,MetricTon,958309.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2019-07-01,MetricTon,857004.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2019-08-01,MetricTon,1220472.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2019-09-01,MetricTon,1572925.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2019-10-01,MetricTon,1413474.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2019-11-01,MetricTon,1301610.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2019-12-01,MetricTon,1226800.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-01-01,MetricTon,1424948.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-02-01,MetricTon,1339757.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-03-01,MetricTon,1230427.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-04-01,MetricTon,1372960.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-05-01,MetricTon,1503870.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-06-01,MetricTon,1229040.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-07-01,MetricTon,998060.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-08-01,MetricTon,1240000.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-09-01,MetricTon,1643412.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-10-01,MetricTon,1428008.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-11-01,MetricTon,1396390.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2020-12-01,MetricTon,1510440.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2021-01-01,MetricTon,1365520.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2021-02-01,MetricTon,1527360.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2021-03-01,MetricTon,1359120.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2021-04-01,MetricTon,1054200.0
IN,Monthly_Imports_Fuel_LiquefiedPetroleumGas,2021-05-01,MetricTon,1057422.0
IN,Monthly_Imports_Fuel_Lubricants,2019-04-01,MetricTon,172180.0
IN,Monthly_Imports_Fuel_Lubricants,2019-05-01,MetricTon,218790.0
IN,Monthly_Imports_Fuel_Lubricants,2019-06-01,MetricTon,235733.0
IN,Monthly_Imports_Fuel_Lubricants,2019-07-01,MetricTon,211075.0
IN,Monthly_Imports_Fuel_Lubricants,2019-08-01,MetricTon,220141.0
IN,Monthly_Imports_Fuel_Lubricants,2019-09-01,MetricTon,186539.0
IN,Monthly_Imports_Fuel_Lubricants,2019-10-01,MetricTon,211069.0
IN,Monthly_Imports_Fuel_Lubricants,2019-11-01,MetricTon,175016.0
IN,Monthly_Imports_Fuel_Lubricants,2019-12-01,MetricTon,158233.0
IN,Monthly_Imports_Fuel_Lubricants,2020-01-01,MetricTon,222115.0
IN,Monthly_Imports_Fuel_Lubricants,2020-02-01,MetricTon,211546.0
IN,Monthly_Imports_Fuel_Lubricants,2020-03-01,MetricTon,214679.0
IN,Monthly_Imports_Fuel_Lubricants,2020-04-01,MetricTon,190520.0
IN,Monthly_Imports_Fuel_Lubricants,2020-05-01,MetricTon,190520.0
IN,Monthly_Imports_Fuel_Lubricants,2020-06-01,MetricTon,190520.0
IN,Monthly_Imports_Fuel_Lubricants,2020-07-01,MetricTon,192530.0
IN,Monthly_Imports_Fuel_Lubricants,2020-08-01,MetricTon,198550.0
IN,Monthly_Imports_Fuel_Lubricants,2020-09-01,MetricTon,187338.0
IN,Monthly_Imports_Fuel_Lubricants,2020-10-01,MetricTon,195944.0
IN,Monthly_Imports_Fuel_Lubricants,2020-11-01,MetricTon,200930.0
IN,Monthly_Imports_Fuel_Lubricants,2020-12-01,MetricTon,195460.0
IN,Monthly_Imports_Fuel_Lubricants,2021-01-01,MetricTon,204540.0
IN,Monthly_Imports_Fuel_Lubricants,2021-02-01,MetricTon,189831.0
IN,Monthly_Imports_Fuel_Lubricants,2021-03-01,MetricTon,194920.0
IN,Monthly_Imports_Fuel_Lubricants,2021-04-01,MetricTon,192633.0
IN,Monthly_Imports_Fuel_Lubricants,2021-05-01,MetricTon,189890.0
IN,Monthly_Imports_Fuel_MotorGasoline,2019-04-01,MetricTon,118770.0
IN,Monthly_Imports_Fuel_MotorGasoline,2019-05-01,MetricTon,125210.0
IN,Monthly_Imports_Fuel_MotorGasoline,2019-06-01,MetricTon,183423.0
IN,Monthly_Imports_Fuel_MotorGasoline,2019-07-01,MetricTon,244954.0
IN,Monthly_Imports_Fuel_MotorGasoline,2019-08-01,MetricTon,174397.0
IN,Monthly_Imports_Fuel_MotorGasoline,2019-09-01,MetricTon,409004.0
IN,Monthly_Imports_Fuel_MotorGasoline,2019-10-01,MetricTon,192934.0
IN,Monthly_Imports_Fuel_MotorGasoline,2019-11-01,MetricTon,137727.0
IN,Monthly_Imports_Fuel_MotorGasoline,2019-12-01,MetricTon,225865.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-01-01,MetricTon,198186.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-02-01,MetricTon,61321.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-03-01,MetricTon,74212.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-04-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-05-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-06-01,MetricTon,34980.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-07-01,MetricTon,37940.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-08-01,MetricTon,34780.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-09-01,MetricTon,75441.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-10-01,MetricTon,131009.99999999999
IN,Monthly_Imports_Fuel_MotorGasoline,2020-11-01,MetricTon,154870.0
IN,Monthly_Imports_Fuel_MotorGasoline,2020-12-01,MetricTon,543500.0
IN,Monthly_Imports_Fuel_MotorGasoline,2021-01-01,MetricTon,123500.0
IN,Monthly_Imports_Fuel_MotorGasoline,2021-02-01,MetricTon,73396.0
IN,Monthly_Imports_Fuel_MotorGasoline,2021-03-01,MetricTon,133020.0
IN,Monthly_Imports_Fuel_MotorGasoline,2021-04-01,MetricTon,73894.0
IN,Monthly_Imports_Fuel_MotorGasoline,2021-05-01,MetricTon,0.0
IN,Monthly_Imports_Fuel_Naphtha,2019-04-01,MetricTon,103960.0
IN,Monthly_Imports_Fuel_Naphtha,2019-05-01,MetricTon,122850.0
IN,Monthly_Imports_Fuel_Naphtha,2019-06-01,MetricTon,70473.0
IN,Monthly_Imports_Fuel_Naphtha,2019-07-01,MetricTon,203323.0
IN,Monthly_Imports_Fuel_Naphtha,2019-08-01,MetricTon,260200.0
IN,Monthly_Imports_Fuel_Naphtha,2019-09-01,MetricTon,258986.0
IN,Monthly_Imports_Fuel_Naphtha,2019-10-01,MetricTon,118265.0
IN,Monthly_Imports_Fuel_Naphtha,2019-11-01,MetricTon,99655.0
IN,Monthly_Imports_Fuel_Naphtha,2019-12-01,MetricTon,134609.0
IN,Monthly_Imports_Fuel_Naphtha,2020-01-01,MetricTon,136592.0
IN,Monthly_Imports_Fuel_Naphtha,2020-02-01,MetricTon,115915.0
IN,Monthly_Imports_Fuel_Naphtha,2020-03-01,MetricTon,151316.0
IN,Monthly_Imports_Fuel_Naphtha,2020-04-01,MetricTon,122250.0
IN,Monthly_Imports_Fuel_Naphtha,2020-05-01,MetricTon,122200.0
IN,Monthly_Imports_Fuel_Naphtha,2020-06-01,MetricTon,122270.0
IN,Monthly_Imports_Fuel_Naphtha,2020-07-01,MetricTon,132180.0
IN,Monthly_Imports_Fuel_Naphtha,2020-08-01,MetricTon,126220.0
IN,Monthly_Imports_Fuel_Naphtha,2020-09-01,MetricTon,110150.0
IN,Monthly_Imports_Fuel_Naphtha,2020-10-01,MetricTon,110150.0
IN,Monthly_Imports_Fuel_Naphtha,2020-11-01,MetricTon,110150.0
IN,Monthly_Imports_Fuel_Naphtha,2020-12-01,MetricTon,110150.0
IN,Monthly_Imports_Fuel_Naphtha,2021-01-01,MetricTon,110150.0
IN,Monthly_Imports_Fuel_Naphtha,2021-02-01,MetricTon,110150.0
IN,Monthly_Imports_Fuel_Naphtha,2021-03-01,MetricTon,110150.0
IN,Monthly_Imports_Fuel_Naphtha,2021-04-01,MetricTon,149275.0
IN,Monthly_Imports_Fuel_Naphtha,2021-05-01,MetricTon,110150.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2019-04-01,MetricTon,112650.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2019-05-01,MetricTon,72230.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2019-06-01,MetricTon,126220.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2019-07-01,MetricTon,93327.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2019-08-01,MetricTon,52460.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2019-09-01,MetricTon,63758.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2019-10-01,MetricTon,114288.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2019-11-01,MetricTon,119663.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2019-12-01,MetricTon,154503.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-01-01,MetricTon,108467.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-02-01,MetricTon,101484.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-03-01,MetricTon,101484.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-04-01,MetricTon,135220.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-05-01,MetricTon,135220.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-06-01,MetricTon,135220.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-07-01,MetricTon,135220.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-08-01,MetricTon,136770.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-09-01,MetricTon,136773.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-10-01,MetricTon,136773.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-11-01,MetricTon,136770.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2020-12-01,MetricTon,136770.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2021-01-01,MetricTon,136770.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2021-02-01,MetricTon,145772.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2021-03-01,MetricTon,151050.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2021-04-01,MetricTon,142024.0
IN,Monthly_Imports_Fuel_OilShaleAndTarSands,2021-05-01,MetricTon,136773.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2019-04-01,MetricTon,1316630.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2019-05-01,MetricTon,701960.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2020-04-01,MetricTon,853630.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2020-05-01,MetricTon,853630.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2020-06-01,MetricTon,853630.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2020-07-01,MetricTon,853630.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2020-08-01,MetricTon,854310.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2020-09-01,MetricTon,854309.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2020-10-01,MetricTon,854309.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2020-11-01,MetricTon,854310.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2020-12-01,MetricTon,854310.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2021-01-01,MetricTon,854310.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2021-02-01,MetricTon,854309.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2021-03-01,MetricTon,854310.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2021-04-01,MetricTon,854309.0
IN,Monthly_Imports_Fuel_PetroleumCoke,2021-05-01,MetricTon,854309.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2019-04-01,MetricTon,263110.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2019-05-01,MetricTon,333350.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2019-06-01,MetricTon,1132319.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2019-07-01,MetricTon,932710.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2019-08-01,MetricTon,948728.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2019-09-01,MetricTon,1034646.9999999999
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2019-10-01,MetricTon,1038997.0000000001
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2019-11-01,MetricTon,823009.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2019-12-01,MetricTon,1088134.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-01-01,MetricTon,1121799.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-02-01,MetricTon,1118014.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-03-01,MetricTon,1121987.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-04-01,MetricTon,176320.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-05-01,MetricTon,176360.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-06-01,MetricTon,336120.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-07-01,MetricTon,360040.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-08-01,MetricTon,156030.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-09-01,MetricTon,156163.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-10-01,MetricTon,156036.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-11-01,MetricTon,153070.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2020-12-01,MetricTon,152860.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2021-01-01,MetricTon,152550.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2021-02-01,MetricTon,152696.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2021-03-01,MetricTon,153190.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2021-04-01,MetricTon,210873.0
IN,Monthly_Imports_Fuel_UN_OtherOilProducts,2021-05-01,MetricTon,153273.0
