Country,Currency,YearMonth,ObservationPeriod,ExchangeRatePerUSD,ExchangeRatePerUSD_Standardized,# Comments
country/ARG,ARS,1993-08,P1M,0.999000000000000,,#4643 row original
country/ARG,ARS,1993-09,P1M,0.999500000000000,,#4644 row original
country/ARG,ARS,1993-10,P1M,0.999200000000000,,#4645 row original
country/ARG,ARS,1993-11,P1M,0.998700000000000,,#4646 row original
country/ARG,ARS,1993-12,P1M,0.998500000000000,,#4647 row original
country/ARG,ARS,1994,P1Y,0.999008333300000,,#4648 row original
country/ARG,ARS,1994-01,P1M,0.998900000000000,,#4649 row original
country/ARG,ARS,1994-02,P1M,0.998900000000000,,#4650 row original
country/ARG,ARS,1994-03,P1M,0.999400000000000,,#4651 row original
country/ARG,ARS,1994-04,P1M,0.999300000000000,,#4652 row original
country/ARG,ARS,1994-05,P1M,0.998700000000000,,#4653 row original
country/ARG,ARS,1994-06,P1M,0.998500000000000,,#4654 row original
country/ARG,ARS,1994-07,P1M,0.998600000000000,,#4655 row original
country/ARG,ARS,1994-08,P1M,0.999200000000000,,#4656 row original
country/ARG,ARS,1994-09,P1M,0.999400000000000,,#4657 row original
country/ARG,ARS,1994-10,P1M,0.999100000000000,,#4658 row original
country/ARG,ARS,1994-11,P1M,0.999400000000000,,#4659 row original
country/ARG,ARS,1994-12,P1M,0.998700000000000,,#4660 row original
country/ARG,ARS,1995,P1Y,0.999750000000000,,#4661 row original
country/ARG,ARS,1995-01,P1M,0.997000000000000,,#4662 row original
country/ARG,ARS,1995-02,P1M,1.000000000000000,,#4663 row original
country/ARG,ARS,1995-03,P1M,1.000000000000000,,#4664 row original
country/ARG,ARS,1995-04,P1M,1.000000000000000,,#4665 row original
country/ARG,ARS,1995-05,P1M,1.000000000000000,,#4666 row original
country/ARG,ARS,1995-06,P1M,1.000000000000000,,#4667 row original
country/ARG,ARS,1995-07,P1M,1.000000000000000,,#4668 row original
country/ARG,ARS,1995-08,P1M,1.000000000000000,,#4669 row original
country/ARG,ARS,1995-09,P1M,1.000000000000000,,#4670 row original
country/ARG,ARS,1995-10,P1M,1.000000000000000,,#4671 row original
country/ARG,ARS,1995-11,P1M,1.000000000000000,,#4672 row original
country/ARG,ARS,1995-12,P1M,1.000000000000000,,#4673 row original
country/ARG,ARS,1996,P1Y,0.999662500000000,,#4674 row original
country/ARG,ARS,1996-01,P1M,1.000000000000000,,#4675 row original
country/ARG,ARS,1996-02,P1M,1.000000000000000,,#4676 row original
country/ARG,ARS,1996-03,P1M,1.000000000000000,,#4677 row original
country/ARG,ARS,1996-04,P1M,0.999950000000000,,#4678 row original
country/ARG,ARS,1996-05,P1M,0.999500000000000,,#4679 row original
country/ARG,ARS,1996-06,P1M,0.999500000000000,,#4680 row original
country/ARG,ARS,1996-07,P1M,0.999500000000000,,#4681 row original
country/ARG,ARS,1996-08,P1M,0.999500000000000,,#4682 row original
country/ARG,ARS,1996-09,P1M,0.999500000000000,,#4683 row original
country/ARG,ARS,1996-10,P1M,0.999500000000000,,#4684 row original
country/ARG,ARS,1996-11,P1M,0.999500000000000,,#4685 row original
country/ARG,ARS,1996-12,P1M,0.999500000000000,,#4686 row original
country/ARG,ARS,1997,P1Y,0.999500000000000,,#4687 row original
country/ARG,ARS,1997-01,P1M,0.999500000000000,,#4688 row original
country/ARG,ARS,1997-02,P1M,0.999500000000000,,#4689 row original
country/ARG,ARS,1997-03,P1M,0.999500000000000,,#4690 row original
country/ARG,ARS,1997-04,P1M,0.999500000000000,,#4691 row original
country/ARG,ARS,1997-05,P1M,0.999500000000000,,#4692 row original
country/ARG,ARS,1997-06,P1M,0.999500000000000,,#4693 row original
country/ARG,ARS,1997-07,P1M,0.999500000000000,,#4694 row original
country/ARG,ARS,1997-08,P1M,0.999500000000000,,#4695 row original
country/ARG,ARS,1997-09,P1M,0.999500000000000,,#4696 row original
country/ARG,ARS,1997-10,P1M,0.999500000000000,,#4697 row original
country/ARG,ARS,1997-11,P1M,0.999500000000000,,#4698 row original
country/ARG,ARS,1997-12,P1M,0.999500000000000,,#4699 row original
country/ARG,ARS,1998,P1Y,0.999500000000000,,#4700 row original
country/ARG,ARS,1998-01,P1M,0.999500000000000,,#4701 row original
country/ARG,ARS,1998-02,P1M,0.999500000000000,,#4702 row original
country/ARG,ARS,1998-03,P1M,0.999500000000000,,#4703 row original
country/ARG,ARS,1998-04,P1M,0.999500000000000,,#4704 row original
country/ARG,ARS,1998-05,P1M,0.999500000000000,,#4705 row original
country/ARG,ARS,1998-06,P1M,0.999500000000000,,#4706 row original
country/ARG,ARS,1998-07,P1M,0.999500000000000,,#4707 row original
country/ARG,ARS,1998-08,P1M,0.999500000000000,,#4708 row original
country/ARG,ARS,1998-09,P1M,0.999500000000000,,#4709 row original
country/ARG,ARS,1998-10,P1M,0.999500000000000,,#4710 row original
country/ARG,ARS,1998-11,P1M,0.999500000000000,,#4711 row original
country/ARG,ARS,1998-12,P1M,0.999500000000000,,#4712 row original
country/ARG,ARS,1999,P1Y,0.999500000000000,,#4713 row original
country/ARG,ARS,1999-01,P1M,0.999500000000000,,#4714 row original
country/ARG,ARS,1999-02,P1M,0.999500000000000,,#4715 row original
country/ARG,ARS,1999-03,P1M,0.999500000000000,,#4716 row original
country/ARG,ARS,1999-04,P1M,0.999500000000000,,#4717 row original
country/ARG,ARS,1999-05,P1M,0.999500000000000,,#4718 row original
country/ARG,ARS,1999-06,P1M,0.999500000000000,,#4719 row original
country/ARG,ARS,1999-07,P1M,0.999500000000000,,#4720 row original
country/ARG,ARS,1999-08,P1M,0.999500000000000,,#4721 row original
country/ARG,ARS,1999-09,P1M,0.999500000000000,,#4722 row original
country/ARG,ARS,1999-10,P1M,0.999500000000000,,#4723 row original
country/ARG,ARS,1999-11,P1M,0.999500000000000,,#4724 row original
country/ARG,ARS,1999-12,P1M,0.999500000000000,,#4725 row original
country/ARG,ARS,2000,P1Y,0.999500000000000,,#4726 row original
country/ARG,ARS,2000-01,P1M,0.999500000000000,,#4727 row original
country/ARG,ARS,2000-02,P1M,0.999500000000000,,#4728 row original
country/ARG,ARS,2000-03,P1M,0.999500000000000,,#4729 row original
country/ARG,ARS,2000-04,P1M,0.999500000000000,,#4730 row original
country/ARG,ARS,2000-05,P1M,0.999500000000000,,#4731 row original
country/ARG,ARS,2000-06,P1M,0.999500000000000,,#4732 row original
country/ARG,ARS,2000-07,P1M,0.999500000000000,,#4733 row original
country/ARG,ARS,2000-08,P1M,0.999500000000000,,#4734 row original
country/ARG,ARS,2000-09,P1M,0.999500000000000,,#4735 row original
country/ARG,ARS,2000-10,P1M,0.999500000000000,,#4736 row original
country/ARG,ARS,2000-11,P1M,0.999500000000000,,#4737 row original
country/ARG,ARS,2000-12,P1M,0.999500000000000,,#4738 row original
country/ARG,ARS,2001,P1Y,0.999500000000000,,#4739 row original
country/ARG,ARS,2001-01,P1M,0.999500000000000,,#4740 row original
country/ARG,ARS,2001-02,P1M,0.999500000000000,,#4741 row original
country/ARG,ARS,2001-03,P1M,0.999500000000000,,#4742 row original
country/ARG,ARS,2001-04,P1M,0.999500000000000,,#4743 row original
country/ARG,ARS,2001-05,P1M,0.999500000000000,,#4744 row original
country/ARG,ARS,2001-06,P1M,0.999500000000000,,#4745 row original
country/ARG,ARS,2001-07,P1M,0.999500000000000,,#4746 row original
country/ARG,ARS,2001-08,P1M,0.999500000000000,,#4747 row original
country/ARG,ARS,2001-09,P1M,0.999500000000000,,#4748 row original
country/ARG,ARS,2001-10,P1M,0.999500000000000,,#4749 row original
country/ARG,ARS,2001-11,P1M,0.999500000000000,,#4750 row original
country/ARG,ARS,2001-12,P1M,0.999500000000000,,#4751 row original
country/ARG,ARS,2002,P1Y,3.063256666700000,,#4752 row original
country/ARG,ARS,2002-01,P1M,1.400000000000000,,#4753 row original
country/ARG,ARS,2002-02,P1M,1.951070000000000,,#4754 row original
country/ARG,ARS,2002-03,P1M,2.384210000000000,,#4755 row original
country/ARG,ARS,2002-04,P1M,2.837810000000000,,#4756 row original
country/ARG,ARS,2002-05,P1M,3.306360000000000,,#4757 row original
country/ARG,ARS,2002-06,P1M,3.600790000000000,,#4758 row original
country/ARG,ARS,2002-07,P1M,3.570230000000000,,#4759 row original
country/ARG,ARS,2002-08,P1M,3.573800000000000,,#4760 row original
country/ARG,ARS,2002-09,P1M,3.604740000000000,,#4761 row original
country/ARG,ARS,2002-10,P1M,3.605990000000000,,#4762 row original
country/ARG,ARS,2002-11,P1M,3.488580000000000,,#4763 row original
country/ARG,ARS,2002-12,P1M,3.435500000000000,,#4764 row original
country/ARG,ARS,2003,P1Y,2.900629166700000,,#4765 row original
country/ARG,ARS,2003-01,P1M,3.211360000000000,,#4766 row original
country/ARG,ARS,2003-02,P1M,3.114000000000000,,#4767 row original
country/ARG,ARS,2003-03,P1M,3.021500000000000,,#4768 row original
country/ARG,ARS,2003-04,P1M,2.841500000000000,,#4769 row original
country/ARG,ARS,2003-05,P1M,2.788480000000000,,#4770 row original
country/ARG,ARS,2003-06,P1M,2.759600000000000,,#4771 row original
country/ARG,ARS,2003-07,P1M,2.753550000000000,,#4772 row original
country/ARG,ARS,2003-08,P1M,2.877100000000000,,#4773 row original
country/ARG,ARS,2003-09,P1M,2.870600000000000,,#4774 row original
country/ARG,ARS,2003-10,P1M,2.806890000000000,,#4775 row original
country/ARG,ARS,2003-11,P1M,2.836260000000000,,#4776 row original
country/ARG,ARS,2003-12,P1M,2.926710000000000,,#4777 row original
country/ARG,ARS,2004,P1Y,2.923300818900000,,#4778 row original
country/ARG,ARS,2004-01,P1M,2.874290000000000,,#4779 row original
country/ARG,ARS,2004-02,P1M,2.912600000000000,,#4780 row original
country/ARG,ARS,2004-03,P1M,2.875910000000000,,#4781 row original
country/ARG,ARS,2004-04,P1M,2.814470000000000,,#4782 row original
country/ARG,ARS,2004-05,P1M,2.900850000000000,,#4783 row original
country/ARG,ARS,2004-06,P1M,2.939900000000000,,#4784 row original
country/ARG,ARS,2004-07,P1M,2.959950000000000,,#4785 row original
country/ARG,ARS,2004-08,P1M,2.993476190500000,,#4786 row original
country/ARG,ARS,2004-09,P1M,2.974363636400000,,#4787 row original
country/ARG,ARS,2004-10,P1M,2.948800000000000,,#4788 row original
country/ARG,ARS,2004-11,P1M,2.933770000000000,,#4789 row original
country/ARG,ARS,2004-12,P1M,2.951230000000000,,#4790 row original
country/ARG,ARS,2005,P1Y,2.903657500000000,,#4791 row original
country/ARG,ARS,2005-01,P1M,2.924520000000000,,#4792 row original
country/ARG,ARS,2005-02,P1M,2.898450000000000,,#4793 row original
country/ARG,ARS,2005-03,P1M,2.906300000000000,,#4794 row original
country/ARG,ARS,2005-04,P1M,2.880710000000000,,#4795 row original
country/ARG,ARS,2005-05,P1M,2.870430000000000,,#4796 row original
country/ARG,ARS,2005-06,P1M,2.864050000000000,,#4797 row original
country/ARG,ARS,2005-07,P1M,2.849860000000000,,#4798 row original
country/ARG,ARS,2005-08,P1M,2.868320000000000,,#4799 row original
country/ARG,ARS,2005-09,P1M,2.892000000000000,,#4800 row original
country/ARG,ARS,2005-10,P1M,2.948350000000000,,#4801 row original
country/ARG,ARS,2005-11,P1M,2.945610000000000,,#4802 row original
country/ARG,ARS,2005-12,P1M,2.995290000000000,,#4803 row original
country/ARG,ARS,2006,P1Y,3.054313333300000,,#4804 row original
country/ARG,ARS,2006-01,P1M,3.027450000000000,,#4805 row original
country/ARG,ARS,2006-02,P1M,3.050250000000000,,#4806 row original
country/ARG,ARS,2006-03,P1M,3.057140000000000,,#4807 row original
country/ARG,ARS,2006-04,P1M,3.046390000000000,,#4808 row original
country/ARG,ARS,2006-05,P1M,3.035050000000000,,#4809 row original
country/ARG,ARS,2006-06,P1M,3.061650000000000,,#4810 row original
country/ARG,ARS,2006-07,P1M,3.061690000000000,,#4811 row original
country/ARG,ARS,2006-08,P1M,3.060050000000000,,#4812 row original
country/ARG,ARS,2006-09,P1M,3.080240000000000,,#4813 row original
country/ARG,ARS,2006-10,P1M,3.077290000000000,,#4814 row original
country/ARG,ARS,2006-11,P1M,3.054980000000000,,#4815 row original
country/ARG,ARS,2006-12,P1M,3.039580000000000,,#4816 row original
country/ARG,ARS,2007,P1Y,3.095648849200000,,#4817 row original
country/ARG,ARS,2007-01,P1M,3.066180000000000,,#4818 row original
country/ARG,ARS,2007-02,P1M,3.082700000000000,,#4819 row original
country/ARG,ARS,2007-03,P1M,3.081550000000000,,#4820 row original
country/ARG,ARS,2007-04,P1M,3.069390000000000,,#4821 row original
country/ARG,ARS,2007-05,P1M,3.059860000000000,,#4822 row original
country/ARG,ARS,2007-06,P1M,3.059350000000000,,#4823 row original
country/ARG,ARS,2007-07,P1M,3.093476190500000,,#4824 row original
country/ARG,ARS,2007-08,P1M,3.132910000000000,,#4825 row original
country/ARG,ARS,2007-09,P1M,3.127650000000000,,#4826 row original
country/ARG,ARS,2007-10,P1M,3.139730000000000,,#4827 row original
country/ARG,ARS,2007-11,P1M,3.115710000000000,,#4828 row original
country/ARG,ARS,2007-12,P1M,3.119280000000000,,#4829 row original
country/ARG,ARS,2008,P1Y,3.144164559900000,,#4830 row original
country/ARG,ARS,2008-01,P1M,3.125330000000000,,#4831 row original
country/ARG,ARS,2008-02,P1M,3.138100000000000,,#4832 row original
country/ARG,ARS,2008-03,P1M,3.136000000000000,,#4833 row original
country/ARG,ARS,2008-04,P1M,3.147000000000000,,#4834 row original
country/ARG,ARS,2008-05,P1M,3.130430000000000,,#4835 row original
country/ARG,ARS,2008-06,P1M,3.023420000000000,,#4836 row original
country/ARG,ARS,2008-07,P1M,3.002910000000000,,#4837 row original
country/ARG,ARS,2008-08,P1M,3.013250000000000,,#4838 row original
country/ARG,ARS,2008-09,P1M,3.080050000000000,,#4839 row original
country/ARG,ARS,2008-10,P1M,3.222590909100000,,#4840 row original
country/ARG,ARS,2008-11,P1M,3.306370000000000,,#4841 row original
country/ARG,ARS,2008-12,P1M,3.404523809500000,,#4842 row original
country/ARG,ARS,2009,P1Y,3.710106830500000,,#4843 row original
country/ARG,ARS,2009-01,P1M,3.443904761900000,,#4844 row original
country/ARG,ARS,2009-02,P1M,3.493150000000000,,#4845 row original
country/ARG,ARS,2009-03,P1M,3.641666666700000,,#4846 row original
country/ARG,ARS,2009-04,P1M,3.672386842100000,,#4847 row original
country/ARG,ARS,2009-05,P1M,3.706157894700000,,#4848 row original
country/ARG,ARS,2009-06,P1M,3.749380952400000,,#4849 row original
country/ARG,ARS,2009-07,P1M,3.789590909100000,,#4850 row original
country/ARG,ARS,2009-08,P1M,3.819350000000000,,#4851 row original
country/ARG,ARS,2009-09,P1M,3.822227272700000,,#4852 row original
country/ARG,ARS,2009-10,P1M,3.806190476200000,,#4853 row original
country/ARG,ARS,2009-11,P1M,3.790800000000000,,#4854 row original
country/ARG,ARS,2009-12,P1M,3.786476190500000,,#4855 row original
country/ARG,ARS,2010,P1Y,3.896295154470500,,#4856 row original
country/ARG,ARS,2010-01,P1M,3.806500000000000,,#4857 row original
country/ARG,ARS,2010-02,P1M,3.855250000000000,,#4858 row original
country/ARG,ARS,2010-03,P1M,3.842826086956520,,#4859 row original
country/ARG,ARS,2010-04,P1M,3.856047619047620,,#4860 row original
country/ARG,ARS,2010-05,P1M,3.882473684210530,,#4861 row original
country/ARG,ARS,2010-06,P1M,3.905714285714290,,#4862 row original
country/ARG,ARS,2010-07,P1M,3.914571428571430,,#4863 row original
country/ARG,ARS,2010-08,P1M,3.918090909090910,,#4864 row original
country/ARG,ARS,2010-09,P1M,3.932272727272730,,#4865 row original
country/ARG,ARS,2010-10,P1M,3.936473684210530,,#4866 row original
country/ARG,ARS,2010-11,P1M,3.948571428571430,,#4867 row original
country/ARG,ARS,2010-12,P1M,3.956750000000000,,#4868 row original
country/ARG,ARS,2011,P1Y,4.110139576213260,,#4869 row original
country/ARG,ARS,2011-01,P1M,3.962476190476190,,#4870 row original
country/ARG,ARS,2011-02,P1M,4.002300000000000,,#4871 row original
country/ARG,ARS,2011-03,P1M,4.017421052631580,,#4872 row original
country/ARG,ARS,2011-04,P1M,4.046052631578950,,#4873 row original
country/ARG,ARS,2011-05,P1M,4.063714285714290,,#4874 row original
country/ARG,ARS,2011-06,P1M,4.076190476190480,,#4875 row original
country/ARG,ARS,2011-07,P1M,4.108047619047620,,#4876 row original
country/ARG,ARS,2011-08,P1M,4.149000000000000,,#4877 row original
country/ARG,ARS,2011-09,P1M,4.183863636363640,,#4878 row original
country/ARG,ARS,2011-10,P1M,4.202619047619050,,#4879 row original
country/ARG,ARS,2011-11,P1M,4.241095238095240,,#4880 row original
country/ARG,ARS,2011-12,P1M,4.268894736842110,,#4881 row original
country/ARG,ARS,2012,P1Y,4.536934360187460,,#4882 row original
country/ARG,ARS,2012-01,P1M,4.301142857142860,,#4883 row original
country/ARG,ARS,2012-02,P1M,4.345000000000000,,#4884 row original
country/ARG,ARS,2012-03,P1M,4.336636363636360,,#4885 row original
country/ARG,ARS,2012-04,P1M,4.379294117647060,,#4886 row original
country/ARG,ARS,2012-05,P1M,4.431452380952380,,#4887 row original
country/ARG,ARS,2012-06,P1M,4.496500000000000,,#4888 row original
country/ARG,ARS,2012-07,P1M,4.549761904761900,,#4889 row original
country/ARG,ARS,2012-08,P1M,4.590500000000000,,#4890 row original
country/ARG,ARS,2012-09,P1M,4.650763157894740,,#4891 row original
country/ARG,ARS,2012-10,P1M,4.710818181818180,,#4892 row original
country/ARG,ARS,2012-11,P1M,4.790238095238100,,#4893 row original
country/ARG,ARS,2012-12,P1M,4.861105263157890,,#4894 row original
country/ARG,ARS,2013,P1Y,5.459352664657040,,#4895 row original
country/ARG,ARS,2013-01,P1M,4.940238095238100,,#4896 row original
country/ARG,ARS,2013-02,P1M,4.992352941176470,,#4897 row original
country/ARG,ARS,2013-03,P1M,5.064500000000000,,#4898 row original
country/ARG,ARS,2013-04,P1M,5.143750000000000,,#4899 row original
country/ARG,ARS,2013-05,P1M,5.220954545454550,,#4900 row original
country/ARG,ARS,2013-06,P1M,5.314722222222220,,#4901 row original
country/ARG,ARS,2013-07,P1M,5.421818181818180,,#4902 row original
country/ARG,ARS,2013-08,P1M,5.562523809523810,,#4903 row original
country/ARG,ARS,2013-09,P1M,5.720714285714290,,#4904 row original
country/ARG,ARS,2013-10,P1M,5.829500000000000,,#4905 row original
country/ARG,ARS,2013-11,P1M,5.998368421052630,,#4906 row original
country/ARG,ARS,2013-12,P1M,6.302789473684210,,#4907 row original
country/ARG,ARS,2014,P1Y,8.075275992813340,,#4908 row original
country/ARG,ARS,2014-01,P1M,7.069545454545450,,#4909 row original
country/ARG,ARS,2014-02,P1M,7.793550000000000,,#4910 row original
country/ARG,ARS,2014-03,P1M,7.882666666666670,,#4911 row original
country/ARG,ARS,2014-04,P1M,7.950675000000000,,#4912 row original
country/ARG,ARS,2014-05,P1M,7.992850000000000,,#4913 row original
country/ARG,ARS,2014-06,P1M,8.075049999999999,,#4914 row original
country/ARG,ARS,2014-07,P1M,8.123913043478259,,#4915 row original
country/ARG,ARS,2014-08,P1M,8.268649999999999,,#4916 row original
country/ARG,ARS,2014-09,P1M,8.365954545454549,,#4917 row original
country/ARG,ARS,2014-10,P1M,8.411363636363641,,#4918 row original
country/ARG,ARS,2014-11,P1M,8.462777777777781,,#4919 row original
country/ARG,ARS,2014-12,P1M,8.506315789473691,,#4920 row original
country/ARG,ARS,2015,P1Y,9.233185524724290,,#4921 row original
country/ARG,ARS,2015-01,P1M,8.555949999999999,,#4922 row original
country/ARG,ARS,2015-02,P1M,8.638611110999999,,#4923 row original
country/ARG,ARS,2015-03,P1M,8.737500000000001,,#4924 row original
country/ARG,ARS,2015-04,P1M,8.819000000000001,,#4925 row original
country/ARG,ARS,2015-05,P1M,8.902631578947370,,#4926 row original
country/ARG,ARS,2015-06,P1M,9.040454545454541,,#4927 row original
country/ARG,ARS,2015-07,P1M,9.096590909090910,,#4928 row original
country/ARG,ARS,2015-08,P1M,9.198250000000000,,#4929 row original
country/ARG,ARS,2015-09,P1M,9.321590909090910,,#4930 row original
country/ARG,ARS,2015-10,P1M,9.445476190476191,,#4931 row original
country/ARG,ARS,2015-11,P1M,9.583421052631580,,#4932 row original
country/ARG,ARS,2015-12,P1M,11.458750000000000,,#4933 row original
country/ARG,ARS,2016,P1Y,14.758175087339600,,#4934 row original
country/ARG,ARS,2016-01,P1M,13.592000000000000,,#4935 row original
country/ARG,ARS,2016-02,P1M,14.778947368421100,,#4936 row original
country/ARG,ARS,2016-03,P1M,14.947619047619099,,#4937 row original
country/ARG,ARS,2016-04,P1M,14.390476190476200,,#4938 row original
country/ARG,ARS,2016-05,P1M,14.123809523809500,,#4939 row original
country/ARG,ARS,2016-06,P1M,14.182499999999999,,#4940 row original
country/ARG,ARS,2016-07,P1M,14.877500000000000,,#4941 row original
country/ARG,ARS,2016-08,P1M,14.838636363636400,,#4942 row original
country/ARG,ARS,2016-09,P1M,15.113636363636401,,#4943 row original
country/ARG,ARS,2016-10,P1M,15.180000000000000,,#4944 row original
country/ARG,ARS,2016-11,P1M,15.340476190476201,,#4945 row original
country/ARG,ARS,2016-12,P1M,15.732500000000000,,#4946 row original
country/ARG,ARS,2017,P1Y,16.562706925141100,,#4947 row original
country/ARG,ARS,2017-01,P1M,15.909090909090899,,#4948 row original
country/ARG,ARS,2017-02,P1M,15.594444444444401,,#4949 row original
country/ARG,ARS,2017-03,P1M,15.515909090909100,,#4950 row original
country/ARG,ARS,2017-04,P1M,15.352777777777799,,#4951 row original
country/ARG,ARS,2017-05,P1M,15.732380952381000,,#4952 row original
country/ARG,ARS,2017-06,P1M,16.116666666666699,,#4953 row original
country/ARG,ARS,2017-07,P1M,17.197142857142900,,#4954 row original
country/ARG,ARS,2017-08,P1M,17.418863636363600,,#4955 row original
country/ARG,ARS,2017-09,P1M,17.245238095238101,,#4956 row original
country/ARG,ARS,2017-10,P1M,17.469047619047601,,#4957 row original
country/ARG,ARS,2017-11,P1M,17.482500000000002,,#4958 row original
country/ARG,ARS,2017-12,P1M,17.718421052631601,,#4959 row original
country/ARG,ARS,2018,P1Y,28.094991666666701,,#4960 row original
country/ARG,ARS,2018-01,P1M,18.981800000000000,,#4961 row original
country/ARG,ARS,2018-02,P1M,19.833300000000001,,#4962 row original
country/ARG,ARS,2018-03,P1M,20.695000000000000,,#4963 row original
country/ARG,ARS,2018-04,P1M,20.236799999999999,,#4964 row original
country/ARG,ARS,2018-05,P1M,23.678300000000000,,#4965 row original
country/ARG,ARS,2018-06,P1M,26.565799999999999,,#4966 row original
country/ARG,ARS,2018-07,P1M,27.529599999999999,,#4967 row original
country/ARG,ARS,2018-08,P1M,30.110700000000001,,#4968 row original
country/ARG,ARS,2018-09,P1M,38.432600000000001,,#4969 row original
country/ARG,ARS,2018-10,P1M,36.956800000000001,,#4970 row original
country/ARG,ARS,2018-11,P1M,36.384500000000003,,#4971 row original
country/ARG,ARS,2018-12,P1M,37.734699999999997,,#4972 row original
country/ARG,ARS,2019,P1Y,48.147891666666702,,#4973 row original
country/ARG,ARS,2019-01,P1M,37.288400000000003,,#4974 row original
country/ARG,ARS,2019-02,P1M,38.304499999999997,,#4975 row original
country/ARG,ARS,2019-03,P1M,41.415799999999997,,#4976 row original
country/ARG,ARS,2019-04,P1M,43.162900000000000,,#4977 row original
country/ARG,ARS,2019-05,P1M,44.777299999999997,,#4978 row original
country/ARG,ARS,2019-06,P1M,43.630699999999997,,#4979 row original
country/ARG,ARS,2019-07,P1M,42.479999999999997,,#4980 row original
country/ARG,ARS,2019-08,P1M,52.491399999999999,,#4981 row original
country/ARG,ARS,2019-09,P1M,56.363300000000002,,#4982 row original
country/ARG,ARS,2019-10,P1M,58.440300000000001,,#4983 row original
country/ARG,ARS,2019-11,P1M,59.645299999999999,,#4984 row original
country/ARG,ARS,2019-12,P1M,59.774799999999999,,#4985 row original
country/ARG,ARS,2020,P1Y,70.539166666666702,,#4986 row original
country/ARG,ARS,2020-01,P1M,59.910299999999999,,#4987 row original
country/ARG,ARS,2020-02,P1M,61.256100000000004,,#4988 row original
country/ARG,ARS,2020-03,P1M,63.024099999999997,,#4989 row original
country/ARG,ARS,2020-04,P1M,65.663899999999998,,#4990 row original
country/ARG,ARS,2020-05,P1M,67.628399999999999,,#4991 row original
country/ARG,ARS,2020-06,P1M,69.442400000000006,,#4992 row original
country/ARG,ARS,2020-07,P1M,71.379499999999993,,#4993 row original
country/ARG,ARS,2020-08,P1M,73.197999999999993,,#4994 row original
country/ARG,ARS,2020-09,P1M,75.103600000000000,,#4995 row original
country/ARG,ARS,2020-10,P1M,77.484300000000005,,#4996 row original
country/ARG,ARS,2020-11,P1M,79.841099999999997,,#4997 row original
country/ARG,ARS,2020-12,P1M,82.538300000000007,,#4998 row original
country/ARG,ARS,2021,P1Y,94.990741666666693,,#4999 row original
country/ARG,ARS,2021-01,P1M,85.875500000000002,,#5000 row original
country/ARG,ARS,2021-02,P1M,88.552199999999999,,#5001 row original
country/ARG,ARS,2021-03,P1M,90.965900000000005,,#5002 row original
country/ARG,ARS,2021-04,P1M,92.763999999999996,,#5003 row original
country/ARG,ARS,2021-05,P1M,94.004199999999997,,#5004 row original
country/ARG,ARS,2021-06,P1M,95.154300000000006,,#5005 row original
country/ARG,ARS,2021-07,P1M,96.134799999999998,,#5006 row original
country/ARG,ARS,2021-08,P1M,97.111000000000004,,#5007 row original
country/ARG,ARS,2021-09,P1M,98.179100000000005,,#5008 row original
country/ARG,ARS,2021-10,P1M,99.149500000000003,,#5009 row original
country/ARG,ARS,2021-11,P1M,100.212400000000000,,#5010 row original
country/ARG,ARS,2021-12,P1M,101.786000000000000,,#5011 row original
country/ARG,ARS,2022,P1Y,130.616549999999990,,#5012 row original
country/ARG,ARS,2022-01,P1M,103.888099999999990,,#5013 row original
country/ARG,ARS,2022-02,P1M,106.204700000000000,,#5014 row original
country/ARG,ARS,2022-03,P1M,109.355200000000000,,#5015 row original
country/ARG,ARS,2022-04,P1M,113.237399999999990,,#5016 row original
country/ARG,ARS,2022-05,P1M,117.674499999999990,,#5017 row original
country/ARG,ARS,2022-06,P1M,122.642500000000000,,#5018 row original
country/ARG,ARS,2022-07,P1M,128.351900000000000,,#5019 row original
country/ARG,ARS,2022-08,P1M,135.202000000000000,,#5020 row original
country/ARG,ARS,2022-09,P1M,143.530499999999990,,#5021 row original
country/ARG,ARS,2022-10,P1M,152.489499999999990,,#5022 row original
country/ARG,ARS,2022-11,P1M,162.023300000000010,,#5023 row original
country/ARG,ARS,2022-12,P1M,172.799000000000010,,#5024 row original
country/ARG,ARS,2023-01,P1M,182.144499999999990,,#5025 row original
country/ARG,ARS,2023-02,P1M,191.789999999999990,,#5026 row original
country/ARG,ARL,1970,P1Y,3.791666665700000,,#5027 row original
country/ARG,ARL,1970-01,P1M,3.791666665700000,,#5028 row original
country/ARG,ARL,1970-02,P1M,3.791666665700000,,#5029 row original
country/ARG,ARL,1970-03,P1M,3.791666665700000,,#5030 row original
country/ARG,ARL,1970-04,P1M,3.791666665700000,,#5031 row original
country/ARG,ARL,1970-05,P1M,3.791666665700000,,#5032 row original
country/ARG,ARL,1970-06,P1M,3.791666665700000,,#5033 row original
country/ARG,ARL,1970-07,P1M,3.791666665700000,,#5034 row original
country/ARG,ARL,1970-08,P1M,3.791666665700000,,#5035 row original
country/ARG,ARL,1970-09,P1M,3.791666665700000,,#5036 row original
country/ARG,ARL,1970-10,P1M,3.791666665700000,,#5037 row original
country/ARG,ARL,1970-11,P1M,3.791666665700000,,#5038 row original
country/ARG,ARL,1970-12,P1M,3.791666665700000,,#5039 row original
country/ARG,ARL,1971,P1Y,4.521666665700000,,#5040 row original
country/ARG,ARL,1971-01,P1M,4.521666665700000,,#5041 row original
