observationAbout,observationDate,value,variableMeasured,unit
dcid:wikidataId/Q276200,2017-11,198,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-10,181,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-09,171,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-08,153,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-07,163,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-06,165,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-05,189,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-04,152,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-03,176,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-02,133,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2017-01,131,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-12,140,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-11,151,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-10,166,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-09,164,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-08,198,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-07,155,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-06,179,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-05,160,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-04,176,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-03,169,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-02,144,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q276200,2016-01,158,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2026-05,113,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2026-04,110,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2026-03,128,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2026-02,111,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2026-01,104,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-12,134,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-11,132,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-10,127,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-09,128,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-08,116,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-07,140,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-06,134,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-05,146,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-04,139,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-03,147,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-02,113,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2025-01,134,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-12,133,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-11,160,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-10,122,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-09,145,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-08,147,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-07,149,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-06,126,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-05,151,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-04,144,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-03,144,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-02,139,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2024-01,153,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-12,137,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-11,160,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-10,175,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-09,156,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-08,171,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-07,162,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-06,135,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-05,168,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-04,155,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-03,204,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-02,168,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2023-01,169,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-12,166,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-11,169,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-10,191,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-09,195,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-08,192,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-07,187,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-06,134,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-05,154,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-04,163,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-03,149,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-02,139,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2022-01,150,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-12,149,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-11,198,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-10,195,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-09,192,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-08,187,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-07,210,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-06,187,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-05,187,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-04,169,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-03,200,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-02,168,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2021-01,160,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-12,208,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-11,181,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-10,181,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-09,239,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-08,197,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-07,222,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-06,176,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-05,199,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-04,224,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-03,214,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-02,193,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2020-01,187,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-12,195,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-11,203,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-10,269,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-09,227,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-08,262,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-07,244,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-06,219,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-05,198,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-04,218,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-03,191,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-02,180,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2019-01,180,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-12,189,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-11,229,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-10,201,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-09,189,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-08,245,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-07,212,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-06,191,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-05,196,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-04,179,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-03,214,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-02,163,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2018-01,196,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-12,221,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-11,225,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-10,206,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-09,197,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-08,227,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-07,230,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-06,188,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-05,181,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-04,195,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-03,198,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-02,157,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2017-01,192,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-12,200,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-11,209,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-10,219,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-09,237,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-08,233,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-07,243,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-06,212,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-05,241,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-04,224,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-03,225,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-02,195,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q234713,2016-01,226,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2026-05,203,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2026-04,211,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2026-03,226,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2026-02,166,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2026-01,185,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-12,202,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-11,166,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-10,205,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-09,181,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-08,218,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-07,229,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-06,207,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-05,211,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-04,239,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-03,189,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-02,183,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2025-01,203,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-12,200,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-11,191,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-10,240,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-09,220,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-08,211,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-07,217,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-06,223,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-05,237,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-04,198,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-03,199,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-02,178,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2024-01,204,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-12,195,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-11,212,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-10,200,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-09,244,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-08,220,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-07,258,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-06,218,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-05,224,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-04,247,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-03,247,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-02,199,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2023-01,217,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-12,230,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-11,247,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-10,235,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-09,253,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-08,250,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-07,234,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-06,236,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-05,238,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-04,212,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-03,238,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-02,190,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2022-01,199,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-12,232,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-11,225,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-10,246,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-09,271,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-08,247,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-07,273,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-06,236,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-05,260,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-04,239,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-03,264,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-02,217,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2021-01,213,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-12,250,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-11,207,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-10,252,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-09,248,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-08,256,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-07,244,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-06,228,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-05,234,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-04,273,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-03,249,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-02,182,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2020-01,226,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-12,256,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-11,197,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-10,276,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-09,209,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-08,275,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-07,292,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-06,244,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-05,263,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-04,244,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-03,264,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-02,220,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2019-01,231,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-12,247,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-11,241,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-10,245,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-09,197,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-08,260,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-07,254,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-06,257,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-05,247,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-04,270,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-03,254,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-02,196,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2018-01,245,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-12,228,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-11,233,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-10,244,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-09,226,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-08,217,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-07,251,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-06,266,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-05,235,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-04,249,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-03,262,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-02,219,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2017-01,214,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-12,253,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-11,203,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-10,258,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-09,227,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-08,266,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-07,204,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-06,229,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-05,256,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-04,248,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-03,238,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-02,233,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q191792,2016-01,223,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2026-05,72,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2026-04,46,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2026-03,59,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2026-02,56,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2026-01,73,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-12,62,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-11,68,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-10,64,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-09,69,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-08,61,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-07,69,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-06,70,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-05,67,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-04,70,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-03,65,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-02,71,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2025-01,73,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-12,69,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-11,73,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-10,85,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-09,76,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-08,54,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-07,67,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-06,69,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-05,85,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-04,92,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-03,61,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-02,63,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2024-01,63,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-12,65,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-11,107,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-10,71,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-09,75,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-08,96,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-07,64,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-06,75,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-05,81,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-04,83,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-03,89,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-02,79,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2023-01,96,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-12,90,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-11,88,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-10,99,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-09,99,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-08,86,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-07,93,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-06,85,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-05,89,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-04,102,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-03,79,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-02,62,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2022-01,65,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-12,105,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-11,94,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-10,112,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-09,99,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-08,117,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-07,99,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-06,99,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-05,122,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-04,121,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-03,108,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-02,106,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2021-01,107,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-12,107,dcid:Count_Mother_LiveBirth,
dcid:wikidataId/Q192945,2020-11,115,dcid:Count_Mother_LiveBirth,
