"MinDate","NumPlaces","Units","MeasurementMethods","observationPeriods","StatVar","ScalingFactors"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Male_ConditionMusculoSkeletalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionNSSHealthOtherCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionMusculoSkeletalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_Male_ConditionCardiovascularDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Male_ConditionCancer_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Male_ConditionGastroIntestinalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_ConditionSkinDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_ConditionGastroIntestinalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Female_ConditionCardiovascularDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Male_ConditionInjury_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_ConditionGenitoUrinaryCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_ConditionCardiovascularDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Male_ConditionInfection_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Male_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Male_ConditionRespiratoryDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Male_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Female_ConditionObstetricCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionBloodDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Male_ConditionInfection_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Female_ConditionPsychiatricNeurologicalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionNSSHealthOtherCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Male_ConditionEarCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Male_ConditionBloodDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_ConditionPsychiatricNeurologicalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_ConditionObstetricCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Male_ConditionBloodDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionCardiovascularDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_ConditionGastroIntestinalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionPsychiatricNeurologicalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_ConditionInjury_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_ConditionGastroIntestinalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Male_ConditionRespiratoryDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Female_ConditionMusculoSkeletalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionCardiovascularDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_ConditionNSSHealthOtherCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionObstetricCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Female_ConditionObstetricCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Male_ConditionNSSHealthOtherCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Male_ConditionCardiovascularDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_ConditionPsychiatricNeurologicalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionMusculoSkeletalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Male_ConditionBloodDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Male_ConditionPsychiatricNeurologicalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_ConditionGastroIntestinalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Male_ConditionGenitoUrinaryCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_ConditionGastroIntestinalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Female_ConditionNSSHealthOtherCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Female_ConditionEyeCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionMusculoSkeletalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionEndocrineMetabolicCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_Male_ConditionObstetricCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Male_ConditionBloodDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_ConditionInfection_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_Female_ConditionEndocrineMetabolicCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_ConditionGenitoUrinaryCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Male_ConditionEyeCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Female_ConditionRespiratoryDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Male_ConditionEndocrineMetabolicCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionEarCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Female_ConditionSkinDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Female_ConditionEndocrineMetabolicCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Male_ConditionSkinDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Male_ConditionObstetricCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_ConditionEyeCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Male_ConditionEndocrineMetabolicCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionMusculoSkeletalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Male_ConditionCardiovascularDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Male_ConditionEarCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Female_ConditionInfection_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Female_ConditionMusculoSkeletalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionGenitoUrinaryCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionEarCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_ConditionGenitoUrinaryCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_Female_ConditionMusculoSkeletalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Female_ConditionBloodDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionCardiovascularDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_ConditionMusculoSkeletalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Male_ConditionCardiovascularDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionCardiovascularDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_ConditionPsychiatricNeurologicalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionCardiovascularDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Male_ConditionGenitoUrinaryCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionEarCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionEndocrineMetabolicCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_ConditionGastroIntestinalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionBloodDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_ConditionEyeCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_ConditionPsychiatricNeurologicalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Male_ConditionRespiratoryDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Female_ConditionInfection_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_ConditionEndocrineMetabolicCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionPsychiatricNeurologicalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_ConditionGenitoUrinaryCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionInjury_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Female_ConditionGenitoUrinaryCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionEarCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_ConditionNSSHealthOtherCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Male_ConditionCardiovascularDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_Male_ConditionEndocrineMetabolicCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_ConditionNSSHealthOtherCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_ConditionGastroIntestinalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionInfection_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_ConditionSkinDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionCancer_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Female_ConditionCardiovascularDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Male_ConditionEndocrineMetabolicCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionGastroIntestinalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Male_ConditionSkinDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Male_ConditionEyeCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Male_ConditionBloodDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Female_ConditionEarCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_ConditionEarCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionEndocrineMetabolicCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionCardiovascularDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Male_ConditionEndocrineMetabolicCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionRespiratoryDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionGastroIntestinalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionEndocrineMetabolicCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Male_ConditionRespiratoryDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionInfection_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Male_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Male_ConditionMusculoSkeletalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionGenitoUrinaryCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Male_ConditionNSSHealthOtherCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_Female_ConditionSkinDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_Female_ConditionEyeCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionEndocrineMetabolicCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_Female_ConditionMusculoSkeletalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_ConditionRespiratoryDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_ConditionMusculoSkeletalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_ConditionEndocrineMetabolicCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionInfection_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionEyeCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Female_ConditionGastroIntestinalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_Male_ConditionInjury_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Male_ConditionRespiratoryDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_ConditionBloodDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_ConditionObstetricCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_Female_ConditionCardiovascularDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Male_ConditionRespiratoryDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionMusculoSkeletalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionNSSHealthOtherCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionCancer_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Female_ConditionEarCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_ConditionObstetricCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Male_ConditionBloodDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionPsychiatricNeurologicalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionGastroIntestinalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Male_ConditionSkinDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_Female_ConditionNSSHealthOtherCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Female_ConditionInfection_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Male_ConditionEarCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_ConditionObstetricCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_ConditionInfection_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_ConditionPsychiatricNeurologicalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_ConditionRespiratoryDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_ConditionNSSHealthOtherCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_Female_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_ConditionPsychiatricNeurologicalCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionObstetricCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Male_ConditionCardiovascularDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionInjury_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionGenitoUrinaryCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Male_ConditionSkinDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_ConditionCardiovascularDisease_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Male_ConditionEarCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionSkinDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Female_ConditionGastroIntestinalCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_ConditionSkinDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_ConditionNSSHealthOtherCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Male_ConditionObstetricCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionObstetricCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60To69Years_Female_ConditionEndocrineMetabolicCondition_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_ConditionInfection_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_60OrMoreYears_ConditionObstetricCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Male_ConditionGenitoUrinaryCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_Female_ConditionCancer_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_5To14Years_Female_ConditionGastroIntestinalCondition_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_0To4Years_ConditionRespiratoryDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_70OrMoreYears_ConditionEyeCondition_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Male_ConditionBloodDisease_Urban_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_45To59Years_Female_ConditionSkinDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_15To29Years_ConditionSkinDisease_Rural_AsAFractionOf_Count_Person","[]"
"2018","36","[]","[]","[]","Count_MedicalConditionIncident_30To44Years_Female_ConditionNSSHealthOtherCondition_AsAFractionOf_Count_Person","[]"
