speciesID	reactionID
M_ca24g_s	R_EX_ca24g__91__e__93__
M_ca3s_s	R_EX_ca3s__91__e__93__
M_cdca24g_s	R_EX_cdca24g__91__e__93__
M_cdca3g_s	R_EX_cdca3g__91__e__93__
M_coprost_s	R_EX_coprost__91__e__93__
M_dca24g_s	R_EX_dca24g__91__e__93__
M_dca3g_s	R_EX_dca3g__91__e__93__
M_dca3s_s	R_EX_dca3s__91__e__93__
M_gca3s_s	R_EX_gca3s__91__e__93__
M_gcdca3s_s	R_EX_gcdca3s__91__e__93__
M_gdca3s_s	R_EX_gdca3s__91__e__93__
M_gudca3s_s	R_EX_gudca3s__91__e__93__
M_hca24g_s	R_EX_hca24g__91__e__93__
M_hca6g_s	R_EX_hca6g__91__e__93__
M_hdca24g_s	R_EX_hdca24g__91__e__93__
M_hdca6g_s	R_EX_hdca6g__91__e__93__
M_hyochol_s	R_EX_hyochol__91__e__93__
M_icdchol_s	R_EX_icdchol__91__e__93__
M_isochol_s	R_EX_isochol__91__e__93__
M_lca24g_s	R_EX_lca24g__91__e__93__
M_lca3g_s	R_EX_lca3g__91__e__93__
M_lca3s_s	R_EX_lca3s__91__e__93__
M_tca3s_s	R_EX_tca3s__91__e__93__
M_tcdca3s_s	R_EX_tcdca3s__91__e__93__
M_tdca3s_s	R_EX_tdca3s__91__e__93__
M_thyochol_s	R_EX_thyochol__91__e__93__
M_tudca3s_s	R_EX_tudca3s__91__e__93__
M_uchol_s	R_EX_uchol__91__e__93__
M_udca3s_s	R_EX_udca3s__91__e__93__
M_m01371c	R_GCA3Sabc
M_m02040c	R_GCA3Sabc
M_gca3s_c	R_GCA3Sabc
M_m02046c	R_GCA3St
M_gca3s_s	R_GCA3St
M_m01988c	R_GCASULT
M_m02682c	R_GCASULT
M_m01371c	R_GCDCA3Sabc
M_m02040c	R_GCDCA3Sabc
M_gcdca3s_c	R_GCDCA3Sabc
M_m02046c	R_GCDCA3St
M_gcdca3s_s	R_GCDCA3St
M_m01987c	R_GCDCASULT
M_m02682c	R_GCDCASULT
M_m01371c	R_GDCA3Sabc
M_m02040c	R_GDCA3Sabc
M_gdca3s_c	R_GDCA3Sabc
M_m02046c	R_GDCA3St
M_gdca3s_s	R_GDCA3St
M_m01989c	R_GDCASULT
M_m02682c	R_GDCASULT
M_m01371c	R_GUDCA3Sabc
M_m02040c	R_GUDCA3Sabc
M_gudca3s_c	R_GUDCA3Sabc
M_m02046c	R_GUDCA3St
M_gudca3s_s	R_GUDCA3St
M_m02004c	R_GUDCASULT
M_m02682c	R_GUDCASULT
M_m03109c	R_HCA24GSc
M_hyochol_c	R_HCA24GSc
M_m03109r	R_HCA24GSr
M_hyochol_r	R_HCA24GSr
M_m01371c	R_HCA24Gte
M_m02040c	R_HCA24Gte
M_hca24g_c	R_HCA24Gte
M_hca24g_c	R_HCA24Gtr
M_m03109c	R_HCA6GSc
M_hyochol_c	R_HCA6GSc
M_m03109r	R_HCA6GSr
M_hyochol_r	R_HCA6GSr
M_m01371c	R_HCA6Gte
M_m02040c	R_HCA6Gte
M_hca6g_c	R_HCA6Gte
M_hca6g_c	R_HCA6Gtr
M_m02155c	R_HDCA24GSc
M_m03109c	R_HDCA24GSc
M_m03109r	R_HDCA24GSr
M_m02155r	R_HDCA24GSr
M_m01371c	R_HDCA24Gte
M_m02040c	R_HDCA24Gte
M_hdca24g_c	R_HDCA24Gte
M_hdca24g_c	R_HDCA24Gtr
M_m02155c	R_HDCA6GSc
M_m03109c	R_HDCA6GSc
M_m03109r	R_HDCA6GSr
M_m02155r	R_HDCA6GSr
M_m01371c	R_HDCA6Gte
M_m02040c	R_HDCA6Gte
M_hdca6g_c	R_HDCA6Gte
M_hdca6g_c	R_HDCA6Gtr
M_m01371c	R_HYOCHOLabc
M_m02040c	R_HYOCHOLabc
M_hyochol_c	R_HYOCHOLabc
M_m02046c	R_HYOCHOLt
M_hyochol_s	R_HYOCHOLt
M_m02519s	R_HYOCHOLt2
M_hyochol_s	R_HYOCHOLt2
M_hyochol_c	R_HYOCHOLtr
M_m01371c	R_ICDCHOLabc
M_m02040c	R_ICDCHOLabc
M_icdchol_c	R_ICDCHOLabc
M_m02046c	R_ICDCHOLt
M_icdchol_s	R_ICDCHOLt
M_m02519s	R_ICDCHOLt2
M_icdchol_s	R_ICDCHOLt2
M_m01371c	R_ISOCHOLabc
M_m02040c	R_ISOCHOLabc
M_isochol_c	R_ISOCHOLabc
M_m02046c	R_ISOCHOLt
M_isochol_s	R_ISOCHOLt
M_m02519s	R_ISOCHOLt2
M_isochol_s	R_ISOCHOLt2
M_m02402c	R_LCA24GSc
M_m03109c	R_LCA24GSc
M_m02402r	R_LCA24GSr
M_m03109r	R_LCA24GSr
M_m01371c	R_LCA24Gte
M_m02040c	R_LCA24Gte
M_lca24g_c	R_LCA24Gte
M_lca24g_c	R_LCA24Gtr
M_m02402c	R_LCA3GSc
M_m03109c	R_LCA3GSc
M_m02402r	R_LCA3GSr
M_m03109r	R_LCA3GSr
M_m01371c	R_LCA3Gte
M_m02040c	R_LCA3Gte
M_lca3g_c	R_LCA3Gte
M_lca3g_c	R_LCA3Gtr
M_m01371c	R_LCA3Sabc
M_m02040c	R_LCA3Sabc
M_lca3s_c	R_LCA3Sabc
M_m02046c	R_LCA3St
M_lca3s_s	R_LCA3St
M_m02402c	R_LCASULT
M_m02682c	R_LCASULT
M_m02155c	R_M02155tr
M_m01371c	R_TCA3Sabc
M_m02040c	R_TCA3Sabc
M_tca3s_c	R_TCA3Sabc
M_m02046c	R_TCA3St
M_tca3s_s	R_TCA3St
M_m02682c	R_TCASULT
M_m02963c	R_TCASULT
M_m01371c	R_TCDCA3Sabc
M_m02040c	R_TCDCA3Sabc
M_tcdca3s_c	R_TCDCA3Sabc
M_m02046c	R_TCDCA3St
M_tcdca3s_s	R_TCDCA3St
M_m02555c	R_TCDCA6AH
M_m02630c	R_TCDCA6AH
M_m02962c	R_TCDCA6AH
M_m02682c	R_TCDCASULT
M_m02962c	R_TCDCASULT
M_m01371c	R_TDCA3Sabc
M_m02040c	R_TDCA3Sabc
M_tdca3s_c	R_TDCA3Sabc
M_m02046c	R_TDCA3St
M_tdca3s_s	R_TDCA3St
M_m02682c	R_TDCASULT
M_m02964c	R_TDCASULT
M_m01371c	R_THYOCHOLabc
M_m02040c	R_THYOCHOLabc
M_thyochol_c	R_THYOCHOLabc
M_m02046c	R_THYOCHOLt
M_thyochol_s	R_THYOCHOLt
M_m02519s	R_THYOCHOLt2
M_thyochol_s	R_THYOCHOLt2
M_m01371c	R_TUDCA3Sabc
M_m02040c	R_TUDCA3Sabc
M_tudca3s_c	R_TUDCA3Sabc
M_m02046c	R_TUDCA3St
M_tudca3s_s	R_TUDCA3St
M_m02682c	R_TUDCASULT
M_m02966c	R_TUDCASULT
M_m01371c	R_UCHOLabc
M_m02040c	R_UCHOLabc
M_uchol_c	R_UCHOLabc
M_m02046c	R_UCHOLt
M_uchol_s	R_UCHOLt
M_m02519s	R_UCHOLt2
M_uchol_s	R_UCHOLt2
M_m01371c	R_UDCA3Sabc
M_m02040c	R_UDCA3Sabc
M_udca3s_c	R_UDCA3Sabc
M_m02046c	R_UDCA3St
M_udca3s_s	R_UDCA3St
M_m02682c	R_UDCASULT
M_m03129c	R_UDCASULT
M_m02046c	R_UDCHOLt
M_m03129s	R_UDCHOLt
M_m02519s	R_UDCHOLt2
M_m03129s	R_UDCHOLt2
M_m02039r	R_12HTACRhr
M_m02555r	R_12HTACRhr
M_m02630r	R_12HTACRhr
M_tacr_r	R_12HTACRhr
M_m01371c	R_12HTACRtu
M_m02040c	R_12HTACRtu
M_12htacr_c	R_12HTACRtu
M_12htacr_c	R_12HTACRtep
M_m02039r	R_1331TAALThr
M_m02871r	R_1331TAALThr
M_13dmt_r	R_1331TAALThr
M_m02039r	R_1331TACRhr
M_m02871r	R_1331TACRhr
M_31dmt_r	R_1331TACRhr
M_m01371c	R_1331TACRteb
M_m02040c	R_1331TACRteb
M_1331tacr_c	R_1331TACRteb
M_1331tacr_c	R_1331TACRtev
M_m02039r	R_13DMThr
M_m02871r	R_13DMThr
M_tacr_r	R_13DMThr
M_m01371c	R_13DMTtu
M_m02040c	R_13DMTtu
M_13dmt_c	R_13DMTtu
M_13dmt_c	R_13DMTtep
M_m02039r	R_14HMDZALThr
M_m02555r	R_14HMDZALThr
M_m02630r	R_14HMDZALThr
M_4ohmdz_r	R_14HMDZALThr
M_m02039r	R_14HMDZhr
M_m02555r	R_14HMDZhr
M_m02630r	R_14HMDZhr
M_1ohmdz_r	R_14HMDZhr
M_14hmdz_c	R_14MDZtev
M_m02039r	R_1513DTALThr
M_m02871r	R_1513DTALThr
M_15dmt_r	R_1513DTALThr
M_m02039r	R_1513DTACRhr
M_m02871r	R_1513DTACRhr
M_13dmt_r	R_1513DTACRhr
M_m01371c	R_1513TACRtu
M_m02040c	R_1513TACRtu
M_1513tacr_c	R_1513TACRtu
M_1513tacr_c	R_1513TACRtep
M_m02039r	R_1531TACRhr
M_m02871r	R_1531TACRhr
M_15dmt_r	R_1531TACRhr
M_m01371c	R_1531TACRteb
M_m02040c	R_1531TACRteb
M_1531tacr_c	R_1531TACRteb
M_1531tacr_c	R_1531TACRtev
M_m02039r	R_1531TALThr
M_m02871r	R_1531TALThr
M_31dmt_r	R_1531TALThr
M_m02039r	R_15DMThr
M_m02871r	R_15DMThr
M_tacr_r	R_15DMThr
M_m01371c	R_15DMTtu
M_m02040c	R_15DMTtu
M_15dmt_c	R_15DMTtu
M_15dmt_c	R_15DMTtep
M_1hibupglu_S_c	R_1HIBUPGLUC_Sthv
M_m03109r	R_1HIBUP_SGLUhep
M_1hibup_S_r	R_1HIBUP_SGLUhep
M_1hibup_S_c	R_1HIBUP_Sthv
M_m03109r	R_1HMDGLUChr
M_1ohmdz_r	R_1HMDGLUChr
M_1hmdgluc_s	R_1HMDZGLUChc
M_m02039r	R_1OHMDZhr
M_m02555r	R_1OHMDZhr
M_m02630r	R_1OHMDZhr
M_mdz_r	R_1OHMDZhr
M_1ohmdz_c	R_1OHMDZtep
M_m01371c	R_2HATVLAChc
M_2hatvacid_c	R_2HATVLAChc
M_m03109r	R_2HATVACIDGLUChr
M_2hatvacid_r	R_2HATVACIDGLUChr
M_m01371c	R_2HATVACIDGLUCteb
M_m02040c	R_2HATVACIDGLUCteb
M_2hatvacidgluc_c	R_2HATVACIDGLUCteb
M_m02039r	R_2HATVACIDOXDhc
M_m02555r	R_2HATVACIDOXDhc
M_m02630r	R_2HATVACIDOXDhc
M_atvacid_r	R_2HATVACIDOXDhc
M_m02040c	R_2HATVACIDhc
M_2hatvlac_c	R_2HATVACIDhc
M_m01371c	R_2HATVACIDteb
M_m02040c	R_2HATVACIDteb
M_2hatvacid_c	R_2HATVACIDteb
M_2hatvacid_c	R_2HATVACIDtep
M_m02046c	R_2HATVACIDthc
M_2hatvacid_s	R_2HATVACIDthc
M_m03109r	R_2HATVLACGLUChr
M_2hatvlac_r	R_2HATVLACGLUChr
M_m01371c	R_2HATVLACGLUCteb
M_m02040c	R_2HATVLACGLUCteb
M_2hatvlacgluc_c	R_2HATVLACGLUCteb
M_m02039r	R_2HATVLACOXDhc
M_m02555r	R_2HATVLACOXDhc
M_m02630r	R_2HATVLACOXDhc
M_atvlac_r	R_2HATVLACOXDhc
M_m01371c	R_2HATVLACteb
M_m02040c	R_2HATVLACteb
M_2hatvlac_c	R_2HATVLACteb
M_2hatvlac_c	R_2HATVLACtep
M_m02046c	R_2HATVLACthc
M_2hatvlac_s	R_2HATVLACthc
M_2hibupglu_S_c	R_2HIBUPGLUC_Sthv
M_2hibup_R_c	R_2HIBUP_Rthv
M_m03109r	R_2HIBUP_SGLUhep
M_2hibup_S_r	R_2HIBUP_SGLUhep
M_2hibup_S_c	R_2HIBUP_Sthv
M_m02039r	R_31DMThr
M_m02871r	R_31DMThr
M_tacr_r	R_31DMThr
M_m01371c	R_31DMTtu
M_m02040c	R_31DMTtu
M_31dmt_c	R_31DMTtu
M_31dmt_c	R_31DMTtep
M_m02039r	R_35DHPVShc
M_m02555r	R_35DHPVShc
M_m02630r	R_35DHPVShc
M_pvs_r	R_35DHPVShc
M_35dhpvs_c	R_35DHPVStep
M_m02046c	R_35DHPVSthc
M_35dhpvs_s	R_35DHPVSthc
M_m02039r	R_35DSMVhep
M_m02555r	R_35DSMVhep
M_m02630r	R_35DSMVhep
M_smv_r	R_35DSMVhep
M_m01371c	R_35DSMVteb
M_m02040c	R_35DSMVteb
M_35dsmv_c	R_35DSMVteb
M_3hibupglu_S_c	R_3HIBUPGLUC_Sthv
M_3hibup_R_c	R_3HIBUP_Rthv
M_m03109r	R_3HIBUP_SGLUhep
M_3hibup_S_r	R_3HIBUP_SGLUhep
M_3hibup_S_c	R_3HIBUP_Sthv
M_m02040c	R_3HLVSTAChep
M_3hlvst_c	R_3HLVSTAChep
M_m01371c	R_3HLVSTACtbc
M_m02040c	R_3HLVSTACtbc
M_3hlvstacid_c	R_3HLVSTACtbc
M_m01597m	R_3HPVSTETCOAhcm
M_m01802m	R_3HPVSTETCOAhcm
M_m02040m	R_3HPVSTETCOAhcm
M_m02552m	R_3HPVSTETCOAhcm
M_3hpvscoa_m	R_3HPVSTETCOAhcm
M_m01597p	R_3HPVSTETCOAhcx
M_m02040p	R_3HPVSTETCOAhcx
M_m02552p	R_3HPVSTETCOAhcx
M_m02630p	R_3HPVSTETCOAhcx
M_3hpvscoa_p	R_3HPVSTETCOAhcx
M_m01371c	R_3HPVSTETteb
M_m02040c	R_3HPVSTETteb
M_3hpvstet_c	R_3HPVSTETteb
M_3hpvstet_c	R_3HPVSTETtev
M_m02039r	R_3HPVShc
M_m02555r	R_3HPVShc
M_m02630r	R_3HPVShc
M_pvs_r	R_3HPVShc
M_m01371c	R_3HPVSteb
M_m02040c	R_3HPVSteb
M_3hpvs_c	R_3HPVSteb
M_3hpvs_c	R_3HPVStep
M_m02046c	R_3HPVSthc
M_3hpvs_s	R_3HPVSthc
M_m02040c	R_3HSMVACIDhep
M_3hsmv_c	R_3HSMVACIDhep
M_m01371c	R_3HSMVACIDteb
M_m02040c	R_3HSMVACIDteb
M_3hsmvacid_c	R_3HSMVACIDteb
M_6hsmv_r	R_3HSMVhep
M_pvs_c	R_3ISPVShc
M_m01371c	R_3ISPVSteb
M_m02040c	R_3ISPVSteb
M_3ispvs_c	R_3ISPVSteb
M_3ispvs_c	R_3ISPVStep
M_m02046c	R_3ISPVSthc
M_3ispvs_s	R_3ISPVSthc
M_m02877c	R_3MEACMPhc
M_3ohacmp_c	R_3MEACMPhc
M_m02039r	R_3OHACMPhr
M_m02555r	R_3OHACMPhr
M_m02630r	R_3OHACMPhr
M_acmp_r	R_3OHACMPhr
M_m01371c	R_3OHACMPtev
M_m02040c	R_3OHACMPtev
M_3ohacmp_c	R_3OHACMPtev
M_m01371c	R_4BHGLZABCt
M_m02040c	R_4BHGLZABCt
M_4bhglz_c	R_4BHGLZABCt
M_m02039r	R_4BHGLZhr
M_m02555r	R_4BHGLZhr
M_m02630r	R_4BHGLZhr
M_glz_r	R_4BHGLZhr
M_4bhglz_c	R_4BHGLZtev
M_m02039r	R_4HATVACIDOXDhc
M_m02555r	R_4HATVACIDOXDhc
M_m02630r	R_4HATVACIDOXDhc
M_atvacid_r	R_4HATVACIDOXDhc
M_m02040c	R_4HATVACIDhc
M_4hatvlac_c	R_4HATVACIDhc
M_m01371c	R_4HATVACIDteb
M_m02040c	R_4HATVACIDteb
M_4hatvacid_c	R_4HATVACIDteb
M_4hatvacid_c	R_4HATVACIDtep
M_m02046c	R_4HATVACIDthc
M_4hatvacid_s	R_4HATVACIDthc
M_m02039r	R_4HATVLACOXDhc
M_m02555r	R_4HATVLACOXDhc
M_m02630r	R_4HATVLACOXDhc
M_atvlac_r	R_4HATVLACOXDhc
M_m01371c	R_4HATVLAChc
M_4hatvacid_c	R_4HATVLAChc
M_m01371c	R_4HATVLACteb
M_m02040c	R_4HATVLACteb
M_4hatvlac_c	R_4HATVLACteb
M_4hatvlac_c	R_4HATVLACtep
M_m02046c	R_4HATVLACthc
M_4hatvlac_s	R_4HATVLACthc
M_4hmdgluc_c	R_4HMDGLUCtev
M_m03109r	R_4HMDZGLUChr
M_4ohmdz_r	R_4HMDZGLUChr
M_m02039r	R_4OHMDZhr
M_m02555r	R_4OHMDZhr
M_m02630r	R_4OHMDZhr
M_mdz_r	R_4OHMDZhr
M_4ohmdz_c	R_4OHMDZtev
M_m02039r	R_56DHPVShc
M_m02555r	R_56DHPVShc
M_m02630r	R_56DHPVShc
M_tripvs_r	R_56DHPVShc
M_m01371c	R_56DHPVSteb
M_m02040c	R_56DHPVSteb
M_56dhpvs_c	R_56DHPVSteb
M_56dhpvs_c	R_56DHPVStev
M_m02039r	R_56EPPVShc
M_m02555r	R_56EPPVShc
M_m02630r	R_56EPPVShc
M_3ispvs_r	R_56EPPVShc
M_m01371c	R_56EPPVSteb
M_m02040c	R_56EPPVSteb
M_56eppvs_c	R_56EPPVSteb
M_56eppvs_c	R_56EPPVStev
M_m03109r	R_5OHFVSGLUhc
M_5ohfvs_r	R_5OHFVSGLUhc
M_5ohfvsglu_c	R_5OHFVSGLUtev
M_m02039r	R_5OHFVShc
M_m02555r	R_5OHFVShc
M_m02630r	R_5OHFVShc
M_fvs_r	R_5OHFVShc
M_m01371c	R_5OHFVSteb
M_m02040c	R_5OHFVSteb
M_5ohfvs_c	R_5OHFVSteb
M_m01371c	R_6AHGLZABCt
M_m02040c	R_6AHGLZABCt
M_6ahglz_c	R_6AHGLZABCt
M_m02039r	R_6AHGLZhr
M_m02555r	R_6AHGLZhr
M_m02630r	R_6AHGLZhr
M_glz_r	R_6AHGLZhr
M_6ahglz_c	R_6AHGLZtev
M_m01371c	R_6BHGLZABCt
M_m02040c	R_6BHGLZABCt
M_6bhglz_c	R_6BHGLZABCt
M_m01371c	R_6BHGLZGLCABCt
M_m02040c	R_6BHGLZGLCABCt
M_6bhglzglc_c	R_6BHGLZGLCABCt
M_m03109r	R_6BHGLZGLChr
M_6bhglz_r	R_6BHGLZGLChr
M_6bhglzglc_c	R_6BHGLZGLCtev
M_m02039r	R_6BHGLZhr
M_m02555r	R_6BHGLZhr
M_m02630r	R_6BHGLZhr
M_glz_r	R_6BHGLZhr
M_6bhglz_c	R_6BHGLZtev
M_m02040c	R_6CSMVACIDhep
M_6csmv_c	R_6CSMVACIDhep
M_m01371c	R_6CSMVACIDteb
M_m02040c	R_6CSMVACIDteb
M_6csmvacid_c	R_6CSMVACIDteb
M_m02555r	R_6CSMVhep
M_m02630r	R_6CSMVhep
M_6msmv_r	R_6CSMVhep
M_m01371c	R_6EPSteb
M_m02040c	R_6EPSteb
M_6epvs_c	R_6EPSteb
M_6epvs_c	R_6EPVStep
M_pvs_c	R_6EPVShc
M_m02046c	R_6EPVSthc
M_6epvs_s	R_6EPVSthc
M_m02040c	R_6HLVSTAChep
M_6hlvst_c	R_6HLVSTAChep
M_6hlvst_s	R_6HLVSTthep
M_m02040c	R_6HMSMVACIDhep
M_6hmsmv_c	R_6HMSMVACIDhep
M_m01371c	R_6HMSMVACIDteb
M_m02040c	R_6HMSMVACIDteb
M_6hmsmvacid_c	R_6HMSMVACIDteb
M_m02039r	R_6HMSMVhep
M_m02040r	R_6HMSMVhep
M_m02555r	R_6HMSMVhep
M_m02630r	R_6HMSMVhep
M_6msmv_r	R_6HMSMVhep
M_m02040c	R_6HSMVACIDhep
M_6hsmv_c	R_6HSMVACIDhep
M_m01371c	R_6HSMVACIDteb
M_m02040c	R_6HSMVACIDteb
M_6hsmvacid_c	R_6HSMVACIDteb
M_m02039r	R_6HSMVhep
M_m02555r	R_6HSMVhep
M_m02630r	R_6HSMVhep
M_smv_r	R_6HSMVhep
M_m02040c	R_6MELACAChep
M_6melvst_c	R_6MELACAChep
M_m01371c	R_6MELVACtbc
M_m02040c	R_6MELVACtbc
M_6melvacid_c	R_6MELVACtbc
M_6melvst_s	R_6MELVSTthep
M_m02039r	R_6MSMVhep
M_m02555r	R_6MSMVhep
M_m02630r	R_6MSMVhep
M_smv_r	R_6MSMVhep
M_m03109r	R_6OHFVSGLUhc
M_5ohfvs_r	R_6OHFVSGLUhc
M_6ohfvsglu_c	R_6OHFVSGLUtev
M_m02039r	R_6OHFVShc
M_m02555r	R_6OHFVShc
M_m02630r	R_6OHFVShc
M_fvs_r	R_6OHFVShc
M_m01371c	R_6OHFVSteb
M_m02040c	R_6OHFVSteb
M_6ohfvs_c	R_6OHFVSteb
M_m01371c	R_7AHGLZABCt
M_m02040c	R_7AHGLZABCt
M_7ahglz_c	R_7AHGLZABCt
M_m02039r	R_7AHGLZhr
M_m02555r	R_7AHGLZhr
M_m02630r	R_7AHGLZhr
M_glz_r	R_7AHGLZhr
M_7ahglz_c	R_7AHGLZtev
M_m01371c	R_7BHGLZABCt
M_m02040c	R_7BHGLZABCt
M_7bhglz_c	R_7BHGLZABCt
M_m01371c	R_7BHGLZGLCABCt
M_m02040c	R_7BHGLZGLCABCt
M_7bhglzglc_c	R_7BHGLZGLCABCt
M_m03109r	R_7BHGLZGLChr
M_7bhglz_r	R_7BHGLZGLChr
M_7bhglzglc_c	R_7BHGLZGLCtev
M_m02039r	R_7BHGLZhr
M_m02555r	R_7BHGLZhr
M_m02630r	R_7BHGLZhr
M_glz_r	R_7BHGLZhr
M_7bhglz_c	R_7BHGLZtev
M_m02039r	R_7HPVShc
M_m02555r	R_7HPVShc
M_m02630r	R_7HPVShc
M_3ispvs_r	R_7HPVShc
M_m01371c	R_7HPVSteb
M_m02040c	R_7HPVSteb
M_7hpvs_c	R_7HPVSteb
M_7hpvs_c	R_7HPVStev
M_m02039s	R_ALLOP2tu
M_allop_s	R_ALLOP2tu
M_m01371c	R_ACMPtu
M_m02040c	R_ACMPtu
M_acmp_c	R_ACMPtu
M_m03109r	R_ACMPGLUChr
M_acmp_r	R_ACMPGLUChr
M_acmpglut_s	R_ACMPGLUTdt
M_m01371c	R_ACMPGLUTtep
M_m02040c	R_ACMPGLUTtep
M_acmpglut_c	R_ACMPGLUTtep
M_m01371c	R_ACMPGLUTthc
M_m02040c	R_ACMPGLUTthc
M_acmpglut_s	R_ACMPGLUTthc
M_m01371c	R_ACMPGLUtep
M_m02040c	R_ACMPGLUtep
M_acmpglu_c	R_ACMPGLUtep
M_m01371c	R_ACMPGLUthc
M_m02040c	R_ACMPGLUthc
M_acmpglu_s	R_ACMPGLUthc
M_m02682c	R_ACMPShc
M_acmp_c	R_ACMPShc
M_acmp_s	R_ACMPdt
M_m01371c	R_ACMPthc
M_m02040c	R_ACMPthc
M_acmp_s	R_ACMPthc
M_m02519s	R_ALLOP1tu
M_allop_s	R_ALLOP1tu
M_m02040c	R_ALLOPOXDhep
M_m02630c	R_ALLOPOXDhep
M_allop_c	R_ALLOPOXDhep
M_allop_s	R_ALLOPtepvb
M_m02039r	R_AM19CSALThr
M_m02555r	R_AM19CSALThr
M_m02630r	R_AM19CSALThr
M_am1csa_r	R_AM19CSALThr
M_m02039r	R_AM19CShr
M_m02555r	R_AM19CShr
M_m02630r	R_AM19CShr
M_am9csa_r	R_AM19CShr
M_m01371c	R_AM19CSteb
M_m02040c	R_AM19CSteb
M_am19cs_c	R_AM19CSteb
M_m02039c	R_AM1A4NCShc
M_m02871c	R_AM1A4NCShc
M_am1acs_c	R_AM1A4NCShc
M_m01371c	R_AM1A4NCSteb
M_m02040c	R_AM1A4NCSteb
M_am1a4ncs_c	R_AM1A4NCSteb
M_m02630r	R_AM1ACCShr
M_am1ccs_r	R_AM1ACCShr
M_am1accs_c	R_AM1ACCStev
M_m02555r	R_AM1ACShr
M_m02630r	R_AM1ACShr
M_am1alcs_r	R_AM1ACShr
M_m01371c	R_AM1ACSteb
M_m02040c	R_AM1ACSteb
M_am1acs_c	R_AM1ACSteb
M_am1acs_c	R_AM1ACStep
M_m02554c	R_AM1ALCShr
M_am1csa_c	R_AM1ALCShr
M_m01371c	R_AM1ALCSteb
M_m02040c	R_AM1ALCSteb
M_am1alcs_c	R_AM1ALCSteb
M_am1alcs_c	R_AM1ALCStep
M_m02039c	R_AM1C4N9CShc
M_m02871c	R_AM1C4N9CShc
M_am1c9cs_c	R_AM1C4N9CShc
M_m01371c	R_AM1C4N9CSteb
M_m02040c	R_AM1C4N9CSteb
M_am1c4n9cs_c	R_AM1C4N9CSteb
M_m02039r	R_AM1C9CShr
M_m02555r	R_AM1C9CShr
M_m02630r	R_AM1C9CShr
M_am1ccs_r	R_AM1C9CShr
M_m01371c	R_AM1C9CSteb
M_m02040c	R_AM1C9CSteb
M_am1c9cs_c	R_AM1C9CSteb
M_am1c9cs_c	R_AM1C9CStev
M_m02039r	R_AM1CCShr
M_m02555r	R_AM1CCShr
M_m02630r	R_AM1CCShr
M_csa_r	R_AM1CCShr
M_m01371c	R_AM1CCSteb
M_m02040c	R_AM1CCSteb
M_am1ccs_c	R_AM1CCSteb
M_am1ccs_c	R_AM1CCStev
M_m03109r	R_AM1CGLChr
M_am1ccs_r	R_AM1CGLChr
M_m01371c	R_AM1CGLCteb
M_m02040c	R_AM1CGLCteb
M_am1cglc_c	R_AM1CGLCteb
M_m02039r	R_AM1CSAhr
M_m02555r	R_AM1CSAhr
M_m02630r	R_AM1CSAhr
M_csa_r	R_AM1CSAhr
M_am1csa_c	R_AM1CSAtep
M_m02039c	R_AM4N9CShc
M_m02871c	R_AM4N9CShc
M_am9csa_c	R_AM4N9CShc
M_m02039r	R_AM4N9CShr
M_m02555r	R_AM4N9CShr
M_m02630r	R_AM4N9CShr
M_am4ncs_r	R_AM4N9CShr
M_am4n9cs_c	R_AM4N9CStev
M_m01371c	R_AM4NC9CSteb
M_m02040c	R_AM4NC9CSteb
M_am4n9cs_c	R_AM4NC9CSteb
M_m02039c	R_AM4NCShr
M_m02871c	R_AM4NCShr
M_csa_c	R_AM4NCShr
M_m01371c	R_AM4NCSteb
M_m02040c	R_AM4NCSteb
M_am4ncs_c	R_AM4NCSteb
M_am4ncs_c	R_AM4NCStep
M_m02039r	R_AM9CSAhr
M_m02555r	R_AM9CSAhr
M_m02630r	R_AM9CSAhr
M_csa_r	R_AM9CSAhr
M_m01371c	R_AM9CSAteb
M_m02040c	R_AM9CSAteb
M_am9csa_c	R_AM9CSAteb
M_am9csa_c	R_AM9CSAtep
M_m02039s	R_ATVACIDMCTtu
M_atvacid_s	R_ATVACIDMCTtu
M_m02046c	R_ATVACIDOATPtu
M_atvacid_s	R_ATVACIDOATPtu
M_m02040c	R_ATVACIDhc
M_atvlac_c	R_ATVACIDhc
M_m02040r	R_ATVACIDhr
M_atvethgluc_r	R_ATVACIDhr
M_atvacid_s	R_ATVACIDtdu
M_m01371c	R_ATVACIDtu
M_m02040c	R_ATVACIDtu
M_atvacid_c	R_ATVACIDtu
M_m03109r	R_ATVACYLGLUChc
M_atvacid_r	R_ATVACYLGLUChc
M_m03109r	R_ATVETHGLUChc
M_atvacid_r	R_ATVETHGLUChc
M_m03109r	R_ATVLACGLCURhc
M_atvlac_r	R_ATVLACGLCURhc
M_m02046c	R_ATVLACThc
M_atvlac_s	R_ATVLACThc
M_atvacylgluc_r	R_ATVLACh2r
M_m01371c	R_ATVLAChc
M_atvacid_c	R_ATVLAChc
M_m02040r	R_ATVLAChr
M_atvlacgluc_r	R_ATVLAChr
M_atvlac_s	R_ATVLACtdhc
M_m01371c	R_ATVLACtu
M_m02040c	R_ATVLACtu
M_atvlac_c	R_ATVLACtu
M_am19cs_c	R_Am19CStev
M_m01371c	R_Am1CSAteb
M_m02040c	R_Am1CSAteb
M_am1csa_c	R_Am1CSAteb
