groupID	reactionID
group100	R_HMR_4714
group100	R_HMR_4715
group100	R_HMR_4716
group100	R_HMR_4717
group100	R_HMR_4718
group100	R_HMR_4723
group100	R_HMR_4725
group100	R_HMR_4727
group100	R_HMR_4730
group100	R_HMR_4731
group100	R_HMR_4732
group100	R_HMR_4733
group100	R_HMR_4734
group100	R_HMR_7731
group100	R_HMR_8792
group101	R_HMR_4590
group101	R_HMR_4591
group101	R_HMR_4592
group101	R_HMR_4593
group101	R_HMR_4594
group101	R_HMR_4595
group101	R_HMR_6537
group101	R_HMR_8341
group101	R_HMR_8342
group101	R_HMR_8344
group101	R_HMR_8352
group101	R_HMR_8353
group101	R_HMR_8726
group101	R_HMR_8727
group101	R_HMR_8728
group101	R_HMR_8729
group102	R_ABTD1
group102	R_G6PDH2c
group102	R_GLYPHEHYc
group102	R_GNDc
group102	R_HMR_4052
group102	R_HMR_4304
group102	R_HMR_4306
group102	R_HMR_4350
group102	R_HMR_4351
group102	R_HMR_4352
group102	R_HMR_4354
group102	R_HMR_4398
group102	R_HMR_4404
group102	R_HMR_4473
group102	R_HMR_4474
group102	R_HMR_4476
group102	R_HMR_4477
group102	R_HMR_4501
group102	R_HMR_4565
group102	R_HMR_4567
group102	R_HMR_4568
group102	R_HMR_4623
group102	R_HMR_4625
group102	R_HMR_4710
group102	R_HMR_4841
group102	R_HMR_8074
group102	R_HMR_8653
group102	R_HMR_9799
group102	R_HMR_9800
group102	R_PGLc
group102	R_RPEc
group103	R_ALAARGCYSr
group103	R_ALAARGGLYr
group103	R_ALAASNLEUr
group103	R_ALAGLYLYSr
group103	R_ALAHISALAr
group103	R_ALALYSTHRr
group103	R_ARGALAALAr
group103	R_ARGALAPHEr
group103	R_ARGALATHRr
group103	R_ARGARGLYSr
group103	R_ARGARGMETr
group103	R_ARGARGr
group103	R_ARGCYSGLYr
group103	R_ARGCYSSERr
group103	R_ARGGLUGLUr
group103	R_ARGGLUPROr
group103	R_ARGGLYGLYr
group103	R_ARGHISTHRr
group103	R_ARGLEUPHEr
group103	R_ARGLYSASPr
group103	R_ARGPHEARGr
group103	R_ARGPROMETr
group103	R_ARGPROTHRr
group103	R_ARGSERSERr
group103	R_ARGTYRVALr
group103	R_ARGVALCYSr
group103	R_ARGVALTRPr
group103	R_ASNASNARGr
group103	R_ASNCYSCYSr
group103	R_ASNMETPROr
group103	R_ASNPHEASPr
group103	R_ASNPHECYSr
group103	R_ASNTYRGLYr
group103	R_ASNTYRPHEr
group103	R_ASNTYRTHRr
group103	R_ASPALAARGr
group103	R_ASPASNGLUr
group103	R_ASPGLUPROr
group103	R_ASPGLUr
group103	R_ASPGLUTRPr
group103	R_ASPHISCYSr
group103	R_ASPHISPROr
group103	R_ASPLYSGLUr
group103	R_ASPLYSHISr
group103	R_ASPMETASPr
group103	R_ASPPROLYSr
group103	R_ASPVALASNr
group103	R_CYSASNMETr
group103	R_CYSASPPHEr
group103	R_CYSCYSr
group103	R_CYSGLNMETr
group103	R_CYSGLUHISr
group103	R_CYSGLUTRPr
group103	R_CYSLEUTHRr
group103	R_CYSSERMETr
group103	R_CYSTYRASNr
group103	R_GLNASNGLNr
group103	R_GLNHISHISr
group103	R_GLNHISLYSr
group103	R_GLNLYSLYSr
group103	R_GLNLYSTRPr
group103	R_GLNPROGLUr
group103	R_GLNTRPGLUr
group103	R_GLNTYRLEUr
group103	R_GLUARGLEUr
group103	R_GLUASNLEUr
group103	R_GLUGLUr
group103	R_GLUILELYSr
group103	R_GLULEUr
group103	R_GLUMETHISr
group103	R_GLUMETr
group103	R_GLUTHRLYSr
group103	R_GLUTHRr
group103	R_GLUTRPALAr
group103	R_GLYHISASNr
group103	R_GLYHISLYSr
group103	R_GLYLYSCYSr
group103	R_GLYLYSPHEr
group103	R_GLYTYRLYSr
group103	R_GLYVALHISr
group103	R_HISARGCYSr
group103	R_HISARGSERr
group103	R_HISASPr
group103	R_HISCYSCYSr
group103	R_HISGLNALAr
group103	R_HISGLUGLNr
group103	R_HISGLUr
group103	R_HISGLYLYSr
group103	R_HISHISLYSr
group103	R_HISLYSALAr
group103	R_HISLYSGLUr
group103	R_HISLYSILEr
group103	R_HISLYSTHRr
group103	R_HISLYSVALr
group103	R_HISMETGLNr
group103	R_HISMETr
group103	R_HISPHEARGr
group103	R_HISPROLYSr
group103	R_HISTRPHISr
group103	R_ILEARGILEr
group103	R_ILEASNHISr
group103	R_ILEASPr
group103	R_ILEGLNGLUr
group103	R_ILEGLYARGr
group103	R_ILEPROLYSr
group103	R_ILESERARGr
group103	R_ILETRPTYRr
group103	R_LEUALAARGr
group103	R_LEUASNASPr
group103	R_LEUASPLYSr
group103	R_LEULEUTRPr
group103	R_LEUPROARGr
group103	R_LEUPROr
group103	R_LEUSERTRPr
group103	R_LEUTRPARGr
group103	R_LEUTRPr
group103	R_LEUTYRTYRr
group103	R_LEUVALr
group103	R_LYSARGLEUr
group103	R_LYSCYSHISr
group103	R_LYSGLNPHEr
group103	R_LYSGLUGLUr
group103	R_LYSLYSLYSr
group103	R_LYSPHEILEr
group103	R_LYSTRPARGr
group103	R_LYSTYRILEr
group103	R_LYSVALPHEr
group103	R_LYSVALTRPr
group103	R_METARGLEUr
group103	R_METASNTYRr
group103	R_METGLNTYRr
group103	R_METGLYARGr
group103	R_METHISLYSr
group103	R_METMETILEr
group103	R_METPHEARGr
group103	R_METTRPPHEr
group103	R_PHEASNMETr
group103	R_PHEASPr
group103	R_PHEGLNPHEr
group103	R_PHELEUASPr
group103	R_PHELEUHISr
group103	R_PHELEUr
group103	R_PHELYSALAr
group103	R_PHELYSPROr
group103	R_PHEPHEASNr
group103	R_PHEPHEr
group103	R_PHEPHETHRr
group103	R_PHEPROARGr
group103	R_PHESERTRPr
group103	R_PHETHRLYSr
group103	R_PHETRPLEUr
group103	R_PHETYRGLNr
group103	R_PHETYRLYSr
group103	R_PHETYRr
group103	R_PROARGASPr
group103	R_PROARGCYSr
group103	R_PROASNCYSr
group103	R_PROCYSr
group103	R_PROGLNPROr
group103	R_PROGLULYSr
group103	R_PROHISr
group103	R_PROHISTYRr
group103	R_PROLEUARGr
group103	R_PROLYSPROr
group103	R_PROPHEr
group103	R_PROPROARGr
group103	R_PROPROPROr
group103	R_PROTRPLYSr
group103	R_PROTRPTHRr
group103	R_PROVALGLNr
group103	R_SERARGALAr
group103	R_SERARGTRPr
group103	R_SERCYSARGr
group103	R_SERGLYGLUr
group103	R_SERLYSHISr
group103	R_SERPHELYSr
group103	R_SERTRPHISr
group103	R_THRARGTYRr
group103	R_THRASNTYRr
group103	R_THRGLNGLUr
group103	R_THRGLNTYRr
group103	R_THRHISHISr
group103	R_THRILEARGr
group103	R_THRMETARGr
group103	R_THRPHEARGr
group103	R_THRSERARGr
group103	R_THRTHRARGr
group103	R_THRTYRMETr
group103	R_TRPALAPROr
group103	R_TRPARGALAr
group103	R_TRPASPASPr
group103	R_TRPGLNGLNr
group103	R_TRPGLUGLYr
group103	R_TRPGLULEUr
group103	R_TRPGLUPROr
group103	R_TRPGLUTYRr
group103	R_TRPGLYASPr
group103	R_TRPGLYLEUr
group103	R_TRPGLYPHEr
group103	R_TRPGLYVALr
group103	R_TRPHISMETr
group103	R_TRPILELYSr
group103	R_TRPILETRPr
group103	R_TRPLEUVALr
group103	R_TRPLYSr
group103	R_TRPMETARGr
group103	R_TRPMETVALr
group103	R_TRPPHEr
group103	R_TRPPROGLYr
group103	R_TRPPROLEUr
group103	R_TRPPROVALr
group103	R_TRPSERTYRr
group103	R_TRPTHRGLUr
group103	R_TRPTHRILEr
group103	R_TRPTHRTYRr
group103	R_TRPTYRGLNr
group103	R_TRPTYRTYRr
group103	R_TRPVALASPr
group103	R_TYRALAPHEr
group103	R_TYRALAr
group103	R_TYRARGGLUr
group103	R_TYRARGSERr
group103	R_TYRASPARGr
group103	R_TYRCYSGLYr
group103	R_TYRCYSTHRr
group103	R_TYRGLUr
group103	R_TYRLEUARGr
group103	R_TYRPHETYRr
group103	R_TYRTHRr
group103	R_TYRTRPPHEr
group103	R_TYRTYRr
group103	R_TYRVALMETr
group103	R_VALARGGLYr
group103	R_VALHISASNr
group103	R_VALLEUPHEr
group103	R_VALLYSTYRr
group103	R_VALPHEARGr
group103	R_VALPROTRPr
group103	R_VALSERARGr
group103	R_VALTRPPHEr
group103	R_VALTRPVALr
group103	R_VALVALr
group104	R_3HPPPNOHc
group104	R_3HPPPNOHGLUCc
group104	R_GLYNATm
group104	R_PACCOALm
group104	R_PHETA1m
group104	R_PHLAC
group105	R_HMR_3743
group105	R_HMR_3940
group105	R_HMR_4214
group105	R_HMR_4216
group105	R_HMR_4218
group105	R_HMR_4219
group105	R_HMR_4220
group105	R_HMR_4222
group105	R_HMR_4224
group105	R_HMR_4225
group105	R_HMR_4227
group105	R_HMR_4231
group105	R_HMR_4232
group105	R_HMR_4233
group105	R_HMR_4235
group105	R_HMR_4242
group105	R_HMR_4243
group105	R_HMR_4244
group105	R_HMR_4245
group105	R_HMR_4246
group105	R_HMR_4248
group105	R_HMR_6707
group105	R_HMR_6708
group105	R_HMR_6709
group105	R_HMR_6710
group105	R_HMR_6711
group105	R_HMR_6712
group105	R_HMR_6713
group105	R_HMR_6714
group105	R_HMR_6715
group105	R_HMR_6716
group105	R_HMR_6717
group105	R_HMR_6718
group105	R_HMR_6719
group105	R_HMR_6720
group105	R_HMR_6721
group105	R_HMR_6722
group105	R_HMR_6723
group105	R_HMR_6725
group105	R_HMR_6726
group105	R_HMR_6727
group105	R_HMR_6728
group105	R_HMR_6729
group105	R_HMR_6730
group105	R_HMR_6731
group105	R_HMR_6734
group105	R_HMR_6735
group105	R_HMR_6736
group105	R_HMR_6737
group105	R_HMR_6738
group105	R_HMR_6739
group105	R_HMR_6740
group105	R_HMR_6741
group105	R_HMR_6742
group105	R_HMR_6743
group105	R_HMR_6744
group105	R_HMR_6745
group105	R_HMR_6746
group105	R_HMR_6747
group105	R_HMR_6748
group105	R_HMR_6749
group105	R_HMR_6750
group105	R_HMR_6751
group105	R_HMR_6752
group105	R_HMR_6753
group105	R_HMR_6754
group105	R_HMR_6755
group105	R_HMR_6756
group105	R_HMR_6757
group105	R_HMR_6758
group105	R_HMR_6759
group105	R_HMR_6760
group105	R_HMR_6761
group105	R_HMR_6762
group105	R_HMR_6763
group105	R_HMR_6764
group105	R_HMR_6765
group105	R_HMR_6766
group105	R_HMR_6767
group105	R_HMR_6768
group105	R_HMR_6770
group105	R_HMR_6771
group105	R_HMR_6772
group105	R_HMR_6774
group105	R_HMR_6776
group105	R_HMR_6778
group105	R_HMR_6782
group105	R_HMR_6783
group105	R_HMR_6784
group105	R_HMR_6785
group105	R_HMR_6786
group105	R_HMR_6787
group105	R_HMR_6788
group105	R_HMR_6789
group105	R_HMR_6790
group105	R_HMR_6791
group105	R_HMR_6792
group105	R_HMR_6798
group105	R_HMR_6799
group105	R_HMR_6800
group105	R_HMR_6801
group105	R_HMR_6802
group105	R_HMR_6803
group105	R_HMR_6806
group105	R_HMR_6807
group105	R_HMR_6808
group105	R_HMR_6811
group105	R_HMR_6813
group105	R_HMR_6814
group105	R_HMR_6815
group105	R_HMR_6817
group105	R_HMR_6818
group105	R_HMR_6819
group105	R_HMR_6820
group105	R_HMR_6822
group105	R_HMR_6823
group105	R_HMR_6824
group105	R_HMR_6826
group105	R_HMR_6827
group105	R_HMR_6828
group105	R_HMR_6829
group105	R_HMR_6830
group105	R_HMR_6831
group105	R_HMR_6834
group105	R_HMR_6835
group105	R_HMR_6836
group105	R_HMR_6837
group105	R_HMR_6838
group105	R_HMR_6839
group105	R_HMR_6840
group105	R_HMR_6841
group105	R_HMR_6842
group105	R_HMR_6843
group105	R_HMR_6844
group105	R_HMR_6845
group105	R_HMR_6848
group105	R_HMR_6849
group105	R_HMR_6850
group105	R_HMR_6851
group105	R_HMR_6854
group105	R_HMR_6855
group105	R_HMR_6874
group105	R_HMR_6875
group105	R_HMR_6876
group105	R_HMR_6877
group105	R_HMR_6878
group105	R_HMR_6879
group105	R_HMR_6880
group105	R_HMR_6881
group105	R_HMR_6882
group105	R_HMR_6883
group105	R_HMR_6885
group105	R_HMR_6886
group105	R_HMR_6888
group105	R_HMR_6889
group105	R_HMR_7628
group105	R_HMR_7756
group105	R_HMR_8539
group105	R_HMR_8794
group105	R_HMR_8795
group105	R_HMR_8796
group106	R_H8MTer_L
group106	R_H8MTer_U
group106	R_M4ATAer
group106	R_M4BET2er
group106	R_RE1447M
group106	R_RE1447N
group106	R_RE1448N
group106	R_RE1957G
group106	R_RE1957R
group106	R_RE2972G
group106	R_RE2972M
group106	R_RE2972R
group106	R_RE2973N
group106	R_RE2974G
group106	R_RE2974N
group106	R_RE2974R
group106	R_RE3268R
group106	R_RE3273C
group106	R_RE3273G
group106	R_RE3273R
group107	R_HMR_0010
group107	R_HMR_0011
group107	R_HMR_0012
group107	R_HMR_0013
group107	R_HMR_0014
group107	R_HMR_0031
group107	R_HMR_0032
group107	R_HMR_0477
group107	R_HMR_0545
group107	R_HMR_0546
group107	R_HMR_0547
group107	R_HMR_0548
group107	R_HMR_0549
group107	R_HMR_0550
group107	R_HMR_0551
group107	R_HMR_0552
group107	R_HMR_0553
group107	R_HMR_0555
group107	R_HMR_0556
group107	R_HMR_0557
group107	R_HMR_0558
group107	R_HMR_0559
group107	R_HMR_0560
group107	R_HMR_0561
group107	R_HMR_0685
group107	R_HMR_0686
group107	R_HMR_0687
group107	R_HMR_0688
group107	R_HMR_0689
group107	R_HMR_0690
group107	R_HMR_0691
group107	R_HMR_0692
group107	R_HMR_10033
group107	R_HMR_10034
group107	R_HMR_10035
group107	R_HMR_10036
group107	R_HMR_10037
group107	R_HMR_10038
group107	R_HMR_1185
group107	R_HMR_1227
group107	R_HMR_5233
group107	R_HMR_5234
group107	R_HMR_5238
group107	R_HMR_5239
group107	R_HMR_5243
group107	R_HMR_5244
group107	R_HMR_5247
group107	R_HMR_5257
group107	R_HMR_9022
group108	R_HMR_3991
group108	R_HMR_4657
group108	R_HMR_4744
group108	R_HMR_4746
group108	R_HMR_4748
group108	R_HMR_4750
group108	R_HMR_4752
group108	R_HMR_4755
group108	R_HMR_4757
group108	R_HMR_4758
group108	R_HMR_4762
group108	R_HMR_4763
group108	R_HMR_4764
group108	R_HMR_4768
group108	R_HMR_4769
group108	R_HMR_4770
group108	R_HMR_4771
group108	R_HMR_4772
group108	R_HMR_4773
group108	R_HMR_6395
group108	R_HMR_8634
group108	R_HMR_9717
group109	R_2M3HVACc
group109	R_2M3OVACm
group109	R_2M3OVCOAm
group109	R_3HPPD
group109	R_ACCOAL
group109	R_HMR_0153
group109	R_HMR_3212
group109	R_HMR_3797
group109	R_HMR_3800
group109	R_HMR_4105
group109	R_HMR_4106
group109	R_HMR_4107
group109	R_HMR_4282
group109	R_HMR_4331
group109	R_HMR_4459
group109	R_HMR_4460
group109	R_HMR_4464
group109	R_HMR_4497
group109	R_HMR_4741
group109	R_HMR_8078
group109	R_HMR_9803
group109	R_HMR_9804
group109	R_MICITDr
group110	R_HMR_1305
group110	R_HMR_1307
group110	R_HMR_1308
group110	R_HMR_1310
group110	R_HMR_1312
group110	R_HMR_1313
group110	R_HMR_1315
group110	R_HMR_1317
group110	R_HMR_1318
group110	R_HMR_1319
group110	R_HMR_1320
group110	R_HMR_1321
group110	R_HMR_1322
group110	R_HMR_1323
group110	R_HMR_1324
group110	R_HMR_1325
group110	R_HMR_1326
group110	R_HMR_1327
group110	R_HMR_1328
group110	R_HMR_1329
group110	R_HMR_1330
group110	R_HMR_1332
group110	R_HMR_1333
group110	R_HMR_1334
group110	R_HMR_1335
group110	R_HMR_1336
group110	R_HMR_1337
group110	R_HMR_1338
group110	R_HMR_1339
group110	R_HMR_1341
group110	R_HMR_1342
group110	R_HMR_1343
group110	R_HMR_1344
group110	R_HMR_1345
group110	R_HMR_1346
group110	R_HMR_1347
group110	R_HMR_1350
group110	R_HMR_1352
group110	R_HMR_1355
group110	R_HMR_1356
group110	R_HMR_1357
group110	R_HMR_1358
group110	R_HMR_1359
group110	R_HMR_1360
group110	R_HMR_1361
group110	R_HMR_1362
group110	R_HMR_1363
group110	R_HMR_1364
group110	R_HMR_1365
group110	R_HMR_1366
group110	R_HMR_1367
group110	R_HMR_1370
group110	R_HMR_1373
group110	R_HMR_1374
group110	R_HMR_1375
group110	R_HMR_1376
group110	R_HMR_1379
group110	R_HMR_1382
group110	R_HMR_1383
group110	R_HMR_1384
group110	R_HMR_1387
group110	R_HMR_1388
group110	R_HMR_1389
group110	R_HMR_1390
group110	R_HMR_1391
group110	R_HMR_1393
group110	R_HMR_1394
group110	R_HMR_1395
group110	R_HMR_1398
group110	R_HMR_1401
group110	R_HMR_1402
group111	R_HMR_5151
group111	R_HMR_5152
group111	R_HMR_5153
group111	R_HMR_5154
group111	R_HMR_5155
group111	R_HMR_5156
group111	R_HMR_5157
group111	R_HMR_5158
group111	R_HMR_5159
group111	R_HMR_5160
group111	R_HMR_5161
group111	R_HMR_5162
group111	R_HMR_5163
group111	R_HMR_5164
group111	R_HMR_5165
group111	R_HMR_5166
group111	R_HMR_5167
group111	R_HMR_5168
group111	R_HMR_5169
group111	R_HMR_5170
group111	R_HMR_5171
group111	R_HMR_5172
group111	R_HMR_5173
group111	R_HMR_5174
group111	R_PROTEIN_BS
group112	R_HMR_5258
group112	R_HMR_5259
group112	R_HMR_5260
group112	R_HMR_5261
group112	R_HMR_5262
group112	R_HMR_5263
group112	R_HMR_5264
group112	R_HMR_5265
group112	R_HMR_5266
group112	R_HMR_5267
group112	R_HMR_5268
group112	R_HMR_5269
group112	R_HMR_5270
group112	R_HMR_5271
group112	R_HMR_5272
group112	R_HMR_5273
group112	R_HMR_5274
group112	R_HMR_5275
group112	R_HMR_5276
group112	R_HMR_5277
group112	R_HMR_5278
group112	R_HMR_5279
group112	R_HMR_5280
group112	R_HMR_5281
group112	R_HMR_5282
group112	R_HMR_5283
group112	R_HMR_5284
group112	R_HMR_5285
group112	R_HMR_5286
group112	R_HMR_5287
group112	R_HMR_5288
group112	R_HMR_5289
group112	R_HMR_5290
group112	R_HMR_5291
group112	R_HMR_9817
group112	R_HMR_9818
group113	R_HMR_7282
group113	R_HMR_7616
group113	R_HMR_7617
group113	R_HMR_7618
group113	R_HMR_7619
group113	R_HMR_7621
group113	R_HMR_7622
group113	R_HMR_7624
group113	R_HMR_7626
group113	R_HMR_9735
group114	R_3NTD7l
group114	R_ADNK3
group114	R_ADNK4
group114	R_HMR_10116
group114	R_HMR_3998
group114	R_HMR_4000
group114	R_HMR_4002
group114	R_HMR_4004
group114	R_HMR_4010
group114	R_HMR_4012
group114	R_HMR_4014
group114	R_HMR_4016
group114	R_HMR_4018
group114	R_HMR_4020
group114	R_HMR_4022
group114	R_HMR_4038
group114	R_HMR_4040
group114	R_HMR_4042
group114	R_HMR_4044
group114	R_HMR_4046
group114	R_HMR_4048
group114	R_HMR_4080
group114	R_HMR_4081
group114	R_HMR_4082
group114	R_HMR_4085
group114	R_HMR_4086
group114	R_HMR_4134
group114	R_HMR_4135
group114	R_HMR_4168
group114	R_HMR_4171
group114	R_HMR_4290
group114	R_HMR_4291
group114	R_HMR_4406
group114	R_HMR_4412
group114	R_HMR_4417
group114	R_HMR_4418
group114	R_HMR_4419
group114	R_HMR_4420
group114	R_HMR_4421
group114	R_HMR_4449
group114	R_HMR_4450
group114	R_HMR_4451
group114	R_HMR_4452
group114	R_HMR_4453
group114	R_HMR_4480
group114	R_HMR_4481
group114	R_HMR_4482
group114	R_HMR_4486
group114	R_HMR_4487
group114	R_HMR_4488
group114	R_HMR_4489
group114	R_HMR_4492
group114	R_HMR_4493
group114	R_HMR_4495
group114	R_HMR_4496
group114	R_HMR_4518
group114	R_HMR_4519
group114	R_HMR_4520
group114	R_HMR_4570
group114	R_HMR_4572
group114	R_HMR_4573
group114	R_HMR_4574
group114	R_HMR_4600
group114	R_HMR_4602
group114	R_HMR_4603
group114	R_HMR_4611
group114	R_HMR_4612
group114	R_HMR_4614
group114	R_HMR_4615
group114	R_HMR_4617
group114	R_HMR_4618
group114	R_HMR_4619
group114	R_HMR_4621
group114	R_HMR_4632
group114	R_HMR_4646
group114	R_HMR_4648
group114	R_HMR_4649
group114	R_HMR_4650
group114	R_HMR_4651
group114	R_HMR_4663
group114	R_HMR_4664
group114	R_HMR_4694
group114	R_HMR_4695
group114	R_HMR_4705
group114	R_HMR_4709
group114	R_HMR_4799
group114	R_HMR_4802
group114	R_HMR_4804
group114	R_HMR_4808
group114	R_HMR_4810
group114	R_HMR_4812
group114	R_HMR_4814
group114	R_HMR_5301
group114	R_HMR_5353
group114	R_HMR_6601
group114	R_HMR_6602
group114	R_HMR_6603
group114	R_HMR_6605
group114	R_HMR_6606
group114	R_HMR_6607
group114	R_HMR_6609
group114	R_HMR_6610
group114	R_HMR_6611
group114	R_HMR_7144
group114	R_HMR_8755
group114	R_HMR_9797
group114	R_INSK
group114	R_RE2591C
group114	R_RE2888N
group115	R_BUP2
group115	R_DTMPKm
group115	R_DUTPDP
group115	R_HMR_3793
group115	R_HMR_3931
group115	R_HMR_3969
group115	R_HMR_3970
group115	R_HMR_4006
group115	R_HMR_4008
group115	R_HMR_4028
group115	R_HMR_4030
group115	R_HMR_4032
group115	R_HMR_4034
group115	R_HMR_4036
group115	R_HMR_4050
group115	R_HMR_4056
group115	R_HMR_4059
group115	R_HMR_4060
group115	R_HMR_4127
group115	R_HMR_4177
group115	R_HMR_4179
group115	R_HMR_4182
group115	R_HMR_4183
group115	R_HMR_4192
group115	R_HMR_4194
group115	R_HMR_4210
group115	R_HMR_4211
group115	R_HMR_4343
group115	R_HMR_4345
group115	R_HMR_4346
group115	R_HMR_4470
group115	R_HMR_4471
group115	R_HMR_4472
group115	R_HMR_4484
group115	R_HMR_4485
group115	R_HMR_4510
group115	R_HMR_4512
group115	R_HMR_4513
group115	R_HMR_4514
group115	R_HMR_4575
group115	R_HMR_4577
group115	R_HMR_4579
group115	R_HMR_4580
group115	R_HMR_4608
group115	R_HMR_4635
group115	R_HMR_4637
group115	R_HMR_4642
group115	R_HMR_4643
group115	R_HMR_4644
group115	R_HMR_4670
group115	R_HMR_4672
group115	R_HMR_4673
group115	R_HMR_4675
group115	R_HMR_4676
group115	R_HMR_4736
group115	R_HMR_4819
group115	R_HMR_5299
group115	R_HMR_5352
group115	R_HMR_5415
group115	R_HMR_5416
group115	R_HMR_5417
group115	R_HMR_6612
group115	R_HMR_6613
group115	R_HMR_6614
group115	R_HMR_6615
group115	R_HMR_6616
group115	R_HMR_6621
group115	R_HMR_6622
group115	R_HMR_6623
group115	R_HMR_6624
group115	R_HMR_6627
group115	R_HMR_7744
group115	R_HMR_8072
group115	R_HMR_8637
group115	R_r0410
group115	R_r0494
group115	R_r0497
group115	R_RE0456M
group116	R_HMR_1568
group116	R_HMR_3853
group116	R_HMR_3854
group116	R_HMR_3855
group116	R_HMR_3857
group116	R_HMR_3859
group116	R_HMR_4087
group116	R_HMR_4089
group116	R_HMR_4091
group116	R_HMR_4093
group116	R_HMR_4095
group116	R_HMR_4101
group116	R_HMR_4103
group116	R_HMR_4143
group116	R_HMR_4193
group116	R_HMR_4280
group116	R_HMR_8497
group116	R_HMR_8498
group116	R_HMR_8499
group116	R_HMR_8500
group116	R_HMR_8501
group116	R_HMR_8502
group116	R_HMR_8503
group116	R_HMR_8504
group116	R_HMR_8506
group116	R_HMR_8507
group116	R_HMR_8508
group116	R_HMR_8509
group116	R_HMR_8511
group116	R_HMR_8512
group116	R_HMR_8514
group116	R_HMR_8516
group116	R_HMR_8517
group116	R_LCADi_Dm
group117	R_CATr
group117	R_HMR_3960
group117	R_HMR_3980
group117	R_HMR_3982
group117	R_HMR_4767
group117	R_HMR_6608
group117	R_HMR_8409
group117	R_HMR_8410
group117	R_HMR_8413
group117	R_HMR_8415
group118	R_HMR_6630
group118	R_HMR_6631
group118	R_HMR_6632
group118	R_HMR_6633
group118	R_HMR_6634
group118	R_HMR_6635
group118	R_HMR_6636
group118	R_HMR_6637
group118	R_HMR_6638
group118	R_HMR_6639
group118	R_HMR_6640
group118	R_HMR_6641
group118	R_HMR_6642
group118	R_HMR_6643
group118	R_HMR_6644
group118	R_HMR_6645
group118	R_HMR_6646
group118	R_HMR_6647
group118	R_HMR_6648
group118	R_HMR_6649
group118	R_HMR_6650
group118	R_HMR_6651
group118	R_HMR_6652
group118	R_HMR_6653
group118	R_HMR_6654
group118	R_HMR_6655
group118	R_HMR_6656
group118	R_HMR_6657
group118	R_HMR_6658
group118	R_HMR_6659
group118	R_HMR_6660
group118	R_HMR_6661
group118	R_HMR_6662
group118	R_HMR_6663
group118	R_HMR_6664
group118	R_HMR_6665
group118	R_HMR_6666
group118	R_HMR_6667
group118	R_HMR_6668
group118	R_HMR_6669
group118	R_HMR_6670
group118	R_HMR_6671
group118	R_HMR_6672
group118	R_HMR_6673
group118	R_HMR_6674
group118	R_HMR_6675
group118	R_HMR_6676
group118	R_HMR_6677
group118	R_HMR_6678
group118	R_HMR_6679
group118	R_HMR_6680
group118	R_HMR_6681
group118	R_HMR_6682
group118	R_HMR_6683
group118	R_HMR_6684
group118	R_HMR_6685
group118	R_HMR_6686
group118	R_HMR_6687
group118	R_HMR_6690
group118	R_HMR_6691
group118	R_HMR_6692
group118	R_HMR_6693
group118	R_HMR_6694
group118	R_HMR_6695
group118	R_HMR_6697
group118	R_HMR_6699
group118	R_HMR_6700
group118	R_HMR_6701
group118	R_HMR_6702
group118	R_HMR_6703
group118	R_HMR_6704
group118	R_HMR_6705
group118	R_HMR_8697
group118	R_HMR_8698
group118	R_HMR_8699
group118	R_HMR_8700
group118	R_HMR_8702
group118	R_HMR_8703
group118	R_HMR_8704
group118	R_HMR_8706
group118	R_HMR_8709
group118	R_HMR_8710
group118	R_HMR_8711
group118	R_HMR_8712
group118	R_HMR_8713
group118	R_HMR_8717
group119	R_HMR_6506
group119	R_HMR_6507
group119	R_HMR_6508
group119	R_HMR_6509
group119	R_HMR_6510
group119	R_HMR_6511
group120	R_HMR_4537
group120	R_HMR_4545
group120	R_HMR_4546
group120	R_HMR_4547
group120	R_HMR_4548
group120	R_HMR_4549
group120	R_HMR_4550
group120	R_HMR_4551
group120	R_HMR_4552
group120	R_HMR_4553
group120	R_HMR_4554
group120	R_HMR_4555
group120	R_HMR_4556
group120	R_HMR_4557
group120	R_HMR_4558
group120	R_HMR_4559
group120	R_HMR_4560
group120	R_HMR_4561
group120	R_HMR_4563
group120	R_HMR_4564
group121	R_BGAL1e
group121	R_BGAL1l
group121	R_BGAL2l
group121	R_BGAL3l
group121	R_BGAL4l
group121	R_CRMte
group121	R_DES21
group121	R_GALGT1
group121	R_GBA2e
group121	R_GLA2l
group121	R_HEXA1l
group121	R_HEXA2l
group121	R_HEXA3e
group121	R_HEXAHBl
group121	R_HMR_0715
group121	R_HMR_0716
group121	R_HMR_0733
group121	R_HMR_0735
group121	R_HMR_0736
group121	R_HMR_0738
group121	R_HMR_0741
group121	R_HMR_0744
group121	R_HMR_0746
group121	R_HMR_0748
group121	R_HMR_0750
group121	R_HMR_0753
group121	R_HMR_0754
group121	R_HMR_0758
group121	R_HMR_0760
group121	R_HMR_0761
group121	R_HMR_0762
group121	R_HMR_0763
group121	R_HMR_0765
group121	R_HMR_0766
group121	R_HMR_0767
group121	R_HMR_0773
group121	R_HMR_0775
group121	R_HMR_0779
group121	R_HMR_0781
group121	R_HMR_0783
group121	R_HMR_0786
group121	R_HMR_0795
group121	R_HMR_8147
group121	R_HMR_8148
group121	R_HMR_8149
group121	R_HMR_8150
group121	R_HMR_8151
group121	R_HMR_8152
group121	R_HMR_8155
group121	R_HMR_8156
