geneID	reactionID
ENSG00000049860	R_HMR_7549
ENSG00000169660	R_HMR_7549
ENSG00000213614	R_HMR_7549
ENSG00000113273	R_HMR_7558
ENSG00000049860	R_HMR_7559
ENSG00000068001	R_HMR_7559
ENSG00000106302	R_HMR_7559
ENSG00000106304	R_HMR_7559
ENSG00000114378	R_HMR_7559
ENSG00000169660	R_HMR_7559
ENSG00000186792	R_HMR_7559
ENSG00000213614	R_HMR_7559
ENSG00000064601	R_HMR_7560
ENSG00000141012	R_HMR_7560
ENSG00000170266	R_HMR_7560
ENSG00000204386	R_HMR_7560
ENSG00000049860	R_HMR_7561
ENSG00000169660	R_HMR_7561
ENSG00000213614	R_HMR_7561
ENSG00000133116	R_HMR_7562
ENSG00000169919	R_HMR_7562
ENSG00000049860	R_HMR_7563
ENSG00000169660	R_HMR_7563
ENSG00000213614	R_HMR_7563
ENSG00000113273	R_HMR_7564
ENSG00000064601	R_HMR_7565
ENSG00000068001	R_HMR_7565
ENSG00000106302	R_HMR_7565
ENSG00000106304	R_HMR_7565
ENSG00000114378	R_HMR_7565
ENSG00000141012	R_HMR_7565
ENSG00000170266	R_HMR_7565
ENSG00000186792	R_HMR_7565
ENSG00000049860	R_HMR_7566
ENSG00000169660	R_HMR_7566
ENSG00000213614	R_HMR_7566
ENSG00000172987	R_HMR_7225
ENSG00000173083	R_HMR_7225
ENSG00000135677	R_HMR_7226
ENSG00000181523	R_HMR_7227
ENSG00000165102	R_HMR_7228
ENSG00000108784	R_HMR_7229
ENSG00000127415	R_HMR_7230
ENSG00000135677	R_HMR_7231
ENSG00000181523	R_HMR_7232
ENSG00000165102	R_HMR_7233
ENSG00000108784	R_HMR_7234
ENSG00000133116	R_HMR_7235
ENSG00000169919	R_HMR_7235
ENSG00000135677	R_HMR_7237
ENSG00000181523	R_HMR_7238
ENSG00000165102	R_HMR_7239
ENSG00000108784	R_HMR_7240
ENSG00000010404	R_HMR_7241
ENSG00000127415	R_HMR_7242
ENSG00000181523	R_HMR_7244
ENSG00000165102	R_HMR_7245
ENSG00000108784	R_HMR_7246
ENSG00000010404	R_HMR_7247
ENSG00000127415	R_HMR_7248
ENSG00000108784	R_HMR_7250
ENSG00000133116	R_HMR_7571
ENSG00000169919	R_HMR_7571
ENSG00000049860	R_HMR_7572
ENSG00000169660	R_HMR_7572
ENSG00000213614	R_HMR_7572
ENSG00000169919	R_HMR_7573
ENSG00000110080	R_HMR_7335
ENSG00000126091	R_HMR_7335
ENSG00000156966	R_HMR_7336
ENSG00000170340	R_HMR_7336
ENSG00000174684	R_HMR_7336
ENSG00000175711	R_HMR_7336
ENSG00000176383	R_HMR_7336
ENSG00000177191	R_HMR_7336
ENSG00000179913	R_HMR_7336
ENSG00000086062	R_HMR_7337
ENSG00000117411	R_HMR_7337
ENSG00000158470	R_HMR_7337
ENSG00000158850	R_HMR_7337
ENSG00000156966	R_HMR_7338
ENSG00000170340	R_HMR_7338
ENSG00000174684	R_HMR_7338
ENSG00000175711	R_HMR_7338
ENSG00000176383	R_HMR_7338
ENSG00000177191	R_HMR_7338
ENSG00000179913	R_HMR_7338
ENSG00000135702	R_HMR_7339
ENSG00000140835	R_HMR_7339
ENSG00000175040	R_HMR_7339
ENSG00000183196	R_HMR_7339
ENSG00000086062	R_HMR_7340
ENSG00000117411	R_HMR_7340
ENSG00000158470	R_HMR_7340
ENSG00000158850	R_HMR_7340
ENSG00000156966	R_HMR_7341
ENSG00000170340	R_HMR_7341
ENSG00000174684	R_HMR_7341
ENSG00000175711	R_HMR_7341
ENSG00000176383	R_HMR_7341
ENSG00000177191	R_HMR_7341
ENSG00000179913	R_HMR_7341
ENSG00000135702	R_HMR_7342
ENSG00000140835	R_HMR_7342
ENSG00000175040	R_HMR_7342
ENSG00000183196	R_HMR_7342
ENSG00000086062	R_HMR_7343
ENSG00000117411	R_HMR_7343
ENSG00000158470	R_HMR_7343
ENSG00000158850	R_HMR_7343
ENSG00000156966	R_HMR_7344
ENSG00000170340	R_HMR_7344
ENSG00000174684	R_HMR_7344
ENSG00000175711	R_HMR_7344
ENSG00000176383	R_HMR_7344
ENSG00000177191	R_HMR_7344
ENSG00000179913	R_HMR_7344
ENSG00000135702	R_HMR_7345
ENSG00000140835	R_HMR_7345
ENSG00000175040	R_HMR_7345
ENSG00000183196	R_HMR_7345
ENSG00000086062	R_HMR_7346
ENSG00000117411	R_HMR_7346
ENSG00000158470	R_HMR_7346
ENSG00000158850	R_HMR_7346
ENSG00000156966	R_HMR_7347
ENSG00000170340	R_HMR_7347
ENSG00000174684	R_HMR_7347
ENSG00000175711	R_HMR_7347
ENSG00000176383	R_HMR_7347
ENSG00000177191	R_HMR_7347
ENSG00000179913	R_HMR_7347
ENSG00000135702	R_HMR_7348
ENSG00000140835	R_HMR_7348
ENSG00000175040	R_HMR_7348
ENSG00000183196	R_HMR_7348
ENSG00000086062	R_HMR_7349
ENSG00000117411	R_HMR_7349
ENSG00000158470	R_HMR_7349
ENSG00000158850	R_HMR_7349
ENSG00000156966	R_HMR_7350
ENSG00000170340	R_HMR_7350
ENSG00000174684	R_HMR_7350
ENSG00000175711	R_HMR_7350
ENSG00000176383	R_HMR_7350
ENSG00000177191	R_HMR_7350
ENSG00000179913	R_HMR_7350
ENSG00000135702	R_HMR_7351
ENSG00000140835	R_HMR_7351
ENSG00000175040	R_HMR_7351
ENSG00000183196	R_HMR_7351
ENSG00000086062	R_HMR_7352
ENSG00000117411	R_HMR_7352
ENSG00000158470	R_HMR_7352
ENSG00000158850	R_HMR_7352
ENSG00000156966	R_HMR_7353
ENSG00000170340	R_HMR_7353
ENSG00000174684	R_HMR_7353
ENSG00000175711	R_HMR_7353
ENSG00000176383	R_HMR_7353
ENSG00000177191	R_HMR_7353
ENSG00000179913	R_HMR_7353
ENSG00000135702	R_HMR_7354
ENSG00000140835	R_HMR_7354
ENSG00000175040	R_HMR_7354
ENSG00000183196	R_HMR_7354
ENSG00000086062	R_HMR_7355
ENSG00000117411	R_HMR_7355
ENSG00000158470	R_HMR_7355
ENSG00000158850	R_HMR_7355
ENSG00000156966	R_HMR_7356
ENSG00000170340	R_HMR_7356
ENSG00000174684	R_HMR_7356
ENSG00000175711	R_HMR_7356
ENSG00000176383	R_HMR_7356
ENSG00000177191	R_HMR_7356
ENSG00000179913	R_HMR_7356
ENSG00000135702	R_HMR_7357
ENSG00000140835	R_HMR_7357
ENSG00000175040	R_HMR_7357
ENSG00000183196	R_HMR_7357
ENSG00000086062	R_HMR_7358
ENSG00000117411	R_HMR_7358
ENSG00000158470	R_HMR_7358
ENSG00000158850	R_HMR_7358
ENSG00000156966	R_HMR_7359
ENSG00000170340	R_HMR_7359
ENSG00000174684	R_HMR_7359
ENSG00000175711	R_HMR_7359
ENSG00000176383	R_HMR_7359
ENSG00000177191	R_HMR_7359
ENSG00000179913	R_HMR_7359
ENSG00000135702	R_HMR_7360
ENSG00000140835	R_HMR_7360
ENSG00000175040	R_HMR_7360
ENSG00000183196	R_HMR_7360
ENSG00000086062	R_HMR_7361
ENSG00000117411	R_HMR_7361
ENSG00000158470	R_HMR_7361
ENSG00000158850	R_HMR_7361
ENSG00000156966	R_HMR_7362
ENSG00000170340	R_HMR_7362
ENSG00000174684	R_HMR_7362
ENSG00000175711	R_HMR_7362
ENSG00000176383	R_HMR_7362
ENSG00000177191	R_HMR_7362
ENSG00000179913	R_HMR_7362
ENSG00000135702	R_HMR_7363
ENSG00000140835	R_HMR_7363
ENSG00000175040	R_HMR_7363
ENSG00000183196	R_HMR_7363
ENSG00000086062	R_HMR_7364
ENSG00000117411	R_HMR_7364
ENSG00000158470	R_HMR_7364
ENSG00000158850	R_HMR_7364
ENSG00000156966	R_HMR_7365
ENSG00000170340	R_HMR_7365
ENSG00000174684	R_HMR_7365
ENSG00000175711	R_HMR_7365
ENSG00000176383	R_HMR_7365
ENSG00000177191	R_HMR_7365
ENSG00000179913	R_HMR_7365
ENSG00000135702	R_HMR_7366
ENSG00000140835	R_HMR_7366
ENSG00000175040	R_HMR_7366
ENSG00000183196	R_HMR_7366
ENSG00000086062	R_HMR_7367
ENSG00000117411	R_HMR_7367
ENSG00000158470	R_HMR_7367
ENSG00000158850	R_HMR_7367
ENSG00000156966	R_HMR_7368
ENSG00000170340	R_HMR_7368
ENSG00000174684	R_HMR_7368
ENSG00000175711	R_HMR_7368
ENSG00000176383	R_HMR_7368
ENSG00000177191	R_HMR_7368
ENSG00000179913	R_HMR_7368
ENSG00000135702	R_HMR_7369
ENSG00000140835	R_HMR_7369
ENSG00000175040	R_HMR_7369
ENSG00000183196	R_HMR_7369
ENSG00000086062	R_HMR_7370
ENSG00000117411	R_HMR_7370
ENSG00000158470	R_HMR_7370
ENSG00000158850	R_HMR_7370
ENSG00000122863	R_HMR_7371
ENSG00000147119	R_HMR_7371
ENSG00000175264	R_HMR_7371
ENSG00000008513	R_HMR_7442
ENSG00000110080	R_HMR_7442
ENSG00000157350	R_HMR_7442
ENSG00000086062	R_HMR_7443
ENSG00000117411	R_HMR_7443
ENSG00000158470	R_HMR_7443
ENSG00000158850	R_HMR_7443
ENSG00000156966	R_HMR_7444
ENSG00000170340	R_HMR_7444
ENSG00000174684	R_HMR_7444
ENSG00000175711	R_HMR_7444
ENSG00000176383	R_HMR_7444
ENSG00000177191	R_HMR_7444
ENSG00000179913	R_HMR_7444
ENSG00000086062	R_HMR_7445
ENSG00000117411	R_HMR_7445
ENSG00000158470	R_HMR_7445
ENSG00000158850	R_HMR_7445
ENSG00000156966	R_HMR_7446
ENSG00000170340	R_HMR_7446
ENSG00000174684	R_HMR_7446
ENSG00000175711	R_HMR_7446
ENSG00000176383	R_HMR_7446
ENSG00000177191	R_HMR_7446
ENSG00000179913	R_HMR_7446
ENSG00000135702	R_HMR_7447
ENSG00000140835	R_HMR_7447
ENSG00000175040	R_HMR_7447
ENSG00000183196	R_HMR_7447
ENSG00000086062	R_HMR_7448
ENSG00000117411	R_HMR_7448
ENSG00000158470	R_HMR_7448
ENSG00000158850	R_HMR_7448
ENSG00000156966	R_HMR_7449
ENSG00000170340	R_HMR_7449
ENSG00000174684	R_HMR_7449
ENSG00000175711	R_HMR_7449
ENSG00000176383	R_HMR_7449
ENSG00000177191	R_HMR_7449
ENSG00000179913	R_HMR_7449
ENSG00000135702	R_HMR_7450
ENSG00000140835	R_HMR_7450
ENSG00000175040	R_HMR_7450
ENSG00000183196	R_HMR_7450
ENSG00000086062	R_HMR_7451
ENSG00000117411	R_HMR_7451
ENSG00000158470	R_HMR_7451
ENSG00000158850	R_HMR_7451
ENSG00000122863	R_HMR_7452
ENSG00000147119	R_HMR_7452
ENSG00000175264	R_HMR_7452
ENSG00000086062	R_HMR_7471
ENSG00000117411	R_HMR_7471
ENSG00000158470	R_HMR_7471
ENSG00000158850	R_HMR_7471
ENSG00000008513	R_HMR_7472
ENSG00000110080	R_HMR_7472
ENSG00000157350	R_HMR_7472
ENSG00000156966	R_HMR_7473
ENSG00000170340	R_HMR_7473
ENSG00000174684	R_HMR_7473
ENSG00000175711	R_HMR_7473
ENSG00000176383	R_HMR_7473
ENSG00000177191	R_HMR_7473
ENSG00000179913	R_HMR_7473
ENSG00000086062	R_HMR_7474
ENSG00000117411	R_HMR_7474
ENSG00000158470	R_HMR_7474
ENSG00000158850	R_HMR_7474
ENSG00000156966	R_HMR_7475
ENSG00000170340	R_HMR_7475
ENSG00000174684	R_HMR_7475
ENSG00000175711	R_HMR_7475
ENSG00000176383	R_HMR_7475
ENSG00000177191	R_HMR_7475
ENSG00000179913	R_HMR_7475
ENSG00000135702	R_HMR_7476
ENSG00000140835	R_HMR_7476
ENSG00000175040	R_HMR_7476
ENSG00000183196	R_HMR_7476
ENSG00000086062	R_HMR_7477
ENSG00000117411	R_HMR_7477
ENSG00000158470	R_HMR_7477
ENSG00000158850	R_HMR_7477
ENSG00000156966	R_HMR_7478
ENSG00000170340	R_HMR_7478
ENSG00000174684	R_HMR_7478
ENSG00000175711	R_HMR_7478
ENSG00000176383	R_HMR_7478
ENSG00000177191	R_HMR_7478
ENSG00000179913	R_HMR_7478
ENSG00000135702	R_HMR_7479
ENSG00000140835	R_HMR_7479
ENSG00000175040	R_HMR_7479
ENSG00000183196	R_HMR_7479
ENSG00000086062	R_HMR_7480
ENSG00000117411	R_HMR_7480
ENSG00000158470	R_HMR_7480
ENSG00000158850	R_HMR_7480
ENSG00000122863	R_HMR_7481
ENSG00000147119	R_HMR_7481
ENSG00000175264	R_HMR_7481
ENSG00000001036	R_HMR_7373
ENSG00000179163	R_HMR_7373
ENSG00000001036	R_HMR_7375
ENSG00000179163	R_HMR_7375
ENSG00000038002	R_HMR_7376
ENSG00000167280	R_HMR_7377
ENSG00000064601	R_HMR_7378
ENSG00000141012	R_HMR_7378
ENSG00000170266	R_HMR_7378
ENSG00000204386	R_HMR_7378
ENSG00000064601	R_HMR_7379
ENSG00000141012	R_HMR_7379
ENSG00000170266	R_HMR_7379
ENSG00000204386	R_HMR_7379
ENSG00000064601	R_HMR_7380
ENSG00000141012	R_HMR_7380
ENSG00000170266	R_HMR_7380
ENSG00000204386	R_HMR_7380
ENSG00000135677	R_HMR_7381
ENSG00000049860	R_HMR_7382
ENSG00000169660	R_HMR_7382
ENSG00000213614	R_HMR_7382
ENSG00000049860	R_HMR_7383
ENSG00000169660	R_HMR_7383
ENSG00000213614	R_HMR_7383
ENSG00000064601	R_HMR_7384
ENSG00000141012	R_HMR_7384
ENSG00000170266	R_HMR_7384
ENSG00000204386	R_HMR_7384
ENSG00000135677	R_HMR_7385
ENSG00000049860	R_HMR_7386
ENSG00000169660	R_HMR_7386
ENSG00000213614	R_HMR_7386
ENSG00000049860	R_HMR_7387
ENSG00000169660	R_HMR_7387
ENSG00000213614	R_HMR_7387
ENSG00000064601	R_HMR_7388
ENSG00000141012	R_HMR_7388
ENSG00000170266	R_HMR_7388
ENSG00000204386	R_HMR_7388
ENSG00000135677	R_HMR_7389
ENSG00000049860	R_HMR_7390
ENSG00000169660	R_HMR_7390
ENSG00000213614	R_HMR_7390
ENSG00000049860	R_HMR_7391
ENSG00000169660	R_HMR_7391
ENSG00000213614	R_HMR_7391
ENSG00000064601	R_HMR_7392
ENSG00000141012	R_HMR_7392
ENSG00000170266	R_HMR_7392
ENSG00000204386	R_HMR_7392
ENSG00000135677	R_HMR_7393
ENSG00000049860	R_HMR_7394
ENSG00000169660	R_HMR_7394
ENSG00000213614	R_HMR_7394
ENSG00000049860	R_HMR_7395
ENSG00000169660	R_HMR_7395
ENSG00000213614	R_HMR_7395
ENSG00000064601	R_HMR_7396
ENSG00000141012	R_HMR_7396
ENSG00000170266	R_HMR_7396
ENSG00000204386	R_HMR_7396
ENSG00000135677	R_HMR_7397
ENSG00000049860	R_HMR_7398
ENSG00000169660	R_HMR_7398
ENSG00000213614	R_HMR_7398
ENSG00000049860	R_HMR_7399
ENSG00000169660	R_HMR_7399
ENSG00000213614	R_HMR_7399
ENSG00000064601	R_HMR_7400
ENSG00000141012	R_HMR_7400
ENSG00000170266	R_HMR_7400
ENSG00000204386	R_HMR_7400
ENSG00000135677	R_HMR_7401
ENSG00000049860	R_HMR_7402
ENSG00000169660	R_HMR_7402
ENSG00000213614	R_HMR_7402
ENSG00000049860	R_HMR_7403
ENSG00000169660	R_HMR_7403
ENSG00000213614	R_HMR_7403
ENSG00000064601	R_HMR_7404
ENSG00000141012	R_HMR_7404
ENSG00000170266	R_HMR_7404
ENSG00000204386	R_HMR_7404
ENSG00000135677	R_HMR_7405
ENSG00000049860	R_HMR_7406
ENSG00000169660	R_HMR_7406
ENSG00000213614	R_HMR_7406
ENSG00000049860	R_HMR_7407
ENSG00000169660	R_HMR_7407
ENSG00000213614	R_HMR_7407
ENSG00000064601	R_HMR_7408
ENSG00000141012	R_HMR_7408
ENSG00000170266	R_HMR_7408
ENSG00000204386	R_HMR_7408
ENSG00000135677	R_HMR_7409
ENSG00000049860	R_HMR_7410
ENSG00000169660	R_HMR_7410
ENSG00000213614	R_HMR_7410
ENSG00000049860	R_HMR_7411
ENSG00000169660	R_HMR_7411
ENSG00000213614	R_HMR_7411
ENSG00000064601	R_HMR_7412
ENSG00000141012	R_HMR_7412
ENSG00000170266	R_HMR_7412
ENSG00000204386	R_HMR_7412
ENSG00000135677	R_HMR_7413
ENSG00000049860	R_HMR_7414
ENSG00000169660	R_HMR_7414
ENSG00000213614	R_HMR_7414
ENSG00000049860	R_HMR_7415
ENSG00000169660	R_HMR_7415
ENSG00000213614	R_HMR_7415
ENSG00000064601	R_HMR_7416
ENSG00000141012	R_HMR_7416
ENSG00000170266	R_HMR_7416
ENSG00000204386	R_HMR_7416
ENSG00000135677	R_HMR_7417
ENSG00000049860	R_HMR_7418
ENSG00000169660	R_HMR_7418
ENSG00000213614	R_HMR_7418
ENSG00000049860	R_HMR_7419
ENSG00000169660	R_HMR_7419
ENSG00000213614	R_HMR_7419
ENSG00000064601	R_HMR_7420
ENSG00000141012	R_HMR_7420
ENSG00000170266	R_HMR_7420
ENSG00000204386	R_HMR_7420
ENSG00000135677	R_HMR_7421
ENSG00000049860	R_HMR_7422
ENSG00000169660	R_HMR_7422
ENSG00000213614	R_HMR_7422
ENSG00000049860	R_HMR_7423
ENSG00000169660	R_HMR_7423
ENSG00000213614	R_HMR_7423
ENSG00000064601	R_HMR_7424
ENSG00000141012	R_HMR_7424
ENSG00000170266	R_HMR_7424
ENSG00000204386	R_HMR_7424
ENSG00000049860	R_HMR_7425
ENSG00000169660	R_HMR_7425
ENSG00000213614	R_HMR_7425
ENSG00000064601	R_HMR_7426
ENSG00000141012	R_HMR_7426
ENSG00000170266	R_HMR_7426
ENSG00000204386	R_HMR_7426
ENSG00000049860	R_HMR_7427
ENSG00000169660	R_HMR_7427
ENSG00000213614	R_HMR_7427
ENSG00000064601	R_HMR_7455
ENSG00000141012	R_HMR_7455
ENSG00000170266	R_HMR_7455
ENSG00000204386	R_HMR_7455
ENSG00000064601	R_HMR_7456
ENSG00000141012	R_HMR_7456
ENSG00000170266	R_HMR_7456
ENSG00000204386	R_HMR_7456
ENSG00000064601	R_HMR_7457
ENSG00000141012	R_HMR_7457
ENSG00000170266	R_HMR_7457
ENSG00000204386	R_HMR_7457
ENSG00000135677	R_HMR_7458
ENSG00000049860	R_HMR_7459
ENSG00000169660	R_HMR_7459
ENSG00000213614	R_HMR_7459
ENSG00000049860	R_HMR_7460
ENSG00000169660	R_HMR_7460
ENSG00000213614	R_HMR_7460
ENSG00000064601	R_HMR_7461
ENSG00000141012	R_HMR_7461
ENSG00000170266	R_HMR_7461
ENSG00000204386	R_HMR_7461
ENSG00000049860	R_HMR_7462
ENSG00000169660	R_HMR_7462
ENSG00000213614	R_HMR_7462
ENSG00000135677	R_HMR_7463
ENSG00000049860	R_HMR_7464
ENSG00000169660	R_HMR_7464
ENSG00000213614	R_HMR_7464
ENSG00000064601	R_HMR_7465
ENSG00000141012	R_HMR_7465
ENSG00000170266	R_HMR_7465
ENSG00000204386	R_HMR_7465
ENSG00000049860	R_HMR_7466
ENSG00000169660	R_HMR_7466
ENSG00000213614	R_HMR_7466
ENSG00000064601	R_HMR_7467
ENSG00000141012	R_HMR_7467
ENSG00000170266	R_HMR_7467
ENSG00000204386	R_HMR_7467
ENSG00000198951	R_HMR_7469
ENSG00000064601	R_HMR_7484
ENSG00000141012	R_HMR_7484
ENSG00000170266	R_HMR_7484
ENSG00000204386	R_HMR_7484
ENSG00000064601	R_HMR_7485
ENSG00000141012	R_HMR_7485
ENSG00000170266	R_HMR_7485
ENSG00000204386	R_HMR_7485
ENSG00000064601	R_HMR_7486
ENSG00000141012	R_HMR_7486
ENSG00000170266	R_HMR_7486
ENSG00000204386	R_HMR_7486
ENSG00000135677	R_HMR_7487
ENSG00000049860	R_HMR_7488
ENSG00000169660	R_HMR_7488
ENSG00000213614	R_HMR_7488
ENSG00000049860	R_HMR_7489
ENSG00000169660	R_HMR_7489
ENSG00000213614	R_HMR_7489
ENSG00000159398	R_HMR_8643
ENSG00000172828	R_HMR_8643
ENSG00000172831	R_HMR_8643
ENSG00000198848	R_HMR_8643
ENSG00000172831	R_HMR_8645
ENSG00000114771	R_HMR_8648
ENSG00000167910	R_HMR_1581
ENSG00000099377	R_HMR_1584
ENSG00000099377	R_HMR_1585
ENSG00000180432	R_HMR_1589
ENSG00000180432	R_HMR_1590
ENSG00000122787	R_HMR_1595
ENSG00000198610	R_HMR_1598
ENSG00000151632	R_HMR_1599
ENSG00000187134	R_HMR_1599
ENSG00000196139	R_HMR_1599
ENSG00000198610	R_HMR_1599
ENSG00000135929	R_HMR_1604
ENSG00000135929	R_HMR_1605
ENSG00000135929	R_HMR_1608
ENSG00000135929	R_HMR_1609
ENSG00000135929	R_HMR_1610
ENSG00000135929	R_HMR_1611
ENSG00000135929	R_HMR_1613
ENSG00000135929	R_HMR_1614
ENSG00000083807	R_HMR_1619
ENSG00000140284	R_HMR_1619
ENSG00000083807	R_HMR_1620
ENSG00000140284	R_HMR_1620
ENSG00000117528	R_HMR_1622
ENSG00000083807	R_HMR_1624
ENSG00000140284	R_HMR_1624
ENSG00000083807	R_HMR_1625
ENSG00000140284	R_HMR_1625
ENSG00000083807	R_HMR_1627
ENSG00000140284	R_HMR_1627
ENSG00000180432	R_HMR_1629
ENSG00000180432	R_HMR_1630
ENSG00000180432	R_HMR_1631
ENSG00000242110	R_HMR_1632
ENSG00000242110	R_HMR_1635
ENSG00000087008	R_HMR_1637
ENSG00000161533	R_HMR_1637
ENSG00000087008	R_HMR_1638
ENSG00000161533	R_HMR_1638
ENSG00000087008	R_HMR_1639
ENSG00000161533	R_HMR_1639
ENSG00000060971	R_HMR_1642
ENSG00000113790	R_HMR_1642
ENSG00000133835	R_HMR_1642
ENSG00000060971	R_HMR_1646
ENSG00000113790	R_HMR_1646
ENSG00000133835	R_HMR_1646
ENSG00000060971	R_HMR_1652
ENSG00000116171	R_HMR_1652
ENSG00000167306	R_HMR_1652
ENSG00000060971	R_HMR_1653
ENSG00000116171	R_HMR_1653
ENSG00000167306	R_HMR_1653
ENSG00000067829	R_HMR_1659
ENSG00000067840	R_HMR_1659
ENSG00000101986	R_HMR_1659
ENSG00000130821	R_HMR_1659
ENSG00000130822	R_HMR_1659
ENSG00000130829	R_HMR_1659
ENSG00000180879	R_HMR_1659
ENSG00000184343	R_HMR_1659
ENSG00000185825	R_HMR_1659
ENSG00000198753	R_HMR_1659
ENSG00000198910	R_HMR_1659
ENSG00000101473	R_HMR_1660
ENSG00000101473	R_HMR_1662
ENSG00000101473	R_HMR_1663
ENSG00000083807	R_HMR_1665
ENSG00000140284	R_HMR_1665
ENSG00000083807	R_HMR_1666
ENSG00000140284	R_HMR_1666
ENSG00000136881	R_HMR_1667
ENSG00000136881	R_HMR_1668
ENSG00000136881	R_HMR_1670
ENSG00000122787	R_HMR_1673
ENSG00000151632	R_HMR_1676
ENSG00000187134	R_HMR_1676
ENSG00000196139	R_HMR_1676
ENSG00000198610	R_HMR_1676
ENSG00000198610	R_HMR_1678
ENSG00000135929	R_HMR_1681
ENSG00000135929	R_HMR_1682
ENSG00000147576	R_HMR_1684
ENSG00000172955	R_HMR_1684
ENSG00000187758	R_HMR_1684
ENSG00000196344	R_HMR_1684
ENSG00000196616	R_HMR_1684
ENSG00000197894	R_HMR_1684
ENSG00000198099	R_HMR_1684
ENSG00000248144	R_HMR_1684
ENSG00000135929	R_HMR_1685
ENSG00000135929	R_HMR_1687
ENSG00000135929	R_HMR_1689
ENSG00000135929	R_HMR_1691
ENSG00000072210	R_HMR_1692
ENSG00000111275	R_HMR_1692
ENSG00000137124	R_HMR_1692
ENSG00000143149	R_HMR_1692
ENSG00000164904	R_HMR_1692
ENSG00000135929	R_HMR_1693
ENSG00000060971	R_HMR_1694
ENSG00000138029	R_HMR_1694
ENSG00000167306	R_HMR_1694
ENSG00000167315	R_HMR_1694
ENSG00000117528	R_HMR_1696
ENSG00000083807	R_HMR_1697
ENSG00000140284	R_HMR_1697
ENSG00000083807	R_HMR_1699
ENSG00000140284	R_HMR_1699
ENSG00000083807	R_HMR_1700
ENSG00000140284	R_HMR_1700
ENSG00000242110	R_HMR_1703
ENSG00000168306	R_HMR_1704
ENSG00000060971	R_HMR_1706
ENSG00000113790	R_HMR_1706
ENSG00000133835	R_HMR_1706
ENSG00000060971	R_HMR_1708
ENSG00000113790	R_HMR_1708
ENSG00000133835	R_HMR_1708
ENSG00000060971	R_HMR_1710
ENSG00000116171	R_HMR_1710
ENSG00000167306	R_HMR_1710
ENSG00000097021	R_HMR_1716
ENSG00000119673	R_HMR_1716
ENSG00000136881	R_HMR_1716
ENSG00000177465	R_HMR_1716
ENSG00000184227	R_HMR_1716
ENSG00000205669	R_HMR_1716
ENSG00000097021	R_HMR_1718
ENSG00000119673	R_HMR_1718
ENSG00000136881	R_HMR_1718
ENSG00000177465	R_HMR_1718
ENSG00000184227	R_HMR_1718
ENSG00000205669	R_HMR_1718
ENSG00000136881	R_HMR_1720
ENSG00000136881	R_HMR_1722
ENSG00000136881	R_HMR_1723
ENSG00000083807	R_HMR_1726
ENSG00000140284	R_HMR_1726
ENSG00000083807	R_HMR_1727
ENSG00000140284	R_HMR_1727
ENSG00000105398	R_HMR_1729
ENSG00000101846	R_HMR_1730
ENSG00000036530	R_HMR_1735
ENSG00000146233	R_HMR_1737
ENSG00000099377	R_HMR_1738
ENSG00000180432	R_HMR_1739
ENSG00000122787	R_HMR_1740
ENSG00000122787	R_HMR_1741
ENSG00000198610	R_HMR_1742
ENSG00000198610	R_HMR_1743
ENSG00000135929	R_HMR_1746
ENSG00000135929	R_HMR_1747
ENSG00000135929	R_HMR_1748
ENSG00000135929	R_HMR_1749
ENSG00000135929	R_HMR_1750
ENSG00000135929	R_HMR_1751
ENSG00000083807	R_HMR_1754
ENSG00000140284	R_HMR_1754
ENSG00000083807	R_HMR_1756
ENSG00000140284	R_HMR_1756
ENSG00000242110	R_HMR_1760
ENSG00000242110	R_HMR_1761
ENSG00000135929	R_HMR_1762
ENSG00000172817	R_HMR_1765
ENSG00000099377	R_HMR_1766
ENSG00000180432	R_HMR_1767
ENSG00000122787	R_HMR_1768
ENSG00000122787	R_HMR_1769
ENSG00000198610	R_HMR_1770
ENSG00000198610	R_HMR_1771
ENSG00000138135	R_HMR_1776
ENSG00000172817	R_HMR_1777
ENSG00000099377	R_HMR_1778
ENSG00000138135	R_HMR_1781
ENSG00000203857	R_HMR_1783
ENSG00000203859	R_HMR_1783
ENSG00000138135	R_HMR_1784
ENSG00000138135	R_HMR_1785
ENSG00000138135	R_HMR_1786
ENSG00000135929	R_HMR_1790
ENSG00000135929	R_HMR_1792
ENSG00000135929	R_HMR_1794
ENSG00000135929	R_HMR_1796
ENSG00000130649	R_HMR_1797
ENSG00000135929	R_HMR_1797
ENSG00000130649	R_HMR_1798
ENSG00000135929	R_HMR_1798
ENSG00000135929	R_HMR_1800
ENSG00000130649	R_HMR_1802
ENSG00000135929	R_HMR_1802
ENSG00000135929	R_HMR_1803
ENSG00000130649	R_HMR_1804
ENSG00000135929	R_HMR_1804
ENSG00000130649	R_HMR_1805
ENSG00000135929	R_HMR_1805
ENSG00000135929	R_HMR_1806
ENSG00000135929	R_HMR_1807
ENSG00000160868	R_HMR_1810
ENSG00000135929	R_HMR_1811
ENSG00000087076	R_HMR_1813
ENSG00000099377	R_HMR_1813
ENSG00000100867	R_HMR_1813
ENSG00000109854	R_HMR_1813
ENSG00000121039	R_HMR_1813
ENSG00000138400	R_HMR_1813
ENSG00000139988	R_HMR_1813
ENSG00000145439	R_HMR_1813
ENSG00000159692	R_HMR_1813
ENSG00000160439	R_HMR_1813
ENSG00000164039	R_HMR_1813
