id	reversible	fast	lowerFluxBound	upperFluxBound	ec	kegg	bigg	metanetx	reactome	tcdb
R_HMR_0994	true	false	FB1N1000	FB3N1000	1.14.14.1	R07045	NA	MNXR110755	NA	NA
R_HMR_0995	false	false	FB2N0	FB3N1000	1.14.99.1	NA	NA	NA	NA	NA
R_HMR_0996	false	false	FB2N0	FB3N1000	1.14.99.1	NA	NA	NA	NA	NA
R_HMR_0997	false	false	FB2N0	FB3N1000	1.14.99.1	NA	NA	NA	NA	NA
R_HMR_0998	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103597	NA	NA
R_HMR_0999	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103597	NA	NA
R_HMR_1000	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103597	NA	NA
R_HMR_1002	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	NA	NA	MNXR103586	NA	NA
R_HMR_1003	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	NA	NA	MNXR103586	NA	NA
R_HMR_1004	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	NA	NA	MNXR103586	NA	NA
R_HMR_1006	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	NA	NA	MNXR103588	NA	NA
R_HMR_1007	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	NA	NA	MNXR103588	NA	NA
R_HMR_1008	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	NA	NA	MNXR103588	NA	NA
R_HMR_1010	true	false	FB1N1000	FB3N1000	1.13.11.31	R07043	NA	MNXR103778	NA	NA
R_HMR_1011	true	false	FB1N1000	FB3N1000	1.13.11.31	R07043	NA	MNXR103778	NA	NA
R_HMR_1013	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103782	NA	NA
R_HMR_1014	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103782	NA	NA
R_HMR_1015	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103777	NA	NA
R_HMR_1016	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103777	NA	NA
R_HMR_1017	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103777	NA	NA
R_HMR_1018	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103777	NA	NA
R_HMR_1020	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	R07032	NA	MNXR103779	NA	NA
R_HMR_1021	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	R07032	NA	MNXR103779	NA	NA
R_HMR_1022	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	R07032	NA	MNXR103779	NA	NA
R_HMR_1023	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	R07032	NA	MNXR103779	NA	NA
R_HMR_1025	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	R07031	NA	MNXR103780	NA	NA
R_HMR_1026	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	R07031	NA	MNXR110743	NA	NA
R_HMR_1027	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	R07031	NA	MNXR103780	NA	NA
R_HMR_1028	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	R07031	NA	MNXR103780	NA	NA
R_HMR_1029	false	false	FB2N0	FB3N1000	1.13.11.31	R01596	NA	MNXR107078	NA	NA
R_HMR_1030	false	false	FB2N0	FB3N1000	1.13.11.31	R01596	NA	MNXR107078	NA	NA
R_HMR_1033	false	false	FB2N0	FB3N1000	1.13.11.31	R01596	NA	MNXR107078	NA	NA
R_HMR_1034	false	false	FB2N0	FB3N1000	1.13.11.31	R01596	NA	MNXR107078	NA	NA
R_HMR_1037	false	false	FB2N0	FB3N1000	1.13.11.31	NA	NA	NA	NA	NA
R_HMR_1039	false	false	FB2N0	FB3N1000	1.13.11.31	NA	NA	NA	NA	NA
R_HMR_1040	false	false	FB2N0	FB3N1000	NA	NA	NA	NA	NA	NA
R_HMR_1041	true	false	FB1N1000	FB3N1000	5.4.4.-	R07040	NA	MNXR110750	NA	NA
R_HMR_1042	true	false	FB1N1000	FB3N1000	NA	R07037	NA	MNXR110747	NA	NA
R_HMR_1043	true	false	FB1N1000	FB3N1000	1.11.1.9	R07039	NA	MNXR103944	NA	NA
R_HMR_1045	true	false	FB1N1000	FB3N1000	1.11.1.9	R07039	NA	MNXR103944	NA	NA
R_HMR_1048	true	false	FB1N1000	FB3N1000	1.11.1.9	R07039	NA	MNXR103944	NA	NA
R_HMR_1049	true	false	FB1N1000	FB3N1000	1.11.1.9	R07039	NA	MNXR103944	NA	NA
R_HMR_1050	true	false	FB1N1000	FB3N1000	2.5.1.18	NA	NA	MNXR103945	NA	NA
R_HMR_1053	true	false	FB1N1000	FB3N1000	2.5.1.18	NA	NA	MNXR103945	NA	NA
R_HMR_1054	true	false	FB1N1000	FB3N1000	2.5.1.18	NA	NA	MNXR103945	NA	NA
R_HMR_1055	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	NA	NA	MNXR103943	NA	NA
R_HMR_1057	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	NA	NA	MNXR103943	NA	NA
R_HMR_1058	true	false	FB1N1000	FB3N1000	3.3.2.9; 3.3.2.10	NA	NA	MNXR103943	NA	NA
R_HMR_1059	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103942	NA	NA
R_HMR_1061	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103942	NA	NA
R_HMR_1062	false	false	FB2N0	FB3N1000	1.13.11.31	R07053	NA	MNXR110763	NA	NA
R_HMR_1063	false	false	FB2N0	FB3N1000	1.13.11.31	NA	NA	NA	NA	NA
R_HMR_1064	false	false	FB2N0	FB3N1000	1.13.11.31	R07047	NA	MNXR110757	NA	NA
R_HMR_1065	false	false	FB2N0	FB3N1000	1.1.1.35; 1.3.3.6; 2.3.1.154; 2.3.1.16; 3.1.2.2; 4.2.1.17; 5.1.99.4; 6.2.1.-	NA	NA	NA	NA	NA
R_HMR_1066	false	false	FB2N0	FB3N1000	1.1.1.35; 1.3.3.6; 2.3.1.154; 2.3.1.16; 3.1.2.2; 4.2.1.17; 5.1.99.4; 6.2.1.-	NA	NA	NA	NA	NA
R_HMR_1067	false	false	FB2N0	FB3N1000	1.1.1.35; 1.3.3.6; 2.3.1.154; 2.3.1.16; 3.1.2.2; 4.2.1.17; 5.1.99.4; 6.2.1.-	NA	NA	NA	NA	NA
R_HMR_1068	false	false	FB2N0	FB3N1000	1.1.1.35; 1.3.3.6; 2.3.1.154; 2.3.1.16; 3.1.2.2; 4.2.1.17; 5.1.99.4; 6.2.1.-	NA	NA	NA	NA	NA
R_HMR_1069	false	false	FB2N0	FB3N1000	1.1.1.35; 1.3.3.6; 2.3.1.154; 2.3.1.16; 3.1.2.2; 4.2.1.17; 5.1.99.4; 6.2.1.-	NA	NA	NA	NA	NA
R_HMR_1070	false	false	FB2N0	FB3N1000	1.1.1.35; 1.3.3.6; 2.3.1.154; 2.3.1.16; 3.1.2.2; 4.2.1.17; 5.1.99.4; 6.2.1.-	NA	NA	NA	NA	NA
R_HMR_1071	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103946	NA	NA
R_HMR_1072	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103946	NA	NA
R_HMR_1073	false	false	FB2N0	FB3N1000	1.13.11.31	NA	NA	NA	NA	NA
R_HMR_1074	true	false	FB1N1000	FB3N1000	1.3.1.-	NA	NA	NA	NA	NA
R_HMR_1075	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103939	NA	NA
R_HMR_1077	false	false	FB2N0	FB3N1000	1.13.11.34	NA	NA	MNXR103939	NA	NA
R_HMR_1079	false	false	FB2N0	FB3N1000	3.5.1.99	NA	NA	NA	NA	NA
R_HMR_3015	false	false	FB2N0	FB3N1000	3.1.2.2; 3.1.2.22	R08183	NA	MNXR105320	NA	NA
R_HMR_1080	false	false	FB2N0	FB3N1000	3.3.2.6; 3.4.11.6	R03057	NA	MNXR107919	R-HSA-266072	NA
R_HMR_1081	false	false	FB2N0	FB3N1000	4.4.1.20	R03059	NA	MNXR101248	R-HSA-266050	NA
R_HMR_1084	false	false	FB2N0	FB3N1000	2.3.2.2	NA	NA	MNXR113275	R-HSA-266046	NA
R_HMR_1085	false	false	FB2N0	FB3N1000	3.4.13.19	R05055	NA	MNXR109294	R-HSA-266012	NA
R_HMR_1087	false	false	FB2N0	FB3N1000	NA	NA	NA	NA	NA	NA
R_HMR_1088	true	false	FB1N1000	FB3N1000	2.3.1.-	NA	NA	MNXR103657	NA	NA
R_HMR_1091	true	false	FB1N1000	FB3N1000	2.3.1.-	NA	NA	MNXR103657	NA	NA
R_HMR_1092	false	false	FB2N0	FB3N1000	NA	NA	NA	NA	NA	NA
R_HMR_1093	true	false	FB1N1000	FB3N1000	1.13.11.31; 1.13.11.34	NA	NA	MNXR103781	NA	NA
R_HMR_1096	false	false	FB2N0	FB3N1000	1.13.11.31; 1.13.11.34	NA	NA	MNXR103781	NA	NA
R_HMR_1097	true	false	FB1N1000	FB3N1000	1.1.1.141	NA	NA	NA	NA	NA
R_HMR_1098	true	false	FB1N1000	FB3N1000	1.1.1.-	NA	NA	MNXR103587	NA	NA
R_HMR_1099	true	false	FB1N1000	FB3N1000	1.1.1.141	NA	NA	NA	NA	NA
R_HMR_1100	false	false	FB2N0	FB3N1000	1.1.1.184	R03863	NA	MNXR103764	NA	NA
R_HMR_1101	false	false	FB2N0	FB3N1000	1.1.1.184	R03863	NA	MNXR103764	NA	NA
R_HMR_1102	false	false	FB2N0	FB3N1000	1.1.1.184	R03864	NA	MNXR103916	NA	NA
R_HMR_1103	false	false	FB2N0	FB3N1000	1.1.1.184	R03863	NA	MNXR103764	NA	NA
R_HMR_1105	false	false	FB2N0	FB3N1000	1.1.1.184	R03864	NA	MNXR103916	NA	NA
R_HMR_1106	false	false	FB2N0	FB3N1000	1.1.1.184	R03863	NA	MNXR103764	NA	NA
R_HMR_1107	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103772	NA	NA
R_HMR_1108	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103772	NA	NA
R_HMR_1109	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103773	NA	NA
R_HMR_1110	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103773	NA	NA
R_HMR_1111	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103774	NA	NA
R_HMR_1112	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103774	NA	NA
R_HMR_1113	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR103775	NA	NA
R_HMR_1114	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR103776	NA	NA
R_HMR_1115	true	false	FB1N1000	FB3N1000	NA	NA	NA	NA	NA	NA
R_HMR_1116	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	MNXR103986	NA	NA
R_HMR_1117	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	MNXR103986	NA	NA
R_HMR_1119	true	false	FB1N1000	FB3N1000	2.5.1.18	NA	NA	MNXR103551	NA	NA
R_HMR_1120	true	false	FB1N1000	FB3N1000	2.5.1.18	NA	NA	MNXR103551	NA	NA
R_HMR_1121	true	false	FB1N1000	FB3N1000	2.5.1.18	NA	NA	MNXR103551	NA	NA
R_HMR_1122	true	false	FB1N1000	FB3N1000	2.5.1.18	NA	NA	MNXR103551	NA	NA
R_HMR_1123	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	MNXR103552	NA	NA
R_HMR_1124	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	MNXR103552	NA	NA
R_HMR_1125	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	MNXR103552	NA	NA
R_HMR_1126	false	false	FB2N0	FB3N1000	1.14.13.30	R03866	NA	MNXR108486	NA	NA
R_HMR_1127	false	false	FB2N0	FB3N1000	1.14.13.30	R03866	NA	MNXR108486	NA	NA
R_HMR_1128	false	false	FB2N0	FB3N1000	1.14.13.30	R03866	NA	MNXR108486	NA	NA
R_HMR_1129	true	false	FB1N1000	FB3N1000	1.1.1.1	NA	NA	MNXR103765	NA	NA
R_HMR_1130	true	false	FB1N1000	FB3N1000	1.1.1.1	NA	NA	MNXR103765	NA	NA
R_HMR_1131	true	false	FB1N1000	FB3N1000	1.1.1.1	NA	NA	MNXR103765	NA	NA
R_HMR_1132	true	false	FB1N1000	FB3N1000	1.2.1.3	NA	NA	MNXR103766	NA	NA
R_HMR_1133	true	false	FB1N1000	FB3N1000	1.2.1.3	NA	NA	MNXR103766	NA	NA
R_HMR_1134	true	false	FB1N1000	FB3N1000	1.2.1.3	NA	NA	MNXR103766	NA	NA
R_HMR_1136	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR103771	NA	NA
R_HMR_1137	false	false	FB2N0	FB3N1000	1.14.13.30	R03866	NA	MNXR103768	NA	NA
R_HMR_1138	false	false	FB2N0	FB3N1000	1.14.13.30	R03866	NA	MNXR103768	NA	NA
R_HMR_1139	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103769	NA	NA
R_HMR_1140	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103769	NA	NA
R_HMR_1142	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR103770	NA	NA
R_HMR_1146	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	MNXR103868	NA	NA
R_HMR_1147	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	MNXR103869	NA	NA
R_HMR_1148	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	MNXR103869	NA	NA
R_HMR_1149	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR103870	NA	NA
R_HMR_1150	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR103870	NA	NA
R_HMR_1151	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR103870	NA	NA
R_HMR_1152	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR103870	NA	NA
R_HMR_1153	true	false	FB1N1000	FB3N1000	1.14.14.1	NA	NA	MNXR103871	NA	NA
R_HMR_1154	true	false	FB1N1000	FB3N1000	1.14.14.1	NA	NA	NA	NA	NA
R_HMR_1155	true	false	FB1N1000	FB3N1000	1.14.14.1	NA	NA	MNXR103871	NA	NA
R_HMR_1156	true	false	FB1N1000	FB3N1000	1.14.14.1	NA	NA	NA	NA	NA
R_HMR_1157	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103873	NA	NA
R_HMR_1158	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103874	NA	NA
R_HMR_1159	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103874	NA	NA
R_HMR_1160	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103874	NA	NA
R_HMR_1161	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	MNXR103872	NA	NA
R_HMR_1162	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	MNXR103872	NA	NA
R_HMR_1163	false	false	FB2N0	FB3N1000	4.2.1.17	NA	NA	MNXR103876	NA	NA
R_HMR_1164	false	false	FB2N0	FB3N1000	4.2.1.17	NA	NA	MNXR103876	NA	NA
R_HMR_1165	false	false	FB2N0	FB3N1000	1.1.1.35; 1.1.1.211	NA	NA	MNXR103877	NA	NA
R_HMR_1166	false	false	FB2N0	FB3N1000	1.1.1.35; 1.1.1.211	NA	NA	MNXR103877	NA	NA
R_HMR_1167	false	false	FB2N0	FB3N1000	2.3.1.16; 1.1.1.211	NA	NA	MNXR103875	NA	NA
R_HMR_1168	false	false	FB2N0	FB3N1000	2.3.1.16	NA	NA	MNXR103875	NA	NA
R_HMR_1170	false	false	FB2N0	FB3N1000	3.1.2.2	NA	NA	MNXR103878	NA	NA
R_HMR_1171	false	false	FB2N0	FB3N1000	3.1.2.2	NA	NA	MNXR103878	NA	NA
R_HMR_1186	true	false	FB1N1000	FB3N1000	NA	NA	NA	NA	NA	NA
R_HMR_1190	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	NA	NA	NA
R_HMR_1191	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	NA	NA	NA
R_HMR_1192	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	NA	NA	NA
R_HMR_1193	true	false	FB1N1000	FB3N1000	1.14.14.1	NA	NA	NA	NA	NA
R_HMR_1194	true	false	FB1N1000	FB3N1000	1.14.14.1	NA	NA	NA	NA	NA
R_HMR_1195	true	false	FB1N1000	FB3N1000	1.14.14.1	NA	NA	NA	NA	NA
R_HMR_1196	true	false	FB1N1000	FB3N1000	1.14.14.1	NA	NA	NA	NA	NA
R_HMR_1197	true	false	FB1N1000	FB3N1000	NA	NA	NA	NA	NA	NA
R_HMR_1198	true	false	FB1N1000	FB3N1000	NA	NA	NA	NA	NA	NA
R_HMR_1199	true	false	FB1N1000	FB3N1000	NA	NA	NA	NA	NA	NA
R_HMR_1200	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103884	NA	NA
R_HMR_1201	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103884	NA	NA
R_HMR_1202	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103884	NA	NA
R_HMR_1203	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103884	NA	NA
R_HMR_1204	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	MNXR103880	NA	NA
R_HMR_1205	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	MNXR103880	NA	NA
R_HMR_1206	false	false	FB2N0	FB3N1000	4.2.1.17	NA	NA	MNXR103883	NA	NA
R_HMR_1207	false	false	FB2N0	FB3N1000	4.2.1.17	NA	NA	MNXR103883	NA	NA
R_HMR_1208	false	false	FB2N0	FB3N1000	1.1.1.35; 1.1.1.211	NA	NA	MNXR103879	NA	NA
R_HMR_1209	false	false	FB2N0	FB3N1000	1.1.1.35; 1.1.1.211	NA	NA	MNXR103879	NA	NA
R_HMR_1210	false	false	FB2N0	FB3N1000	2.3.1.16; 1.1.1.211	NA	NA	MNXR103881	NA	NA
R_HMR_1211	false	false	FB2N0	FB3N1000	2.3.1.16	NA	NA	MNXR103881	NA	NA
R_HMR_1212	false	false	FB2N0	FB3N1000	3.1.2.2	NA	NA	MNXR103882	NA	NA
R_HMR_1213	false	false	FB2N0	FB3N1000	3.1.2.2	NA	NA	MNXR103882	NA	NA
R_HMR_1228	false	false	FB2N0	FB3N1000	1.3.1.-	NA	NA	MNXR103897	NA	NA
R_HMR_1229	false	false	FB2N0	FB3N1000	1.3.1.-	NA	NA	MNXR103898	NA	NA
R_HMR_1230	false	false	FB2N0	FB3N1000	1.3.1.-	NA	NA	MNXR103898	NA	NA
R_HMR_1231	false	false	FB2N0	FB3N1000	1.1.1.184	NA	NA	MNXR103900	NA	NA
R_HMR_1232	false	false	FB2N0	FB3N1000	1.1.1.184	NA	NA	MNXR103901	NA	NA
R_HMR_1233	false	false	FB2N0	FB3N1000	1.1.1.184	NA	NA	MNXR103901	NA	NA
R_HMR_1234	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103902	NA	NA
R_HMR_1235	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103902	NA	NA
R_HMR_1236	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103904	NA	NA
R_HMR_1237	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103904	NA	NA
R_HMR_1238	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103903	NA	NA
R_HMR_1239	false	false	FB2N0	FB3N1000	1.14.13.30	NA	NA	MNXR103903	NA	NA
R_HMR_1241	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR103905	NA	NA
R_HMR_1244	false	false	FB2N0	FB3N1000	1.1.1.184	NA	NA	MNXR103987	NA	NA
R_HMR_1245	false	false	FB2N0	FB3N1000	1.1.1.184	NA	NA	MNXR103987	NA	NA
R_HMR_1246	false	false	FB2N0	FB3N1000	1.1.1.184	NA	NA	MNXR103987	NA	NA
R_HMR_1247	false	false	FB2N0	FB3N1000	NA	NA	NA	NA	NA	NA
R_HMR_1248	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103965	NA	NA
R_HMR_1249	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103965	NA	NA
R_HMR_1250	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103965	NA	NA
R_HMR_1251	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103965	NA	NA
R_HMR_1253	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	MNXR103964	NA	NA
R_HMR_1254	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	MNXR103964	NA	NA
R_HMR_1255	false	false	FB2N0	FB3N1000	4.2.1.17	NA	NA	MNXR103966	NA	NA
R_HMR_1256	false	false	FB2N0	FB3N1000	4.2.1.17	NA	NA	MNXR103966	NA	NA
R_HMR_1257	false	false	FB2N0	FB3N1000	1.1.1.35; 1.1.1.211	NA	NA	MNXR103967	NA	NA
R_HMR_1258	false	false	FB2N0	FB3N1000	1.1.1.35; 1.1.1.211	NA	NA	MNXR103967	NA	NA
R_HMR_1259	false	false	FB2N0	FB3N1000	2.3.1.16; 1.1.1.211	NA	NA	MNXR103962	NA	NA
R_HMR_1260	false	false	FB2N0	FB3N1000	2.3.1.16	NA	NA	MNXR103962	NA	NA
R_HMR_1261	false	false	FB2N0	FB3N1000	3.1.2.2	NA	NA	MNXR103963	NA	NA
R_HMR_1262	false	false	FB2N0	FB3N1000	3.1.2.2	NA	NA	MNXR103963	NA	NA
R_HMR_1263	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103910	NA	NA
R_HMR_1264	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103911	NA	NA
R_HMR_1265	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103911	NA	NA
R_HMR_1266	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103911	NA	NA
R_HMR_1270	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	MNXR103909	NA	NA
R_HMR_1271	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	MNXR103909	NA	NA
R_HMR_1272	false	false	FB2N0	FB3N1000	4.2.1.17	NA	NA	MNXR103912	NA	NA
R_HMR_1273	false	false	FB2N0	FB3N1000	4.2.1.17	NA	NA	MNXR103912	NA	NA
R_HMR_1274	false	false	FB2N0	FB3N1000	1.1.1.35; 1.1.1.211	NA	NA	MNXR103913	NA	NA
R_HMR_1275	false	false	FB2N0	FB3N1000	1.1.1.35; 1.1.1.211	NA	NA	MNXR103913	NA	NA
R_HMR_1276	false	false	FB2N0	FB3N1000	2.3.1.16; 1.1.1.211	NA	NA	MNXR103907	NA	NA
R_HMR_1277	false	false	FB2N0	FB3N1000	2.3.1.16	NA	NA	MNXR103907	NA	NA
R_HMR_1278	false	false	FB2N0	FB3N1000	3.1.2.2	NA	NA	MNXR103908	NA	NA
R_HMR_1279	false	false	FB2N0	FB3N1000	3.1.2.2	NA	NA	MNXR103908	NA	NA
R_HMR_1280	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	NA	NA	NA
R_HMR_1281	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	NA	NA	NA
R_HMR_1282	true	false	FB1N1000	FB3N1000	1.1.1.184	NA	NA	NA	NA	NA
R_HMR_1285	true	false	FB1N1000	FB3N1000	NA	NA	NA	MNXR103899	NA	NA
R_HMR_1287	false	false	FB2N0	FB3N1000	1.14.13.34	R04256	NA	MNXR103956	NA	NA
R_HMR_1288	false	false	FB2N0	FB3N1000	1.1.1.1	NA	NA	MNXR103957	NA	NA
R_HMR_1289	false	false	FB2N0	FB3N1000	1.2.1.3	NA	NA	MNXR103958	NA	NA
R_HMR_1290	true	false	FB1N1000	FB3N1000	6.2.1.3	NA	NA	MNXR103979	NA	NA
R_HMR_1291	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	MNXR103978	NA	NA
R_HMR_1292	false	false	FB2N0	FB3N1000	4.2.1.17	NA	NA	MNXR103980	NA	NA
R_HMR_1293	false	false	FB2N0	FB3N1000	1.1.1.35; 1.1.1.211	NA	NA	MNXR103974	NA	NA
R_HMR_1294	false	false	FB2N0	FB3N1000	2.3.1.16	NA	NA	MNXR103977	NA	NA
R_HMR_1295	true	false	FB1N1000	FB3N1000	3.1.2.2	NA	NA	MNXR103976	NA	NA
R_HMR_1296	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	MNXR103981	NA	NA
R_HMR_1297	true	false	FB1N1000	FB3N1000	1.3.1.34	NA	NA	MNXR103982	NA	NA
R_HMR_1298	true	false	FB1N1000	FB3N1000	5.3.3.8	NA	NA	NA	NA	NA
R_HMR_1299	false	false	FB2N0	FB3N1000	4.2.1.17	NA	NA	MNXR103983	NA	NA
R_HMR_1300	false	false	FB2N0	FB3N1000	1.1.1.35; 1.1.1.211	NA	NA	MNXR103975	NA	NA
R_HMR_1301	false	false	FB2N0	FB3N1000	2.3.1.16	NA	NA	NA	NA	NA
R_HMR_1302	false	false	FB2N0	FB3N1000	3.1.2.27; 2.3.1.65	NA	NA	NA	NA	NA
R_HMR_1303	false	false	FB2N0	FB3N1000	1.3.3.6	NA	NA	NA	NA	NA
R_HMR_1304	false	false	FB2N0	FB3N1000	3.1.2.2	NA	NA	MNXR103984	NA	NA
R_HMR_4796	false	false	FB2N0	FB3N1000	2.3.2.2	R09875	NA	MNXR100134	NA	NA
R_HMR_8545	false	false	FB2N0	FB3N1000	1.13.11.-	R07038	ALOX12R	MNXR95778	NA	NA
R_HMR_8546	true	false	FB1N1000	FB3N1000	NA	R04552	CBR2	MNXR96490	NA	NA
R_HMR_8547	true	false	FB1N1000	FB3N1000	NA	NA	LTC4CP	MNXR101247	NA	NA
R_HMR_8548	true	false	FB1N1000	FB3N1000	2.3.2.2	R09875	GGT5r	MNXR100134	NA	NA
R_HMR_8549	true	false	FB1N1000	FB3N1000	NA	R05207	GGT6	MNXR100135	NA	NA
R_HMR_8550	false	false	FB2N0	FB3N1000	4.4.1.20	R03059	LTC4Sr	MNXR101248	NA	NA
R_HMR_8552	true	false	FB1N1000	FB3N1000	NA	R05055	LTD4DP	MNXR101249	NA	NA
R_HMR_8554	false	false	FB2N0	FB3N1000	1.14.14.1	NA	P4504B1r	MNXR102289	NA	NA
R_HMR_8555	false	false	FB2N0	FB3N1000	1.14.14.1	NA	P4504F81r	MNXR102293	NA	NA
R_HMR_8556	false	false	FB2N0	FB3N1000	1.14.14.1	NA	P4504F121r	MNXR102290	NA	NA
R_HMR_8557	false	false	FB2N0	FB3N1000	1.14.99.1	NA	PGS	MNXR102588	NA	NA
R_HMR_8558	false	false	FB2N0	FB3N1000	1.14.99.1	NA	PGSr	MNXR102588	NA	NA
R_HMR_8559	true	false	FB1N1000	FB3N1000	5.3.99.2	R02266	PGDIr	MNXR102533	NA	NA
R_HMR_8560	true	false	FB1N1000	FB3N1000	5.3.99.3	R02265	PGESr	MNXR102534	NA	NA
