SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,1,121,Alabama,Talladega County,9,4,5139,2554,2585,1511,1441,956,1068,9,6,8,13,0,0,70,57,1577,1489,1001,1108,32,23,18,21,2,3,2482,2539,1451,1402,953,1064,7,6,7,13,0,0,64,54,1512,1447,996,1103,25,21,16,21,1,3,72,46,60,39,3,4,2,0,1,0,0,0,6,3,65,42,5,5,7,2,2,0,1,0
50,1,125,Alabama,Tuscaloosa County,3,15,4795,2122,2673,1686,2017,419,633,3,1,8,10,0,0,6,12,1690,2027,421,635,9,10,8,13,0,0,2107,2656,1674,2002,416,632,3,1,8,10,0,0,6,11,1678,2011,418,634,9,9,8,13,0,0,15,17,12,15,3,1,0,0,0,0,0,0,0,1,12,16,3,1,0,1,0,0,0,0
50,1,125,Alabama,Tuscaloosa County,7,17,3111,1133,1978,924,1509,197,443,0,4,9,13,0,0,3,9,927,1518,197,443,3,12,9,14,0,0,1121,1955,913,1487,196,442,0,4,9,13,0,0,3,9,916,1496,196,442,3,12,9,14,0,0,12,23,11,22,1,1,0,0,0,0,0,0,0,0,11,22,1,1,0,0,0,0,0,0
50,1,125,Alabama,Tuscaloosa County,9,12,12102,5717,6385,4050,4283,1589,1986,16,22,43,63,1,1,18,30,4064,4308,1595,1997,26,41,49,72,3,3,5616,6292,3967,4203,1581,1978,9,19,43,63,0,1,16,28,3980,4226,1586,1989,18,38,47,70,1,3,101,93,83,80,8,8,7,3,0,0,1,0,2,2,84,82,9,8,8,3,2,2,2,0
50,1,127,Alabama,Walker County,6,10,4434,2209,2225,2077,2051,95,142,15,6,3,11,1,0,18,15,2091,2065,99,146,29,17,7,12,3,1,2173,2198,2048,2027,93,141,13,6,3,10,0,0,16,14,2060,2040,97,145,25,16,6,11,1,1,36,27,29,24,2,1,2,0,0,1,1,0,2,1,31,25,2,1,4,1,1,1,2,0
50,1,127,Alabama,Walker County,7,6,3707,1824,1883,1638,1714,144,131,10,8,10,13,7,1,15,16,1653,1728,148,138,19,16,13,18,8,2,1765,1847,1601,1681,138,129,4,8,8,13,3,0,11,16,1612,1695,141,136,11,16,10,18,4,1,59,36,37,33,6,2,6,0,2,0,4,1,4,0,41,33,7,2,8,0,3,0,4,1
50,1,129,Alabama,Washington County,1,11,1318,633,685,452,443,148,186,29,50,0,2,0,1,4,3,455,446,149,186,32,52,1,3,0,1,627,681,447,440,148,185,28,50,0,2,0,1,4,3,450,443,149,185,31,52,1,3,0,1,6,4,5,3,0,1,1,0,0,0,0,0,0,0,5,3,0,1,1,0,0,0,0,0
50,1,129,Alabama,Washington County,2,11,1318,633,685,452,443,148,186,29,50,0,2,0,1,4,3,455,446,149,186,32,52,1,3,0,1,627,681,447,440,148,185,28,50,0,2,0,1,4,3,450,443,149,185,31,52,1,3,0,1,6,4,5,3,0,1,1,0,0,0,0,0,0,0,5,3,0,1,1,0,0,0,0,0
50,1,129,Alabama,Washington County,4,3,1296,654,642,402,382,176,177,66,68,3,0,1,1,6,14,407,394,178,181,68,78,6,4,1,1,644,636,396,378,176,175,63,68,2,0,1,1,6,14,401,390,178,179,65,78,5,4,1,1,10,6,6,4,0,2,3,0,1,0,0,0,0,0,6,4,0,2,3,0,1,0,0,0
50,1,129,Alabama,Washington County,5,18,271,88,183,58,128,24,52,4,3,0,0,0,0,2,0,59,128,25,52,6,3,0,0,0,0,88,180,58,126,24,51,4,3,0,0,0,0,2,0,59,126,25,51,6,3,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
50,1,129,Alabama,Washington County,7,10,1145,547,598,386,387,114,152,37,55,1,1,2,0,7,3,393,390,114,153,44,57,1,1,2,0,543,593,383,385,114,150,37,55,0,1,2,0,7,2,390,387,114,151,44,56,0,1,2,0,4,5,3,2,0,2,0,0,1,0,0,0,0,1,3,3,0,2,0,1,1,0,0,0
50,1,129,Alabama,Washington County,9,6,953,486,467,318,299,132,116,26,44,1,0,1,1,8,7,325,305,135,121,32,47,1,0,1,1,478,458,313,293,131,116,25,42,1,0,0,1,8,6,320,298,134,120,31,45,1,0,0,1,8,9,5,6,1,0,1,2,0,0,1,0,0,1,5,7,1,1,1,2,0,0,1,0
50,1,129,Alabama,Washington County,12,6,1019,533,486,335,300,161,136,29,40,0,3,1,0,7,7,340,307,165,137,34,43,0,5,1,1,524,477,330,294,159,136,28,39,0,3,1,0,6,5,334,299,163,137,32,41,0,5,1,0,9,9,5,6,2,0,1,1,0,0,0,0,1,2,6,8,2,0,2,2,0,0,0,1
50,1,131,Alabama,Wilcox County,3,2,851,423,428,79,79,341,348,0,0,0,0,0,0,3,1,81,80,343,349,1,0,1,0,0,0,420,426,78,77,339,348,0,0,0,0,0,0,3,1,80,78,341,349,1,0,1,0,0,0,3,2,1,2,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
50,1,131,Alabama,Wilcox County,12,5,676,359,317,93,72,259,243,0,0,1,0,0,0,6,2,99,74,262,244,2,0,3,1,0,0,352,313,93,70,254,241,0,0,1,0,0,0,4,2,97,72,256,242,1,0,3,1,0,0,7,4,0,2,5,2,0,0,0,0,0,0,2,0,2,2,6,2,1,0,0,0,0,0
50,1,133,Alabama,Winston County,8,18,523,155,368,152,361,0,2,0,0,0,2,0,0,3,3,155,364,0,2,3,3,0,2,0,0,153,366,150,359,0,2,0,0,0,2,0,0,3,3,153,362,0,2,3,3,0,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
