LOCATION,ID_LOCATION,REGIONID_LOCATION,ITEM,ID_ITEM,INDICATOR,ID_INDICATOR,MEASURE,ID_MEASURE,F4_MEASURE,F4-4_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-06,46.78
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-07,46.82
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-08,46.01
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-09,46.46
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-10,47.04
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-11,48.79
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2003-12,47.89
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-01,48.56
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-02,48.93
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-03,50.26
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-04,51.34
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-05,53.9
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-06,52.78
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-07,52.25
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-08,53.97
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-09,53.72
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-10,54.48
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-11,55.23
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2004-12,55.01
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-01,57.14
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-02,59.55
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-03,59.94
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-04,60.6
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-05,63.18
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-06,66.01
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-07,69.19
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-08,71.63
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-09,70.77
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-10,68.6
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-11,69.5
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2005-12,70.85
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-01,68.53
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-02,68.23
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-03,67.95
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-04,68.69
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-05,69.17
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-06,69.33
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-07,71.76
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-08,74.12
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-09,73.07
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-10,72.55
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-11,71.46
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2006-12,72.34
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-01,71.57
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-02,72.97
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-03,75.05
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-04,75.88
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-05,75.36
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-06,76.38
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-07,75.47
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-08,77.74
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-09,76.92
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-10,76.43
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-11,77.69
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2007-12,78.88
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-01,80.8
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-02,82.15
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-03,82.35
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-04,83.93
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-05,84.58
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-06,86.17
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-07,87.25
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-08,88.55
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-09,89.19
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-10,88.93
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-11,89.26
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2008-12,89.62
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-01,90.49
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-02,91.99
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-03,92.37
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-04,92.55
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-05,94.08
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-06,96.27
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-07,98.36
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-08,99.28
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-09,99.81
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-10,99.61
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-11,100
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2009-12,101.61
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-01,102.83
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-02,102.91
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-03,106.14
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-04,106.3
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-05,103.84
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-06,108.5
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-07,110.39
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-08,112.77
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-09,112.62
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-10,113.46
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-11,112.76
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2010-12,113.42
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-01,111.7
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-02,115.51
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-03,115.96
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-04,116.39
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-05,116.67
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-06,117.97
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-07,118.05
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-08,119.86
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-09,120.68
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-10,120.91
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-11,120.85
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2011-12,124.52
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-01,125.46
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-02,126.26
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-03,129.08
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-04,129.37
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-05,131.09
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-06,131.43
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-07,131.72
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-08,132.52
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-09,134.15
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-10,135.3
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-11,136.19
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2012-12,137.58
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-01,138.64
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-02,139.86
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-03,140.72
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-04,141.97
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-05,142.73
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-06,143.89
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-07,144.96
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-08,145.8
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-09,147.07
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-10,148.31
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-11,149.58
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2013-12,151
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-01,152.28
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-02,153.21
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-03,154.73
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-04,156.07
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-05,157.39
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-06,158.76
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-07,160.11
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-08,161.08
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-09,161.97
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-10,162.74
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-11,163.84
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2014-12,165.39
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-01,166.9
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-02,168.2
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-03,169.94
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-04,171.58
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-05,173.53
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-06,175.39
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-07,176.71
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-08,177.85
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-09,179.18
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-10,180.1
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-11,181.54
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2015-12,183.79
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-01,185.49
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-02,187.79
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-03,192.12
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-04,194.3
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-05,199.84
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-06,203.04
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-07,205.71
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-08,207.71
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-09,209.38
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-10,211.26
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-11,213.19
NG,NG,NG,KN.I5,KN.I5,KN.N2,KN.N2,KN.M1,KN.M1,"Index, Nov 2009 = 100","Index, Nov 2009 = 100",M,2016-12,216.17
