DESCRIPTOR,ID_DESCRIPTOR,FREQ,TIME_PERIOD,OBS_VALUE
D36,D36,A,2000,206012.31
D36,D36,A,2001,370106.59
D36,D36,A,2002,470171.53
D36,D36,A,2003,598183.44
D36,D36,A,2004,804862.76
D36,D36,A,2005,1200444.54
D36,D36,A,2006,1634043.56
D36,D36,A,2007,2267775.17
D36,D36,A,2008,3151448.82
D36,D36,A,2009,4445338.79
D36,D36,A,2010,5955059.67
D36,D36,A,2011,6379560.1
D36,D36,A,2012,7266722.68
D36,D36,A,2013,8359406.86
D36,D36,A,2014,9588575.79
D36,D36,A,2015,10781076.87
D36,D36,A,2016,11479495.6
D36,D36,Q,2010-Q1,1448814.26
D36,D36,Q,2010-Q2,1432940.41
D36,D36,Q,2010-Q3,1489945.88
D36,D36,Q,2010-Q4,1583359.13
D36,D36,Q,2011-Q1,1494643.19
D36,D36,Q,2011-Q2,1607981.86
D36,D36,Q,2011-Q3,1483368.34
D36,D36,Q,2011-Q4,1793566.71
D36,D36,Q,2012-Q1,1682212.49
D36,D36,Q,2012-Q2,2112809.33
D36,D36,Q,2012-Q3,1654747.09
D36,D36,Q,2012-Q4,1816953.77
D36,D36,Q,2013-Q1,1903150.94
D36,D36,Q,2013-Q2,2559729.95
D36,D36,Q,2013-Q3,1852885.21
D36,D36,Q,2013-Q4,2043640.76
D36,D36,Q,2014-Q1,2142094.18
D36,D36,Q,2014-Q2,2844107.49
D36,D36,Q,2014-Q3,2180070.71
D36,D36,Q,2014-Q4,2422303.4
D36,D36,Q,2015-Q1,2509764.24
D36,D36,Q,2015-Q2,3175246.46
D36,D36,Q,2015-Q3,2406988.66
D36,D36,Q,2015-Q4,2689077.51
D36,D36,Q,2016-Q1,2728033.98
D36,D36,Q,2016-Q2,2963871.65
D36,D36,Q,2016-Q3,2629802.92
D36,D36,Q,2016-Q4,3157787.05
D36,D36,Q,2017-Q1,2974666.69
D37,D37,A,1981,1241
D37,D37,A,1982,1443.42
D37,D37,A,1983,832.38
D37,D37,A,1984,1180.46
D37,D37,A,1985,1657.19
D37,D37,A,1986,1729.08
D37,D37,A,1987,1886.85
D37,D37,A,1988,2059
D37,D37,A,1989,2100.05
D37,D37,A,1990,2596.64
D37,D37,A,1991,2648.86
D37,D37,A,1992,3289.79
D37,D37,A,1993,4086.03
D37,D37,A,1994,4127.08
D37,D37,A,1995,5199.72
D37,D37,A,1996,6278.4
D37,D37,A,1997,7320.2
D37,D37,A,1998,7916.86
D37,D37,A,1999,8536.61
D37,D37,A,2000,9329.26
D37,D37,A,2001,118653.95
D37,D37,A,2002,165269
D37,D37,A,2003,230696.42
D37,D37,A,2004,386943.93
D37,D37,A,2005,722542.25
D37,D37,A,2006,1083813.37
D37,D37,A,2007,1625720.06
D37,D37,A,2008,2438580.09
D37,D37,A,2009,3657870.13
D37,D37,A,2010,4931991.14
D37,D37,A,2011,5212685.44
D37,D37,A,2012,5960901.61
D37,D37,A,2013,6621734.16
D37,D37,A,2014,7424575.03
D37,D37,A,2015,8147607.99
D37,D37,A,2016,8529392.52
D37,D37,Q,2010-Q1,1172490.83
D37,D37,Q,2010-Q2,1204108.97
D37,D37,Q,2010-Q3,1243493.14
D37,D37,Q,2010-Q4,1311898.2
D37,D37,Q,2011-Q1,1191316.68
D37,D37,Q,2011-Q2,1313621.28
D37,D37,Q,2011-Q3,1219027.2
D37,D37,Q,2011-Q4,1488720.28
D37,D37,Q,2012-Q1,1349101.63
D37,D37,Q,2012-Q2,1778684.67
D37,D37,Q,2012-Q3,1363220.49
D37,D37,Q,2012-Q4,1469894.82
D37,D37,Q,2013-Q1,1464402.39
D37,D37,Q,2013-Q2,2106446.53
D37,D37,Q,2013-Q3,1468434.39
D37,D37,Q,2013-Q4,1582450.86
D37,D37,Q,2014-Q1,1604007.44
D37,D37,Q,2014-Q2,2289299.21
D37,D37,Q,2014-Q3,1698595.48
D37,D37,Q,2014-Q4,1832672.89
D37,D37,Q,2015-Q1,1798703.84
D37,D37,Q,2015-Q2,2504952.9
D37,D37,Q,2015-Q3,1841866.52
D37,D37,Q,2015-Q4,2002084.72
D37,D37,Q,2016-Q1,1935952.68
D37,D37,Q,2016-Q2,2214081.36
D37,D37,Q,2016-Q3,1993611.15
D37,D37,Q,2016-Q4,2385747.33
D37,D37,Q,2017-Q1,2093280.68
D38,D38,A,1981,10.52
D38,D38,A,1982,11.12
D38,D38,A,1983,12.61
D38,D38,A,1984,14.35
D38,D38,A,1985,13.41
D38,D38,A,1986,14.7
D38,D38,A,1987,16.17
D38,D38,A,1988,17.36
D38,D38,A,1989,18.81
D38,D38,A,1990,21.04
D38,D38,A,1991,24.15
D38,D38,A,1992,29.83
D38,D38,A,1993,49.97
D38,D38,A,1994,122.99
D38,D38,A,1995,261.04
D38,D38,A,1996,386.58
D38,D38,A,1997,484.09
D38,D38,A,1998,647.61
D38,D38,A,1999,933.94
D38,D38,A,2000,1178.12
D38,D38,A,2001,1483.73
D38,D38,A,2002,1893.12
D38,D38,A,2003,2236.64
D38,D38,A,2004,2837.56
D38,D38,A,2005,3588.84
D38,D38,A,2006,4539.2
D38,D38,A,2007,5815.67
D38,D38,A,2008,6688.03
D38,D38,A,2009,7600.39
D38,D38,A,2010,8775.89
D38,D38,A,2011,12312.1
D38,D38,A,2012,14215.13
D38,D38,A,2013,17248.55
D38,D38,A,2014,20977.63
D38,D38,A,2015,25142.43
D38,D38,A,2016,29820.96
D38,D38,Q,2010-Q1,2159.49
D38,D38,Q,2010-Q2,1709.52
D38,D38,Q,2010-Q3,2258.53
D38,D38,Q,2010-Q4,2648.35
D38,D38,Q,2011-Q1,2609.32
D38,D38,Q,2011-Q2,2117.86
D38,D38,Q,2011-Q3,3584.37
D38,D38,Q,2011-Q4,4000.54
D38,D38,Q,2012-Q1,3496.26
D38,D38,Q,2012-Q2,3826.19
D38,D38,Q,2012-Q3,3326.85
D38,D38,Q,2012-Q4,3565.83
D38,D38,Q,2013-Q1,4250.39
D38,D38,Q,2013-Q2,4639.48
D38,D38,Q,2013-Q3,4021.47
D38,D38,Q,2013-Q4,4337.21
D38,D38,Q,2014-Q1,5034.7
D38,D38,Q,2014-Q2,5583.46
D38,D38,Q,2014-Q3,4926.57
D38,D38,Q,2014-Q4,5432.91
D38,D38,Q,2015-Q1,6364.52
D38,D38,Q,2015-Q2,6764.12
D38,D38,Q,2015-Q3,5696.48
D38,D38,Q,2015-Q4,6317.31
D38,D38,Q,2016-Q1,7415.25
D38,D38,Q,2016-Q2,7742.3
D38,D38,Q,2016-Q3,6914.29
D38,D38,Q,2016-Q4,7749.12
D38,D38,Q,2017-Q1,8130.38
D39,D39,A,1981,574.28
D39,D39,A,1982,606.94
D39,D39,A,1983,688.56
D39,D39,A,1984,783.36
D39,D39,A,1985,732.03
D39,D39,A,1986,802.63
D39,D39,A,1987,883.2
D39,D39,A,1988,948.1
D39,D39,A,1989,1027.04
D39,D39,A,1990,1148.89
D39,D39,A,1991,1318.63
D39,D39,A,1992,1628.98
D39,D39,A,1993,2728.34
D39,D39,A,1994,6715.53
D39,D39,A,1995,14253.47
D39,D39,A,1996,21108.67
D39,D39,A,1997,26432.84
D39,D39,A,1998,35361.66
D39,D39,A,1999,50996.44
D39,D39,A,2000,64329.56
D39,D39,A,2001,81016.74
D39,D39,A,2002,103371.11
D39,D39,A,2003,122128.57
D39,D39,A,2004,154940.93
D39,D39,A,2005,195963.29
D39,D39,A,2006,247856.32
D39,D39,A,2007,317556.34
D39,D39,A,2008,365189.79
D39,D39,A,2009,415007.99
D39,D39,A,2010,479194.45
D39,D39,A,2011,515517.34
D39,D39,A,2012,588640.4
D39,D39,A,2013,779533.85
D39,D39,A,2014,1008176.9
D39,D39,A,2015,1136691.61
D39,D39,A,2016,1199978.72
D39,D39,Q,2010-Q1,124068.9
D39,D39,Q,2010-Q2,108982.61
D39,D39,Q,2010-Q3,125340.92
D39,D39,Q,2010-Q4,120802.01
D39,D39,Q,2011-Q1,125409.06
D39,D39,Q,2011-Q2,143003.33
D39,D39,Q,2011-Q3,124088.45
D39,D39,Q,2011-Q4,123016.5
D39,D39,Q,2012-Q1,144778.08
D39,D39,Q,2012-Q2,158440.38
D39,D39,Q,2012-Q3,137762.93
D39,D39,Q,2012-Q4,147659.01
D39,D39,Q,2013-Q1,192092.98
D39,D39,Q,2013-Q2,209677.42
D39,D39,Q,2013-Q3,181746.83
D39,D39,Q,2013-Q4,196016.61
D39,D39,Q,2014-Q1,244654.47
D39,D39,Q,2014-Q2,268476.12
D39,D39,Q,2014-Q3,235685.61
D39,D39,Q,2014-Q4,259360.7
D39,D39,Q,2015-Q1,314128.41
D39,D39,Q,2015-Q2,287176.42
D39,D39,Q,2015-Q3,256815.65
D39,D39,Q,2015-Q4,278571.14
D39,D39,Q,2016-Q1,326908.48
D39,D39,Q,2016-Q2,296731.27
D39,D39,Q,2016-Q3,273585.92
D39,D39,Q,2016-Q4,302753.05
D39,D39,Q,2017-Q1,366113.4
D40,D40,A,1981,21372.77
D40,D40,A,1982,22642.87
D40,D40,A,1983,22620.97
D40,D40,A,1984,23212.23
D40,D40,A,1985,23058.94
D40,D40,A,1986,24285.25
D40,D40,A,1987,26043.68
D40,D40,A,1988,27933.51
D40,D40,A,1989,29945.96
D40,D40,A,1990,34890.61
D40,D40,A,1991,43115.62
D40,D40,A,1992,49798.99
D40,D40,A,1993,60702.17
D40,D40,A,1994,62532.87
D40,D40,A,1995,66647.56
D40,D40,A,1996,73795.18
D40,D40,A,1997,84877.92
D40,D40,A,1998,98030.06
D40,D40,A,1999,113709.26
D40,D40,A,2000,131175.37
D40,D40,A,2001,168952.17
D40,D40,A,2002,199638.3
D40,D40,A,2003,243121.81
D40,D40,A,2004,260140.34
D40,D40,A,2005,278350.16
D40,D40,A,2006,297834.67
D40,D40,A,2007,318683.1
D40,D40,A,2008,340990.92
D40,D40,A,2009,364860.28
D40,D40,A,2010,535098.2
D40,D40,A,2011,639045.23
D40,D40,A,2012,702965.54
D40,D40,A,2013,940890.3
D40,D40,A,2014,1134846.22
D40,D40,A,2015,1471634.85
D40,D40,A,2016,1720303.4
D40,D40,Q,2010-Q1,150095.04
D40,D40,Q,2010-Q2,118139.31
D40,D40,Q,2010-Q3,118853.28
D40,D40,Q,2010-Q4,148010.57
D40,D40,Q,2011-Q1,175308.14
D40,D40,Q,2011-Q2,149239.39
D40,D40,Q,2011-Q3,136668.31
D40,D40,Q,2011-Q4,177829.39
D40,D40,Q,2012-Q1,184836.52
D40,D40,Q,2012-Q2,171858.1
D40,D40,Q,2012-Q3,150436.82
D40,D40,Q,2012-Q4,195834.1
D40,D40,Q,2013-Q1,242405.18
D40,D40,Q,2013-Q2,238966.51
D40,D40,Q,2013-Q3,198682.53
D40,D40,Q,2013-Q4,260836.08
D40,D40,Q,2014-Q1,288397.57
D40,D40,Q,2014-Q2,280748.7
D40,D40,Q,2014-Q3,240863.05
D40,D40,Q,2014-Q4,324836.9
D40,D40,Q,2015-Q1,390567.48
D40,D40,Q,2015-Q2,376353.02
D40,D40,Q,2015-Q3,302610.01
D40,D40,Q,2015-Q4,402104.34
D40,D40,Q,2016-Q1,457757.56
D40,D40,Q,2016-Q2,445316.72
D40,D40,Q,2016-Q3,355691.56
D40,D40,Q,2016-Q4,461537.56
D40,D40,Q,2017-Q1,507142.23
D41,D41,A,1981,3087.81
D41,D41,A,1982,3266.53
D41,D41,A,1983,4345.95
D41,D41,A,1984,3986.87
D41,D41,A,1985,3656.7
D41,D41,A,1986,3901.57
D41,D41,A,1987,4190.83
D41,D41,A,1988,4929.59
D41,D41,A,1989,6621.69
D41,D41,A,1990,7439.86
D41,D41,A,1991,8218.82
D41,D41,A,1992,9343.95
D41,D41,A,1993,11742.26
D41,D41,A,1994,12783.52
D41,D41,A,1995,13991.92
D41,D41,A,1996,14762.41
D41,D41,A,1997,15273.9
D41,D41,A,1998,15630.99
D41,D41,A,1999,16454.97
D41,D41,A,2000,17299.8
D41,D41,A,2001,55542.99
D41,D41,A,2002,63079.84
D41,D41,A,2003,73907.2
D41,D41,A,2004,87571.53
D41,D41,A,2005,96433.51
D41,D41,A,2006,133595.07
D41,D41,A,2007,145917
D41,D41,A,2008,167885.71
D41,D41,A,2009,196583.21
D41,D41,A,2010,222264.52
D41,D41,A,2011,321116.36
D41,D41,A,2012,423658.37
D41,D41,A,2013,563266.73
D41,D41,A,2014,621991.96
D41,D41,A,2015,642539.56
D41,D41,A,2016,661824.19
D41,D41,Q,2010-Q1,55286.1
D41,D41,Q,2010-Q2,51342.43
D41,D41,Q,2010-Q3,56275.52
D41,D41,Q,2010-Q4,59360.46
D41,D41,Q,2011-Q1,80261.13
D41,D41,Q,2011-Q2,77196.06
D41,D41,Q,2011-Q3,78526.25
D41,D41,Q,2011-Q4,85132.92
D41,D41,Q,2012-Q1,97215.06
D41,D41,Q,2012-Q2,106783.34
D41,D41,Q,2012-Q3,104305.93
D41,D41,Q,2012-Q4,115354.03
D41,D41,Q,2013-Q1,128260.9
D41,D41,Q,2013-Q2,145990.97
D41,D41,Q,2013-Q3,136805.77
D41,D41,Q,2013-Q4,152209.1
D41,D41,Q,2014-Q1,141289.43
D41,D41,Q,2014-Q2,138415.76
D41,D41,Q,2014-Q3,142464.03
D41,D41,Q,2014-Q4,199822.73
D41,D41,Q,2015-Q1,137530.75
D41,D41,Q,2015-Q2,147013.2
D41,D41,Q,2015-Q3,150366.8
D41,D41,Q,2015-Q4,207628.81
D41,D41,Q,2016-Q1,107710.97
D41,D41,Q,2016-Q2,151755.18
D41,D41,Q,2016-Q3,164640.62
D41,D41,Q,2016-Q4,237717.42
D41,D41,Q,2017-Q1,112817.87
D42,D42,A,1981,803.5
D42,D42,A,1982,858.06
D42,D42,A,1983,820
D42,D42,A,1984,803.5
D42,D42,A,1985,889.2
D42,D42,A,1986,668.83
D42,D42,A,1987,699.6
D42,D42,A,1988,705.19
D42,D42,A,1989,2021.21
D42,D42,A,1990,2203.6
D42,D42,A,1991,2421.74
D42,D42,A,1992,2527.08
D42,D42,A,1993,2641.23
D42,D42,A,1994,3045.22
D42,D42,A,1995,3172.65
D42,D42,A,1996,3300.48
D42,D42,A,1997,3291.08
D42,D42,A,1998,3158.99
D42,D42,A,1999,3268.51
D42,D42,A,2000,3379.28
D42,D42,A,2001,41074.21
D42,D42,A,2002,47292.83
D42,D42,A,2003,56516.24
D42,D42,A,2004,67908.33
D42,D42,A,2005,74271.11
D42,D42,A,2006,109052.08
D42,D42,A,2007,116627.51
D42,D42,A,2008,134186.45
D42,D42,A,2009,158660.13
D42,D42,A,2010,179472.19
D42,D42,A,2011,275853.54
D42,D42,A,2012,375844.05
D42,D42,A,2013,492675.21
D42,D42,A,2014,531954.59
D42,D42,A,2015,536673.07
D42,D42,A,2016,524676.91
D42,D42,Q,2010-Q1,44515.53
D42,D42,Q,2010-Q2,40134.74
D42,D42,Q,2010-Q3,44529.07
D42,D42,Q,2010-Q4,50292.85
D42,D42,Q,2011-Q1,69133.16
D42,D42,Q,2011-Q2,64524.87
D42,D42,Q,2011-Q3,66365.14
D42,D42,Q,2011-Q4,75830.37
D42,D42,Q,2012-Q1,86350.31
D42,D42,Q,2012-Q2,92960.58
D42,D42,Q,2012-Q3,91276.78
D42,D42,Q,2012-Q4,105256.38
D42,D42,Q,2013-Q1,112712.01
D42,D42,Q,2013-Q2,124897.83
D42,D42,Q,2013-Q3,117663.41
D42,D42,Q,2013-Q4,137401.96
D42,D42,Q,2014-Q1,122532.12
D42,D42,Q,2014-Q2,111696.13
D42,D42,Q,2014-Q3,117641.03
D42,D42,Q,2014-Q4,180085.31
D42,D42,Q,2015-Q1,114085.31
D42,D42,Q,2015-Q2,116412.98
D42,D42,Q,2015-Q3,121706.96
D42,D42,Q,2015-Q4,184467.81
D42,D42,Q,2016-Q1,81605.5
D42,D42,Q,2016-Q2,111451.87
D42,D42,Q,2016-Q3,126536.16
D42,D42,Q,2016-Q4,205083.38
D42,D42,Q,2017-Q1,74078.41
D43,D43,A,1981,2284.31
D43,D43,A,1982,2408.47
D43,D43,A,1983,3525.94
D43,D43,A,1984,3183.37
D43,D43,A,1985,2767.5
D43,D43,A,1986,3232.74
D43,D43,A,1987,3491.24
D43,D43,A,1988,4224.4
D43,D43,A,1989,4600.48
D43,D43,A,1990,5236.26
D43,D43,A,1991,5797.09
D43,D43,A,1992,6816.87
D43,D43,A,1993,9101.03
D43,D43,A,1994,9738.3
D43,D43,A,1995,10819.27
D43,D43,A,1996,11461.93
D43,D43,A,1997,11982.82
D43,D43,A,1998,12471.99
D43,D43,A,1999,13186.46
D43,D43,A,2000,13920.52
D43,D43,A,2001,14468.78
D43,D43,A,2002,15787.01
D43,D43,A,2003,17390.96
D43,D43,A,2004,19663.21
D43,D43,A,2005,22162.4
D43,D43,A,2006,24542.99
D43,D43,A,2007,29289.49
D43,D43,A,2008,33699.26
D43,D43,A,2009,37923.08
D43,D43,A,2010,42792.33
D43,D43,A,2011,45262.82
D43,D43,A,2012,47814.32
D43,D43,A,2013,70591.52
D43,D43,A,2014,90037.37
D43,D43,A,2015,105866.49
D43,D43,A,2016,137147.28
D43,D43,Q,2010-Q1,10770.57
D43,D43,Q,2010-Q2,11207.69
D43,D43,Q,2010-Q3,11746.46
D43,D43,Q,2010-Q4,9067.61
D43,D43,Q,2011-Q1,11127.97
D43,D43,Q,2011-Q2,12671.2
D43,D43,Q,2011-Q3,12161.11
D43,D43,Q,2011-Q4,9302.54
D43,D43,Q,2012-Q1,10864.75
D43,D43,Q,2012-Q2,13822.76
D43,D43,Q,2012-Q3,13029.15
D43,D43,Q,2012-Q4,10097.66
D43,D43,Q,2013-Q1,15548.89
D43,D43,Q,2013-Q2,21093.14
D43,D43,Q,2013-Q3,19142.35
D43,D43,Q,2013-Q4,14807.14
D43,D43,Q,2014-Q1,18757.32
D43,D43,Q,2014-Q2,26719.63
D43,D43,Q,2014-Q3,24823
D43,D43,Q,2014-Q4,19737.42
D43,D43,Q,2015-Q1,23445.43
D43,D43,Q,2015-Q2,30600.22
D43,D43,Q,2015-Q3,28659.84
D43,D43,Q,2015-Q4,23160.99
D43,D43,Q,2016-Q1,26105.47
D43,D43,Q,2016-Q2,40303.31
D43,D43,Q,2016-Q3,38104.46
D43,D43,Q,2016-Q4,32634.04
D43,D43,Q,2017-Q1,38739.46
D44,D44,A,1981,840.4
D44,D44,A,1982,861.1
D44,D44,A,1983,891.3
D44,D44,A,1984,1063.5
D44,D44,A,1985,1024.1
D44,D44,A,1986,1055.7
D44,D44,A,1987,1059.1
D44,D44,A,1988,1068.5
D44,D44,A,1989,1128.2
D44,D44,A,1990,1192.9
D44,D44,A,1991,1281.4
D44,D44,A,1992,1633.7
D44,D44,A,1993,2628.7
D44,D44,A,1994,4294.9
D44,D44,A,1995,5856.1
D44,D44,A,1996,7189.1
D44,D44,A,1997,9256
D44,D44,A,1998,10507.4
D44,D44,A,1999,12506.3
D44,D44,A,2000,13941.7
D44,D44,A,2001,17318.2
D44,D44,A,2002,20884.7
D44,D44,A,2003,24667.4
D44,D44,A,2004,76130.3
D44,D44,A,2005,99520.8
D44,D44,A,2006,124426.6
D44,D44,A,2007,157314.1
D44,D44,A,2008,185864.3
D44,D44,A,2009,213731.4
D44,D44,A,2010,245760.58
D44,D44,A,2011,283376.43
D44,D44,A,2012,353222.8
D44,D44,A,2013,648392.25
D44,D44,A,2014,819784.78
D44,D44,A,2015,893669.56
D44,D44,A,2016,925064.25
D44,D44,Q,2010-Q1,63135.76
D44,D44,Q,2010-Q2,52906.46
D44,D44,Q,2010-Q3,65717.17
D44,D44,Q,2010-Q4,64001.19
D44,D44,Q,2011-Q1,67473.02
D44,D44,Q,2011-Q2,56840.52
D44,D44,Q,2011-Q3,75140.12
D44,D44,Q,2011-Q4,83922.77
D44,D44,Q,2012-Q1,85472.29
D44,D44,Q,2012-Q2,66720.17
D44,D44,Q,2012-Q3,94551.68
D44,D44,Q,2012-Q4,106478.66
D44,D44,Q,2013-Q1,153931.72
D44,D44,Q,2013-Q2,150905.98
D44,D44,Q,2013-Q3,173298.98
D44,D44,Q,2013-Q4,170255.56
D44,D44,Q,2014-Q1,195084.36
D44,D44,Q,2014-Q2,160126.74
D44,D44,Q,2014-Q3,220207.76
D44,D44,Q,2014-Q4,244365.92
D44,D44,Q,2015-Q1,267984.38
D44,D44,Q,2015-Q2,156499.1
D44,D44,Q,2015-Q3,222359.95
D44,D44,Q,2015-Q4,246826.13
D44,D44,Q,2016-Q1,270155.23
D44,D44,Q,2016-Q2,156591.86
D44,D44,Q,2016-Q3,228424.31
D44,D44,Q,2016-Q4,269892.85
D44,D44,Q,2017-Q1,280471.93
D45,D45,A,1981,7748.2
D45,D45,A,1982,10063.52
D45,D45,A,1983,8831.99
D45,D45,A,1984,10784.58
D45,D45,A,1985,11827.54
D45,D45,A,1986,14203.28
D45,D45,A,1987,16756.24
D45,D45,A,1988,21212.11
D45,D45,A,1989,29698.11
D45,D45,A,1990,44222.22
D45,D45,A,1991,49302.03
D45,D45,A,1992,57354.66
D45,D45,A,1993,61660.51
D45,D45,A,1994,47534.51
D45,D45,A,1995,77097.57
D45,D45,A,1996,109216.77
D45,D45,A,1997,116670.33
D45,D45,A,1998,134489.01
D45,D45,A,1999,148444.62
D45,D45,A,2000,165293.09
D45,D45,A,2001,205182.52
D45,D45,A,2002,299723.22
D45,D45,A,2003,302277.43
D45,D45,A,2004,386919.21
D45,D45,A,2005,495619.01
D45,D45,A,2006,1107450.41
D45,D45,A,2007,1279612.23
D45,D45,A,2008,1471554.12
D45,D45,A,2009,1668850.97
D45,D45,A,2010,1908805.12
D45,D45,A,2011,1493742.7
D45,D45,A,2012,2028761.37
D45,D45,A,2013,2391167
D45,D45,A,2014,2791393.64
D45,D45,A,2015,3260496.16
D45,D45,A,2016,3593327.39
D45,D45,Q,2010-Q1,489146.92
D45,D45,Q,2010-Q2,480998.85
D45,D45,Q,2010-Q3,453038.03
D45,D45,Q,2010-Q4,485621.32
D45,D45,Q,2011-Q1,364729.71
D45,D45,Q,2011-Q2,399923.89
D45,D45,Q,2011-Q3,346473.24
D45,D45,Q,2011-Q4,382615.86
D45,D45,Q,2012-Q1,516199.03
D45,D45,Q,2012-Q2,528940.19
D45,D45,Q,2012-Q3,476178.94
D45,D45,Q,2012-Q4,507443.21
D45,D45,Q,2013-Q1,603729.2
D45,D45,Q,2013-Q2,625959.94
D45,D45,Q,2013-Q3,564106.35
D45,D45,Q,2013-Q4,597371.51
D45,D45,Q,2014-Q1,708217.31
D45,D45,Q,2014-Q2,722798.36
D45,D45,Q,2014-Q3,663233.79
D45,D45,Q,2014-Q4,697144.17
D45,D45,Q,2015-Q1,836357.62
D45,D45,Q,2015-Q2,837879.95
D45,D45,Q,2015-Q3,772619.69
D45,D45,Q,2015-Q4,813638.91
D45,D45,Q,2016-Q1,825589.28
D45,D45,Q,2016-Q2,861337.29
D45,D45,Q,2016-Q3,932150.02
D45,D45,Q,2016-Q4,974250.8
D45,D45,Q,2017-Q1,939747.14
D46,D46,A,1981,4803.2
D46,D46,A,1982,5596.49
D46,D46,A,1983,5921.16
D46,D46,A,1984,7320.28
D46,D46,A,1985,8347.87
D46,D46,A,1986,10317.05
D46,D46,A,1987,12096.01
D46,D46,A,1988,15657.11
D46,D46,A,1989,23225.95
D46,D46,A,1990,37689.25
D46,D46,A,1991,42018.63
D46,D46,A,1992,48986.18
D46,D46,A,1993,52730.37
D46,D46,A,1994,40678.85
D46,D46,A,1995,66124.55
D46,D46,A,1996,88910.98
D46,D46,A,1997,100297.59
D46,D46,A,1998,115832.19
D46,D46,A,1999,127800.43
D46,D46,A,2000,141948.36
D46,D46,A,2001,176323.6
D46,D46,A,2002,257566.89
D46,D46,A,2003,263865.38
D46,D46,A,2004,334291.03
D46,D46,A,2005,423513.3
D46,D46,A,2006,965264.21
D46,D46,A,2007,1107321.65
D46,D46,A,2008,1273419.9
D46,D46,A,2009,1442606.42
D46,D46,A,2010,1648736.84
D46,D46,A,2011,1209779.12
D46,D46,A,2012,1756880.68
D46,D46,A,2013,2076212.62
D46,D46,A,2014,2426654.67
D46,D46,A,2015,2842390.4
D46,D46,A,2016,3099872.4
D46,D46,Q,2010-Q1,428145.98
D46,D46,Q,2010-Q2,412563.8
D46,D46,Q,2010-Q3,390911.44
D46,D46,Q,2010-Q4,417115.62
D46,D46,Q,2011-Q1,298786.07
D46,D46,Q,2011-Q2,322541.78
D46,D46,Q,2011-Q3,279485.25
D46,D46,Q,2011-Q4,308966.02
D46,D46,Q,2012-Q1,453406.54
D46,D46,Q,2012-Q2,452951.48
D46,D46,Q,2012-Q3,412876.8
D46,D46,Q,2012-Q4,437645.86
D46,D46,Q,2013-Q1,531017.31
D46,D46,Q,2013-Q2,535953.26
D46,D46,Q,2013-Q3,491986.23
D46,D46,Q,2013-Q4,517255.82
D46,D46,Q,2014-Q1,625721.78
D46,D46,Q,2014-Q2,618086.24
D46,D46,Q,2014-Q3,578908.07
D46,D46,Q,2014-Q4,603938.59
D46,D46,Q,2015-Q1,742419.94
D46,D46,Q,2015-Q2,718052.14
D46,D46,Q,2015-Q3,675686.13
D46,D46,Q,2015-Q4,706232.19
D46,D46,Q,2016-Q1,717338.93
D46,D46,Q,2016-Q2,718080.15
D46,D46,Q,2016-Q3,816822.29
D46,D46,Q,2016-Q4,847631.03
D46,D46,Q,2017-Q1,815974.46
D47,D47,A,1981,2945
D47,D47,A,1982,4467.03
D47,D47,A,1983,2910.83
D47,D47,A,1984,3464.3
D47,D47,A,1985,3479.67
D47,D47,A,1986,3886.23
D47,D47,A,1987,4660.24
D47,D47,A,1988,5555.01
D47,D47,A,1989,6472.16
D47,D47,A,1990,6532.97
D47,D47,A,1991,7283.4
D47,D47,A,1992,8368.47
D47,D47,A,1993,8930.14
D47,D47,A,1994,6855.66
D47,D47,A,1995,10973.02
D47,D47,A,1996,20305.79
D47,D47,A,1997,16372.75
D47,D47,A,1998,18656.83
D47,D47,A,1999,20644.19
D47,D47,A,2000,23344.74
D47,D47,A,2001,28858.92
D47,D47,A,2002,42156.33
D47,D47,A,2003,38412.05
D47,D47,A,2004,52628.19
D47,D47,A,2005,72105.71
D47,D47,A,2006,142186.2
D47,D47,A,2007,172290.58
D47,D47,A,2008,198134.22
D47,D47,A,2009,226244.55
D47,D47,A,2010,260068.28
D47,D47,A,2011,283963.58
D47,D47,A,2012,271880.68
D47,D47,A,2013,314954.38
D47,D47,A,2014,364738.96
D47,D47,A,2015,418105.75
D47,D47,A,2016,493454.99
D47,D47,Q,2010-Q1,61000.95
D47,D47,Q,2010-Q2,68435.05
D47,D47,Q,2010-Q3,62126.58
D47,D47,Q,2010-Q4,68505.7
D47,D47,Q,2011-Q1,65943.64
D47,D47,Q,2011-Q2,77382.11
D47,D47,Q,2011-Q3,66987.99
D47,D47,Q,2011-Q4,73649.84
D47,D47,Q,2012-Q1,62792.48
D47,D47,Q,2012-Q2,75988.72
D47,D47,Q,2012-Q3,63302.14
D47,D47,Q,2012-Q4,69797.35
D47,D47,Q,2013-Q1,72711.89
D47,D47,Q,2013-Q2,90006.68
D47,D47,Q,2013-Q3,72120.12
D47,D47,Q,2013-Q4,80115.69
D47,D47,Q,2014-Q1,82495.53
D47,D47,Q,2014-Q2,104712.13
D47,D47,Q,2014-Q3,84325.72
D47,D47,Q,2014-Q4,93205.58
D47,D47,Q,2015-Q1,93937.68
D47,D47,Q,2015-Q2,119827.81
D47,D47,Q,2015-Q3,96933.56
D47,D47,Q,2015-Q4,107406.71
D47,D47,Q,2016-Q1,108250.35
D47,D47,Q,2016-Q2,143257.14
D47,D47,Q,2016-Q3,115327.72
D47,D47,Q,2016-Q4,126619.77
