Year,Place,StatVar,Quantity
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCManagementBusinessScienceArtsOccupation,12779.583
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCManagementBusinessScienceArtsOccupation,1408.536
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCManagementBusinessScienceArtsOccupation,509.558
2011,country/USA,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCServiceOccupation,8306728.95
2011,geoId/01,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCServiceOccupation,103292.64
2011,geoId/10,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCServiceOccupation,24713.563
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCServiceOccupation,12779.583
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCServiceOccupation,1565.04
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCServiceOccupation,618.749
2011,country/USA,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,1674125.373
2011,geoId/01,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,24727.632
2011,geoId/10,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,4476.831
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,12779.583
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,939.024
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCSalesOfficeOccupation,436.764
2011,country/USA,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCNaturalResourcesConstructionMaintenanceOccupation,153354.996
2011,geoId/01,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCNaturalResourcesConstructionMaintenanceOccupation,1878.048
2011,geoId/10,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCNaturalResourcesConstructionMaintenanceOccupation,473.161
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCNaturalResourcesConstructionMaintenanceOccupation,12779.583
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCNaturalResourcesConstructionMaintenanceOccupation,313.008
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCNaturalResourcesConstructionMaintenanceOccupation,145.588
2011,country/USA,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,396167.073
2011,geoId/01,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,3756.096
2011,geoId/10,dcid:Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,1019.116
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,12779.583
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,469.512
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSArtsEntertainmentRecreationAccommodationFoodServices_SOCProductionTransportationMaterialMovingOccupation,181.985
2011,country/USA,dcid:Count_Person_NAICSOtherServices,6960820.0
2011,geoId/01,dcid:Count_Person_NAICSOtherServices,105351.0
2011,geoId/10,dcid:Count_Person_NAICSOtherServices,17799.0
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSOtherServices,20880
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSOtherServices,2621
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSOtherServices,921
2011,country/USA,dcid:Count_Person_NAICSOtherServices_SOCManagementBusinessScienceArtsOccupation,1531380.4
2011,geoId/01,dcid:Count_Person_NAICSOtherServices_SOCManagementBusinessScienceArtsOccupation,23387.922
2011,geoId/10,dcid:Count_Person_NAICSOtherServices_SOCManagementBusinessScienceArtsOccupation,4592.142
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCManagementBusinessScienceArtsOccupation,13921.64
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCManagementBusinessScienceArtsOccupation,842.808
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCManagementBusinessScienceArtsOccupation,462.774
2011,country/USA,dcid:Count_Person_NAICSOtherServices_SOCServiceOccupation,2589425.04
2011,geoId/01,dcid:Count_Person_NAICSOtherServices_SOCServiceOccupation,36662.148
2011,geoId/10,dcid:Count_Person_NAICSOtherServices_SOCServiceOccupation,6140.655
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCServiceOccupation,13921.64
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCServiceOccupation,1053.51
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCServiceOccupation,462.774
2011,country/USA,dcid:Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,1037162.18
2011,geoId/01,dcid:Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,16750.809
2011,geoId/10,dcid:Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,3025.83
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,6960.82
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,842.808
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCSalesOfficeOccupation,391.578
2011,country/USA,dcid:Count_Person_NAICSOtherServices_SOCNaturalResourcesConstructionMaintenanceOccupation,1065005.46
2011,geoId/01,dcid:Count_Person_NAICSOtherServices_SOCNaturalResourcesConstructionMaintenanceOccupation,17172.213
2011,geoId/10,dcid:Count_Person_NAICSOtherServices_SOCNaturalResourcesConstructionMaintenanceOccupation,2527.458
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCNaturalResourcesConstructionMaintenanceOccupation,6960.82
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCNaturalResourcesConstructionMaintenanceOccupation,948.159
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCNaturalResourcesConstructionMaintenanceOccupation,266.985
2011,country/USA,dcid:Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,737846.92
2011,geoId/01,dcid:Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,11377.908
2011,geoId/10,dcid:Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,1530.714
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,6960.82
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,842.808
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSOtherServices_SOCProductionTransportationMaterialMovingOccupation,249.186
2011,country/USA,dcid:Count_Person_NAICSPublicAdministration,6966886.0
2011,geoId/01,dcid:Count_Person_NAICSPublicAdministration,113742.0
2011,geoId/10,dcid:Count_Person_NAICSPublicAdministration,22767.0
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSPublicAdministration,35262
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSPublicAdministration,2285
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSPublicAdministration,1024
2011,country/USA,dcid:Count_Person_NAICSPublicAdministration_SOCManagementBusinessScienceArtsOccupation,2835522.602
2011,geoId/01,dcid:Count_Person_NAICSPublicAdministration_SOCManagementBusinessScienceArtsOccupation,44586.864
2011,geoId/10,dcid:Count_Person_NAICSPublicAdministration_SOCManagementBusinessScienceArtsOccupation,10085.781
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCManagementBusinessScienceArtsOccupation,13933.772
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCManagementBusinessScienceArtsOccupation,1023.678
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCManagementBusinessScienceArtsOccupation,523.641
2011,country/USA,dcid:Count_Person_NAICSPublicAdministration_SOCServiceOccupation,2194569.09
2011,geoId/01,dcid:Count_Person_NAICSPublicAdministration_SOCServiceOccupation,32188.986
2011,geoId/10,dcid:Count_Person_NAICSPublicAdministration_SOCServiceOccupation,5760.051
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCServiceOccupation,13933.772
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCServiceOccupation,1137.42
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCServiceOccupation,523.641
2011,country/USA,dcid:Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,1483946.718
2011,geoId/01,dcid:Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,25364.466
2011,geoId/10,dcid:Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,4598.934
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,6966.886
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,1023.678
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCSalesOfficeOccupation,432.573
2011,country/USA,dcid:Count_Person_NAICSPublicAdministration_SOCNaturalResourcesConstructionMaintenanceOccupation,285642.326
2011,geoId/01,dcid:Count_Person_NAICSPublicAdministration_SOCNaturalResourcesConstructionMaintenanceOccupation,6597.036
2011,geoId/10,dcid:Count_Person_NAICSPublicAdministration_SOCNaturalResourcesConstructionMaintenanceOccupation,1570.923
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCNaturalResourcesConstructionMaintenanceOccupation,6966.886
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCNaturalResourcesConstructionMaintenanceOccupation,568.71
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCNaturalResourcesConstructionMaintenanceOccupation,295.971
2011,country/USA,dcid:Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,167205.264
2011,geoId/01,dcid:Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,5004.648
2011,geoId/10,dcid:Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,751.311
2011,country/USA,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,6966.886
2011,geoId/01,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,568.71
2011,geoId/10,dcid:MarginOfError_Count_Person_NAICSPublicAdministration_SOCProductionTransportationMaterialMovingOccupation,204.903
2010,country/USA,dcid:Count_Person,0100000US
2010,geoId/01,dcid:Count_Person,0400000US01
2010,geoId/10,dcid:Count_Person,0400000US10
2010,country/USA,dcid:Count_Person_Civilian_Employed,141833331.0
2010,geoId/01,dcid:Count_Person_Civilian_Employed,2036867.0
2010,geoId/10,dcid:Count_Person_Civilian_Employed,419062.0
2010,country/USA,dcid:MarginOfError_Count_Person_Civilian_Employed,112056
2010,geoId/01,dcid:MarginOfError_Count_Person_Civilian_Employed,5904
2010,geoId/10,dcid:MarginOfError_Count_Person_Civilian_Employed,2855
2010,country/USA,dcid:Count_Person_SOCManagementBusinessScienceArtsOccupation,50067165.843
2010,geoId/01,dcid:Count_Person_SOCManagementBusinessScienceArtsOccupation,635502.504
2010,geoId/10,dcid:Count_Person_SOCManagementBusinessScienceArtsOccupation,154214.816
2010,country/USA,dcid:MarginOfError_Count_Person_SOCManagementBusinessScienceArtsOccupation,141833.331
2010,geoId/01,dcid:MarginOfError_Count_Person_SOCManagementBusinessScienceArtsOccupation,6110.601
2010,geoId/10,dcid:MarginOfError_Count_Person_SOCManagementBusinessScienceArtsOccupation,2095.31
2010,country/USA,dcid:Count_Person_SOCServiceOccupation,24253499.601
2010,geoId/01,dcid:Count_Person_SOCServiceOccupation,321824.986
2010,geoId/10,dcid:Count_Person_SOCServiceOccupation,71240.54
2010,country/USA,dcid:MarginOfError_Count_Person_SOCServiceOccupation,141833.331
2010,geoId/01,dcid:MarginOfError_Count_Person_SOCServiceOccupation,4073.734
2010,geoId/10,dcid:MarginOfError_Count_Person_SOCServiceOccupation,1676.248
2010,country/USA,dcid:Count_Person_SOCSalesOfficeOccupation,36025666.074
2010,geoId/01,dcid:Count_Person_SOCSalesOfficeOccupation,515327.351
2010,geoId/10,dcid:Count_Person_SOCSalesOfficeOccupation,108956.12
2010,country/USA,dcid:MarginOfError_Count_Person_SOCSalesOfficeOccupation,141833.331
2010,geoId/01,dcid:MarginOfError_Count_Person_SOCSalesOfficeOccupation,4073.734
2010,geoId/10,dcid:MarginOfError_Count_Person_SOCSalesOfficeOccupation,2095.31
2010,country/USA,dcid:Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,13899666.438
2010,geoId/01,dcid:Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,234239.705
2010,geoId/10,dcid:Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,40229.952
2010,country/USA,dcid:MarginOfError_Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,141833.331
2010,geoId/01,dcid:MarginOfError_Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,2036.867
2010,geoId/10,dcid:MarginOfError_Count_Person_SOCNaturalResourcesConstructionMaintenanceOccupation,1257.186
2010,country/USA,dcid:Count_Person_SOCProductionTransportationMaterialMovingOccupation,17587333.044
2010,geoId/01,dcid:Count_Person_SOCProductionTransportationMaterialMovingOccupation,327935.587
2010,geoId/10,dcid:Count_Person_SOCProductionTransportationMaterialMovingOccupation,44420.572
2010,country/USA,dcid:MarginOfError_Count_Person_SOCProductionTransportationMaterialMovingOccupation,141833.331
2010,geoId/01,dcid:MarginOfError_Count_Person_SOCProductionTransportationMaterialMovingOccupation,4073.734
2010,geoId/10,dcid:MarginOfError_Count_Person_SOCProductionTransportationMaterialMovingOccupation,1676.248
2010,country/USA,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,2634188.0
2010,geoId/01,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,38188.0
2010,geoId/10,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,4388.0
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,12695
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,1363
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction,491
2010,country/USA,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCManagementBusinessScienceArtsOccupation,919331.612
2010,geoId/01,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCManagementBusinessScienceArtsOccupation,11609.152
2010,geoId/10,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCManagementBusinessScienceArtsOccupation,1649.888
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCManagementBusinessScienceArtsOccupation,5268.376
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCManagementBusinessScienceArtsOccupation,687.384
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCManagementBusinessScienceArtsOccupation,210.624
2010,country/USA,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCServiceOccupation,92196.58
2010,geoId/01,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCServiceOccupation,1107.452
2010,geoId/10,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCServiceOccupation,298.384
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCServiceOccupation,2634.188
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCServiceOccupation,267.316
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCServiceOccupation,78.984
2010,country/USA,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,155417.092
2010,geoId/01,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,2291.28
2010,geoId/10,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,280.832
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,2634.188
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,305.504
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCSalesOfficeOccupation,96.536
2010,country/USA,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,1230165.796
2010,geoId/01,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,18673.932
2010,geoId/10,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,1649.888
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,5268.376
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,763.76
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCNaturalResourcesConstructionMaintenanceOccupation,250.116
2010,country/USA,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,239711.108
2010,geoId/01,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,4467.996
2010,geoId/10,dcid:Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,504.62
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,2634.188
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,458.256
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSAgricultureForestryFishingHuntingMiningQuarryingOilGasExtraction_SOCProductionTransportationMaterialMovingOccupation,149.192
2010,country/USA,dcid:Count_Person_NAICSConstruction,10115885.0
2010,geoId/01,dcid:Count_Person_NAICSConstruction,160208.0
2010,geoId/10,dcid:Count_Person_NAICSConstruction,31508.0
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSConstruction,38282
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSConstruction,3414
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSConstruction,1206
2010,country/USA,dcid:Count_Person_NAICSConstruction_SOCManagementBusinessScienceArtsOccupation,1618541.6
2010,geoId/01,dcid:Count_Person_NAICSConstruction_SOCManagementBusinessScienceArtsOccupation,24191.408
2010,geoId/10,dcid:Count_Person_NAICSConstruction_SOCManagementBusinessScienceArtsOccupation,5135.804
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCManagementBusinessScienceArtsOccupation,10115.885
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCManagementBusinessScienceArtsOccupation,1121.456
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCManagementBusinessScienceArtsOccupation,441.112
2010,country/USA,dcid:Count_Person_NAICSConstruction_SOCServiceOccupation,60695.31
2010,geoId/01,dcid:Count_Person_NAICSConstruction_SOCServiceOccupation,1121.456
2010,geoId/10,dcid:Count_Person_NAICSConstruction_SOCServiceOccupation,346.588
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCServiceOccupation,10115.885
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCServiceOccupation,320.416
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCServiceOccupation,157.54
2010,country/USA,dcid:Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,667648.41
2010,geoId/01,dcid:Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,10733.936
2010,geoId/10,dcid:Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,2331.592
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,10115.885
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,640.832
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCSalesOfficeOccupation,346.588
2010,country/USA,dcid:Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,7313784.855
2010,geoId/01,dcid:Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,115029.344
2010,geoId/10,dcid:Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,22276.156
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,10115.885
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,1281.664
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCNaturalResourcesConstructionMaintenanceOccupation,567.144
2010,country/USA,dcid:Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,455214.825
2010,geoId/01,dcid:Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,9292.064
2010,geoId/10,dcid:Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,1417.86
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,10115.885
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,640.832
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSConstruction_SOCProductionTransportationMaterialMovingOccupation,252.064
2010,country/USA,dcid:Count_Person_NAICSManufacturing,15581149.0
2010,geoId/01,dcid:Count_Person_NAICSManufacturing,296253.0
2010,geoId/10,dcid:Count_Person_NAICSManufacturing,39518.0
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSManufacturing,33524
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSManufacturing,3758
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSManufacturing,1392
2010,country/USA,dcid:Count_Person_NAICSManufacturing_SOCManagementBusinessScienceArtsOccupation,4331559.422
2010,geoId/01,dcid:Count_Person_NAICSManufacturing_SOCManagementBusinessScienceArtsOccupation,53325.54
2010,geoId/10,dcid:Count_Person_NAICSManufacturing_SOCManagementBusinessScienceArtsOccupation,13515.156
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCManagementBusinessScienceArtsOccupation,15581.149
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCManagementBusinessScienceArtsOccupation,1481.265
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCManagementBusinessScienceArtsOccupation,711.324
2010,country/USA,dcid:Count_Person_NAICSManufacturing_SOCServiceOccupation,264879.533
2010,geoId/01,dcid:Count_Person_NAICSManufacturing_SOCServiceOccupation,6517.566
2010,geoId/10,dcid:Count_Person_NAICSManufacturing_SOCServiceOccupation,829.878
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCServiceOccupation,15581.149
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCServiceOccupation,592.506
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCServiceOccupation,197.59
2010,country/USA,dcid:Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,2181360.86
2010,geoId/01,dcid:Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,34661.601
2010,geoId/10,dcid:Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,5137.34
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,15581.149
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,1185.012
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCSalesOfficeOccupation,395.18
2010,country/USA,dcid:Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,1043936.983
2010,geoId/01,dcid:Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,26662.77
2010,geoId/10,dcid:Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,2884.814
2010,country/USA,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,15581.149
2010,geoId/01,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,1185.012
2010,geoId/10,dcid:MarginOfError_Count_Person_NAICSManufacturing_SOCNaturalResourcesConstructionMaintenanceOccupation,355.662
2010,country/USA,dcid:Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,7759412.202
2010,geoId/01,dcid:Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,175085.523
2010,geoId/10,dcid:Count_Person_NAICSManufacturing_SOCProductionTransportationMaterialMovingOccupation,17150.812
