statvar,dcid
Count_Person_BLS_Employed_NAICS/3273,Count_Person_Employed_CementAndConcreteProductManufacturing
Count_Person_BLS_Employed_NAICS/3311,Count_Person_Employed_IronAndSteelMillsAndFerroalloyMfg
Count_Person_BLS_Employed_NAICS/3315,Count_Person_Employed_Foundries
Count_Person_BLS_Employed_NAICS/3323,Count_Person_Employed_ArchitecturalAndStructuralMetalsMfg
Count_Person_BLS_Employed_NAICS/3327,Count_Person_Employed_MachineShopsAndThreadedProductMfg
Count_Person_BLS_Employed_NAICS/3329,Count_Person_Employed_OtherFabricatedMetalProductManufacturing
Count_Person_BLS_Employed_NAICS/3331,Count_Person_Employed_AgConstructionAndMiningMachineryMfg
Count_Person_BLS_Employed_NAICS/3332,Count_Person_Employed_IndustrialMachineryManufacturing
Count_Person_BLS_Employed_NAICS/3333,Count_Person_Employed_CommercialAndServiceIndustryMachinery
Count_Person_BLS_Employed_NAICS/3335,Count_Person_Employed_MetalworkingMachineryManufacturing
Count_Person_BLS_Employed_NAICS/3336,Count_Person_Employed_TurbineAndPowerTransmissionEquipmentMfg
Count_Person_BLS_Employed_NAICS/3339,Count_Person_Employed_OtherGeneralPurposeMachineryManufacturing
Count_Person_BLS_Employed_NAICS/334111,Count_Person_Employed_ElectronicComputerManufacturing
Count_Person_BLS_Employed_NAICS/334412,Count_Person_Employed_BarePrintedCircuitBoardManufacturing
Count_Person_BLS_Employed_NAICS/334413,Count_Person_Employed_SemiconductorAndRelatedDeviceManufacturing
Count_Person_BLS_Employed_NAICS/3352,Count_Person_Employed_HouseholdApplianceManufacturing
Count_Person_BLS_Employed_NAICS/3353,Count_Person_Employed_ElectricalEquipmentManufacturing
Count_Person_BLS_Employed_NAICS/3364,Count_Person_Employed_AerospaceProductAndPartsManufacturing
Count_Person_BLS_Employed_NAICS/3366,Count_Person_Employed_ShipAndBoatBuilding
Count_Person_BLS_Employed_NAICS/3371,Count_Person_Employed_HouseholdAndInstitutionalFurnitureMfg
Count_Person_BLS_Employed_NAICS/3391,Count_Person_Employed_MedicalEquipmentAndSuppliesManufacturing
Count_Person_BLS_Employed_NAICS/3399,Count_Person_Employed_OtherMiscellaneousManufacturing
Count_Person_BLS_Employed_NAICS/33991,Count_Person_Employed_JewelryAndSilverwareManufacturing
Count_Person_BLS_Employed_NAICS/4231,Count_Person_Employed_MotorVehicleAndPartsMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4232,Count_Person_Employed_FurnitureAndFurnishingMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4233,Count_Person_Employed_LumberAndConstSupplyMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4234,Count_Person_Employed_CommercialEquipMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4236,Count_Person_Employed_ApplianceAndElectricGoodsMerchantWhls
Count_Person_BLS_Employed_NAICS/4237,Count_Person_Employed_HardwareAndPlumbingMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4238,Count_Person_Employed_MachineryAndSupplyMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4239,Count_Person_Employed_MiscDurableGoodsMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4241,Count_Person_Employed_PaperAndPaperProductMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4243,Count_Person_Employed_ApparelAndPieceGoodsMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4244,Count_Person_Employed_GroceryAndRelatedProductWholesalers
Count_Person_BLS_Employed_NAICS/4246,Count_Person_Employed_ChemicalMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4249,Count_Person_Employed_MiscNondurableGoodsMerchantWholesalers
Count_Person_BLS_Employed_NAICS/4441,Count_Person_Employed_BuildingMaterialAndSuppliesDealers
Count_Person_BLS_Employed_NAICS/4451,Count_Person_Employed_GroceryStores
Count_Person_BLS_Employed_NAICS/4452,Count_Person_Employed_SpecialtyFoodStores
Count_Person_BLS_Employed_NAICS/4453,Count_Person_Employed_BeerWineAndLiquorStores
Count_Person_BLS_Employed_NAICS/44911,Count_Person_Employed_FurnitureRetailers
Count_Person_BLS_Employed_NAICS/44912,Count_Person_Employed_HomeFurnishingsRetailers
Count_Person_BLS_Employed_NAICS/4581,Count_Person_Employed_ClothingAndClothingAccessoriesRetailers
Count_Person_BLS_Employed_NAICS/4583,Count_Person_Employed_JewelryLuggageAndLeatherGoodsRetailers
Count_Person_BLS_Employed_NAICS/4591,Count_Person_Employed_SportingGoodsHobbyAndMusicalInstrumentRetailers
Count_Person_BLS_Employed_NAICS/4592,Count_Person_Employed_BookRetailersAndNewsDealers
Count_Person_BLS_Employed_NAICS/4594,Count_Person_Employed_OfficeSuppliesStationeryAndGiftRetailers
Count_Person_BLS_Employed_NAICS/4595,Count_Person_Employed_UsedMerchandiseRetailers
Count_Person_BLS_Employed_NAICS/4599,Count_Person_Employed_OtherMiscellaneousRetailers
Count_Person_BLS_Employed_NAICS/4811,Count_Person_Employed_ScheduledAirTransportation
Count_Person_BLS_Employed_NAICS/4841,Count_Person_Employed_GeneralFreightTrucking
Count_Person_BLS_Employed_NAICS/4842,Count_Person_Employed_SpecializedFreightTrucking
Count_Person_BLS_Employed_NAICS/4853,Count_Person_Employed_TaxiAndLimousineService
Count_Person_BLS_Employed_NAICS/4854,Count_Person_Employed_SchoolAndEmployeeBusTransportation
Count_Person_BLS_Employed_NAICS/4883,Count_Person_Employed_SupportActivitiesForWaterTransportation
Count_Person_BLS_Employed_NAICS/4884,Count_Person_Employed_SupportActivitiesForRoadTransportation
Count_Person_BLS_Employed_NAICS/4885,Count_Person_Employed_FreightTransportationArrangement
Count_Person_BLS_Employed_NAICS/5112,Count_Person_Employed_SoftwarePublishers
Count_Person_BLS_Employed_NAICS/5121,Count_Person_Employed_MotionPictureAndVideoIndustries
Count_Person_BLS_Employed_NAICS/51211,Count_Person_Employed_MotionPictureAndVideoProduction
Count_Person_BLS_Employed_NAICS/5131,Count_Person_Employed_NewspaperPeriodicalBookAndDirectoryPublishers
Count_Person_BLS_Employed_NAICS/5151,Count_Person_Employed_RadioAndTelevisionBroadcasting
Count_Person_BLS_Employed_NAICS/5162,Count_Person_Employed_MediaStreamingDistributionServicesSocialNetworksAndOtherMediaNetworksAndContentProviders
Count_Person_BLS_Employed_NAICS/5171,Count_Person_Employed_WiredAndWirelessTelecommunicationsExceptSatellite
Count_Person_BLS_Employed_NAICS/517111,Count_Person_Employed_WiredTelecommunicationsCarriers
Count_Person_BLS_Employed_NAICS/521_522,Count_Person_Employed_CreditIntermediationAndRelatedActivitiesAndMonetaryAuthoritiesCentralBank
Count_Person_BLS_Employed_NAICS/5221_521,Count_Person_Employed_DepositoryCreditIntermediationMonetaryAuthoritiesCentralBank
Count_Person_BLS_Employed_NAICS/5231,Count_Person_Employed_SecuritiesAndCommodityContractsBrokerage
Count_Person_BLS_Employed_NAICS/52315,Count_Person_Employed_InvestmentBankingAndSecuritiesIntermediation
Count_Person_BLS_Employed_NAICS/5239,Count_Person_Employed_OtherFinancialInvestmentActivities
Count_Person_BLS_Employed_NAICS/5241,Count_Person_Employed_InsuranceCarriers
Count_Person_BLS_Employed_NAICS/524113,Count_Person_Employed_DirectLifeInsuranceCarriers
Count_Person_BLS_Employed_NAICS/524114,Count_Person_Employed_DirectHealthAndMedicalInsuranceCarriers
Count_Person_BLS_Employed_NAICS/524126,Count_Person_Employed_DirectPropertyAndCasualtyInsuranceCarriers
Count_Person_BLS_Employed_NAICS/5242,Count_Person_Employed_InsuranceAgenciesAndBrokerages
Count_Person_BLS_Employed_NAICS/5311,Count_Person_Employed_LessorsOfRealEstate
Count_Person_BLS_Employed_NAICS/5312,Count_Person_Employed_OfficesOfRealEstateAgentsAndBrokers
Count_Person_BLS_Employed_NAICS/5313,Count_Person_Employed_ActivitiesRelatedToRealEstate
Count_Person_BLS_Employed_NAICS/5321,Count_Person_Employed_AutomotiveEquipmentRentalAndLeasing
Count_Person_BLS_Employed_NAICS/5322,Count_Person_Employed_ConsumerGoodsRental
Count_Person_BLS_Employed_NAICS/5323,Count_Person_Employed_GeneralRentalCenters
Count_Person_BLS_Employed_NAICS/5324,Count_Person_Employed_MachineryAndEquipmentRentalAndLeasing
Count_Person_BLS_Employed_NAICS/56142,Count_Person_Employed_TelephoneCallCenters
Count_Person_BLS_Employed_NAICS/56161,Count_Person_Employed_SecurityAndArmoredCarServices
Count_Person_BLS_Employed_NAICS/6221,Count_Person_Employed_GeneralMedicalAndSurgicalHospitals
Count_Person_BLS_Employed_NAICS/6222,Count_Person_Employed_PsychiatricAndSubstanceAbuseHospitals
Count_Person_BLS_Employed_NAICS/62412,Count_Person_Employed_ServicesForTheElderlyAndDisabled
Count_Person_BLS_Employed_NAICS/7111,Count_Person_Employed_PerformingArtsCompanies
Count_Person_BLS_Employed_NAICS/7112,Count_Person_Employed_SpectatorSports
Count_Person_BLS_Employed_NAICS/7115,Count_Person_Employed_IndependentArtistsWritersAndPerformers
Count_Person_BLS_Employed_NAICS/7131,Count_Person_Employed_AmusementParksAndArcades
Count_Person_BLS_Employed_NAICS/7132,Count_Person_Employed_GamblingIndustries
Count_Person_BLS_Employed_NAICS/7139,Count_Person_Employed_OtherAmusementAndRecreationIndustries
Count_Person_BLS_Employed_NAICS/71394,Count_Person_Employed_FitnessAndRecreationalSportsCenters
Count_Person_BLS_Employed_NAICS/7211,Count_Person_Employed_TravelerAccommodation
Count_Person_BLS_Employed_NAICS/72111,Count_Person_Employed_HotelsAndMotelsExceptCasinoHotels
Count_Person_BLS_Employed_NAICS/72112,Count_Person_Employed_CasinoHotels
Count_Person_BLS_Employed_NAICS/7222,Count_Person_Employed_LimitedserviceEatingPlaces
Count_Person_BLS_Employed_NAICS/7223,Count_Person_Employed_SpecialFoodServices
Count_Person_BLS_Employed_NAICS/7224,Count_Person_Employed_DrinkingPlacesAlcoholicBeverages
Count_Person_BLS_Employed_NAICS/7225,Count_Person_Employed_RestaurantsAndOtherEatingPlaces
Count_Person_BLS_Employed_NAICS/722511,Count_Person_Employed_FullserviceRestaurants
Count_Person_BLS_Employed_NAICS/8111,Count_Person_Employed_AutomotiveRepairAndMaintenance
Count_Person_BLS_Employed_NAICS/8113,Count_Person_Employed_CommercialMachineryRepairAndMaintenance
Count_Person_BLS_Employed_NAICS/8114,Count_Person_Employed_HouseholdGoodsRepairAndMaintenance
Count_Person_BLS_Employed_NAICS/8121,Count_Person_Employed_PersonalCareServices
Count_Person_BLS_Employed_NAICS/8123,Count_Person_Employed_DryCleaningAndLaundryServices
Count_Person_BLS_Employed_NAICS/8129,Count_Person_Employed_OtherPersonalServices
Count_Person_BLS_Employed_NAICS/8131,Count_Person_Employed_ReligiousOrganizations
Count_Person_BLS_Employed_NAICS/8132,Count_Person_Employed_GrantMakingAndGivingServices
Count_Person_BLS_Employed_NAICS/8133,Count_Person_Employed_SocialAdvocacyOrganizations
Count_Person_BLS_Employed_NAICS/8134,Count_Person_Employed_CivicAndSocialOrganizations
Count_Person_BLS_Employed_NAICS/8139,Count_Person_Employed_ProfessionalAndSimilarOrganizations
Count_Person_BLS_Employed_PrivatelyOwned_NAICS/6111,Count_Person_Employed_PrivatelyOwned_ElementaryAndSecondarySchools
Count_Person_BLS_Employed_PrivatelyOwned_NAICS/6112,Count_Person_Employed_PrivatelyOwned_JuniorColleges
Count_Person_BLS_Employed_PrivatelyOwned_NAICS/6116,Count_Person_Employed_PrivatelyOwned_OtherSchoolsAndInstruction
Count_Person_Employed_FederalGovernmentOwnedEstablishment_NAICSHospitals,Count_Person_Employed_FederalGovernmentOwnedEstablishment_Hospitals
Count_Person_Employed_LocalGovernmentOwnedEstablishment_NAICSHospitals,Count_Person_Employed_LocalGovernmentOwnedEstablishment_Hospitals
Count_Person_Employed_NAICSBeverageAndTobaccoProductManufacturing,Count_Person_Employed_BeverageAndTobaccoProductManufacturing
Count_Person_Employed_NAICSMotorVehicleBodyAndTrailerManufacturing,Count_Person_Employed_MotorVehicleBodyAndTrailerManufacturing
Count_Person_Employed_NAICSMotorVehicleManufacturing,Count_Person_Employed_MotorVehicleManufacturing
Count_Person_Employed_NAICSServiceProviding,Count_Person_Employed_ServiceProviding
Count_Person_Employed_NAICSTransportationWarehousingUtilities,Count_Person_Employed_TransportationWarehousingUtilities
Count_Person_Employed_StateGovernmentOwnedEstablishment_NAICSHospitals,Count_Person_Employed_StateGovernmentOwnedEstablishment_Hospitals
Count_Person_BLS_Employed_NAICS/6111,Count_Person_Employed_ElementaryAndSecondarySchools
Count_Person_BLS_Employed_NAICS/6113,Count_Person_Employed_CollegesAndUniversities
Count_Person_Employed_DepartmentOfDefenseEstablishment_NAICSShipBuildingAndRepairing,Count_Person_Employed_DepartmentOfDefenseEstablishment_ShipBuildingAndRepairing
Count_Person_Employed_DepartmentOfDefenseEstablishment_NAICSShipBuildingAndRepairingHospitals,Count_Person_Employed_DepartmentOfDefenseEstablishment_ShipBuildingAndRepairingHospitals
Count_Person_Employed_NAICSConstructionLogging,Count_Person_Employed_ConstructionLogging
Count_Person_Employed_NAICSDepositoryCreditIntermediationMonetaryAuthoritiesCentralBank,Count_Person_Employed_DepositoryCreditIntermediationMonetaryAuthoritiesCentralBank
Count_Person_Employed_NAICSLogging,Count_Person_Employed_Logging
Count_Person_Employed_NAICSMonetaryAuthoritiesCentralBankCreditIntermediationAndRelatedActivities,Count_Person_Employed_MonetaryAuthoritiesCentralBankCreditIntermediationAndRelatedActivities
Count_Person_Employed_NAICSPrivateElementaryAndSecondarySchools,Count_Person_Employed_PrivateElementaryAndSecondarySchools
Count_Person_Employed_NAICSTextileAndFabricFinishingMillsFabricCoatingMills,Count_Person_Employed_TextileAndFabricFinishingMillsFabricCoatingMills
Count_Person_Employed_PrivatelyOwnedEstablishment_NAICSPrivateJuniorCollegesAndCollegesAndUniversitiesAndProfessionalSchools,Count_Person_Employed_PrivatelyOwnedEstablishment_PrivateJuniorCollegesAndCollegesAndUniversitiesAndProfessionalSchools
Count_Person_BLS_Employed_Female_NAICS/JOLTS_000000,Count_Person_Employed_Female_TotalNonfarm
Count_Person_Employed_Female_NAICSGoodsProducing,Count_Person_Employed_Female_GoodsProducing
Count_Person_BLS_Employed_Female_NAICS/JOLTS_110099,Count_Person_Employed_Female_MiningAndLogging
Count_Person_Employed_Female_NAICSConstruction,Count_Person_Employed_Female_Construction
Count_Person_Employed_Female_NAICSManufacturing,Count_Person_Employed_Female_Manufacturing
Count_Person_BLS_Employed_Female_NAICS/JOLTS_320000,Count_Person_Employed_Female_DurableGoodsManufacturing
Count_Person_BLS_Employed_Female_NAICS/JOLTS_340000,Count_Person_Employed_Female_NondurableGoodsManufacturing
Count_Person_Employed_PrivatelyOwnedEstablishment_Female_NAICSServiceProviding,Count_Person_Employed_PrivatelyOwnedEstablishment_Female_ServiceProviding
Count_Person_Employed_Female_NAICSTradeTransportationUtilities,Count_Person_Employed_Female_TradeTransportationUtilities
Count_Person_Employed_Female_NAICSWholesaleTrade,Count_Person_Employed_Female_WholesaleTrade
Count_Person_Employed_Female_NAICSRetailTrade,Count_Person_Employed_Female_RetailTrade
Count_Person_Employed_Female_NAICSTransportationWarehousing,Count_Person_Employed_Female_TransportationWarehousing
Count_Person_Employed_Female_NAICSUtilities,Count_Person_Employed_Female_Utilities
Count_Person_Employed_Female_NAICSInformation,Count_Person_Employed_Female_Information
Count_Person_Employed_Female_NAICSFinancialActivities,Count_Person_Employed_Female_FinancialActivities
Count_Person_Employed_Female_NAICSProfessionalBusinessServices,Count_Person_Employed_Female_ProfessionalBusinessServices
Count_Person_Employed_PrivatelyOwnedEstablishment_Female_NAICSEducationHealthServices,Count_Person_Employed_PrivatelyOwnedEstablishment_Female_EducationHealthServices
Count_Person_Employed_Female_NAICSLeisureHospitality,Count_Person_Employed_Female_LeisureHospitality
Count_Person_Employed_Female_NAICSOtherServices,Count_Person_Employed_Female_OtherServices
Count_Person_BLS_Employed_Female_NAICS/JOLTS_900000,Count_Person_Employed_Female_Government
Count_Person_Employed_NAICSGoodsProducing_ProductionAndNonsupervisory,Count_Person_Employed_GoodsProducing_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/JOLTS_110099_ProductionAndNonsupervisory,Count_Person_Employed_MiningAndLogging_ProductionAndNonsupervisory
Count_Person_Employed_NAICSConstruction_ProductionAndNonsupervisory,Count_Person_Employed_Construction_ProductionAndNonsupervisory
Count_Person_Employed_NAICSManufacturing_ProductionAndNonsupervisory,Count_Person_Employed_Manufacturing_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/JOLTS_320000_ProductionAndNonsupervisory,Count_Person_Employed_DurableGoodsManufacturing_ProductionAndNonsupervisory
Count_Person_BLS_Employed_NAICS/JOLTS_340000_ProductionAndNonsupervisory,Count_Person_Employed_NondurableGoodsManufacturing_ProductionAndNonsupervisory
Count_Person_Employed_PrivatelyOwnedEstablishment_NAICSServiceProviding_ProductionAndNonsupervisory,Count_Person_Employed_PrivatelyOwnedEstablishment_ServiceProviding_ProductionAndNonsupervisory
Count_Person_Employed_NAICSTradeTransportationUtilities_ProductionAndNonsupervisory,Count_Person_Employed_TradeTransportationUtilities_ProductionAndNonsupervisory
Count_Person_Employed_NAICSWholesaleTrade_ProductionAndNonsupervisory,Count_Person_Employed_WholesaleTrade_ProductionAndNonsupervisory
Count_Person_Employed_NAICSRetailTrade_ProductionAndNonsupervisory,Count_Person_Employed_RetailTrade_ProductionAndNonsupervisory
Count_Person_Employed_NAICSTransportationWarehousing_ProductionAndNonsupervisory,Count_Person_Employed_TransportationWarehousing_ProductionAndNonsupervisory
Count_Person_Employed_NAICSUtilities_ProductionAndNonsupervisory,Count_Person_Employed_Utilities_ProductionAndNonsupervisory
Count_Person_Employed_NAICSInformation_ProductionAndNonsupervisory,Count_Person_Employed_Information_ProductionAndNonsupervisory
Count_Person_Employed_NAICSFinancialActivities_ProductionAndNonsupervisory,Count_Person_Employed_FinancialActivities_ProductionAndNonsupervisory
Count_Person_Employed_NAICSProfessionalBusinessServices_ProductionAndNonsupervisory,Count_Person_Employed_ProfessionalBusinessServices_ProductionAndNonsupervisory
Count_Person_Employed_PrivatelyOwnedEstablishment_NAICSEducationHealthServices_ProductionAndNonsupervisory,Count_Person_Employed_PrivatelyOwnedEstablishment_EducationHealthServices_ProductionAndNonsupervisory
Count_Person_Employed_NAICSLeisureHospitality_ProductionAndNonsupervisory,Count_Person_Employed_LeisureHospitality_ProductionAndNonsupervisory
Count_Person_Employed_NAICSOtherServices_ProductionAndNonsupervisory,Count_Person_Employed_OtherServices_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSGoodsProducing_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_GoodsProducing_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_NAICS/JOLTS_110099_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_MiningAndLogging_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSConstruction_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_Construction_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSManufacturing_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_Manufacturing_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_NAICS/JOLTS_320000_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_DurableGoodsManufacturing_ProductionAndNonsupervisory
MeanValue_UsualHoursWorked_Person_NAICS/JOLTS_340000_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_NondurableGoodsManufacturing_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_PrivatelyOwnedEstablishment_NAICSServiceProviding_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_PrivatelyOwnedEstablishment_ServiceProviding_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSTradeTransportationUtilities_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_TradeTransportationUtilities_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSWholesaleTrade_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_WholesaleTrade_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSRetailTrade_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_RetailTrade_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSTransportationWarehousing_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_TransportationWarehousing_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSUtilities_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_Utilities_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSInformation_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_Information_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSFinancialActivities_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_FinancialActivities_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSProfessionalBusinessServices_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_ProfessionalBusinessServices_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_PrivatelyOwnedEstablishment_NAICSEducationHealthServices_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_PrivatelyOwnedEstablishment_EducationHealthServices_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSLeisureHospitality_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_LeisureHospitality_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSOtherServices_ProductionAndNonsupervisory,Mean_UsualHoursWorked_Person_OtherServices_ProductionAndNonsupervisory
Mean_UsualHoursWorked_Person_NAICSManufacturing_ProductionAndNonsupervisory_WorkedOvertime,Mean_UsualHoursWorked_Person_Manufacturing_ProductionAndNonsupervisory_WorkedOvertime
MeanValue_UsualHoursWorked_Person_NAICS/JOLTS_320000_ProductionAndNonsupervisory_WorkedOvertime,Mean_UsualHoursWorked_Person_DurableGoodsManufacturing_ProductionAndNonsupervisory_WorkedOvertime
MeanValue_UsualHoursWorked_Person_NAICS/JOLTS_340000_ProductionAndNonsupervisory_WorkedOvertime,Mean_UsualHoursWorked_Person_NondurableGoodsManufacturing_ProductionAndNonsupervisory_WorkedOvertime
Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSGoodsProducing_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_GoodsProducing_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSGoodsProducing_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_GoodsProducing_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_110099_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_MiningAndLogging_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_110099_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_MiningAndLogging_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSConstruction_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_Construction_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSConstruction_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_Construction_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSManufacturing_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_Manufacturing_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSManufacturing_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_Manufacturing_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_320000_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_DurableGoodsManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_320000_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_DurableGoodsManufacturing_ProductionAndNonsupervisory
Hourly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_340000_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_NondurableGoodsManufacturing_ProductionAndNonsupervisory
Weekly_MeanValue_Earnings_Person_BLS_Employed_NAICS/JOLTS_340000_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_NondurableGoodsManufacturing_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_NAICSServiceProviding_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_ServiceProviding_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_NAICSServiceProviding_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_PrivatelyOwnedEstablishment_ServiceProviding_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSTradeTransportationUtilities_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_TradeTransportationUtilities_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSTradeTransportationUtilities_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_TradeTransportationUtilities_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSWholesaleTrade_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_WholesaleTrade_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSWholesaleTrade_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_WholesaleTrade_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSRetailTrade_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_RetailTrade_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSRetailTrade_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_RetailTrade_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSTransportationWarehousing_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_TransportationWarehousing_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSTransportationWarehousing_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_TransportationWarehousing_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSUtilities_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_Utilities_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSUtilities_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_Utilities_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSInformation_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_Information_ProductionAndNonsupervisory
Weekly_Mean_Earnings_Person_Employed_NAICSInformation_ProductionAndNonsupervisory,Weekly_Mean_Earnings_Person_Employed_Information_ProductionAndNonsupervisory
Hourly_Mean_Earnings_Person_Employed_NAICSFinancialActivities_ProductionAndNonsupervisory,Hourly_Mean_Earnings_Person_Employed_FinancialActivities_ProductionAndNonsupervisory
