Date,Count_MedicalConditionIncident_COVID_19_PatientHospitalizedWithSymptoms,Count_MedicalConditionIncident_COVID_19_PatientInICU,Count_MedicalConditionIncident_COVID_19_PatientHospitalized,Count_MedicalConditionIncident_COVID_19_PatientInHomeIsolation,Count_MedicalConditionIncident_COVID_19_ActiveCase,IncrementalCount_MedicalConditionIncident_COVID_19_PositiveCase,IncrementalCount_MedicalConditionIncident_COVID_19_ActiveCase,CumulativeCount_MedicalConditionIncident_COVID_19_PatientRecovered,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,PositiveCasesFromClinicActivity,PositiveCasesFromSurveyAndTest,CumulativeCount_MedicalConditionIncident_COVID_19_PositiveCase,CumulativeCount_MedicalTest_COVID_19,CumulativeCount_Person_COVID_19_Tested,Location
2020-07-03,0,0,0,4,4,2,2,373,27,401.0,3.0,404,40333,39553.0,nuts/ITF5
2020-07-03,4,0,4,21,25,0,1,1060,97,1159.0,23.0,1182,97852,95818.0,nuts/ITF6
2020-07-03,35,0,35,162,197,7,10,4083,432,4682.0,30.0,4712,289253,142219.0,nuts/ITF3
2020-07-03,87,9,96,915,1011,8,27,23284,4267,27990.0,572.0,28562,508691,304202.0,nuts/ITH5
2020-07-03,6,0,6,62,68,6,4,2905,345,3315.0,3.0,3318,196975,108444.0,nuts/ITH4
2020-07-03,188,11,199,627,826,-5,11,6475,840,6008.0,2133.0,8141,346239,283710.0,nuts/ITI4
2020-07-03,40,3,43,240,283,2,3,8146,1558,8723.0,1264.0,9987,151324,80887.0,nuts/ITC3
2020-07-03,241,41,282,9395,9677,-150,115,67871,16675,88834.0,5389.0,94223,1064173,636860.0,nuts/ITC4
2020-07-03,6,0,6,221,227,-11,0,5575,987,6789.0,0.0,6789,140965,85256.0,nuts/ITI3
2020-07-03,0,0,0,21,21,0,0,401,23,444.0,1.0,445,23262,22167.0,nuts/ITF2
2020-07-03,3,0,3,80,83,-1,0,2267,292,2642.0,0.0,2642,85938,42017.0,nuts/ITH1
2020-07-03,2,0,2,44,46,0,6,4420,405,3380.0,1491.0,4871,125206,64218.0,nuts/ITH2
2020-07-03,235,10,245,1030,1275,-24,16,26019,4100,26872.0,4522.0,31394,425052,264608.0,nuts/ITC1
2020-07-03,21,0,21,88,109,0,3,3879,545,2152.0,2381.0,4533,184749,123414.0,nuts/ITF4
2020-07-03,6,0,6,8,14,1,1,1222,133,1360.0,9.0,1369,86534,72993.0,nuts/ITG2
2020-07-03,16,2,18,117,135,1,1,2674,282,2749.0,342.0,3091,217147,176956.0,nuts/ITG1
2020-07-03,13,3,16,307,323,-1,9,8832,1112,10049.0,218.0,10267,347127,234084.0,nuts/ITI1
2020-07-03,4,0,4,6,10,-1,2,1356,80,1432.0,14.0,1446,98488,66783.0,nuts/ITI2
2020-07-03,3,0,3,1,4,1,1,1046,146,1082.0,114.0,1196,18576,13966.0,nuts/ITC2
2020-07-03,19,0,19,371,390,-7,5,16901,2023,19263.0,51.0,19314,992568,417996.0,nuts/ITH3
2020-07-04,28,0,28,131,159,3,7,2682,464,3108.0,197.0,3305,109379,72652.0,nuts/ITF1
2020-07-04,0,0,0,4,4,0,0,373,27,401.0,3.0,404,40562,39782.0,nuts/ITF5
2020-07-04,3,0,3,23,26,1,1,1060,97,1159.0,24.0,1183,98936,96902.0,nuts/ITF6
2020-07-04,37,0,37,161,198,1,2,4084,432,4683.0,31.0,4714,290745,143232.0,nuts/ITF3
2020-07-04,88,8,96,941,1037,26,51,23309,4267,28001.0,612.0,28613,514204,307615.0,nuts/ITH5
2020-07-04,6,0,6,67,73,5,8,2908,345,3322.0,4.0,3326,199207,109076.0,nuts/ITH4
2020-07-04,197,11,208,646,854,28,31,6477,841,6019.0,2153.0,8172,348633,285697.0,nuts/ITI4
2020-07-04,39,2,41,242,283,0,4,8150,1558,8713.0,1278.0,9991,152888,81739.0,nuts/ITC3
2020-07-04,231,36,267,9159,9426,-251,95,68201,16691,88857.0,5461.0,94318,1074333,642762.0,nuts/ITC4
2020-07-04,5,0,5,198,203,-24,0,5599,987,6789.0,0.0,6789,142031,85913.0,nuts/ITI3
2020-07-04,0,0,0,21,21,0,0,401,23,444.0,1.0,445,23399,22303.0,nuts/ITF2
2020-07-04,3,0,3,82,85,2,3,2268,292,2645.0,0.0,2645,86556,42385.0,nuts/ITH1
2020-07-04,2,0,2,46,48,2,2,4420,405,3380.0,1493.0,4873,126689,64691.0,nuts/ITH2
2020-07-04,225,9,234,983,1217,-58,11,26086,4102,26713.0,4692.0,31405,427590,266238.0,nuts/ITC1
2020-07-04,21,0,21,90,111,2,3,3880,545,2143.0,2393.0,4536,186569,125029.0,nuts/ITF4
2020-07-04,6,0,6,7,13,-1,0,1223,133,1360.0,9.0,1369,87244,73703.0,nuts/ITG2
2020-07-04,15,2,17,121,138,3,3,2674,282,2749.0,345.0,3094,219841,179117.0,nuts/ITG1
2020-07-04,11,2,13,311,324,1,9,8838,1114,10058.0,218.0,10276,349745,235764.0,nuts/ITI1
2020-07-04,4,0,4,5,9,-1,1,1358,80,1433.0,14.0,1447,99397,67231.0,nuts/ITI2
2020-07-04,3,0,3,1,4,0,0,1046,146,1082.0,114.0,1196,18650,14000.0,nuts/ITC2
2020-07-04,16,1,17,371,388,-2,4,16907,2023,19265.0,53.0,19318,1004228,421242.0,nuts/ITH3
2020-07-05,30,0,30,133,163,4,4,2682,464,3107.0,202.0,3309,110052,73142.0,nuts/ITF1
2020-07-05,0,0,0,4,4,0,0,373,27,400.0,4.0,404,40562,39782.0,nuts/ITF5
2020-07-05,3,0,3,23,26,0,0,1060,97,1159.0,24.0,1183,99467,97433.0,nuts/ITF6
2020-07-05,36,0,36,165,201,3,5,4086,432,4685.0,34.0,4719,292593,144281.0,nuts/ITF3
2020-07-05,88,9,97,932,1029,-8,24,23340,4268,28012.0,625.0,28637,517215,309970.0,nuts/ITH5
2020-07-05,7,0,7,66,73,0,0,2908,345,3322.0,4.0,3326,199988,109389.0,nuts/ITH4
2020-07-05,199,11,210,651,861,7,14,6484,841,6025.0,2161.0,8186,350978,287673.0,nuts/ITI4
2020-07-05,43,3,46,243,289,6,8,8152,1558,8721.0,1278.0,9999,154061,82338.0,nuts/ITC3
2020-07-05,230,36,266,9179,9445,19,98,68274,16697,88891.0,5525.0,94416,1083105,647739.0,nuts/ITC4
2020-07-05,5,0,5,189,194,-9,1,5609,987,6790.0,0.0,6790,143029,86515.0,nuts/ITI3
2020-07-05,0,0,0,21,21,0,0,401,23,444.0,1.0,445,23529,22432.0,nuts/ITF2
2020-07-05,3,0,3,82,85,0,2,2270,292,2647.0,0.0,2647,87236,42772.0,nuts/ITH1
2020-07-05,2,0,2,40,42,-6,0,4426,405,3380.0,1493.0,4873,127886,65033.0,nuts/ITH2
2020-07-05,226,9,235,982,1217,0,18,26104,4102,26686.0,4737.0,31423,430300,267961.0,nuts/ITC1
2020-07-05,20,0,20,90,110,-1,0,3881,545,2142.0,2394.0,4536,188242,125961.0,nuts/ITF4
2020-07-05,4,0,4,8,12,-1,1,1225,133,1360.0,10.0,1370,87553,74074.0,nuts/ITG2
2020-07-05,13,2,15,123,138,0,0,2674,282,2749.0,345.0,3094,221210,180132.0,nuts/ITG1
2020-07-05,12,2,14,316,330,6,9,8841,1114,10065.0,220.0,10285,352549,237344.0,nuts/ITI1
2020-07-05,4,0,4,5,9,0,0,1358,80,1433.0,14.0,1447,100193,67644.0,nuts/ITI2
2020-07-05,4,0,4,1,5,1,0,1045,146,1082.0,114.0,1196,18707,14039.0,nuts/ITC2
2020-07-05,16,2,18,370,388,0,8,16915,2023,19268.0,58.0,19326,1009833,422585.0,nuts/ITH3
2020-07-06,30,0,30,126,156,-7,0,2689,464,3106.0,203.0,3309,110126,73199.0,nuts/ITF1
2020-07-06,0,0,0,4,4,0,0,373,27,400.0,4.0,404,40807,40027.0,nuts/ITF5
2020-07-06,4,0,4,22,26,0,0,1060,97,1159.0,24.0,1183,99705,97671.0,nuts/ITF6
2020-07-06,42,0,42,185,227,26,27,4087,432,4690.0,56.0,4746,293368,144742.0,nuts/ITF3
2020-07-06,90,9,99,965,1064,35,38,23343,4268,28017.0,658.0,28675,519586,311431.0,nuts/ITH5
2020-07-06,9,0,9,62,71,-2,0,2910,345,3322.0,4.0,3326,200651,109777.0,nuts/ITH4
2020-07-06,200,12,212,658,870,9,19,6493,842,6035.0,2170.0,8205,353276,289493.0,nuts/ITI4
2020-07-06,46,0,46,243,289,0,2,8154,1558,8712.0,1289.0,10001,154636,82633.0,nuts/ITC3
2020-07-06,233,36,269,9223,9492,47,111,68335,16700,88967.0,5560.0,94527,1088960,651688.0,nuts/ITC4
2020-07-06,5,0,5,184,189,-5,0,5614,987,6790.0,0.0,6790,143299,86700.0,nuts/ITI3
2020-07-06,0,0,0,21,21,0,0,401,23,444.0,1.0,445,23616,22519.0,nuts/ITF2
2020-07-06,3,0,3,80,83,-2,0,2272,292,2647.0,0.0,2647,87392,42875.0,nuts/ITH1
2020-07-06,3,0,3,34,37,-5,0,4431,405,3380.0,1493.0,4873,128029,65130.0,nuts/ITH2
2020-07-06,210,9,219,989,1208,-9,6,26117,4104,26659.0,4770.0,31429,431761,268189.0,nuts/ITC1
2020-07-06,18,0,18,75,93,-17,0,3898,545,2123.0,2413.0,4536,188969,127514.0,nuts/ITF4
2020-07-06,3,0,3,7,10,-2,1,1227,134,1360.0,11.0,1371,87798,74361.0,nuts/ITG2
2020-07-06,14,2,16,123,139,1,1,2674,282,2749.0,346.0,3095,222176,180811.0,nuts/ITG1
2020-07-06,12,2,14,318,332,2,2,8841,1114,10067.0,220.0,10287,353862,238175.0,nuts/ITI1
2020-07-06,4,0,4,5,9,0,0,1358,80,1433.0,14.0,1447,100395,67791.0,nuts/ITI2
2020-07-06,4,0,4,1,5,0,0,1045,146,1082.0,114.0,1196,18807,14101.0,nuts/ITC2
2020-07-06,16,2,18,366,384,-4,1,16919,2024,19268.0,59.0,19327,1013235,423183.0,nuts/ITH3
2020-07-07,28,0,28,125,153,-3,0,2692,464,3106.0,203.0,3309,110863,73722.0,nuts/ITF1
2020-07-07,0,0,0,4,4,0,0,373,27,400.0,4.0,404,41102,40322.0,nuts/ITF5
2020-07-07,4,0,4,23,27,1,1,1060,97,1159.0,25.0,1184,100737,98703.0,nuts/ITF6
2020-07-07,48,0,48,178,226,-1,1,4089,432,4691.0,56.0,4747,294712,145538.0,nuts/ITF3
2020-07-07,98,10,108,952,1060,-4,31,23377,4269,28028.0,678.0,28706,526212,314717.0,nuts/ITH5
2020-07-07,7,0,7,65,72,1,1,2910,345,3323.0,4.0,3327,202753,110428.0,nuts/ITH4
2020-07-07,202,13,215,658,873,3,5,6495,842,6035.0,2175.0,8210,355305,291236.0,nuts/ITI4
2020-07-07,38,0,38,247,285,-4,2,8160,1558,8628.0,1375.0,10003,156101,83387.0,nuts/ITC3
2020-07-07,229,36,265,8809,9074,-418,53,68793,16713,88988.0,5592.0,94580,1092340,653837.0,nuts/ITC4
2020-07-07,5,0,5,180,185,-4,1,5619,987,6791.0,0.0,6791,144089,87246.0,nuts/ITI3
2020-07-07,0,0,0,18,18,-3,0,404,23,444.0,1.0,445,23800,22691.0,nuts/ITF2
2020-07-07,3,0,3,80,83,0,1,2273,292,2648.0,0.0,2648,87774,43059.0,nuts/ITH1
2020-07-07,3,0,3,37,40,3,3,4431,405,3380.0,1496.0,4876,128597,65442.0,nuts/ITH2
2020-07-07,210,8,218,955,1173,-35,5,26154,4107,26584.0,4850.0,31434,434835,269654.0,nuts/ITC1
2020-07-07,12,0,12,67,79,-14,0,3910,546,2108.0,2427.0,4535,191319,128899.0,nuts/ITF4
2020-07-07,5,0,5,8,13,3,0,1224,134,1360.0,11.0,1371,88721,75144.0,nuts/ITG2
2020-07-07,12,0,12,128,140,1,1,2674,282,2749.0,347.0,3096,224783,182429.0,nuts/ITG1
2020-07-07,12,1,13,326,339,7,19,8851,1116,10086.0,220.0,10306,356547,239793.0,nuts/ITI1
2020-07-07,3,0,3,5,8,-1,0,1359,80,1433.0,14.0,1447,101557,68353.0,nuts/ITI2
2020-07-07,4,0,4,1,5,0,0,1045,146,1082.0,114.0,1196,18869,14138.0,nuts/ITC2
2020-07-07,17,2,19,366,385,1,14,16922,2034,19269.0,72.0,19341,1022657,425762.0,nuts/ITH3
2020-07-08,27,0,27,118,145,-8,1,2701,464,3104.0,206.0,3310,111752,74235.0,nuts/ITF1
2020-07-08,1,0,1,4,5,1,1,373,27,401.0,4.0,405,41330,40550.0,nuts/ITF5
2020-07-08,4,0,4,24,28,1,1,1060,97,1159.0,26.0,1185,101642,99608.0,nuts/ITF6
2020-07-08,36,0,36,192,228,2,3,4090,432,4693.0,57.0,4750,296630,146632.0,nuts/ITF3
2020-07-08,99,10,109,962,1071,11,49,23415,4269,28041.0,714.0,28755,531089,317517.0,nuts/ITH5
2020-07-08,8,0,8,74,82,10,4,2904,345,3325.0,6.0,3331,204580,111069.0,nuts/ITH4
2020-07-08,198,13,211,663,874,1,14,6508,842,6043.0,2181.0,8224,357307,293031.0,nuts/ITI4
2020-07-08,36,1,37,250,287,2,3,8161,1558,8557.0,1449.0,10006,157429,84072.0,nuts/ITC3
2020-07-08,211,34,245,8215,8460,-614,71,69466,16725,89010.0,5641.0,94651,1103015,660133.0,nuts/ITC4
2020-07-08,5,0,5,179,184,-1,3,5623,987,6794.0,0.0,6794,145099,87842.0,nuts/ITI3
2020-07-08,0,0,0,17,17,-1,0,405,23,444.0,1.0,445,23963,22851.0,nuts/ITF2
2020-07-08,6,0,6,77,83,0,2,2275,292,2650.0,0.0,2650,88462,43534.0,nuts/ITH1
2020-07-08,3,0,3,34,37,-3,0,4434,405,3380.0,1496.0,4876,129180,65705.0,nuts/ITH2
2020-07-08,205,8,213,927,1140,-33,25,26212,4107,26476.0,4983.0,31459,438250,271685.0,nuts/ITC1
2020-07-08,14,0,14,64,78,-1,1,3912,546,2082.0,2454.0,4536,193757,130637.0,nuts/ITF4
2020-07-08,3,0,3,7,10,-3,0,1227,134,1360.0,11.0,1371,89561,75894.0,nuts/ITG2
2020-07-08,7,0,7,120,127,-13,1,2687,283,2749.0,348.0,3097,227239,184302.0,nuts/ITG1
2020-07-08,12,2,14,327,341,2,7,8854,1118,10092.0,221.0,10313,360262,242041.0,nuts/ITI1
2020-07-08,3,0,3,4,7,-1,0,1360,80,1433.0,14.0,1447,102611,68863.0,nuts/ITI2
2020-07-08,4,0,4,1,5,0,0,1045,146,1082.0,114.0,1196,19052,14235.0,nuts/ITC2
2020-07-08,17,3,20,366,386,1,7,16928,2034,19270.0,78.0,19348,1031906,428743.0,nuts/ITH3
2020-07-09,26,0,26,121,147,2,8,2707,464,3112.0,206.0,3318,112505,74697.0,nuts/ITF1
2020-07-09,2,0,2,3,5,0,0,373,27,401.0,4.0,405,41756,40976.0,nuts/ITF5
2020-07-09,4,0,4,24,28,0,0,1060,97,1159.0,26.0,1185,102585,100551.0,nuts/ITF6
2020-07-09,45,0,45,187,232,4,5,4091,432,4694.0,61.0,4755,298217,147644.0,nuts/ITF3
2020-07-09,96,10,106,960,1066,-5,29,23434,4269,28038.0,731.0,28769,536432,320516.0,nuts/ITH5
2020-07-09,2,0,2,73,75,-7,1,2912,345,3326.0,6.0,3332,206808,111646.0,nuts/ITH4
2020-07-09,198,13,211,678,889,15,28,6520,843,6053.0,2199.0,8252,359842,295193.0,nuts/ITI4
2020-07-09,34,1,35,243,278,-9,4,8174,1558,8530.0,1480.0,10010,158901,84825.0,nuts/ITC3
2020-07-09,201,31,232,8125,8357,-103,119,69683,16730,89057.0,5713.0,94770,1114827,667911.0,nuts/ITC4
2020-07-09,5,0,5,168,173,-11,4,5638,987,6798.0,0.0,6798,146278,88502.0,nuts/ITI3
2020-07-09,0,0,0,15,15,-2,0,407,23,444.0,1.0,445,24149,23033.0,nuts/ITF2
2020-07-09,6,0,6,78,84,1,3,2277,292,2653.0,0.0,2653,89077,43847.0,nuts/ITH1
2020-07-09,1,0,1,32,33,-4,0,4438,405,3380.0,1496.0,4876,130754,66161.0,nuts/ITH2
2020-07-09,193,10,203,921,1124,-16,16,26243,4108,26391.0,5084.0,31475,441677,273509.0,nuts/ITC1
2020-07-09,14,0,14,60,74,-4,0,3916,546,2082.0,2454.0,4536,196070,132160.0,nuts/ITF4
2020-07-09,3,0,3,7,10,0,0,1227,134,1360.0,11.0,1371,90529,76752.0,nuts/ITG2
2020-07-09,6,0,6,122,128,1,1,2687,283,2749.0,349.0,3098,229851,186170.0,nuts/ITG1
2020-07-09,11,2,13,324,337,-4,1,8857,1120,10093.0,221.0,10314,363333,243990.0,nuts/ITI1
2020-07-09,3,0,3,4,7,0,0,1360,80,1433.0,14.0,1447,103642,69412.0,nuts/ITI2
2020-07-09,4,0,4,1,5,0,0,1045,146,1079.0,117.0,1196,19246,14304.0,nuts/ITC2
2020-07-09,17,2,19,373,392,6,10,16929,2037,19274.0,84.0,19358,1040189,431327.0,nuts/ITH3
2020-07-10,26,0,26,122,148,1,3,2709,464,3112.0,209.0,3321,113388,75231.0,nuts/ITF1
2020-07-10,3,0,3,2,5,0,0,373,27,401.0,4.0,405,41973,41193.0,nuts/ITF5
2020-07-10,4,0,4,23,27,-1,1,1062,97,1159.0,27.0,1186,103582,101548.0,nuts/ITF6
2020-07-10,44,0,44,193,237,5,7,4093,432,4701.0,61.0,4762,299725,148627.0,nuts/ITF3
2020-07-10,96,10,106,1007,1113,47,53,23440,4269,28050.0,772.0,28822,540614,322910.0,nuts/ITH5
2020-07-10,2,0,2,76,78,3,1,2910,345,3327.0,6.0,3333,209161,112349.0,nuts/ITH4
2020-07-10,197,13,210,691,901,12,23,6530,844,6063.0,2212.0,8275,362312,297217.0,nuts/ITI4
2020-07-10,25,1,26,238,264,-14,15,8203,1558,8483.0,1542.0,10025,160464,85633.0,nuts/ITC3
2020-07-10,190,27,217,8124,8341,-16,135,69828,16736,89120.0,5785.0,94905,1126332,675013.0,nuts/ITC4
2020-07-10,4,0,4,164,168,-5,1,5644,987,6799.0,0.0,6799,147083,88956.0,nuts/ITI3
2020-07-10,0,0,0,15,15,0,0,407,23,444.0,1.0,445,24295,23177.0,nuts/ITF2
2020-07-10,6,0,6,80,86,2,5,2280,292,2658.0,0.0,2658,89711,44223.0,nuts/ITH1
2020-07-10,1,0,1,26,27,-6,3,4447,405,3380.0,1499.0,4879,131980,66521.0,nuts/ITH2
2020-07-10,193,9,202,873,1075,-49,10,26300,4110,26303.0,5182.0,31485,444443,275135.0,nuts/ITC1
2020-07-10,13,0,13,59,72,-2,4,3922,546,2084.0,2456.0,4540,198088,134139.0,nuts/ITF4
2020-07-10,3,0,3,7,10,0,1,1228,134,1360.0,12.0,1372,91395,77452.0,nuts/ITG2
2020-07-10,6,0,6,118,124,-4,0,2691,283,2749.0,349.0,3098,231767,187482.0,nuts/ITG1
2020-07-10,9,2,11,319,330,-7,2,8865,1121,10095.0,221.0,10316,366018,245794.0,nuts/ITI1
2020-07-10,4,0,4,4,8,1,1,1360,80,1434.0,14.0,1448,104428,69774.0,nuts/ITI2
2020-07-10,4,0,4,1,5,0,0,1045,146,1079.0,117.0,1196,19327,14342.0,nuts/ITC2
2020-07-10,14,3,17,377,394,2,11,16936,2039,19278.0,91.0,19369,1048535,433661.0,nuts/ITH3
2020-07-11,25,0,25,122,147,-1,2,2712,464,3113.0,210.0,3323,114219,75741.0,nuts/ITF1
2020-07-11,3,0,3,2,5,0,1,374,27,401.0,5.0,406,42254,41474.0,nuts/ITF5
2020-07-11,4,0,4,25,29,2,2,1062,97,1159.0,29.0,1188,104475,102441.0,nuts/ITF6
2020-07-11,47,0,47,195,242,5,7,4095,432,4708.0,61.0,4769,301677,149873.0,nuts/ITF3
2020-07-11,93,10,103,1016,1119,6,47,23481,4269,28068.0,801.0,28869,544888,325438.0,nuts/ITH5
2020-07-11,1,0,1,78,79,1,2,2911,345,3328.0,7.0,3335,211002,112962.0,nuts/ITH4
2020-07-11,198,13,211,704,915,14,19,6535,844,6065.0,2229.0,8294,364876,299223.0,nuts/ITI4
2020-07-11,26,0,26,227,253,-11,6,8219,1559,8478.0,1553.0,10031,161991,86422.0,nuts/ITC3
2020-07-11,173,29,202,8010,8212,-129,67,70020,16740,89131.0,5841.0,94972,1133387,679427.0,nuts/ITC4
2020-07-11,4,0,4,165,169,1,4,5647,987,6803.0,0.0,6803,148103,89561.0,nuts/ITI3
2020-07-11,0,0,0,12,12,-3,0,410,23,444.0,1.0,445,24446,23324.0,nuts/ITF2
2020-07-11,6,0,6,76,82,-4,3,2287,292,2661.0,0.0,2661,90420,44844.0,nuts/ITH1
2020-07-11,2,0,2,26,28,1,2,4448,405,3381.0,1500.0,4881,132803,66741.0,nuts/ITH2
2020-07-11,190,9,199,870,1069,-6,9,26314,4111,26178.0,5316.0,31494,447166,276895.0,nuts/ITC1
2020-07-11,12,0,12,59,71,-1,1,3924,546,2076.0,2465.0,4541,199805,135169.0,nuts/ITF4
2020-07-11,3,0,3,6,9,-1,0,1229,134,1360.0,12.0,1372,92286,78149.0,nuts/ITG2
2020-07-11,6,0,6,117,123,-1,1,2693,283,2749.0,350.0,3099,233658,188817.0,nuts/ITG1
2020-07-11,7,3,10,320,330,0,5,8869,1122,10100.0,221.0,10321,368488,247347.0,nuts/ITI1
2020-07-11,4,0,4,4,8,0,0,1360,80,1433.0,15.0,1448,105383,70252.0,nuts/ITI2
2020-07-11,2,0,2,1,3,-2,0,1047,146,1079.0,117.0,1196,19409,14405.0,nuts/ITC2
2020-07-11,20,3,23,375,398,4,10,16942,2039,19279.0,100.0,19379,1059816,437321.0,nuts/ITH3
2020-07-12,22,0,22,128,150,3,5,2713,465,3116.0,212.0,3328,115119,76203.0,nuts/ITF1
2020-07-12,3,0,3,2,5,0,0,374,27,401.0,5.0,406,42254,41474.0,nuts/ITF5
2020-07-12,4,0,4,53,57,28,28,1062,97,1159.0,57.0,1216,105034,103000.0,nuts/ITF6
2020-07-12,13,0,13,233,246,4,3,4094,432,4711.0,61.0,4772,302889,150757.0,nuts/ITF3
2020-07-12,93,10,103,1077,1180,61,71,23491,4269,28091.0,849.0,28940,547863,327651.0,nuts/ITH5
2020-07-12,2,0,2,77,79,0,0,2911,345,3328.0,7.0,3335,212196,113699.0,nuts/ITH4
2020-07-12,197,12,209,704,913,-2,20,6557,844,6069.0,2245.0,8314,367461,301453.0,nuts/ITI4
2020-07-12,25,0,25,214,239,-14,0,8233,1559,8475.0,1556.0,10031,163019,86925.0,nuts/ITC3
2020-07-12,160,31,191,7813,8004,-208,77,70297,16748,89163.0,5886.0,95049,1142932,685763.0,nuts/ITC4
2020-07-12,4,0,4,163,167,-2,1,5650,987,6804.0,0.0,6804,149154,90191.0,nuts/ITI3
2020-07-12,1,0,1,12,13,1,1,410,23,444.0,2.0,446,24647,23519.0,nuts/ITF2
2020-07-12,6,0,6,82,88,6,5,2286,292,2666.0,0.0,2666,91166,45318.0,nuts/ITH1
2020-07-12,2,0,2,24,26,-2,0,4450,405,3381.0,1500.0,4881,134432,67162.0,nuts/ITH2
2020-07-12,190,9,199,859,1058,-11,4,26329,4111,26147.0,5351.0,31498,449118,278029.0,nuts/ITC1
2020-07-12,12,0,12,59,71,0,0,3924,546,2076.0,2465.0,4541,201419,136109.0,nuts/ITF4
2020-07-12,3,0,3,6,9,0,0,1229,134,1360.0,12.0,1372,92691,78515.0,nuts/ITG2
2020-07-12,5,0,5,118,123,0,0,2693,283,2749.0,350.0,3099,235174,189943.0,nuts/ITG1
2020-07-12,8,3,11,320,331,1,1,8869,1122,10101.0,221.0,10322,371272,249202.0,nuts/ITI1
2020-07-12,4,0,4,5,9,1,2,1361,80,1434.0,16.0,1450,106030,70601.0,nuts/ITI2
2020-07-12,2,0,2,1,3,0,0,1047,146,1079.0,117.0,1196,19497,14500.0,nuts/ITC2
2020-07-12,20,3,23,385,408,10,16,16948,2039,19282.0,113.0,19395,1065444,438873.0,nuts/ITH3
2020-07-13,19,0,19,124,143,-7,0,2719,466,3113.0,215.0,3328,115176,76243.0,nuts/ITF1
2020-07-13,3,0,3,2,5,0,0,374,27,401.0,5.0,406,42563,41783.0,nuts/ITF5
2020-07-13,4,0,4,53,57,0,0,1062,97,1159.0,57.0,1216,105315,103281.0,nuts/ITF6
2020-07-13,16,0,16,237,253,7,7,4094,432,4718.0,61.0,4779,303419,151102.0,nuts/ITF3
2020-07-13,93,9,102,1091,1193,13,18,23496,4269,28096.0,862.0,28958,549870,328603.0,nuts/ITH5
2020-07-13,3,0,3,77,80,1,0,2910,345,3328.0,7.0,3335,212714,113993.0,nuts/ITH4
2020-07-13,191,11,202,690,892,-21,24,6601,845,6076.0,2262.0,8338,370462,304024.0,nuts/ITI4
2020-07-13,24,0,24,194,218,-21,1,8255,1559,8466.0,1566.0,10032,163409,87165.0,nuts/ITC3
2020-07-13,168,30,198,7813,8011,7,94,70375,16757,89209.0,5934.0,95143,1149414,689917.0,nuts/ITC4
2020-07-13,4,0,4,155,159,-8,0,5658,987,6804.0,0.0,6804,149515,90393.0,nuts/ITI3
2020-07-13,1,0,1,12,13,0,0,410,23,444.0,2.0,446,24710,23582.0,nuts/ITF2
2020-07-13,6,0,6,89,95,7,7,2286,292,2673.0,0.0,2673,91340,45433.0,nuts/ITH1
2020-07-13,2,0,2,24,26,0,0,4450,405,3381.0,1500.0,4881,134529,67232.0,nuts/ITH2
2020-07-13,180,9,189,864,1053,-5,6,26339,4112,26141.0,5363.0,31504,450251,278248.0,nuts/ITC1
2020-07-13,10,0,10,58,68,-3,0,3926,547,2056.0,2485.0,4541,202256,137079.0,nuts/ITF4
2020-07-13,3,0,3,7,10,1,1,1229,134,1360.0,13.0,1373,93207,78923.0,nuts/ITG2
2020-07-13,6,0,6,117,123,0,1,2694,283,2749.0,351.0,3100,235954,190293.0,nuts/ITG1
2020-07-13,7,3,10,325,335,4,4,8869,1122,10105.0,221.0,10326,372853,250093.0,nuts/ITI1
2020-07-13,4,0,4,4,8,-1,0,1362,80,1434.0,16.0,1450,106265,70762.0,nuts/ITI2
2020-07-13,2,0,2,1,3,0,0,1047,146,1079.0,117.0,1196,19599,14554.0,nuts/ITC2
2020-07-13,22,3,25,387,412,4,6,16950,2039,19282.0,119.0,19401,1069923,440190.0,nuts/ITH3
2020-07-14,19,0,19,102,121,-22,0,2740,467,3113.0,215.0,3328,115444,76420.0,nuts/ITF1
2020-07-14,3,0,3,2,5,0,0,374,27,401.0,5.0,406,42851,42071.0,nuts/ITF5
2020-07-14,5,0,5,52,57,0,0,1062,97,1159.0,57.0,1216,106176,104142.0,nuts/ITF6
2020-07-14,16,1,17,235,252,-1,0,4095,432,4718.0,61.0,4779,304517,151799.0,nuts/ITF3
2020-07-14,93,9,102,1087,1189,-4,13,23511,4271,28103.0,868.0,28971,554781,330870.0,nuts/ITH5
2020-07-14,4,0,4,82,86,6,3,2907,345,3331.0,7.0,3338,214706,114618.0,nuts/ITH4
2020-07-14,188,10,198,696,894,2,18,6616,846,6086.0,2270.0,8356,373026,306387.0,nuts/ITI4
2020-07-14,23,0,23,171,194,-24,6,8283,1561,8459.0,1579.0,10038,164739,87873.0,nuts/ITC3
2020-07-14,176,27,203,7749,7952,-59,30,70461,16760,89200.0,5973.0,95173,1155050,693556.0,nuts/ITC4
2020-07-14,4,0,4,156,160,1,1,5658,987,6805.0,0.0,6805,150309,90950.0,nuts/ITI3
2020-07-14,1,0,1,8,9,-4,0,414,23,444.0,2.0,446,24875,23741.0,nuts/ITF2
2020-07-14,6,0,6,89,95,0,1,2287,292,2674.0,0.0,2674,92044,46009.0,nuts/ITH1
2020-07-14,2,0,2,24,26,0,0,4450,405,3381.0,1500.0,4881,134858,67405.0,nuts/ITH2
