Date,Location,CumulativePositiveCase
2020-06-08,nuts/ITG11,142
2020-06-08,nuts/ITI18,678
2020-06-08,nuts/ITI14,3485
2020-06-08,nuts/ITI1A,427
2020-06-08,nuts/ITI16,557
2020-06-08,nuts/ITI12,1364
2020-06-08,nuts/ITI11,1050
2020-06-08,nuts/ITI17,896
2020-06-08,nuts/ITI13,678
2020-06-08,nuts/ITI15,568
2020-06-08,nuts/ITI19,441
2020-06-08,nuts/ITH20,4436
2020-06-08,nuts/ITI21,1004
2020-06-08,nuts/ITI22,373
2020-06-08,nuts/ITC20,1191
2020-06-08,nuts/ITH33,1177
2020-06-08,nuts/ITH36,3933
2020-06-08,nuts/ITH37,443
2020-06-08,nuts/ITH34,2665
2020-06-08,nuts/ITH35,2668
2020-06-08,nuts/ITH31,5105
2020-06-08,nuts/ITH32,2852
2020-06-09,nuts/ITF14,825
2020-06-09,nuts/ITF11,247
2020-06-09,nuts/ITF13,1532
2020-06-09,nuts/ITF12,662
2020-06-09,nuts/ITF52,209
2020-06-09,nuts/ITF51,191
2020-06-09,nuts/ITH10,2604
2020-06-09,nuts/ITF63,214
2020-06-09,nuts/ITF61,468
2020-06-09,nuts/ITF62,118
2020-06-09,nuts/ITF65,276
2020-06-09,nuts/ITF64,81
2020-06-09,nuts/ITF34,548
2020-06-09,nuts/ITF32,209
2020-06-09,nuts/ITF31,468
2020-06-09,nuts/ITF33,2630
2020-06-09,nuts/ITF35,688
2020-06-09,nuts/ITH55,5054
2020-06-09,nuts/ITH56,1000
2020-06-09,nuts/ITH58,1726
2020-06-09,nuts/ITH54,3927
2020-06-09,nuts/ITH52,3572
2020-06-09,nuts/ITH51,4507
2020-06-09,nuts/ITH57,1031
2020-06-09,nuts/ITH53,4965
2020-06-09,nuts/ITH59,2164
2020-06-09,nuts/ITH43,214
2020-06-09,nuts/ITH41,691
2020-06-09,nuts/ITH44,1390
2020-06-09,nuts/ITH42,989
2020-06-09,nuts/ITI45,621
2020-06-09,nuts/ITI44,545
2020-06-09,nuts/ITI42,386
2020-06-09,nuts/ITI43,5754
2020-06-09,nuts/ITI41,429
2020-06-09,nuts/ITC33,5793
2020-06-09,nuts/ITC31,1554
2020-06-09,nuts/ITC34,897
2020-06-09,nuts/ITC32,1588
2020-06-09,nuts/ITC46,13661
2020-06-09,nuts/ITC47,15094
2020-06-09,nuts/ITC42,3946
2020-06-09,nuts/ITC4A,6505
2020-06-09,nuts/ITC43,2770
2020-06-09,nuts/ITC49,3511
2020-06-09,nuts/ITC4B,3394
2020-06-09,nuts/ITC4C,23483
2020-06-09,nuts/ITC4D,5591
2020-06-09,nuts/ITC48,5423
2020-06-09,nuts/ITC44,1499
2020-06-09,nuts/ITC41,3714
2020-06-09,nuts/ITI32,1873
2020-06-09,nuts/ITI34,290
2020-06-09,nuts/ITI35,470
2020-06-09,nuts/ITI33,1127
2020-06-09,nuts/ITI31,2752
2020-06-09,nuts/ITF22,361
2020-06-09,nuts/ITF21,58
2020-06-09,nuts/ITC18,3970
2020-06-09,nuts/ITC17,1860
2020-06-09,nuts/ITC13,1039
2020-06-09,nuts/ITC16,2809
2020-06-09,nuts/ITC15,2730
2020-06-09,nuts/ITC11,15714
2020-06-09,nuts/ITC14,1111
2020-06-09,nuts/ITC12,1309
2020-06-09,nuts/ITF47,1488
2020-06-09,nuts/ITF48,380
2020-06-09,nuts/ITF44,654
2020-06-09,nuts/ITF46,1162
2020-06-09,nuts/ITF45,519
2020-06-09,nuts/ITF43,281
2020-06-09,nuts/ITG27,252
2020-06-09,nuts/ITG26,79
2020-06-09,nuts/ITG28,60
2020-06-09,nuts/ITG25,871
2020-06-09,nuts/ITG14,141
2020-06-09,nuts/ITG15,176
2020-06-09,nuts/ITG17,1075
2020-06-09,nuts/ITG16,425
2020-06-09,nuts/ITG13,565
2020-06-09,nuts/ITG12,581
2020-06-09,nuts/ITG18,98
2020-06-09,nuts/ITG19,251
2020-06-09,nuts/ITG11,142
2020-06-09,nuts/ITI18,678
2020-06-09,nuts/ITI14,3486
2020-06-09,nuts/ITI1A,427
2020-06-09,nuts/ITI16,557
2020-06-09,nuts/ITI12,1364
2020-06-09,nuts/ITI11,1050
2020-06-09,nuts/ITI17,896
2020-06-09,nuts/ITI13,678
2020-06-09,nuts/ITI15,568
2020-06-09,nuts/ITI19,441
2020-06-09,nuts/ITH20,4439
2020-06-09,nuts/ITI21,1006
2020-06-09,nuts/ITI22,374
2020-06-09,nuts/ITC20,1191
2020-06-09,nuts/ITH33,1177
2020-06-09,nuts/ITH36,3934
2020-06-09,nuts/ITH37,443
2020-06-09,nuts/ITH34,2665
2020-06-09,nuts/ITH35,2668
2020-06-09,nuts/ITH31,5106
2020-06-09,nuts/ITH32,2852
2020-06-10,nuts/ITF14,825
2020-06-10,nuts/ITF11,246
2020-06-10,nuts/ITF13,1533
2020-06-10,nuts/ITF12,662
2020-06-10,nuts/ITF52,209
2020-06-10,nuts/ITF51,191
2020-06-10,nuts/ITH10,2604
2020-06-10,nuts/ITF63,214
2020-06-10,nuts/ITF61,468
2020-06-10,nuts/ITF62,118
2020-06-10,nuts/ITF65,276
2020-06-10,nuts/ITF64,81
2020-06-10,nuts/ITF34,548
2020-06-10,nuts/ITF32,209
2020-06-10,nuts/ITF31,469
2020-06-10,nuts/ITF33,2633
2020-06-10,nuts/ITF35,688
2020-06-10,nuts/ITH55,5058
2020-06-10,nuts/ITH56,1002
2020-06-10,nuts/ITH58,1726
2020-06-10,nuts/ITH54,3928
2020-06-10,nuts/ITH52,3580
2020-06-10,nuts/ITH51,4514
2020-06-10,nuts/ITH57,1031
2020-06-10,nuts/ITH53,4966
2020-06-10,nuts/ITH59,2165
2020-06-10,nuts/ITH43,214
2020-06-10,nuts/ITH41,691
2020-06-10,nuts/ITH44,1390
2020-06-10,nuts/ITH42,991
2020-06-10,nuts/ITI45,621
2020-06-10,nuts/ITI44,546
2020-06-10,nuts/ITI42,392
2020-06-10,nuts/ITI43,5765
2020-06-10,nuts/ITI41,429
2020-06-10,nuts/ITC33,5804
2020-06-10,nuts/ITC31,1559
2020-06-10,nuts/ITC34,897
2020-06-10,nuts/ITC32,1592
2020-06-10,nuts/ITC46,13671
2020-06-10,nuts/ITC47,15106
2020-06-10,nuts/ITC42,3953
2020-06-10,nuts/ITC4A,6520
2020-06-10,nuts/ITC43,2771
2020-06-10,nuts/ITC49,3515
2020-06-10,nuts/ITC4B,3396
2020-06-10,nuts/ITC4C,23510
2020-06-10,nuts/ITC4D,5593
2020-06-10,nuts/ITC48,5429
2020-06-10,nuts/ITC44,1499
2020-06-10,nuts/ITC41,3724
2020-06-10,nuts/ITI32,1873
2020-06-10,nuts/ITI34,290
2020-06-10,nuts/ITI35,470
2020-06-10,nuts/ITI33,1128
2020-06-10,nuts/ITI31,2754
2020-06-10,nuts/ITF22,361
2020-06-10,nuts/ITF21,59
2020-06-10,nuts/ITC18,3977
2020-06-10,nuts/ITC17,1860
2020-06-10,nuts/ITC13,1040
2020-06-10,nuts/ITC16,2813
2020-06-10,nuts/ITC15,2732
2020-06-10,nuts/ITC11,15722
2020-06-10,nuts/ITC14,1113
2020-06-10,nuts/ITC12,1309
2020-06-10,nuts/ITF47,1488
2020-06-10,nuts/ITF48,380
2020-06-10,nuts/ITF44,654
2020-06-10,nuts/ITF46,1162
2020-06-10,nuts/ITF45,519
2020-06-10,nuts/ITF43,281
2020-06-10,nuts/ITG27,252
2020-06-10,nuts/ITG26,79
2020-06-10,nuts/ITG28,60
2020-06-10,nuts/ITG25,871
2020-06-10,nuts/ITG14,141
2020-06-10,nuts/ITG15,176
2020-06-10,nuts/ITG17,1076
2020-06-10,nuts/ITG16,425
2020-06-10,nuts/ITG13,565
2020-06-10,nuts/ITG12,581
2020-06-10,nuts/ITG18,98
2020-06-10,nuts/ITG19,251
2020-06-10,nuts/ITG11,142
2020-06-10,nuts/ITI18,678
2020-06-10,nuts/ITI14,3487
2020-06-10,nuts/ITI1A,427
2020-06-10,nuts/ITI16,557
2020-06-10,nuts/ITI12,1365
2020-06-10,nuts/ITI11,1050
2020-06-10,nuts/ITI17,896
2020-06-10,nuts/ITI13,678
2020-06-10,nuts/ITI15,569
2020-06-10,nuts/ITI19,441
2020-06-10,nuts/ITH20,4439
2020-06-10,nuts/ITI21,1006
2020-06-10,nuts/ITI22,375
2020-06-10,nuts/ITC20,1191
2020-06-10,nuts/ITH33,1177
2020-06-10,nuts/ITH36,3935
2020-06-10,nuts/ITH37,443
2020-06-10,nuts/ITH34,2665
2020-06-10,nuts/ITH35,2671
2020-06-10,nuts/ITH31,5107
2020-06-10,nuts/ITH32,2852
2020-06-11,nuts/ITF14,825
2020-06-11,nuts/ITF11,246
2020-06-11,nuts/ITF13,1534
2020-06-11,nuts/ITF12,662
2020-06-11,nuts/ITF52,210
2020-06-11,nuts/ITF51,191
2020-06-11,nuts/ITH10,2606
2020-06-11,nuts/ITF63,214
2020-06-11,nuts/ITF61,468
2020-06-11,nuts/ITF62,118
2020-06-11,nuts/ITF65,277
2020-06-11,nuts/ITF64,82
2020-06-11,nuts/ITF34,548
2020-06-11,nuts/ITF32,209
2020-06-11,nuts/ITF31,469
2020-06-11,nuts/ITF33,2635
2020-06-11,nuts/ITF35,689
2020-06-11,nuts/ITH55,5066
2020-06-11,nuts/ITH56,1002
2020-06-11,nuts/ITH58,1727
2020-06-11,nuts/ITH54,3929
2020-06-11,nuts/ITH52,3586
2020-06-11,nuts/ITH51,4519
2020-06-11,nuts/ITH57,1033
2020-06-11,nuts/ITH53,4966
2020-06-11,nuts/ITH59,2167
2020-06-11,nuts/ITH43,215
2020-06-11,nuts/ITH41,691
2020-06-11,nuts/ITH44,1390
2020-06-11,nuts/ITH42,991
2020-06-11,nuts/ITI45,621
2020-06-11,nuts/ITI44,547
2020-06-11,nuts/ITI42,395
2020-06-11,nuts/ITI43,5781
2020-06-11,nuts/ITI41,429
2020-06-11,nuts/ITC33,5807
2020-06-11,nuts/ITC31,1568
2020-06-11,nuts/ITC34,896
2020-06-11,nuts/ITC32,1591
2020-06-11,nuts/ITC46,13710
2020-06-11,nuts/ITC47,15187
2020-06-11,nuts/ITC42,3957
2020-06-11,nuts/ITC4A,6527
2020-06-11,nuts/ITC43,2774
2020-06-11,nuts/ITC49,3522
2020-06-11,nuts/ITC4B,3398
2020-06-11,nuts/ITC4C,23581
2020-06-11,nuts/ITC4D,5603
2020-06-11,nuts/ITC48,5433
2020-06-11,nuts/ITC44,1505
2020-06-11,nuts/ITC41,3736
2020-06-11,nuts/ITI32,1873
2020-06-11,nuts/ITI34,290
2020-06-11,nuts/ITI35,470
2020-06-11,nuts/ITI33,1129
2020-06-11,nuts/ITI31,2754
2020-06-11,nuts/ITF22,361
2020-06-11,nuts/ITF21,59
2020-06-11,nuts/ITC18,3982
2020-06-11,nuts/ITC17,1860
2020-06-11,nuts/ITC13,1040
2020-06-11,nuts/ITC16,2820
2020-06-11,nuts/ITC15,2734
2020-06-11,nuts/ITC11,15751
2020-06-11,nuts/ITC14,1114
2020-06-11,nuts/ITC12,1309
2020-06-11,nuts/ITF47,1488
2020-06-11,nuts/ITF48,380
2020-06-11,nuts/ITF44,654
2020-06-11,nuts/ITF46,1163
2020-06-11,nuts/ITF45,519
2020-06-11,nuts/ITF43,281
2020-06-11,nuts/ITG27,252
2020-06-11,nuts/ITG26,79
2020-06-11,nuts/ITG28,59
2020-06-11,nuts/ITG25,874
2020-06-11,nuts/ITG14,141
2020-06-11,nuts/ITG15,176
2020-06-11,nuts/ITG17,1076
2020-06-11,nuts/ITG16,425
2020-06-11,nuts/ITG13,565
2020-06-11,nuts/ITG12,581
2020-06-11,nuts/ITG18,98
2020-06-11,nuts/ITG19,251
2020-06-11,nuts/ITG11,142
2020-06-11,nuts/ITI18,678
2020-06-11,nuts/ITI14,3492
2020-06-11,nuts/ITI1A,429
2020-06-11,nuts/ITI16,557
2020-06-11,nuts/ITI12,1366
2020-06-11,nuts/ITI11,1051
2020-06-11,nuts/ITI17,897
2020-06-11,nuts/ITI13,678
2020-06-11,nuts/ITI15,569
2020-06-11,nuts/ITI19,441
2020-06-11,nuts/ITH20,4441
2020-06-11,nuts/ITI21,1006
2020-06-11,nuts/ITI22,375
2020-06-11,nuts/ITC20,1191
2020-06-11,nuts/ITH33,1179
2020-06-11,nuts/ITH36,3934
2020-06-11,nuts/ITH37,443
2020-06-11,nuts/ITH34,2666
2020-06-11,nuts/ITH35,2673
2020-06-11,nuts/ITH31,5107
2020-06-11,nuts/ITH32,2855
2020-06-12,nuts/ITF14,826
2020-06-12,nuts/ITF11,246
2020-06-12,nuts/ITF13,1536
2020-06-12,nuts/ITF12,663
2020-06-12,nuts/ITF52,210
2020-06-12,nuts/ITF51,191
2020-06-12,nuts/ITH10,2608
2020-06-12,nuts/ITF63,214
2020-06-12,nuts/ITF61,468
2020-06-12,nuts/ITF62,118
2020-06-12,nuts/ITF65,277
2020-06-12,nuts/ITF64,82
2020-06-12,nuts/ITF34,548
2020-06-12,nuts/ITF32,209
2020-06-12,nuts/ITF31,470
2020-06-12,nuts/ITF33,2635
2020-06-12,nuts/ITF35,689
2020-06-12,nuts/ITH55,5080
2020-06-12,nuts/ITH56,1005
2020-06-12,nuts/ITH58,1729
2020-06-12,nuts/ITH54,3930
2020-06-12,nuts/ITH52,3595
2020-06-12,nuts/ITH51,4521
2020-06-12,nuts/ITH57,1034
2020-06-12,nuts/ITH53,4966
2020-06-12,nuts/ITH59,2168
2020-06-12,nuts/ITH43,215
2020-06-12,nuts/ITH41,692
2020-06-12,nuts/ITH44,1391
2020-06-12,nuts/ITH42,992
2020-06-12,nuts/ITI45,621
2020-06-12,nuts/ITI44,549
2020-06-12,nuts/ITI42,396
2020-06-12,nuts/ITI43,5805
2020-06-12,nuts/ITI41,429
2020-06-12,nuts/ITC33,5812
2020-06-12,nuts/ITC31,1570
2020-06-12,nuts/ITC34,896
2020-06-12,nuts/ITC32,1591
2020-06-12,nuts/ITC46,13744
2020-06-12,nuts/ITC47,15217
2020-06-12,nuts/ITC42,3970
2020-06-12,nuts/ITC4A,6531
2020-06-12,nuts/ITC43,2778
2020-06-12,nuts/ITC49,3533
2020-06-12,nuts/ITC4B,3399
2020-06-12,nuts/ITC4C,23669
2020-06-12,nuts/ITC4D,5627
2020-06-12,nuts/ITC48,5456
2020-06-12,nuts/ITC44,1516
2020-06-12,nuts/ITC41,3750
2020-06-12,nuts/ITI32,1873
2020-06-12,nuts/ITI34,290
2020-06-12,nuts/ITI35,470
2020-06-12,nuts/ITI33,1130
2020-06-12,nuts/ITI31,2754
2020-06-12,nuts/ITF22,361
2020-06-12,nuts/ITF21,59
2020-06-12,nuts/ITC18,3987
2020-06-12,nuts/ITC17,1862
2020-06-12,nuts/ITC13,1040
2020-06-12,nuts/ITC16,2823
2020-06-12,nuts/ITC15,2734
2020-06-12,nuts/ITC11,15767
2020-06-12,nuts/ITC14,1116
2020-06-12,nuts/ITC12,1312
2020-06-12,nuts/ITF47,1488
2020-06-12,nuts/ITF48,380
2020-06-12,nuts/ITF44,655
2020-06-12,nuts/ITF46,1164
2020-06-12,nuts/ITF45,519
2020-06-12,nuts/ITF43,281
2020-06-12,nuts/ITG27,252
2020-06-12,nuts/ITG26,79
2020-06-12,nuts/ITG28,59
2020-06-12,nuts/ITG25,875
2020-06-12,nuts/ITG14,141
2020-06-12,nuts/ITG15,176
2020-06-12,nuts/ITG17,1076
2020-06-12,nuts/ITG16,425
2020-06-12,nuts/ITG13,565
2020-06-12,nuts/ITG12,581
2020-06-12,nuts/ITG18,98
2020-06-12,nuts/ITG19,251
2020-06-12,nuts/ITG11,142
2020-06-12,nuts/ITI18,679
2020-06-12,nuts/ITI14,3497
2020-06-12,nuts/ITI1A,429
2020-06-12,nuts/ITI16,557
2020-06-12,nuts/ITI12,1366
2020-06-12,nuts/ITI11,1051
2020-06-12,nuts/ITI17,897
2020-06-12,nuts/ITI13,679
2020-06-12,nuts/ITI15,569
2020-06-12,nuts/ITI19,441
2020-06-12,nuts/ITH20,4443
2020-06-12,nuts/ITI21,1006
2020-06-12,nuts/ITI22,375
2020-06-12,nuts/ITC20,1191
2020-06-12,nuts/ITH33,1179
2020-06-12,nuts/ITH36,3933
2020-06-12,nuts/ITH37,442
2020-06-12,nuts/ITH34,2665
2020-06-12,nuts/ITH35,2675
2020-06-12,nuts/ITH31,5109
2020-06-12,nuts/ITH32,2855
2020-06-13,nuts/ITF14,828
2020-06-13,nuts/ITF11,246
2020-06-13,nuts/ITF13,1538
2020-06-13,nuts/ITF12,663
2020-06-13,nuts/ITF52,210
2020-06-13,nuts/ITF51,191
2020-06-13,nuts/ITH10,2610
2020-06-13,nuts/ITF63,214
2020-06-13,nuts/ITF61,468
2020-06-13,nuts/ITF62,118
2020-06-13,nuts/ITF65,277
2020-06-13,nuts/ITF64,83
2020-06-13,nuts/ITF34,548
2020-06-13,nuts/ITF32,209
2020-06-13,nuts/ITF31,470
2020-06-13,nuts/ITF33,2636
2020-06-13,nuts/ITF35,689
2020-06-13,nuts/ITH55,5095
2020-06-13,nuts/ITH56,1007
2020-06-13,nuts/ITH58,1730
2020-06-13,nuts/ITH54,3932
2020-06-13,nuts/ITH52,3599
2020-06-13,nuts/ITH51,4523
2020-06-13,nuts/ITH57,1034
2020-06-13,nuts/ITH53,4968
2020-06-13,nuts/ITH59,2168
2020-06-13,nuts/ITH43,215
2020-06-13,nuts/ITH41,695
2020-06-13,nuts/ITH44,1393
2020-06-13,nuts/ITH42,993
2020-06-13,nuts/ITI45,621
2020-06-13,nuts/ITI44,549
2020-06-13,nuts/ITI42,395
2020-06-13,nuts/ITI43,5830
2020-06-13,nuts/ITI41,429
2020-06-13,nuts/ITC33,5814
2020-06-13,nuts/ITC31,1570
2020-06-13,nuts/ITC34,896
2020-06-13,nuts/ITC32,1593
2020-06-13,nuts/ITC46,13766
2020-06-13,nuts/ITC47,15238
2020-06-13,nuts/ITC42,3976
2020-06-13,nuts/ITC4A,6546
2020-06-13,nuts/ITC43,2782
2020-06-13,nuts/ITC49,3534
2020-06-13,nuts/ITC4B,3402
2020-06-13,nuts/ITC4C,23766
2020-06-13,nuts/ITC4D,5640
2020-06-13,nuts/ITC48,5472
2020-06-13,nuts/ITC44,1517
2020-06-13,nuts/ITC41,3755
2020-06-13,nuts/ITI32,1874
2020-06-13,nuts/ITI34,290
2020-06-13,nuts/ITI35,470
2020-06-13,nuts/ITI33,1131
2020-06-13,nuts/ITI31,2754
2020-06-13,nuts/ITF22,361
2020-06-13,nuts/ITF21,59
2020-06-13,nuts/ITC18,4004
2020-06-13,nuts/ITC17,1863
2020-06-13,nuts/ITC13,1041
2020-06-13,nuts/ITC16,2825
2020-06-13,nuts/ITC15,2739
2020-06-13,nuts/ITC11,15777
2020-06-13,nuts/ITC14,1116
2020-06-13,nuts/ITC12,1314
2020-06-13,nuts/ITF47,1488
2020-06-13,nuts/ITF48,380
2020-06-13,nuts/ITF44,656
2020-06-13,nuts/ITF46,1164
2020-06-13,nuts/ITF45,519
2020-06-13,nuts/ITF43,280
2020-06-13,nuts/ITG27,252
2020-06-13,nuts/ITG26,79
2020-06-13,nuts/ITG28,59
2020-06-13,nuts/ITG25,875
2020-06-13,nuts/ITG14,141
2020-06-13,nuts/ITG15,176
2020-06-13,nuts/ITG17,1076
2020-06-13,nuts/ITG16,425
2020-06-13,nuts/ITG13,565
2020-06-13,nuts/ITG12,582
2020-06-13,nuts/ITG18,98
2020-06-13,nuts/ITG19,251
2020-06-13,nuts/ITG11,142
2020-06-13,nuts/ITI18,679
2020-06-13,nuts/ITI14,3504
2020-06-13,nuts/ITI1A,429
2020-06-13,nuts/ITI16,557
2020-06-13,nuts/ITI12,1366
2020-06-13,nuts/ITI11,1051
2020-06-13,nuts/ITI17,897
2020-06-13,nuts/ITI13,679
2020-06-13,nuts/ITI15,569
2020-06-13,nuts/ITI19,441
2020-06-13,nuts/ITH20,4446
2020-06-13,nuts/ITI21,1006
2020-06-13,nuts/ITI22,375
2020-06-13,nuts/ITC20,1191
2020-06-13,nuts/ITH33,1180
2020-06-13,nuts/ITH36,3942
2020-06-13,nuts/ITH37,443
2020-06-13,nuts/ITH34,2666
2020-06-13,nuts/ITH35,2674
2020-06-13,nuts/ITH31,5110
2020-06-13,nuts/ITH32,2855
2020-06-14,nuts/ITF14,827
2020-06-14,nuts/ITF11,247
2020-06-14,nuts/ITF13,1539
2020-06-14,nuts/ITF12,666
2020-06-14,nuts/ITF52,210
2020-06-14,nuts/ITF51,191
2020-06-14,nuts/ITH10,2613
2020-06-14,nuts/ITF63,214
2020-06-14,nuts/ITF61,468
2020-06-14,nuts/ITF62,118
2020-06-14,nuts/ITF65,277
2020-06-14,nuts/ITF64,83
2020-06-14,nuts/ITF34,549
2020-06-14,nuts/ITF32,209
2020-06-14,nuts/ITF31,470
2020-06-14,nuts/ITF33,2636
2020-06-14,nuts/ITF35,690
2020-06-14,nuts/ITH55,5102
2020-06-14,nuts/ITH56,1007
2020-06-14,nuts/ITH58,1730
2020-06-14,nuts/ITH54,3932
2020-06-14,nuts/ITH52,3606
2020-06-14,nuts/ITH51,4523
2020-06-14,nuts/ITH57,1035
2020-06-14,nuts/ITH53,4970
2020-06-14,nuts/ITH59,2168
2020-06-14,nuts/ITH43,215
2020-06-14,nuts/ITH41,695
2020-06-14,nuts/ITH44,1393
2020-06-14,nuts/ITH42,993
2020-06-14,nuts/ITI45,621
2020-06-14,nuts/ITI44,549
2020-06-14,nuts/ITI42,396
2020-06-14,nuts/ITI43,5844
2020-06-14,nuts/ITI41,429
2020-06-14,nuts/ITC33,5818
2020-06-14,nuts/ITC31,1570
2020-06-14,nuts/ITC34,896
2020-06-14,nuts/ITC32,1593
2020-06-14,nuts/ITC46,13828
2020-06-14,nuts/ITC47,15270
2020-06-14,nuts/ITC42,3989
2020-06-14,nuts/ITC4A,6554
2020-06-14,nuts/ITC43,2794
2020-06-14,nuts/ITC49,3539
2020-06-14,nuts/ITC4B,3406
2020-06-14,nuts/ITC4C,23811
2020-06-14,nuts/ITC4D,5650
2020-06-14,nuts/ITC48,5485
2020-06-14,nuts/ITC44,1523
2020-06-14,nuts/ITC41,3782
2020-06-14,nuts/ITI32,1875
2020-06-14,nuts/ITI34,290
2020-06-14,nuts/ITI35,471
2020-06-14,nuts/ITI33,1133
2020-06-14,nuts/ITI31,2754
2020-06-14,nuts/ITF22,361
2020-06-14,nuts/ITF21,59
2020-06-14,nuts/ITC18,4010
2020-06-14,nuts/ITC17,1864
2020-06-14,nuts/ITC13,1042
2020-06-14,nuts/ITC16,2829
2020-06-14,nuts/ITC15,2740
2020-06-14,nuts/ITC11,15791
2020-06-14,nuts/ITC14,1116
2020-06-14,nuts/ITC12,1316
2020-06-14,nuts/ITF47,1488
2020-06-14,nuts/ITF48,380
2020-06-14,nuts/ITF44,656
2020-06-14,nuts/ITF46,1164
2020-06-14,nuts/ITF45,519
2020-06-14,nuts/ITF43,280
2020-06-14,nuts/ITG27,252
2020-06-14,nuts/ITG26,79
2020-06-14,nuts/ITG28,59
2020-06-14,nuts/ITG25,875
2020-06-14,nuts/ITG14,141
2020-06-14,nuts/ITG15,176
2020-06-14,nuts/ITG17,1076
2020-06-14,nuts/ITG16,425
2020-06-14,nuts/ITG13,565
2020-06-14,nuts/ITG12,583
2020-06-14,nuts/ITG18,98
2020-06-14,nuts/ITG19,251
2020-06-14,nuts/ITG11,142
2020-06-14,nuts/ITI18,679
2020-06-14,nuts/ITI14,3510
2020-06-14,nuts/ITI1A,430
2020-06-14,nuts/ITI16,558
2020-06-14,nuts/ITI12,1366
2020-06-14,nuts/ITI11,1051
2020-06-14,nuts/ITI17,897
2020-06-14,nuts/ITI13,679
2020-06-14,nuts/ITI15,569
2020-06-14,nuts/ITI19,441
2020-06-14,nuts/ITH20,4447
2020-06-14,nuts/ITI21,1006
2020-06-14,nuts/ITI22,375
2020-06-14,nuts/ITC20,1191
2020-06-14,nuts/ITH33,1181
2020-06-14,nuts/ITH36,3942
2020-06-14,nuts/ITH37,443
2020-06-14,nuts/ITH34,2666
2020-06-14,nuts/ITH35,2678
2020-06-14,nuts/ITH31,5110
2020-06-14,nuts/ITH32,2855
2020-06-15,nuts/ITF14,828
2020-06-15,nuts/ITF11,247
2020-06-15,nuts/ITF13,1539
2020-06-15,nuts/ITF12,665
2020-06-15,nuts/ITF52,210
2020-06-15,nuts/ITF51,191
2020-06-15,nuts/ITH10,2611
2020-06-15,nuts/ITF63,214
2020-06-15,nuts/ITF61,468
2020-06-15,nuts/ITF62,118
2020-06-15,nuts/ITF65,277
2020-06-15,nuts/ITF64,83
2020-06-15,nuts/ITF34,549
2020-06-15,nuts/ITF32,209
2020-06-15,nuts/ITF31,470
2020-06-15,nuts/ITF33,2640
2020-06-15,nuts/ITF35,690
2020-06-15,nuts/ITH55,5107
2020-06-15,nuts/ITH56,1007
2020-06-15,nuts/ITH58,1730
2020-06-15,nuts/ITH54,3933
2020-06-15,nuts/ITH52,3609
2020-06-15,nuts/ITH51,4523
2020-06-15,nuts/ITH57,1036
2020-06-15,nuts/ITH53,4971
2020-06-15,nuts/ITH59,2168
2020-06-15,nuts/ITH43,215
2020-06-15,nuts/ITH41,695
2020-06-15,nuts/ITH44,1393
2020-06-15,nuts/ITH42,993
2020-06-15,nuts/ITI45,621
2020-06-15,nuts/ITI44,549
2020-06-15,nuts/ITI42,397
2020-06-15,nuts/ITI43,5847
2020-06-15,nuts/ITI41,429
2020-06-15,nuts/ITC33,5824
2020-06-15,nuts/ITC31,1571
2020-06-15,nuts/ITC34,897
2020-06-15,nuts/ITC32,1593
2020-06-15,nuts/ITC46,13897
2020-06-15,nuts/ITC47,15326
2020-06-15,nuts/ITC42,4008
2020-06-15,nuts/ITC4A,6556
2020-06-15,nuts/ITC43,2801
2020-06-15,nuts/ITC49,3541
2020-06-15,nuts/ITC4B,3407
2020-06-15,nuts/ITC4C,23863
2020-06-15,nuts/ITC4D,5656
2020-06-15,nuts/ITC48,5488
2020-06-15,nuts/ITC44,1540
2020-06-15,nuts/ITC41,3801
2020-06-15,nuts/ITI32,1875
2020-06-15,nuts/ITI34,290
2020-06-15,nuts/ITI35,471
2020-06-15,nuts/ITI33,1136
2020-06-15,nuts/ITI31,2755
2020-06-15,nuts/ITF22,361
2020-06-15,nuts/ITF21,59
2020-06-15,nuts/ITC18,4011
2020-06-15,nuts/ITC17,1864
2020-06-15,nuts/ITC13,1042
2020-06-15,nuts/ITC16,2829
2020-06-15,nuts/ITC15,2740
2020-06-15,nuts/ITC11,15792
2020-06-15,nuts/ITC14,1116
2020-06-15,nuts/ITC12,1316
2020-06-15,nuts/ITF47,1488
2020-06-15,nuts/ITF48,380
2020-06-15,nuts/ITF44,656
2020-06-15,nuts/ITF46,1164
2020-06-15,nuts/ITF45,520
2020-06-15,nuts/ITF43,280
2020-06-15,nuts/ITG27,252
2020-06-15,nuts/ITG26,79
2020-06-15,nuts/ITG28,59
2020-06-15,nuts/ITG25,875
2020-06-15,nuts/ITG14,141
2020-06-15,nuts/ITG15,176
2020-06-15,nuts/ITG17,1077
2020-06-15,nuts/ITG16,425
2020-06-15,nuts/ITG13,565
2020-06-15,nuts/ITG12,583
2020-06-15,nuts/ITG18,98
2020-06-15,nuts/ITG19,251
2020-06-15,nuts/ITG11,142
2020-06-15,nuts/ITI18,683
2020-06-15,nuts/ITI14,3513
2020-06-15,nuts/ITI1A,430
2020-06-15,nuts/ITI16,558
2020-06-15,nuts/ITI12,1366
2020-06-15,nuts/ITI11,1051
2020-06-15,nuts/ITI17,897
2020-06-15,nuts/ITI13,680
2020-06-15,nuts/ITI15,569
2020-06-15,nuts/ITI19,441
