observationDate,observationAbout,value,variableMeasured
2015,wikidataId/Q54177,10331,dcid:Count_Person_16To19Years_Female_Rural
2016,wikidataId/Q54177,9730,dcid:Count_Person_16To19Years_Female_Rural
2015,wikidataId/Q54177,15232,dcid:Count_Person_16To19Years_Female_Urban
2016,wikidataId/Q54177,14683,dcid:Count_Person_16To19Years_Female_Urban
2015,wikidataId/Q54177,25563,dcid:Count_Person_16To19Years_Female
2016,wikidataId/Q54177,24413,dcid:Count_Person_16To19Years_Female
2015,wikidataId/Q54177,11254,dcid:Count_Person_16To19Years_Male_Rural
2016,wikidataId/Q54177,10719,dcid:Count_Person_16To19Years_Male_Rural
2015,wikidataId/Q54177,15664,dcid:Count_Person_16To19Years_Male_Urban
2016,wikidataId/Q54177,15077,dcid:Count_Person_16To19Years_Male_Urban
2015,wikidataId/Q54177,26918,dcid:Count_Person_16To19Years_Male
2016,wikidataId/Q54177,25796,dcid:Count_Person_16To19Years_Male
2015,wikidataId/Q54177,21585,dcid:Count_Person_16To19Years_Rural
2016,wikidataId/Q54177,20449,dcid:Count_Person_16To19Years_Rural
2015,wikidataId/Q54177,30896,dcid:Count_Person_16To19Years_Urban
2016,wikidataId/Q54177,29760,dcid:Count_Person_16To19Years_Urban
2015,wikidataId/Q54177,52481,dcid:Count_Person_16To19Years
2016,wikidataId/Q54177,50209,dcid:Count_Person_16To19Years
2015,wikidataId/Q54177,17691,dcid:Count_Person_20To24Years_Rural_Female
2016,wikidataId/Q54177,17374,dcid:Count_Person_20To24Years_Rural_Female
2015,wikidataId/Q54177,22222,dcid:Count_Person_20To24Years_Urban_Female
2016,wikidataId/Q54177,20846,dcid:Count_Person_20To24Years_Urban_Female
2015,wikidataId/Q54177,39913,dcid:Count_Person_20To24Years_Female
2016,wikidataId/Q54177,38220,dcid:Count_Person_20To24Years_Female
2015,wikidataId/Q54177,18982,dcid:Count_Person_20To24Years_Rural_Male
2016,wikidataId/Q54177,18432,dcid:Count_Person_20To24Years_Rural_Male
2015,wikidataId/Q54177,22807,dcid:Count_Person_20To24Years_Urban_Male
2016,wikidataId/Q54177,21347,dcid:Count_Person_20To24Years_Urban_Male
2015,wikidataId/Q54177,41789,dcid:Count_Person_20To24Years_Male
2016,wikidataId/Q54177,39779,dcid:Count_Person_20To24Years_Male
2015,wikidataId/Q54177,36673,dcid:Count_Person_20To24Years_Rural
2016,wikidataId/Q54177,35806,dcid:Count_Person_20To24Years_Rural
2015,wikidataId/Q54177,45029,dcid:Count_Person_20To24Years_Urban
2016,wikidataId/Q54177,42193,dcid:Count_Person_20To24Years_Urban
2015,wikidataId/Q54177,81702,dcid:Count_Person_20To24Years
2016,wikidataId/Q54177,77999,dcid:Count_Person_20To24Years
2015,wikidataId/Q54177,31585,dcid:Count_Person_25To34Years_Female_Rural
2016,wikidataId/Q54177,31596,dcid:Count_Person_25To34Years_Female_Rural
2015,wikidataId/Q54177,59508,dcid:Count_Person_25To34Years_Female_Urban
2016,wikidataId/Q54177,58670,dcid:Count_Person_25To34Years_Female_Urban
2015,wikidataId/Q54177,91093,dcid:Count_Person_25To34Years_Female
2016,wikidataId/Q54177,90266,dcid:Count_Person_25To34Years_Female
2015,wikidataId/Q54177,36609,dcid:Count_Person_25To34Years_Male_Rural
2016,wikidataId/Q54177,36740,dcid:Count_Person_25To34Years_Male_Rural
2015,wikidataId/Q54177,61715,dcid:Count_Person_25To34Years_Male_Urban
2016,wikidataId/Q54177,60884,dcid:Count_Person_25To34Years_Male_Urban
2015,wikidataId/Q54177,98324,dcid:Count_Person_25To34Years_Male
2016,wikidataId/Q54177,97624,dcid:Count_Person_25To34Years_Male
2015,wikidataId/Q54177,68194,dcid:Count_Person_25To34Years_Rural
2016,wikidataId/Q54177,68336,dcid:Count_Person_25To34Years_Rural
2015,wikidataId/Q54177,121223,dcid:Count_Person_25To34Years_Urban
2016,wikidataId/Q54177,119554,dcid:Count_Person_25To34Years_Urban
2015,wikidataId/Q54177,189417,dcid:Count_Person_25To34Years
2016,wikidataId/Q54177,187890,dcid:Count_Person_25To34Years
2015,wikidataId/Q54177,8800,dcid:Count_Person_3To6Years_Female_Rural
2016,wikidataId/Q54177,8384,dcid:Count_Person_3To6Years_Female_Rural
2015,wikidataId/Q54177,13979,dcid:Count_Person_3To6Years_Female_Urban
2016,wikidataId/Q54177,13297,dcid:Count_Person_3To6Years_Female_Urban
2015,wikidataId/Q54177,22779,dcid:Count_Person_3To6Years_Female
2016,wikidataId/Q54177,21681,dcid:Count_Person_3To6Years_Female
2015,wikidataId/Q54177,9445,dcid:Count_Person_3To6Years_Male_Rural
2016,wikidataId/Q54177,9046,dcid:Count_Person_3To6Years_Male_Rural
2015,wikidataId/Q54177,14876,dcid:Count_Person_3To6Years_Male_Urban
2016,wikidataId/Q54177,14101,dcid:Count_Person_3To6Years_Male_Urban
2015,wikidataId/Q54177,24321,dcid:Count_Person_3To6Years_Male
2016,wikidataId/Q54177,23147,dcid:Count_Person_3To6Years_Male
2015,wikidataId/Q54177,18245,dcid:Count_Person_3To6Years_Rural
2016,wikidataId/Q54177,17430,dcid:Count_Person_3To6Years_Rural
2015,wikidataId/Q54177,28855,dcid:Count_Person_3To6Years_Urban
2016,wikidataId/Q54177,27398,dcid:Count_Person_3To6Years_Urban
2015,wikidataId/Q54177,47100,dcid:Count_Person_3To6Years
2016,wikidataId/Q54177,44828,dcid:Count_Person_3To6Years
2015,wikidataId/Q54177,30435,dcid:Count_Person_35To44Years_Female_Rural
2016,wikidataId/Q54177,30450,dcid:Count_Person_35To44Years_Female_Rural
2015,wikidataId/Q54177,53028,dcid:Count_Person_35To44Years_Female_Urban
2016,wikidataId/Q54177,53921,dcid:Count_Person_35To44Years_Female_Urban
2015,wikidataId/Q54177,83463,dcid:Count_Person_35To44Years_Female
2016,wikidataId/Q54177,84371,dcid:Count_Person_35To44Years_Female
2015,wikidataId/Q54177,33854,dcid:Count_Person_35To44Years_Male_Rural
2016,wikidataId/Q54177,33928,dcid:Count_Person_35To44Years_Male_Rural
2015,wikidataId/Q54177,52977,dcid:Count_Person_35To44Years_Male_Urban
2016,wikidataId/Q54177,53973,dcid:Count_Person_35To44Years_Male_Urban
2015,wikidataId/Q54177,86831,dcid:Count_Person_35To44Years_Male
2016,wikidataId/Q54177,87901,dcid:Count_Person_35To44Years_Male
2015,wikidataId/Q54177,64289,dcid:Count_Person_35To44Years_Rural
2016,wikidataId/Q54177,64378,dcid:Count_Person_35To44Years_Rural
2015,wikidataId/Q54177,106005,dcid:Count_Person_35To44Years_Urban
2016,wikidataId/Q54177,107894,dcid:Count_Person_35To44Years_Urban
2015,wikidataId/Q54177,170294,dcid:Count_Person_35To44Years
2016,wikidataId/Q54177,172272,dcid:Count_Person_35To44Years
2015,wikidataId/Q54177,28349,dcid:Count_Person_45To54Years_Female_Rural
2016,wikidataId/Q54177,28539,dcid:Count_Person_45To54Years_Female_Rural
2015,wikidataId/Q54177,49844,dcid:Count_Person_45To54Years_Female_Urban
2016,wikidataId/Q54177,48904,dcid:Count_Person_45To54Years_Female_Urban
2015,wikidataId/Q54177,78193,dcid:Count_Person_45To54Years_Female
2016,wikidataId/Q54177,77443,dcid:Count_Person_45To54Years_Female
2015,wikidataId/Q54177,33551,dcid:Count_Person_45To54Years_Male_Rural
2016,wikidataId/Q54177,33490,dcid:Count_Person_45To54Years_Male_Rural
2015,wikidataId/Q54177,45132,dcid:Count_Person_45To54Years_Male_Urban
2016,wikidataId/Q54177,44530,dcid:Count_Person_45To54Years_Male_Urban
2015,wikidataId/Q54177,78683,dcid:Count_Person_45To54Years_Male
2016,wikidataId/Q54177,78020,dcid:Count_Person_45To54Years_Male
2015,wikidataId/Q54177,61900,dcid:Count_Person_45To54Years_Rural
2016,wikidataId/Q54177,62029,dcid:Count_Person_45To54Years_Rural
2015,wikidataId/Q54177,94976,dcid:Count_Person_45To54Years_Urban
2016,wikidataId/Q54177,93434,dcid:Count_Person_45To54Years_Urban
2015,wikidataId/Q54177,156876,dcid:Count_Person_45To54Years
2016,wikidataId/Q54177,155463,dcid:Count_Person_45To54Years
2015,wikidataId/Q54177,26899,dcid:Count_Person_55To64Years_Female_Rural
2016,wikidataId/Q54177,27105,dcid:Count_Person_55To64Years_Female_Rural
2015,wikidataId/Q54177,57901,dcid:Count_Person_55To64Years_Female_Urban
2016,wikidataId/Q54177,57997,dcid:Count_Person_55To64Years_Female_Urban
2015,wikidataId/Q54177,84800,dcid:Count_Person_55To64Years_Female
2016,wikidataId/Q54177,85102,dcid:Count_Person_55To64Years_Female
2015,wikidataId/Q54177,30888,dcid:Count_Person_55To64Years_Male_Rural
2016,wikidataId/Q54177,31232,dcid:Count_Person_55To64Years_Male_Rural
2015,wikidataId/Q54177,48558,dcid:Count_Person_55To64Years_Male_Urban
2016,wikidataId/Q54177,48864,dcid:Count_Person_55To64Years_Male_Urban
2015,wikidataId/Q54177,79446,dcid:Count_Person_55To64Years_Male
2016,wikidataId/Q54177,80096,dcid:Count_Person_55To64Years_Male
2015,wikidataId/Q54177,57787,dcid:Count_Person_55To64Years_Rural
2016,wikidataId/Q54177,58337,dcid:Count_Person_55To64Years_Rural
2015,wikidataId/Q54177,106459,dcid:Count_Person_55To64Years_Urban
2016,wikidataId/Q54177,106861,dcid:Count_Person_55To64Years_Urban
2015,wikidataId/Q54177,164246,dcid:Count_Person_55To64Years
2016,wikidataId/Q54177,165198,dcid:Count_Person_55To64Years
2015,wikidataId/Q54177,50572,dcid:Count_Person_65OrMoreYears_Female_Rural
2016,wikidataId/Q54177,50436,dcid:Count_Person_65OrMoreYears_Female_Rural
2015,wikidataId/Q54177,66931,dcid:Count_Person_65OrMoreYears_Female_Urban
2016,wikidataId/Q54177,69513,dcid:Count_Person_65OrMoreYears_Female_Urban
2015,wikidataId/Q54177,117503,dcid:Count_Person_65OrMoreYears_Female
2016,wikidataId/Q54177,119949,dcid:Count_Person_65OrMoreYears_Female
2015,wikidataId/Q54177,33093,dcid:Count_Person_65OrMoreYears_Male_Rural
2016,wikidataId/Q54177,33297,dcid:Count_Person_65OrMoreYears_Male_Rural
2015,wikidataId/Q54177,40647,dcid:Count_Person_65OrMoreYears_Male_Urban
2016,wikidataId/Q54177,42392,dcid:Count_Person_65OrMoreYears_Male_Urban
2015,wikidataId/Q54177,73740,dcid:Count_Person_65OrMoreYears_Male
2016,wikidataId/Q54177,75689,dcid:Count_Person_65OrMoreYears_Male
2015,wikidataId/Q54177,83665,dcid:Count_Person_65OrMoreYears_Rural
2016,wikidataId/Q54177,83733,dcid:Count_Person_65OrMoreYears_Rural
2015,wikidataId/Q54177,107578,dcid:Count_Person_65OrMoreYears_Urban
2016,wikidataId/Q54177,111905,dcid:Count_Person_65OrMoreYears_Urban
2015,wikidataId/Q54177,191243,dcid:Count_Person_65OrMoreYears
2016,wikidataId/Q54177,195638,dcid:Count_Person_65OrMoreYears
2015,wikidataId/Q54177,13933,dcid:Count_Person_7To12Years_Female_Rural
2016,wikidataId/Q54177,14130,dcid:Count_Person_7To12Years_Female_Rural
2015,wikidataId/Q54177,19549,dcid:Count_Person_7To12Years_Female_Urban
2016,wikidataId/Q54177,20215,dcid:Count_Person_7To12Years_Female_Urban
2015,wikidataId/Q54177,33482,dcid:Count_Person_7To12Years_Female
2016,wikidataId/Q54177,34345,dcid:Count_Person_7To12Years_Female
2015,wikidataId/Q54177,14873,dcid:Count_Person_7To12Years_Male_Rural
2016,wikidataId/Q54177,14985,dcid:Count_Person_7To12Years_Male_Rural
2015,wikidataId/Q54177,20290,dcid:Count_Person_7To12Years_Male_Urban
2016,wikidataId/Q54177,21103,dcid:Count_Person_7To12Years_Male_Urban
2015,wikidataId/Q54177,35163,dcid:Count_Person_7To12Years_Male
2016,wikidataId/Q54177,36088,dcid:Count_Person_7To12Years_Male
2015,wikidataId/Q54177,28806,dcid:Count_Person_7To12Years_Rural
2016,wikidataId/Q54177,29115,dcid:Count_Person_7To12Years_Rural
2015,wikidataId/Q54177,39839,dcid:Count_Person_7To12Years_Urban
2016,wikidataId/Q54177,41318,dcid:Count_Person_7To12Years_Urban
2015,wikidataId/Q54177,68645,dcid:Count_Person_7To12Years
2016,wikidataId/Q54177,70433,dcid:Count_Person_7To12Years
2015,wikidataId/Q54177,232077,dcid:Count_Person_Rural_Female
2016,wikidataId/Q54177,231048,dcid:Count_Person_Rural_Female
2015,wikidataId/Q54177,377224,dcid:Count_Person_Urban_Female
2016,wikidataId/Q54177,377179,dcid:Count_Person_Urban_Female
2015,wikidataId/Q54177,609301,dcid:Count_Person_Female
2016,wikidataId/Q54177,608227,dcid:Count_Person_Female
2015,wikidataId/Q54177,236833,dcid:Count_Person_Rural_Male
2016,wikidataId/Q54177,235915,dcid:Count_Person_Rural_Male
2015,wikidataId/Q54177,342666,dcid:Count_Person_Urban_Male
2016,wikidataId/Q54177,342483,dcid:Count_Person_Urban_Male
2015,wikidataId/Q54177,579499,dcid:Count_Person_Male
2016,wikidataId/Q54177,578398,dcid:Count_Person_Male
2015,wikidataId/Q54177,468910,dcid:Count_Person_Rural
2016,wikidataId/Q54177,466963,dcid:Count_Person_Rural
2015,wikidataId/Q54177,719890,dcid:Count_Person_Urban
2016,wikidataId/Q54177,719662,dcid:Count_Person_Urban
2015,wikidataId/Q54177,1188800,dcid:Count_Person
2016,wikidataId/Q54177,1186625,dcid:Count_Person
2015,wikidataId/Q54180,14248,dcid:Count_Person_0To2Years_Female_Rural
2016,wikidataId/Q54180,14513,dcid:Count_Person_0To2Years_Female_Rural
2015,wikidataId/Q54180,21424,dcid:Count_Person_0To2Years_Female_Urban
2016,wikidataId/Q54180,22171,dcid:Count_Person_0To2Years_Female_Urban
2015,wikidataId/Q54180,35672,dcid:Count_Person_0To2Years_Female
2016,wikidataId/Q54180,36684,dcid:Count_Person_0To2Years_Female
2015,wikidataId/Q54180,15105,dcid:Count_Person_0To2Years_Male_Rural
2016,wikidataId/Q54180,15312,dcid:Count_Person_0To2Years_Male_Rural
2015,wikidataId/Q54180,22372,dcid:Count_Person_0To2Years_Male_Urban
2016,wikidataId/Q54180,23242,dcid:Count_Person_0To2Years_Male_Urban
2015,wikidataId/Q54180,37477,dcid:Count_Person_0To2Years_Male
2016,wikidataId/Q54180,38554,dcid:Count_Person_0To2Years_Male
2015,wikidataId/Q54180,29353,dcid:Count_Person_0To2Years_Rural
2016,wikidataId/Q54180,29825,dcid:Count_Person_0To2Years_Rural
2015,wikidataId/Q54180,43796,dcid:Count_Person_0To2Years_Urban
2016,wikidataId/Q54180,45413,dcid:Count_Person_0To2Years_Urban
2015,wikidataId/Q54180,73149,dcid:Count_Person_0To2Years
2016,wikidataId/Q54180,75238,dcid:Count_Person_0To2Years
2015,wikidataId/Q54180,15104,dcid:Count_Person_13To15Years_Female_Rural
2016,wikidataId/Q54180,14836,dcid:Count_Person_13To15Years_Female_Rural
2015,wikidataId/Q54180,18782,dcid:Count_Person_13To15Years_Female_Urban
2016,wikidataId/Q54180,18688,dcid:Count_Person_13To15Years_Female_Urban
2015,wikidataId/Q54180,33886,dcid:Count_Person_13To15Years_Female
2016,wikidataId/Q54180,33524,dcid:Count_Person_13To15Years_Female
2015,wikidataId/Q54180,15485,dcid:Count_Person_13To15Years_Male_Rural
2016,wikidataId/Q54180,15329,dcid:Count_Person_13To15Years_Male_Rural
2015,wikidataId/Q54180,20039,dcid:Count_Person_13To15Years_Male_Urban
2016,wikidataId/Q54180,19710,dcid:Count_Person_13To15Years_Male_Urban
2015,wikidataId/Q54180,35524,dcid:Count_Person_13To15Years_Male
2016,wikidataId/Q54180,35039,dcid:Count_Person_13To15Years_Male
2015,wikidataId/Q54180,30589,dcid:Count_Person_13To15Years_Rural
2016,wikidataId/Q54180,30165,dcid:Count_Person_13To15Years_Rural
2015,wikidataId/Q54180,38821,dcid:Count_Person_13To15Years_Urban
2016,wikidataId/Q54180,38398,dcid:Count_Person_13To15Years_Urban
2015,wikidataId/Q54180,69410,dcid:Count_Person_13To15Years
2016,wikidataId/Q54180,68563,dcid:Count_Person_13To15Years
2015,wikidataId/Q54180,21106,dcid:Count_Person_16To19Years_Female_Rural
2016,wikidataId/Q54180,20886,dcid:Count_Person_16To19Years_Female_Rural
2015,wikidataId/Q54180,27135,dcid:Count_Person_16To19Years_Female_Urban
2016,wikidataId/Q54180,26404,dcid:Count_Person_16To19Years_Female_Urban
2015,wikidataId/Q54180,48241,dcid:Count_Person_16To19Years_Female
2016,wikidataId/Q54180,47290,dcid:Count_Person_16To19Years_Female
2015,wikidataId/Q54180,22411,dcid:Count_Person_16To19Years_Male_Rural
2016,wikidataId/Q54180,21803,dcid:Count_Person_16To19Years_Male_Rural
2015,wikidataId/Q54180,28244,dcid:Count_Person_16To19Years_Male_Urban
2016,wikidataId/Q54180,27650,dcid:Count_Person_16To19Years_Male_Urban
2015,wikidataId/Q54180,50655,dcid:Count_Person_16To19Years_Male
2016,wikidataId/Q54180,49453,dcid:Count_Person_16To19Years_Male
2015,wikidataId/Q54180,43517,dcid:Count_Person_16To19Years_Rural
2016,wikidataId/Q54180,42689,dcid:Count_Person_16To19Years_Rural
2015,wikidataId/Q54180,55379,dcid:Count_Person_16To19Years_Urban
2016,wikidataId/Q54180,54054,dcid:Count_Person_16To19Years_Urban
2015,wikidataId/Q54180,98896,dcid:Count_Person_16To19Years
2016,wikidataId/Q54180,96743,dcid:Count_Person_16To19Years
2015,wikidataId/Q54180,30246,dcid:Count_Person_20To24Years_Rural_Female
2016,wikidataId/Q54180,29214,dcid:Count_Person_20To24Years_Rural_Female
2015,wikidataId/Q54180,40796,dcid:Count_Person_20To24Years_Urban_Female
2016,wikidataId/Q54180,38374,dcid:Count_Person_20To24Years_Urban_Female
2015,wikidataId/Q54180,71042,dcid:Count_Person_20To24Years_Female
2016,wikidataId/Q54180,67588,dcid:Count_Person_20To24Years_Female
2015,wikidataId/Q54180,32010,dcid:Count_Person_20To24Years_Rural_Male
2016,wikidataId/Q54180,31097,dcid:Count_Person_20To24Years_Rural_Male
2015,wikidataId/Q54180,42045,dcid:Count_Person_20To24Years_Urban_Male
2016,wikidataId/Q54180,39487,dcid:Count_Person_20To24Years_Urban_Male
2015,wikidataId/Q54180,74055,dcid:Count_Person_20To24Years_Male
2016,wikidataId/Q54180,70584,dcid:Count_Person_20To24Years_Male
2015,wikidataId/Q54180,62256,dcid:Count_Person_20To24Years_Rural
2016,wikidataId/Q54180,60311,dcid:Count_Person_20To24Years_Rural
2015,wikidataId/Q54180,82841,dcid:Count_Person_20To24Years_Urban
2016,wikidataId/Q54180,77861,dcid:Count_Person_20To24Years_Urban
2015,wikidataId/Q54180,145097,dcid:Count_Person_20To24Years
2016,wikidataId/Q54180,138172,dcid:Count_Person_20To24Years
2015,wikidataId/Q54180,65514,dcid:Count_Person_25To34Years_Female_Rural
2016,wikidataId/Q54180,65904,dcid:Count_Person_25To34Years_Female_Rural
2015,wikidataId/Q54180,120252,dcid:Count_Person_25To34Years_Female_Urban
2016,wikidataId/Q54180,117794,dcid:Count_Person_25To34Years_Female_Urban
2015,wikidataId/Q54180,185766,dcid:Count_Person_25To34Years_Female
2016,wikidataId/Q54180,183698,dcid:Count_Person_25To34Years_Female
2015,wikidataId/Q54180,68589,dcid:Count_Person_25To34Years_Male_Rural
2016,wikidataId/Q54180,69319,dcid:Count_Person_25To34Years_Male_Rural
2015,wikidataId/Q54180,119026,dcid:Count_Person_25To34Years_Male_Urban
2016,wikidataId/Q54180,116359,dcid:Count_Person_25To34Years_Male_Urban
2015,wikidataId/Q54180,187615,dcid:Count_Person_25To34Years_Male
2016,wikidataId/Q54180,185678,dcid:Count_Person_25To34Years_Male
2015,wikidataId/Q54180,134103,dcid:Count_Person_25To34Years_Rural
2016,wikidataId/Q54180,135223,dcid:Count_Person_25To34Years_Rural
2015,wikidataId/Q54180,239278,dcid:Count_Person_25To34Years_Urban
2016,wikidataId/Q54180,234153,dcid:Count_Person_25To34Years_Urban
2015,wikidataId/Q54180,373381,dcid:Count_Person_25To34Years
2016,wikidataId/Q54180,369376,dcid:Count_Person_25To34Years
2015,wikidataId/Q54180,21345,dcid:Count_Person_3To6Years_Female_Rural
2016,wikidataId/Q54180,20588,dcid:Count_Person_3To6Years_Female_Rural
2015,wikidataId/Q54180,30627,dcid:Count_Person_3To6Years_Female_Urban
2016,wikidataId/Q54180,29298,dcid:Count_Person_3To6Years_Female_Urban
2015,wikidataId/Q54180,51972,dcid:Count_Person_3To6Years_Female
2016,wikidataId/Q54180,49886,dcid:Count_Person_3To6Years_Female
2015,wikidataId/Q54180,22856,dcid:Count_Person_3To6Years_Male_Rural
2016,wikidataId/Q54180,21970,dcid:Count_Person_3To6Years_Male_Rural
2015,wikidataId/Q54180,32366,dcid:Count_Person_3To6Years_Male_Urban
2016,wikidataId/Q54180,31070,dcid:Count_Person_3To6Years_Male_Urban
2015,wikidataId/Q54180,55222,dcid:Count_Person_3To6Years_Male
2016,wikidataId/Q54180,53040,dcid:Count_Person_3To6Years_Male
2015,wikidataId/Q54180,44201,dcid:Count_Person_3To6Years_Rural
2016,wikidataId/Q54180,42558,dcid:Count_Person_3To6Years_Rural
2015,wikidataId/Q54180,62993,dcid:Count_Person_3To6Years_Urban
2016,wikidataId/Q54180,60368,dcid:Count_Person_3To6Years_Urban
2015,wikidataId/Q54180,107194,dcid:Count_Person_3To6Years
2016,wikidataId/Q54180,102926,dcid:Count_Person_3To6Years
2015,wikidataId/Q54180,59596,dcid:Count_Person_35To44Years_Female_Rural
2016,wikidataId/Q54180,60977,dcid:Count_Person_35To44Years_Female_Rural
2015,wikidataId/Q54180,115279,dcid:Count_Person_35To44Years_Female_Urban
2016,wikidataId/Q54180,117676,dcid:Count_Person_35To44Years_Female_Urban
2015,wikidataId/Q54180,174875,dcid:Count_Person_35To44Years_Female
2016,wikidataId/Q54180,178653,dcid:Count_Person_35To44Years_Female
2015,wikidataId/Q54180,62562,dcid:Count_Person_35To44Years_Male_Rural
2016,wikidataId/Q54180,63660,dcid:Count_Person_35To44Years_Male_Rural
2015,wikidataId/Q54180,115125,dcid:Count_Person_35To44Years_Male_Urban
2016,wikidataId/Q54180,117704,dcid:Count_Person_35To44Years_Male_Urban
2015,wikidataId/Q54180,177687,dcid:Count_Person_35To44Years_Male
2016,wikidataId/Q54180,181364,dcid:Count_Person_35To44Years_Male
2015,wikidataId/Q54180,122158,dcid:Count_Person_35To44Years_Rural
2016,wikidataId/Q54180,124637,dcid:Count_Person_35To44Years_Rural
2015,wikidataId/Q54180,230404,dcid:Count_Person_35To44Years_Urban
2016,wikidataId/Q54180,235380,dcid:Count_Person_35To44Years_Urban
2015,wikidataId/Q54180,352562,dcid:Count_Person_35To44Years
2016,wikidataId/Q54180,360017,dcid:Count_Person_35To44Years
2015,wikidataId/Q54180,49534,dcid:Count_Person_45To54Years_Female_Rural
2016,wikidataId/Q54180,50012,dcid:Count_Person_45To54Years_Female_Rural
2015,wikidataId/Q54180,88536,dcid:Count_Person_45To54Years_Female_Urban
2016,wikidataId/Q54180,88098,dcid:Count_Person_45To54Years_Female_Urban
2015,wikidataId/Q54180,138070,dcid:Count_Person_45To54Years_Female
2016,wikidataId/Q54180,138110,dcid:Count_Person_45To54Years_Female
2015,wikidataId/Q54180,53841,dcid:Count_Person_45To54Years_Male_Rural
2016,wikidataId/Q54180,53878,dcid:Count_Person_45To54Years_Male_Rural
2015,wikidataId/Q54180,84895,dcid:Count_Person_45To54Years_Male_Urban
2016,wikidataId/Q54180,84669,dcid:Count_Person_45To54Years_Male_Urban
2015,wikidataId/Q54180,138736,dcid:Count_Person_45To54Years_Male
2016,wikidataId/Q54180,138547,dcid:Count_Person_45To54Years_Male
2015,wikidataId/Q54180,103375,dcid:Count_Person_45To54Years_Rural
2016,wikidataId/Q54180,103890,dcid:Count_Person_45To54Years_Rural
2015,wikidataId/Q54180,173431,dcid:Count_Person_45To54Years_Urban
2016,wikidataId/Q54180,172767,dcid:Count_Person_45To54Years_Urban
2015,wikidataId/Q54180,276806,dcid:Count_Person_45To54Years
2016,wikidataId/Q54180,276657,dcid:Count_Person_45To54Years
2015,wikidataId/Q54180,49246,dcid:Count_Person_55To64Years_Female_Rural
2016,wikidataId/Q54180,50011,dcid:Count_Person_55To64Years_Female_Rural
2015,wikidataId/Q54180,119501,dcid:Count_Person_55To64Years_Female_Urban
2016,wikidataId/Q54180,116087,dcid:Count_Person_55To64Years_Female_Urban
2015,wikidataId/Q54180,168747,dcid:Count_Person_55To64Years_Female
2016,wikidataId/Q54180,166098,dcid:Count_Person_55To64Years_Female
2015,wikidataId/Q54180,52278,dcid:Count_Person_55To64Years_Male_Rural
2016,wikidataId/Q54180,53003,dcid:Count_Person_55To64Years_Male_Rural
2015,wikidataId/Q54180,101265,dcid:Count_Person_55To64Years_Male_Urban
2016,wikidataId/Q54180,98812,dcid:Count_Person_55To64Years_Male_Urban
2015,wikidataId/Q54180,153543,dcid:Count_Person_55To64Years_Male
2016,wikidataId/Q54180,151815,dcid:Count_Person_55To64Years_Male
2015,wikidataId/Q54180,101524,dcid:Count_Person_55To64Years_Rural
2016,wikidataId/Q54180,103014,dcid:Count_Person_55To64Years_Rural
2015,wikidataId/Q54180,220766,dcid:Count_Person_55To64Years_Urban
2016,wikidataId/Q54180,214899,dcid:Count_Person_55To64Years_Urban
2015,wikidataId/Q54180,322290,dcid:Count_Person_55To64Years
2016,wikidataId/Q54180,317913,dcid:Count_Person_55To64Years
2015,wikidataId/Q54180,49563,dcid:Count_Person_65OrMoreYears_Female_Rural
2016,wikidataId/Q54180,51485,dcid:Count_Person_65OrMoreYears_Female_Rural
2015,wikidataId/Q54180,152552,dcid:Count_Person_65OrMoreYears_Female_Urban
2016,wikidataId/Q54180,158759,dcid:Count_Person_65OrMoreYears_Female_Urban
2015,wikidataId/Q54180,202115,dcid:Count_Person_65OrMoreYears_Female
2016,wikidataId/Q54180,210244,dcid:Count_Person_65OrMoreYears_Female
2015,wikidataId/Q54180,36207,dcid:Count_Person_65OrMoreYears_Male_Rural
2016,wikidataId/Q54180,38385,dcid:Count_Person_65OrMoreYears_Male_Rural
2015,wikidataId/Q54180,100513,dcid:Count_Person_65OrMoreYears_Male_Urban
2016,wikidataId/Q54180,105116,dcid:Count_Person_65OrMoreYears_Male_Urban
2015,wikidataId/Q54180,136720,dcid:Count_Person_65OrMoreYears_Male
2016,wikidataId/Q54180,143501,dcid:Count_Person_65OrMoreYears_Male
2015,wikidataId/Q54180,85770,dcid:Count_Person_65OrMoreYears_Rural
2016,wikidataId/Q54180,89870,dcid:Count_Person_65OrMoreYears_Rural
2015,wikidataId/Q54180,253065,dcid:Count_Person_65OrMoreYears_Urban
2016,wikidataId/Q54180,263875,dcid:Count_Person_65OrMoreYears_Urban
2015,wikidataId/Q54180,338835,dcid:Count_Person_65OrMoreYears
2016,wikidataId/Q54180,353745,dcid:Count_Person_65OrMoreYears
2015,wikidataId/Q54180,31274,dcid:Count_Person_7To12Years_Female_Rural
2016,wikidataId/Q54180,32443,dcid:Count_Person_7To12Years_Female_Rural
2015,wikidataId/Q54180,41673,dcid:Count_Person_7To12Years_Female_Urban
2016,wikidataId/Q54180,43464,dcid:Count_Person_7To12Years_Female_Urban
2015,wikidataId/Q54180,72947,dcid:Count_Person_7To12Years_Female
2016,wikidataId/Q54180,75907,dcid:Count_Person_7To12Years_Female
2015,wikidataId/Q54180,32871,dcid:Count_Person_7To12Years_Male_Rural
2016,wikidataId/Q54180,34175,dcid:Count_Person_7To12Years_Male_Rural
2015,wikidataId/Q54180,44272,dcid:Count_Person_7To12Years_Male_Urban
2016,wikidataId/Q54180,46179,dcid:Count_Person_7To12Years_Male_Urban
