MarketingStatusID	ApplNo	ProductNo
3	086264	001
3	086265	001
3	086267	001
3	086268	001
3	086269	001
3	086271	001
3	086272	001
3	086273	001
3	086275	001
3	086276	001
3	086277	001
1	086283	001
3	086294	001
3	086295	001
3	086296	001
3	086297	001
3	086298	001
3	086299	001
3	086306	001
3	086308	001
3	086309	001
3	086310	001
3	086329	001
3	086330	002
3	086331	001
3	086332	001
3	086333	001
3	086335	001
3	086336	001
3	086337	001
3	086348	001
3	086357	001
3	086357	002
3	086358	001
3	086358	002
3	086358	003
3	086358	004
3	086359	001
3	086363	002
1	086364	001
3	086365	001
3	086366	001
3	086369	001
3	086370	001
3	086382	001
3	086383	001
3	086385	001
3	086386	001
3	086389	001
3	086390	001
3	086392	001
3	086394	001
3	086395	001
3	086398	002
3	086399	001
3	086399	002
3	086402	001
3	086403	001
3	086405	002
3	086408	001
3	086410	001
1	086413	001
1	086413	002
1	086413	003
1	086414	001
3	086417	001
3	086418	001
3	086418	002
3	086419	001
3	086420	001
3	086423	001
3	086424	001
3	086428	001
3	086429	001
3	086433	001
3	086440	001
1	086445	001
3	086450	001
3	086453	001
3	086454	001
3	086454	002
3	086454	003
3	086454	004
3	086454	005
3	086456	001
1	086457	001
3	086458	001
3	086459	001
3	086462	001
3	086466	001
3	086468	001
3	086471	001
3	086480	001
3	086485	001
3	086494	001
3	086495	001
3	086504	001
3	086505	001
3	086506	001
3	086507	001
3	086511	001
1	086513	001
3	086516	001
3	086519	001
3	086521	001
3	086523	001
3	086524	001
3	086525	001
3	086530	001
3	086530	002
3	086530	003
3	086530	004
3	086535	001
3	086543	001
3	086544	001
3	086545	001
3	086549	001
3	086550	001
3	086551	001
3	086552	001
3	086553	001
3	086554	001
1	086557	001
3	086562	001
3	086569	001
3	086569	002
3	086574	001
1	086576	001
1	086576	002
1	086576	003
3	086577	001
3	086578	001
3	086580	001
3	086586	001
3	086594	001
3	086595	001
3	086596	001
3	086597	001
3	086598	001
3	086606	001
3	086610	001
3	086619	001
3	086651	001
3	086651	002
3	086651	003
3	086651	004
3	086651	005
3	086651	006
3	086651	007
3	086651	008
3	086666	001
3	086678	001
3	086681	001
3	086683	001
3	086695	001
3	086697	001
3	086698	001
3	086705	001
3	086710	002
3	086711	001
3	086712	001
3	086713	001
3	086714	001
3	086715	001
3	086720	001
1	086724	001
1	086727	001
3	086728	001
3	086732	002
3	086735	001
3	086737	001
3	086740	001
3	086742	001
3	086743	001
3	086744	001
3	086745	001
3	086746	001
3	086747	001
3	086748	001
3	086750	001
3	086754	001
3	086760	001
3	086761	001
3	086761	002
3	086763	001
3	086764	001
3	086765	001
3	086766	001
3	086769	001
3	086795	001
3	086796	001
3	086797	001
3	086798	001
3	086808	001
3	086809	001
3	086810	001
3	086811	001
3	086813	001
3	086821	001
3	086822	001
3	086823	001
3	086824	001
3	086826	001
3	086826	002
3	086827	001
3	086829	001
1	086831	001
1	086831	002
3	086833	001
3	086834	001
3	086835	001
3	086836	001
3	086837	001
3	086840	001
1	086841	001
1	086842	001
3	086844	001
3	086845	001
3	086853	001
3	086854	001
3	086857	001
3	086859	001
3	086860	001
3	086863	001
3	086865	001
3	086866	001
3	086867	001
3	086874	001
3	086875	001
3	086876	001
3	086880	001
3	086881	001
3	086885	001
3	086886	001
3	086887	001
3	086888	001
3	086889	001
3	086890	001
3	086892	001
3	086893	001
3	086898	002
3	086899	001
3	086900	001
3	086901	001
3	086902	001
3	086903	001
3	086903	002
3	086906	001
3	086906	002
3	086906	003
3	086906	004
3	086911	001
3	086917	001
1	086923	001
1	086925	001
3	086926	001
3	086936	001
3	086937	001
3	086938	001
3	086940	001
3	086941	001
3	086942	001
3	086943	001
3	086944	001
3	086944	002
3	086944	003
1	086945	001
3	086946	001
3	086947	001
3	086948	001
3	086950	001
3	086952	001
3	086953	001
3	086954	001
1	086961	002
1	086962	001
3	086968	001
3	086984	001
3	086985	001
3	086986	002
3	086987	001
1	086988	001
1	086989	001
1	086996	002
3	086998	001
3	087001	001
3	087002	001
1	087003	001
3	087004	002
3	087005	001
1	087006	001
3	087007	001
3	087009	001
3	087010	001
3	087011	001
3	087014	001
3	087014	002
3	087020	001
3	087021	001
1	087022	001
1	087022	002
3	087025	001
3	087029	001
3	087030	001
3	087032	001
3	087037	001
3	087043	001
3	087045	001
3	087048	002
3	087050	001
3	087053	001
1	087056	001
1	087059	001
3	087060	001
3	087062	001
3	087065	001
3	087066	001
1	087068	001
3	087073	001
3	087074	001
3	087075	001
3	087077	001
3	087078	001
3	087079	001
3	087080	001
3	087081	001
3	087082	001
1	087083	001
3	087085	001
3	087086	001
3	087091	001
3	087092	001
3	087093	001
3	087095	001
3	087100	001
3	087101	001
3	087102	001
1	087104	001
3	087107	001
3	087108	001
3	087111	001
3	087113	001
3	087118	001
3	087121	001
3	087122	001
3	087126	001
1	087127	001
1	087128	001
3	087129	001
3	087131	001
3	087135	001
3	087136	001
3	087136	002
3	087136	003
3	087141	001
3	087143	001
3	087144	001
3	087146	001
1	087147	001
3	087153	001
3	087154	001
3	087155	001
3	087155	002
3	087155	003
3	087156	002
3	087157	001
3	087158	001
3	087159	001
3	087160	001
3	087164	001
1	087165	001
3	087176	001
3	087181	001
3	087183	001
1	087184	001
3	087185	001
3	087186	001
3	087189	001
1	087190	001
1	087190	002
3	087191	001
3	087192	001
3	087193	001
3	087194	001
3	087195	001
3	087196	001
3	087197	001
3	087200	001
3	087202	001
3	087203	001
1	087204	001
3	087208	001
3	087209	001
3	087210	001
3	087211	001
3	087213	001
3	087214	001
3	087215	001
3	087216	001
3	087222	001
3	087223	001
3	087225	001
3	087226	001
3	087228	001
3	087231	001
3	087233	001
3	087234	001
3	087235	001
3	087239	001
3	087240	001
1	087242	001
3	087243	001
3	087244	001
3	087245	001
3	087246	002
3	087247	001
3	087248	001
3	087250	001
3	087260	001
3	087264	001
3	087265	001
1	087266	001
3	087267	001
3	087273	001
3	087273	002
3	087274	001
3	087274	002
3	087275	001
3	087276	001
3	087277	001
3	087278	001
3	087282	001
3	087283	001
3	087284	001
3	087285	001
3	087292	001
3	087293	001
1	087294	001
3	087296	001
3	087297	001
3	087300	001
3	087301	001
3	087305	001
3	087306	001
3	087307	001
3	087310	001
3	087311	001
3	087312	001
1	087313	001
3	087315	001
3	087317	001
3	087318	001
3	087324	001
3	087328	001
3	087329	001
3	087329	002
3	087332	001
3	087336	001
3	087341	001
1	087342	001
3	087353	001
1	087355	001
3	087361	001
3	087362	001
3	087363	001
3	087364	001
3	087366	001
3	087367	001
3	087368	001
3	087369	001
3	087370	001
3	087371	001
3	087375	001
3	087376	001
3	087377	001
3	087378	001
3	087380	001
3	087381	001
3	087384	001
1	087385	001
1	087385	002
1	087385	003
3	087387	001
1	087388	001
3	087389	001
3	087390	001
3	087392	001
1	087393	001
3	087394	001
3	087395	001
3	087396	001
3	087397	001
3	087398	001
3	087400	002
1	087400	003
1	087400	004
3	087405	001
3	087406	001
3	087407	001
1	087408	001
1	087408	002
3	087409	001
3	087410	001
3	087411	001
3	087416	001
3	087417	001
3	087421	001
3	087422	001
3	087423	001
3	087424	001
3	087425	001
3	087427	001
3	087428	001
3	087429	001
3	087430	001
3	087431	001
3	087433	001
3	087438	001
3	087439	001
3	087440	001
3	087442	001
3	087442	002
3	087442	003
3	087442	004
3	087442	005
3	087444	001
1	087446	001
1	087447	001
3	087448	001
3	087449	001
3	087450	001
3	087451	001
3	087452	001
3	087453	001
3	087454	001
3	087457	001
3	087458	001
3	087459	001
3	087460	001
3	087462	001
1	087463	001
3	087464	001
3	087470	001
3	087471	001
3	087473	001
1	087479	001
3	087480	001
3	087487	001
3	087488	001
3	087489	001
1	087499	001
3	087500	001
3	087501	001
3	087502	001
3	087504	001
3	087506	001
1	087508	001
3	087509	001
3	087510	001
3	087511	001
3	087512	001
1	087513	001
3	087514	001
3	087515	001
3	087516	001
3	087517	001
3	087518	001
3	087519	001
3	087520	001
3	087521	001
3	087522	001
3	087523	001
3	087524	001
3	087525	001
3	087532	001
3	087533	001
3	087534	001
3	087535	001
3	087535	002
1	087537	001
3	087539	001
3	087540	001
3	087541	001
3	087542	001
3	087543	001
3	087545	001
3	087546	001
3	087547	001
3	087550	001
3	087551	001
3	087552	001
3	087553	001
3	087554	001
3	087555	001
3	087556	001
3	087557	001
3	087561	001
3	087562	001
3	087563	001
3	087564	001
3	087565	001
3	087566	001
3	087567	001
3	087568	001
3	087569	001
3	087584	001
3	087585	001
3	087586	001
3	087587	001
3	087589	001
3	087590	001
3	087591	001
3	087592	001
3	087593	001
3	087595	001
3	087596	001
3	087598	001
3	087599	001
3	087600	001
3	087601	001
3	087602	001
3	087603	001
3	087604	001
3	087608	001
3	087609	001
3	087610	001
3	087611	002
3	087612	001
3	087613	001
3	087614	001
3	087616	001
3	087617	001
3	087619	001
3	087620	001
3	087621	001
3	087628	001
3	087629	001
3	087630	001
3	087631	001
3	087632	001
3	087634	001
3	087636	001
3	087637	001
3	087638	001
3	087639	001
3	087643	001
3	087644	001
3	087645	001
3	087646	001
3	087647	001
3	087648	001
3	087649	001
3	087651	001
3	087653	001
3	087654	001
3	087655	001
3	087656	001
3	087657	001
3	087658	001
3	087660	001
3	087661	001
3	087662	001
3	087663	001
3	087665	001
3	087666	001
3	087667	001
3	087668	001
3	087671	001
3	087672	001
3	087674	001
3	087677	001
3	087679	001
3	087681	001
3	087682	001
3	087685	001
3	087686	001
3	087687	001
3	087689	001
1	087693	001
3	087695	001
3	087695	002
3	087695	003
3	087697	001
3	087698	001
3	087699	001
3	087701	001
1	087702	001
3	087706	001
1	087708	001
3	087709	001
3	087711	001
3	087712	001
1	087716	001
1	087717	001
3	087722	001
3	087723	001
3	087724	001
3	087725	001
3	087726	001
3	087727	001
3	087728	001
3	087729	001
3	087730	001
3	087731	001
3	087736	001
3	087739	001
3	087742	001
3	087743	001
3	087744	001
3	087745	001
1	087748	001
3	087750	001
3	087751	001
3	087752	001
3	087756	001
3	087757	001
3	087759	001
3	087760	001
3	087761	001
3	087762	001
3	087763	001
3	087764	001
3	087765	001
3	087766	001
3	087767	001
3	087768	001
3	087769	001
3	087770	001
3	087771	001
3	087772	001
3	087773	001
3	087774	001
3	087775	001
3	087776	001
3	087777	001
3	087780	001
3	087781	001
3	087783	001
3	087785	001
3	087786	001
3	087787	001
3	087790	001
3	087791	001
3	087792	001
3	087794	001
1	087795	001
3	087796	001
3	087797	001
3	087798	001
3	087799	001
1	087800	001
1	087801	001
3	087804	001
3	087805	001
3	087809	001
3	087810	001
3	087811	001
3	087812	001
3	087813	001
3	087817	001
3	087818	001
3	087819	001
3	087820	001
3	087821	001
3	087822	001
3	087825	001
3	087826	001
3	087827	001
3	087828	001
3	087833	001
3	087834	001
3	087835	001
1	087836	001
3	087837	001
3	087838	001
3	087839	001
3	087842	001
1	087844	001
1	087845	001
1	087846	001
1	087846	002
1	087846	003
3	087847	001
3	087848	001
3	087851	001
3	087852	001
3	087853	001
3	087854	001
3	087857	001
3	087858	001
1	087859	001
3	087860	001
3	087862	001
3	087863	001
3	087864	001
3	087865	001
3	087866	001
3	087867	001
3	087868	001
3	087871	001
3	087871	002
3	087871	003
1	087872	001
3	087875	001
3	087876	001
3	087877	001
3	087878	001
3	087880	001
1	087881	001
3	087884	001
3	087885	001
3	087886	001
3	087887	001
3	087892	001
3	087893	001
3	087894	001
3	087902	001
3	087903	001
3	087904	001
3	087905	001
3	087906	001
3	087907	001
3	087908	001
3	087909	001
3	087910	001
3	087912	001
3	087913	001
3	087914	001
3	087915	001
1	087916	001
3	087917	001
3	087918	001
3	087919	001
3	087920	001
3	087921	001
3	087922	001
3	087930	001
3	087931	001
3	087932	001
3	087934	001
3	087935	001
3	087936	001
3	087937	001
3	087938	001
3	087939	001
3	087940	001
3	087941	001
1	087942	001
1	087943	001
1	087944	001
1	087946	001
3	087947	001
3	087948	001
3	087949	001
3	087952	001
1	087953	001
1	087954	001
1	087955	001
3	087956	001
3	087958	001
3	087959	001
3	087961	001
3	087963	001
3	087964	001
3	087967	001
3	087968	001
3	087969	001
3	087973	001
3	087974	001
3	087977	001
3	087978	001
3	087979	001
3	087980	001
3	087981	001
3	087984	001
3	087985	001
3	087986	001
3	087987	001
3	087990	001
3	087991	001
3	087992	001
3	087995	001
3	087996	001
1	087997	001
3	087998	001
3	087999	001
3	088000	001
1	088004	001
1	088004	002
1	088004	003
1	088004	004
3	088007	001
1	088008	001
3	088009	001
3	088010	001
3	088011	001
3	088012	001
3	088013	001
3	088014	001
3	088015	001
3	088016	001
1	088017	001
3	088020	001
3	088021	001
3	088022	001
1	088023	001
3	088024	001
3	088025	001
3	088027	001
3	088028	001
3	088029	001
3	088030	001
3	088031	001
3	088032	001
3	088034	001
3	088035	001
3	088036	001
3	088037	001
3	088038	001
3	088039	001
3	088041	001
1	088042	001
1	088042	002
1	088042	003
3	088045	001
3	088046	001
3	088047	001
3	088048	001
3	088051	001
3	088052	001
3	088053	001
3	088054	001
3	088058	001
3	088059	001
3	088061	001
3	088062	001
3	088063	001
3	088066	001
3	088067	001
3	088071	001
1	088072	001
1	088072	002
3	088073	001
3	088075	001
3	088076	001
3	088077	001
3	088078	001
3	088079	001
3	088081	001
3	088082	001
3	088084	001
3	088085	001
3	088087	001
1	088088	001
3	088089	001
3	088090	001
3	088091	001
3	088092	001
3	088094	001
3	088095	001
3	088096	001
3	088099	001
1	088100	001
3	088101	001
3	088105	001
3	088106	001
3	088107	001
1	088108	001
1	088109	001
3	088110	001
3	088111	001
3	088116	001
3	088117	001
3	088119	001
3	088120	001
3	088121	001
3	088122	001
3	088124	001
3	088125	001
3	088126	001
3	088127	001
3	088128	001
3	088129	001
3	088130	001
3	088131	001
3	088132	001
3	088133	001
3	088134	001
3	088135	001
3	088136	001
3	088137	001
1	088138	001
3	088139	001
3	088140	001
3	088143	001
3	088144	001
3	088145	001
3	088146	001
3	088147	002
3	088147	003
3	088149	001
3	088150	001
3	088151	001
3	088156	001
3	088157	001
3	088158	001
3	088164	001
3	088165	001
3	088166	001
1	088167	001
1	088168	001
1	088169	001
1	088170	001
3	088171	001
3	088172	001
3	088173	001
3	088174	001
3	088175	001
3	088176	001
3	088177	001
3	088178	001
3	088182	001
3	088183	001
3	088184	001
3	088185	001
3	088186	001
3	088187	001
3	088188	001
3	088189	001
3	088190	001
1	088191	001
3	088193	001
3	088194	001
3	088195	001
3	088196	001
3	088197	001
3	088198	001
3	088199	001
3	088200	001
3	088205	001
3	088207	001
3	088212	001
3	088214	001
3	088215	001
3	088216	001
3	088217	001
3	088218	001
3	088221	001
3	088222	001
3	088223	001
3	088226	001
3	088227	001
1	088228	001
3	088229	001
3	088230	001
3	088231	001
3	088232	001
1	088235	001
1	088237	001
3	088239	001
3	088240	001
3	088241	001
3	088242	001
3	088243	001
3	088246	001
1	088248	001
1	088250	001
1	088251	001
1	088252	001
3	088253	001
1	088254	001
3	088255	001
3	088256	001
3	088257	001
3	088258	001
3	088260	001
1	088262	001
3	088265	001
3	088267	001
3	088268	001
3	088269	001
3	088270	001
3	088271	001
3	088272	001
3	088273	001
3	088274	001
3	088275	001
1	088276	001
3	088279	001
3	088280	001
3	088281	001
3	088282	001
3	088283	001
3	088284	001
3	088285	001
3	088286	001
3	088288	001
3	088289	001
3	088290	001
1	088292	001
1	088294	001
1	088295	001
3	088296	001
3	088297	001
3	088298	001
1	088299	001
3	088303	001
3	088304	001
3	088305	001
1	088306	001
3	088307	001
3	088308	001
3	088309	001
3	088310	001
3	088311	001
3	088312	001
3	088314	001
1	088316	001
3	088317	001
3	088318	002
3	088319	001
3	088322	001
3	088323	001
3	088324	001
1	088325	001
3	088326	001
1	088327	001
1	088328	001
1	088329	001
3	088330	001
3	088331	001
3	088332	001
3	088333	001
3	088334	001
3	088335	001
3	088336	001
3	088337	001
1	088342	001
3	088343	001
3	088344	001
3	088345	001
3	088348	001
3	088349	001
3	088350	001
3	088351	001
3	088352	001
3	088353	001
3	088354	001
3	088355	001
3	088356	001
3	088357	001
3	088358	001
3	088360	001
3	088361	001
3	088364	001
3	088365	001
1	088366	001
3	088367	001
3	088368	001
3	088369	001
3	088370	001
3	088371	001
3	088372	001
3	088373	001
3	088374	001
3	088375	001
3	088376	001
3	088377	001
3	088379	001
3	088381	001
3	088382	001
3	088383	001
3	088385	001
1	088387	001
1	088388	001
1	088389	001
1	088390	001
1	088391	001
3	088392	001
3	088393	001
3	088394	001
3	088395	001
3	088396	001
3	088399	001
1	088400	001
3	088407	001
3	088409	001
3	088410	001
3	088412	001
3	088414	001
3	088415	001
3	088421	001
3	088422	001
3	088423	001
3	088424	001
3	088425	001
3	088426	001
3	088429	001
3	088430	001
3	088431	001
3	088432	001
3	088433	001
3	088440	001
3	088441	001
3	088447	001
3	088448	001
3	088449	001
1	088450	001
1	088451	001
3	088452	001
3	088453	001
3	088456	001
3	088457	001
3	088458	001
3	088459	001
3	088460	001
3	088461	001
3	088462	001
3	088463	001
1	088465	001
1	088467	001
1	088468	001
3	088469	001
3	088470	001
3	088471	001
3	088472	001
3	088474	001
3	088475	001
3	088476	001
3	088477	001
3	088478	001
3	088479	001
3	088480	001
1	088481	001
1	088481	002
1	088481	003
1	088481	004
1	088482	001
1	088483	001
3	088484	001
3	088486	001
1	088487	001
1	088488	001
3	088489	001
3	088493	001
1	088496	001
3	088497	001
3	088499	001
3	088503	001
3	088504	001
3	088505	001
3	088506	001
3	088507	001
3	088508	001
3	088510	001
3	088511	001
3	088514	001
3	088515	001
3	088517	001
3	088518	001
3	088519	001
3	088520	001
3	088521	001
3	088522	001
3	088523	001
3	088524	001
3	088527	001
3	088528	001
3	088529	001
3	088530	001
3	088531	001
3	088532	001
3	088533	001
3	088534	001
3	088535	001
3	088537	001
3	088539	001
3	088540	001
3	088542	001
3	088544	001
3	088549	001
3	088549	002
3	088550	001
3	088551	001
3	088554	001
3	088555	001
3	088556	001
3	088557	001
3	088560	001
3	088561	001
3	088562	001
3	088563	001
3	088564	001
3	088567	001
3	088568	001
3	088570	001
1	088571	001
3	088572	001
3	088576	001
3	088577	001
3	088578	001
3	088580	001
3	088581	001
3	088582	001
3	088584	001
3	088585	001
1	088586	001
3	088587	001
3	088588	001
3	088593	001
3	088594	001
3	088595	001
3	088596	001
3	088597	001
3	088598	001
3	088599	001
3	088602	001
3	088603	001
3	088604	001
3	088605	001
3	088606	001
3	088607	001
3	088608	001
3	088610	001
3	088611	001
3	088612	001
3	088613	001
3	088614	001
3	088615	001
1	088616	001
1	088617	001
1	088618	001
1	088619	001
3	088620	001
3	088621	001
3	088622	001
3	088625	001
3	088626	001
1	088627	001
1	088628	001
1	088629	001
3	088630	001
3	088631	001
3	088632	001
3	088633	001
3	088634	001
3	088635	001
1	088636	001
3	088637	001
1	088638	001
3	088639	001
3	088640	001
3	088641	001
3	088642	001
3	088643	001
3	088646	001
3	088647	001
3	088648	001
3	088649	001
3	088651	001
3	088652	001
3	088653	001
3	088654	001
3	088656	001
3	088657	001
3	088658	001
3	088659	001
3	088660	001
3	088661	001
3	088662	001
3	088663	001
3	088664	001
3	088665	001
3	088666	001
3	088667	001
3	088668	001
3	088669	001
3	088670	001
3	088671	001
3	088672	001
3	088673	001
3	088674	001
3	088675	001
3	088676	001
3	088677	001
3	088678	001
3	088679	001
3	088680	001
3	088682	001
3	088686	001
3	088689	001
3	088690	001
3	088691	001
3	088692	001
3	088693	001
3	088694	001
3	088695	001
3	088697	001
3	088698	001
3	088699	001
3	088700	001
3	088701	001
3	088702	001
1	088703	001
1	088704	001
3	088705	001
3	088706	001
3	088707	001
3	088708	001
3	088709	001
3	088710	001
3	088711	001
3	088712	001
3	088713	001
3	088715	001
3	088717	001
3	088718	001
3	088719	001
3	088720	001
3	088721	001
3	088722	001
3	088724	001
3	088725	001
3	088726	001
3	088728	001
3	088729	001
3	088730	001
3	088731	001
3	088732	001
3	088733	001
3	088734	001
3	088735	001
3	088736	001
3	088737	001
3	088738	001
3	088739	001
3	088740	001
3	088742	001
3	088743	001
1	088744	001
3	088745	001
3	088746	001
3	088749	001
3	088750	001
3	088755	001
3	088756	001
3	088757	001
3	088758	001
1	088759	001
3	088760	001
3	088761	001
3	088762	001
1	088763	001
1	088764	001
3	088765	001
3	088766	001
3	088767	001
3	088768	001
3	088769	001
3	088770	001
3	088771	001
3	088772	001
3	088780	001
3	088781	001
3	088785	001
3	088786	001
3	088787	001
3	088788	001
3	088789	001
3	088790	001
3	088791	001
3	088792	001
3	088793	001
3	088794	001
3	088795	001
3	088796	001
3	088797	001
3	088798	001
1	088799	001
1	088802	001
1	088803	001
3	088804	001
3	088809	001
1	088810	001
1	088811	001
3	088812	001
3	088813	001
3	088814	001
3	088815	001
3	088816	001
3	088818	001
3	088819	001
3	088820	001
3	088821	001
3	088824	001
3	088825	001
3	088826	001
3	088827	001
3	088828	001
3	088829	001
3	088830	001
3	088831	001
1	088832	001
3	088833	001
3	088837	001
3	088840	001
3	088842	001
3	088845	001
3	088846	001
3	088847	001
3	088848	001
3	088849	001
3	088850	001
3	088852	001
3	088853	001
3	088854	001
3	088855	001
3	088856	001
3	088857	001
3	088860	001
3	088862	001
3	088863	001
1	088864	001
3	088865	001
3	088866	001
3	088867	001
3	088868	001
3	088869	001
3	088870	001
3	088871	001
3	088872	001
3	088873	001
1	088875	001
3	088877	001
3	088880	001
3	088881	001
3	088882	001
3	088883	001
3	088884	001
3	088885	001
3	088886	001
3	088887	001
3	088888	001
3	088889	001
3	088891	001
3	088892	001
3	088893	001
3	088894	001
3	088895	001
3	088896	001
3	088897	001
3	088898	001
3	088900	002
1	088901	001
3	088902	001
3	088903	001
3	088907	001
1	088908	001
3	088909	001
3	088910	001
1	088911	001
1	088912	001
3	088913	001
3	088917	001
3	088918	001
3	088919	001
3	088921	001
3	088922	001
3	088923	001
3	088924	001
3	088928	001
3	088929	001
3	088932	001
3	088933	001
3	088934	001
3	088935	001
3	088936	001
3	088937	001
3	088939	001
3	088941	001
3	088942	001
3	088944	001
1	088946	001
3	088947	001
3	088948	001
3	088949	001
3	088950	001
3	088954	001
3	088956	001
1	088957	001
3	088958	001
3	088959	001
3	088960	001
3	088961	001
3	088962	001
3	088967	001
3	088968	001
3	088969	001
3	088970	001
3	088972	001
3	088973	001
3	088974	001
3	088986	001
3	088987	001
3	088988	001
3	088989	001
3	088990	001
3	088991	001
3	088994	001
3	088997	001
3	088999	001
3	089000	001
3	089001	001
3	089003	001
3	089006	001
1	089007	001
3	089008	001
3	089011	001
3	089013	001
3	089018	001
3	089019	001
3	089020	001
3	089021	001
3	089023	001
3	089024	001
3	089025	001
3	089026	001
3	089027	001
3	089028	001
3	089029	001
3	089030	001
3	089031	001
3	089032	001
3	089033	001
3	089040	001
3	089041	001
3	089042	001
3	089043	001
3	089047	001
3	089048	001
3	089049	001
3	089051	001
3	089052	001
3	089057	001
1	089058	001
1	089059	001
1	089060	001
3	089063	001
3	089064	001
3	089066	001
3	089067	001
3	089068	001
1	089069	001
1	089070	001
3	089071	001
3	089072	001
3	089073	001
1	089074	001
3	089080	001
1	089081	001
3	089082	001
3	089094	001
3	089095	001
3	089096	001
1	089097	001
1	089098	001
3	089099	001
3	089100	001
3	089101	001
3	089102	001
3	089103	001
3	089104	001
3	089105	001
3	089106	001
3	089107	001
3	089109	001
3	089110	001
3	089111	001
3	089113	001
3	089114	001
3	089115	001
3	089116	001
3	089117	001
3	089120	001
3	089121	001
3	089122	001
3	089123	001
1	089124	001
3	089126	001
3	089127	001
1	089129	001
3	089130	001
3	089131	001
3	089132	001
3	089135	001
3	089136	001
3	089137	001
3	089139	001
3	089141	001
3	089143	001
3	089144	001
3	089145	001
3	089146	001
3	089152	001
3	089158	001
3	089160	001
3	089161	001
3	089162	001
3	089163	001
3	089164	001
3	089166	001
3	089169	001
3	089170	001
3	089171	001
3	089172	001
3	089173	001
3	089174	001
1	089175	001
3	089177	001
3	089178	001
3	089179	001
3	089180	001
3	089183	001
3	089184	001
3	089185	001
3	089186	001
3	089187	001
3	089188	001
3	089189	001
3	089190	001
3	089191	001
3	089192	001
3	089193	001
3	089199	001
3	089200	001
3	089201	001
1	089202	001
3	089207	001
3	089208	001
3	089209	001
3	089211	001
3	089212	001
3	089213	001
3	089218	001
3	089219	001
3	089219	002
3	089219	003
3	089220	001
3	089221	001
3	089222	001
3	089223	001
3	089231	001
3	089233	001
3	089234	001
3	089238	001
3	089239	001
3	089240	001
3	089243	001
3	089244	001
1	089247	001
1	089247	002
1	089247	003
3	089248	001
3	089249	001
3	089250	001
3	089251	001
3	089252	001
3	089253	001
3	089254	001
3	089256	001
3	089257	001
3	089258	001
3	089259	001
3	089263	001
3	089264	001
3	089265	001
3	089266	001
3	089267	001
3	089268	001
3	089271	001
3	089273	001
3	089274	001
3	089275	001
3	089276	001
3	089280	001
3	089281	001
3	089282	001
3	089283	001
3	089284	001
3	089285	001
1	089286	001
1	089286	002
3	089290	001
3	089291	001
3	089293	001
3	089294	001
3	089295	001
3	089296	001
3	089297	001
3	089298	001
3	089306	001
3	089307	001
3	089308	001
3	089309	001
3	089310	001
3	089311	001
3	089312	001
3	089313	001
3	089314	001
3	089315	001
3	089316	001
3	089321	001
3	089322	001
3	089323	001
3	089324	001
3	089325	001
3	089326	001
3	089327	001
3	089330	001
3	089331	001
1	089335	001
1	089338	001
3	089339	001
1	089340	001
1	089341	001
1	089342	001
1	089343	001
3	089346	001
3	089347	001
3	089351	001
3	089352	001
3	089353	001
3	089354	001
3	089355	001
3	089356	001
3	089359	001
3	089360	001
3	089361	001
3	089362	001
3	089363	001
3	089364	001
3	089365	001
3	089366	001
1	089367	001
3	089368	001
3	089369	001
3	089369	002
3	089369	003
3	089370	001
3	089371	001
3	089372	001
3	089373	001
3	089381	001
3	089382	001
3	089383	001
1	089384	001
3	089385	001
3	089386	001
3	089387	001
3	089388	001
3	089389	001
3	089390	001
3	089393	001
1	089395	001
3	089396	001
3	089397	001
1	089399	001
1	089399	002
1	089399	003
1	089399	004
1	089399	005
1	089399	006
1	089400	001
1	089402	001
3	089405	001
1	089406	001
1	089407	001
1	089408	001
1	089409	001
1	089410	001
3	089413	001
1	089414	001
3	089415	001
3	089416	001
3	089417	001
3	089418	001
3	089420	001
3	089421	001
3	089422	001
3	089423	001
1	089424	001
1	089424	002
1	089424	003
3	089425	001
3	089426	001
3	089427	001
3	089428	001
3	089434	001
3	089438	001
3	089440	001
3	089441	001
3	089442	001
3	089443	001
3	089446	001
3	089447	001
3	089448	001
3	089449	001
1	089450	001
3	089451	001
1	089452	001
1	089454	001
3	089455	001
3	089456	001
3	089457	001
3	089458	001
3	089459	001
3	089463	001
3	089464	001
3	089465	001
1	089472	001
3	089474	001
3	089475	001
3	089476	001
3	089477	001
3	089478	001
3	089479	001
3	089480	001
3	089481	001
3	089482	001
3	089483	001
3	089484	001
3	089485	001
3	089486	001
3	089488	001
3	089489	001
3	089495	001
3	089496	001
3	089497	001
3	089501	001
3	089503	001
3	089504	001
3	089508	001
3	089511	001
3	089512	001
3	089513	001
3	089514	001
1	089515	001
3	089517	001
3	089519	001
3	089520	001
3	089521	001
1	089522	001
3	089523	001
1	089524	001
3	089525	001
1	089526	001
3	089528	001
3	089529	001
3	089530	001
3	089532	001
3	089533	001
1	089534	001
3	089536	001
3	089537	001
3	089538	001
3	089539	001
3	089540	001
3	089554	001
1	089556	001
3	089557	001
3	089558	001
1	089560	001
3	089561	001
3	089562	001
3	089563	001
3	089565	001
3	089566	001
3	089567	001
3	089568	001
3	089572	001
3	089573	001
3	089574	001
3	089575	001
3	089576	001
3	089577	001
3	089578	001
3	089579	001
3	089580	001
3	089581	001
3	089582	001
1	089585	001
3	089586	001
3	089586	002
3	089586	003
3	089586	004
3	089590	001
3	089591	001
