"observationPeriods","MinDate","ScalingFactors","Units","MeasurementMethods","NumPlaces","StatVar"
"[]","2016","[]","[]","[CensusCBPSurvey]","2417","dc/s0jmt1t1rp89g"
"[]","2016","[]","[]","[CensusCBPSurvey]","934","dc/vlfr7wxmsqq5"
"[]","2016","[]","[]","[CensusCBPSurvey]","2413","dc/993pnscpvgdz6"
"[]","2016","[]","[]","[CensusCBPSurvey]","12951","dc/74jns94bk89n1"
"[]","2016","[]","[]","[CensusCBPSurvey]","1274","dc/dqznvqy3wx8fh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3038","dc/9c138rz706kz6"
"[]","2016","[]","[]","[CensusCBPSurvey]","1840","dc/rvp2px9276r8h"
"[]","2016","[]","[]","[CensusCBPSurvey]","18896","dc/y7xwwebb6y5q8"
"[]","2016","[]","[]","[CensusCBPSurvey]","2990","dc/xx9589tx2n1wg"
"[]","2016","[]","[]","[CensusCBPSurvey]","3711","dc/ptepre9gslnpd"
"[]","2016","[]","[]","[CensusCBPSurvey]","1825","dc/0c018yhwnwwjg"
"[]","2016","[]","[]","[CensusCBPSurvey]","11681","dc/jcsgsk59sv96f"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1664","dc/30dll5n2fzc76"
"[]","2016","[]","[]","[CensusCBPSurvey]","4640","dc/g84htn2thyh9c"
"[]","2016","[]","[]","[CensusCBPSurvey]","1186","dc/2peh9vvphftx1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","628","dc/frm6b6jdv3656"
"[]","2016","[]","[]","[CensusCBPSurvey]","4267","dc/vcjrvcp8vyn65"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3417","dc/g2d5j6ex54vx5"
"[]","2016","[]","[]","[CensusCBPSurvey]","2424","dc/m1ddmsw5ytdwf"
"[]","2016","[]","[]","[CensusCBPSurvey]","1732","dc/bqgq1rrj9g8h7"
"[]","2016","[]","[]","[CensusCBPSurvey]","3555","dc/v2vxh5zpmlbhh"
"[]","2016","[]","[]","[CensusCBPSurvey]","735","dc/5myfkmev0hmp2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","356","dc/y68c2bw11lxm1"
"[]","2016","[]","[]","[CensusCBPSurvey]","23318","Count_Establishment_NAICSArtsEntertainmentRecreation"
"[]","2016","[]","[]","[CensusCBPSurvey]","1621","dc/5qe082408083"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3761","dc/pb8c2qmygx46g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","330","dc/4z7venhz4dr7d"
"[]","2016","[]","[]","[CensusCBPSurvey]","330","dc/vmyd551yfdvsc"
"[]","2016","[]","[]","[CensusCBPSurvey]","385","dc/2ce4nhdl1jps7"
"[]","2016","[]","[]","[CensusCBPSurvey]","20115","dc/cvygf76zmbmc5"
"[]","2016","[]","[]","[CensusCBPSurvey]","287","dc/8y5x5b2yzle7"
"[]","2017","[]","[]","[CensusCBPSurvey]","2511","dc/dfw59wjp2t974"
"[]","2016","[]","[]","[CensusCBPSurvey]","509","dc/rryn575hdsn8h"
"[]","2016","[]","[]","[CensusCBPSurvey]","809","dc/eldp09ebn10l5"
"[]","2016","[]","[]","[CensusCBPSurvey]","1228","dc/lncd1nzp1m3m5"
"[]","2016","[]","[]","[CensusCBPSurvey]","1397","dc/mcsz0tw0brjfg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","784","dc/jr4ks1vfgwn8b"
"[]","2016","[]","[]","[CensusCBPSurvey]","3719","dc/xh18s3zn6gh82"
"[]","2016","[]","[]","[CensusCBPSurvey]","7669","dc/m6z0yhlgvd5nh"
"[]","2016","[]","[]","[CensusCBPSurvey]","252","dc/yh9784pr8zqw"
"[]","2017","[]","[]","[CensusCBPSurvey]","12029","Count_Establishment_NAICSGeneralMerchandiseStoresIncludingWarehouseClubsAndSupercenters"
"[]","2016","[]","[]","[CensusCBPSurvey]","636","dc/ecs6c9s13d1c4"
"[]","2016","[]","[]","[CensusCBPSurvey]","4328","dc/3c4tcr1vbn0j1"
"[]","2016","[]","[]","[CensusCBPSurvey]","631","dc/crps672gxw8z6"
"[]","2016","[]","[]","[CensusCBPSurvey]","22338","dc/psqkcdy75vclb"
"[]","2016","[]","[]","[CensusCBPSurvey]","441","dc/3feb2g82bze8b"
"[]","2016","[]","[]","[CensusCBPSurvey]","1290","dc/hc3v62t433nn"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","650","dc/373qw5e478yh3"
"[]","2016","[]","[]","[CensusCBPSurvey]","18896","dc/pw6b0mlt14clg"
"[]","2016","[]","[]","[CensusCBPSurvey]","2215","dc/j7kmywm9blsyc"
"[]","2016","[]","[]","[CensusCBPSurvey]","805","dc/hgkb44ttzmxx"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1245","dc/hbh4e82f1nww2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","158","dc/8fgmz6n1wvqkb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2513","dc/hc2ycm70ez0j1"
"[]","2016","[]","[]","[CensusCBPSurvey]","1906","dc/4d6jfnd71nm96"
"[]","2016","[]","[]","[CensusCBPSurvey]","3125","dc/y1dl9fcf58k5"
"[]","2016","[]","[]","[CensusCBPSurvey]","14511","dc/wbjv84mqs8klc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1717","dc/8jbs6t3wetwx3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3247","dc/lvvxcstrnqb29"
"[]","2016","[]","[]","[CensusCBPSurvey]","16612","dc/7pww71mk88el6"
"[]","2016","[]","[]","[CensusCBPSurvey]","666","dc/d5b0wjv9bnje1"
"[]","2016","[]","[]","[CensusCBPSurvey]","342","dc/76yfsv1set9sc"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","377","dc/ymkzxd92tpnlf"
"[]","2016","[]","[]","[CensusCBPSurvey]","4018","dc/9jxb3z5nn02k7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3954","dc/x4k1fmbgxcgr"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2198","dc/8tr7z8q0cx6s9"
"[]","2016","[]","[]","[CensusCBPSurvey]","3865","dc/s4f6jc8trtnph"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","819","dc/24nx7f65zfp58"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3803","dc/qpkc7f5g4v1t3"
"[]","2016","[]","[]","[CensusCBPSurvey]","426","dc/7ph53jcc6je38"
"[]","2016","[]","[]","[CensusCBPSurvey]","2187","dc/nt0gsl3fgn581"
"[]","2016","[]","[]","[CensusCBPSurvey]","431","dc/w04f5wztd3w12"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","944","dc/z9bdsnhen8nlg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2778","dc/vegntsj42f5d2"
"[]","2016","[]","[]","[CensusCBPSurvey]","1107","dc/y8pqyy7lcknhb"
"[]","2016","[]","[]","[CensusCBPSurvey]","1700","dc/8g7z1zsepbp31"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3395","dc/sscf1t4nv3xg7"
"[]","2016","[]","[]","[CensusCBPSurvey]","1763","dc/h9zlqykqs7xb7"
"[]","2016","[]","[]","[CensusCBPSurvey]","691","dc/gsbtl62zlzez"
"[]","2016","[]","[]","[CensusCBPSurvey]","126","dc/ntdc1z9wbspv3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","389","dc/30c8g9x693bl2"
"[]","2016","[]","[]","[CensusCBPSurvey]","3893","dc/dh2e6cpvswg4g"
"[]","2016","[]","[]","[CensusCBPSurvey]","853","dc/9nbhlz05l0t91"
"[]","2016","[]","[]","[CensusCBPSurvey]","3207","dc/2scg85rt6pvgc"
"[]","2016","[]","[]","[CensusCBPSurvey]","1886","dc/s13el39czqdx9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1937","dc/2t0eskw9tfmf3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1399","dc/n9c7lhnr1kxb3"
"[]","2016","[]","[]","[CensusCBPSurvey]","1695","dc/eqm0cw1ce9pb3"
"[]","2016","[]","[]","[CensusCBPSurvey]","641","dc/4fzngsh5xxb95"
"[]","2016","[]","[]","[CensusCBPSurvey]","1262","dc/0dkgb1fjxd4mg"
"[]","2016","[]","[]","[CensusCBPSurvey]","3995","dc/kcfnegc5xxkmf"
"[]","2016","[]","[]","[CensusCBPSurvey]","3603","dc/r9vy1y4f76l32"
"[]","2016","[]","[]","[CensusCBPSurvey]","141","dc/yrfxwdvpyqs48"
"[]","2016","[]","[]","[CensusCBPSurvey]","2553","dc/xw59fhd59dsc6"
"[]","2016","[]","[]","[CensusCBPSurvey]","6146","dc/9gn4gn9282b8h"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","338","dc/03s6l1g97ry71"
"[]","2016","[]","[]","[CensusCBPSurvey]","5678","dc/6vw81e4qkszjh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2262","dc/3ljhsh4wcrs6g"
"[]","2016","[]","[]","[CensusCBPSurvey]","1587","dc/t7eqcwx5fjwm4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2926","dc/gk6n0sk7wc05h"
"[]","2016","[]","[]","[CensusCBPSurvey]","1623","dc/1lndepqtr2nfd"
"[]","2016","[]","[]","[CensusCBPSurvey]","124","dc/w28j5ys4r5c84"
"[]","2016","[]","[]","[CensusCBPSurvey]","25918","dc/w45s1922bcek2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","77","dc/fnp0sgne1ghr2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","291","dc/smd1c4nvdyd7g"
"[]","2016","[]","[]","[CensusCBPSurvey]","847","dc/84wm2ccqnhpxd"
"[]","2016","[]","[]","[CensusCBPSurvey]","1464","dc/y79b7bbrvyyqb"
"[]","2016","[]","[]","[CensusCBPSurvey]","3317","dc/6hg1p6sfs11fb"
"[]","2016","[]","[]","[CensusCBPSurvey]","882","dc/52x0615t2x9j"
"[]","2016","[]","[]","[CensusCBPSurvey]","3954","dc/dw9tmbp7xkyn7"
"[]","2016","[]","[]","[CensusCBPSurvey]","2007","dc/w9weqmck983y2"
"[]","2016","[]","[]","[CensusCBPSurvey]","4037","dc/4nwc79mnklpc8"
"[]","2016","[]","[]","[CensusCBPSurvey]","674","dc/yxdbd5nzcg3rg"
"[]","2016","[]","[]","[CensusCBPSurvey]","676","dc/9xt9lzlh6zhq5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4122","dc/py8x5cr7k3kr9"
"[]","2016","[]","[]","[CensusCBPSurvey]","921","dc/ejrmq8539fmc4"
"[]","2016","[]","[]","[CensusCBPSurvey]","1938","dc/k740yld5br9w"
"[]","2017","[]","[]","[CensusCBPSurvey]","41","Count_Establishment_NAICSMajorHouseholdApplianceManufacturing_NAICS335220"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","492","dc/rvq2ssjtv64p"
"[]","2016","[]","[]","[CensusCBPSurvey]","4043","dc/yg6b8bg8yvjn8"
"[]","2016","[]","[]","[CensusCBPSurvey]","282","dc/m4bzzhsc3et33"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","302","dc/7smdg274t0jx5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2243","dc/tvsfjkncty4q5"
"[]","2016","[]","[]","[CensusCBPSurvey]","2163","dc/2edvlxdg2tffd"
"[]","2016","[]","[]","[CensusCBPSurvey]","11424","dc/5yqdsznjhfb3h"
"[]","2016","[]","[]","[CensusCBPSurvey]","7100","dc/ml4fg7bg7rw57"
"[]","2016","[]","[]","[CensusCBPSurvey]","8859","dc/j5be01b18gvd7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1387","dc/1vdngmy07f90g"
"[]","2016","[]","[]","[CensusCBPSurvey]","822","dc/7r8r1x9x3kjrg"
"[]","2016","[]","[]","[CensusCBPSurvey]","10760","dc/xlkvc3wx915y7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2756","dc/kgbt77l5g6mm8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","524","dc/54els3mtberw4"
"[]","2016","[]","[]","[CensusCBPSurvey]","7611","dc/wk75b9s812ed4"
"[]","2016","[]","[]","[CensusCBPSurvey]","9196","dc/kdy70mh87z53g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2042","dc/2tew6z0986myf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2129","dc/qmszn9hld0z14"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","47","dc/6vqqecxw5jt0b"
"[]","2016","[]","[]","[CensusCBPSurvey]","15781","dc/lt5e83szjdh76"
"[]","2016","[]","[]","[CensusCBPSurvey]","627","dc/rpbkjrd8vx45h"
"[]","2016","[]","[]","[CensusCBPSurvey]","10128","dc/qt4qg57eteb2c"
"[]","2016","[]","[]","[CensusCBPSurvey]","910","dc/z7779cp5c9k69"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2303","dc/vnftv270nc31h"
"[]","2016","[]","[]","[CensusCBPSurvey]","5005","dc/gg23276smz3b7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3743","dc/skb3c2s33m1r8"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","505","dc/1831wpgbj66b1"
"[]","2016","[]","[]","[CensusCBPSurvey]","815","dc/wvqf6egv6zdm7"
"[]","2016","[]","[]","[CensusCBPSurvey]","2374","dc/fhbxd66ck96q"
"[]","2016","[]","[]","[CensusCBPSurvey]","1194","dc/1b8zf8vwfvwzg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","288","dc/92l2znh4vzqb9"
"[]","2016","[]","[]","[CensusCBPSurvey]","103","dc/2jrry2hqz7fpd"
"[]","2016","[]","[]","[CensusCBPSurvey]","4966","dc/c441s4dbbpeh1"
"[]","2016","[]","[]","[CensusCBPSurvey]","6158","dc/c77nfl7lxvyp1"
"[]","2016","[]","[]","[CensusCBPSurvey]","1520","dc/0h4genkfrbj96"
"[]","2016","[]","[]","[CensusCBPSurvey]","876","dc/xm0t15565d596"
"[]","2016","[]","[]","[CensusCBPSurvey]","2124","dc/hvzdpwcr2s0pg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1835","dc/8q1bl94579kp"
"[]","2016","[]","[]","[CensusCBPSurvey]","252","dc/xye20vs2t74w2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","387","dc/z2rmp3p59jc19"
"[]","2016","[]","[]","[CensusCBPSurvey]","3906","dc/xqmgs6dg7cc4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1130","dc/5kly7l6mtc2p7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2855","dc/tq93slgz7x2x1"
"[]","2016","[]","[]","[CensusCBPSurvey]","2835","dc/30s4s8x946jbh"
"[]","2016","[]","[]","[CensusCBPSurvey]","452","dc/3rm5s81fg7qpf"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1906","dc/14gbsvd89s3kd"
"[]","2016","[]","[]","[CensusCBPSurvey]","651","dc/dddy2jpbrjjyd"
"[]","2016","[]","[]","[CensusCBPSurvey]","1331","dc/1cqnlxfpvsxj1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1925","dc/9f89necxpmgwc"
"[]","2016","[]","[]","[CensusCBPSurvey]","875","dc/pggn4r1tlkq1"
"[]","2016","[]","[]","[CensusCBPSurvey]","3118","dc/rev2jb6lp5qm4"
"[]","2016","[]","[]","[CensusCBPSurvey]","3803","dc/11368rk4epfp1"
"[]","2016","[]","[]","[CensusCBPSurvey]","329","dc/cmbvrngrmxc71"
"[]","2016","[]","[]","[CensusCBPSurvey]","126","dc/6fet70zk07fj4"
"[]","2016","[]","[]","[CensusCBPSurvey]","214","dc/qnm3by80kvx4"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3054","dc/bylftt3m2lee7"
"[]","2016","[]","[]","[CensusCBPSurvey]","15764","dc/cqj94wfhdhzdc"
"[]","2016","[]","[]","[CensusCBPSurvey]","5999","dc/yzfm1xvn7sr71"
"[]","2016","[]","[]","[CensusCBPSurvey]","4426","dc/jydgb9lkyf3v2"
"[]","2016","[]","[]","[CensusCBPSurvey]","291","dc/q746qfdvn3th1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","303","dc/j5by9qtjby9bb"
"[]","2016","[]","[]","[CensusCBPSurvey]","16503","dc/wh7tbscth9w2g"
"[]","2016","[]","[]","[CensusCBPSurvey]","195","dc/z503fbgy48ke3"
"[]","2016","[]","[]","[CensusCBPSurvey]","1684","dc/cerdgf14fp2z1"
"[]","2016","[]","[]","[CensusCBPSurvey]","13437","dc/1jldy8vj3hte5"
"[]","2016","[]","[]","[CensusCBPSurvey]","11684","dc/xlkytr9pm3yj3"
"[]","2016","[]","[]","[CensusCBPSurvey]","700","dc/yj7zn1eztlmkh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","361","dc/v39lqt1lb61l1"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3345","dc/d61tsq1px3ff6"
"[]","2016","[]","[]","[CensusCBPSurvey]","6304","dc/8plrwrxhvhmb5"
"[]","2016","[]","[]","[CensusCBPSurvey]","953","dc/68zx7hmr40s7b"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","934","dc/qjjekmffpdwc5"
"[]","2016","[]","[]","[CensusCBPSurvey]","302","dc/cmgx1ms2nsk42"
"[]","2016","[]","[]","[CensusCBPSurvey]","10412","dc/r3e0fj7pd7qzb"
"[]","2016","[]","[]","[CensusCBPSurvey]","2067","dc/9hcty9v7s4d1g"
"[]","2016","[]","[]","[CensusCBPSurvey]","4064","dc/34nfbxndfxm6c"
"[]","2016","[]","[]","[CensusCBPSurvey]","8220","dc/cv80wwn9xd897"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1040","dc/ezgsb7t9men6h"
"[]","2016","[]","[]","[CensusCBPSurvey]","903","dc/jcnmt6s0ersk2"
"[]","2016","[]","[]","[CensusCBPSurvey]","1032","dc/rd4yppeew5cq1"
"[]","2016","[]","[]","[CensusCBPSurvey]","653","dc/sln7841h9hcf2"
"[]","2016","[]","[]","[CensusCBPSurvey]","2642","dc/fd5wvndf3zyf4"
"[]","2016","[]","[]","[CensusCBPSurvey]","5865","dc/fb1qn8mc2132"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","456","dc/2lwfz22cstftf"
"[]","2016","[]","[]","[CensusCBPSurvey]","3194","dc/ws19bm1hl105b"
"[]","2016","[]","[]","[CensusCBPSurvey]","1442","dc/l3vv0hh4nyj81"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","476","dc/4fn5311y31th1"
"[]","2016","[]","[]","[CensusCBPSurvey]","121","dc/ktd8bp0jv6m25"
"[]","2016","[]","[]","[CensusCBPSurvey]","17530","dc/f8q7m73y8w9d7"
"[]","2016","[]","[]","[CensusCBPSurvey]","1852","dc/t1439zflxl3eg"
"[]","2016","[]","[]","[CensusCBPSurvey]","13491","dc/wyp72x2ksf8dh"
"[]","2016","[]","[]","[CensusCBPSurvey]","2144","dc/0b546fv6h1182"
"[]","2016","[]","[]","[CensusCBPSurvey]","5335","dc/3nr7mtnx1c5p9"
"[]","2016","[]","[]","[CensusCBPSurvey]","646","dc/rwqcl6k60srch"
"[]","2016","[]","[]","[CensusCBPSurvey]","761","dc/cfskgengk5lm6"
"[]","2016","[]","[]","[CensusCBPSurvey]","151","dc/s7tmejdb0jl75"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","387","dc/733jh5q2vk0y3"
"[]","2016","[]","[]","[CensusCBPSurvey]","1950","dc/tczr8q86vw6v"
"[]","2016","[]","[]","[CensusCBPSurvey]","773","dc/xzxm0c1nt0ndh"
"[]","2016","[]","[]","[CensusCBPSurvey]","638","dc/n8y7mtszh1cw3"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","237","dc/b16se8vnx7xh8"
"[]","2016","[]","[]","[CensusCBPSurvey]","378","dc/lejsmce7drmt7"
"[]","2016","[]","[]","[CensusCBPSurvey]","16286","dc/769tcpkx5r7rb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1067","dc/mkc5pdvxknhwg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2788","dc/dpwyrv4lqpsff"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","703","dc/6l46tyfkcerv2"
"[]","2016","[]","[]","[CensusCBPSurvey]","1470","dc/qx52d66bvhqgc"
"[]","2016","[]","[]","[CensusCBPSurvey]","6399","dc/jkj7txfw5d59c"
"[]","2016","[]","[]","[CensusCBPSurvey]","3936","dc/1c2w2dslwps11"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","651","dc/ntmc367htxnz3"
"[]","2016","[]","[]","[CensusCBPSurvey]","5573","dc/wg2yejebrt2g1"
"[]","2016","[]","[]","[CensusCBPSurvey]","9684","dc/exg5bf9g47ff5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","489","dc/wne330jzvyg2g"
"[]","2016","[]","[]","[CensusCBPSurvey]","1959","dc/6ynj0jwep3mc6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3420","dc/d616lfjds7j6"
"[]","2016","[]","[]","[CensusCBPSurvey]","3825","dc/qrkedqq3n9c6f"
"[]","2016","[]","[]","[CensusCBPSurvey]","1123","dc/lbd5b3hdpdxdd"
"[]","2016","[]","[]","[CensusCBPSurvey]","1836","dc/8el02pzxrs044"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2896","dc/g78wdvx1tdbjd"
"[]","2016","[]","[]","[CensusCBPSurvey]","1729","dc/czsw6fsx8f201"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","3603","dc/nbt9myvkdttyg"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2669","dc/p3k9w1fg2q5b6"
"[]","2016","[]","[]","[CensusCBPSurvey]","2660","dc/msvr96wnt8jm5"
"[]","2016","[]","[]","[CensusCBPSurvey]","1820","dc/z3k6feepvs4s5"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","269","dc/y44glwqpyq3n7"
"[]","2016","[]","[]","[CensusCBPSurvey]","297","dc/56hcbmlwxtp41"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2222","dc/94b23k73m109"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1763","dc/234gv0zgvrz16"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1555","dc/leqtc1seg6313"
"[]","2016","[]","[]","[CensusCBPSurvey]","702","dc/v5ytf395thbvb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1029","dc/r1wbmv6cfre5g"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1245","dc/5fvt6kr68yybg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1490","dc/04bkwnhp4tqs3"
"[]","2016","[]","[]","[CensusCBPSurvey]","701","dc/z79x37wqmz765"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","441","dc/jxrxz3kb8gknf"
"[]","2016","[]","[]","[CensusCBPSurvey]","7104","dc/wtz2t2lv3mv55"
"[]","2016","[]","[]","[CensusCBPSurvey]","19478","dc/tt4vdhv7tvv6g"
"[]","2016","[]","[]","[CensusCBPSurvey]","9886","dc/2p1e91qnpl2j7"
"[]","2016","[]","[]","[CensusCBPSurvey]","2090","dc/2p3yzppswerc2"
"[]","2016","[]","[]","[CensusCBPSurvey]","2001","dc/3b05d7bty553c"
"[]","2016","[]","[]","[CensusCBPSurvey]","12581","dc/7cbytv16t0ft8"
"[]","2016","[]","[]","[CensusCBPSurvey]","1463","dc/f6q1dbevp00n5"
"[]","2016","[]","[]","[CensusCBPSurvey]","4037","dc/3hn9p31elk1d7"
"[]","2016","[]","[]","[CensusCBPSurvey]","2316","Count_Worker_NAICSSidingContractors_NAICS238170"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","138","dc/wqx2bclkqyby2"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","444","dc/z94sq02b7f8qg"
"[]","2016","[]","[]","[CensusCBPSurvey]","2421","dc/3bhq14hxcnv22"
"[]","2016","[]","[]","[CensusCBPSurvey]","3569","dc/3b1mfftsl6e95"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1123","dc/v3zwhnkdh80m6"
"[]","2016","[]","[]","[CensusCBPSurvey]","211","dc/rqgvvjm43hh9b"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2047","dc/xgdlnfx5l9ycc"
"[]","2016","[]","[]","[CensusCBPSurvey]","4110","dc/19yxzqpbp7kj9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","1131","dc/26vv1s2r88pvh"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","440","dc/f35l3h5ffn0d6"
"[]","2016","[]","[]","[CensusCBPSurvey]","1472","dc/c5yz78jn5vv5b"
"[]","2016","[]","[]","[CensusCBPSurvey]","1590","dc/mzv825r11xebg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1122","dc/tk10qt1j9s3dd"
"[]","2016","[]","[]","[CensusCBPSurvey]","355","dc/z0j4f0fw7yjx6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","4160","dc/b7zk0mwrmpsh2"
"[]","2016","[]","[]","[CensusCBPSurvey]","9219","dc/3kptywyxb8yph"
"[]","2016","[]","[]","[CensusCBPSurvey]","10483","dc/kyc53v4rknmx6"
"[]","2016","[]","[]","[CensusCBPSurvey]","893","dc/6nwn03mg4b4rb"
"[]","2016","[]","[]","[CensusCBPSurvey]","832","dc/ncy8ewm8xw8l"
"[]","2016","[]","[]","[CensusCBPSurvey]","260","dc/rfz6z1kmv5tj2"
"[]","2016","[]","[]","[CensusCBPSurvey]","585","dc/8pj72yn5k1g73"
"[]","2016","[]","[]","[CensusCBPSurvey]","375","dc/lrghgnyvzmmg9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","268","dc/6kezkm00w1cqg"
"[]","2016","[]","[]","[CensusCBPSurvey]","1789","dc/2mz7fy8127mv6"
"[]","2016","[]","[]","[CensusCBPSurvey]","1462","dc/k3m9h2etbb4z5"
"[]","2016","[]","[]","[CensusCBPSurvey]","1243","dc/85k9l5jksqsqc"
"[]","2016","[]","[]","[CensusCBPSurvey]","518","dc/zygdglh9nplb6"
"[]","2016","[]","[]","[CensusCBPSurvey]","6503","dc/vgst87geybqf6"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","346","dc/rkdvnlw45zrf5"
"[]","2016","[]","[]","[CensusCBPSurvey]","3192","dc/h7hw57lyvgbm7"
"[]","2016","[]","[]","[CensusCBPSurvey]","288","dc/5f6cxm20j92h9"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","252","dc/62letj57g49bb"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","350","dc/n9wgrx8gldp57"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2146","dc/9tznffrcnsbgb"
"[]","2016","[]","[]","[CensusCBPSurvey]","3493","dc/m8wd8lv1l5ew4"
"[]","2016","[]","[]","[CensusCBPSurvey]","8968","dc/cshvtwfsk3d66"
"[]","2016","[]","[]","[CensusCBPSurvey]","1198","dc/cbpm33j3eb3b7"
"[]","2016","[]","[USDollar]","[CensusCBPSurvey]","2556","dc/csmj91vysv942"
"[]","2016","[]","[]","[CensusCBPSurvey]","4179","Count_Worker_NAICSConstruction"
"[]","2016","[]","[]","[CensusCBPSurvey]","5686","dc/c4zs3p36v8rv4"
