Date,GeoId,CumulativeCount_Vaccine_COVID_19_Administered,IncrementalCount_Vaccine_COVID_19_Administered,CumulativeCount_MedicalConditionIncident_COVID_19_ConfirmedCase,IncrementalCount_MedicalConditionIncident_COVID_19_ConfirmedCase,CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased,IncrementalCount_MedicalConditionIncident_COVID_19_PatientDeceased,Count_MedicalConditionIncident_COVID_19_PatientInICU,Count_MedicalConditionIncident_COVID_19_PatientHospitalized,CumulativeCount_MedicalTest_ConditionCOVID_19,IncrementalCount_MedicalTest_ConditionCOVID_19
2020-04-30,country/ALB,,,773.0,7.0,31.0,1.0,,,,
2020-05-01,country/ALB,,,782.0,9.0,31.0,0.0,,,,
2020-05-02,country/ALB,,,789.0,7.0,31.0,0.0,,,,
2020-05-03,country/ALB,,,795.0,6.0,31.0,0.0,,,,
2020-05-04,country/ALB,,,803.0,8.0,31.0,0.0,,,,
2020-05-05,country/ALB,,,820.0,17.0,31.0,0.0,,,,
2020-05-06,country/ALB,,,832.0,12.0,31.0,0.0,,,,
2020-05-07,country/ALB,,,842.0,10.0,31.0,0.0,,,,
2020-05-08,country/ALB,,,850.0,8.0,31.0,0.0,,,,
2020-05-09,country/ALB,,,856.0,6.0,31.0,0.0,,,,
2020-05-10,country/ALB,,,868.0,12.0,31.0,0.0,,,,
2020-05-11,country/ALB,,,872.0,4.0,31.0,0.0,,,,
2020-05-12,country/ALB,,,876.0,4.0,31.0,0.0,,,,
2020-05-13,country/ALB,,,880.0,4.0,31.0,0.0,,,,
2020-05-14,country/ALB,,,898.0,18.0,31.0,0.0,,,,
2020-05-15,country/ALB,,,916.0,18.0,31.0,0.0,,,,
2020-05-16,country/ALB,,,933.0,17.0,31.0,0.0,,,,
2020-05-17,country/ALB,,,946.0,13.0,31.0,0.0,,,,
2020-05-18,country/ALB,,,948.0,2.0,31.0,0.0,,,,
2020-05-19,country/ALB,,,949.0,1.0,31.0,0.0,,,,
2020-05-20,country/ALB,,,964.0,15.0,31.0,0.0,,,,
2020-05-21,country/ALB,,,969.0,5.0,31.0,0.0,,,,
2020-05-22,country/ALB,,,981.0,12.0,31.0,0.0,,,,
2020-05-23,country/ALB,,,989.0,8.0,31.0,0.0,,,,
2020-05-24,country/ALB,,,998.0,9.0,32.0,1.0,,,,
2020-05-25,country/ALB,,,1004.0,6.0,32.0,0.0,,,,
2020-05-26,country/ALB,,,1029.0,25.0,33.0,1.0,,,,
2020-05-27,country/ALB,,,1050.0,21.0,33.0,0.0,,,,
2020-05-28,country/ALB,,,1076.0,26.0,33.0,0.0,,,,
2020-05-29,country/ALB,,,1099.0,23.0,33.0,0.0,,,,
2020-05-30,country/ALB,,,1122.0,23.0,33.0,0.0,,,,
2020-05-31,country/ALB,,,1137.0,15.0,33.0,0.0,,,,
2020-06-01,country/ALB,,,1143.0,6.0,33.0,0.0,,,,
2020-06-02,country/ALB,,,1164.0,21.0,33.0,0.0,,,,
2020-06-03,country/ALB,,,1184.0,20.0,33.0,0.0,,,,
2020-06-04,country/ALB,,,1197.0,13.0,33.0,0.0,,,,
2020-06-05,country/ALB,,,1212.0,15.0,33.0,0.0,,,,
2020-06-06,country/ALB,,,1232.0,20.0,34.0,1.0,,,,
2020-06-07,country/ALB,,,1246.0,14.0,34.0,0.0,,,,
2020-06-08,country/ALB,,,1263.0,17.0,34.0,0.0,,,,
2020-06-09,country/ALB,,,1299.0,36.0,34.0,0.0,,,,
2020-06-10,country/ALB,,,1341.0,42.0,34.0,0.0,,,,
2020-06-11,country/ALB,,,1385.0,44.0,35.0,1.0,,,,
2020-06-12,country/ALB,,,1416.0,31.0,36.0,1.0,,,,
2020-06-13,country/ALB,,,1464.0,48.0,36.0,0.0,,,,
2020-06-14,country/ALB,,,1521.0,57.0,36.0,0.0,,,,
2020-06-15,country/ALB,,,1590.0,69.0,36.0,0.0,,,,
2020-06-16,country/ALB,,,1672.0,82.0,37.0,1.0,,,,
2020-06-17,country/ALB,,,1722.0,50.0,38.0,1.0,,,,
2020-06-18,country/ALB,,,1788.0,66.0,39.0,1.0,,,,
2020-06-19,country/ALB,,,1838.0,50.0,42.0,3.0,,,,
2020-06-20,country/ALB,,,1891.0,53.0,43.0,1.0,,,,
2020-06-21,country/ALB,,,1962.0,71.0,44.0,1.0,,,,
2020-06-22,country/ALB,,,1995.0,33.0,44.0,0.0,,,,
2020-06-23,country/ALB,,,2047.0,52.0,45.0,1.0,,,,
2020-06-24,country/ALB,,,2114.0,67.0,47.0,2.0,,,,
2020-06-25,country/ALB,,,2192.0,78.0,49.0,2.0,,,,
2020-06-26,country/ALB,,,2269.0,77.0,51.0,2.0,,,,
2020-06-27,country/ALB,,,2330.0,61.0,53.0,2.0,,,,
2020-06-28,country/ALB,,,2402.0,72.0,55.0,2.0,,,,
2020-06-29,country/ALB,,,2466.0,64.0,58.0,3.0,,,,
2020-06-30,country/ALB,,,2535.0,69.0,62.0,4.0,,,,
2020-07-01,country/ALB,,,2580.0,45.0,65.0,3.0,,,,
2020-07-02,country/ALB,,,2662.0,82.0,69.0,4.0,,,,
2020-07-03,country/ALB,,,2752.0,90.0,72.0,3.0,,,,
2020-07-04,country/ALB,,,2819.0,67.0,74.0,2.0,,,,
2020-07-05,country/ALB,,,2893.0,74.0,76.0,2.0,,,,
2020-07-06,country/ALB,,,2964.0,71.0,79.0,3.0,,,,
2020-07-07,country/ALB,,,3038.0,74.0,81.0,2.0,,,,
2020-07-08,country/ALB,,,3106.0,68.0,83.0,2.0,,,,
2020-07-09,country/ALB,,,3188.0,82.0,83.0,0.0,,,,
2020-07-10,country/ALB,,,3278.0,90.0,85.0,2.0,,,,
2020-07-11,country/ALB,,,3371.0,93.0,89.0,4.0,,,,
2020-07-12,country/ALB,,,3454.0,83.0,93.0,4.0,,,,
2020-07-13,country/ALB,,,3571.0,117.0,95.0,2.0,,,,
2020-07-14,country/ALB,,,3667.0,96.0,97.0,2.0,,,,
2020-07-15,country/ALB,,,3752.0,85.0,101.0,4.0,,,,
2020-07-16,country/ALB,,,3851.0,99.0,104.0,3.0,,,,
2020-07-17,country/ALB,,,3906.0,55.0,107.0,3.0,,,,
2020-07-18,country/ALB,,,4008.0,102.0,111.0,4.0,,,,
2020-07-19,country/ALB,,,4090.0,82.0,112.0,1.0,,,,
2020-07-20,country/ALB,,,4171.0,81.0,113.0,1.0,,,,
2020-07-21,country/ALB,,,4290.0,119.0,117.0,4.0,,,,
2020-07-22,country/ALB,,,4358.0,68.0,120.0,3.0,,,,
2020-07-23,country/ALB,,,4466.0,108.0,123.0,3.0,,,,
2020-07-24,country/ALB,,,4570.0,104.0,128.0,5.0,,,,
2020-07-25,country/ALB,,,4637.0,67.0,134.0,6.0,,,,
2020-07-26,country/ALB,,,4763.0,126.0,138.0,4.0,,,,
2020-07-27,country/ALB,,,4880.0,117.0,144.0,6.0,,,,
2020-07-28,country/ALB,,,4997.0,117.0,148.0,4.0,,,,
2020-07-29,country/ALB,,,5105.0,108.0,150.0,2.0,,,,
2020-07-30,country/ALB,,,5197.0,92.0,154.0,4.0,,,,
2020-07-31,country/ALB,,,5276.0,79.0,157.0,3.0,,,,
2020-08-01,country/ALB,,,5396.0,120.0,161.0,4.0,,,,
2020-08-02,country/ALB,,,5519.0,123.0,166.0,5.0,,,,
2020-08-03,country/ALB,,,5620.0,101.0,172.0,6.0,,,,
2020-08-04,country/ALB,,,5750.0,130.0,176.0,4.0,,,,
2020-08-05,country/ALB,,,5889.0,139.0,182.0,6.0,,,,
2020-08-06,country/ALB,,,6016.0,127.0,188.0,6.0,,,,
2020-08-07,country/ALB,,,6151.0,135.0,189.0,1.0,,,,
2020-08-08,country/ALB,,,6275.0,124.0,193.0,4.0,,,,
2020-08-09,country/ALB,,,6411.0,136.0,199.0,6.0,,,,
2020-08-10,country/ALB,,,6536.0,125.0,200.0,1.0,,,,
2020-08-11,country/ALB,,,6676.0,140.0,205.0,5.0,,,,
2020-08-12,country/ALB,,,6817.0,141.0,208.0,3.0,,,,
2020-08-13,country/ALB,,,6971.0,154.0,213.0,5.0,,,,
2020-08-14,country/ALB,,,7117.0,146.0,219.0,6.0,,,,
2020-08-15,country/ALB,,,7260.0,143.0,225.0,6.0,,,,
2020-08-16,country/ALB,,,7380.0,120.0,228.0,3.0,,,,
2020-08-17,country/ALB,,,7499.0,119.0,230.0,2.0,,,,
2020-08-18,country/ALB,,,7654.0,155.0,232.0,2.0,,,,
2020-08-19,country/ALB,,,7812.0,158.0,234.0,2.0,,,,
2020-08-20,country/ALB,,,7967.0,155.0,238.0,4.0,,,,
2020-08-21,country/ALB,,,8119.0,152.0,240.0,2.0,,,,
2020-08-22,country/ALB,,,8275.0,156.0,245.0,5.0,,,,
2020-08-23,country/ALB,,,8427.0,152.0,250.0,5.0,,,,
2020-08-24,country/ALB,,,8605.0,178.0,254.0,4.0,,,,
2020-08-25,country/ALB,,,8759.0,154.0,259.0,5.0,,,,
2020-08-26,country/ALB,,,8927.0,168.0,263.0,4.0,,,,
2020-08-27,country/ALB,,,9083.0,156.0,266.0,3.0,,,,
2020-08-28,country/ALB,,,9195.0,112.0,271.0,5.0,,,,
2020-08-29,country/ALB,,,9279.0,84.0,275.0,4.0,,,,
2020-08-30,country/ALB,,,9380.0,101.0,280.0,5.0,,,,
2020-08-31,country/ALB,,,9513.0,133.0,284.0,4.0,,,,
2020-09-01,country/ALB,,,9606.0,93.0,290.0,6.0,,,,
2020-09-02,country/ALB,,,9728.0,122.0,296.0,6.0,,,,
2020-09-03,country/ALB,,,9844.0,116.0,301.0,5.0,,,,
2020-09-04,country/ALB,,,9967.0,123.0,306.0,5.0,,,,
2020-09-05,country/ALB,,,10102.0,135.0,312.0,6.0,,,,
2020-09-06,country/ALB,,,10255.0,153.0,316.0,4.0,,,,
2020-09-07,country/ALB,,,10406.0,151.0,319.0,3.0,,,,
2020-09-08,country/ALB,,,10553.0,147.0,321.0,2.0,,,,
2020-09-09,country/ALB,,,10704.0,151.0,322.0,1.0,,,,
2020-09-10,country/ALB,,,10860.0,156.0,324.0,2.0,,,,
2020-09-11,country/ALB,,,11021.0,161.0,327.0,3.0,,,,
2020-09-12,country/ALB,,,11185.0,164.0,330.0,3.0,,,,
2020-09-13,country/ALB,,,11353.0,168.0,334.0,4.0,,,,
2020-09-14,country/ALB,,,11520.0,167.0,338.0,4.0,,,,
2020-09-15,country/ALB,,,11672.0,152.0,340.0,2.0,,,,
2020-09-16,country/ALB,,,11816.0,144.0,343.0,3.0,,,,
2020-09-17,country/ALB,,,11948.0,132.0,347.0,4.0,,,,
2020-09-18,country/ALB,,,12073.0,125.0,353.0,6.0,,,,
2020-09-19,country/ALB,,,12226.0,153.0,358.0,5.0,,,,
2020-09-20,country/ALB,,,12385.0,159.0,362.0,4.0,,,,
2020-09-21,country/ALB,,,12535.0,150.0,364.0,2.0,,,,
2020-09-22,country/ALB,,,12666.0,131.0,367.0,3.0,,,,
2020-09-23,country/ALB,,,12787.0,121.0,370.0,3.0,,,,
2020-09-24,country/ALB,,,12921.0,134.0,370.0,0.0,,,,
2020-09-25,country/ALB,,,13045.0,124.0,373.0,3.0,,,,
2020-09-26,country/ALB,,,13153.0,108.0,375.0,2.0,,,,
2020-09-27,country/ALB,,,13259.0,106.0,377.0,2.0,,,,
2020-09-28,country/ALB,,,13391.0,132.0,380.0,3.0,,,,
2020-09-29,country/ALB,,,13518.0,127.0,384.0,4.0,,,,
2020-09-30,country/ALB,,,13649.0,131.0,387.0,3.0,,,,
2020-10-01,country/ALB,,,13806.0,157.0,388.0,1.0,,,,
2020-10-02,country/ALB,,,13965.0,159.0,389.0,1.0,,,,
2020-10-03,country/ALB,,,14117.0,152.0,392.0,3.0,,,,
2020-10-04,country/ALB,,,14266.0,149.0,396.0,4.0,,,,
2020-10-05,country/ALB,,,14410.0,144.0,400.0,4.0,,,,
2020-10-06,country/ALB,,,14568.0,158.0,403.0,3.0,,,,
2020-10-07,country/ALB,,,14730.0,162.0,407.0,4.0,,,,
2020-10-08,country/ALB,,,14899.0,169.0,411.0,4.0,,,,
2020-10-09,country/ALB,,,15066.0,167.0,413.0,2.0,,,,
2020-10-10,country/ALB,,,15231.0,165.0,416.0,3.0,,,,
2020-10-11,country/ALB,,,15399.0,168.0,420.0,4.0,,,,
2020-10-12,country/ALB,,,15570.0,171.0,424.0,4.0,,,,
2020-10-13,country/ALB,,,15752.0,182.0,429.0,5.0,,,,
2020-10-14,country/ALB,,,15955.0,203.0,434.0,5.0,,,,
2020-10-15,country/ALB,,,16212.0,257.0,439.0,5.0,,,,
2020-10-16,country/ALB,,,16501.0,289.0,443.0,4.0,,,,
2020-10-17,country/ALB,,,16774.0,273.0,448.0,5.0,,,,
2020-10-18,country/ALB,,,17055.0,281.0,451.0,3.0,,,,
2020-10-19,country/ALB,,,17350.0,295.0,454.0,3.0,,,,
2020-10-20,country/ALB,,,17651.0,301.0,458.0,4.0,,,,
2020-10-21,country/ALB,,,17948.0,297.0,462.0,4.0,,,,
2020-10-22,country/ALB,,,18250.0,302.0,465.0,3.0,,,,
2020-10-23,country/ALB,,,18556.0,306.0,469.0,4.0,,,,
2020-10-24,country/ALB,,,18858.0,302.0,473.0,4.0,,,,
2020-10-25,country/ALB,,,19157.0,299.0,477.0,4.0,,,,
2020-10-26,country/ALB,,,19445.0,288.0,480.0,3.0,,,,
2020-10-27,country/ALB,,,19729.0,284.0,487.0,7.0,,,,
2020-10-28,country/ALB,,,20040.0,311.0,493.0,6.0,,,,
2020-10-29,country/ALB,,,20315.0,275.0,499.0,6.0,,,,
2020-10-30,country/ALB,,,20634.0,319.0,502.0,3.0,,,,
2020-10-31,country/ALB,,,20875.0,241.0,509.0,7.0,,,,
2020-11-01,country/ALB,,,21202.0,327.0,518.0,9.0,,,,
2020-11-02,country/ALB,,,21523.0,321.0,527.0,9.0,,,,
2020-11-03,country/ALB,,,21904.0,381.0,532.0,5.0,,,,
2020-11-04,country/ALB,,,22300.0,396.0,536.0,4.0,,,,
2020-11-05,country/ALB,,,22721.0,421.0,543.0,7.0,,,,
2020-11-06,country/ALB,,,23210.0,489.0,549.0,6.0,,,,
2020-11-07,country/ALB,,,23705.0,495.0,557.0,8.0,,,,
2020-11-08,country/ALB,,,24206.0,501.0,559.0,2.0,,,,
2020-11-09,country/ALB,,,24731.0,525.0,571.0,12.0,,,,
2020-11-10,country/ALB,,,25294.0,563.0,579.0,8.0,,,,
2020-11-11,country/ALB,,,25801.0,507.0,590.0,11.0,,,,
2020-11-12,country/ALB,,,26211.0,410.0,598.0,8.0,,,,
2020-11-13,country/ALB,,,26701.0,490.0,605.0,7.0,,,,
2020-11-14,country/ALB,,,27233.0,532.0,612.0,7.0,,,,
2020-11-15,country/ALB,,,27830.0,597.0,623.0,11.0,,,,
2020-11-16,country/ALB,,,28432.0,602.0,631.0,8.0,,,,
2020-11-17,country/ALB,,,29126.0,694.0,637.0,6.0,,,,
2020-11-18,country/ALB,,,29837.0,711.0,646.0,9.0,,,,
2020-11-19,country/ALB,,,30623.0,786.0,657.0,11.0,,,,
2020-11-20,country/ALB,,,31459.0,836.0,672.0,15.0,,,,
2020-11-21,country/ALB,,,32196.0,737.0,685.0,13.0,,,,
2020-11-22,country/ALB,,,32761.0,565.0,699.0,14.0,,,,
2020-11-23,country/ALB,,,33556.0,795.0,716.0,17.0,,,,
2020-11-24,country/ALB,,,34300.0,744.0,735.0,19.0,,,,
2020-11-25,country/ALB,,,34944.0,644.0,743.0,8.0,,,,
2020-11-26,country/ALB,,,35600.0,656.0,753.0,10.0,,,,
2020-11-27,country/ALB,,,36245.0,645.0,771.0,18.0,,,,
2020-11-28,country/ALB,,,36790.0,545.0,787.0,16.0,,,,
2020-11-29,country/ALB,,,37625.0,835.0,798.0,11.0,,,,
2020-11-30,country/ALB,,,38182.0,557.0,810.0,12.0,,,,
2020-12-01,country/ALB,,,39014.0,832.0,822.0,12.0,,,,
2020-12-02,country/ALB,,,39719.0,705.0,839.0,17.0,,,,
2020-12-03,country/ALB,,,40501.0,782.0,852.0,13.0,,,,
2020-12-04,country/ALB,,,41302.0,801.0,870.0,18.0,,,,
2020-12-05,country/ALB,,,42148.0,846.0,889.0,19.0,,,,
2020-12-06,country/ALB,,,42988.0,840.0,905.0,16.0,,,,
2020-12-07,country/ALB,,,43683.0,695.0,922.0,17.0,,,,
2020-12-08,country/ALB,,,44436.0,753.0,936.0,14.0,,,,
2020-12-09,country/ALB,,,45188.0,752.0,951.0,15.0,,,,
2020-12-10,country/ALB,,,46061.0,873.0,965.0,14.0,,,,
2020-12-11,country/ALB,,,46863.0,802.0,977.0,12.0,,,,
2020-12-12,country/ALB,,,47742.0,879.0,989.0,12.0,,,,
2020-12-13,country/ALB,,,48530.0,788.0,1003.0,14.0,,,,
2020-12-14,country/ALB,,,49191.0,661.0,1016.0,13.0,,,,
2020-12-15,country/ALB,,,50000.0,809.0,1028.0,12.0,,,,
2020-12-16,country/ALB,,,50637.0,637.0,1040.0,12.0,,,,
2020-12-17,country/ALB,,,51424.0,787.0,1055.0,15.0,,,,
2020-12-18,country/ALB,,,52004.0,580.0,1066.0,11.0,,,,
2020-12-19,country/ALB,,,52542.0,538.0,1074.0,8.0,,,,
2020-12-20,country/ALB,,,53003.0,461.0,1088.0,14.0,,,,
2020-12-21,country/ALB,,,53425.0,422.0,1098.0,10.0,,,,
2020-12-22,country/ALB,,,53814.0,389.0,1111.0,13.0,,,,
2020-12-23,country/ALB,,,54317.0,503.0,1117.0,6.0,,,,
2020-12-24,country/ALB,,,54827.0,510.0,1125.0,8.0,,,,
2020-12-25,country/ALB,,,55380.0,553.0,1134.0,9.0,,,,
2020-12-26,country/ALB,,,55755.0,375.0,1143.0,9.0,,,,
2020-12-27,country/ALB,,,56254.0,499.0,1153.0,10.0,,,,
2020-12-28,country/ALB,,,56572.0,318.0,1164.0,11.0,,,,
2020-12-29,country/ALB,,,57146.0,574.0,1170.0,6.0,,,,
2020-12-30,country/ALB,,,57727.0,581.0,1174.0,4.0,,,,
2020-12-31,country/ALB,,,58316.0,589.0,1181.0,7.0,,,,
2021-01-01,country/ALB,,,58316.0,0.0,1181.0,0.0,,,,
2021-01-02,country/ALB,,,58991.0,675.0,1190.0,9.0,,,,
2021-01-03,country/ALB,,,59438.0,447.0,1193.0,3.0,,,,
2021-01-04,country/ALB,,,59623.0,185.0,1199.0,6.0,,,,
2021-01-05,country/ALB,,,60283.0,660.0,1210.0,11.0,,,,
2021-01-06,country/ALB,,,61008.0,725.0,1217.0,7.0,,,,
2021-01-07,country/ALB,,,61705.0,697.0,1223.0,6.0,,,,
2021-01-08,country/ALB,,,62378.0,673.0,1230.0,7.0,,,,
2021-01-09,country/ALB,,,63033.0,655.0,1233.0,3.0,,,,
2021-01-10,country/ALB,,,63595.0,562.0,1241.0,8.0,,,,
2021-01-11,country/ALB,,,63971.0,376.0,1247.0,6.0,,,,
2020-02-25,country/DZA,,,1.0,1.0,,,,,,
2020-02-26,country/DZA,,,1.0,0.0,,,,,,
2020-02-27,country/DZA,,,1.0,0.0,,,,,,
2020-02-28,country/DZA,,,1.0,0.0,,,,,,
2020-02-29,country/DZA,,,1.0,0.0,,,,,,
2020-03-01,country/DZA,,,1.0,0.0,,,,,,
2020-03-02,country/DZA,,,3.0,2.0,,,,,,
2020-03-03,country/DZA,,,5.0,2.0,,,,,,
2020-03-04,country/DZA,,,12.0,7.0,,,,,,
2020-03-05,country/DZA,,,12.0,0.0,,,,,,
2020-03-06,country/DZA,,,17.0,5.0,,,,,,
2020-03-07,country/DZA,,,17.0,0.0,,,,,,
2020-03-08,country/DZA,,,19.0,2.0,,,,,,
2020-03-09,country/DZA,,,20.0,1.0,,,,,,
2020-03-10,country/DZA,,,20.0,0.0,,,,,,
2020-03-11,country/DZA,,,20.0,0.0,,,,,,
2020-03-12,country/DZA,,,24.0,4.0,1.0,1.0,,,,
2020-03-13,country/DZA,,,26.0,2.0,2.0,1.0,,,,
2020-03-14,country/DZA,,,37.0,11.0,3.0,1.0,,,,
2020-03-15,country/DZA,,,48.0,11.0,4.0,1.0,,,,
2020-03-16,country/DZA,,,54.0,6.0,4.0,0.0,,,,
2020-03-17,country/DZA,,,60.0,6.0,4.0,0.0,,,,
2020-03-18,country/DZA,,,74.0,14.0,7.0,3.0,,,,
2020-03-19,country/DZA,,,87.0,13.0,9.0,2.0,,,,
2020-03-20,country/DZA,,,90.0,3.0,11.0,2.0,,,,
2020-03-21,country/DZA,,,139.0,49.0,15.0,4.0,,,,
2020-03-22,country/DZA,,,201.0,62.0,17.0,2.0,,,,
2020-03-23,country/DZA,,,230.0,29.0,17.0,0.0,,,,
2020-03-24,country/DZA,,,264.0,34.0,19.0,2.0,,,,
2020-03-25,country/DZA,,,302.0,38.0,21.0,2.0,,,,
2020-03-26,country/DZA,,,367.0,65.0,25.0,4.0,,,,
2020-03-27,country/DZA,,,409.0,42.0,26.0,1.0,,,,
2020-03-28,country/DZA,,,454.0,45.0,29.0,3.0,,,,
2020-03-29,country/DZA,,,511.0,57.0,31.0,2.0,,,,
2020-03-30,country/DZA,,,584.0,73.0,35.0,4.0,,,,
2020-03-31,country/DZA,,,716.0,132.0,44.0,9.0,,,,
2020-04-01,country/DZA,,,847.0,131.0,58.0,14.0,,,,
2020-04-02,country/DZA,,,986.0,139.0,86.0,28.0,,,,
2020-04-03,country/DZA,,,1171.0,185.0,105.0,19.0,,,,
2020-04-04,country/DZA,,,1251.0,80.0,130.0,25.0,,,,
2020-04-05,country/DZA,,,1320.0,69.0,152.0,22.0,,,,
2020-04-06,country/DZA,,,1423.0,103.0,173.0,21.0,,,,
2020-04-07,country/DZA,,,1468.0,45.0,193.0,20.0,,,,
2020-04-08,country/DZA,,,1572.0,104.0,205.0,12.0,,,,
2020-04-09,country/DZA,,,1666.0,94.0,235.0,30.0,,,,
2020-04-10,country/DZA,,,1761.0,95.0,256.0,21.0,,,,
2020-04-11,country/DZA,,,1825.0,64.0,275.0,19.0,,,,
2020-04-12,country/DZA,,,1914.0,89.0,293.0,18.0,,,,
2020-04-13,country/DZA,,,1983.0,69.0,313.0,20.0,,,,
2020-04-14,country/DZA,,,2070.0,87.0,326.0,13.0,,,,
2020-04-15,country/DZA,,,2160.0,90.0,336.0,10.0,,,,
2020-04-16,country/DZA,,,2268.0,108.0,348.0,12.0,,,,
2020-04-17,country/DZA,,,2418.0,150.0,364.0,16.0,,,,
2020-04-18,country/DZA,,,2534.0,116.0,367.0,3.0,,,,
2020-04-19,country/DZA,,,2629.0,95.0,375.0,8.0,,,,
2020-04-20,country/DZA,,,2718.0,89.0,384.0,9.0,,,,
2020-04-21,country/DZA,,,2811.0,93.0,392.0,8.0,,,,
2020-04-22,country/DZA,,,2910.0,99.0,402.0,10.0,,,,
2020-04-23,country/DZA,,,3007.0,97.0,407.0,5.0,,,,
2020-04-24,country/DZA,,,3127.0,120.0,415.0,8.0,,,,
2020-04-25,country/DZA,,,3256.0,129.0,419.0,4.0,,,,
2020-04-26,country/DZA,,,3382.0,126.0,425.0,6.0,,,,
2020-04-27,country/DZA,,,3517.0,135.0,432.0,7.0,,,,
2020-04-28,country/DZA,,,3649.0,132.0,437.0,5.0,,,,
2020-04-29,country/DZA,,,3848.0,199.0,444.0,7.0,,,,
2020-04-30,country/DZA,,,4006.0,158.0,450.0,6.0,,,,
2020-05-01,country/DZA,,,4154.0,148.0,453.0,3.0,,,,
2020-05-02,country/DZA,,,4295.0,141.0,459.0,6.0,,,,
2020-05-03,country/DZA,,,4474.0,179.0,463.0,4.0,,,,
2020-05-04,country/DZA,,,4648.0,174.0,465.0,2.0,,,,
2020-05-05,country/DZA,,,4838.0,190.0,470.0,5.0,,,,
2020-05-06,country/DZA,,,4997.0,159.0,476.0,6.0,,,,
2020-05-07,country/DZA,,,5182.0,185.0,483.0,7.0,,,,
2020-05-08,country/DZA,,,5369.0,187.0,488.0,5.0,,,,
2020-05-09,country/DZA,,,5558.0,189.0,494.0,6.0,,,,
2020-05-10,country/DZA,,,5723.0,165.0,502.0,8.0,,,,
2020-05-11,country/DZA,,,5891.0,168.0,507.0,5.0,,,,
2020-05-12,country/DZA,,,6067.0,176.0,515.0,8.0,,,,
2020-05-13,country/DZA,,,6253.0,186.0,522.0,7.0,,,,
2020-05-14,country/DZA,,,6442.0,189.0,529.0,7.0,,,,
2020-05-15,country/DZA,,,6629.0,187.0,536.0,7.0,,,,
2020-05-16,country/DZA,,,6821.0,192.0,542.0,6.0,,,,
2020-05-17,country/DZA,,,7019.0,198.0,548.0,6.0,,,,
2020-05-18,country/DZA,,,7201.0,182.0,555.0,7.0,,,,
2020-05-19,country/DZA,,,7377.0,176.0,561.0,6.0,,,,
2020-05-20,country/DZA,,,7542.0,165.0,568.0,7.0,,,,
2020-05-21,country/DZA,,,7728.0,186.0,575.0,7.0,,,,
2020-05-22,country/DZA,,,7918.0,190.0,582.0,7.0,,,,
2020-05-23,country/DZA,,,8113.0,195.0,592.0,10.0,,,,
2020-05-24,country/DZA,,,8306.0,193.0,600.0,8.0,,,,
2020-05-25,country/DZA,,,8503.0,197.0,609.0,9.0,,,,
2020-05-26,country/DZA,,,8697.0,194.0,617.0,8.0,,,,
2020-05-27,country/DZA,,,8857.0,160.0,623.0,6.0,,,,
2020-05-28,country/DZA,,,8997.0,140.0,630.0,7.0,,,,
2020-05-29,country/DZA,,,9134.0,137.0,638.0,8.0,,,,
2020-05-30,country/DZA,,,9267.0,133.0,646.0,8.0,,,,
2020-05-31,country/DZA,,,9394.0,127.0,653.0,7.0,,,,
2020-06-01,country/DZA,,,9513.0,119.0,661.0,8.0,,,,
2020-06-02,country/DZA,,,9626.0,113.0,667.0,6.0,,,,
2020-06-03,country/DZA,,,9733.0,107.0,673.0,6.0,,,,
2020-06-04,country/DZA,,,9831.0,98.0,681.0,8.0,,,,
2020-06-05,country/DZA,,,9935.0,104.0,690.0,9.0,,,,
2020-06-06,country/DZA,,,10050.0,115.0,698.0,8.0,,,,
2020-06-07,country/DZA,,,10154.0,104.0,707.0,9.0,,,,
2020-06-08,country/DZA,,,10265.0,111.0,715.0,8.0,,,,
2020-06-09,country/DZA,,,10382.0,117.0,724.0,9.0,,,,
2020-06-10,country/DZA,,,10484.0,102.0,732.0,8.0,,,,
2020-06-11,country/DZA,,,10589.0,105.0,741.0,9.0,,,,
2020-06-12,country/DZA,,,10698.0,109.0,751.0,10.0,,,,
2020-06-13,country/DZA,,,10810.0,112.0,760.0,9.0,,,,
2020-06-14,country/DZA,,,10919.0,109.0,767.0,7.0,,,,
2020-06-15,country/DZA,,,11031.0,112.0,777.0,10.0,,,,
2020-06-16,country/DZA,,,11147.0,116.0,788.0,11.0,,,,
2020-06-17,country/DZA,,,11268.0,121.0,799.0,11.0,,,,
2020-06-18,country/DZA,,,11385.0,117.0,811.0,12.0,,,,
2020-06-19,country/DZA,,,11504.0,119.0,825.0,14.0,,,,
2020-06-20,country/DZA,,,11631.0,127.0,837.0,12.0,,,,
2020-06-21,country/DZA,,,11771.0,140.0,845.0,8.0,,,,
2020-06-22,country/DZA,,,11920.0,149.0,852.0,7.0,,,,
2020-06-23,country/DZA,,,12076.0,156.0,861.0,9.0,,,,
2020-06-24,country/DZA,,,12248.0,172.0,869.0,8.0,,,,
2020-06-25,country/DZA,,,12445.0,197.0,878.0,9.0,,,,
2020-06-26,country/DZA,,,12685.0,240.0,885.0,7.0,,,,
2020-06-27,country/DZA,,,12968.0,283.0,892.0,7.0,,,,
2020-06-28,country/DZA,,,13273.0,305.0,897.0,5.0,,,,
2020-06-29,country/DZA,,,13571.0,298.0,905.0,8.0,,,,
2020-06-30,country/DZA,,,13907.0,336.0,912.0,7.0,,,,
