StateName,DistrictName,StationName,WaterStationLatitude,WaterStationLongitude,DistrictCode,dcid,WaterSource
Karnataka,Udupi,Goliangadi,13.54027778,74.99166667,549,india_wris/549_Goliangadi,dcs:GroundWater
Karnataka,Udupi,Golihole,13.83416667,74.73611111,549,india_wris/549_Golihole,dcs:GroundWater
Karnataka,Udupi,Gopadi,13.68916667,74.65305556,549,india_wris/549_Gopadi,dcs:GroundWater
Karnataka,Udupi,Halbadi Jn,13.5175,74.93472222,549,india_wris/549_HalbadiJn,dcs:GroundWater
Karnataka,Udupi,Halkal,13.82638889,74.80194444,549,india_wris/549_Halkal,dcs:GroundWater
Karnataka,Udupi,Hangarakatte,13.54166667,74.69166667,549,india_wris/549_Hangarakatte,dcs:GroundWater
Karnataka,Udupi,Hebri,,,549,india_wris/549_Hebri,dcs:GroundWater
Karnataka,Udupi,Herady-Barkur,13.48138889,74.75222222,549,india_wris/549_HeradyBarkur,dcs:GroundWater
Karnataka,Udupi,Hiriadka,13.35,74.86666667,549,india_wris/549_Hiriadka,dcs:GroundWater
Karnataka,Udupi,Hosmar,,,549,india_wris/549_Hosmar,dcs:GroundWater
Karnataka,Udupi,Hunsemakki,13.59,74.78166667,549,india_wris/549_Hunsemakki,dcs:GroundWater
Karnataka,Udupi,Idooru Kunjadi,13.75444444,74.78277778,549,india_wris/549_IdooruKunjadi,dcs:GroundWater
Karnataka,Udupi,Jodukatte Guddeangadi,,,549,india_wris/549_JodukatteGuddeangadi,dcs:GroundWater
Karnataka,Udupi,Jodukatte-Guddeangadi,,,549,india_wris/549_JodukatteGuddeangadi,dcs:GroundWater
Karnataka,Udupi,Kandlur,13.6375,74.76638889,549,india_wris/549_Kandlur,dcs:GroundWater
Karnataka,Udupi,Kannangaaru,13.12277778,74.77444444,549,india_wris/549_Kannangaaru,dcs:GroundWater
Karnataka,Udupi,Karebylu,13.63055556,74.87916667,549,india_wris/549_Karebylu,dcs:GroundWater
Karnataka,Udupi,Karje,13.42694444,74.87583333,549,india_wris/549_Karje,dcs:GroundWater
Karnataka,Udupi,Katpadi,13.2825,74.74833333,549,india_wris/549_Katpadi,dcs:GroundWater
Karnataka,Udupi,Kaup Nhs,,,549,india_wris/549_KaupNhs,dcs:GroundWater
Karnataka,Udupi,Kaup Pz,,,549,india_wris/549_KaupPz,dcs:GroundWater
Karnataka,Udupi,Kesargadde,13.11194444,74.99638889,549,india_wris/549_Kesargadde,dcs:GroundWater
Karnataka,Udupi,Kirimanjeshwar,13.78333333,74.71666667,549,india_wris/549_Kirimanjeshwar,dcs:GroundWater
Karnataka,Udupi,Kokkarne,13.45944444,74.83916667,549,india_wris/549_Kokkarne,dcs:GroundWater
Karnataka,Udupi,Kollur1,13.86666667,74.8,549,india_wris/549_Kollur1,dcs:GroundWater
Karnataka,Udupi,Kota,13.2375,74.74694444,549,india_wris/549_Kota,dcs:GroundWater
Karnataka,Udupi,Koup Uliyargoli,13.24722222,74.74722222,549,india_wris/549_KoupUliyargoli,dcs:GroundWater
Karnataka,Udupi,Kukkandur,,,549,india_wris/549_Kukkandur,dcs:GroundWater
Karnataka,Udupi,Kukkehalli,13.39222222,74.85277778,549,india_wris/549_Kukkehalli,dcs:GroundWater
Karnataka,Udupi,Kukundur,,,549,india_wris/549_Kukundur,dcs:GroundWater
Karnataka,Udupi,Kumbashi,13.56388889,74.70027778,549,india_wris/549_Kumbashi,dcs:GroundWater
Karnataka,Udupi,Kundapura,13.62861111,74.69305556,549,india_wris/549_Kundapura,dcs:GroundWater
Karnataka,Udupi,Kunjaragiri Cross,13.2725,74.76694444,549,india_wris/549_KunjaragiriCross,dcs:GroundWater
Karnataka,Udupi,Kunjibettu,13.34583333,74.75805556,549,india_wris/549_Kunjibettu,dcs:GroundWater
Karnataka,Udupi,Kurkal,13.27111111,74.78777778,549,india_wris/549_Kurkal,dcs:GroundWater
Karnataka,Udupi,Madamakki,13.51527778,75.01944444,549,india_wris/549_Madamakki,dcs:GroundWater
Karnataka,Udupi,Maikome,13.495,74.83194444,549,india_wris/549_Maikome,dcs:GroundWater
Karnataka,Udupi,Malpe,13.35,74.7,549,india_wris/549_Malpe,dcs:GroundWater
Karnataka,Udupi,Mandarti,13.49777778,74.81111111,549,india_wris/549_Mandarti,dcs:GroundWater
Karnataka,Udupi,Mannuru,13.53583333,74.70333333,549,india_wris/549_Mannuru,dcs:GroundWater
Karnataka,Udupi,Maravanthe,13.725,74.64444444,549,india_wris/549_Maravanthe,dcs:GroundWater
Karnataka,Udupi,Margoli-Basrur,13.62694444,74.73194444,549,india_wris/549_MargoliBasrur,dcs:GroundWater
Karnataka,Udupi,Mathubettu Muniyalu,,,549,india_wris/549_MathubettuMuniyalu,dcs:GroundWater
Karnataka,Udupi,Matthbettu-Maniyala,,,549,india_wris/549_MatthbettuManiyala,dcs:GroundWater
Karnataka,Udupi,Miyar,,,549,india_wris/549_Miyar,dcs:GroundWater
Karnataka,Udupi,Mudbidri,,,549,india_wris/549_Mudbidri,dcs:GroundWater
Karnataka,Udupi,Mundaradi,,,549,india_wris/549_Mundaradi,dcs:GroundWater
Karnataka,Udupi,Mundradi,,,549,india_wris/549_Mundradi,dcs:GroundWater
Karnataka,Udupi,Nandanavana,13.81972222,74.63444444,549,india_wris/549_Nandanavana,dcs:GroundWater
Karnataka,Udupi,Neralakatte,13.66305556,74.79027778,549,india_wris/549_Neralakatte,dcs:GroundWater
Karnataka,Udupi,Nitte,,,549,india_wris/549_Nitte,dcs:GroundWater
Karnataka,Udupi,Parkala,13.355,74.80722222,549,india_wris/549_Parkala,dcs:GroundWater
Karnataka,Udupi,Perduru,13.38194444,74.90388889,549,india_wris/549_Perduru,dcs:GroundWater
Karnataka,Udupi,Pethri,13.41916667,74.82027778,549,india_wris/549_Pethri,dcs:GroundWater
Karnataka,Udupi,Pullotu Addahole,13.18416667,74.93305556,549,india_wris/549_PullotuAddahole,dcs:GroundWater
Karnataka,Udupi,Sabrikatta,13.51222222,74.77555556,549,india_wris/549_Sabrikatta,dcs:GroundWater
Karnataka,Udupi,Saligrama,13.50055556,74.70888889,549,india_wris/549_Saligrama,dcs:GroundWater
Karnataka,Udupi,Santhekatte,13.38527778,74.73472222,549,india_wris/549_Santhekatte,dcs:GroundWater
Karnataka,Udupi,Sasthana,13.47722222,74.74444444,549,india_wris/549_Sasthana,dcs:GroundWater
Karnataka,Udupi,Shankarnarayana,13.60416667,74.8625,549,india_wris/549_Shankarnarayana,dcs:GroundWater
Karnataka,Udupi,Shiroor,13.5125,74.84,549,india_wris/549_Shiroor,dcs:GroundWater
Karnataka,Udupi,Shirtadi,13.09083333,75.08277778,549,india_wris/549_Shirtadi,dcs:GroundWater
Karnataka,Udupi,Siddapura1,13.66666667,74.9125,549,india_wris/549_Siddapura1,dcs:GroundWater
Karnataka,Udupi,Siddapura Pz,,,549,india_wris/549_SiddapuraPz,dcs:GroundWater
Karnataka,Udupi,Someshwar,,,549,india_wris/549_Someshwar,dcs:GroundWater
Karnataka,Udupi,Someshwara,,,549,india_wris/549_Someshwara,dcs:GroundWater
Karnataka,Udupi,Thekkatte,13.55333333,74.70194444,549,india_wris/549_Thekkatte,dcs:GroundWater
Karnataka,Udupi,Thodaaru,,,549,india_wris/549_Thodaaru,dcs:GroundWater
Karnataka,Udupi,Trasi,13.68916667,74.65277778,549,india_wris/549_Trasi,dcs:GroundWater
Karnataka,Udupi,Uchila,13.19222222,74.75277778,549,india_wris/549_Uchila,dcs:GroundWater
Karnataka,Udupi,Uchila A,13.17805556,74.75888889,549,india_wris/549_UchilaA,dcs:GroundWater
Karnataka,Udupi,Udupi,13.33333333,74.75,549,india_wris/549_Udupi,dcs:GroundWater
Karnataka,Udupi,Vandse,13.70833333,74.7625,549,india_wris/549_Vandse,dcs:GroundWater
Karnataka,Udupi,Vastre,13.84833333,74.67333333,549,india_wris/549_Vastre,dcs:GroundWater
Karnataka,Udupi,Yennehole,,,549,india_wris/549_Yennehole,dcs:GroundWater
Karnataka,Uttara Kannada,Alakod,14.31666667,74.49444444,550,india_wris/550_Alakod,dcs:GroundWater
Karnataka,Uttara Kannada,Amdalli,14.78333333,74.25,550,india_wris/550_Amdalli,dcs:GroundWater
Karnataka,Uttara Kannada,Amminalli,14.3875,74.80833333,550,india_wris/550_Amminalli,dcs:GroundWater
Karnataka,Uttara Kannada,Ankola,,,550,india_wris/550_Ankola,dcs:GroundWater
Karnataka,Uttara Kannada,Ankola1,14.66666667,74.3,550,india_wris/550_Ankola1,dcs:GroundWater
Karnataka,Uttara Kannada,Anshi,14.9875,74.38333333,550,india_wris/550_Anshi,dcs:GroundWater
Karnataka,Uttara Kannada,Antarvalli,14.47111111,74.45944444,550,india_wris/550_Antarvalli,dcs:GroundWater
Karnataka,Uttara Kannada,Arekoppa,14.59583333,74.87916667,550,india_wris/550_Arekoppa,dcs:GroundWater
Karnataka,Uttara Kannada,Arge Karwar,14.76916667,74.1625,550,india_wris/550_ArgeKarwar,dcs:GroundWater
Karnataka,Uttara Kannada,Asnoti,14.88222222,74.15083333,550,india_wris/550_Asnoti,dcs:GroundWater
Karnataka,Uttara Kannada,Badal,14.425,74.60555556,550,india_wris/550_Badal,dcs:GroundWater
Karnataka,Uttara Kannada,Banavasi,14.53416667,75.01888889,550,india_wris/550_Banavasi,dcs:GroundWater
Karnataka,Uttara Kannada,Bandal,14.53333333,74.66666667,550,india_wris/550_Bandal,dcs:GroundWater
Karnataka,Uttara Kannada,Bandel,,,550,india_wris/550_Bandel,dcs:GroundWater
Karnataka,Uttara Kannada,Baralkod,15.43888889,74.38611111,550,india_wris/550_Baralkod,dcs:GroundWater
Karnataka,Uttara Kannada,Bargi,14.525,74.40416667,550,india_wris/550_Bargi,dcs:GroundWater
Karnataka,Uttara Kannada,Basavanabail,14.25555556,74.78194444,550,india_wris/550_Basavanabail,dcs:GroundWater
Karnataka,Uttara Kannada,Belekeri,14.725,74.26666667,550,india_wris/550_Belekeri,dcs:GroundWater
Karnataka,Uttara Kannada,Bhagavathi,15.16111111,74.75638889,550,india_wris/550_Bhagavathi,dcs:GroundWater
Karnataka,Uttara Kannada,Bhatkal1,13.98333333,74.55,550,india_wris/550_Bhatkal1,dcs:GroundWater
Karnataka,Uttara Kannada,Bilgi1,14.3625,74.79722222,550,india_wris/550_Bilgi1,dcs:GroundWater
Karnataka,Uttara Kannada,Chandavar,14.4,74.47916667,550,india_wris/550_Chandavar,dcs:GroundWater
Karnataka,Uttara Kannada,Dandeli Dw,15.24194444,74.62583333,550,india_wris/550_DandeliDw,dcs:GroundWater
Karnataka,Uttara Kannada,Deevalli,14.41694444,74.55416667,550,india_wris/550_Deevalli,dcs:GroundWater
Karnataka,Uttara Kannada,Dhareshwara,14.36833333,74.41194444,550,india_wris/550_Dhareshwara,dcs:GroundWater
Karnataka,Uttara Kannada,Dibbanagal,14.26388889,74.53055556,550,india_wris/550_Dibbanagal,dcs:GroundWater
Karnataka,Uttara Kannada,Dodmane,14.3625,74.70416667,550,india_wris/550_Dodmane,dcs:GroundWater
Karnataka,Uttara Kannada,Douginala,15.08777778,74.74694444,550,india_wris/550_Douginala,dcs:GroundWater
Karnataka,Uttara Kannada,Gerusoppa Kpc Colony,14.24722222,74.65555556,550,india_wris/550_GerusoppaKpcColony,dcs:GroundWater
Karnataka,Uttara Kannada,Gokarn,14.55,74.31666667,550,india_wris/550_Gokarn,dcs:GroundWater
Karnataka,Uttara Kannada,Golgod,14.28666667,74.86305556,550,india_wris/550_Golgod,dcs:GroundWater
Karnataka,Uttara Kannada,Gopishitta,14.90944444,74.2425,550,india_wris/550_Gopishitta,dcs:GroundWater
Karnataka,Uttara Kannada,Gotegali,14.90388889,74.3025,550,india_wris/550_Gotegali,dcs:GroundWater
Karnataka,Uttara Kannada,Guddemol,,,550,india_wris/550_Guddemol,dcs:GroundWater
Karnataka,Uttara Kannada,Gudemal,,,550,india_wris/550_Gudemal,dcs:GroundWater
Karnataka,Uttara Kannada,Gunavante,14.22111111,74.46694444,550,india_wris/550_Gunavante,dcs:GroundWater
Karnataka,Uttara Kannada,Haldipur,14.35416667,74.425,550,india_wris/550_Haldipur,dcs:GroundWater
Karnataka,Uttara Kannada,Haliyal,15.33611111,74.75138889,550,india_wris/550_Haliyal,dcs:GroundWater
Karnataka,Uttara Kannada,Hapkarni,14.90277778,74.28333333,550,india_wris/550_Hapkarni,dcs:GroundWater
Karnataka,Uttara Kannada,Hematemane,14.22916667,74.85833333,550,india_wris/550_Hematemane,dcs:GroundWater
Karnataka,Uttara Kannada,Hirematha,14.26333333,74.43527778,550,india_wris/550_Hirematha,dcs:GroundWater
Karnataka,Uttara Kannada,Honakona,14.89111111,74.18416667,550,india_wris/550_Honakona,dcs:GroundWater
Karnataka,Uttara Kannada,Honnavar,14.28611111,74.45277778,550,india_wris/550_Honnavar,dcs:GroundWater
Karnataka,Uttara Kannada,Hosalli,14.25277778,74.89166667,550,india_wris/550_Hosalli,dcs:GroundWater
Karnataka,Uttara Kannada,Idagunji,14.22777778,74.49444444,550,india_wris/550_Idagunji,dcs:GroundWater
Karnataka,Uttara Kannada,Islur,14.68333333,74.88333333,550,india_wris/550_Islur,dcs:GroundWater
Karnataka,Uttara Kannada,Joida,15.16666667,74.475,550,india_wris/550_Joida,dcs:GroundWater
Karnataka,Uttara Kannada,Kabbinahakkalu,14.25972222,74.67638889,550,india_wris/550_Kabbinahakkalu,dcs:GroundWater
Karnataka,Uttara Kannada,Kadra,14.825,74.34861111,550,india_wris/550_Kadra,dcs:GroundWater
Karnataka,Uttara Kannada,Kanagod,14.38944444,74.93916667,550,india_wris/550_Kanagod,dcs:GroundWater
Karnataka,Uttara Kannada,Kannegeri,,,550,india_wris/550_Kannegeri,dcs:GroundWater
Karnataka,Uttara Kannada,Kansur1,14.51666667,74.84166667,550,india_wris/550_Kansur1,dcs:GroundWater
Karnataka,Uttara Kannada,Karwar1,14.8,74.13333333,550,india_wris/550_Karwar1,dcs:GroundWater
Karnataka,Uttara Kannada,Katur,14.81388889,74.93583333,550,india_wris/550_Katur,dcs:GroundWater
Karnataka,Uttara Kannada,Keni,14.66944444,74.28888889,550,india_wris/550_Keni,dcs:GroundWater
Karnataka,Uttara Kannada,Kirvatti,,,550,india_wris/550_Kirvatti,dcs:GroundWater
Karnataka,Uttara Kannada,Kirwatti,,,550,india_wris/550_Kirwatti,dcs:GroundWater
Karnataka,Uttara Kannada,Kirwatti Pz,,,550,india_wris/550_KirwattiPz,dcs:GroundWater
Karnataka,Uttara Kannada,Kolgibis,14.55805556,74.7625,550,india_wris/550_Kolgibis,dcs:GroundWater
Karnataka,Uttara Kannada,Kulgi,15.16666667,74.63333333,550,india_wris/550_Kulgi,dcs:GroundWater
Karnataka,Uttara Kannada,Kumbarwad,15.13333333,74.4,550,india_wris/550_Kumbarwad,dcs:GroundWater
Karnataka,Uttara Kannada,Kumta,,,550,india_wris/550_Kumta,dcs:GroundWater
Karnataka,Uttara Kannada,Kumta1,14.4,74.4,550,india_wris/550_Kumta1,dcs:GroundWater
Karnataka,Uttara Kannada,Kursi,14.54027778,74.68611111,550,india_wris/550_Kursi,dcs:GroundWater
Karnataka,Uttara Kannada,Madangeri,14.575,74.36666667,550,india_wris/550_Madangeri,dcs:GroundWater
Karnataka,Uttara Kannada,Madanur,15.03333333,74.85222222,550,india_wris/550_Madanur,dcs:GroundWater
Karnataka,Uttara Kannada,Mainalli,14.80833333,74.89166667,550,india_wris/550_Mainalli,dcs:GroundWater
Karnataka,Uttara Kannada,Majali,14.9,74.15,550,india_wris/550_Majali,dcs:GroundWater
Karnataka,Uttara Kannada,Malgi,14.77083333,75.01666667,550,india_wris/550_Malgi,dcs:GroundWater
Karnataka,Uttara Kannada,Mandlikoppa,14.40694444,74.8875,550,india_wris/550_Mandlikoppa,dcs:GroundWater
Karnataka,Uttara Kannada,Manki,,,550,india_wris/550_Manki,dcs:GroundWater
Karnataka,Uttara Kannada,Manki1,14.1,74.49166667,550,india_wris/550_Manki1,dcs:GroundWater
Karnataka,Uttara Kannada,Mavinagundi,14.25277778,74.78333333,550,india_wris/550_Mavinagundi,dcs:GroundWater
Karnataka,Uttara Kannada,Mirjan,14.49305556,74.425,550,india_wris/550_Mirjan,dcs:GroundWater
Karnataka,Uttara Kannada,Moodkani,14.24583333,74.55833333,550,india_wris/550_Moodkani,dcs:GroundWater
Karnataka,Uttara Kannada,Mundgod,14.98333333,75.075,550,india_wris/550_Mundgod,dcs:GroundWater
Karnataka,Uttara Kannada,Murudeswar,14.09166667,74.49166667,550,india_wris/550_Murudeswar,dcs:GroundWater
Karnataka,Uttara Kannada,Nujje,15.05638889,74.34777778,550,india_wris/550_Nujje,dcs:GroundWater
Karnataka,Uttara Kannada,Pradhani,,,550,india_wris/550_Pradhani,dcs:GroundWater
Karnataka,Uttara Kannada,Ragi Hosalli,14.52361111,74.60138889,550,india_wris/550_RagiHosalli,dcs:GroundWater
Karnataka,Uttara Kannada,Sadashivgad,14.85416667,74.12972222,550,india_wris/550_Sadashivgad,dcs:GroundWater
Karnataka,Uttara Kannada,Sampagod,14.43888889,74.87638889,550,india_wris/550_Sampagod,dcs:GroundWater
Karnataka,Uttara Kannada,Shirali,14.02777778,74.52972222,550,india_wris/550_Shirali,dcs:GroundWater
Karnataka,Uttara Kannada,Siddapur2,14.35,74.9,550,india_wris/550_Siddapur2,dcs:GroundWater
Karnataka,Uttara Kannada,Sirsi,,,550,india_wris/550_Sirsi,dcs:GroundWater
Karnataka,Uttara Kannada,Sirsi1,14.625,74.87361111,550,india_wris/550_Sirsi1,dcs:GroundWater
Karnataka,Uttara Kannada,Sunkatti,14.30333333,74.84638889,550,india_wris/550_Sunkatti,dcs:GroundWater
Karnataka,Uttara Kannada,Torke,14.55694444,74.35138889,550,india_wris/550_Torke,dcs:GroundWater
Karnataka,Uttara Kannada,Tyagli,14.48277778,74.87444444,550,india_wris/550_Tyagli,dcs:GroundWater
Karnataka,Uttara Kannada,Unchalli,14.57805556,74.90611111,550,india_wris/550_Unchalli,dcs:GroundWater
Karnataka,Uttara Kannada,Uppadaki,,,550,india_wris/550_Uppadaki,dcs:GroundWater
Karnataka,Uttara Kannada,Uppadike-Haladota Cross,,,550,india_wris/550_UppadikeHaladotaCross,dcs:GroundWater
Karnataka,Uttara Kannada,Vadageri,14.875,75.04861111,550,india_wris/550_Vadageri,dcs:GroundWater
Karnataka,Uttara Kannada,Vandane,,,550,india_wris/550_Vandane,dcs:GroundWater
Karnataka,Uttara Kannada,Vandatte,14.36666667,74.725,550,india_wris/550_Vandatte,dcs:GroundWater
Karnataka,Uttara Kannada,Yekkambi,14.68333333,74.93333333,550,india_wris/550_Yekkambi,dcs:GroundWater
Karnataka,Uttara Kannada,Yellapur1,14.96666667,74.73333333,550,india_wris/550_Yellapur1,dcs:GroundWater
Karnataka,Vijayapura,Agasabala Cross,16.47916667,76.10333333,530,india_wris/530_AgasabalaCross,dcs:GroundWater
Karnataka,Vijayapura,Aliyabad,16.89166667,75.79166667,530,india_wris/530_Aliyabad,dcs:GroundWater
Karnataka,Vijayapura,Almel,17.09166667,76.225,530,india_wris/530_Almel,dcs:GroundWater
Karnataka,Vijayapura,Ambalanur,16.62333333,76.25527778,530,india_wris/530_Ambalanur,dcs:GroundWater
Karnataka,Vijayapura,Atharga,16.9875,75.8875,530,india_wris/530_Atharga,dcs:GroundWater
Karnataka,Vijayapura,Ayeri,16.97694444,76.30027778,530,india_wris/530_Ayeri,dcs:GroundWater
Karnataka,Vijayapura,Babaleshwar1,16.675,75.58333333,530,india_wris/530_Babaleshwar1,dcs:GroundWater
Karnataka,Vijayapura,Bagevadi1,16.58333333,75.98333333,530,india_wris/530_Bagevadi1,dcs:GroundWater
Karnataka,Vijayapura,Bardol,17.27777778,75.72777778,530,india_wris/530_Bardol,dcs:GroundWater
Karnataka,Vijayapura,Basavanabagewadi,16.565,75.95583333,530,india_wris/530_Basavanabagewadi,dcs:GroundWater
Karnataka,Vijayapura,Bavur,16.44388889,76.25166667,530,india_wris/530_Bavur,dcs:GroundWater
Karnataka,Vijayapura,Bhudihal,,,530,india_wris/530_Bhudihal,dcs:GroundWater
Karnataka,Vijayapura,Bhudihala,17.24527778,75.90333333,530,india_wris/530_Bhudihala,dcs:GroundWater
Karnataka,Vijayapura,Bhudihaldon,16.71027778,76.14555556,530,india_wris/530_Bhudihaldon,dcs:GroundWater
Karnataka,Vijayapura,Bijapur1,16.85,75.7,530,india_wris/530_Bijapur1,dcs:GroundWater
Karnataka,Vijayapura,Bijapur A,16.85,75.7,530,india_wris/530_BijapurA,dcs:GroundWater
Karnataka,Vijayapura,Chadchan,17.31111111,75.66111111,530,india_wris/530_Chadchan,dcs:GroundWater
Karnataka,Vijayapura,Deur Tanda,16.77916667,76.09583333,530,india_wris/530_DeurTanda,dcs:GroundWater
Karnataka,Vijayapura,Devanagao,17.13333333,76.3,530,india_wris/530_Devanagao,dcs:GroundWater
Karnataka,Vijayapura,Devarhulagabal,16.40833333,76.24444444,530,india_wris/530_Devarhulagabal,dcs:GroundWater
Karnataka,Vijayapura,Dhavalagi,16.43333333,76.13333333,530,india_wris/530_Dhavalagi,dcs:GroundWater
Karnataka,Vijayapura,Dinhawar,,,530,india_wris/530_Dinhawar,dcs:GroundWater
Karnataka,Vijayapura,Gab Savalagi,16.97972222,76.34583333,530,india_wris/530_GabSavalagi,dcs:GroundWater
Karnataka,Vijayapura,Golgeri,16.775,76.33333333,530,india_wris/530_Golgeri,dcs:GroundWater
Karnataka,Vijayapura,Gule Gumatgi,17.05,76.41666667,530,india_wris/530_GuleGumatgi,dcs:GroundWater
Karnataka,Vijayapura,Gunatal,16.53333333,75.50833333,530,india_wris/530_Gunatal,dcs:GroundWater
Karnataka,Vijayapura,Halsangi,17.32083333,75.83472222,530,india_wris/530_Halsangi,dcs:GroundWater
Karnataka,Vijayapura,Hanchali,16.68333333,76.23333333,530,india_wris/530_Hanchali,dcs:GroundWater
Karnataka,Vijayapura,Hanchalli(Dw),,,530,india_wris/530_HanchalliDw,dcs:GroundWater
Karnataka,Vijayapura,Hebbal1,16.42916667,75.94166667,530,india_wris/530_Hebbal1,dcs:GroundWater
Karnataka,Vijayapura,Hirebevanur,17.25,76.05,530,india_wris/530_Hirebevanur,dcs:GroundWater
Karnataka,Vijayapura,Hiremural,16.28333333,76.1,530,india_wris/530_Hiremural,dcs:GroundWater
Karnataka,Vijayapura,Honaganahalli,,,530,india_wris/530_Honaganahalli,dcs:GroundWater
Karnataka,Vijayapura,Honnutagi,16.83333333,75.83333333,530,india_wris/530_Honnutagi,dcs:GroundWater
Karnataka,Vijayapura,Horti,17.11527778,75.7875,530,india_wris/530_Horti,dcs:GroundWater
Karnataka,Vijayapura,Hullur,16.35416667,75.99583333,530,india_wris/530_Hullur,dcs:GroundWater
Karnataka,Vijayapura,Hunshyal,16.70833333,76.33333333,530,india_wris/530_Hunshyal,dcs:GroundWater
Karnataka,Vijayapura,Huvin-Hipparagi,16.55,76.1,530,india_wris/530_HuvinHipparagi,dcs:GroundWater
Karnataka,Vijayapura,Inchageri,17.10888889,75.68916667,530,india_wris/530_Inchageri,dcs:GroundWater
Karnataka,Vijayapura,Indi 1,17.17916667,75.95138889,530,india_wris/530_Indi1,dcs:GroundWater
Karnataka,Vijayapura,Ingaleshwar,16.65,76.01666667,530,india_wris/530_Ingaleshwar,dcs:GroundWater
Karnataka,Vijayapura,Jagjiwani,17.2,75.7,530,india_wris/530_Jagjiwani,dcs:GroundWater
Karnataka,Vijayapura,Jumnal,16.75416667,75.73333333,530,india_wris/530_Jumnal,dcs:GroundWater
Karnataka,Vijayapura,Kanmadi,16.91666667,75.38333333,530,india_wris/530_Kanmadi,dcs:GroundWater
Karnataka,Vijayapura,Kannolli,16.86666667,76.15,530,india_wris/530_Kannolli,dcs:GroundWater
Karnataka,Vijayapura,Khatijapur,16.765,75.67583333,530,india_wris/530_Khatijapur,dcs:GroundWater
Karnataka,Vijayapura,Kolhar,16.43611111,75.68472222,530,india_wris/530_Kolhar,dcs:GroundWater
Karnataka,Vijayapura,Korhalli,17.01666667,76.23333333,530,india_wris/530_Korhalli,dcs:GroundWater
Karnataka,Vijayapura,Kumatagi A,16.81805556,75.89833333,530,india_wris/530_KumatagiA,dcs:GroundWater
Karnataka,Vijayapura,Maileswar A,16.46666667,76.34166667,530,india_wris/530_MaileswarA,dcs:GroundWater
Karnataka,Vijayapura,Mamadapur1,16.53333333,75.6,530,india_wris/530_Mamadapur1,dcs:GroundWater
Karnataka,Vijayapura,Mangoli,16.66666667,75.66666667,530,india_wris/530_Mangoli,dcs:GroundWater
Karnataka,Vijayapura,Minajigi,16.4725,76.27472222,530,india_wris/530_Minajigi,dcs:GroundWater
Karnataka,Vijayapura,Mortgi,17.01666667,76.43333333,530,india_wris/530_Mortgi,dcs:GroundWater
Karnataka,Vijayapura,Muddebihal,16.33333333,76.12222222,530,india_wris/530_Muddebihal,dcs:GroundWater
Karnataka,Vijayapura,Muddebihal A,16.33333333,76.12222222,530,india_wris/530_MuddebihalA,dcs:GroundWater
Karnataka,Vijayapura,Mulawad1,16.61666667,75.73333333,530,india_wris/530_Mulawad1,dcs:GroundWater
Karnataka,Vijayapura,Multagi,16.525,75.89166667,530,india_wris/530_Multagi,dcs:GroundWater
Karnataka,Vijayapura,Muttagi,,,530,india_wris/530_Muttagi,dcs:GroundWater
Karnataka,Vijayapura,Nadkurd,17.12083333,76.10555556,530,india_wris/530_Nadkurd,dcs:GroundWater
Karnataka,Vijayapura,Nadral,17.12083333,76.10555556,530,india_wris/530_Nadral,dcs:GroundWater
Karnataka,Vijayapura,Nagadhana,16.93083333,75.84777778,530,india_wris/530_Nagadhana,dcs:GroundWater
Karnataka,Vijayapura,Nagarbetta,16.3,76.25833333,530,india_wris/530_Nagarbetta,dcs:GroundWater
Karnataka,Vijayapura,Nebageri,16.28333333,76.1125,530,india_wris/530_Nebageri,dcs:GroundWater
Karnataka,Vijayapura,Newdhulikhed,17.38888889,75.84444444,530,india_wris/530_Newdhulikhed,dcs:GroundWater
Karnataka,Vijayapura,Nidagundi,16.375,75.9,530,india_wris/530_Nidagundi,dcs:GroundWater
Karnataka,Vijayapura,Nimbal,17.1,75.9,530,india_wris/530_Nimbal,dcs:GroundWater
Karnataka,Vijayapura,Pettepur,16.63333333,76.25833333,530,india_wris/530_Pettepur,dcs:GroundWater
Karnataka,Vijayapura,Rampura,16.96972222,76.22666667,530,india_wris/530_Rampura,dcs:GroundWater
Karnataka,Vijayapura,Rugi,17.08333333,75.96666667,530,india_wris/530_Rugi,dcs:GroundWater
Karnataka,Vijayapura,Salotgi,17.13333333,76.03333333,530,india_wris/530_Salotgi,dcs:GroundWater
Karnataka,Vijayapura,Sarawad,16.71611111,75.63444444,530,india_wris/530_Sarawad,dcs:GroundWater
Karnataka,Vijayapura,Satalagaon,17.15,76.08333333,530,india_wris/530_Satalagaon,dcs:GroundWater
Karnataka,Vijayapura,Satihal,16.7,76.06666667,530,india_wris/530_Satihal,dcs:GroundWater
Karnataka,Vijayapura,Sawalanga,17.11333333,75.74305556,530,india_wris/530_Sawalanga,dcs:GroundWater
Karnataka,Vijayapura,Shivangi,16.83333333,75.98333333,530,india_wris/530_Shivangi,dcs:GroundWater
Karnataka,Vijayapura,Sindgi1,16.92083333,76.2375,530,india_wris/530_Sindgi1,dcs:GroundWater
Karnataka,Vijayapura,Sindgi 1,16.92305556,76.23611111,530,india_wris/530_Sindgi1,dcs:GroundWater
Karnataka,Vijayapura,Tadavalaga,17.07583333,75.9275,530,india_wris/530_Tadavalaga,dcs:GroundWater
Karnataka,Vijayapura,Talikote,,,530,india_wris/530_Talikote,dcs:GroundWater
