Count_InPatient,Count_InPatient_Deceased_AsFractionOf_Count_InPatient,Count_OutPatient,Count_OutPatient_Ayush,Count_SurgicalProcedure_Major,Count_SurgicalProcedure_Minor,Date,District,lgdCode
40976.0,1.0,2078692.0,33788.0,9604.0,15094.0,2014-03,South,83
63285.0,1.9,2265776.0,9225.0,19462.0,9026.0,2014-03,South East,84
46025.0,0.6,2918599.0,19343.0,5559.0,5444.0,2014-03,South West,84
198002.0,2.0,6779636.0,137681.0,35525.0,56022.0,2014-03,West,85
34892.0,1.0,631941.0,15272.0,4435.0,5542.0,2014-03,North Goa,551
46813.0,1.0,300678.0,9983.0,3218.0,1632.0,2014-03,South Goa,552
137889.0,0.7,1903410.0,12495.0,13003.0,7981.0,2014-03,Ahmedabad,438
100785.0,0.5,1007953.0,5706.0,2006.0,2456.0,2014-03,Amreli,439
55533.0,0.2,693069.0,24685.0,4402.0,3139.0,2014-03,Anand,440
26592.0,0.2,551549.0,35630.0,1396.0,862.0,2014-03,Aravalli,672
128798.0,0.2,1925171.0,55768.0,929.0,7457.0,2014-03,Banas Kantha,441
47248.0,0.5,654405.0,17437.0,2470.0,3137.0,2014-03,Bharuch,442
84491.0,0.2,1145420.0,13534.0,2787.0,3970.0,2014-03,Bhavnagar,443
14972.0,0.9,257844.0,1709.0,305.0,1714.0,2014-03,Botad,676
46870.0,0.4,378303.0,4841.0,3319.0,3204.0,2014-03,Chhotaudepur,668
80862.0,0.3,1063302.0,8423.0,2964.0,8726.0,2014-03,Dahod,
11071.0,0.1,299602.0,7.0,2177.0,5.0,2014-03,Devbhumi Dwarka,674
91373.0,0.7,965447.0,19752.0,4584.0,4036.0,2014-03,Gandhinagar,446
42826.0,0.5,574268.0,8249.0,1606.0,4654.0,2014-03,Gir Somnath,675
40861.0,0.2,536961.0,25.0,322.0,1042.0,2014-03,Jamnagar,447
63494.0,0.1,1007168.0,18575.0,622.0,2891.0,2014-03,Junagadh,448
46241.0,0.2,654680.0,4614.0,1313.0,3599.0,2014-03,Kachchh,449
50189.0,0.2,554671.0,15317.0,1801.0,1597.0,2014-03,Kheda,450
67671.0,0.6,1499462.0,88370.0,6234.0,5579.0,2014-03,Mahesana,451
46788.0,0.1,379301.0,7686.0,2195.0,2390.0,2014-03,Mahisagar,
21055.0,0.2,496071.0,6575.0,3.0,514.0,2014-03,Morbi,673
29366.0,1.1,329122.0,472.0,482.0,2696.0,2014-03,Narmada,452
103038.0,0.9,1304070.0,6328.0,15400.0,7320.0,2014-03,Navsari,453
23657.0,0.1,420982.0,5323.0,363.0,2438.0,2014-03,Panch Mahals,454
50430.0,0.8,901994.0,10980.0,3186.0,7990.0,2014-03,Patan,455
21470.0,0.0,495153.0,13849.0,1104.0,3043.0,2014-03,Porbandar,456
118579.0,0.1,1620725.0,33663.0,3715.0,7706.0,2014-03,Rajkot,457
64286.0,0.0,996505.0,76802.0,923.0,3636.0,2014-03,Sabar Kantha,458
119907.0,0.1,1309667.0,11015.0,10032.0,3142.0,2014-03,Surat,459
88068.0,0.1,1082869.0,8261.0,3835.0,8902.0,2014-03,Surendranagar,460
56405.0,0.1,613136.0,5841.0,2079.0,2792.0,2014-03,Tapi,641
12267.0,0.5,178110.0,3043.0,77.0,2789.0,2014-03,The Dangs,
81515.0,1.7,1581931.0,20828.0,2687.0,5628.0,2014-03,Vadodara,461
65596.0,0.9,905596.0,6724.0,7449.0,6230.0,2014-03,Valsad,462
45521.0,0.7,1121999.0,112478.0,1563.0,910.0,2014-03,Ambala,58
46937.0,0.3,1158396.0,43364.0,1569.0,1291.0,2014-03,Bhiwani,59
47074.0,0.9,1728267.0,62741.0,4159.0,4176.0,2014-03,Faridabad,60
36703.0,0.2,701390.0,62913.0,1530.0,1124.0,2014-03,Fatehabad,61
38838.0,0.2,1022669.0,86712.0,2607.0,1562.0,2014-03,Gurgaon,
64986.0,1.1,1677422.0,157768.0,4701.0,4054.0,2014-03,Hisar,63
30497.0,0.1,1231675.0,70753.0,725.0,536.0,2014-03,Jhajjar,64
29454.0,0.4,773907.0,55535.0,476.0,887.0,2014-03,Jind,65
29561.0,0.4,992000.0,70137.0,1544.0,1208.0,2014-03,Kaithal,66
29782.0,0.3,993653.0,89410.0,425.0,4239.0,2014-03,Karnal,67
32270.0,1.1,946867.0,74248.0,1252.0,1167.0,2014-03,Kurukshetra,68
37224.0,1.0,763086.0,96334.0,1014.0,611.0,2014-03,Mahendragarh,69
16439.0,1.9,396198.0,59115.0,2540.0,155.0,2014-03,Mewat,
8228.0,2.2,397603.0,53652.0,1328.0,1574.0,2014-03,Palwal,619
38118.0,0.9,1293806.0,116826.0,5366.0,2995.0,2014-03,Panchkula,70
20250.0,0.7,685129.0,60787.0,940.0,2342.0,2014-03,Panipat,71
23268.0,0.6,579422.0,65437.0,1118.0,1280.0,2014-03,Rewari,72
42366.0,0.0,956090.0,121668.0,523.0,973.0,2014-03,Rohtak,73
54367.0,0.3,841903.0,97270.0,1987.0,474.0,2014-03,Sirsa,74
28975.0,0.4,1002390.0,68873.0,560.0,300.0,2014-03,Sonipat,75
76893.0,0.2,1039983.0,80837.0,3955.0,2498.0,2014-03,Yamunanagar,76
25858.0,0.7,702549.0,335.0,1224.0,6040.0,2014-03,Bilaspur,375
26102.0,0.9,754998.0,4177.0,1373.0,2473.0,2014-03,Chamba,16
39701.0,1.0,784285.0,259.0,1629.0,6888.0,2014-03,Hamirpur,17
97561.0,1.6,2606938.0,7706.0,2429.0,14644.0,2014-03,Kangra,18
3444.0,0.9,206651.0,0.0,750.0,1597.0,2014-03,Kinnaur,19
46117.0,0.5,615850.0,0.0,2386.0,3483.0,2014-03,Kullu,20
2094.0,0.5,120723.0,0.0,65.0,515.0,2014-03,Lahul Spiti,21
62130.0,0.7,1627592.0,1855.0,6120.0,6483.0,2014-03,Mandi,22
58878.0,0.4,1274064.0,10775.0,4894.0,5550.0,2014-03,Shimla,23
28470.0,0.7,756124.0,36.0,1157.0,2699.0,2014-03,Sirmaur,24
38973.0,0.6,978781.0,2257.0,5584.0,3446.0,2014-03,Solan,25
21409.0,1.7,450358.0,0.0,1301.0,1219.0,2014-03,Una,26
96081.0,0.2,1360793.0,109659.0,8050.0,24715.0,2014-03,Anantnag,1
54418.0,0.0,1565695.0,129065.0,4139.0,12051.0,2014-03,Badgam,
22206.0,0.1,633886.0,30939.0,1415.0,7595.0,2014-03,Bandipora,623
73449.0,0.5,1873122.0,131459.0,7153.0,39950.0,2014-03,Baramula,3
21759.0,0.5,613754.0,38465.0,1844.0,18414.0,2014-03,Doda,4
16829.0,0.0,693626.0,67765.0,1419.0,10783.0,2014-03,Ganderbal,626
146183.0,0.6,2557105.0,88430.0,21117.0,53621.0,2014-03,Jammu,5
13387.0,1.5,212132.0,4913.0,534.0,6155.0,2014-03,Kargil,6
28431.0,0.1,987376.0,92280.0,2722.0,5599.0,2014-03,Kathua,7
16510.0,0.6,361084.0,24002.0,1097.0,13977.0,2014-03,Kishtwar,620
52192.0,0.1,720948.0,62999.0,7028.0,6165.0,2014-03,Kulgam,622
73589.0,0.0,1204359.0,89119.0,4605.0,46511.0,2014-03,Kupwara,8
10784.0,1.3,371272.0,24464.0,1268.0,4920.0,2014-03,Leh Ladakh,9
34279.0,0.4,760921.0,69787.0,3263.0,8372.0,2014-03,Poonch,10
35097.0,0.0,1277675.0,91646.0,4461.0,14759.0,2014-03,Pulwama,11
69341.0,0.3,1200021.0,148293.0,2741.0,55279.0,2014-03,Rajouri,12
16390.0,0.1,415167.0,35583.0,685.0,7075.0,2014-03,Ramban,621
27311.0,0.1,698981.0,15216.0,382.0,9839.0,2014-03,Reasi,627
13294.0,0.0,670642.0,42594.0,1843.0,5995.0,2014-03,Samba,624
14793.0,0.0,343356.0,35587.0,1450.0,7442.0,2014-03,Shopian,625
33982.0,0.0,1463844.0,73073.0,29621.0,21811.0,2014-03,Srinagar,13
36957.0,0.3,887102.0,93900.0,1906.0,14565.0,2014-03,Udhampur,14
11560.0,0.0,472531.0,191.0,129.0,2761.0,2014-03,Bokaro,322
39936.0,0.0,332914.0,0.0,123.0,12.0,2014-03,Chatra,323
38308.0,0.8,429553.0,8341.0,256.0,375.0,2014-03,Deoghar,324
8542.0,0.0,449544.0,470.0,8.0,352.0,2014-03,Dhanbad,325
21894.0,1.4,632450.0,55.0,1290.0,1465.0,2014-03,Dumka,326
20471.0,0.8,382391.0,4933.0,639.0,2800.0,2014-03,Garhwa,328
22791.0,0.2,289116.0,85.0,804.0,2625.0,2014-03,Giridih,329
30186.0,0.7,446203.0,0.0,619.0,1374.0,2014-03,Godda,330
24867.0,1.9,468972.0,1902.0,401.0,1015.0,2014-03,Gumla,331
50267.0,0.6,490453.0,0.0,919.0,961.0,2014-03,Hazaribagh,332
14665.0,0.5,281795.0,1182.0,516.0,288.0,2014-03,Jamtara,333
8202.0,0.7,263494.0,0.0,76.0,24.0,2014-03,Khunti,606
7722.0,0.5,186595.0,0.0,1.0,2.0,2014-03,Kodarma,334
11435.0,0.5,371708.0,4968.0,1036.0,231.0,2014-03,Latehar,335
6939.0,2.1,243618.0,1464.0,479.0,233.0,2014-03,Lohardaga,336
15481.0,0.2,228203.0,981.0,0.0,0.0,2014-03,Pakaur,337
34565.0,0.0,682851.0,18410.0,559.0,579.0,2014-03,Palamu,338
16993.0,0.6,671937.0,148.0,1102.0,496.0,2014-03,Pashchimi Singhbhum,
67584.0,2.8,1738952.0,4368.0,9850.0,27590.0,2014-03,Purbi Singhbhum,
11133.0,0.0,211919.0,506.0,80.0,2257.0,2014-03,Ramgarh,607
41617.0,0.0,1255906.0,7082.0,513.0,1647.0,2014-03,Ranchi,339
44774.0,0.6,449985.0,2166.0,1092.0,5150.0,2014-03,Sahibganj,340
6720.0,0.4,370521.0,30.0,50.0,959.0,2014-03,Saraikela,
8189.0,1.0,272849.0,313.0,13.0,136.0,2014-03,Simdega,342
126274.0,0.6,1922592.0,91372.0,12122.0,15060.0,2014-03,Bagalkote,524
55843.0,0.7,1234587.0,2550.0,10565.0,29094.0,2014-03,Bangalore Rural,526
201002.0,0.8,4292710.0,7961.0,27273.0,26316.0,2014-03,Bangalore Urban,525
236492.0,0.9,2934090.0,146445.0,30178.0,18048.0,2014-03,Belgaum,
115031.0,1.5,1601361.0,29550.0,8832.0,6614.0,2014-03,Bellary,
109978.0,1.0,1638582.0,15075.0,6308.0,4557.0,2014-03,Bidar,529
143749.0,0.6,1865135.0,141489.0,13631.0,20667.0,2014-03,Bijapur,636
66169.0,1.4,1345284.0,10188.0,7015.0,3810.0,2014-03,Chamrajnagar,531
57488.0,0.7,1151106.0,17349.0,2465.0,2178.0,2014-03,Chikkaballapur,630
84022.0,0.8,1587229.0,25131.0,4443.0,2014.0,2014-03,Chikmagalur,532
154949.0,0.7,2133524.0,34298.0,8536.0,1713.0,2014-03,Chitradurga,533
205784.0,1.3,3160173.0,38214.0,36566.0,44853.0,2014-03,Dakshina Kannada,534
123733.0,1.6,1829974.0,37847.0,8686.0,8687.0,2014-03,Davanagere,535
166438.0,2.9,2467759.0,32180.0,21588.0,39811.0,2014-03,Dharwad,536
68790.0,0.3,825092.0,23125.0,403.0,1860.0,2014-03,Gadag,537
106358.0,0.9,1936643.0,62546.0,3482.0,2379.0,2014-03,Gulbarga,
110584.0,1.3,2207205.0,67127.0,12881.0,16551.0,2014-03,Hassan,539
115283.0,0.5,1813817.0,131682.0,9662.0,7794.0,2014-03,Haveri,540
43747.0,1.1,856727.0,7086.0,5829.0,4473.0,2014-03,Kodagu,541
58269.0,0.7,1938933.0,11651.0,5430.0,2291.0,2014-03,Kolar,542
87243.0,0.5,1158554.0,122490.0,1742.0,8913.0,2014-03,Koppal,543
232776.0,0.8,2918851.0,56534.0,9262.0,11979.0,2014-03,Mandya,544
142339.0,1.0,2530161.0,16611.0,14292.0,4826.0,2014-03,Mysore,
101077.0,1.4,1119533.0,137364.0,4201.0,10600.0,2014-03,Raichur,546
38544.0,0.5,1391321.0,33270.0,2899.0,1301.0,2014-03,Ramanagar,631
164203.0,1.0,2488119.0,56774.0,10882.0,11581.0,2014-03,Shimoga,547
98801.0,1.4,2518084.0,43156.0,15639.0,2592.0,2014-03,Tumkur,548
197233.0,1.3,2526330.0,56879.0,36789.0,17870.0,2014-03,Udupi,549
91701.0,0.9,1948665.0,34013.0,8893.0,10602.0,2014-03,Uttara Kannada,550
73751.0,0.2,658619.0,80728.0,2006.0,3634.0,2014-03,Yadgir,635
159971.0,1.0,5656586.0,1.0,13683.0,13377.0,2014-03,Alappuzha,554
399214.0,1.0,9210129.0,29.0,28143.0,28926.0,2014-03,Ernakulam,555
144749.0,0.8,4186614.0,23.0,14594.0,18771.0,2014-03,Idukki,556
227981.0,0.7,5945218.0,1.0,19325.0,15515.0,2014-03,KOZHIKKODE,561
159462.0,0.7,4786348.0,,10583.0,20796.0,2014-03,Kannur,557
49125.0,1.0,1936557.0,,2711.0,2156.0,2014-03,Kasaragod,558
79362.0,0.6,4488335.0,,10863.0,6035.0,2014-03,Kollam,559
221548.0,1.1,6183205.0,32.0,19183.0,37090.0,2014-03,Kottayam,560
503405.0,1.0,12608360.0,3.0,56001.0,46322.0,2014-03,Malappuram,562
341480.0,0.4,4991460.0,21.0,12133.0,31678.0,2014-03,Palakkad,563
129911.0,1.0,4134649.0,,15031.0,15374.0,2014-03,Pathanamthitta,564
304735.0,0.6,9540307.0,52.0,31060.0,25001.0,2014-03,Thiruvananthapuram,565
422814.0,1.1,7447698.0,97.0,34398.0,65038.0,2014-03,Thrissur,566
64888.0,1.0,2200380.0,,4603.0,3482.0,2014-03,Wayanad,567
6831.0,3.1,427280.0,66323.0,307.0,6545.0,2014-03,Lakshadweep,
10962.0,0.0,157048.0,13754.0,1.0,0.0,2014-03,Agar Malwa,667
23375.0,0.2,239925.0,599.0,7473.0,2178.0,2014-03,Alirajpur,639
22242.0,0.9,246434.0,3076.0,388.0,965.0,2014-03,Anuppur,390
30183.0,0.8,305669.0,7.0,1939.0,726.0,2014-03,Ashok Nagar,391
29223.0,2.7,392590.0,31922.0,3214.0,5569.0,2014-03,Balaghat,392
111786.0,1.0,710928.0,11012.0,4311.0,4243.0,2014-03,Barwani,393
60970.0,0.8,666508.0,32826.0,666.0,3954.0,2014-03,Betul,394
59699.0,0.6,719185.0,11996.0,965.0,3399.0,2014-03,Bhind,395
111215.0,1.2,2519518.0,38231.0,34852.0,26896.0,2014-03,Bhopal,396
34348.0,0.7,357648.0,17944.0,1473.0,2059.0,2014-03,Burhanpur,397
70667.0,0.6,631762.0,8533.0,2280.0,1186.0,2014-03,Chhatarpur,398
72935.0,2.1,1015114.0,33864.0,1603.0,3457.0,2014-03,Chhindwada,399
46178.0,1.0,337040.0,0.0,817.0,702.0,2014-03,Damoh,400
28696.0,0.4,341566.0,15664.0,692.0,1337.0,2014-03,Datia,401
58522.0,0.5,576094.0,12700.0,53.0,484.0,2014-03,Dewas,402
78318.0,0.8,964420.0,7870.0,471.0,10213.0,2014-03,Dhar,403
23325.0,0.9,414159.0,11924.0,182.0,3676.0,2014-03,Dindori,404
268264.0,0.1,529672.0,46965.0,1321.0,2494.0,2014-03,Guna,406
25868.0,0.0,643549.0,26254.0,2894.0,4109.0,2014-03,Gwalior,407
21912.0,0.8,242191.0,3383.0,640.0,402.0,2014-03,Harda,408
67202.0,0.6,708228.0,18748.0,1390.0,5653.0,2014-03,Hoshangabad,409
40435.0,0.5,737604.0,42246.0,1512.0,3998.0,2014-03,Indore,410
52818.0,1.2,590014.0,38888.0,4007.0,4332.0,2014-03,Jabalpur,411
63449.0,0.6,632698.0,11334.0,974.0,2054.0,2014-03,Jhabua,412
41672.0,1.8,463077.0,9866.0,816.0,583.0,2014-03,Katni,413
72794.0,0.2,479788.0,4841.0,873.0,2277.0,2014-03,Khandwa,
97575.0,0.8,1335679.0,27474.0,6804.0,6096.0,2014-03,Khargone,414
57830.0,0.9,586634.0,19704.0,947.0,4028.0,2014-03,Mandla,415
63667.0,0.8,654539.0,9015.0,1702.0,4916.0,2014-03,Mandsaur,416
40420.0,0.2,796358.0,7724.0,472.0,207.0,2014-03,Morena,417
121704.0,0.3,535792.0,12.0,8376.0,3349.0,2014-03,Narsinghpur,418
71313.0,0.0,370997.0,227.0,1349.0,1090.0,2014-03,Neemuch,419
48945.0,0.9,330268.0,17606.0,1086.0,1119.0,2014-03,Panna,420
37455.0,1.2,629239.0,22372.0,229.0,2515.0,2014-03,Raisen,421
63764.0,0.7,663104.0,39008.0,739.0,1575.0,2014-03,Rajgarh,422
99836.0,1.3,747552.0,39.0,2959.0,4153.0,2014-03,Ratlam,423
60610.0,0.1,690893.0,4703.0,486.0,3365.0,2014-03,Rewa,424
43564.0,1.3,578594.0,6702.0,2042.0,3490.0,2014-03,Sagar,425
85503.0,2.6,1034848.0,16133.0,5100.0,20722.0,2014-03,Satna,426
133572.0,0.1,828058.0,19680.0,1107.0,1290.0,2014-03,Sehore,427
72972.0,1.0,641497.0,13127.0,2870.0,6475.0,2014-03,Seoni,428
53312.0,1.6,412974.0,10632.0,2410.0,1287.0,2014-03,Shahdol,429
43855.0,0.4,470372.0,24714.0,402.0,775.0,2014-03,Shajapur,430
39307.0,0.4,365763.0,3800.0,598.0,3286.0,2014-03,Sheopur,431
64682.0,1.0,790448.0,17993.0,328.0,1501.0,2014-03,Shivpuri,432
49609.0,1.2,382469.0,7.0,788.0,7715.0,2014-03,Sidhi,433
24477.0,0.6,271682.0,170.0,253.0,4854.0,2014-03,Singroli,638
27022.0,1.1,308171.0,3280.0,278.0,3688.0,2014-03,Tikamgarh,434
113100.0,0.7,971159.0,10932.0,8669.0,11285.0,2014-03,Ujjain,435
24448.0,0.8,325583.0,5288.0,339.0,14579.0,2014-03,Umaria,436
77157.0,0.4,649295.0,22881.0,984.0,655.0,2014-03,Vidisha,437
117896.0,0.6,2550566.0,63956.0,6048.0,8158.0,2014-03,Ahmednagar,466
67712.0,1.0,866938.0,51983.0,7853.0,3861.0,2014-03,Akola,467
166910.0,1.0,2148416.0,141055.0,10758.0,7725.0,2014-03,Amravati,468
78348.0,0.0,1539964.0,70162.0,4602.0,5763.0,2014-03,Aurangabad,189
116967.0,1.3,1475074.0,71653.0,10873.0,7029.0,2014-03,Bhandara,471
125117.0,0.5,1411293.0,113618.0,11414.0,3993.0,2014-03,Bid,
479949.0,4.0,10379731.0,,71329.0,62825.0,2014-03,Brihan Mumbai,
176697.0,0.6,2001373.0,143218.0,6602.0,3742.0,2014-03,Buldana,472
94641.0,1.4,2218545.0,215340.0,1352.0,5458.0,2014-03,Chandrapur,473
62594.0,5.5,891666.0,61401.0,995.0,2311.0,2014-03,Dhule,474
78147.0,8.2,1232101.0,103863.0,6978.0,2750.0,2014-03,Gadchiroli,475
64687.0,1.7,1160575.0,51515.0,6539.0,4541.0,2014-03,Gondiya,476
56401.0,1.6,632556.0,42500.0,3528.0,3448.0,2014-03,Hingoli,477
150928.0,3.7,2169078.0,99006.0,5277.0,3079.0,2014-03,Jalgaon,478
77161.0,0.3,1110191.0,125413.0,5436.0,2134.0,2014-03,Jalna,479
117106.0,0.1,2009659.0,88289.0,5348.0,9599.0,2014-03,Kolhapur,480
108104.0,0.1,1479109.0,202498.0,4419.0,4418.0,2014-03,Latur,481
117001.0,2.1,1724062.0,189548.0,7926.0,9926.0,2014-03,Nagpur,484
121870.0,0.1,1450454.0,121783.0,3583.0,2876.0,2014-03,Nanded,485
98180.0,0.6,1164450.0,26508.0,4697.0,2629.0,2014-03,Nandurbar,486
262067.0,0.9,3719628.0,138321.0,17054.0,11429.0,2014-03,Nashik,487
94003.0,0.3,1435842.0,173175.0,6622.0,5800.0,2014-03,Osmanabad,488
11837.0,1.0,131528.0,10905.0,185.0,826.0,2014-03,Palghar,665
100096.0,0.5,1675852.0,47741.0,6882.0,9137.0,2014-03,Parbhani,489
314494.0,1.2,4202270.0,129895.0,19947.0,15415.0,2014-03,Pune,490
104142.0,0.4,1472072.0,52272.0,7754.0,5247.0,2014-03,Raigarh,386
97921.0,0.7,1294467.0,56535.0,4473.0,9526.0,2014-03,Ratnagiri,492
51453.0,0.0,1277420.0,71413.0,1633.0,6462.0,2014-03,Sangli,493
122131.0,0.8,2017206.0,140141.0,6022.0,5360.0,2014-03,Satara,494
54625.0,0.6,1101351.0,33119.0,5008.0,5356.0,2014-03,Sindhudurg,495
108604.0,0.2,2138415.0,46292.0,6646.0,6718.0,2014-03,Solapur,496
299831.0,0.7,3795212.0,111497.0,13807.0,10657.0,2014-03,Thane,497
81223.0,0.5,1315988.0,76646.0,4340.0,5150.0,2014-03,Wardha,498
49259.0,0.3,824449.0,26711.0,3139.0,661.0,2014-03,Washim,499
111081.0,3.2,1765095.0,133364.0,4276.0,2671.0,2014-03,Yavatmal,500
6360.0,0.0,181994.0,18082.0,,,2014-03,Bishnupur,252
2387.0,0.2,22294.0,4531.0,0.0,323.0,2014-03,Chandel,253
12884.0,0.5,148765.0,4776.0,1965.0,2845.0,2014-03,Churachandpur,254
4992.0,0.1,117126.0,11923.0,471.0,1241.0,2014-03,Imphal East,255
22151.0,1.4,235988.0,13484.0,7443.0,3470.0,2014-03,Imphal West,256
6741.0,0.4,100391.0,11551.0,210.0,1352.0,2014-03,Senapati,257
2576.0,1.3,36449.0,2819.0,60.0,236.0,2014-03,Tamenglong,258
7215.0,0.0,199967.0,23792.0,92.0,6914.0,2014-03,Thoubal,259
2607.0,1.1,50419.0,9103.0,216.0,2337.0,2014-03,Ukhrul,260
10650.0,1.1,212578.0,12841.0,181.0,863.0,2014-03,East Garo Hills,273
,,,,,,2014-03,East Jaintia Hills,657
100398.0,2.1,1349773.0,71240.0,10961.0,8829.0,2014-03,East Khasi Hills,274
,,,,,,2014-03,North Garo Hills,656
14030.0,0.4,285852.0,26124.0,35.0,1042.0,2014-03,Ri Bhoi,276
4246.0,0.8,103473.0,9927.0,3.0,168.0,2014-03,South Garo Hills,277
7.0,0.0,187.0,0.0,0.0,0.0,2014-03,South West Garo Hills,663
,,,,,,2014-03,South West Khasi Hills,658
28602.0,1.8,533799.0,47997.0,1528.0,1638.0,2014-03,West Garo Hills,278
34686.0,1.2,372695.0,24719.0,847.0,2870.0,2014-03,West Jaintia Hills,275
26591.0,0.6,435772.0,66020.0,28.0,1374.0,2014-03,West Khasi Hills,279
26353.0,2.2,148313.0,3194.0,3706.0,3597.0,2014-03,Aizawl East,
21832.0,3.0,509181.0,10200.0,8736.0,14055.0,2014-03,Aizawl West,
12987.0,1.2,101962.0,665.0,193.0,1118.0,2014-03,Champhai,262
8779.0,1.6,76361.0,3882.0,158.0,5733.0,2014-03,Kolasib,263
6466.0,2.7,62962.0,362.0,39.0,571.0,2014-03,Lawngtlai,264
13082.0,2.4,166776.0,5201.0,1471.0,1972.0,2014-03,Lunglei,265
5149.0,1.9,65197.0,144.0,71.0,1071.0,2014-03,Mamit,266
4844.0,3.8,42305.0,2778.0,432.0,760.0,2014-03,Saiha,267
4393.0,2.3,47261.0,3745.0,43.0,982.0,2014-03,Serchhip,268
29162.0,1.7,301580.0,4410.0,4807.0,23001.0,2014-03,Dimapur,244
2875.0,1.5,29217.0,760.0,32.0,447.0,2014-03,Kiphire,614
10809.0,1.8,153655.0,4340.0,2119.0,3263.0,2014-03,Kohima,245
712.0,0.1,29546.0,537.0,8.0,123.0,2014-03,Longleng,615
16976.0,0.7,97648.0,3435.0,638.0,1557.0,2014-03,Mokokchung,246
3356.0,1.7,57424.0,1853.0,157.0,290.0,2014-03,Mon,247
1296.0,1.6,31632.0,3171.0,68.0,543.0,2014-03,Peren,613
2707.0,0.2,55316.0,1883.0,77.0,853.0,2014-03,Phek,248
4190.0,2.1,45552.0,2484.0,160.0,814.0,2014-03,Tuensang,249
2421.0,1.0,47566.0,2638.0,217.0,865.0,2014-03,Wokha,250
1718.0,0.8,52255.0,2110.0,137.0,470.0,2014-03,Zunheboto,251
68931.0,1.2,841598.0,133395.0,442.0,8571.0,2014-03,Anugul,344
102717.0,1.8,1141910.0,159093.0,2418.0,2664.0,2014-03,Balangir,345
154303.0,1.1,1732059.0,452430.0,6243.0,14380.0,2014-03,Baleshwar,346
64532.0,0.7,911915.0,196334.0,2538.0,7946.0,2014-03,Bargarh,347
13988.0,0.6,267954.0,27700.0,991.0,2248.0,2014-03,Baudh,349
86509.0,0.4,1478894.0,268602.0,3018.0,13300.0,2014-03,Bhadrak,348
87728.0,0.3,1757423.0,307489.0,10682.0,15974.0,2014-03,Cuttack,350
17884.0,1.1,219715.0,33472.0,1213.0,1102.0,2014-03,Deogarh,351
66152.0,0.7,1170329.0,221220.0,5207.0,13691.0,2014-03,Dhenkanal,352
21998.0,1.3,379888.0,54984.0,2606.0,3335.0,2014-03,Gajapati,353
131484.0,0.4,2009135.0,381503.0,15613.0,39419.0,2014-03,Ganjam,354
53677.0,0.8,882760.0,183873.0,1496.0,7942.0,2014-03,Jagatsinghpur,355
85405.0,0.5,1432080.0,250568.0,1093.0,4306.0,2014-03,Jajapur,356
23579.0,1.2,411599.0,48679.0,310.0,1548.0,2014-03,Jharsuguda,357
86984.0,1.1,1019708.0,131596.0,1731.0,7233.0,2014-03,Kalahandi,358
68790.0,0.9,813731.0,116929.0,1839.0,3753.0,2014-03,Kandhamal,359
75829.0,0.3,1153384.0,242446.0,4727.0,11774.0,2014-03,Kendrapara,360
110434.0,1.4,1170644.0,177226.0,2218.0,2576.0,2014-03,Keonjhar,361
152566.0,0.4,2136753.0,292080.0,14390.0,13517.0,2014-03,Khordha,362
90048.0,1.2,886045.0,69484.0,1744.0,1292.0,2014-03,Koraput,363
55475.0,1.0,544625.0,69650.0,32.0,1320.0,2014-03,Malkangiri,364
246143.0,1.3,2100023.0,371545.0,4137.0,21327.0,2014-03,Mayurbhanj,365
53963.0,1.8,732489.0,86560.0,2780.0,4412.0,2014-03,Nabarangapur,366
56218.0,0.7,987644.0,183973.0,1224.0,4379.0,2014-03,Nayagarh,367
33379.0,1.3,462476.0,41151.0,1954.0,902.0,2014-03,Nuapada,368
77068.0,0.7,1390223.0,246326.0,2183.0,5456.0,2014-03,Puri,369
59567.0,1.2,855431.0,100874.0,3093.0,4787.0,2014-03,Rayagada,370
104480.0,3.3,1286067.0,96177.0,9576.0,14972.0,2014-03,Sambalpur,371
44769.0,0.5,534033.0,83482.0,2903.0,2786.0,2014-03,Sonapur,372
119881.0,1.2,1441051.0,215483.0,2302.0,2074.0,2014-03,Sundargarh,373
33375.0,0.9,1228550.0,133648.0,3297.0,6387.0,2014-03,Karaikal,598
8969.0,1.6,273471.0,49577.0,1196.0,662.0,2014-03,Mahe,599
78307.0,0.2,3883962.0,331727.0,8320.0,39728.0,2014-03,Pondicherry,600
2501.0,2.0,171058.0,18023.0,207.0,376.0,2014-03,Yanam,601
44263.0,0.1,1181657.0,91512.0,9451.0,19047.0,2014-03,Amritsar,27
23214.0,0.5,431240.0,25557.0,2476.0,1785.0,2014-03,Barnala,605
46511.0,0.9,988079.0,20996.0,6505.0,11817.0,2014-03,Bathinda,28
19705.0,0.3,321578.0,31958.0,2821.0,6096.0,2014-03,Faridkot,29
16239.0,0.2,417541.0,78255.0,2093.0,5371.0,2014-03,Fatehgarh Sahib,30
27531.0,0.5,461355.0,18353.0,2610.0,5051.0,2014-03,Fazilka,651
16195.0,0.5,363908.0,1250.0,2068.0,7935.0,2014-03,Firozpur,31
50151.0,0.9,841346.0,103983.0,4896.0,8709.0,2014-03,Gurdaspur,32
60914.0,1.3,1293543.0,128662.0,8234.0,35344.0,2014-03,Hoshiarpur,33
60336.0,1.6,1159448.0,44542.0,11515.0,42216.0,2014-03,Jalandhar,34
35672.0,0.9,701309.0,29390.0,5610.0,14654.0,2014-03,Kapurthala,35
