Year,Place,StatVar,Quantity,Unit
2013,geoId/1369336,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/1869894,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/2000100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/2123104,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/2280010,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/2410225,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2013,geoId/2432250,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/2903376,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3052315,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3221520,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3248400,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3374780,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3539030,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3564230,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3577100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3618443,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3658541,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3827950,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/3902148,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/4154350,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/4180750,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/4475200,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/4506850,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/4818152,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/4825656,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/4859642,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/4866512,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/4877788,dcid:Median_Income_Household_NonfamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2013,geoId/5019600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/5049000,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/5311685,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/5338215,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/5374445,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/5588675,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/7200186,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/7211151,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2013,geoId/7245379,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0112040,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0401620,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0479590,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0603092,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0633798,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1233425,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1235925,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1278110,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1369728,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2020675,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2116894,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2416620,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2416720,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2416787,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2605660,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2944768,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3106260,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3555605,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3634297,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3658475,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3809320,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3936918,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4574635,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4578190,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4808164,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4809656,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4857800,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4877620,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/5132560,dcid:Median_Income_Household,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/5157870,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/5404780,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/5447788,dcid:Median_Income_Household,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0603092,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0619150,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0633518,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0633798,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0639094,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0639735,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0643294,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0653378,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0658380,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0918920,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0956900,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1226550,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1228275,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1233425,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1235925,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1369728,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/1816156,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1854612,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1905095,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/1915960,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2020675,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2047350,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2152842,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2184432,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2416620,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2416720,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2416730,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2416787,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2450965,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2473350,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2605660,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3467320,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3610132,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3626352,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3628990,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3634297,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3654617,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3658475,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3665431,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3665948,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3676331,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3765020,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3809320,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3936918,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4138900,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4577920,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4578190,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4811300,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4857800,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4877620,dcid:Median_Income_Household_FamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/5404780,dcid:Median_Income_Household_FamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0603092,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0619150,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0633518,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0633798,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0638114,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0639094,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0639735,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0643294,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0656938,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0658380,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0662602,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0686440,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0918920,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/0956900,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1226550,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1228275,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1233425,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1235925,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1782530,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1816156,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1854612,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/1905095,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2020675,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2047350,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2152842,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2416620,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2416720,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2416730,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2416775,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2416787,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2450965,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2469425,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2473350,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/2605660,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3467320,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3608532,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3610132,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3618597,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3626352,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3628990,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3634297,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3646107,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3649330,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3654617,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3658475,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3663792,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3664441,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3665431,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3665948,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3676331,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3809320,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/3936918,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4049000,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4811300,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4833824,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4835480,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4857800,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4869272,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4877620,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/4877956,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"250,000+",InflationAdjustedUSD_CurrentYear
2014,geoId/5404780,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/7264400,dcid:Median_Income_Household_MarriedCoupleFamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0179272,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0269770,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0422400,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0427260,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0461800,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0479590,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0546100,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0607974,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0620424,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0644700,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0651042,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0678288,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/0830945,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/1025840,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/1730250,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/1809712,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/1869894,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/1906490,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2039475,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2111872,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2123104,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2432250,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2736530,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2839600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/2944768,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3248400,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3524540,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3564230,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3572600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3577950,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3585860,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3619510,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3658541,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/3827950,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4060750,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4066600,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4073950,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4151450,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4506850,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4818152,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4825656,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4859642,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/4866536,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/5304615,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/5374445,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/5588675,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/7200186,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/7245379,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/7251657,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/7260945,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/7261590,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
2014,geoId/7264400,dcid:Median_Income_Household_NonfamilyHousehold,"2,500-",InflationAdjustedUSD_CurrentYear
