"school_state_code"
"geoId/sch0639420"
"geoId/sch0639630"
"geoId/sch0639870"
"geoId/sch0639930"
"geoId/sch0640150"
"geoId/sch0640300"
"geoId/sch0640320"
"geoId/sch0640590"
"geoId/sch0640740"
"geoId/sch0640980"
"geoId/sch0641040"
"geoId/sch0641160"
"geoId/sch0641190"
"geoId/sch0641250"
"geoId/sch0641280"
"geoId/sch0641400"
"geoId/sch0641430"
"geoId/sch0641580"
"geoId/sch0641640"
"geoId/sch0641880"
"geoId/sch0642000"
"geoId/sch0642120"
"geoId/sch0642140"
"geoId/sch0642150"
"geoId/sch0642350"
"geoId/sch0642450"
"geoId/sch0642480"
"geoId/sch0642510"
"geoId/sch0643080"
"geoId/sch0643200"
"geoId/sch0643410"
"geoId/sch0643470"
"geoId/sch0643560"
"geoId/sch0684500"
"geoId/sch0691135"
"geoId/sch0801920"
"geoId/sch0801950"
"geoId/sch0802340"
"geoId/sch0802490"
"geoId/sch0802580"
"geoId/sch0802790"
"geoId/sch0802910"
"geoId/sch0802940"
"geoId/sch0803060"
"geoId/sch0803090"
"geoId/sch0803330"
"geoId/sch0803360"
"geoId/sch0803450"
"geoId/sch0803480"
"geoId/sch0803540"
"geoId/sch0803720"
"geoId/sch0803780"
"geoId/sch0803870"
"geoId/sch0803960"
"geoId/sch0803990"
"geoId/sch0804050"
"geoId/sch0804080"
"geoId/sch0804260"
"geoId/sch0804350"
"geoId/sch0804410"
"geoId/sch0804470"
"geoId/sch0804530"
"geoId/sch0804800"
"geoId/sch0804830"
"geoId/sch0804920"
"geoId/sch0805310"
"geoId/sch0805370"
"geoId/sch0805400"
"geoId/sch0805550"
"geoId/sch0805790"
"geoId/sch0805820"
"geoId/sch0806120"
"geoId/sch0806150"
"geoId/sch0806240"
"geoId/sch0806480"
"geoId/sch0806660"
"geoId/sch0806690"
"geoId/sch0806810"
"geoId/sch0806900"
"geoId/sch0807230"
"geoId/sch0807350"
"geoId/sch0807380"
"geoId/sch0900005"
"geoId/sch0900060"
"geoId/sch0900120"
"geoId/sch0900210"
"geoId/sch0900270"
"geoId/sch0900330"
"geoId/sch0900420"
"geoId/sch0900450"
"geoId/sch0900510"
"geoId/sch0900540"
"geoId/sch0900750"
"geoId/sch0901020"
"geoId/sch0901050"
"geoId/sch0901260"
"geoId/sch0901290"
"geoId/sch0901320"
"geoId/sch0901470"
"geoId/sch0901530"
"geoId/sch0901560"
"geoId/sch0901620"
"geoId/sch0901710"
"geoId/sch0901770"
"geoId/sch0901800"
"geoId/sch0901860"
"geoId/sch0901920"
"geoId/sch0902070"
"geoId/sch0902280"
"geoId/sch0902310"
"geoId/sch0902340"
"geoId/sch0902400"
"geoId/sch0902490"
"geoId/sch0902520"
"geoId/sch0902550"
"geoId/sch0902580"
"geoId/sch0902640"
"geoId/sch0902670"
"geoId/sch0902700"
"geoId/sch0902790"
"geoId/sch0902820"
"geoId/sch0902850"
"geoId/sch0902880"
"geoId/sch0902910"
"geoId/sch0903030"
"geoId/sch0903090"
"geoId/sch0903120"
"geoId/sch0903300"
"geoId/sch0903537"
"geoId/sch0903660"
"geoId/sch0903750"
"geoId/sch0903780"
"geoId/sch0903810"
"geoId/sch0903840"
"geoId/sch0904050"
"geoId/sch0904110"
"geoId/sch0904170"
"geoId/sch0904230"
"geoId/sch0904320"
"geoId/sch0904380"
"geoId/sch0904440"
"geoId/sch0904590"
"geoId/sch0904620"
"geoId/sch0904680"
"geoId/sch0904740"
"geoId/sch0904830"
"geoId/sch0904860"
"geoId/sch0904890"
"geoId/sch0904920"
"geoId/sch0904950"
"geoId/sch0905040"
"geoId/sch0905070"
"geoId/sch0905130"
"geoId/sch0905190"
"geoId/sch0905220"
"geoId/sch1000080"
"geoId/sch1000170"
"geoId/sch1000180"
"geoId/sch1000190"
"geoId/sch1000200"
"geoId/sch1000230"
"geoId/sch1000680"
"geoId/sch1000790"
"geoId/sch1000810"
"geoId/sch1001080"
"geoId/sch1001240"
"geoId/sch1001300"
"geoId/sch1001530"
"geoId/sch1001620"
"geoId/sch1001850"
"geoId/sch1100030"
"geoId/sch1200030"
"geoId/sch1200060"
"geoId/sch1200090"
"geoId/sch1200120"
"geoId/sch1200150"
"geoId/sch1200180"
"geoId/sch1200240"
"geoId/sch1200270"
"geoId/sch1200300"
"geoId/sch1200330"
"geoId/sch1200360"
"geoId/sch1200390"
"geoId/sch1200420"
"geoId/sch1200450"
"geoId/sch1200480"
"geoId/sch1200510"
"geoId/sch1200540"
"geoId/sch1200600"
"geoId/sch1200630"
"geoId/sch1200750"
"geoId/sch1200780"
"geoId/sch1200810"
"geoId/sch1200840"
"geoId/sch1200870"
"geoId/sch1200900"
"geoId/sch1200930"
"geoId/sch1200960"
"geoId/sch1201050"
"geoId/sch1201080"
"geoId/sch1201110"
"geoId/sch1201140"
"geoId/sch1201200"
"geoId/sch1201230"
"geoId/sch1201260"
"geoId/sch1201290"
"geoId/sch1201320"
"geoId/sch1201350"
"geoId/sch1201380"
"geoId/sch1201410"
"geoId/sch1201440"
"geoId/sch1201470"
"geoId/sch1201500"
"geoId/sch1201530"
"geoId/sch1201560"
"geoId/sch1201590"
"geoId/sch1201620"
"geoId/sch1201650"
"geoId/sch1201680"
"geoId/sch1201710"
"geoId/sch1201740"
"geoId/sch1201770"
"geoId/sch1201800"
"geoId/sch1201830"
"geoId/sch1201860"
"geoId/sch1201920"
"geoId/sch1201950"
"geoId/sch1201980"
"geoId/sch1202010"
"geoId/sch1300001"
"geoId/sch1300060"
"geoId/sch1300120"
"geoId/sch1300210"
"geoId/sch1300240"
"geoId/sch1300290"
"geoId/sch1300330"
"geoId/sch1300360"
"geoId/sch1300390"
"geoId/sch1300420"
"geoId/sch1300480"
"geoId/sch1300570"
"geoId/sch1300600"
"geoId/sch1300630"
"geoId/sch1300660"
"geoId/sch1300690"
"geoId/sch1300720"
"geoId/sch1300780"
"geoId/sch1300840"
"geoId/sch1300870"
"geoId/sch1300900"
"geoId/sch1300930"
"geoId/sch1301020"
"geoId/sch1301080"
"geoId/sch1301110"
"geoId/sch1301170"
"geoId/sch1301230"
"geoId/sch1301290"
"geoId/sch1301350"
"geoId/sch1301380"
"geoId/sch1301410"
"geoId/sch1301470"
"geoId/sch1301500"
"geoId/sch1301560"
"geoId/sch1301620"
"geoId/sch1301650"
"geoId/sch1301680"
"geoId/sch1301710"
"geoId/sch1301740"
"geoId/sch1301770"
"geoId/sch1301830"
"geoId/sch1301860"
"geoId/sch1301870"
"geoId/sch1301890"
"geoId/sch1301980"
"geoId/sch1302010"
"geoId/sch1302040"
"geoId/sch1302100"
"geoId/sch1302130"
"geoId/sch1302190"
"geoId/sch1302220"
"geoId/sch1302250"
"geoId/sch1302280"
"geoId/sch1302310"
"geoId/sch1302340"
"geoId/sch1302400"
"geoId/sch1302430"
"geoId/sch1302460"
"geoId/sch1302490"
"geoId/sch1302520"
"geoId/sch1302550"
"geoId/sch1302580"
"geoId/sch1302610"
"geoId/sch1302670"
"geoId/sch1302700"
"geoId/sch1302730"
"geoId/sch1302820"
"geoId/sch1302880"
"geoId/sch1302940"
"geoId/sch1303150"
"geoId/sch1303210"
"geoId/sch1303270"
"geoId/sch1303300"
"geoId/sch1303360"
"geoId/sch1303390"
"geoId/sch1303420"
"geoId/sch1303480"
"geoId/sch1303510"
"geoId/sch1303570"
"geoId/sch1303630"
"geoId/sch1303690"
"geoId/sch1303720"
"geoId/sch1303780"
"geoId/sch1303840"
"geoId/sch1303870"
"geoId/sch1303930"
"geoId/sch1303960"
"geoId/sch1304020"
"geoId/sch1304050"
"geoId/sch1304110"
"geoId/sch1304140"
"geoId/sch1304170"
"geoId/sch1304200"
"geoId/sch1304260"
"geoId/sch1304320"
"geoId/sch1304380"
"geoId/sch1304410"
"geoId/sch1304440"
"geoId/sch1304560"
"geoId/sch1304620"
"geoId/sch1304770"
"geoId/sch1304890"
"geoId/sch1304950"
"geoId/sch1304980"
"geoId/sch1305250"
"geoId/sch1305280"
"geoId/sch1305310"
"geoId/sch1305370"
"geoId/sch1305390"
"geoId/sch1305430"
"geoId/sch1305490"
"geoId/sch1305550"
"geoId/sch1305670"
"geoId/sch1305700"
"geoId/sch1305850"
"geoId/sch1500030"
"geoId/sch1600002"
"geoId/sch1600270"
"geoId/sch1600300"
"geoId/sch1600360"
"geoId/sch1600510"
"geoId/sch1600600"
"geoId/sch1600660"
"geoId/sch1600780"
"geoId/sch1600930"
"geoId/sch1601020"
"geoId/sch1601530"
"geoId/sch1601570"
"geoId/sch1601590"
"geoId/sch1601770"
"geoId/sch1601800"
"geoId/sch1601860"
"geoId/sch1601920"
"geoId/sch1602100"
"geoId/sch1602130"
"geoId/sch1602190"
"geoId/sch1602220"
"geoId/sch1602250"
"geoId/sch1602340"
"geoId/sch1602640"
"geoId/sch1602670"
"geoId/sch1603240"
"geoId/sch1700010"
"geoId/sch1700110"
"geoId/sch1700112"
"geoId/sch1700119"
"geoId/sch1703150"
"geoId/sch1703480"
"geoId/sch1703600"
"geoId/sch1703840"
"geoId/sch1703870"
"geoId/sch1703900"
"geoId/sch1704020"
"geoId/sch1704140"
"geoId/sch1704170"
"geoId/sch1704680"
"geoId/sch1704710"
"geoId/sch1704770"
"geoId/sch1704920"
"geoId/sch1705050"
"geoId/sch1705220"
"geoId/sch1705610"
"geoId/sch1705640"
"geoId/sch1705760"
"geoId/sch1705790"
"geoId/sch1705910"
"geoId/sch1706000"
"geoId/sch1706060"
"geoId/sch1706090"
"geoId/sch1706420"
"geoId/sch1706480"
"geoId/sch1706510"
"geoId/sch1706540"
"geoId/sch1706750"
"geoId/sch1706960"
"geoId/sch1707050"
"geoId/sch1707170"
"geoId/sch1707290"
"geoId/sch1707830"
"geoId/sch1708040"
"geoId/sch1708280"
"geoId/sch1708340"
"geoId/sch1708370"
"geoId/sch1708400"
"geoId/sch1708550"
"geoId/sch1708730"
"geoId/sch1709300"
"geoId/sch1709420"
"geoId/sch1709600"
"geoId/sch1709930"
"geoId/sch1709960"
"geoId/sch1710200"
"geoId/sch1710470"
"geoId/sch1710650"
"geoId/sch1711250"
"geoId/sch1711350"
"geoId/sch1711370"
"geoId/sch1711790"
"geoId/sch1711850"
"geoId/sch1711980"
"geoId/sch1712000"
"geoId/sch1712120"
"geoId/sch1712330"
"geoId/sch1712420"
"geoId/sch1712450"
"geoId/sch1712540"
"geoId/sch1712570"
"geoId/sch1712700"
"geoId/sch1713140"
"geoId/sch1713170"
"geoId/sch1713230"
"geoId/sch1713240"
"geoId/sch1713320"
"geoId/sch1713530"
"geoId/sch1713560"
"geoId/sch1713710"
"geoId/sch1713770"
"geoId/sch1713940"
"geoId/sch1713970"
"geoId/sch1714100"
"geoId/sch1714460"
"geoId/sch1714490"
"geoId/sch1714550"
"geoId/sch1714580"
"geoId/sch1715030"
"geoId/sch1715420"
"geoId/sch1715480"
"geoId/sch1715700"
"geoId/sch1715900"
"geoId/sch1715930"
"geoId/sch1716080"
"geoId/sch1716350"
"geoId/sch1716380"
"geoId/sch1716800"
"geoId/sch1716830"
"geoId/sch1716920"
"geoId/sch1717040"
"geoId/sch1717280"
"geoId/sch1717340"
"geoId/sch1717520"
"geoId/sch1717550"
"geoId/sch1717800"
"geoId/sch1718240"
"geoId/sch1718450"
"geoId/sch1718570"
"geoId/sch1718990"
"geoId/sch1719080"
"geoId/sch1719290"
"geoId/sch1719320"
"geoId/sch1719500"
"geoId/sch1719560"
"geoId/sch1719620"
"geoId/sch1719830"
"geoId/sch1720280"
"geoId/sch1720430"
"geoId/sch1720580"
"geoId/sch1720610"
"geoId/sch1720760"
"geoId/sch1721030"
"geoId/sch1721270"
"geoId/sch1721450"
"geoId/sch1721600"
"geoId/sch1721750"
"geoId/sch1721780"
"geoId/sch1721840"
"geoId/sch1721870"
"geoId/sch1721900"
"geoId/sch1722020"
"geoId/sch1722110"
"geoId/sch1722500"
"geoId/sch1722740"
"geoId/sch1722800"
"geoId/sch1722830"
"geoId/sch1722950"
"geoId/sch1723050"
"geoId/sch1723070"
"geoId/sch1723350"
"geoId/sch1723460"
"geoId/sch1723730"
"geoId/sch1723850"
"geoId/sch1723880"
"geoId/sch1723920"
"geoId/sch1724000"
"geoId/sch1724090"
"geoId/sch1724330"
"geoId/sch1724480"
"geoId/sch1724600"
"geoId/sch1724720"
"geoId/sch1724780"
