observationAbout,observationDate,value,variableMeasured,unit,scalingFactor
dcid:wikidataId/Q186220,1901,3,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q186220,1901,65,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q186220,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q186220,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q183539,1901,60171,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q183539,1901,4218,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q183539,1901,980,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q183539,1901,296,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q183539,1901,54,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q183539,1901,101,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q183539,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q183539,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q183544,1901,62643,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q183544,1901,4394,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q183544,1901,330,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q183544,1901,66,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q183544,1901,13,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q183544,1901,51,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q183544,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q183544,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q184445,1901,53806,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q184445,1901,5513,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q184445,1901,353,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q184445,1901,392,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q184445,1901,9,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q184445,1901,114,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q184445,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q184445,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q182633,1901,56673,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q182633,1901,4271,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q182633,1901,319,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q182633,1901,251,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q182633,1901,3,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q182633,1901,112,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q182633,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q182633,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q184599,1901,95435,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q184599,1901,7859,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q184599,1901,271,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q184599,1901,342,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q184599,1901,8,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q184599,1901,189,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q184599,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q184599,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
dcid:wikidataId/Q182591,1901,48083,dcid:Count_Person_RomanCatholicism,,
dcid:wikidataId/Q182591,1901,11354,dcid:Count_Person_ChurchOfIrelandIncludingProtestant,,
dcid:wikidataId/Q182591,1901,502,dcid:Count_Person_Presbyterian,,
dcid:wikidataId/Q182591,1901,614,dcid:Count_Person_WesleyanMethodist,,
dcid:wikidataId/Q182591,1901,15,dcid:Count_Person_Judaism,,
dcid:wikidataId/Q182591,1901,256,dcid:Count_Person_IrelandOtherStatedReligion,,
dcid:wikidataId/Q182591,1901,0,dcid:Count_Person_Irreligion,,
dcid:wikidataId/Q182591,1901,0,dcid:indianCensus/Count_Person_Religion_ReligionNotStated,,
